	YuJ_2015__SZAXPI015257-56__bin.48	NielsenHB_2014__MH0088__bin.3	VogtmannE_2016__MMRS68910755ST-27-0-0__bin.12	LiuW_2016__SRR3992985__bin.31	LouisS_2016__AS51_18__bin.6	SchirmerM_2016__G88882__bin.19	LeChatelierE_2013__MH0088__bin.44	LoombaR_2017__SID1052_baz__bin.27	YuJ_2015__SZAXPI017463-36__bin.18	LiuW_2016__SRR3992999__bin.9	LoombaR_2017__SID5631_soh__bin.8	VogtmannE_2016__MMRS24340226ST-27-0-0__bin.31	XieH_2016__YSZC12003_35551__bin.8	XieH_2016__YSZC12003_35704__bin.22	LiJ_2014__V1.CD1-3-PN__bin.53	LoombaR_2017__SID5362_xgk__bin.32	ChengpingW_2017__AS116raw__bin.16	LiJ_2014__V1.FI21__bin.16	LiJ_2014__V1.CD48-0__bin.41	CosteaPI_2017__donald4-11-7-0__bin.26	CosteaPI_2017__SID713A037-11-0-0__bin.26	QinJ_2012__NOM004__bin.11	Obregon-TitoAJ_2015__NO01__bin.17	QinJ_2012__DOM010__bin.30	LiJ_2014__V1.CD32-0__bin.41	YuJ_2015__SZAXPI015237-23__bin.17	ZellerG_2014__CCIS98512455ST-4-0__bin.12	VogtmannE_2016__MMRS62376181ST-27-0-0__bin.49	XieH_2016__YSZC12003_37277__bin.2	VatanenT_2016__G80466__bin.21	VogtmannE_2016__MMRS42780924ST-27-0-0__bin.45	LiJ_2014__V1.CD32-4__bin.69	VogtmannE_2016__MMRS31306426ST-27-0-0__bin.18	VogtmannE_2016__MMRS39415781ST-27-0-0__bin.24	FengQ_2015__SID531775__bin.44
LoombaR_2017__SID5631_soh__bin.8	0.9347266347589516	0.809375056938106	0.7307530022564271	0.9143430325498969	0.8675751511077399	0.9030124693253445	0.842921310818288	0.5107134740251957	0.8677501608651332	0.825633223660552	1.0	0.914224121810627	0.6388043141583373	0.8087920107326532	0.821026391471415	0.8529141282260532	0.9142246012894144	0.8476825351769612	0.864288324020257	0.887162339050958	0.836127096401128	0.8805872464396303	0.9006424056793303	0.6652710637428689	0.8559559416531853	0.9157009164757541	0.8668003133873354	0.8602084390184495	0.8445117419560242	0.7781844823403168	0.8042336059010413	0.8741142828100141	0.8762796090138176	0.8920276103064925	0.8539641867704131
VogtmannE_2016__MMRS24340226ST-27-0-0__bin.31	0.9081793548532994	0.7758013270009421	0.6715791209083803	0.9095744894263389	0.820397122776584	0.8673695713307688	0.8246503683337643	0.47852787588299256	0.8457127058644163	0.774683760378251	0.6954532473079374	1.0	0.5940687266998848	0.7709145262141227	0.776037314469898	0.8405428660112756	0.8903581064248774	0.8090810312397074	0.8401230490456367	0.8917422987659716	0.8271448324762527	0.8709892616583099	0.8747249396444723	0.618224068460439	0.823381069428097	0.9137391029047613	0.8196782181377706	0.8273560175527991	0.8136829692548815	0.7288431033482864	0.7745663137553703	0.8312707834018013	0.8642594242708188	0.8874751930483271	0.8344330884340243
XieH_2016__YSZC12003_35551__bin.8	0.8339890794210353	0.7509486139760142	0.6218269499544675	0.8355710035823659	0.8197862523429003	0.8198773687036406	0.7823559602197294	0.48319469404207105	0.8012170468930093	0.7473621298783931	0.6858379951106035	0.8384460593718325	1.0	0.7434374342044642	0.7543940478880823	0.792104896037262	0.8269164936571173	0.7785790068934417	0.8050125323604645	0.819587031825349	0.7680790045769241	0.8065882791414059	0.8244517188818324	0.6064133563200521	0.8085562895770605	0.843165063207471	0.8094566427687843	0.7940590073670409	0.8014615682000813	0.7122854196835019	0.7410014872043287	0.8144438478696532	0.8093387577596907	0.8280907107127615	0.8063792777715718
XieH_2016__YSZC12003_35704__bin.22	0.8601111687707107	0.7571058813588641	0.627657157615571	0.8612817649257984	0.7834767781941492	0.8268079672280906	0.7975709631571102	0.471611947175304	0.8214500087286537	0.7444596963385092	0.6723115946014672	0.8424123288446531	0.5756048877271942	1.0	0.7386477681350734	0.8105523444207162	0.8475594445228296	0.7850590957752519	0.8084909473100202	0.8413756517594017	0.7868406976864684	0.8291647037160151	0.8300794187912368	0.610816436014983	0.7926625901064099	0.8612502780016404	0.7857741279516999	0.8018472063126899	0.7758190785252004	0.7166380095799963	0.7437079958453202	0.7963565244493974	0.8077476167586962	0.8490078430340958	0.7833882959515787
LiJ_2014__V1.CD1-3-PN__bin.53	0.9105601970560611	0.8268661376304801	0.7125135946085572	0.9129022214517533	0.8663071049025112	0.9012317728749503	0.8668694322477484	0.5120016352341205	0.881692191325842	0.8076918101162001	0.7384129949364664	0.9175073546724486	0.6319558900770784	0.799182296693222	1.0	0.8729118638132866	0.9061887919190456	0.8353614203767765	0.8711442412763796	0.9044086636359637	0.8581628455143614	0.8904095588748968	0.8849234173978215	0.6568406000343261	0.8551351612421915	0.9288336796131326	0.8557035258442025	0.8612250283966685	0.8514485535164001	0.7704397796573771	0.8067767344823096	0.8676607441177714	0.8773958206658748	0.9121285901194255	0.8681376874029187
LoombaR_2017__SID5362_xgk__bin.32	0.83242870594095	0.7217544991192737	0.6062163606626643	0.8219379895935788	0.7522493847507734	0.7961538353916259	0.7660671338689978	0.44523197589090463	0.8092304173061667	0.6940458985017159	0.6221873071880977	0.8060471408924227	0.5382014155978795	0.7113169481399816	0.7080175473696434	1.0	0.8230639061715199	0.7447859464344926	0.7846718647473035	0.8111391239746428	0.7642724529241652	0.8077201011261264	0.7931391491582384	0.5766207392504522	0.7619852927802829	0.8303849872193254	0.7494540056607126	0.745996158102612	0.7417485250108079	0.6778143717182628	0.7096439879062778	0.7626652498562436	0.779566940095222	0.8446357542696689	0.7514067836211492
ChengpingW_2017__AS116raw__bin.16	0.9189997634992918	0.7780582609984493	0.6704698181672021	0.8952258797090646	0.8151210442206082	0.8623203411065146	0.8254097222247144	0.4790309284788124	0.8397214244161322	0.7622590088287617	0.6842747843949727	0.8760463541388163	0.5764817810118282	0.7631572808663032	0.7541436969690226	0.8444916329351102	1.0	0.8119252341949161	0.8416410637005147	0.873350461391708	0.8190191788078139	0.8688242900223616	0.8664388268847114	0.6265043723920772	0.8205113942021797	0.9082323420281138	0.8084871814103983	0.8171838758913188	0.800403450828847	0.722346733006491	0.764393975009878	0.8271423859870998	0.8484177600188914	0.8946211700074036	0.8129257865084062
LiJ_2014__V1.FI21__bin.16	0.9387752744412259	0.8423153774967065	0.6972455412970765	0.9347546336389625	0.8503677988961702	0.908652856346568	0.885235357048994	0.5133440302870396	0.885220503989078	0.8100149231993656	0.7294193320001336	0.915210069714487	0.6240121167962115	0.812667019564368	0.799238203060308	0.8785362144418778	0.9334314735514451	1.0	0.8870977657284621	0.9133806678348324	0.8555696705467535	0.8989166755716261	0.8997806285567406	0.6667484960245372	0.8693388696738887	0.9453708582139279	0.858372773020902	0.8616998584420872	0.837627586753216	0.7760047166716934	0.8068809275570884	0.8735773553549201	0.8807307540444677	0.9187182799496482	0.8546545570219285
LiJ_2014__V1.CD48-0__bin.41	0.7714188482948054	0.6707610782955346	0.5581033407067097	0.7611317727703639	0.7193987862288015	0.7426328625716069	0.7113233995316691	0.41493765040472547	0.7250320458283706	0.6508416182535631	0.5842170851665491	0.7465230883913885	0.5068326081496066	0.6574413573494737	0.6547318440733448	0.7270894609332588	0.7600897769351062	0.6968560246967598	1.0	0.7547977993307243	0.7064550264550264	0.7497339912653849	0.8150102498035117	0.5446429584255006	0.7309142176523493	0.7786068369835598	0.7429615044928981	0.7340894690358702	0.7149783255143132	0.6301598645243361	0.6584583971413986	0.7345869693802313	0.7603234562499493	0.7636840953839422	0.7158864662080588
CosteaPI_2017__donald4-11-7-0__bin.26	0.9107714493409674	0.7885794709749909	0.6574733371572316	0.8921406358975569	0.8191604577471538	0.8637504036473501	0.8463224224444146	0.48885748999913003	0.8566882338456275	0.7697971515399055	0.6820585941128678	0.9012446346235795	0.5868943999551748	0.7781705301308923	0.773109640204603	0.8548661070406419	0.8970765610277931	0.8160680398294876	0.8584867684767271	1.0	0.8279223699518278	0.8893641319333344	0.8747156037163573	0.6219623232983038	0.8310557055460778	0.9133282511858754	0.8232245783267546	0.8265097885403964	0.8208790001636708	0.7381980150134697	0.7782191889895324	0.8300261283325789	0.8827476330414293	0.8983243658497384	0.841040355887943
CosteaPI_2017__SID713A037-11-0-0__bin.26	0.9406132224495071	0.8012057180057507	0.7087328991163546	0.9286509808176512	0.83986001767929	0.8847483413698578	0.8526124820893475	0.4854528802244057	0.8699383458694605	0.7806068719464132	0.695613445834038	0.9046112151799363	0.5951793618223072	0.7874966891221308	0.7938220614562758	0.8716217078704753	0.9103577822383768	0.8271933169730757	0.8694899812037873	0.8959147756102387	1.0	0.907330522943187	0.8943279476386659	0.6394912736428592	0.8482943793260808	0.9549489247226043	0.8468212381247189	0.8370429791837529	0.8335019354674003	0.7437907078417544	0.7913125755917296	0.8557526303528519	0.8786954183832704	0.9409830036284029	0.8469397117063068
QinJ_2012__NOM004__bin.11	0.8243355398274193	0.7072868562885082	0.6010006926274696	0.8151880342910884	0.7327375665330981	0.7813624933517141	0.7518873093767291	0.4380624248927901	0.77607635246566	0.6902813112496367	0.6151091256683453	0.7997924797001205	0.5247808577595042	0.6967658182315091	0.6915560405287547	0.7734367987481797	0.8108380122529416	0.729718206456574	0.7747674607098025	0.8080547751774104	0.7618151930581847	1.0	0.7854000292055684	0.5655410465507286	0.7446820411209043	0.8283955157395239	0.7389069079207377	0.7449439534425728	0.7321062305659047	0.6642458197855667	0.7025834870644786	0.7571275653675548	0.7737007206273034	0.8337660580386987	0.7416208152640625
Obregon-TitoAJ_2015__NO01__bin.17	0.8311772775739004	0.7145341561637579	0.622972093170469	0.8283321075732912	0.7677156926440445	0.8002837002048455	0.7508692913246479	0.4436120318019217	0.7797239436370461	0.6996592942957404	0.6392709013641501	0.8161853417249967	0.5450596992219685	0.7087914051362125	0.6983867954162815	0.7717312621221768	0.8216612729821501	0.7422071780644199	0.8558152245863527	0.8075712151836785	0.7630160571729423	0.7980749498096357	1.0	0.570563449162836	0.7700694241900029	0.8468209479384939	0.7885725584714767	0.7903637223127693	0.7589620302534141	0.6695637939184832	0.7056259833448649	0.7790524699036487	0.8007063917288594	0.8228340547790518	0.7734298558390478
QinJ_2012__DOM010__bin.30	0.8846591009953719	0.7909942306473087	0.6363481899448424	0.8784626894059469	0.8130359475052304	0.8564098142395231	0.8325629873835034	0.4945910099537184	0.837855575984277	0.785453116084448	0.7037281430292271	0.8596802130222533	0.5974772078868954	0.777290306219489	0.7725454891269892	0.8361432828250808	0.8854269954986369	0.8196421733341787	0.8523197869777468	0.8557595891713689	0.8131023901604008	0.856427566093958	0.8503107842515691	1.0	0.8264710581373234	0.8891695936093323	0.8217698598871488	0.8198759906168769	0.8012198059975908	0.7420467888163317	0.7591098712990554	0.8276802130222533	0.8373585240601027	0.8743554174855767	0.8105192417422178
LiJ_2014__V1.CD32-0__bin.41	0.7481941696363266	0.6593362728960452	0.5407484322404378	0.7396450568966481	0.7688673546144162	0.7235387389587764	0.7007427289344691	0.4036937025888332	0.7094042188874267	0.6415267581187665	0.5798079583853538	0.7331931108221205	0.5101399323658067	0.6459328542902762	0.6440584933138807	0.7075603881366039	0.7425740098138435	0.6843492969603587	0.7324594110394697	0.7322245881342655	0.6906908145594098	0.7221440922714357	0.7349031282438364	0.5292417850957934	1.0	0.7532897942002965	0.7967063732820252	0.7005627954773693	0.7616105798274457	0.6137198936248991	0.6453076342452992	0.9494484422439585	0.7375004709449688	0.7424772225029849	0.7745336345648923
YuJ_2015__SZAXPI015237-23__bin.17	0.8772327921681862	0.7346119147487276	0.6288035384184358	0.8636926042550568	0.781688054553522	0.824406521328234	0.7852585112529374	0.4508229410053581	0.8036600700015952	0.7214286384542276	0.6400226278614929	0.8395539844741771	0.5489092914985999	0.7241646257354389	0.7218341436735154	0.795619337169882	0.848127236143451	0.7678914935058843	0.8050897272457952	0.8303285731712384	0.8022803468711753	0.8288952295159541	0.8338745655061844	0.5875164045293257	0.777268382791565	1.0	0.777664169290721	0.7735886742727381	0.7672775384961856	0.6883035538343367	0.7270745445941799	0.7869462172730477	0.8137866412505379	0.8562437079665355	0.7876801482071307
ZellerG_2014__CCIS98512455ST-4-0__bin.12	0.8020663691767178	0.7111145846895955	0.5918705034468498	0.7949592651362343	0.8264442756393608	0.7781020429051154	0.7492837194923686	0.4296464585629551	0.7469992807603749	0.6963026348678737	0.6293510341941696	0.7823516838075	0.5474113291729302	0.6863377195578173	0.6908042463684665	0.74593852415928	0.7842768508583878	0.7242788282451598	0.7980398805491286	0.7774520814432695	0.7390434321864259	0.7680399989138298	0.8066460387163975	0.5640502729698887	0.8539637205228378	0.8078380408831678	1.0	0.7571445281739321	0.8145406161509331	0.6569672596274019	0.6850781798851027	0.8625754487936896	0.7768717462762116	0.7915991001497662	0.8238085722501617
VogtmannE_2016__MMRS62376181ST-27-0-0__bin.49	0.8816204191762725	0.7743130927033617	0.6545363601621833	0.8808426431926724	0.8162322578263949	0.8549853402875656	0.819794341112631	0.4909765682970358	0.836742783369204	0.7666502883884159	0.6897519652011568	0.8721002565930259	0.5930459214626955	0.7734764933260438	0.7678275251960203	0.8199927258914436	0.8754501143019279	0.802973541775759	0.870808448730991	0.8620226174026512	0.8067543865719649	0.8551318220719214	0.8928606854424789	0.6214856866919953	0.8292845152990803	0.887478152684	0.8361691591638005	1.0	0.8175578987514832	0.7319802414911769	0.7718632713650027	0.8322364500504804	0.8521656620553739	0.8689180263328882	0.8357477837421368
XieH_2016__YSZC12003_37277__bin.2	0.814584838335413	0.7201940266923521	0.6071441080536766	0.8163123982983443	0.8444750917595207	0.8007242252431719	0.7611764190801428	0.44047306319914187	0.780451026320206	0.7112231197507352	0.6426129025196472	0.8139237319673388	0.5680319315835176	0.7101833001320753	0.7203771808848318	0.7737213867180374	0.8137201462314747	0.7407142283808731	0.804861247929482	0.812464336011325	0.7623505031267558	0.7975135541399414	0.8136380552089489	0.5763537721736973	0.8555471640288084	0.8353232197193582	0.8536554220208257	0.7758415241931365	1.0	0.6795443765825324	0.7093284589508402	0.8688141678159409	0.8115938063235626	0.8145687849798968	0.8571160146815233
VatanenT_2016__G80466__bin.21	0.896629786775763	0.800397944424607	0.6677834945752706	0.900404874024725	0.8422531705127418	0.8738291955087363	0.8471339041499478	0.5018500266811673	0.873828312757129	0.7979024056305429	0.7163441018730665	0.8819783169722679	0.6107162514129543	0.7936064949332264	0.7885615694970478	0.8553306942002777	0.888397245285334	0.8301555011093981	0.8581718302486314	0.8838802053103689	0.8229893235606845	0.8753629764265597	0.8683574596703895	0.6457495730792538	0.8340201876465091	0.9065201357848522	0.832930872163002	0.8403287720086527	0.822078323901868	1.0	0.7807443626378914	0.8421057509943093	0.8544938456764812	0.9039473562251422	0.8276648174491744
VogtmannE_2016__MMRS42780924ST-27-0-0__bin.45	0.8271407273541664	0.7395992592704723	0.6084438663721448	0.8314572506607141	0.7660631452127191	0.8040451346638053	0.7759312585609494	0.46188429574996537	0.7857108756126331	0.72518872417451	0.6510330972267667	0.8242599400165892	0.558709723996353	0.7242517502277421	0.7261594664449601	0.7874908932265012	0.8267238632204346	0.7590777599103238	0.7885578946265281	0.819415544063975	0.7699690146519591	0.8142148340752661	0.8047534931778283	0.5809238469961135	0.7711784640380938	0.8420892267791346	0.7638130880588608	0.779241330565107	0.7546133546345472	0.6865791096729169	1.0	0.7724736927292142	0.7848631742457146	0.8182410274264772	0.7687793604900521
LiJ_2014__V1.CD32-4__bin.69	0.7477810681855146	0.6597107554464837	0.561403678278639	0.7420879649982207	0.772410816799437	0.726134908864294	0.6990510421145352	0.40223575959304153	0.7065908530959087	0.6455026352784312	0.5871368138654454	0.7340038679735973	0.5095403037373771	0.6434945740478618	0.6480057069518854	0.7022459045695872	0.7422902204036412	0.6819121509443685	0.7299594039906795	0.7251774163160208	0.6909134826738293	0.7280486057098504	0.7372338352681252	0.5255661460522353	0.9414770119662413	0.7562658112680093	0.7979842092634908	0.6971537704691005	0.7669273764607558	0.6144670586170303	0.6409644491036188	1.0	0.7324479828404968	0.7467028021069344	0.7764517380921325
VogtmannE_2016__MMRS31306426ST-27-0-0__bin.18	0.8412525410817583	0.704856228109698	0.6055988688706723	0.8173553939052765	0.7754231793683006	0.7958078504773723	0.7620188542301685	0.4484067473565661	0.7796908481637301	0.7040432894175853	0.6319438225131112	0.8193408868742732	0.5436412530251796	0.7007735538698959	0.7035405191673377	0.7706786741388331	0.8174625870122757	0.7381334637170351	0.8111824540789917	0.8280446213783857	0.7616903592248486	0.7987833236571384	0.8135355156697305	0.5708748721030631	0.7851729111261949	0.839662279471794	0.7716337301437736	0.766426565633129	0.7691848863251678	0.6694306351675687	0.69921199234987	0.7863962956828494	1.0	0.8162775845036112	0.8056481776998918
VogtmannE_2016__MMRS39415781ST-27-0-0__bin.24	0.8663734279571207	0.7311547462076665	0.624016725467137	0.8482642406593798	0.7704786001924379	0.8142953870903694	0.7827376073554043	0.450516137462433	0.8217760287536846	0.710778389257417	0.6314172695199743	0.8258080610099426	0.5459619434531234	0.7229630685530333	0.7178802642542352	0.8195808111919441	0.8460571442147296	0.7557470884009497	0.7997169431900909	0.8270899621742428	0.8006160049280394	0.8448947106728368	0.8205742251998622	0.5850862322050092	0.7758692372569284	0.8671492887094612	0.7717374223842275	0.7670571425177461	0.7577434195231137	0.6950918152799768	0.715481748096409	0.7868914830106519	0.8011987489839313	1.0	0.774043962048666
FengQ_2015__SID531775__bin.44	0.7992066871577499	0.6971287748070638	0.5900481854849895	0.7977912211982845	0.8227650756487147	0.7745296575141062	0.73760479025305	0.43002667262165656	0.7537744603059238	0.6912796616752015	0.6175849279575679	0.7932923835309391	0.5431786469227312	0.6815541413995705	0.6980771578053827	0.7449314390177596	0.7854712579268868	0.71829626722	0.7659238186650097	0.7911435245033039	0.7362305884898552	0.7678195443877919	0.7880348394649386	0.5541330773797305	0.8269220099755328	0.8150143419088887	0.82055830804312	0.7537772343695386	0.8146159170222091	0.6502380840097425	0.6868120322235229	0.8359886901426423	0.8079169001503541	0.7908324826204914	1.0
