	ZeeviD_2015__PNP_Main_747__bin.3	ChengpingW_2017__AS96raw__bin.42	XieH_2016__YSZC12003_37798__bin.66	QinJ_2012__T2D-006__bin.21	Bengtsson-PalmeJ_2015__TRAVELRES56__bin.56	YuJ_2015__SZAXPI017593-158__bin.52	ChengpingW_2017__AS9raw__bin.36	QinN_2014__HD-40__bin.48	WenC_2017__RA024__bin.5	XieH_2016__YSZC12003_37332__bin.15	HeQ_2017__SZAXPI029584-102__bin.41	QinJ_2012__T2D-001__bin.1	LoombaR_2017__SID5566_wwo__bin.8	ZeeviD_2015__PNP_Main_586__bin.24	QinJ_2012__CON-044__bin.35	ZeeviD_2015__PNP_Main_134__bin.26	ZeeviD_2015__PNP_Main_698__bin.10	ZeeviD_2015__PNP_Validation_13__bin.51	QinN_2014__HD-63__bin.56	ZeeviD_2015__PNP_Main_252__bin.30	ZeeviD_2015__PNP_Main_714__bin.15	WenC_2017__N219__bin.12	ZellerG_2014__CCIS77252613ST-4-0__bin.20	YuJ_2015__SZAXPI003420-4__bin.8	QinJ_2012__CON-025__bin.53	ZeeviD_2015__PNP_Validation_48__bin.5	LiJ_2014__O2.UC13-1__bin.71	ZellerG_2014__CCIS81735969ST-20-0__bin.59	ZellerG_2014__CCIS11019776ST-4-0__bin.15	QinJ_2012__DOM012__bin.11	Bengtsson-PalmeJ_2015__TRAVELRES30__bin.71	QinJ_2012__DLF010__bin.17	YuJ_2015__SZAXPI003411-6__bin.8	Bengtsson-PalmeJ_2015__TRAVELRES55__bin.66	YuJ_2015__SZAXPI015264-87__bin.52	ZellerG_2014__CCIS76563044ST-4-0__bin.51	ZeeviD_2015__PNP_Main_233__bin.35	QinN_2014__HD-43__bin.50
HeQ_2017__SZAXPI029584-102__bin.41	0.8402115387620455	0.9334088748467455	0.8799130667250051	0.785330474412248	0.7113624375103735	0.5742009542219273	0.8995777924843937	0.7794068147004405	0.8881464722634116	0.9403017915839772	1.0	0.868986013557773	0.9411726447371033	0.9508905550442965	0.9342079311831736	0.9214792002510355	0.9134746998576312	0.9478940937826913	0.7980182389254467	0.49145681231425214	0.9131782212380897	0.6731065595683406	0.8505583047166707	0.8987821148216926	0.9170345549632084	0.9524151815635911	0.6936877505761695	0.7822166042386307	0.7126231051447487	0.9268639615033916	0.9425342502490716	0.9298743597941205	0.7478947695174367	0.713631216918033	0.7401233976111932	0.7298264670940408	0.8875758987377698	0.9218364949976624
QinJ_2012__T2D-001__bin.1	0.8754021437645166	0.9495225012590482	0.9081815585137969	0.804525244856694	0.7396532543578103	0.594049493749859	0.9191150770086517	0.8016825206521494	0.9112944143358614	0.9613190315476146	0.966638510339229	1.0	0.9562269331088343	0.965098995016424	0.9451980464081421	0.9450430143493915	0.9279058645339266	0.9621604328119245	0.8284260205807407	0.5133764479054699	0.9325840743552546	0.7032460894337665	0.8749962416470606	0.9322087088554312	0.9424892135270639	0.9627279441057751	0.7212204123664845	0.8114739696475417	0.7406774055337989	0.9479449326127318	0.9576273893728813	0.9479468117892015	0.777056382810797	0.7501240256470004	0.7507394559408285	0.7600864797011357	0.9194758788908349	0.9400683644399678
LoombaR_2017__SID5566_wwo__bin.8	0.8000019984172535	0.8845886058241872	0.8722387868807904	0.750491210960919	0.6856413720333496	0.5495439611827433	0.8487397980799207	0.747993189394	0.836890382816809	0.9104593162215525	0.8906953692675401	0.8135224901877712	1.0	0.9032154533609381	0.8959324215221545	0.9143466374631292	0.8889263703147108	0.915846249770182	0.7655588773691236	0.4965535296045532	0.8699929655712676	0.6452993229362345	0.7933832404735449	0.8665588853627927	0.8786209322216805	0.9783455503241433	0.6619301513201544	0.759506470875067	0.6825710037650181	0.8685573026163279	0.9030112151176268	0.8661440139409587	0.7067666408204701	0.685912357412929	0.7034696520355879	0.7071959008465295	0.8537162567246741	0.8804011223111295
ZeeviD_2015__PNP_Main_586__bin.24	0.8322209915696855	0.9332007866805084	0.8746495637660614	0.7780637356740262	0.7081034128489221	0.5700667818491292	0.8844111327612246	0.7685646966992742	0.8863571623770915	0.9572076066729757	0.9308495926236919	0.8493164503791388	0.9342872888752181	1.0	0.9183134740742303	0.9080644674506185	0.9053415970341963	0.9546641662232597	0.7983517249049207	0.4913412638071153	0.9085403289521827	0.6680880496748142	0.8275214974877737	0.8948416365170576	0.9092340696990331	0.937762607539118	0.6854572011984599	0.784201563521309	0.7135309626252341	0.9102606240938064	0.9447194463634631	0.9107017572147177	0.7387160669612791	0.7080637232710331	0.7275959567896259	0.7305462154127034	0.8924602618437215	0.9065955396356249
QinJ_2012__CON-044__bin.35	0.8482324640839717	0.9464111967989456	0.9014577460390613	0.7926813352945103	0.7294618033496502	0.5780332380741127	0.9037866078600701	0.7924233385808458	0.8947937641462096	0.9514828350350062	0.9527405151750739	0.866567889961602	0.9654870172521842	0.956694024081129	1.0	0.9437231208557394	0.9347750712290593	0.9511921041807097	0.8136781329479893	0.5079188624024705	0.9280421753559299	0.680106472099529	0.8478728192493975	0.9217619581907496	0.9370871352673755	0.9681199620111683	0.6991926296498093	0.7954568458501939	0.7265303749135883	0.9204969559402775	0.9619396701173907	0.9238806323719115	0.7534266399912135	0.7316231180561089	0.7499072891609077	0.7474716106704684	0.9091304563182275	0.9290082632169476
ZeeviD_2015__PNP_Main_134__bin.26	0.8095190655276332	0.8835061576973156	0.8760347720143344	0.7428690300672339	0.691565161188644	0.5447350187468536	0.8528807848731693	0.7477065062993756	0.8379837425195298	0.9098603591115669	0.8908468890593746	0.8213302161389934	0.9340465153880168	0.8967785952292391	0.8946044256701444	1.0	0.8876389171859835	0.9068005982334719	0.7685952741515533	0.4872679405735153	0.8681359017250861	0.6430385132191551	0.8190266171432351	0.8610744439739981	0.8732440773783884	0.9437933277288073	0.6588015487436566	0.7643269608049286	0.6930301227619834	0.872269069508507	0.9014253978117851	0.8749997448157795	0.7133350291175403	0.6897625398546716	0.6982346559769657	0.7114209433160311	0.8581049162362899	0.8843509195410277
ZeeviD_2015__PNP_Main_698__bin.10	0.8589898085129829	0.9542704096376797	0.9269230241574841	0.8012109056744221	0.7356347120392666	0.5852101515689951	0.9114417353983902	0.7985516219241107	0.9002947826437149	0.9685997404000919	0.9572000915193676	0.8740953722090022	0.9842651300145909	0.9691024773513905	0.9604665540524094	0.9621106277971935	1.0	0.9650695179876715	0.825872011846182	0.5166175362260476	0.9386501601367657	0.6927639955373245	0.8546430811048352	0.9252793929628333	0.9411718107956565	0.9896593735879885	0.7124459701606147	0.8089604010566327	0.7383267444994338	0.9307532955602043	0.9669574368558406	0.9342211184038456	0.7648266464745792	0.7410811765283801	0.7533645980250758	0.7606228627594506	0.9146360622597229	0.9415245232518052
ZeeviD_2015__PNP_Validation_13__bin.51	0.8281018903703016	0.9279806989617023	0.8833460110109155	0.7791815390894137	0.7056873693003333	0.5680189891425438	0.8835351392871689	0.7711950169676267	0.8779442419979245	0.9607450990476396	0.9308831543942047	0.8494377166576388	0.9503816160679401	0.957716558097635	0.9159515599349995	0.9211484399820494	0.9044566253377142	1.0	0.797219233682087	0.49232744740699325	0.90349066096185	0.6676539217987758	0.830001468232671	0.8889651116396011	0.912280563502722	0.954379854188735	0.6861134222180931	0.774231853017467	0.7111725040666727	0.9052430008021362	0.9363309612112837	0.907490558102612	0.7364746323404375	0.7066583107360989	0.7306892149600467	0.726792177057247	0.8840805421013644	0.9032853572409171
QinN_2014__HD-63__bin.56	0.8596485361829465	0.9456639454139122	0.9070680040364639	0.8088668455992661	0.7548886229409693	0.5895018999527881	0.9110650415673937	0.7939002881620015	0.8999433058479818	0.9610836568127307	0.9430103995839767	0.8800474514082208	0.9559217940105822	0.9637157427083635	0.9428122694928568	0.9394720057652363	0.9313441804151649	0.959281521399547	1.0	0.5138745961290271	0.9236824848008768	0.7005470786042459	0.8577575666231146	0.9321576616457075	0.9390597753993295	0.9575637285188553	0.7190220857658751	0.818658564460153	0.7308559918631914	0.9261039638993999	0.9572363397536798	0.9298629458800419	0.7752965213945564	0.7521427494867083	0.7530745098900353	0.7715450254375081	0.9212535196787598	0.9299393033207003
ZeeviD_2015__PNP_Main_252__bin.30	0.8255565685970506	0.8955243106818284	0.8858600490888026	0.7560192405891274	0.729996930021459	0.6033402600688353	0.8515048294310666	0.7443332669971136	0.8580389470744956	0.9096762946747443	0.8975969318727023	0.8429088895162546	0.9583015150884046	0.9167063912633656	0.9096184433203284	0.920547721196582	0.9004486179697105	0.9156187858003465	0.7942358453162772	1.0	0.8736611268209677	0.6641451189655252	0.8278189422304089	0.8870332745563573	0.8842988338709653	0.9642170089152794	0.6892549208362067	0.8000988872484815	0.6638766886810354	0.8899057871409553	0.9126259423985634	0.8870726134773601	0.7323287252801163	0.7061799130841251	0.6841154065098972	0.7614464689847319	0.8767735296885437	0.8864084799286654
ZeeviD_2015__PNP_Main_714__bin.15	0.8401052332633603	0.9222063400004448	0.8748500883644619	0.7788878224704069	0.7094793767781958	0.5685175300379292	0.881683578238904	0.7824070034610127	0.8807823975938862	0.9398492928276799	0.9247973947453513	0.8490391968671248	0.9309940274862235	0.9399100273562003	0.9215686274509803	0.9094131675879495	0.9071698394042199	0.9317070166344175	0.7916078568239092	0.4844378463365103	1.0	0.6688505434457179	0.8236269291766964	0.8891205640270243	0.9141923761913805	0.9338211770180544	0.6860396981408391	0.7768570651364987	0.7116115008956204	0.9032477575272322	0.9338643755207344	0.903217390262972	0.7327945924028804	0.7106953504724463	0.7304960898939455	0.7227220702433316	0.8893027676125855	0.8988496367048695
WenC_2017__N219__bin.12	0.8482726561224837	0.9198245289232556	0.8910024932995818	0.7908777418076681	0.7177415308271144	0.5861139996781723	0.8830733046226109	0.7524862343678537	0.8797500586845322	0.9303519860748959	0.9192143251394154	0.8633541483187386	0.9311813556790189	0.9320038042572384	0.9107072307994881	0.908348314470654	0.9028426383642847	0.9284296711301516	0.8095927726033496	0.4965922598706806	0.9019261791842071	1.0	0.8409496339642425	0.9029049275974178	0.9100364680389907	0.9319178681856012	0.7099801770283076	0.7887137677084541	0.7202359839132287	0.9129600247311326	0.9279976837633309	0.9125764845456376	0.7655081446056082	0.7334776367234248	0.7223134451886469	0.7396119726827107	0.8941509833335929	0.9046496028773011
ZellerG_2014__CCIS77252613ST-4-0__bin.20	0.8644392572864017	0.9321548417118126	0.8991844413002028	0.7969790374080687	0.7276697890499683	0.5876028078750644	0.9131963885778276	0.7748148134136376	0.9011143352198784	0.9391428452528676	0.9523896446838777	0.8807759677370539	0.9387148731878575	0.9465441610423413	0.9309153778638661	0.9486173428467661	0.9132488801791714	0.9463550021185799	0.8127771178233104	0.5075162298356587	0.9106469991828334	0.6895211631003905	1.0	0.9148382880360764	0.9266810553554674	0.9461587497351776	0.7130090266638419	0.807975791440937	0.7285730229109288	0.9295505962289277	0.9451968766078509	0.9326996194122454	0.7746890227293363	0.7371584735631488	0.7281214059804485	0.7536739391967555	0.9026413206319421	0.9271317264913289
YuJ_2015__SZAXPI003420-4__bin.8	0.8634397553940664	0.9459258479404353	0.9131743110463141	0.7993368666683547	0.7349683336953736	0.5894619193640885	0.9064781214420662	0.7865428533479393	0.8999960464317714	0.9545064236599292	0.9453603544174017	0.8814644727472546	0.9631216486290669	0.9614798072613278	0.9506719066993435	0.9368415254376578	0.9287731367032838	0.9521214003094445	0.8297144857407233	0.5108423277010534	0.9234482577868636	0.695427764976805	0.8593631379071232	1.0	0.9391741306925274	0.9650007040905216	0.7154985649435772	0.8217162839479355	0.7362610172397785	0.9278944672700078	0.9599983297284788	0.9326218687406463	0.7676661198304319	0.7530579073363567	0.7453853196459913	0.767851804270831	0.9140409865085595	0.939113272395076
QinJ_2012__CON-025__bin.53	0.8458953530008081	0.9388262663199137	0.8921822068397753	0.7914882258196185	0.7173263740863073	0.5810068534243149	0.8976512973216488	0.7860472107508963	0.890464855413782	0.9479628696182133	0.9378691106961708	0.8665260304432503	0.9495070173415349	0.9499117352203467	0.9397350458471497	0.9237929624009747	0.9185847572966919	0.9500568635098672	0.8127296514804597	0.49517599612645685	0.9232154727489241	0.6815259030240676	0.8464011423669646	0.9131869351712795	1.0	0.947066184115104	0.7018801456293277	0.7862804526447688	0.7236377269627198	0.9129143876989952	0.9457703958158132	0.9194430010802556	0.7506380677550425	0.721954497961941	0.7435246219213689	0.7405088906194861	0.9026508805097458	0.9205098667800049
ZeeviD_2015__PNP_Validation_48__bin.5	0.7705419508358956	0.8533075208556921	0.837001795600606	0.721438044877362	0.657712436269215	0.5281715279782795	0.8206228353005187	0.7185431517372618	0.8055954641817364	0.874929496890578	0.8646804248859584	0.7857449326908588	0.9385592481099798	0.8697075697813033	0.8618415124608854	0.8863162043848237	0.8574500937676977	0.8822978626486316	0.7356874374290895	0.4793007471891738	0.8371474988314984	0.6195466252256003	0.7671543507176459	0.8329405097542562	0.8407233628612434	1.0	0.63568632548338	0.7306836817365985	0.6559804849693698	0.8419890638222328	0.872031536314038	0.8411382336397318	0.6785706206305806	0.65877530299562	0.6757389933670521	0.6808309378571886	0.8199545175861882	0.852110070355489
LiJ_2014__O2.UC13-1__bin.71	0.8522420509767912	0.9220500523386675	0.8854174945871615	0.8189070829408638	0.7211648326994633	0.5936974887022322	0.8979426986008637	0.7728873864656771	0.9102627192544854	0.9312714660407447	0.9258668010504937	0.8653687128069929	0.9335482121708681	0.9345786384956678	0.9150614169038395	0.9095395042792568	0.9074656867470151	0.9324918560807837	0.8121253219377652	0.5036958370889216	0.9041545684582444	0.6939013755740484	0.8499021715051045	0.9079256582355472	0.9159903789296983	0.9345403075382901	1.0	0.7979468135418762	0.7432998332039663	0.9132846642912746	0.927551672103462	0.9166983742600857	0.7647984270778901	0.740648796548861	0.7443003839296334	0.7434633034633711	0.8875707924869068	0.9112722890289472
ZellerG_2014__CCIS81735969ST-20-0__bin.59	0.8674051175419872	0.929179702169654	0.8966763677789011	0.796032816538377	0.7478371077849038	0.5940826064202293	0.8930707514231174	0.771616479456483	0.8925504205630734	0.948534501957902	0.9311293090056452	0.8683728826681562	0.9553324863922169	0.9535900064299824	0.9284713483708114	0.9411191587833608	0.918975687226355	0.9384662254998318	0.8246736369216724	0.5214715660551229	0.9131308885994252	0.687494815543967	0.8589556482040541	0.9299549197408501	0.9151745069048156	0.9580387095995765	0.7116597850606223	1.0	0.722260458021868	0.917977255257227	0.9474782554487691	0.9149341995124475	0.7597926519227859	0.7517730211214111	0.7259837143981833	0.7775502622015072	0.9166706466531163	0.924048787428002
ZellerG_2014__CCIS11019776ST-4-0__bin.15	0.8407569120545839	0.9252291833636038	0.8811634543987439	0.7965629724358005	0.7053015378185966	0.5643183748781316	0.9084483182854035	0.7843644106865489	0.8834548788518436	0.9401048926822269	0.9205765005693098	0.8601570935135775	0.9317253716881415	0.9415943185767417	0.9202857078946665	0.9260502771259645	0.9102116239597888	0.9354909458727354	0.7989656946480509	0.46956033566094774	0.9077199726556682	0.6813054135993859	0.8405479559675513	0.9042506469182251	0.9140388483737161	0.9333866544166388	0.7194150757179387	0.7838101041997991	1.0	0.909696599035092	0.9320057983950208	0.9063991301316314	0.7527067451352241	0.7392298958874932	0.740983926748616	0.7358118544116194	0.8862542357253804	0.9077772582669957
QinJ_2012__DOM012__bin.11	0.8433490365826914	0.9299207627513261	0.8784000281534069	0.7860976245133774	0.7106718149634499	0.5759873756003521	0.9025171119926217	0.7688583836425272	0.890236046575005	0.934656629290444	0.9418610689453759	0.8659696123456122	0.9326300989961336	0.9449038685613567	0.9171959378410542	0.9168616161343055	0.9026080955636496	0.9367003262962691	0.7963920722409554	0.49512958935938556	0.9063306969556124	0.6793438539524851	0.8435936622217759	0.8964508253111144	0.9070774489065019	0.9424275704253611	0.6953324998894893	0.7836457889412902	0.715595227825866	1.0	0.9346690751562922	0.9461969511062014	0.7591287207237829	0.7193268417413741	0.7238674369370123	0.7365360408670735	0.8848727367300248	0.9164221483195292
Bengtsson-PalmeJ_2015__TRAVELRES30__bin.71	0.8224966714333017	0.9104970917552146	0.8561847396264592	0.7611317086045027	0.6945571163310132	0.5597975123622295	0.8656867844192532	0.7565851451230643	0.8670340953568684	0.9283428523484876	0.908956725985547	0.8302164209833496	0.9201938205347618	0.9306790601895277	0.9096259012789272	0.8992041986574951	0.8899123148211127	0.9194753633116806	0.7811988216324048	0.4818844106593963	0.8892806100858524	0.6553299221549155	0.8140625375469247	0.8801842248135738	0.8918159820890732	0.9262941903121501	0.6701927004909051	0.7675953798801838	0.6957683928511063	0.887019343361052	1.0	0.8897571378358553	0.7252324701935965	0.6982361549342412	0.7219672368843882	0.7146731039999413	0.9152957669266119	0.8953443238824712
QinJ_2012__DLF010__bin.17	0.8387336212501002	0.9274224510237199	0.8742745913737588	0.7824465189770822	0.7086305923224849	0.5722640086409156	0.9018512103936701	0.765958563191815	0.8855390078304033	0.9323580451463956	0.9392346032498989	0.8607607896268059	0.9244427513740319	0.9396735597194091	0.9150284361887828	0.9141978742391847	0.9005198370784695	0.9333758781262318	0.7948132323406405	0.4905835518872995	0.9008470281495233	0.6749725705529742	0.8413584017718655	0.8955966139350122	0.9080674141582018	0.9358104015193269	0.693732094074045	0.7763484793933613	0.7087112169801502	0.9405036950835169	0.931912689894531	1.0	0.7584033075732576	0.716964366460825	0.7179480726014378	0.7339791553266024	0.8857561398449618	0.9140984798199467
YuJ_2015__SZAXPI003411-6__bin.8	0.8891847693793099	0.9597310282972477	0.9241061096416924	0.82011918356589	0.7599735776906836	0.6069833967479649	0.9348177094820258	0.7874131350244264	0.9182422302781585	0.9685007082071984	0.9643489422090946	0.9007306432895666	0.9629635680355405	0.9730211449268023	0.9525846976056007	0.9514144267333651	0.9411319443650287	0.9669770144424168	0.8459756895149938	0.5170157602649201	0.9330070297937132	0.722787390263281	0.8920938373176455	0.9410725867451712	0.9463848214397544	0.9637390290509261	0.738849888935903	0.823011369979312	0.7513106325834125	0.9632483756977924	0.9696720682100737	0.9681532755331703	1.0	0.7625575401331026	0.7407749273413722	0.7730355214512448	0.9264068981178188	0.9495487459477533
Bengtsson-PalmeJ_2015__TRAVELRES55__bin.66	0.8853335351267345	0.9569344269330942	0.9328236920512224	0.8203539892974201	0.7744405315599608	0.5988932610792483	0.9296827175246275	0.8023778114602087	0.9086372846438987	0.9665363668604033	0.9542254634659824	0.9016934833531738	0.9691385981834076	0.9671649005979259	0.9592537333661624	0.9540238583048902	0.9456637384034678	0.9621688197570799	0.8510866348766764	0.5170071177351552	0.9383602102566767	0.7181763147254216	0.8802934060994314	0.9573319900518865	0.9439097170299324	0.9702533561329758	0.7420018658360007	0.8444635947386135	0.7651678235904016	0.9465260663614165	0.9681294429372687	0.9491282976844208	0.7907807145745284	1.0	0.7624142472164934	0.7838487724109267	0.9253292884297838	0.9506411834731204
