	CosteaPI_2017__thistle4-11-0-0__bin.41	NielsenHB_2014__O2_UC4_0__bin.8	XieH_2016__YSZC12003_36008__bin.105	VogtmannE_2016__MMRS11288076ST-27-0-0__bin.19	CosteaPI_2017__mickey4-11-30-0__bin.26	NielsenHB_2014__MH0100__bin.17	LeChatelierE_2013__MH0155__bin.40	NielsenHB_2014__V1_UC14_0__bin.2	ZeeviD_2015__PNP_Main_199__bin.73	FengQ_2015__SID31188__bin.3	HMP_2012__SRS021948__bin.39	NielsenHB_2014__O2_UC57_2__bin.22	ZeeviD_2015__PNP_Main_645__bin.21	Bengtsson-PalmeJ_2015__TRAVELRES59__bin.56	ZeeviD_2015__PNP_Main_506__bin.7	LeChatelierE_2013__MH0173__bin.2	CosteaPI_2017__SID713B032-11-0-0__bin.11	NielsenHB_2014__V1_UC1_0__bin.33	CosteaPI_2017__mickey2-11-7-0__bin.55	ZeeviD_2015__PNP_Main_183__bin.2	RaymondF_2016__P25C90__bin.75	YuJ_2015__SZAXPI015269-94__bin.36	NielsenHB_2014__MH0123__bin.27	LeChatelierE_2013__MH0100__bin.1	NielsenHB_2014__MH0173__bin.9	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.87	XieH_2016__YSZC12003_35564__bin.83	Bengtsson-PalmeJ_2015__TRAVELRES60__bin.19	NielsenHB_2014__O2_UC14_2__bin.16	NielsenHB_2014__MH0155__bin.9	LeChatelierE_2013__MH0123__bin.40	XieH_2016__YSZC12003_37196__bin.9	KarlssonFH_2013__S488__bin.4
HMP_2012__SRS021948__bin.39	0.9761225027232138	0.975423135234819	0.9750704418662856	0.9793093927418938	0.9751289939591251	0.9742575489414372	0.9762656299655681	0.9752881176746978	0.9766711149110953	0.9770919025004018	1.0	0.9756622827770828	0.9743482074994182	0.9744768642268952	0.9755878786425901	0.9742138518211315	0.9740401392619764	0.9760611981065135	0.9762913035361624	0.9761275739721571	0.9770502019731535	0.9850030558872023	0.9812466749423656	0.9742719667648467	0.9742969164410517	0.981535611210759	0.9744837967748604	0.9745727892124828	0.9753393302207735	0.9756859594774009	0.9790303924410678	0.9753254774080388	0.9743923422837231
NielsenHB_2014__O2_UC57_2__bin.22	0.985933087359409	0.9867991880163531	0.9862239742695718	0.9725890711667209	0.9843233320365687	0.9856923867453816	0.9896473436034068	0.9864859716627935	0.9758011737387662	0.9753434304228443	0.9756622827770828	1.0	0.9866312920762205	0.9889593696182936	0.9842760298638135	0.9869902340916641	0.9850489822153417	0.9862285807720869	0.9845164087980113	0.9745496765346681	0.9744376841533678	0.9716873297461714	0.9870181388257988	0.9856240039849162	0.9867068806678774	0.9830674660671929	0.9861942349868217	0.9890701492812664	0.9864051868153331	0.9894202591653972	0.986779546481039	0.9851331634061439	0.9846443979543914
ZeeviD_2015__PNP_Main_645__bin.21	0.9857963223837036	0.9864007178985152	0.9857310970076987	0.9721366022610931	0.9849837463649627	0.9845727820604612	0.9874845982148955	0.9857584487680388	0.9757964730312779	0.9754694462454625	0.9743482074994182	0.9866312920762205	1.0	0.9862883908092775	0.9852826400712754	0.9864477522728585	0.984550066055527	0.9862513254797147	0.9849700287673142	0.9748496936593042	0.9752099860009332	0.9707064255825338	0.9876264484179752	0.9838697912152322	0.986611377526714	0.9831477345858388	0.9862293534363339	0.9866568108693725	0.9855862567158789	0.9869344162168409	0.9868728106348066	0.9845418523619721	0.9839853065056222
Bengtsson-PalmeJ_2015__TRAVELRES59__bin.56	0.991305193026482	0.9870940037082131	0.9899306772151691	0.9725271588425276	0.9850920159031442	0.9854232986413385	0.9891372678910617	0.9862833025586917	0.9749891726569027	0.9740450649052645	0.9744768642268952	0.9889593696182936	0.9862883908092775	1.0	0.9843490652930543	0.9882215243258639	0.9847810523853332	0.9887070991619131	0.9851070084800033	0.9736348284982953	0.9741225026845329	0.9710767883148789	0.9887257542588835	0.9852304090369218	0.988390339699098	0.9827486475310785	0.9892530234921013	0.9994786853213328	0.9863056752873564	0.9888866484464197	0.9890114563222399	0.9853146356185529	0.9846971906429547
ZeeviD_2015__PNP_Main_506__bin.7	0.9822224325234571	0.9854051612693845	0.9844028318600953	0.9746911563067449	0.9855469700376032	0.9833424553798432	0.9846403950432976	0.985043204607844	0.9778141849135764	0.9765637283974457	0.9755878786425901	0.9842760298638135	0.9852826400712754	0.9843490652930543	1.0	0.9840988636390897	0.9833829845085958	0.984141435285414	0.9859740604078747	0.9761998031369878	0.9759775636724726	0.97381025812096	0.9874656869613048	0.9829521949530031	0.9841943933434515	0.9832037636685749	0.9842262402898522	0.9844412793203446	0.9849324131568246	0.9843335239920029	0.9869822432547284	0.9860214193881757	0.9841751363538493
LeChatelierE_2013__MH0173__bin.2	0.9887362795241653	0.9891983795046693	0.9881461908087957	0.9726989186362056	0.9849296857403073	0.9851472902308132	0.9874253142987647	0.9859146187951942	0.9760707841124818	0.975242255856837	0.9742138518211315	0.9869902340916641	0.9864477522728585	0.9882215243258639	0.9840988636390897	1.0	0.9848095544274957	0.9887829403782589	0.9849842635357732	0.974957249792916	0.9751682067825397	0.9708580473215505	0.9879703976290154	0.9849571624429385	0.9998936914253742	0.9830383736433356	0.9880922914023852	0.9879952265684858	0.9890565155505435	0.9876970690317457	0.9868593279925439	0.9848428885567602	0.9857020884855372
CosteaPI_2017__SID713B032-11-0-0__bin.11	0.984695885509839	0.9851795580667131	0.984225657278021	0.9719566759091757	0.9836772012647346	0.9868264075257279	0.984097672623138	0.9839432324755781	0.9757675558084814	0.9743889347941769	0.9740401392619764	0.9850489822153417	0.984550066055527	0.9847810523853332	0.9833829845085958	0.9848095544274957	1.0	0.985197139740937	0.9835246531308918	0.9737137473549572	0.9739459118930838	0.9708126997021066	0.9880099997104331	0.9866424749271043	0.9850843834186437	0.9822874719018472	0.9845513460175274	0.9842832099987957	0.9849949635477147	0.9844048061439366	0.986403414352445	0.982730392523036	0.9863311522714598
NielsenHB_2014__V1_UC1_0__bin.33	0.9912516203075126	0.9865476612065809	0.9919176757835096	0.9724723810517869	0.9838621742449024	0.984938244153974	0.9870039405452153	0.9859287154599361	0.97554141775058	0.9749347926699905	0.9760611981065135	0.9862285807720869	0.9862513254797147	0.9887070991619131	0.984141435285414	0.9887829403782589	0.985197139740937	1.0	0.9838863637624938	0.9753577065248993	0.974911694943782	0.9720379429055972	0.9872797703059802	0.9846104335830299	0.9888055092492872	0.9830394123848063	0.9915722944514727	0.9884144839221728	0.9865981777709838	0.986930425826615	0.9865782529676129	0.9846176802464134	0.9849865519763017
CosteaPI_2017__mickey2-11-7-0__bin.55	0.9832499732727709	0.9863594846498784	0.9846402163022304	0.974505207269757	0.9982355214734235	0.9837377158143312	0.9859333691186283	0.9859991047220116	0.9766017229911932	0.9765726069362367	0.9762913035361624	0.9845164087980113	0.9849700287673142	0.9851070084800033	0.9859740604078747	0.9849842635357732	0.9835246531308918	0.9838863637624938	1.0	0.975445964937836	0.9757947295076332	0.9726725764534159	0.9868527174411145	0.9840459276141875	0.9848284256032518	0.9822550119751453	0.9845956889710185	0.9853692752499187	0.9854642405775523	0.9856413787851951	0.9857486506268539	0.9862931688606414	0.9838954689256674
ZeeviD_2015__PNP_Main_183__bin.2	0.9748796789426835	0.9754469667323724	0.9740041865836492	0.9755625439075206	0.9747768016061741	0.9739555298369355	0.9755702806338069	0.9747758111715232	0.9933992642775464	0.9856502300589346	0.9761275739721571	0.9745496765346681	0.9748496936593042	0.9736348284982953	0.9761998031369878	0.974957249792916	0.9737137473549572	0.9753577065248993	0.975445964937836	1.0	0.9926657495057353	0.973803450208472	0.9807726181116739	0.9739976183175006	0.9749608253871038	0.9792799336628762	0.9743523921922673	0.9738201407269298	0.9747834580712776	0.9756007337771194	0.9791339865566342	0.9741022898669958	0.9738004026516568
RaymondF_2016__P25C90__bin.75	0.9753506820160588	0.975657893992741	0.9743230036100509	0.9760265339591058	0.9752887041867927	0.9738133182707631	0.9756993549187446	0.9747004856770294	0.992294579527279	0.9847183222226255	0.9770502019731535	0.9744376841533678	0.9752099860009332	0.9741225026845329	0.9759775636724726	0.9751682067825397	0.9739459118930838	0.974911694943782	0.9757947295076332	0.9926657495057353	1.0	0.9740507676831462	0.9805818094615033	0.9731366204135359	0.9752271942078621	0.9783110330777824	0.9743912998929162	0.9735839595023418	0.9746704865258853	0.9756220700720296	0.9796499306963584	0.9738490684103996	0.9737301288684037
YuJ_2015__SZAXPI015269-94__bin.36	0.9739214129842544	0.9726434073642692	0.9714343329725834	0.9782545611706233	0.9717099199905569	0.9706640821902464	0.9724516195042096	0.970865680808391	0.9741377154539146	0.9750577717847235	0.9850030558872023	0.9716873297461714	0.9707064255825338	0.9710767883148789	0.97381025812096	0.9708580473215505	0.9708126997021066	0.9720379429055972	0.9726725764534159	0.973803450208472	0.9740507676831462	1.0	0.9777957735965146	0.9705071535250503	0.9712118446012687	0.9803359129654554	0.9708871057603944	0.9712027049093721	0.9712698088042396	0.9722468649033459	0.975382468525226	0.970679802192723	0.9707188259181045
NielsenHB_2014__MH0123__bin.27	0.9880114318777561	0.9881282028135424	0.9869406846710217	0.9782175293509562	0.9885867267859659	0.9874220791693101	0.9865253564843987	0.9879383716411119	0.980721423886142	0.980735574508606	0.9812466749423656	0.9870181388257988	0.9876264484179752	0.9887257542588835	0.9874656869613048	0.9879703976290154	0.9880099997104331	0.9872797703059802	0.9868527174411145	0.9807726181116739	0.9805818094615033	0.9777957735965146	1.0	0.987004803371058	0.9879809179192182	0.984819750833632	0.9879187281148734	0.9886006755438587	0.9882399913588915	0.9863079804913707	0.9995805205869253	0.992884675246817	0.9867364567295642
LeChatelierE_2013__MH0100__bin.1	0.9839794072380678	0.9858034532031916	0.984008364700962	0.97108096048564	0.9832220025817956	0.9997063231814481	0.9841595409619877	0.9849737699248952	0.9749030946731212	0.974498420233359	0.9742719667648467	0.9856240039849162	0.9838697912152322	0.9852304090369218	0.9829521949530031	0.9849571624429385	0.9866424749271043	0.9846104335830299	0.9840459276141875	0.9739976183175006	0.9731366204135359	0.9705071535250503	0.987004803371058	1.0	0.9848048449460021	0.9820570355791624	0.9841361325062813	0.9849973221784658	0.9849458688773323	0.9840184561415268	0.9864242690188791	0.9833486912647811	0.9871848977468316
NielsenHB_2014__MH0173__bin.9	0.9885802455490369	0.9891336456091488	0.9879688131251749	0.9724938974997418	0.9851258833651586	0.9852466423955866	0.9873478755354577	0.9858762107816529	0.9764527415592652	0.9751515551141351	0.9742969164410517	0.9867068806678774	0.986611377526714	0.988390339699098	0.9841943933434515	0.9998936914253742	0.9850843834186437	0.9888055092492872	0.9848284256032518	0.9749608253871038	0.9752271942078621	0.9712118446012687	0.9879809179192182	0.9848048449460021	1.0	0.9828422247707744	0.988160497122248	0.9877348816993767	0.9888718552852471	0.9877595327729078	0.9872345314069964	0.9851810368577223	0.985424137726231
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.87	0.9821203861868069	0.9828307385651511	0.9828967161467942	0.9785110774291335	0.982410632858403	0.9819975034382574	0.9826614373084557	0.982957184731944	0.9791099558483561	0.9790503713009209	0.981535611210759	0.9830674660671929	0.9831477345858388	0.9827486475310785	0.9832037636685749	0.9830383736433356	0.9822874719018472	0.9830394123848063	0.9822550119751453	0.9792799336628762	0.9783110330777824	0.9803359129654554	0.984819750833632	0.9820570355791624	0.9828422247707744	1.0	0.9835273650412659	0.9828233259696939	0.9825387280588723	0.9821270999347494	0.9841055455992229	0.9830104977009168	0.9813097167484339
XieH_2016__YSZC12003_35564__bin.83	0.9918625596887872	0.9865974059031766	0.9910541582113558	0.9722478881128866	0.9835062785896252	0.9843318359219574	0.9867742699179746	0.9852834795987141	0.9757148008443502	0.9756401261083826	0.9744837967748604	0.9861942349868217	0.9862293534363339	0.9892530234921013	0.9842262402898522	0.9880922914023852	0.9845513460175274	0.9915722944514727	0.9845956889710185	0.9743523921922673	0.9743912998929162	0.9708871057603944	0.9879187281148734	0.9841361325062813	0.988160497122248	0.9835273650412659	1.0	0.9888318937593562	0.9859765463784282	0.9862587902195824	0.9869660979145757	0.9833235530437766	0.985061476103439
Bengtsson-PalmeJ_2015__TRAVELRES60__bin.19	0.9906576922479053	0.9870191058460026	0.9899302095372009	0.9727368396627525	0.984935964791872	0.9853577805921088	0.9891407601061972	0.986418856901552	0.975401170346727	0.9743937791885052	0.9745727892124828	0.9890701492812664	0.9866568108693725	0.9994786853213328	0.9844412793203446	0.9879952265684858	0.9842832099987957	0.9884144839221728	0.9853692752499187	0.9738201407269298	0.9735839595023418	0.9712027049093721	0.9886006755438587	0.9849973221784658	0.9877348816993767	0.9828233259696939	0.9888318937593562	1.0	0.9862201269449303	0.9888791117499651	0.9886078153800527	0.9848872228338504	0.9849091372857269
NielsenHB_2014__O2_UC14_2__bin.16	0.9854948728576836	0.9975120568805632	0.9852618437592301	0.9722635280924201	0.9860998987215429	0.9855551872376096	0.9864035985885375	0.9864501710408528	0.9754841919666344	0.9750341882843964	0.9753393302207735	0.9864051868153331	0.9855862567158789	0.9863056752873564	0.9849324131568246	0.9890565155505435	0.9849949635477147	0.9865981777709838	0.9854642405775523	0.9747834580712776	0.9746704865258853	0.9712698088042396	0.9882399913588915	0.9849458688773323	0.9888718552852471	0.9825387280588723	0.9859765463784282	0.9862201269449303	1.0	0.9863280625209495	0.9876979270482082	0.9853008357780678	0.984557796164574
NielsenHB_2014__MH0155__bin.9	0.9860396429509057	0.9864046738825176	0.9869794813211921	0.9736793160224521	0.9852940647061152	0.984114836843675	0.9998475651250782	0.9856810172955887	0.9767216716455657	0.9763513780663895	0.9756859594774009	0.9894202591653972	0.9869344162168409	0.9888866484464197	0.9843335239920029	0.9876970690317457	0.9844048061439366	0.986930425826615	0.9856413787851951	0.9756007337771194	0.9756220700720296	0.9722468649033459	0.9863079804913707	0.9840184561415268	0.9877595327729078	0.9821270999347494	0.9862587902195824	0.9888791117499651	0.9863280625209495	1.0	0.9863963045952002	0.9850487657266559	0.98415483945277
LeChatelierE_2013__MH0123__bin.40	0.9871080499156727	0.9870121373370817	0.9862706329282651	0.976648700408412	0.9880415622550197	0.9864613249419427	0.9867122851686824	0.9875810675492046	0.9790110150623095	0.9801011366564324	0.9790303924410678	0.986779546481039	0.9868728106348066	0.9890114563222399	0.9869822432547284	0.9868593279925439	0.986403414352445	0.9865782529676129	0.9857486506268539	0.9791339865566342	0.9796499306963584	0.975382468525226	0.9995805205869253	0.9864242690188791	0.9872345314069964	0.9841055455992229	0.9869660979145757	0.9886078153800527	0.9876979270482082	0.9863963045952002	1.0	0.9920578033432866	0.9847460304921399
XieH_2016__YSZC12003_37196__bin.9	0.9831229437431458	0.98682158963488	0.9838874789396234	0.972765936949241	0.9862033768553566	0.9837798757577007	0.9853820014061402	0.9857244897582512	0.9744774867539057	0.974710163459836	0.9753254774080388	0.9851331634061439	0.9845418523619721	0.9853146356185529	0.9860214193881757	0.9848428885567602	0.982730392523036	0.9846176802464134	0.9862931688606414	0.9741022898669958	0.9738490684103996	0.970679802192723	0.992884675246817	0.9833486912647811	0.9851810368577223	0.9830104977009168	0.9833235530437766	0.9848872228338504	0.9853008357780678	0.9850487657266559	0.9920578033432866	1.0	0.9834645406739171
KarlssonFH_2013__S488__bin.4	0.9850010861858643	0.9856327372845056	0.9853626293523707	0.9727515615301346	0.9840538343864681	0.9868581467107614	0.9843537588634377	0.9859837822549649	0.9742080145443527	0.9740095690993082	0.9743923422837231	0.9846443979543914	0.9839853065056222	0.9846971906429547	0.9841751363538493	0.9857020884855372	0.9863311522714598	0.9849865519763017	0.9838954689256674	0.9738004026516568	0.9737301288684037	0.9707188259181045	0.9867364567295642	0.9871848977468316	0.985424137726231	0.9813097167484339	0.985061476103439	0.9849091372857269	0.984557796164574	0.98415483945277	0.9847460304921399	0.9834645406739171	1.0
