	NielsenHB_2014__O2_UC48_0__bin.13	LiJ_2014__V1.FI32__bin.6	LeChatelierE_2013__MH0243__bin.6	LeChatelierE_2013__MH0002__bin.19	ZeeviD_2015__PNP_Main_46__bin.20	RaymondF_2016__P19E90__bin.32	ZeeviD_2015__PNP_Main_78__bin.43	VogtmannE_2016__MMRS67247116ST-27-0-0__bin.15	CosteaPI_2017__pluto1-11-7-0__bin.19	LiJ_2014__V1.FI06__bin.52	YuJ_2015__SZAXPI015216-169__bin.77	ZellerG_2014__CCIS38765456ST-20-0__bin.95	XieH_2016__YSZC12003_36051__bin.32	NielsenHB_2014__O2_UC55_0__bin.10	YuJ_2015__SZAXPI003420-4__bin.43	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.87	LeChatelierE_2013__MH0407__bin.49	NielsenHB_2014__MH0002__bin.1	ZellerG_2014__CCIS74239020ST-4-0__bin.66	XieH_2016__YSZC12003_37299R1__bin.50	NielsenHB_2014__V1_UC55_4__bin.92	LiJ_2014__O2.UC11-1__bin.29	LiJ_2014__O2.UC48-1__bin.79	HeQ_2017__SZAXPI029557-42__bin.27	CosteaPI_2017__pluto1-11-30-0__bin.35	NielsenHB_2014__O2_UC55_2__bin.24	LiJ_2014__V1.FI09__bin.41	QinJ_2012__T2D-098__bin.51	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.40	LeChatelierE_2013__MH0418__bin.11	LiJ_2014__O2.UC1-1__bin.9	RaymondF_2016__P19E7__bin.83	NielsenHB_2014__O2_UC11_2__bin.25	QinN_2014__LD-33__bin.23	ChengpingW_2017__AS115raw__bin.24	ZellerG_2014__CCIS81887263ST-4-0__bin.13	LeChatelierE_2013__MH0130__bin.13	RaymondF_2016__P19E0__bin.109	ZeeviD_2015__PNP_Main_135__bin.3	VatanenT_2016__G80433__bin.6	NielsenHB_2014__MH0130__bin.27
YuJ_2015__SZAXPI015216-169__bin.77	0.6320567092168494	0.5518364581012506	0.815194636299508	0.7433645988079876	0.6877540749873119	0.6556214858372881	0.8367296602984943	0.8426986207078189	0.8422850537174406	0.6629122946134501	1.0	0.8494071613288526	0.8171443092541486	0.7188498993843476	0.6012192752113925	0.8456423492598147	0.865950908672877	0.6459756230376033	0.6328411340419731	0.8400175534629651	0.8406151257321951	0.6936614630305991	0.5241733820882072	0.8436798635584841	0.8307240411972515	0.7497481939365811	0.6896104996188207	0.4881578188718946	0.848654056551193	0.7624004253831902	0.7147313131428172	0.4884656807020815	0.5972199186960041	0.5078766360275929	0.7983327057460187	0.8253405521297276	0.5208737439059374	0.5645328223420135	0.6118620408854747	0.6623702442465429	0.671516409925323
ZellerG_2014__CCIS38765456ST-20-0__bin.95	0.6076200535926432	0.521458537876297	0.7626649566206619	0.7082319926771232	0.6536821743170032	0.6292149216216185	0.797975038980113	0.7818170518088949	0.7981196749614208	0.6463134722831635	0.6835356136747163	1.0	0.7660946910289033	0.6875447512318403	0.5340791012749734	0.7900309435077634	0.8224749421742483	0.6198127236129553	0.617826484938955	0.8068173095759903	0.8070355523834291	0.6654876208784474	0.5121568690348398	0.8078881886534363	0.7874736075135099	0.7319737742028982	0.6660274997393688	0.4684086376035221	0.8037696432847089	0.7374501793486169	0.6857592844843684	0.47815452507271894	0.5732175978168845	0.46639060765442253	0.7674783275154344	0.787380524951282	0.5174605702266404	0.5529175798304694	0.5914010615421804	0.6483670168098515	0.6449931319389469
XieH_2016__YSZC12003_36051__bin.32	0.6234017458708807	0.5092932287124166	0.7979750493874633	0.7221933289088753	0.6414106880242976	0.6233948535951402	0.8097932920352	0.754876500469967	0.8393022834396706	0.6340833373777591	0.659341517719323	0.7681550440402062	1.0	0.6938023220651326	0.5255696250515844	0.7876845945288541	0.7946478032737735	0.6341100449462532	0.598694373232239	0.8394079650010238	0.8119795793356939	0.6530336495260556	0.5265833639417384	0.7717398889596943	0.8251527285227355	0.7118913869240319	0.654647877940094	0.44994412948977924	0.779396345772838	0.7081379684270591	0.6700414886281758	0.487465391442493	0.5661539292146052	0.4633197392766959	0.7329360893629497	0.7720939796258586	0.5162552887447127	0.5451195651892977	0.5717309290012317	0.6177647258496811	0.6487610129233042
NielsenHB_2014__O2_UC55_0__bin.10	0.6185415617450264	0.5657091313261445	0.790949697455859	0.7360345234501127	0.7211167674474742	0.6607481335995121	0.8210165133493946	0.7770499475195684	0.8146432171143361	0.6741694744762211	0.6790362696599901	0.8070686871688875	0.8122296551756598	1.0	0.5221059950067946	0.8267708699648539	0.8396872421785329	0.64518723175641	0.6511611253472079	0.8120541600743938	0.8112872935495128	0.6939214145039642	0.5535821508706507	0.8192568555715661	0.811303431030089	0.9082930512681033	0.6917283981331624	0.4771526894792368	0.822073182129623	0.751620303909103	0.7154831057388242	0.5159300467112823	0.611243049956933	0.4514416485512241	0.7890115187991563	0.8354814113033638	0.5835249098822569	0.5896944704250411	0.6095307960282971	0.6889278728581697	0.7170911384387392
YuJ_2015__SZAXPI003420-4__bin.43	0.64565703712887	0.5256501524971487	0.7548772886820658	0.682774830365827	0.6307818019075031	0.6119930625406591	0.7957701265775328	0.7563722251121202	0.7856583237370258	0.6212280973067713	0.7196685322484926	0.7944379332983137	0.779683264337906	0.6616122563485805	1.0	0.7708815012587033	0.8034130902581184	0.5925137298557422	0.5918350653550081	0.7768625250664924	0.7876679034294071	0.6443039684193081	0.47743685501843214	0.7810934209590173	0.7786642025138278	0.6942345895656078	0.650786002555323	0.43759545716553405	0.7891381301664027	0.6846455245420505	0.6775235945616521	0.46837137987020594	0.5619836259940858	0.4688216927247421	0.7254352633733758	0.7841995997881783	0.49057090893753863	0.5197764880454079	0.5633537358712745	0.6212694221382661	0.6157238001633396
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.87	0.5775309737351859	0.4974042898127141	0.7468012336758942	0.6789808636709849	0.635836458025825	0.5946900071273977	0.7634299256108441	0.740658134448491	0.7744537428624086	0.6028123047916663	0.6458702683130901	0.7498207277339497	0.7455885974683875	0.6684808639428156	0.4918657417903088	1.0	0.7980002511714539	0.6031542676585221	0.5963949285112763	0.7733169473861043	0.7612359810175271	0.6395523820241701	0.4691967025863592	0.7769010335542229	0.759767552236323	0.7134275063187018	0.6325421432536271	0.4469495444391347	0.7607684324237338	0.7100494677285456	0.6515093936492765	0.4450138388947152	0.54180319357436	0.45372736806566993	0.7367810149175184	0.7940595232852792	0.5173631781561298	0.5252120142591448	0.5639707053622931	0.6175735206572212	0.6605330815094861
LeChatelierE_2013__MH0407__bin.49	0.5345211476892933	0.4586082001279443	0.6735940623591435	0.6197114123780293	0.5832973752179382	0.5577953616868315	0.7078580139228836	0.6866300202278277	0.7047346537794754	0.5635950418014634	0.6002634379116217	0.7084775050224174	0.6826712969370594	0.6161854200265608	0.46525163156093746	0.7242576283630706	1.0	0.5457936159604196	0.5383278970583918	0.7105876234510564	0.7114903386773384	0.5875504246264859	0.4500579400576366	0.7358856070581031	0.6904562597589585	0.6515176298384019	0.5836213066451338	0.41364266934298666	0.7385446572655007	0.6725218567364538	0.6022173883330904	0.4258620140936075	0.5059897708721749	0.4153249910505617	0.6850843763653907	0.7185253003273607	0.4664753176834734	0.49762725780574824	0.5172634726978603	0.5798816626440453	0.584169251580245
NielsenHB_2014__MH0002__bin.1	0.4452392924132772	0.3443584041143028	0.5651148592059353	0.6969885550410505	0.46363144641703363	0.42378641421266333	0.5844227001164213	0.5397141303141471	0.5839106169324664	0.4349229708140143	0.45471157866677486	0.5421695741918092	0.5531881311945092	0.4807849804298542	0.3484325218919319	0.5558910986464118	0.5542423611544319	1.0	0.4333694346967423	0.5803530918775941	0.5930138725940045	0.45575954537836155	0.3948622323369507	0.5439591095063834	0.5752132197631039	0.5168913544374739	0.4617048712288669	0.3337755186658579	0.5381109892700535	0.49126139065658636	0.47371427411832884	0.32272188747247615	0.4114215093476476	0.31044892709303357	0.5198070218028685	0.550278977607384	0.38486834276202736	0.3784710609115932	0.41802071832443577	0.431133455040775	0.46731799438762844
ZellerG_2014__CCIS74239020ST-4-0__bin.66	0.5282107588261759	0.46711249271706823	0.6459852915508159	0.6011215100313935	0.5726692160000786	0.621703013720183	0.6796244465586457	0.6526674582629624	0.6648954084956474	0.6450544898506047	0.5464027233862621	0.6628869172732703	0.640636485214112	0.5951848451101721	0.4268931935010436	0.6742074203548416	0.670527235091808	0.5315652095886404	1.0	0.6633454039476564	0.6774773645251775	0.6849904615104738	0.4289127474045721	0.6666801877214072	0.6586262485464865	0.6302529297667249	0.6680559550412638	0.4132983875527628	0.6521103293483098	0.6252295506338916	0.6907405973356147	0.4677654982016997	0.5925697502046595	0.3992761318966598	0.6330935804490465	0.671058551083774	0.42636740884965324	0.5466473315583876	0.5008081903174498	0.5472308879891241	0.5504593471051422
XieH_2016__YSZC12003_37299R1__bin.50	0.5884967320261437	0.48463039116355766	0.7591793975273324	0.687719967419592	0.6043591526445093	0.586661898802074	0.7958967227552959	0.7239099138473357	0.8170414075795802	0.5957523624106853	0.6251727357609711	0.7461766361390892	0.7742355192668083	0.6397965711107139	0.4830101118461569	0.7535474899179531	0.7629229658766581	0.6135982146995914	0.5717856315102873	1.0	0.7952016740502347	0.6216837184046194	0.5057337544947056	0.743238042261822	0.7979996159220188	0.6812814960499566	0.6230542145936389	0.42583414453251744	0.7378980339180589	0.6701270768354624	0.6359494341471813	0.4470588235294118	0.5340392421744112	0.4562070312758673	0.6998051797551171	0.7491838342902173	0.49503863956930294	0.5212393799127216	0.5464886663885412	0.5836430458708306	0.6129497851149915
NielsenHB_2014__V1_UC55_4__bin.92	0.7296055080272358	0.5080978017979126	0.7896475432632238	0.7337808052003039	0.6397464049357503	0.6231542477311627	0.8435608466267345	0.7593852173780695	0.8246679589941983	0.6258221984234712	0.65360170576165	0.7797644200368881	0.7824370751334875	0.66778382432094	0.5116341301764012	0.7749554119328598	0.7980615087024561	0.6550296308287915	0.6100881799074893	0.8307715084672359	1.0	0.6499925974814833	0.6140102694378375	0.7790975015462269	0.8111256394184803	0.7111437652114838	0.6511086482170999	0.4565621597089911	0.7754933744000155	0.70571460593004	0.6670269686894221	0.47414888332662264	0.5631744766696137	0.4848541703852215	0.7263212803728102	0.7901689019505291	0.49335087799404204	0.5485418422170474	0.5613632810175904	0.6198265735194617	0.6208911525375418
LiJ_2014__O2.UC11-1__bin.29	0.6023240606068314	0.5440257613169275	0.76164791305087	0.6891179051460385	0.678408565329985	0.7404022561901658	0.7877418888464235	0.7778815988776613	0.7752025905893015	0.7494416083286535	0.6522597041678743	0.7776205587196449	0.7610214166716309	0.6907621234746721	0.5061324357121678	0.7873911579674476	0.7970205277964262	0.6088199445390065	0.7460008982458771	0.7854721781391585	0.7860775905056347	1.0	0.48514079100522556	0.7814414503658913	0.769361649720252	0.738242985549754	0.8110012362594151	0.48121347529455705	0.7810639461373755	0.7357216053568117	0.857381379001528	0.5651034154092676	0.7549308143181196	0.4840852516996057	0.7468700281053237	0.785184364631602	0.5023510347564931	0.6678879776281891	0.5862928482359374	0.6581187170478634	0.6517369545181032
LiJ_2014__O2.UC48-1__bin.79	0.795172189978251	0.5375941096629713	0.7917372657231944	0.7808376678912802	0.7000952078705173	0.6441574462057602	0.8667130155075871	0.7677053468811802	0.8487992333166585	0.643591757257583	0.6601666227383648	0.8015606201600424	0.8219285600302657	0.7380842240020655	0.502336716709071	0.7737042495701302	0.8177083053178347	0.7064872240361324	0.6256470459561757	0.8558326923387248	0.9945766477147422	0.6497905785447002	1.0	0.8076576891561642	0.8464719298151245	0.7095021399358468	0.6601881386413065	0.4525901561158057	0.7873135064287725	0.693522996017765	0.6735221712414856	0.5463793217828794	0.6077673306115715	0.32605333792339264	0.7456022390882995	0.7940627762328164	0.6434259055057403	0.6024820387035233	0.574030843046867	0.6651515885011843	0.7148855981510667
HeQ_2017__SZAXPI029557-42__bin.27	0.5893417229079637	0.49877708462464593	0.7406560206690541	0.6724033430196649	0.655997610717076	0.6056016935799551	0.7677237633182484	0.750120095505436	0.7619709827298546	0.617231330570359	0.6507087419096805	0.7743102125923775	0.7376803971743655	0.6689201616060022	0.5032830679886048	0.7845418006475001	0.8187864507015499	0.5960124449139073	0.5955364549563622	0.7702384945760753	0.7728314594774431	0.6409622024445132	0.49460407462775885	1.0	0.7533872422613203	0.7065497206372665	0.6398814801475954	0.45833605549812323	0.7802186369558164	0.7187217775562225	0.6540513772689814	0.4647048230903991	0.5504123873778664	0.44019957539719357	0.7665381804885841	0.7991665509174748	0.5053915333080423	0.535619366148275	0.5564023394329954	0.639825755833073	0.6411000034587505
CosteaPI_2017__pluto1-11-30-0__bin.35	0.6152879114298018	0.5000744456835177	0.7700379742045016	0.719027349880072	0.6298593763854977	0.6039312845623409	0.8092607667933026	0.7408591335737877	0.9620083926113419	0.6222427128172816	0.644759562541142	0.7595070176451463	0.7937133589809533	0.666606539231494	0.5048839959459561	0.7720815703702313	0.7730873467475523	0.6342346831804412	0.592054780973617	0.8322082689127256	0.8096795410278587	0.6350363209302312	0.5216449098350897	0.7581415816019994	1.0	0.6990745255158092	0.6398917264188809	0.4464097429648829	0.7528861859473621	0.690190766028128	0.660867177574916	0.4655573385074234	0.5508215405753837	0.4632739692311432	0.7240987721572592	0.7592805038771147	0.5032859689361229	0.53427581476588	0.5580183249638337	0.6062895138765926	0.6282105218960086
NielsenHB_2014__O2_UC55_2__bin.24	0.592925675302635	0.5154891128228887	0.7456690134928503	0.6941748621549674	0.6637022283246636	0.61674130022012	0.7745936662097836	0.7404702694009233	0.764914808529229	0.629054636321956	0.6320854867243891	0.7668504600435438	0.7438107760369284	0.8106467134431613	0.4889528938455224	0.7875020103650823	0.7923880976785385	0.619070023116198	0.6153994565413079	0.7717476493731261	0.7710842288959675	0.6618913994781452	0.47493644845904015	0.7723144523045385	0.7593514982320789	1.0	0.654229808133157	0.4692507159300129	0.766139030848002	0.7177288395572635	0.677924811145704	0.46756110909741205	0.5676028766824055	0.4754021330273578	0.7290826014004144	0.790878223485385	0.509222474801424	0.5389950815068015	0.5800053289677406	0.6282108830963703	0.6542796171784796
LiJ_2014__V1.FI09__bin.41	0.6358044020506872	0.5690176264024777	0.7867759942120711	0.7211507487665878	0.6946317374893302	0.7490357776906621	0.8230882586492826	0.7844854580363047	0.8086686068177013	0.7658691425678849	0.67041433446603	0.8046117281680243	0.7887430181031938	0.7119021034526546	0.5285401845507832	0.8051379978845411	0.8185061482904192	0.6376524011012566	0.7522013540459623	0.8138672935308269	0.8140984231630644	0.8384708352810388	0.5095989727879459	0.8065476118392348	0.8015025502110096	0.7544133476670613	1.0	0.4827298070378973	0.7996625092166401	0.7493797041194704	0.8560135051673735	0.581944969695376	0.7260667514833989	0.4882302078817281	0.7739562576790917	0.8120708488443346	0.5132866668304411	0.6608663970384959	0.6010446505773224	0.6810514875856053	0.6629026214183125
QinJ_2012__T2D-098__bin.51	0.4913746651429754	0.42186346039339206	0.6321465977475295	0.587266155904014	0.5871909684507787	0.5384852638655163	0.6636909682486618	0.6180550137702182	0.6688801152227509	0.551799506592444	0.554437939427209	0.6611079154197744	0.6333439377286194	0.5737138195751746	0.4152081580812162	0.6646494061606012	0.67774980930279	0.5385515581791216	0.5436736023723663	0.649862540357674	0.666924432971396	0.5812426707391856	0.4081494306167352	0.6749440237495337	0.6532589112290844	0.6321748941008976	0.5639717893441594	1.0	0.6595435313121384	0.5971019683347636	0.5962243771467332	0.4069254112167553	0.5126304815594686	0.4276508731244065	0.6415607945130944	0.6820177078579377	0.43573554551529076	0.48817313487618524	0.49250894467941647	0.5514021449444321	0.5628177023603605
VogtmannE_2016__MMRS84159866ST-27-0-0__bin.40	0.6046273975474269	0.5170622325615307	0.7689123713219378	0.6991593488969801	0.6676184134376582	0.628269356962856	0.7902291255588011	0.7714449196374457	0.7860993515400355	0.6332954343496945	0.6791242486659407	0.7992909890039782	0.7729746448963968	0.6964248688725546	0.5275601181172331	0.7970993606540194	0.8526026690302266	0.6117451342717699	0.6043958453903748	0.7934201592213013	0.7981429118267613	0.6647099132804418	0.5002506345611388	0.8095168790984447	0.7762593817073227	0.7272198817004871	0.6582424023550535	0.4646964131915805	1.0	0.738492740711711	0.6794497887834199	0.4796800877676663	0.5754452750828233	0.4568689249600124	0.769641490045251	0.789902731005318	0.513583823589725	0.557344617964574	0.582414624754492	0.6457323200102076	0.6455793759655126
LeChatelierE_2013__MH0418__bin.11	0.6146314037126613	0.5185501146464805	0.7867189119577849	0.7014681031504225	0.6779771963438767	0.6451371046266923	0.7964007287118762	0.7942714451738543	0.7913349247730628	0.6492433332286334	0.6728391494173446	0.8087523950120928	0.7745230392310833	0.7022178597229638	0.5047708640889531	0.8204614128215598	0.8562210635424192	0.6159151301944279	0.6390715205578416	0.7946458523102051	0.8010161133272606	0.690507899613657	0.4859710399849232	0.8223940697930081	0.7847950497848415	0.7513255017746646	0.6802845745516223	0.4639636272261834	0.814433834846248	1.0	0.6974202971385495	0.48174733800295255	0.582751829632189	0.5021437321355656	0.7621861356283569	0.8250309388447404	0.4988013946037629	0.5617966516945692	0.5948493890756038	0.638812388101894	0.6435304833998179
LiJ_2014__O2.UC1-1__bin.9	0.5984855643865739	0.5464220829714365	0.7498162429315212	0.6919860631672784	0.6679997587533353	0.7294789555825543	0.7820042889012666	0.7525118841396766	0.7785175005426437	0.7280556647651828	0.6476834353525056	0.7722296061906216	0.752506078738654	0.6863799809131315	0.512914275835889	0.7730046272271374	0.7872717227624292	0.6098409287867583	0.7249646112429331	0.7743385793732167	0.7774051212022599	0.8262682140425555	0.48461101071709284	0.7684628684937983	0.7716016553133449	0.7286871633875289	0.797923343549764	0.47570423545932494	0.7694117290387127	0.7161210503518557	1.0	0.5624643411305245	0.701264384090492	0.4695956634944451	0.7367128077789794	0.7768961810459463	0.4928153324511274	0.6445414233101687	0.5800705098206421	0.6396716594190536	0.6347296505374349
