	NielsenHB_2014__O2_UC48_0__bin.13	LiJ_2014__V1.FI32__bin.6	LeChatelierE_2013__MH0243__bin.6	LeChatelierE_2013__MH0002__bin.19	ZeeviD_2015__PNP_Main_46__bin.20	RaymondF_2016__P19E90__bin.32	ZeeviD_2015__PNP_Main_78__bin.43	VogtmannE_2016__MMRS67247116ST-27-0-0__bin.15	CosteaPI_2017__pluto1-11-7-0__bin.19	LiJ_2014__V1.FI06__bin.52	YuJ_2015__SZAXPI015216-169__bin.77	ZellerG_2014__CCIS38765456ST-20-0__bin.95	XieH_2016__YSZC12003_36051__bin.32	NielsenHB_2014__O2_UC55_0__bin.10	YuJ_2015__SZAXPI003420-4__bin.43	Bengtsson-PalmeJ_2015__TRAVELRES13__bin.87	LeChatelierE_2013__MH0407__bin.49	NielsenHB_2014__MH0002__bin.1	ZellerG_2014__CCIS74239020ST-4-0__bin.66	XieH_2016__YSZC12003_37299R1__bin.50	NielsenHB_2014__V1_UC55_4__bin.92	LiJ_2014__O2.UC11-1__bin.29	LiJ_2014__O2.UC48-1__bin.79	HeQ_2017__SZAXPI029557-42__bin.27	CosteaPI_2017__pluto1-11-30-0__bin.35	NielsenHB_2014__O2_UC55_2__bin.24	LiJ_2014__V1.FI09__bin.41	QinJ_2012__T2D-098__bin.51	VogtmannE_2016__MMRS84159866ST-27-0-0__bin.40	LeChatelierE_2013__MH0418__bin.11	LiJ_2014__O2.UC1-1__bin.9	RaymondF_2016__P19E7__bin.83	NielsenHB_2014__O2_UC11_2__bin.25	QinN_2014__LD-33__bin.23	ChengpingW_2017__AS115raw__bin.24	ZellerG_2014__CCIS81887263ST-4-0__bin.13	LeChatelierE_2013__MH0130__bin.13	RaymondF_2016__P19E0__bin.109	ZeeviD_2015__PNP_Main_135__bin.3	VatanenT_2016__G80433__bin.6	NielsenHB_2014__MH0130__bin.27
YuJ_2015__SZAXPI015216-169__bin.77	0.649391999578603	0.5661878021227874	0.8377703400574154	0.7638600107769437	0.7040953097517103	0.6735048770296637	0.8600588247436917	0.8609172787719125	0.8638065531504765	0.6817811995720543	1.0	0.8683045390578787	0.8376863453846707	0.7352349110332698	0.6143872197122684	0.8651127414935819	0.8861605252087232	0.663812390068413	0.6514893750298074	0.8619027925381411	0.8637563698926078	0.7130033718878372	0.5390585905551549	0.8640677908190976	0.8521110067900439	0.766722591933237	0.7086360048147454	0.5001943266581296	0.8682696599141119	0.7798937396207855	0.7348270385969757	0.5021532532631574	0.6142081971682406	0.522595990606833	0.8172425403121043	0.8447856747797453	0.5338366844597755	0.5800650745167993	0.6256770290941887	0.6786264166093059	0.6873494057376903
ZellerG_2014__CCIS38765456ST-20-0__bin.95	0.6249763713495883	0.5353109415831024	0.7841730430608526	0.7283713358407389	0.6706395258918455	0.6469736424552717	0.8206783055193091	0.7999246174449897	0.8191208194473244	0.6656952665941864	0.6987427266717915	1.0	0.7867289470156872	0.7042990396170841	0.5468554705624249	0.8092491989171491	0.8427680863714527	0.637134672423847	0.6374637550823079	0.8286450272144771	0.8299464646383642	0.6854912067051523	0.5277320161625697	0.8282351775327909	0.8086508928479369	0.7495586454510982	0.6859892700150422	0.4803131812927535	0.823045466678734	0.7544854338678468	0.7062990258695057	0.49205991423802325	0.590720556410324	0.4793439770140489	0.7862134128248868	0.8072824359792458	0.5316586682491657	0.56893551354652	0.6053528487846568	0.6649677905693904	0.6615970561852074
XieH_2016__YSZC12003_36051__bin.32	0.6379389912982147	0.5243741023887766	0.816075027016285	0.7384473253518866	0.6598768178018293	0.6443536897654587	0.8288647933652656	0.7749772483106027	0.8563554966904153	0.6547529851451356	0.6759165793405758	0.7888447942784922	1.0	0.7126673423011414	0.5398676510750945	0.8090385878416235	0.816624398828428	0.6484063479008282	0.6189984432072171	0.8570651139135231	0.8308876762950802	0.6744468015389303	0.5393312022799648	0.7938715607185083	0.8421398907976344	0.7312707432371698	0.6760753888607614	0.4622258776810594	0.8009545227544176	0.7273453050248423	0.6925754969833371	0.50371622892579	0.5846915663529437	0.47430774987586727	0.7533202820434104	0.7936854692735168	0.5314889411999855	0.5634800134054763	0.5879978484612564	0.635794919186631	0.6670315743767014
NielsenHB_2014__O2_UC55_0__bin.10	0.6366508407291183	0.58003080914	0.8140794138867055	0.7573450751435059	0.7356687405570523	0.6803380264264692	0.8459223612361579	0.7955034927559522	0.8373231012741214	0.6946281016741964	0.6945137945201151	0.8267355692260935	0.8343148059367101	1.0	0.5347281943974702	0.8435830989476345	0.8570175515273116	0.6636058124515455	0.6718241606324816	0.8349824941955499	0.8354646014277636	0.7147902026665842	0.5706344248770021	0.836178012548236	0.834477189335008	0.908687410949684	0.7127094762647919	0.48656252164271485	0.8408918378640431	0.7668806451764735	0.7373376250066399	0.53180731041318	0.629701301958485	0.464428622242424	0.8053782860785317	0.8533405593385247	0.5958626861777772	0.6073794681489839	0.624400811984231	0.7031974400576646	0.732042177995066
YuJ_2015__SZAXPI003420-4__bin.43	0.6632942195933381	0.5401134174911396	0.7761280507417807	0.7017105498034514	0.6466918620330028	0.629660067048474	0.8174954851556518	0.77331540602499	0.8060740685830312	0.6399111814343296	0.7354307602448305	0.8134426694648264	0.8008944056828886	0.6776070962830231	1.0	0.7900779505610165	0.8232664765724418	0.6089776279291105	0.6109092442795996	0.7977558486352367	0.8088620036067631	0.6635353521152563	0.490887448626205	0.8011219052707054	0.7996099276730243	0.7109340817814155	0.6703079381593068	0.4482610979539096	0.808034228889295	0.7004482253115019	0.6979418955828015	0.4824997859203317	0.5787231649538163	0.48188886006091364	0.7431572256467869	0.804421075323239	0.5039235158314578	0.5351054443548363	0.5767429812755911	0.637340947327029	0.6314932706559188
Bengtsson-PalmeJ_2015__TRAVELRES13__bin.87	0.5946927254331756	0.5101031270846007	0.7687330683528861	0.6992276205962766	0.6488514342596776	0.6124255931750953	0.787012587386735	0.7586932777929096	0.7962018200688167	0.6212587278002762	0.6607410319014929	0.7680608313340195	0.7658013755714558	0.6820742956461984	0.5041141557948027	1.0	0.814997001708727	0.6207841116114606	0.615229253754388	0.7953170115381207	0.7840374017128589	0.6587920066587618	0.48408024221191803	0.7931442697298711	0.7811921510551647	0.7279274929990035	0.651492268322876	0.45593653517134297	0.7775395635814439	0.7239076624146927	0.6712451090883291	0.45881467732894926	0.5580660015516089	0.4670201551500206	0.7522381170622073	0.8093285186701396	0.5272594421710347	0.5412733957782536	0.5777816015279054	0.6305121124987156	0.6724938987626816
LeChatelierE_2013__MH0407__bin.49	0.549857931521439	0.4705963767542071	0.6934056887095466	0.6373608642974031	0.5949645809479472	0.5747249111655685	0.7290872411724986	0.7036829251624653	0.7242805724778681	0.5810503322332494	0.6142724236164514	0.7259579599672071	0.7015510961735878	0.6289028741081092	0.4767486067618033	0.7396837215452886	1.0	0.5610077844694	0.5557047334202249	0.73043082879817	0.7325017201918326	0.6057238905225263	0.4635327966384158	0.7517318489231192	0.7096821944047446	0.6648017788843584	0.6014414825154744	0.42226521571045217	0.7539480530438328	0.6856456436897393	0.621139128424625	0.43925619620622763	0.5216633150989298	0.4271574930914777	0.699239168219095	0.7335561626288726	0.4764666161896141	0.5129842719326617	0.5301003348607206	0.5921520765534091	0.5961322636935041
NielsenHB_2014__MH0002__bin.1	0.4553920179660026	0.35529428623896697	0.5779327221906136	0.6974923707372018	0.47792893918861873	0.43782761486233757	0.59765769544028	0.5553256525866339	0.5974512587751241	0.44955316733721	0.46726713681113974	0.557321624566364	0.5656600123411045	0.49451026283345845	0.3581142511697869	0.5721394680097075	0.5696920410899154	1.0	0.4491495636144354	0.5934214847957141	0.6064961409621702	0.471046380857108	0.4041949734175214	0.5610557732243128	0.5887358234505538	0.5315806760249618	0.477343200204232	0.34336129497920476	0.5539008888551509	0.5050868850335672	0.48969607963244255	0.33349342196080256	0.4252284645095538	0.3178307915818936	0.5352800010221621	0.5667613419285142	0.39715207592860796	0.3914194499915947	0.43024708013625823	0.4445180167348985	0.48144637945414037
ZellerG_2014__CCIS74239020ST-4-0__bin.66	0.5475372627976783	0.4793441305101371	0.6689584854451992	0.6235443355384944	0.5907367253972117	0.6307541306822233	0.7042358391535328	0.6727741885523375	0.6875287322413238	0.6550806592374617	0.5625038412087331	0.6839564081195163	0.6623629764020719	0.6140716075059063	0.4406514812930062	0.6954990867142116	0.6921713707645296	0.5509209067465146	1.0	0.6866855101002279	0.7021987693381813	0.6950114068534539	0.44539706421025976	0.6882422751755893	0.6810647461852187	0.6498858085467816	0.6781801520749903	0.42636003372888565	0.6723172383614449	0.6446734419442786	0.7014323713717479	0.474837009831036	0.6017514682636261	0.4135399227579018	0.6531511432666377	0.6924851206938514	0.4408309425650178	0.5553398332731032	0.5164714103443444	0.5651810100473729	0.5682487529899969
XieH_2016__YSZC12003_37299R1__bin.50	0.6014785677864526	0.4992931640741403	0.7762372277516207	0.703296581043765	0.6221107071670275	0.6056938898490838	0.8144834482256259	0.7440446060220779	0.8338719695916191	0.6153570269715452	0.6414605558535471	0.7663637748243506	0.7905217500711869	0.6578612154081491	0.496000423810186	0.7749851335333188	0.7842276390461622	0.627415221407712	0.5919041659216878	1.0	0.8133007529252836	0.6428805848580567	0.5172847011144883	0.7656764076789108	0.8147274039639496	0.7004806272390753	0.6436399997351187	0.4379212110376065	0.7588263106661104	0.6886547337611167	0.6574408486798975	0.461427578123448	0.5518056300534399	0.46684307765659455	0.7196439994437491	0.7710108535139825	0.5097318738370052	0.5384911032971108	0.5623675096516147	0.6013304991027144	0.6306263782108588
NielsenHB_2014__V1_UC55_4__bin.92	0.7298825144210747	0.5242864871521336	0.8072580656319744	0.7509161827356664	0.6596604250290912	0.643930557458072	0.8621767278654319	0.7815078169211888	0.8431858779317778	0.6473871876932784	0.67159466852629	0.8019011327928803	0.800657232952415	0.6876845613904006	0.525400877509765	0.7981677728934992	0.8216294672815599	0.6699218377063538	0.6323505279310169	0.8496801696906301	1.0	0.672704907938959	0.6140595273180606	0.8039478253891165	0.8295613696457999	0.7319856598688025	0.6735680277615199	0.4704916240848896	0.7985377604545008	0.7260733305937097	0.6900503232894302	0.4903184743340155	0.5827016286924385	0.4963805143574268	0.7478630243508267	0.8141015902270152	0.5094241670783021	0.5672415725439897	0.5779861552149014	0.6397535999070189	0.6399542289135455
LiJ_2014__O2.UC11-1__bin.29	0.6234053960347331	0.5572538039909694	0.7874918926950923	0.7129056915455786	0.6991020218564239	0.7496852458094688	0.8150105453530502	0.8014197237927395	0.8011452969599531	0.7614353995888952	0.6704471751773567	0.8009946968687899	0.7859755171105131	0.7115359000497316	0.5212396328570578	0.8110782096393429	0.8216730933861125	0.6292406475670054	0.7569143848521743	0.8122535596841548	0.813545039132597	1.0	0.5032693606457197	0.8060839759495001	0.7954271788319189	0.7601737054918164	0.8162836181236836	0.4958444414845019	0.804647585746672	0.7576687239754676	0.862757467589187	0.5722251263869432	0.755344797235384	0.5007530004558163	0.7694295870947101	0.8094005246237842	0.5186717339692897	0.6763145547290771	0.6040010762886515	0.6790015950222988	0.6718614773668143
LiJ_2014__O2.UC48-1__bin.79	0.7954586204361632	0.5561587479178881	0.810380795622231	0.7995215401083325	0.7227057323744412	0.6670405054802798	0.8864121693947039	0.7907237770450417	0.8679134235925462	0.6665326405212586	0.6789136979203086	0.8259367934491247	0.8418262877716158	0.7608198096918385	0.5164888018690148	0.7982471711070112	0.8421907133776919	0.7231853577108514	0.6496924122375284	0.8753798901613155	0.9946564358548179	0.6740717232624563	1.0	0.8338066831980521	0.8661724284461753	0.7312269264353348	0.6844692833590628	0.46748005744746085	0.8116354417125224	0.7144516941084079	0.6984689642065025	0.5654724444038033	0.6301420766790921	0.33473366001645966	0.7684140269343245	0.8196169452079601	0.6644787682862763	0.6236671346375556	0.5915358230819021	0.6873349326821186	0.7374078178033339
HeQ_2017__SZAXPI029557-42__bin.27	0.6074104005178244	0.5118525342484931	0.7632938175657313	0.6935264267757801	0.6682415876872873	0.6239904428683034	0.7926215517492219	0.7693222001826001	0.7840951826192843	0.6363508095397831	0.6664334297574428	0.793811526643085	0.7588353233959221	0.6827362230553724	0.5161880506207359	0.8009447879099649	0.8364178434196172	0.6147451477298244	0.6147975779961976	0.7934920039726221	0.7974819197932216	0.6611747563914142	0.5106175406965924	1.0	0.775401091537755	0.7214281126147221	0.6596292988014606	0.46731261120843803	0.7986205624367612	0.7335957774694792	0.6742702448081683	0.47924804566868356	0.5673877155062376	0.45382293502984133	0.7774903415763228	0.8169415092340405	0.5163859680136944	0.5523339154648423	0.5703729466413611	0.6522003967131987	0.6547543820448023
CosteaPI_2017__pluto1-11-30-0__bin.35	0.6293135334518019	0.5155782081600756	0.7873242895409478	0.7357603639026554	0.6482346152263108	0.6237451620664575	0.8279594783443169	0.7610724487712871	0.9622909823487765	0.6428728685952196	0.6613588781933262	0.7799322060866459	0.810053288745111	0.6856472313249757	0.5184651537572695	0.7938534107863094	0.7946141655633329	0.6491448138429746	0.6122252795442322	0.8496531438867939	0.8280824034989195	0.6565509853487027	0.5337854953289822	0.7802943518791942	1.0	0.719002488612849	0.660960269208851	0.45896855022072663	0.7741931206663704	0.7089295318430017	0.6830492289001735	0.4808395594693943	0.5690735780252917	0.47422010895312244	0.7446319689930275	0.7813868664554933	0.5183342177498951	0.5517159937228062	0.5739281548050338	0.6243376889352721	0.6462680889889724
NielsenHB_2014__O2_UC55_2__bin.24	0.6100407834062666	0.5284925742514841	0.7674397670616984	0.7141992985926244	0.6769811397749831	0.6348390867781589	0.7978100823109476	0.757994951883262	0.7862648857032437	0.6482446212232141	0.6463959855109688	0.7852732056141395	0.7640590531240473	0.8109986773598086	0.5007144297404409	0.8035075169650808	0.8085445316869544	0.6366631180222329	0.6345696378462329	0.793496198909722	0.7936828328024369	0.6815539702009885	0.4894788893663089	0.7885777057113572	0.7809977291876204	1.0	0.6740069996711403	0.47861991737699566	0.7836199053748161	0.732243675451462	0.6983285164585888	0.48188270990011783	0.5845241495855648	0.4891032211449599	0.7441567388637776	0.8078196000393671	0.5201177533840146	0.5549342760645333	0.5939548622029761	0.6416368212467384	0.6679383976130066
LiJ_2014__V1.FI09__bin.41	0.6580558191901951	0.5831750083819092	0.8134261404154036	0.7461677634367454	0.7156711080693652	0.7585200506685978	0.8512822677553749	0.8073212733028321	0.8349993927657117	0.778534562011077	0.6889102410841226	0.828727060470501	0.8145596444202089	0.7334950779422404	0.544395054517875	0.8292588662261133	0.843498250784647	0.659250219625051	0.7636007505485004	0.8407575654299271	0.8421799814750291	0.8439321378487575	0.528341579148232	0.8314390276224131	0.8278921565744097	0.7772190607210068	1.0	0.4971567249207914	0.8234989635496806	0.7718106965271389	0.8617388075994593	0.5894251965207379	0.7313771969857651	0.5046891981151171	0.7972121199119908	0.8369159003000879	0.5301529019397935	0.6694102353750823	0.6192409190793705	0.7028209233213605	0.6836382018529815
QinJ_2012__T2D-098__bin.51	0.5063333302342089	0.432725217750545	0.6501802679826357	0.6043110707057151	0.5963294778878147	0.5546061006129395	0.6830711406704699	0.6334393368628318	0.6878410973810917	0.5689042479698377	0.5681087162065747	0.6779098858161295	0.6506317969356666	0.5850279143525976	0.4253281467465055	0.6780137738563523	0.6918777743058602	0.5540183449301221	0.560855552371093	0.6683085288847154	0.6872719364447734	0.5989149561184194	0.42157726299075476	0.6881628673422489	0.6716369885080424	0.6447970888711655	0.5808267143446747	1.0	0.6751699903428589	0.6093437792690405	0.6148874391274698	0.41951243766212293	0.5280576534157538	0.4399759561843095	0.6542298803832296	0.696375277556909	0.44490275553931435	0.5027873929235671	0.5049088109589351	0.5611502386797407	0.5746613431793863
VogtmannE_2016__MMRS84159866ST-27-0-0__bin.40	0.6219992207543644	0.5305392516507703	0.7910858400586941	0.7198030923747852	0.6829287673792284	0.647129607688557	0.8140920990872345	0.7898961803292882	0.8081264269081265	0.6522095145436401	0.6948213773052684	0.8184594063150795	0.79435519702155	0.7123672206449967	0.5401926696226355	0.8146714066978669	0.870384906331029	0.6296956954653372	0.6231242281594765	0.8159231554435549	0.8218603464225334	0.6847803301996418	0.5157045337513614	0.828609821229203	0.798227785803147	0.7438127440838851	0.6778633859362112	0.47570639072560983	1.0	0.754644144493103	0.7001089121092949	0.4946375596396331	0.5929874158665348	0.47032145021714067	0.7871776497769353	0.8080461099237615	0.5263072301235401	0.574369255341934	0.5952906905210009	0.6609441289993301	0.6608484321668953
LeChatelierE_2013__MH0418__bin.11	0.6318817727800986	0.5318943367779627	0.8096325030624745	0.7217784338976663	0.6916229544240977	0.6641084273015674	0.8199990577001602	0.8131334610673117	0.8124339604862267	0.6685874925401263	0.6882774758928291	0.8274347457360932	0.7955309859597324	0.716475170399221	0.5164217734082985	0.8364745421993278	0.8729296102019662	0.6332487357477149	0.6589458805792003	0.8166162012752458	0.8241241322988975	0.7111062600119358	0.5006363664918176	0.8394135753996922	0.8061023337626032	0.7665197725916386	0.7006473599899488	0.4734758300091089	0.8322461287181581	1.0	0.7181091183214499	0.4963894211137984	0.5999478594088639	0.5168514621352515	0.7782573734962465	0.841603794327355	0.5093309671137356	0.578393064673179	0.6088849451895593	0.6520108678581524	0.6564588372019977
LiJ_2014__O2.UC1-1__bin.9	0.618786084195731	0.5598467503138949	0.7755232037041039	0.7159320522963425	0.6886002242819929	0.7383866984071592	0.8088023425438171	0.774618206189138	0.804327990966796	0.7400825205503133	0.6658940107935306	0.7953592914314539	0.7778134344075153	0.7073455416616541	0.5283718011030907	0.7964207122517506	0.8120078914751234	0.6304152700108142	0.7361861288973189	0.8005067470048163	0.804238329773225	0.8314492119329373	0.5025606656343804	0.7922185694782331	0.7975005168419521	0.7506186783617546	0.8032601197009186	0.49059476655998707	0.7928062050706308	0.7373646253049045	1.0	0.56955467091278	0.7059896580006005	0.4853479741246826	0.7588697658262489	0.8009344115468137	0.5089266103779284	0.6528150873341954	0.5974296264450207	0.659749961377957	0.6545741238440398
