	BritoIL_2016__W1.39.SA__bin.2	HMP_2012__SRS015154__bin.11	HMP_2012__SRS015803__bin.39	HMP_2012__SRS015044__bin.27	HMP_2012__SRS015799__bin.2	HMP_2012__SRS015440__bin.17	CM_periimplantitis__SP_403SPT_T016__bin.15	BritoIL_2016__W2.4.SA__bin.1	CM_periimplantitis__SP_186SPI_T016_R__bin.5	HMP_2012__SRS024447__bin.56	BritoIL_2016__W1.36.SA__bin.11	BritoIL_2016__WL.33.SA__bin.17	HMP_2012__SRS019591__bin.5	BritoIL_2016__W1.40.SA__bin.2	HMP_2012__SRS018573__bin.7	HMP_2012__SRS047100__bin.26	CM_periimplantitis__SP_164SPT_T016__bin.15	HMP_2012__SRS017691__bin.35	HMP_2012__SRS015947__bin.14	CM_periimplantitis__SP_164SPI_T016__bin.12	BritoIL_2016__M1.48.SA__bin.1	BritoIL_2016__W1.42.SA__bin.4	HMP_2012__SRS016360__bin.7	HMP_2012__SRS015470__bin.40	HMP_2012__SRS013881__bin.8	BritoIL_2016__WL.32.SA__bin.2	BritoIL_2016__WL.25.SA__bin.1	HMP_2012__SRS015158__bin.23	HMP_2012__SRS015650__bin.2	BritoIL_2016__W2.46.SA__bin.5	CM_periimplantitis__SP_162SPI_T016__bin.14	HMP_2012__SRS051244__bin.43	HMP_2012__SRS019387__bin.24	BritoIL_2016__W1.38.SA__bin.1	BritoIL_2016__M1.62.SA__bin.1	CM_periimplantitis__SP_162SPT_T016__bin.1	HMP_2012__SRS024470__bin.7	HMP_2012__SRS047265__bin.8	HMP_2012__SRS043018__bin.16	BritoIL_2016__W3.16.SA__bin.7	OhJ_2014__MET0313__bin.2
BritoIL_2016__W1.36.SA__bin.11	0.6990295147102785	0.7003956793043954	0.7384811658063408	0.7603407408453555	0.7950249388591913	0.7223484661248143	0.7434256271199207	0.6310988397957814	0.6609962832979082	0.7252827541727572	1.0	0.6256991472063534	0.8454638109966365	0.686322112612072	0.7617083177391907	0.7567671517916199	0.6185058339747528	0.6721327373428522	0.732771708812044	0.7775552621110585	0.8116232266811663	0.6567301966156591	0.8022488519180206	0.7032188664411696	0.7288167988343819	0.8296808908786623	0.7949717422364707	0.6954761686191709	0.8091620590388359	0.8192901310849522	0.7991535617021978	0.7380612420234489	0.7799547593323588	0.5361833541647542	0.6495053420236843	0.788395133215171	0.7893013588677122	0.6210484442341687	0.5167717653040328	0.6247623217265835	0.77200304115206
BritoIL_2016__WL.33.SA__bin.17	0.7145091606474805	0.6914119501553453	0.7413425859582473	0.7881089947832026	0.8018702416923035	0.7550733431103821	0.7589168818735346	0.6617521243738166	0.6701465642617362	0.7303961534122612	0.8104829882401008	1.0	0.809622567298516	0.6999374959982194	0.7622872196085725	0.7590126197104083	0.6132112116934316	0.7057201833044189	0.7409145097704426	0.7726226374249571	0.8354742224349728	0.6752005463764449	0.7707591034791861	0.7376929620493995	0.7367496089688669	0.8880647846356017	0.7460093481594858	0.6739425390040217	0.8374847170093207	0.8004628345107461	0.7634110720503446	0.7538177749185162	0.749129060092262	0.5522774323965864	0.67317846569445	0.7567551581046348	0.7915500687544019	0.6250729467435414	0.5306973922110867	0.6287250098329467	0.7445098619118907
HMP_2012__SRS019591__bin.5	0.6836916313925029	0.7403616592383696	0.7159389121620945	0.7485059148555923	0.7669823806804156	0.7097548889672254	0.716570158011858	0.6127083543976338	0.6646891273595432	0.7028467092780388	0.8179461464399284	0.6046916231945048	1.0	0.6591513796775272	0.7468061965934586	0.7458912089223366	0.5877827967743611	0.6608866225978727	0.7126455941681263	0.7569043084123301	0.7850116001672391	0.6337517045004277	0.8666896210612035	0.6867039402311289	0.706711609913748	0.8087192996359177	0.7204027220997077	0.7615083952054463	0.8024241480230527	0.7958985415761471	0.8467133770377718	0.7307399421950048	0.8429236247175107	0.5218171500297405	0.6256698447572436	0.8330245420734923	0.777638867255283	0.607359160670742	0.5420707596538259	0.6021903229009253	0.7698908482104225
BritoIL_2016__W1.40.SA__bin.2	0.7783432826390261	0.6898913270554135	0.7650675484519898	0.787184095076161	0.8188518613180444	0.7469669654968666	0.7672625244842859	0.7047643389257027	0.6941708472345636	0.790086062869897	0.829879680476155	0.6533833426593251	0.8238395117316801	1.0	0.7884483693935184	0.7763435547340841	0.6353596066347933	0.7156361872765391	0.7464261908001132	0.7921096987088008	0.8753332168295916	0.6781462698784508	0.7909843181030306	0.7261693398962509	0.7571881765020302	0.8406706972407398	0.7502451986322385	0.7030053980699467	0.833012189061665	0.8256502531110199	0.7831379618713992	0.7678494073393942	0.7780933878054737	0.5570850308440809	0.6896767248862807	0.7816289158491955	0.8631430166917226	0.6350066799905961	0.5430892124555782	0.6366586043800474	0.7570031746320882
HMP_2012__SRS018573__bin.7	0.6909923793037935	0.6468730389325268	0.8090555978820951	0.7344433974756324	0.8680992014677181	0.693730437302454	0.7048731387250734	0.6160217893187431	0.6446766433625482	0.7179047019561258	0.7762790237986033	0.5997488874090593	0.7866967899424465	0.6645310421988136	1.0	0.7977780805671287	0.5839907807039596	0.6825124116979894	0.7200641550929702	0.7388309111251418	0.7874850551065957	0.6281369882993239	0.7546528274874732	0.6724314453990838	0.7900225684682419	0.8034576198326171	0.6856736284761871	0.6606650405599129	0.7898469719678899	0.7942397631078469	0.7544753118996855	0.7503828579433909	0.729988715765879	0.5225785434510182	0.6315083451517134	0.7328519942197086	0.7834329019864473	0.5988171704591033	0.49008407522055114	0.5964269470581348	0.717320339832003
HMP_2012__SRS047100__bin.26	0.6704135132627577	0.6495698053331264	0.7564103170981553	0.7192629508097392	0.8129898150655234	0.7000334196121053	0.7008627561618002	0.6012552709260736	0.633918918151299	0.6904894221720664	0.7609451596472858	0.5891986488252012	0.7752412744517005	0.64559164074201	0.7871255914703305	1.0	0.5931162226181662	0.668910577449241	0.7143603031812062	0.7375973476378109	0.7716673640919995	0.6132224269265507	0.7377142689436184	0.6676088220202108	0.7323089070366745	0.7754656497511044	0.664418811170671	0.6468417993194896	0.7733511255687489	0.7845381750430289	0.733689241157057	0.7419726659761839	0.7128507402491417	0.5044931863754016	0.6173970382460479	0.7190541965754839	0.7540217142272875	0.5862495810714347	0.47741193979546825	0.580896289381652	0.7058193674699366
CM_periimplantitis__SP_164SPT_T016__bin.15	0.7116822203112887	0.6819707975603655	0.7513250361203788	0.7621088825642793	0.7938805047021826	0.7092642393937999	0.8282785543883927	0.653177784442539	0.6645614594001964	0.7367275496756321	0.8175009302319793	0.6257144741607068	0.8030297562232208	0.6945074623893833	0.757393010877803	0.7796383108729495	1.0	0.6748537451326156	0.7154473264697354	0.8809589291692126	0.8210588342171056	0.683736060520457	0.7756355133324954	0.704313165240311	0.7270487814894414	0.8256944383949983	0.7091111711216171	0.6736235988964151	0.8130731504561559	0.8506675892244915	0.7580531955801848	0.7474510399309078	0.7582411086622953	0.564941392274159	0.6604522607437127	0.7656020747595397	0.7898621514430106	0.625898653870325	0.518563572489027	0.6260859447236868	0.7685806837796165
HMP_2012__SRS017691__bin.35	0.6521690234878103	0.6346069785110223	0.709361691517225	0.7089306805037995	0.7597889623524346	0.673600499097523	0.6734188332984758	0.589993522113104	0.6071988507729955	0.6662672054558768	0.7265313994322053	0.5889162490134326	0.7384083735211666	0.6397414544560789	0.723903606193328	0.7190785218612146	0.5519052773151321	1.0	0.7755796385715674	0.717359566485357	0.7322617595528477	0.5916071418575812	0.7024410896487642	0.6445293914399278	0.6855934950413378	0.7600383075668131	0.676924423465522	0.6335241078657221	0.7502268278149167	0.7248709638515592	0.6975758047616794	0.8456100230669766	0.6826390086848464	0.4851637053105951	0.6038749264049966	0.6976093900354527	0.7228863794922212	0.5816587766716689	0.5111546362689408	0.5673153204314995	0.6759519771294463
HMP_2012__SRS015947__bin.14	0.6801835758015327	0.6635865676914855	0.7163889673442917	0.7362192674878733	0.7884390742677979	0.7113257235419679	0.7016224030578253	0.6155762896510053	0.6398222894915795	0.6894253488914497	0.7659078853748522	0.5978573966168281	0.7699309253483994	0.645219638497186	0.7384989573358972	0.7425643140214948	0.565771487786708	0.7499544849318062	1.0	0.7337811359970555	0.7630318251197907	0.6184572704539796	0.7433004279892574	0.6735747878997822	0.7121779624404737	0.7927017449247008	0.686691984525861	0.6566195639016795	0.7886117854995389	0.7657656815401709	0.7332142888774951	0.8188667584512871	0.7195671492412022	0.5052143046232485	0.6242861515115431	0.7285879897298324	0.7532409188827994	0.6177221405957997	0.5043231933962311	0.5912205615919744	0.7052148950889979
CM_periimplantitis__SP_164SPI_T016__bin.12	0.6939926632826243	0.6772434932378857	0.7399284723304678	0.7567759106272032	0.7872613364288639	0.7125092096231243	0.8129993890909654	0.6215655730007251	0.6512929294298409	0.7244006362748296	0.7995448679284375	0.6133391164764393	0.8044941024526401	0.6736119246345438	0.7454653800464136	0.7542925799240382	0.6853663566295247	0.6824158886693317	0.7218887448481779	1.0	0.7959452486089958	0.6659866955436557	0.7693445652815846	0.6980821716218716	0.7182048955984536	0.8100377872894131	0.7106479217958983	0.6816975138616325	0.810348566687353	0.8318668934743104	0.7674702072927629	0.7499237573906924	0.7444371940008927	0.5352763661465387	0.641581799364306	0.7635094642492354	0.7869636271925196	0.6197744767820681	0.5196430006380176	0.6075185378458632	0.7506881198040056
BritoIL_2016__M1.48.SA__bin.1	0.7655612771128508	0.6913383897243618	0.7646777567772853	0.7693332293146878	0.8198460875029735	0.7443893347704499	0.7570797690594625	0.6962101955183598	0.6791988394582288	0.7926182498160929	0.8251515170369619	0.6557434325865846	0.8249461918885558	0.7359791401135941	0.7855835900695377	0.7802221627678021	0.6315519183064361	0.6887256391762298	0.742188191745929	0.7869567319128407	1.0	0.6627019928026117	0.7848163727900624	0.7301515433606988	0.7558157510712564	0.8526923678871468	0.7285687688483939	0.68958283577482	0.8386541582650073	0.8268376720435691	0.7847996213210784	0.7607799292513673	0.7566078562475081	0.5477208669220229	0.6741197940622264	0.7644283991961209	0.8702426426351688	0.623727546450627	0.509829522693215	0.625016930949009	0.7561297214613598
BritoIL_2016__W1.42.SA__bin.4	0.7428856007106772	0.7333345297596081	0.7767594196136142	0.7881990494393247	0.8375073654992538	0.7614110651484016	0.7887673519198155	0.6814419329462895	0.7054751457396756	0.762076876370282	0.8345210855175591	0.66237628204553	0.832414777060919	0.7126668640770021	0.7832051661686542	0.774956405217615	0.6573465059866179	0.6954796024275489	0.7518863155753763	0.8230084736890908	0.8283032581678527	1.0	0.8002428745337676	0.7372061651845937	0.7601853264299537	0.8537793610485479	0.7501048368523221	0.6923270191936686	0.8437551035058282	0.8588360566986412	0.789178324345181	0.7622778759844345	0.7775119717404114	0.5928968172070027	0.7074091688127563	0.7885334505831083	0.8194921768676963	0.6489984416547772	0.5348001519461368	0.6830846262214765	0.7706061992827424
HMP_2012__SRS016360__bin.7	0.6948544418757858	0.7497707243279922	0.7275515864237959	0.7482141075742659	0.7773565755973577	0.7152003385039033	0.7313607191858558	0.6172226390870804	0.6798448973572696	0.7197622376341739	0.8212637703956553	0.6091354608380766	0.9170805194955405	0.6696599009259219	0.758039106261021	0.7510531259322231	0.6007403327111686	0.6652488442241085	0.7279978486881769	0.7659190568926556	0.7902461333977185	0.6446812622378751	1.0	0.6993956182443195	0.7173796019591202	0.8121173216746111	0.7311395157524315	0.7606636681312358	0.8000219757659349	0.8088662577053733	0.8518226150872309	0.7372691159043341	0.8481995052561117	0.525356226683881	0.6348880705807626	0.8382781216310453	0.7878345822411714	0.6180891396824983	0.5576042174193607	0.6072010151261703	0.7774664544270325
HMP_2012__SRS015470__bin.40	0.6797338060078276	0.6580885253865708	0.7210527700090302	0.7455793778045494	0.7887126444724881	0.861678761158245	0.713480970192936	0.6098754175397375	0.6690501522147334	0.7207211621026314	0.7703690027575545	0.6238864962349867	0.7775854715510845	0.6578987404572476	0.7228149849641858	0.7273430058322765	0.5837536880420539	0.6532082678154155	0.7059700253270051	0.7437093773868162	0.7867596131481761	0.635545892110362	0.7484411076219794	1.0	0.7157264147099823	0.8140798757321289	0.6884804157940255	0.6632106555986297	0.8006360889451826	0.7918394543270707	0.7455381202112182	0.7149822308702721	0.7229098774288474	0.5180380776643251	0.6227921385718788	0.7385480524610928	0.7713070972859208	0.5949695647891196	0.5003200042082745	0.5850342205950685	0.719788740493348
HMP_2012__SRS013881__bin.8	0.7081452433449412	0.6688572112933835	0.8797211866610163	0.7448312359380342	0.9540589563590282	0.7429882099565371	0.7324280447034883	0.6298839420795433	0.6635599830488695	0.7292271881391221	0.7923573535764223	0.6183641340285754	0.7941732536548316	0.6807997739849282	0.8427777538933348	0.7917825915166554	0.5980284074740564	0.6895568343968734	0.7407700276172402	0.7593456413280023	0.8082382903106274	0.6503870303380195	0.7618652794582189	0.7102994494977102	1.0	0.8047994423323773	0.7000806611759745	0.6824416588359815	0.8057063687525974	0.8049202293725422	0.7541113656510319	0.7696975001177161	0.7408386100891982	0.5302330985151383	0.6483699891291664	0.7361698839011348	0.7946876221945163	0.613603793941404	0.5160221961540588	0.609599908283739	0.7442759226389716
BritoIL_2016__WL.32.SA__bin.2	0.6750726490834921	0.6476102727566698	0.7009560475764998	0.7298072106364265	0.7638196466101373	0.714036581974323	0.7037740964943471	0.6112702807037854	0.630040880206155	0.6855440401203122	0.7670333104262588	0.6338251173244073	0.7728073729734529	0.6427497368007593	0.728847985954583	0.712975515833518	0.577534644592893	0.6500387998549847	0.7011405808183788	0.728277412652452	0.7753830044013789	0.6211528192022506	0.7334125723716308	0.6870081198978627	0.6843654646037823	1.0	0.690703136934546	0.641026265956794	0.7915588227997784	0.7707165765253696	0.73529489848278	0.7160220552041638	0.7097984104898444	0.5054844236970278	0.6285924683453679	0.7317282713195737	0.7565105634400479	0.5836351220726564	0.47406459272773643	0.5876526370627183	0.7018199590980329
BritoIL_2016__WL.25.SA__bin.1	0.6129666002567224	0.6236353695138463	0.6532931588370986	0.6751882592850724	0.7096608868895505	0.651743437031405	0.6712060092786191	0.5792927692946701	0.5948833836687858	0.6390124395446578	0.7925428438005261	0.5741653584142339	0.7423636777498527	0.6185675633182444	0.6707479449290259	0.6587519154458267	0.5348609967123558	0.6243266899922796	0.6549757005310448	0.6889916717706112	0.7144344242867972	0.588494887842287	0.7120291171232057	0.6265480204908703	0.641972492672613	0.744833752208776	1.0	0.6186966285806811	0.7200776268887528	0.7237299391515954	0.705518595957676	0.664047345831544	0.6804226770012742	0.4642209972755496	0.5754133021699391	0.7075958426905649	0.6955862026887815	0.5385344287454152	0.46985669062587265	0.5565974642195893	0.6739234197131935
HMP_2012__SRS015158__bin.23	0.6757386318495752	0.754093301604785	0.7286722705062317	0.7501052543967693	0.7665384517686251	0.7186197324835876	0.7184608375277458	0.6024658983861353	0.6604641786454908	0.7115418809811925	0.7984347225472482	0.5973126215019464	0.9036539894794245	0.6674652849651322	0.7442337074570916	0.7385232173093895	0.5850998687225007	0.6728542019879165	0.7212123144671695	0.7610922460882927	0.7786895922182546	0.6254867509170239	0.8530535124702815	0.695024912459148	0.7206426706458864	0.7960307607663494	0.7124655254694022	1.0	0.7944380279946971	0.781504302864595	0.8323496078159023	0.7318939468047791	0.836359273385257	0.5261482187280945	0.6232551955678035	0.8318967031458498	0.7754933174942806	0.613410193814014	0.6076218775654915	0.6071565423376691	0.7736363002552588
HMP_2012__SRS015650__bin.2	0.7041630092897375	0.6901589130275766	0.7324061882817643	0.8607138285421696	0.8009623473045132	0.7368352717431059	0.7429668641650208	0.6232965766951941	0.6688720649550143	0.7094620912881282	0.7857956623509619	0.6278742410942872	0.8054682356813693	0.6690188172043011	0.7526410833150465	0.7468953441591691	0.597391833077317	0.6740115938848658	0.732705636017848	0.7653047509326312	0.8010834979152952	0.6448225257845074	0.7589313144612684	0.7097427949674494	0.719694517591983	0.8314845292955891	0.70142683417453	0.6720119230487894	1.0	0.8015223831468071	0.7720475824738497	0.7440361897447151	0.7393881208397337	0.5282024906736889	0.6419395984200131	0.7616670324043595	0.7832487564918441	0.6876476665935191	0.4994993965328066	0.6054696071977178	0.7502272145417307
BritoIL_2016__W2.46.SA__bin.5	0.6931309482554845	0.6641120676004103	0.7360664804687231	0.743097786049842	0.7931614712544494	0.7238490190183529	0.7337719771329955	0.6244225301041684	0.6582438489272199	0.7111675161852218	0.7987992757098892	0.6025079348322496	0.8020989725453657	0.6657465397705498	0.7598404542189441	0.7607166708358482	0.6275023695486038	0.6538246694680506	0.7143120735673124	0.7887551435843181	0.7929411548709427	0.6589612541510131	0.7703766262676798	0.7047397856964178	0.7218551557476185	0.8128146106481662	0.7077916266004494	0.6637035643059919	0.8047138526221093	1.0	0.7629033109421509	0.725024957715319	0.7388158453378988	0.5401437105409914	0.6464789540479693	0.7543935906292097	0.7785246605176976	0.6073535182919972	0.4956622917034817	0.6153340202920569	0.7342530012369847
CM_periimplantitis__SP_162SPI_T016__bin.14	0.6829863200393297	0.7329465538153747	0.7134212429460033	0.7445266870274794	0.7662533763327379	0.7021172904301016	0.7174045088634072	0.6085157612811747	0.6638591459467873	0.7017419314426503	0.8055545537546338	0.5940798627258561	0.8822089330693641	0.6528536773791875	0.7462435629018145	0.7355052588221225	0.5781225976550266	0.6505142085951988	0.7071113207511355	0.7523408923958248	0.7781158592256691	0.6260219160296795	0.8387650452044212	0.6860034280573014	0.6991936662560337	0.8017207670800203	0.713349113279641	0.730824897642309	0.8013729312547335	0.7887407488957517	1.0	0.7238449288099175	0.8063161860869466	0.5239864358264257	0.6164286704034896	0.8760964183824352	0.7780679309605203	0.6080274624213928	0.53073910130232	0.5879293850566314	0.7781343661795384
HMP_2012__SRS051244__bin.43	0.6408194642421882	0.6308816447820618	0.69922947715207	0.6904198432613206	0.7608749634723054	0.6677358591519539	0.6687003274802134	0.5784066105180553	0.6051126424923069	0.6512351734145151	0.7169653591695603	0.5653192920646984	0.7337344863051443	0.6168714732768189	0.7152527304880375	0.7168075869679247	0.5493435990445865	0.7599351899234325	0.7610464549958225	0.7084534345636364	0.7269182698837562	0.5827318553965181	0.699613618164748	0.6340050770637176	0.6877381731442445	0.7523657827307578	0.6470439205797602	0.6192938482103373	0.7442617792954397	0.7223684854371685	0.6975680672722375	1.0	0.6821265131840396	0.48015522955398027	0.5914257896727347	0.6887405982630423	0.7214031024874502	0.5734681119514958	0.4728117338616187	0.5549822403378245	0.6715196481268324
