	HMP_2012__SRS015038__bin.19	HMP_2012__SRS022143__bin.25	HMP_2012__SRS050244__bin.42	HMP_2012__SRS016319__bin.3	FerrettiP_2018__CA_C10024MS2403SA_t0M15__bin.3	HMP_2012__SRS013705__bin.88	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.49	HMP_2012__SRS064329__bin.6	HMP_2012__SRS024277__bin.40	HMP_2012__SRS018145__bin.55	HMP_2012__SRS065278__bin.52	HMP_2012__SRS064774__bin.5	HMP_2012__SRS042643__bin.24	HMP_2012__SRS020220__bin.42	HMP_2012__SRS019389__bin.28	HMP_2012__SRS018739__bin.50	HMP_2012__SRS022077__bin.36	HMP_2012__SRS057205__bin.73	HMP_2012__SRS078182__bin.53	HMP_2012__SRS044373__bin.77	HMP_2012__SRS045715__bin.5	HMP_2012__SRS056323__bin.20	HMP_2012__SRS020334__bin.26	HMP_2012__SRS024081__bin.18	HMP_2012__SRS064423__bin.65	HMP_2012__SRS017209__bin.7	HMP_2012__SRS047824__bin.57	HMP_2012__SRS063288__bin.27	HMP_2012__SRS011306__bin.33	HMP_2012__SRS019607__bin.63	HMP_2012__SRS047219__bin.56	HMP_2012__SRS053603__bin.4	FerrettiP_2018__CA_C10002MS2015SA_t0M15__bin.26	HMP_2012__SRS017533__bin.11
HMP_2012__SRS065278__bin.52	0.9462448007991732	0.854732866448974	0.6745304032314917	0.8410818237589041	0.7223218022196256	0.6827981262627703	0.8355035106323938	0.79012703074447	0.8129847650103721	0.7919404699942552	1.0	0.8375074435006428	0.7920244671803495	0.7288210844936696	0.7014215023796703	0.8055195150962442	0.787356623553111	0.691139346831881	0.8262503206142595	0.5132738053275215	0.8457766664816728	0.683168613851436	0.8298277007720242	0.8320851251483076	0.9043197052898728	0.6696705660360378	0.7483099316172909	0.8249933627223488	0.8152946876279644	0.8397168694848722	0.8165216465248414	0.8443847131121108	0.8231004261357245	0.7404861937125106
HMP_2012__SRS064774__bin.5	0.8397696998401516	0.8603797880528092	0.6705967675093245	0.8348143982002251	0.730254277425848	0.6755505890711029	0.8339692735776448	0.8057826653247291	0.8052823989106624	0.7818808833106389	0.8264119945533124	1.0	0.7951246225800722	0.7329228583269196	0.6990571902196436	0.8097685157776331	0.7990823515481617	0.6955257237582144	0.8563243739269434	0.5107868095435439	0.8562311290036114	0.6795186785862294	0.8286261914629093	0.830240956722515	0.8299863832810372	0.6667115623704932	0.7513705523651649	0.8296015629625245	0.8221582499555977	0.8215499378367177	0.8197531229648926	0.8829465395772896	0.8188177135752768	0.7737789355277959
HMP_2012__SRS042643__bin.24	0.9066849235002553	0.9017907129851729	0.7296921457854132	0.8994593547391424	0.7844117507022806	0.7277400437047581	0.8906215368247886	0.8562996747591066	0.8409767405969919	0.8418600298479527	0.8669270563975261	0.882005362123966	1.0	0.7902877585632265	0.7650729698712992	0.898293675616127	0.8429157082649934	0.7724545097826748	0.9089112064450563	0.5641706357219903	0.8923109506523699	0.7022773429739922	0.8883755522610071	0.895093804333371	0.8964417234319564	0.7171110202647569	0.8206873566501994	0.8883903284752425	0.8740623260716449	0.8984529303695531	0.8891094375680322	0.9416191775559157	0.8722333591096182	0.8020315652772099
HMP_2012__SRS020220__bin.42	0.9230573563184976	0.9079533562022152	0.7454540829675281	0.9197705601907032	0.8102106892642228	0.7564500421523881	0.9234025698421466	0.8804053170150294	0.8762845576906305	0.8633663042530305	0.8828327131602662	0.899720922119829	0.8745784761184917	1.0	0.778896188842699	0.8872459955231257	0.8842971452658507	0.7895360330242158	0.9333665222826245	0.5841939445914125	0.9084275705689119	0.726231140440129	0.9057803279165092	0.9147213581790169	0.8847005000145353	0.7544623390214831	0.8341358033663769	0.9069649553766098	0.9002478269717143	0.9120504956539435	0.8983564202447746	0.9241129829355504	0.9186458908689207	0.82584886188552
HMP_2012__SRS019389__bin.28	0.8519476051727642	0.8408469767336805	0.6917955427215218	0.8755023429640711	0.7490691560985695	0.68278334054379	0.8270723981979071	0.8164721580810108	0.808238337737793	0.7989220801559543	0.812488163557483	0.8206212112524823	0.8096491548128496	0.744834967413948	1.0	0.8156486023007438	0.800595253608269	0.7299814265584577	0.8396324925767045	0.5228884220914495	0.8296090889978854	0.6615845977694497	0.8337616170882612	0.857795893688331	0.8259830111214779	0.6787072606693041	0.7551467892618056	0.8308652721817105	0.8286308993263869	0.9709218786106579	0.8335479095756603	0.8571182845020355	0.8412917663534026	0.7453840046007927
HMP_2012__SRS018739__bin.50	0.8894733401469117	0.8840634013575073	0.7220697759331866	0.8904762436242285	0.7610012452585306	0.720282407414789	0.8816414452652274	0.8459179915143842	0.8349673697620615	0.8315281602222012	0.8562643200744923	0.8723378812109462	0.8723809311217372	0.7786070643309166	0.7485087989234335	1.0	0.8286183051409565	0.7551831295371816	0.8810435298375744	0.5343466538261007	0.8782038301665074	0.6924881094551955	0.8831880531714231	0.8864167964807494	0.8464138627090513	0.6948303434904549	0.7948002085529011	0.8755793800493958	0.8589700866897648	0.8920451737063901	0.8677873461962216	0.9336058764722671	0.8625017738157688	0.7818246465522602
HMP_2012__SRS022077__bin.36	0.9119507826855535	0.9037899857451878	0.7264820518954912	0.906305345388452	0.798222966529435	0.7386185791042396	0.9204189386312058	0.8757721356632807	0.8526039122647874	0.8617266598216985	0.8721054258002133	0.8969765842279972	0.8529777272712169	0.8086083781080641	0.7655482121674293	0.8634163036507604	1.0	0.747571863858236	0.9226983794704121	0.5660938159368136	0.8986163860562019	0.7025894580845387	0.9014008925040954	0.9032583377360434	0.87296104681493	0.7290838043402414	0.812285056371303	0.9066708533947386	0.8916169077358108	0.9036936245435303	0.8932334499636154	0.9238912646909296	0.8968486564257969	0.8182112702732338
HMP_2012__SRS057205__bin.73	0.8717955767686877	0.867513847800665	0.7402973748749024	0.8710037501787108	0.7508935543116058	0.7163849450303716	0.8671289320972041	0.8399923750032076	0.8461895178289288	0.8227133257816539	0.8445692060105503	0.8613405330899199	0.8623798054892646	0.7964969005121212	0.7700935161866218	0.86814071051773	0.824755211941918	1.0	0.8768819628501359	0.5521377484997453	0.8662802846176687	0.692956409213049	0.855612620836037	0.8677246349716078	0.8511127729693864	0.7205035430574038	0.8144211417699524	0.8587396026936768	0.8478629846730232	0.8849780231462643	0.8579954323336523	0.8822836132220377	0.8486163196926539	0.8082459941272861
HMP_2012__SRS078182__bin.53	0.9070964832335836	0.9028214933338344	0.7230949674129891	0.9054929705385861	0.7972026219938052	0.7361501288760691	0.9063182158415779	0.8702861581151209	0.8485588742839785	0.8503095844333993	0.8625958740866712	0.905995634186139	0.8669084463152094	0.8044340884249559	0.7567405472613444	0.8652892743165498	0.8696770112026658	0.7491473509155995	1.0	0.5601051052461798	0.8942386289966457	0.7060826999145002	0.9002157852044635	0.9012007554048086	0.868131437931218	0.7253436434188645	0.805470734327386	0.9061256064065343	0.8899244908377414	0.8927384677058181	0.8963463712695624	0.9116408131563205	0.9002831202102105	0.8139815658677291
HMP_2012__SRS044373__bin.77	0.8952803181921819	0.8752894383502648	0.7450485141742457	0.8926000050667544	0.7885162009474831	0.7489245813594102	0.8932434828870368	0.8508651483292378	0.8307906670382287	0.84522585058141	0.8669064930458795	0.8742887543384086	0.8705418893927495	0.8145593190281964	0.7624198819446204	0.8490132495629924	0.8632052288906341	0.7631342943277684	0.9061434398196235	1.0	0.8816710156309376	0.7064778456159907	0.8832619765409268	0.8869024396422872	0.8726091252248372	0.749747928964102	0.8475616244014896	0.8871177767081296	0.8758366478352292	0.8783497580624731	0.8748106300509209	0.8914093177615079	0.9244952245838928	0.7947964431383477
HMP_2012__SRS045715__bin.5	0.859732514983725	0.9030531967282031	0.6884060799692518	0.849925531787117	0.7589572047995965	0.7060322255185749	0.8557283471660041	0.8299677504594208	0.860053809289309	0.8248946034567664	0.846580467708421	0.8685515932594257	0.8159899467912607	0.7506636078648041	0.7168826645207009	0.8269439806863087	0.8120623491117863	0.7095799752573357	0.8573738544506769	0.5225116206445104	1.0	0.6887213687737969	0.8641480596226142	0.8620626493868384	0.8419126920258957	0.686434774253216	0.7688212402560746	0.8571201220317811	0.8543305667991881	0.8575314988529493	0.8528066709105541	0.8653251378262489	0.8354402632811655	0.7749453499405455
HMP_2012__SRS056323__bin.20	0.8099433136201959	0.8302661540184405	0.6348376821332138	0.8039084983353153	0.678768293311576	0.6415888539894661	0.7891209789376947	0.7548460722151417	0.7620931832361896	0.7478122683617476	0.8096091323908711	0.8160954478472863	0.7603476195808869	0.7105012896195845	0.6768538614818805	0.7720190767710272	0.7517122344103567	0.6720224541345151	0.8015070151394762	0.49570452691136546	0.8154146424705236	1.0	0.7921179446432349	0.7902266210900352	0.8090189825603615	0.6248815700829586	0.7055365652924352	0.7766460647493907	0.7746178690969464	0.7944589908082386	0.7690558847003657	0.795020699683061	0.7748258435854091	0.7097351613757602
HMP_2012__SRS020334__bin.26	0.8558482193312752	0.853871846577559	0.6961367786759939	0.849761467125887	0.7426997638465062	0.7018517527110064	0.8658445907763324	0.8205441642724152	0.8010540654686485	0.8202274092712554	0.8227257585761789	0.8325644960769968	0.8046736977354247	0.7413658237711988	0.7136267109231401	0.8237369951996002	0.8068404209123734	0.6941841997251816	0.8549053898912028	0.5184818364057081	0.8559389332048468	0.6626886402436485	1.0	0.8540651712261542	0.8180309438406766	0.6752666393037934	0.7505591543682448	0.8410053476572027	0.8582826227908941	0.8511043298772835	0.8690671639571473	0.8482758415570665	0.8389144672270107	0.7539542326201141
HMP_2012__SRS024081__bin.18	0.9036103884678707	0.9195226784300419	0.7350051527604972	0.9084473852882404	0.7965790697382147	0.737622378061808	0.9122334074828136	0.9330643843707976	0.8710333169953123	0.8689533612336462	0.8714794706481168	0.8812225866857696	0.8564736266636503	0.7908984654827885	0.7755957093843079	0.8733646269275723	0.8540904749337054	0.7437067199537508	0.9040973871733966	0.5499739220048009	0.9020190023752969	0.6983828501049404	0.9022216566753384	1.0	0.8636592140155086	0.7273419924845103	0.8086173635461047	0.9033857406779022	0.8850887280222198	0.9148349231484623	0.8931132099184356	0.9056604959217787	0.893138345335495	0.7998215385388782
HMP_2012__SRS064423__bin.65	0.9873149743166034	0.8881731661119469	0.695434669077814	0.8676139773799039	0.7518336931866898	0.701684425494766	0.8640611724723873	0.817968244565175	0.8279360526295277	0.8112851051889035	0.9398798063807068	0.874205139797183	0.8511937518025146	0.7590827247004902	0.7411113622722986	0.8275634679990336	0.8191202949498414	0.7238820512420787	0.8642513621164054	0.5369661633916114	0.8741879915505912	0.7095149384611787	0.857537044109967	0.8570444217533303	1.0	0.6867405080557786	0.7844122438480665	0.8601435775919184	0.846566843085749	0.8685321880383184	0.8491967605403257	0.8766246014981331	0.8445152892207681	0.7679998129282191
HMP_2012__SRS017209__bin.7	0.9162071817837694	0.9164234885067025	0.7520403932776677	0.9115205361202185	0.8093656805349987	0.7937655595634611	0.9223979603077163	0.9016705688666529	0.8918606584136305	0.8898097502258202	0.894191964205243	0.9021933101137413	0.8748064755823759	0.8316673042374085	0.7823734054889834	0.8728036355552172	0.8789203089981594	0.7872923805956847	0.9277215090999036	0.5927365003575069	0.9157064717769797	0.7040763803072757	0.9094475966921094	0.927296907014146	0.8822910887638672	1.0	0.8428651828292518	0.9147831625244598	0.910010394739741	0.9141883190363936	0.9044485079843217	0.9194898365882822	0.9043643887031811	0.8378560799213285
HMP_2012__SRS047824__bin.57	0.9298667131502384	0.9178085391998476	0.7683303113021569	0.9234314939376678	0.8059298900747391	0.7666231182689422	0.9241844559175804	0.8900729420686507	0.8717790209337807	0.8742194084486288	0.8965279287795007	0.9122808278628279	0.8982890331716592	0.8250145111407824	0.7810444067863619	0.8957947342978675	0.8786041989760437	0.798475746178134	0.9243497840850075	0.6012158808487086	0.9202273621711182	0.7132706404130329	0.9069849353692658	0.9249877351658403	0.9042246737913523	0.7562595580346794	1.0	0.9236111984674797	0.9057539593400532	0.9158084277830392	0.9031626200201628	0.9366128211993839	0.899967473480104	0.8340859958056962
HMP_2012__SRS063288__bin.27	0.9192121672906631	0.9229337839737283	0.7411399966776985	0.9047122375701198	0.8053578502153107	0.7485496875758698	0.9147558108332589	0.8836012471409039	0.8596231743313868	0.8654931062242043	0.8785155700941745	0.8952836095528949	0.8642887718984398	0.7973188387278141	0.7638210940594692	0.8771275508248253	0.8716681148494102	0.7483260711228101	0.9242547183071596	0.5593158614344677	0.9118599777661355	0.6978702130106441	0.9032970648743276	0.918507775463525	0.8812916086328728	0.7295374972846574	0.8209295416501616	1.0	0.8997767029990161	0.8985324371637767	0.9109814845576867	0.9111188489502804	0.8966205164901161	0.8095426724082854
HMP_2012__SRS011306__bin.33	0.898544175596376	0.8971348035885266	0.7310485285334631	0.8850161003371749	0.7891803838168701	0.7872353872454992	0.8929114276053631	0.8579662698726194	0.8510047305603045	0.862026904469226	0.8588131570880984	0.8776706177536633	0.8411675667476687	0.7828682300373199	0.7535416001744334	0.8511974922026336	0.8479395044445779	0.7308699870122893	0.8979279703463073	0.5462406739705423	0.8990782201464357	0.6885319462921824	0.9119000293882503	0.8901874843973671	0.8580152502899325	0.7178949164646883	0.7963647050272868	0.89006108332043	1.0	0.8900389631319658	0.8976846482732034	0.9022903875141017	0.8800548580673908	0.7906892966728077
HMP_2012__SRS019607__bin.63	0.8593391920510867	0.8485173160332659	0.6758212201912066	0.8761710926366146	0.7437972803091375	0.686352763977581	0.8447282593477399	0.8125146455662436	0.8081537670238589	0.8034539219168412	0.8250593559930026	0.8180471694081201	0.8064987259278473	0.7397989486141425	0.8235664293409458	0.8245317471663132	0.8016338188415302	0.7115659813155735	0.8401964237553664	0.510971463436561	0.841763038791039	0.6586827759298368	0.8434667142202369	0.8582338662968492	0.8210846045807647	0.6726953589582232	0.7510600073983137	0.8290621089910145	0.8301895412603366	1.0	0.8360536628284845	0.8634775316749518	0.8406135000066319	0.7424738369393972
HMP_2012__SRS047219__bin.56	0.8969629644824479	0.9083114133016065	0.7352396791759436	0.894651301868423	0.7901278594004194	0.7424492262636432	0.8914023507951961	0.862291181125472	0.8495147086437246	0.849218058424314	0.8589696454240915	0.8739473256509341	0.8545183142062319	0.7801916549768597	0.7570119117686507	0.8587992293406003	0.8483549325199647	0.7386274877986818	0.9032131321371597	0.5448801801361121	0.8962891897819779	0.6826852525392786	0.9221387849648833	0.8970718414246784	0.859544010742525	0.7125648725114123	0.7930375562333627	0.8999547135037389	0.896499054032944	0.89514203707181	1.0	0.8966868273101242	0.8793927506891595	0.7968750739653141
HMP_2012__SRS053603__bin.4	0.8748935551540076	0.8536016188517903	0.6886692243100742	0.8653394811722434	0.7546590946179705	0.6962472072136225	0.8502250548172412	0.8211237015212342	0.809755243614051	0.8107403220494379	0.8351536514661944	0.8850187966020727	0.8508585314616843	0.7545596966433156	0.731861353177323	0.8686759893065582	0.824991321221616	0.7141091716143122	0.8636823537440399	0.5220114589545707	0.855052532571381	0.6635245038260802	0.8462446851754597	0.8552676475911568	0.8342368164163915	0.6810882743028048	0.7732212954968266	0.8462565535903438	0.8472045432292177	0.8692100679763463	0.8430565322271971	1.0	0.8388580804619187	0.7616199199475415
FerrettiP_2018__CA_C10002MS2015SA_t0M15__bin.26	0.9057690195897438	0.8860646880107712	0.7151824094955113	0.9179567080827388	0.7867695622904196	0.7365578135369601	0.89443755679657	0.8546930876485463	0.850058646685945	0.8490782841746255	0.8733374818370339	0.8804578420247668	0.845508555095259	0.8046739101026675	0.7706158618198138	0.8609094772089589	0.8591142679349841	0.7368363256140396	0.9149821990995307	0.5807788470873207	0.8855888302333612	0.6937226560821467	0.897800391190106	0.904812529542174	0.8621572113142747	0.718626410265796	0.7970283557124418	0.8933855768940014	0.8864514219235159	0.9077647575592156	0.8869559266574254	0.8998948020097431	1.0	0.8012856117477986
HMP_2012__SRS017533__bin.11	0.8991646672937826	0.9022896783035453	0.7472510824798565	0.902057152117926	0.7796567772575298	0.7377175088694647	0.8931101786576192	0.8730741723300885	0.8557456868154129	0.8467123968165051	0.8696373648441545	0.9209375737654092	0.8605353739267684	0.8006898276840041	0.7557241957588634	0.8637713633433038	0.867539344487544	0.7767748618054602	0.9156722649107416	0.5526548501086883	0.9092425635659652	0.7033476724481131	0.8930978477235335	0.8968605441817369	0.8678247175335314	0.7369212828399199	0.8176166770598826	0.8928159978015706	0.8815420009230585	0.8874626108462896	0.8896134780632683	0.9043436596098492	0.8869094803744376	1.0
