	ZeeviD_2015__PNP_Main_709__bin.19	VincentC_2016__MM019.3__bin.15	Obregon-TitoAJ_2015__HCO12__bin.25	CosteaPI_2017__pluto1-11-0-0__bin.45	CosteaPI_2017__SID713B072-11-90-0__bin.43	BritoIL_2016__W2.21.ST__bin.1	VincentC_2016__MM022.3__bin.12	CosteaPI_2017__SID713A081-11-90-0__bin.30	ZeeviD_2015__PNP_Main_170__bin.64	BritoIL_2016__W1.27.ST__bin.24	ZeeviD_2015__PNP_Main_438__bin.27	LiJ_2014__V1.FI24__bin.39	ZeeviD_2015__PNP_Main_23__bin.13	ZellerG_2014__CCIS16383318ST-4-0__bin.63	ChengpingW_2017__AS12raw__bin.8	LiuW_2016__SRR3992961__bin.108	ZeeviD_2015__PNP_Main_186__bin.52	LiJ_2014__V1.FI09__bin.4	LiuW_2016__SRR3993054__bin.11	CosteaPI_2017__SID713B055-11-90-0__bin.39	SchirmerM_2016__G88968__bin.4	ChengpingW_2017__AS71raw__bin.30	NielsenHB_2014__MH0031__bin.7	BritoIL_2016__WL.9.ST__bin.10	ZeeviD_2015__PNP_Main_538__bin.2	LeChatelierE_2013__MH0031__bin.13	BritoIL_2016__W1.41.ST__bin.84	BritoIL_2016__W1.3.ST__bin.50	LeChatelierE_2013__MH0120__bin.8	LeChatelierE_2013__MH0276__bin.105	ZeeviD_2015__PNP_Main_488__bin.23	CosteaPI_2017__SID713B072-11-0-0__bin.11	ZeeviD_2015__PNP_Main_374__bin.35
ZeeviD_2015__PNP_Main_438__bin.27	0.9828823534087312	0.9775476874913054	0.9722023217288712	0.9723889440958131	0.97543673305736	0.9800947391467912	0.9795260993174835	0.9749397703328845	0.9780962187601192	0.9773412129856841	1.0	0.9708517152828077	0.9763869549979635	0.9756193759928353	0.9755114618684767	0.9765599874147584	0.9727147261399809	0.9765485898259335	0.9750317856986277	0.9766011170989644	0.9731505212446655	0.9736872356959694	0.9771720220836477	0.9772219617127407	0.977986139891072	0.9769732582630574	0.9758476125057827	0.9770021904003405	0.9723873442917065	0.9771116859978175	0.9751435055685022	0.976631115069226	0.9778218197935794
LiJ_2014__V1.FI24__bin.39	0.9725927071211764	0.9697503276908028	0.9641415510365726	0.9869560747518392	0.9694902744511468	0.9758233296726878	0.9705805421640563	0.9708956863569276	0.9707905938175982	0.9732178709066993	0.9708517152828077	1.0	0.9721262690113606	0.9699969839094607	0.9681340573827638	0.9717900379561788	0.98730074346435	0.9677103169682216	0.9693531437340344	0.9723940537301832	0.9873868479447713	0.9873370811334338	0.9722827277563922	0.9715003495799116	0.971430193590464	0.9717943414685393	0.9669136919884398	0.9700134546351848	0.9840916045834504	0.9717290858581663	0.9708923825203646	0.9705148863346368	0.970817999242003
ZeeviD_2015__PNP_Main_23__bin.13	0.9763044230091719	0.9775653686464456	0.9704394877181236	0.9734353207921856	0.9774909981303809	0.9770506883095288	0.9757243918541929	0.9745985326591572	0.9741973511008529	0.9738884410418799	0.9763869549979635	0.9721262690113606	1.0	0.9737769287027227	0.9721243386772366	0.976362498962777	0.9727541060664713	0.9739537159324809	0.9740270282897657	0.9765604293776667	0.9730756016666332	0.9733848613663197	0.978714035361553	0.9732264920949085	0.9755322829599236	0.9790196764839927	0.9732998121807857	0.9737358444553957	0.9722545946488287	0.9794198895027624	0.9770526573398051	0.9778854731069115	0.9786598808696694
ZellerG_2014__CCIS16383318ST-4-0__bin.63	0.974469702014164	0.9750525218702427	0.9685991868790196	0.9713859392771345	0.9767090870819801	0.9763105257353092	0.9744297939581475	0.9773096860193986	0.9729833469251318	0.9734981492337937	0.9756193759928353	0.9699969839094607	0.9737769287027227	1.0	0.9720786556520511	0.9779342940490748	0.9727934406103389	0.9742600267182145	0.974753550469243	0.9777385778601824	0.9725262440800139	0.973308366500325	0.9755873447093784	0.9740764761891619	0.9792761714108315	0.9757745200504742	0.9707467860359745	0.972085914727238	0.9725494577200621	0.9747043405560762	0.9754987357042929	0.9758308747659532	0.9744045704015663
ChengpingW_2017__AS12raw__bin.8	0.9755324618451092	0.9711704117971052	0.9711778235499019	0.9698340619940212	0.9712800769971126	0.9811299687360429	0.9739309243431411	0.9735325221279577	0.9792116549678641	0.9797852097004697	0.9755114618684767	0.9681340573827638	0.9721243386772366	0.9720786556520511	1.0	0.9739320555439813	0.969311733827769	0.9755795163327531	0.9720050853190572	0.9732685959978282	0.9694096871925373	0.9705026934568376	0.9719475662363479	0.9784551592417741	0.9739037420117694	0.9723068296561407	0.9758414703501133	0.9765111871613017	0.9699656507017465	0.9720695809829908	0.9719756648441696	0.9711044540728646	0.9711387477536106
LiuW_2016__SRR3992961__bin.108	0.9748912432544826	0.9761943273122884	0.9716224293737246	0.9725912788208673	0.9778391796365739	0.9790015841737182	0.976186502065349	0.9780073497567449	0.974936642477972	0.9767423449416359	0.9765599874147584	0.9717900379561788	0.976362498962777	0.9779342940490748	0.9739320555439813	1.0	0.9735438954455976	0.9750563257363788	0.9957433721515155	0.9793390498557215	0.9731918273153446	0.9741946637776758	0.9773982204966021	0.9766277595167592	0.9791172504282538	0.9773837112842088	0.9738595809998934	0.9763600881942203	0.9731541062548023	0.9780480002658835	0.9798568203873393	0.9786590653763526	0.9766127311472775
ZeeviD_2015__PNP_Main_186__bin.52	0.9714238955047934	0.9730621336067318	0.967501520567234	0.9895836457146284	0.9719404358371729	0.9753030675146099	0.9718352681177009	0.9712045639252307	0.9724064210569155	0.973719613385491	0.9727147261399809	0.98730074346435	0.9727541060664713	0.9727934406103389	0.969311733827769	0.9735438954455976	1.0	0.9704937736238489	0.9706597561435442	0.9730589444002152	0.9893373617528463	0.9901902571653418	0.9742639381916893	0.9732431135956902	0.9750107322046632	0.9743888730305885	0.9704233759099162	0.9720896666013293	0.9884971045565971	0.9741856730043086	0.9706147432986281	0.9726228732767995	0.9721062131834236
LiJ_2014__V1.FI09__bin.4	0.9763144816951408	0.974059712550187	0.9739360599760517	0.9711631184630221	0.9739680697957226	0.9785377510347534	0.975850074257793	0.9738450209257653	0.9786909401150794	0.9768576605220148	0.9765485898259335	0.9677103169682216	0.9739537159324809	0.9742600267182145	0.9755795163327531	0.9750563257363788	0.9704937736238489	1.0	0.972734373241868	0.97601373638432	0.9706402101308872	0.9721804565967117	0.9731137534485478	0.9765715893269249	0.9757148034342201	0.9734394156328501	0.9761823589148412	0.976398764475642	0.9710789578445196	0.9737656472391893	0.9739349135799262	0.9740877678941411	0.9740833000192222
LiuW_2016__SRR3993054__bin.11	0.9738780201979085	0.9748099318920492	0.9694596998428406	0.9720032886324281	0.9759177404159485	0.9762746434179483	0.9737795844990698	0.9768898445269467	0.9735576304756025	0.9740958558266136	0.9750317856986277	0.9693531437340344	0.9740270282897657	0.974753550469243	0.9720050853190572	0.9957433721515155	0.9706597561435442	0.972734373241868	1.0	0.9783177118050087	0.9710011529604167	0.9719490049809305	0.9743907538077575	0.9735387423784285	0.9768159838062751	0.9749476143772297	0.9721696592325358	0.9723600705548798	0.9710342767230467	0.9754969249056799	0.9776856865440808	0.9764664842720697	0.9740171453842403
CosteaPI_2017__SID713B055-11-90-0__bin.39	0.9752023545265853	0.9749570306811756	0.9691462564124447	0.9728451139284503	0.9769495502647646	0.9780664839195398	0.9743259673340371	0.9788786476328413	0.9766298289656109	0.9766442051565781	0.9766011170989644	0.9723940537301832	0.9765604293776667	0.9777385778601824	0.9732685959978282	0.9793390498557215	0.9730589444002152	0.97601373638432	0.9783177118050087	1.0	0.9735281282800164	0.974698028260483	0.9763349975886386	0.9758288249463226	0.9809238490031515	0.9768113302935841	0.9731820721518449	0.9748471080901621	0.9731640340413268	0.9770446496997139	0.9804360731282763	0.9786967267201655	0.9761939478575169
SchirmerM_2016__G88968__bin.4	0.9713345703722627	0.9727831995545804	0.9681556466573529	0.9903223633704842	0.9720210930974653	0.9758506227614722	0.9723487710739112	0.9722160339214613	0.9724481074552455	0.9740493082005914	0.9731505212446655	0.9873868479447713	0.9730756016666332	0.9725262440800139	0.9694096871925373	0.9731918273153446	0.9893373617528463	0.9706402101308872	0.9710011529604167	0.9735281282800164	1.0	0.9906235412575758	0.9741216134327865	0.9734766286763531	0.9745086122928096	0.974223867264822	0.9703094986531993	0.9722509873871995	0.988603749431834	0.9740105220749173	0.9714459223967471	0.9732276194561731	0.972152782354219
ChengpingW_2017__AS71raw__bin.30	0.9727804114052383	0.9742342677723842	0.9691191702357477	0.9905387419440588	0.97395101761649	0.9747817411858212	0.9732523889103585	0.9734343832767511	0.9725436620624012	0.9731335459871276	0.9736872356959694	0.9873370811334338	0.9733848613663197	0.973308366500325	0.9705026934568376	0.9741946637776758	0.9901902571653418	0.9721804565967117	0.9719490049809305	0.974698028260483	0.9906235412575758	1.0	0.9752135414846963	0.9731247721633189	0.9742092284621073	0.9749805291463701	0.9711840906073531	0.9729439504299906	0.9899572803629569	0.9743098662551122	0.9725346771800267	0.9740562499108382	0.9728222463651718
NielsenHB_2014__MH0031__bin.7	0.9764478504274733	0.9795496455302762	0.9701618265924695	0.9736926066527907	0.9776352253366293	0.9772786051917671	0.9764500990266191	0.975935687303618	0.9744631614399714	0.9751954397918745	0.9771720220836477	0.9722827277563922	0.978714035361553	0.9755873447093784	0.9719475662363479	0.9773982204966021	0.9742639381916893	0.9731137534485478	0.9743907538077575	0.9763349975886386	0.9741216134327865	0.9752135414846963	1.0	0.9746722784439468	0.9778516686401205	0.9995885353375078	0.9724709015133701	0.9747260276516179	0.9739296378108155	0.9821749004602253	0.9769581893008885	0.9783833696122621	0.9803009625274719
BritoIL_2016__WL.9.ST__bin.10	0.9775328591842374	0.97332436592336	0.9747662035400281	0.9727811661985961	0.9734682237682978	0.9834422493637323	0.9767754845342048	0.97422505357582	0.9819101767410778	0.9856915169636018	0.9772219617127407	0.9715003495799116	0.9732264920949085	0.9740764761891619	0.9784551592417741	0.9766277595167592	0.9732431135956902	0.9765715893269249	0.9735387423784285	0.9758288249463226	0.9734766286763531	0.9731247721633189	0.9746722784439468	1.0	0.9748791827046025	0.9743012830264914	0.9810553722849729	0.9855375753554585	0.9729078405366242	0.9743272199127964	0.973637190969199	0.9734146738265271	0.9744009272816008
ZeeviD_2015__PNP_Main_538__bin.2	0.9777429412560961	0.9767931720818548	0.9721725685520636	0.9729195599420768	0.9767286290444855	0.9781165245926532	0.9762836182957954	0.9788256211605025	0.9753493011342075	0.9759672416112997	0.977986139891072	0.971430193590464	0.9755322829599236	0.9792761714108315	0.9739037420117694	0.9791172504282538	0.9750107322046632	0.9757148034342201	0.9768159838062751	0.9809238490031515	0.9745086122928096	0.9742092284621073	0.9778516686401205	0.9748791827046025	1.0	0.9782373368016646	0.9720781178954014	0.9751149383346712	0.9732550635750505	0.977293504738782	0.9768760074703109	0.9784544346765509	0.976594665913818
LeChatelierE_2013__MH0031__bin.13	0.9760430677126606	0.9793057117023871	0.970183432033624	0.9738911193104902	0.9776990437520279	0.9773245905068042	0.9763625052096232	0.9759983422542242	0.9741556906535745	0.9747656297814422	0.9769732582630574	0.9717943414685393	0.9790196764839927	0.9757745200504742	0.9723068296561407	0.9773837112842088	0.9743888730305885	0.9734394156328501	0.9749476143772297	0.9768113302935841	0.974223867264822	0.9749805291463701	0.9995885353375078	0.9743012830264914	0.9782373368016646	1.0	0.972546569882935	0.9748339565355291	0.974104243332265	0.9819387752002964	0.977438402337201	0.978405713596985	0.9803658053190887
BritoIL_2016__W1.41.ST__bin.84	0.9750160910569998	0.9723745155496739	0.972559897994196	0.9702787086493239	0.9729213333333333	0.9823124328096414	0.9746599854590402	0.9702785203664296	0.9796370945240026	0.9811837076801804	0.9758476125057827	0.9669136919884398	0.9732998121807857	0.9707467860359745	0.9758414703501133	0.9738595809998934	0.9704233759099162	0.9761823589148412	0.9721696592325358	0.9731820721518449	0.9703094986531993	0.9711840906073531	0.9724709015133701	0.9810553722849729	0.9720781178954014	0.972546569882935	1.0	0.9804975611109955	0.9703529176573065	0.9737461366588199	0.9709807999127997	0.9733664633793273	0.972670097535006
BritoIL_2016__W1.3.ST__bin.50	0.975979342837189	0.9730557479855617	0.9740653464572725	0.9720814299645845	0.9714386066300654	0.9837983012376217	0.9777121610694522	0.972885296952621	0.9812573868739781	0.9868716873372174	0.9770021904003405	0.9700134546351848	0.9737358444553957	0.972085914727238	0.9765111871613017	0.9763600881942203	0.9720896666013293	0.976398764475642	0.9723600705548798	0.9748471080901621	0.9722509873871995	0.9729439504299906	0.9747260276516179	0.9855375753554585	0.9751149383346712	0.9748339565355291	0.9804975611109955	1.0	0.9723301524999945	0.9739735875241348	0.972673168641993	0.9723105514602681	0.9743084264110439
LeChatelierE_2013__MH0120__bin.8	0.9714308484782486	0.9723280850369134	0.9680874111698462	0.9896909782145388	0.973938830212834	0.9751919957393005	0.9721512817591761	0.9721366624271417	0.9719774423935532	0.972952956317896	0.9723873442917065	0.9840916045834504	0.9722545946488287	0.9725494577200621	0.9699656507017465	0.9731541062548023	0.9884971045565971	0.9710789578445196	0.9710342767230467	0.9731640340413268	0.988603749431834	0.9899572803629569	0.9739296378108155	0.9729078405366242	0.9732550635750505	0.974104243332265	0.9703529176573065	0.9723301524999945	1.0	0.9730087845324166	0.9711195408907703	0.973217077834873	0.9718748725557405
LeChatelierE_2013__MH0276__bin.105	0.9772883538747846	0.9792277462895449	0.971144911787106	0.9746130751196314	0.9781948085086641	0.9750839727945328	0.9769080467791128	0.9757256576014933	0.9751024028543238	0.9739453377084467	0.9771116859978175	0.9717290858581663	0.9794198895027624	0.9747043405560762	0.9720695809829908	0.9780480002658835	0.9741856730043086	0.9737656472391893	0.9754969249056799	0.9770446496997139	0.9740105220749173	0.9743098662551122	0.9821749004602253	0.9743272199127964	0.977293504738782	0.9819387752002964	0.9737461366588199	0.9739735875241348	0.9730087845324166	1.0	0.9775074120111231	0.9785588864436168	0.9804191640288871
ZeeviD_2015__PNP_Main_488__bin.23	0.975627914817104	0.9755128243113784	0.969286915316417	0.9725594410983448	0.9771779141104294	0.9766974859859007	0.9732998968912004	0.9774106878426376	0.9739675260653831	0.9740746110352301	0.9751435055685022	0.9708923825203646	0.9770526573398051	0.9754987357042929	0.9719756648441696	0.9798568203873393	0.9706147432986281	0.9739349135799262	0.9776856865440808	0.9804360731282763	0.9714459223967471	0.9725346771800267	0.9769581893008885	0.973637190969199	0.9768760074703109	0.977438402337201	0.9709807999127997	0.972673168641993	0.9711195408907703	0.9775074120111231	1.0	0.9781972073800284	0.9758984547461369
CosteaPI_2017__SID713B072-11-0-0__bin.11	0.9762062840469591	0.9785758980954525	0.9697205358486779	0.9731352171779172	0.9970961075917206	0.9764307737947603	0.9748621560640511	0.977082622393994	0.9742550998161148	0.9736896942193571	0.976631115069226	0.9705148863346368	0.9778854731069115	0.9758308747659532	0.9711044540728646	0.9786590653763526	0.9726228732767995	0.9740877678941411	0.9764664842720697	0.9786967267201655	0.9732276194561731	0.9740562499108382	0.9783833696122621	0.9734146738265271	0.9784544346765509	0.978405713596985	0.9733664633793273	0.9723105514602681	0.973217077834873	0.9785588864436168	0.9781972073800284	1.0	0.9784310866547492
ZeeviD_2015__PNP_Main_374__bin.35	0.9776854685029667	0.9785928537470369	0.9700723604166318	0.9726805038996833	0.9779056050648025	0.9765476074784519	0.9781522632864856	0.9747830240968973	0.9742194163273845	0.9743313491529075	0.9778218197935794	0.970817999242003	0.9786598808696694	0.9744045704015663	0.9711387477536106	0.9766127311472775	0.9721062131834236	0.9740833000192222	0.9740171453842403	0.9761939478575169	0.972152782354219	0.9728222463651718	0.9803009625274719	0.9744009272816008	0.976594665913818	0.9803658053190887	0.972670097535006	0.9743084264110439	0.9718748725557405	0.9804191640288871	0.9758984547461369	0.9784310866547492	1.0
