	ZeeviD_2015__PNP_Main_479__bin.30	LiuW_2016__SRR3992994__bin.26	RampelliS_2015__H20__bin.28	XieH_2016__YSZC12003_36034__bin.76	CosteaPI_2017__SID713A028-11-90-0__bin.62	XieH_2016__YSZC12003_37315__bin.25	RampelliS_2015__H16__bin.35	ZeeviD_2015__PNP_Main_443__bin.23	XieH_2016__YSZC12003_36033__bin.88	VincentC_2016__MM100.1__bin.9	LiSS_2016__FAT_006-22-42-0__bin.55	CM_madagascar__V06_02_1FE__bin.13	XieH_2016__YSZC12003_37208R1__bin.49	RampelliS_2015__H27__bin.12	LiuW_2016__SRR3992967__bin.73	LiJ_2014__MH0328__bin.50	SchirmerM_2016__G89274__bin.21	ZeeviD_2015__PNP_Validation_15__bin.31	RampelliS_2015__H9__bin.17	LiSS_2016__FAT_006-22-84-0__bin.37	RampelliS_2015__H15__bin.31	LiSS_2016__FAT_006-22-0-0__bin.61	ZellerG_2014__CCIS36797902ST-4-0__bin.4	LiJ_2017__H2M513938__bin.39	ZeeviD_2015__PNP_Main_379__bin.36	ZeeviD_2015__PNP_Main_764__bin.27	CosteaPI_2017__SID713A053-11-0-0__bin.28	ZeeviD_2015__PNP_Main_215__bin.19	BritoIL_2016__W1.53.ST__bin.9	CM_madagascar__A27_02_1FE__bin.15	CosteaPI_2017__SID713A028-11-0-0__bin.34	RampelliS_2015__H1__bin.27	FengQ_2015__SID530840__bin.75	LeChatelierE_2013__MH0407__bin.34	BritoIL_2016__W1.2.ST__bin.113	HeQ_2017__SZAXPI029560-51__bin.43	BritoIL_2016__M1.22.ST__bin.48	LiJ_2014__MH0354__bin.3
LiSS_2016__FAT_006-22-42-0__bin.55	0.9107773551879879	0.8244599863321861	0.8481681736574004	0.8866056115585116	0.9109383362794604	0.4950490524964532	0.7043445507727438	0.9115289464774221	0.8649791001537802	0.7238731150498973	1.0	0.8866121892805288	0.8917227330919656	0.8517717267351165	0.9050128473296872	0.8544727471128993	0.9499483821919601	0.8601957114637232	0.7583614963694436	0.9860524597564582	0.5291036503587628	0.9923331456951578	0.5741423515979364	0.8629164650075575	0.8514161835502942	0.8974370425453984	0.5909117345868394	0.9000937498485393	0.8623843619159589	0.8643109420751951	0.9167852387609233	0.8479625332953903	0.8553707792661893	0.6778633343234536	0.43756945555156274	0.8847205749067522	0.6637032297999887	0.8404504285558992
CM_madagascar__V06_02_1FE__bin.13	0.8148719984845805	0.7796372401801944	0.809474884555893	0.8232767434537765	0.8452848248548873	0.47461891840695286	0.6703655196897906	0.815853947680392	0.7986630938895224	0.6767850399992975	0.8031889670433889	1.0	0.8146615583982216	0.7817234509916088	0.8071302495549709	0.7912073678492709	0.7946073394978793	0.8311188512919327	0.7131914885609661	0.811224893023676	0.505829911721795	0.8219855633710056	0.5354715426042385	0.8226686311923015	0.7717954459636274	0.817361840281306	0.5186664433680952	0.7691513023450114	0.8294165133057095	0.8295742649650814	0.8425848565933921	0.8122999878314824	0.7748388298653058	0.6067596115608445	0.38952209087750067	0.846826902209025	0.6226097330578482	0.7720052588068078
XieH_2016__YSZC12003_37208R1__bin.49	0.8201562386326862	0.7540771810817795	0.8015938071501502	0.7940910664515919	0.8231434119125686	0.46402472524026583	0.6589100298278314	0.8224591780162109	0.7765750550021198	0.6832182072695618	0.8077142824888804	0.8145563078713866	1.0	0.7886761485220297	0.8050689125761061	0.8016405307296907	0.8262767139714164	0.7830392151943827	0.7137434430198109	0.817733824861209	0.5002116672227505	0.8306223204497505	0.5162576106125869	0.8116180532385399	0.7944200129947996	0.8379845768286166	0.529923787256567	0.7885146542705979	0.7967602685257424	0.8161229589008105	0.8309957955050035	0.7929615474347814	0.7950330639880989	0.6254982803214081	0.39121433642482456	0.8141530426144132	0.6017620747527099	0.7663861788515909
RampelliS_2015__H27__bin.12	0.7836575902564131	0.735703878873227	0.7698563476353063	0.7801262232783004	0.8226958969210301	0.4454611938702757	0.6791694265356101	0.7850111122287657	0.7610045227055763	0.6560656067504654	0.7782593182348733	0.7884428392392947	0.7955580818768501	1.0	0.7649910703610003	0.7624782452737442	0.7716476528303128	0.773485140359501	0.7080776698292076	0.7879870259272685	0.5117290476127213	0.7969726530991825	0.5143120951533222	0.7807142572457235	0.7732064647676238	0.7974395375187181	0.5055912256095594	0.748904118515257	0.7652763886173831	0.7837366695957654	0.8238267314737668	0.7677800405012745	0.7536918980369978	0.6012715325133122	0.38560003188478964	0.7873480648653026	0.6069317153067867	0.748914240670694
LiuW_2016__SRR3992967__bin.73	0.855363865460038	0.8262917342482948	0.8387377062836892	0.861808555726259	0.8762548443871819	0.4775260593762477	0.7076640304438433	0.8560790939863386	0.8398415810300818	0.711056636474398	0.8676216543982571	0.854152125622672	0.8520807839833947	0.8026586587623128	1.0	0.8103038045179211	0.86743513076402	0.831190468841426	0.7378088384987436	0.881089855603492	0.5158765797672304	0.8910496202650959	0.5582058284984881	0.8494608238967973	0.8169456389811827	0.8828432441438383	0.5603767379140484	0.8405113402718798	0.8296455088460991	0.8347539995546002	0.882249488304603	0.8273614240581635	0.8102241502968945	0.6413787747388586	0.4218504140194084	0.8562964836312236	0.6179757008160907	0.7994004692297404
LiJ_2014__MH0328__bin.50	0.83441712328698	0.7851253402997295	0.8043405644678138	0.840379958334833	0.8559988455122485	0.4843900271365172	0.6808160936669013	0.8347484666539063	0.8164922881092808	0.6942878085487935	0.830268098832494	0.848645713880125	0.8599473820005537	0.810861132817559	0.8212821339992943	1.0	0.8322258840056016	0.8006419651588245	0.7293409092667489	0.8361616377041168	0.5051139568890323	0.8536659863755645	0.5281828557896114	0.8325437718043278	0.8120196572395835	0.8401333850475671	0.5238908659229998	0.8013137344012121	0.8268446658931957	0.8426267018350367	0.8627104829304344	0.8019881947572397	0.8164949792229208	0.6559939342298554	0.40257546303133096	0.8296171857208164	0.6203605621332727	0.8189825773939053
SchirmerM_2016__G89274__bin.21	0.8762412414419071	0.8046192560418343	0.8253982265404399	0.85015348218067	0.873329274616025	0.475416403170112	0.6798507595944472	0.8792293513318467	0.8329448127874527	0.6989343677110283	0.9244852846790385	0.8536277621654549	0.8877641128305442	0.8218980040072814	0.8805648871987675	0.8335296993326027	1.0	0.823034085476317	0.7397204336650722	0.9204099461708967	0.5186993551760606	0.9457315579645813	0.544342048120395	0.8427194259486802	0.833015565192108	0.8761634137967863	0.5803553590061241	0.8930206795802159	0.8330512783106482	0.8401976080970399	0.8806231737035548	0.8242223889583123	0.8344174735529196	0.6666379164831877	0.4196833863583299	0.8530529831066842	0.6430726489060162	0.8179685502192146
ZeeviD_2015__PNP_Validation_15__bin.31	0.833385432014208	0.7876517498519999	0.8257830066712859	0.842179490242614	0.8774240819349649	0.48461429720538696	0.6897745885863404	0.8312377717427374	0.8226106283963694	0.6928935408254555	0.8245223513296114	0.8793955358399104	0.8286301829891503	0.8114392774941662	0.8310555922790419	0.7898113563178113	0.8106305865050479	1.0	0.7421569915766056	0.8328830281744357	0.5353325289562477	0.8375735686468148	0.5383980551595613	0.8409350949987922	0.7984922575387123	0.8310207492122148	0.5394237686792022	0.8000860789669993	0.8376296493924696	0.8422860104754851	0.8715896933544648	0.8139197720135177	0.8034456142865866	0.6266499021739419	0.41705989556371437	0.8733902503125921	0.6492464606080879	0.7928712412626862
RampelliS_2015__H9__bin.17	0.8332270739345569	0.8168003311351157	0.8466248552989578	0.8518852641083042	0.8753804680315882	0.49656015204317494	0.7463579306784404	0.8376224983871566	0.8300874308903274	0.7426891385711004	0.8303228188331581	0.8619713152689829	0.8627498769993761	0.8484973455366125	0.8426338735758271	0.8218283843744859	0.8322203261468624	0.847737357089953	1.0	0.8383135003513762	0.619586551123153	0.8355688238714456	0.5636798299445304	0.8579397755589232	0.8498892046768286	0.8676107706851419	0.5469744878890819	0.8106400656811961	0.8293907432270057	0.8798638312969687	0.8760456948265445	0.8342959853657687	0.8351647601885833	0.6692295271241961	0.44032252317680476	0.8585686138796255	0.6392408757796041	0.8084666124377321
LiSS_2016__FAT_006-22-84-0__bin.37	0.9080284880045587	0.8337103437961526	0.8604718550784244	0.8992762368470432	0.9147253570521036	0.5015824745872791	0.7133131430209443	0.9110688056211602	0.8777921796466972	0.730639699167115	0.9860606526400773	0.8954902070753336	0.9027918853777409	0.8624254547493971	0.9190691130456698	0.86054524921811	0.9457686547477353	0.8689253366956158	0.7656660137357825	1.0	0.5382064964891983	0.9973522717909624	0.5802585689389077	0.8702543937817161	0.8634512417111359	0.910746148365561	0.6026849791969158	0.900715385142672	0.8770997821024928	0.8736149452625122	0.9246155635735192	0.8512120765210069	0.859833464542668	0.6873368105538004	0.44119536896826533	0.8885631158443408	0.6655577919996233	0.846936867884317
RampelliS_2015__H15__bin.31	0.8035812943651828	0.7846673508947208	0.8291869043363215	0.8451114561372426	0.8612771301839972	0.5473674168364132	0.7359968255732158	0.8053137052836175	0.825676478944262	0.7351240678790573	0.8011213232788852	0.8454306810235744	0.8361485229165727	0.8480012538356784	0.8147562621019779	0.7870942987169152	0.8069994642892712	0.8456214821050602	0.8568184653512575	0.814897266197911	1.0	0.8187379242310034	0.5664034939661778	0.846072800047805	0.8114088563152537	0.8308050442773829	0.7232750062115187	0.7780668915044245	0.7824395910147368	0.8579365387216118	0.8602911498700561	0.822501003802393	0.8092350868511846	0.7873307033535911	0.49306249364433213	0.8431452614761085	0.6439337312199842	0.808432569115595
LiSS_2016__FAT_006-22-0-0__bin.61	0.8901175851544533	0.804731216069182	0.8308825172152896	0.8701931653691496	0.8928398867197099	0.48781683352045546	0.6900217510694637	0.8919128903513349	0.8490669848242691	0.7039183602968122	0.9558039476040312	0.873959838382518	0.8832568116726849	0.840143811148832	0.89523607229638	0.8462119693904465	0.9360072399083273	0.8416453451944408	0.7350601030433157	0.9606303308543406	0.5208332430234354	1.0	0.5590254934004861	0.853116425075185	0.8358782940465825	0.8865603199537969	0.5884712996255669	0.8771239637564427	0.8509416515807455	0.8480472888190567	0.9039988555929725	0.8303830062225465	0.8379857102509459	0.6685477801604771	0.4223812269230423	0.8704275820766919	0.6501862495760993	0.8306204239974684
ZellerG_2014__CCIS36797902ST-4-0__bin.4	0.8425128928515615	0.8341757211360514	0.8503452487682905	0.8625353679500571	0.895946771235164	0.4287027364923219	0.7429973515162981	0.8432007172291267	0.8520997664070276	0.7525878235550547	0.852548548680282	0.8777117141940631	0.8463267710706619	0.8358438751758116	0.8646060380493342	0.8071675618322243	0.8305607876360227	0.8340610837397906	0.7644715575880703	0.8616234094703855	0.5554793590998446	0.8618264667417893	1.0	0.8649566331356566	0.811591640003619	0.8648666710533891	0.5463777667195815	0.8152985918620814	0.8277529425311937	0.8454765008759737	0.8969754233872625	0.8488703846881451	0.8199663387591607	0.6480986642430024	0.3862313804193158	0.8560812311336662	0.6286673685422647	0.8080985408664325
LiJ_2017__H2M513938__bin.39	0.8424944919463477	0.7959032867235218	0.846995697081551	0.8355392051072938	0.8623708662012717	0.49658839805451876	0.6814282612724034	0.8419557752538864	0.814396522096958	0.70260794048933	0.8089081023964131	0.8512778457303619	0.8399514895354282	0.8009795557015211	0.8306118945400414	0.8031882941406122	0.8117334442786827	0.822408797048871	0.7345418328115462	0.8157799855065738	0.5238182551615388	0.8302854192432848	0.546040967781821	1.0	0.8059133568313334	0.8465796520214695	0.5243680058103516	0.7919229492337404	0.8309896452810203	0.8302831475463889	0.8661646000174597	0.8451335546831519	0.7970219351806989	0.6332471927505608	0.412109507473396	0.8939838002049071	0.6287375498840299	0.8021520758279442
ZeeviD_2015__PNP_Main_379__bin.36	0.8329999372079047	0.7634130062031281	0.8131639475031504	0.8491248808528297	0.849977391523333	0.47155567914634644	0.6732222943168502	0.8347222346809713	0.8134845526461885	0.6935679299173769	0.817077323648068	0.8175972687764146	0.8416732199686837	0.8121114323807208	0.8177843161292959	0.8019876189935125	0.8214372213600768	0.7994417151478123	0.7449255514989869	0.8286201054973649	0.5142845372305629	0.8328235213209064	0.5245166586764556	0.8250479329606341	1.0	0.8528787850095002	0.5158888918789887	0.7939419249531467	0.8164467448278749	0.8486906519181656	0.8553157163298983	0.7946997491306285	0.8310689972168815	0.6526627004654256	0.4158039398219163	0.8296284335897178	0.6210178100309874	0.7816898249894599
ZeeviD_2015__PNP_Main_764__bin.27	0.8560262327675952	0.7811503598009307	0.8313746023291192	0.8505699180727602	0.8634914912751065	0.48210768236553136	0.6972526851986988	0.8576293751078011	0.8170770579457967	0.7063595951175675	0.8388767518795824	0.8433823132043075	0.8647732932148635	0.8158133779218758	0.860799739562181	0.8082063801440758	0.8415487636484724	0.8104026916222706	0.7407103337959815	0.8513103277769166	0.5129036130893304	0.8603816410753933	0.5444321869819276	0.8441732053882928	0.8307306271056615	1.0	0.5457939195147469	0.8192423032825585	0.8328207959339599	0.8390754457424986	0.8659586606739217	0.8240226057955828	0.8229815664519328	0.6449350377858125	0.40993812336558927	0.8325179010549868	0.6353009742795002	0.7891566869384027
CosteaPI_2017__SID713A053-11-0-0__bin.28	0.869270098310479	0.8106608487056537	0.8423897416073353	0.8684937817893937	0.8698928460790984	0.5343996653260291	0.7318541308670544	0.8716038138005354	0.8610970633947697	0.7247979114649664	0.9038691382410023	0.8757639383500891	0.8948874844114477	0.8464111247322476	0.8941026951316058	0.8247145077459549	0.9121724418225963	0.8608111077867301	0.7641512281528592	0.9218700437670945	0.7306827719689367	0.9345378772032482	0.5628289482393872	0.8556353112812135	0.8222764714137063	0.8931357415384942	1.0	0.8722705140052055	0.8414238471090683	0.8447255752870809	0.8722122637887529	0.835538986605098	0.8243718905637297	0.8371270993245623	0.5017080552106142	0.8630585070469523	0.6644951692036402	0.8536653948702742
ZeeviD_2015__PNP_Main_215__bin.19	0.909444660824756	0.8284082670869809	0.8659622325154873	0.874343840117482	0.9021767859333484	0.4987026122647222	0.714153382524983	0.9086792825329587	0.8564203972599457	0.7258733270314803	0.9298827647895943	0.8771385438427641	0.8993366602253288	0.8467701930219674	0.9057501011265009	0.8519672546846337	0.9479861073110437	0.8623270432828577	0.7648879489757343	0.9305172419342898	0.5308842658609451	0.9407843983000018	0.5672279321588711	0.8727562166421138	0.8546886394614026	0.9054378697018566	0.5891266926394572	1.0	0.8666768240234363	0.8561010127671537	0.9053341502137158	0.8579647446730208	0.8660072968448174	0.677797556011206	0.43207428604332687	0.8821499833869992	0.6582990075475599	0.8453728411593263
BritoIL_2016__W1.53.ST__bin.9	0.84978148739695	0.8026445524980248	0.8451481041010023	0.8301195324622698	0.8691769676248277	0.486044515652965	0.6772951178958327	0.8521453219980721	0.8094401590422692	0.6952134522583983	0.8328688693682142	0.8842282748721707	0.8495237057169691	0.8088965105187296	0.8357813677006576	0.8218253818328445	0.8266991607551298	0.8439615059398449	0.7315840734386906	0.8470736095420012	0.49907870633049617	0.8532262664486278	0.5383651693150865	0.8561324121845476	0.8216414908808477	0.8604648830135916	0.5312606259714875	0.8102004645419795	1.0	0.8427270961311684	0.8755710231993482	0.830362602866091	0.8178937932791535	0.6224484712476466	0.40749633137550767	0.8565001940885412	0.643220124490831	0.7990101985921978
CM_madagascar__A27_02_1FE__bin.15	0.8238521731364201	0.787145399090722	0.8289239643525345	0.8351715291370365	0.8603783609245362	0.4928323286041762	0.6967897848373628	0.824666119891609	0.8123267132548677	0.7064269405907199	0.8167586009930281	0.8653562603726686	0.8514347610879799	0.8105741759688764	0.8228232894768266	0.8194808079664712	0.8158402937013018	0.8303823946719202	0.7593962922893267	0.8255438607051828	0.5354529754366704	0.8320174854606798	0.5380538101246732	0.8369885147794476	0.8357028191412272	0.8482630513646857	0.5218628781065662	0.7830838440402118	0.824584005488252	1.0	0.8633959834606543	0.8198773125755101	0.8262521383277647	0.6481705336225767	0.4204787433290226	0.852833323137189	0.6363162889785786	0.8033445098342631
CosteaPI_2017__SID713A028-11-0-0__bin.34	0.7723845707200925	0.7505125628853082	0.7874114791640455	0.8119873263621237	0.991352144140185	0.45792701907838507	0.6464928648765508	0.7732475547309657	0.792468884435159	0.6593472509440549	0.7821107135832266	0.7934694969706958	0.7826570929193373	0.7691931247168426	0.7850844938725773	0.7574353367439217	0.7719527833744743	0.7757245728347282	0.6825849117789343	0.7887842203285009	0.48471732695871084	0.8006766834242686	0.515325497367633	0.7882620588872882	0.7603364633485787	0.7903211706339713	0.4864518598457261	0.7475996226733839	0.7734215100979761	0.7794476311650048	1.0	0.7761312562649036	0.7399068969611268	0.5897710109435351	0.3942380902595036	0.8076786084515728	0.5970411048558061	0.7518531119699604
RampelliS_2015__H1__bin.27	0.7810835557642114	0.7426885402886186	0.924872099006484	0.7836790404044329	0.8155191202463659	0.45083891548041183	0.6456454589123403	0.7828967884453053	0.765506916991439	0.6522952223868324	0.7615365841146267	0.8052792679912509	0.786209544655363	0.7546573683564158	0.7750571687515837	0.7412452916422472	0.7606038512539816	0.7625890176923878	0.6843268233761509	0.7644485761055605	0.487857528164646	0.7742500439161721	0.513400106642457	0.809671817942982	0.743696824510976	0.7916971229854913	0.49056649530291274	0.745835580960435	0.7721579241097454	0.7791826461942167	0.8170500457816379	1.0	0.7366543805021523	0.5853564049988264	0.38063926401159076	0.8189235951877203	0.5823480306122925	0.7325214411966341
FengQ_2015__SID530840__bin.75	0.8961076956670708	0.8191446339458646	0.8528898917255913	0.873227514730397	0.8854119806636357	0.4952814797325006	0.7203143668192817	0.896028518119409	0.8563726386539107	0.7449069841343107	0.8772627292110117	0.8772080505458102	0.9001865820685934	0.8459954091224606	0.8667718816739483	0.8618042894347682	0.8793437139950754	0.8596597495788145	0.7823061259633121	0.8818323033742772	0.5481411916753508	0.8922787688778979	0.5663328545991326	0.8719972447633638	0.8881597611181432	0.9029656074746445	0.5527331343834714	0.8597186889192264	0.8685531989682065	0.8967350800918176	0.8895118153849432	0.8412497270504943	1.0	0.68944293446904	0.4294994949324594	0.8930062791700915	0.6763367424652622	0.8324574686973518
LeChatelierE_2013__MH0407__bin.34	0.8393565968407959	0.7858863341610269	0.8116433274737699	0.8518126233897069	0.8513367031168289	0.5213016013241958	0.6861722711659448	0.8407946200911902	0.8371317871554549	0.7109235461661907	0.8372579295458403	0.827274721449808	0.8529337940595059	0.8128055478706095	0.8263348537411054	0.8338670510517496	0.8460716480225363	0.8074896082188395	0.7549557924371865	0.8489519705365585	0.6422687328932746	0.85731072120522	0.5390868231659003	0.8343724758159382	0.8400103992641836	0.8521948989727733	0.6759671379830986	0.8103575302944848	0.7960581144406526	0.847193673894982	0.8538860622065854	0.8050509978718282	0.8303098356428793	1.0	0.46938267624550645	0.8399099129531986	0.6268806440702173	0.8061289808079698
