	XieH_2016__YSZC12003_35980__bin.22	NielsenHB_2014__MH0143__bin.55	ZeeviD_2015__PNP_Validation_18__bin.33	ZeeviD_2015__PNP_Main_650__bin.10	ZeeviD_2015__PNP_Main_677__bin.43	ZeeviD_2015__PNP_Main_505__bin.26	LiJ_2014__MH0222__bin.37	ZeeviD_2015__PNP_Main_379__bin.25	ZeeviD_2015__PNP_Main_93__bin.14	ZeeviD_2015__PNP_Main_742__bin.11	ZeeviD_2015__PNP_Main_706__bin.10	LeChatelierE_2013__MH0143__bin.30	LiJ_2014__MH0303__bin.38	ZeeviD_2015__PNP_Main_107__bin.29	ZeeviD_2015__PNP_Main_365__bin.14	ZeeviD_2015__PNP_Main_113__bin.17	LeChatelierE_2013__MH0276__bin.90	ZeeviD_2015__PNP_Main_589__bin.77	ZeeviD_2015__PNP_Main_616__bin.38	ZeeviD_2015__PNP_Main_683__bin.44	ZeeviD_2015__PNP_Main_27__bin.61	ZellerG_2014__CCIS74726977ST-3-0__bin.51	LiJ_2014__MH0395__bin.25	ZeeviD_2015__PNP_Main_670__bin.6	ZeeviD_2015__PNP_Main_800__bin.3	ZeeviD_2015__PNP_Main_635__bin.14	ZeeviD_2015__PNP_DietIntervention_51__bin.5	ZeeviD_2015__PNP_Main_46__bin.50
ZeeviD_2015__PNP_Main_706__bin.10	0.7544672254915952	0.8458029106242003	0.9165640658282554	0.7543562885819846	0.7775672294265368	0.6509621406461933	0.9041467173815855	0.7993810289350958	0.9240779080522655	0.45231538130769966	1.0	0.8653368144134542	0.9154456890343606	0.819164303726295	0.8350491417323319	0.9199841464518915	0.9500769684071593	0.6343818135529822	0.5906802565961237	0.8098911158973067	0.8731303693582774	0.9200386667279823	0.8953314998717589	0.5748191230579521	0.7186853312486045	0.5330328871046273	0.501128569715077	0.9114576493606668
LeChatelierE_2013__MH0143__bin.30	0.7838592839408367	0.9330718466911584	0.9354443848979814	0.7789930434197274	0.799411266708608	0.6631793151121156	0.9440537678671751	0.8064869399072628	0.9452990656383251	0.446968696683262	0.9451116237284889	1.0	0.9207462466310942	0.8291358254822616	0.8466756245258937	0.9313874584792868	0.94116705889663	0.662751616168677	0.5424299617090352	0.7824493272544162	0.898631208042397	0.9202688393358758	0.8926045881844282	0.563414135294742	0.7160400048672761	0.5294767937077511	0.5041529774526023	0.9097047789920077
LiJ_2014__MH0303__bin.38	0.7586762967826658	0.8657176625082075	0.9188348355518414	0.7474506058616367	0.7674198054079866	0.6669348773354026	0.9022937981257088	0.7969256849519489	0.9115157882170357	0.45059344594997913	0.9220824926878769	0.84913985554826	1.0	0.8143983764101952	0.8244020772398973	0.9220161165164449	0.9489720050140273	0.6324426669850177	0.5476726556437652	0.7765935653315825	0.8634007043514594	0.9262952307049483	0.902150540201755	0.5822966632841879	0.7171400943114666	0.5269800035814481	0.5037526413179729	0.9000379633498479
ZeeviD_2015__PNP_Main_107__bin.29	0.7863615117333349	0.7584379393782393	0.80765674950677	0.6540510556340844	0.6779856132664305	0.6069867827516882	0.8015573113477613	0.6929458263642899	0.8221026143533197	0.40680816875127884	0.8108817505861505	0.7514745275598681	0.800361545522636	1.0	0.878060982179898	0.8308427802587885	0.8349960485289453	0.5557241891975604	0.4836694430209137	0.6778429473281109	0.7650953703025831	0.8183482475554379	0.7966470688719817	0.5138287408041479	0.6319570763243998	0.4695089100510031	0.522288267791475	0.8066961009023621
ZeeviD_2015__PNP_Main_365__bin.14	0.8297811031383155	0.7700080880775135	0.8205356995479638	0.6751502661048243	0.6962377470341751	0.5981640299848378	0.8271990492382352	0.7049799448690227	0.8363256076079806	0.4096491000539991	0.8306785731971015	0.7711522091298596	0.8141845543657933	0.8823870911453237	1.0	0.8521159872760157	0.8397787215178232	0.5679042447079685	0.5053784536444689	0.697641252496575	0.8012582501927697	0.8250155041136009	0.811868958996041	0.524055545992393	0.6443071017093432	0.46987155755622156	0.5457613050337082	0.8152668947677448
ZeeviD_2015__PNP_Main_113__bin.17	0.7288826243879153	0.8118219149844131	0.9285104009200257	0.7163525174132231	0.7386597061993245	0.6464961991074594	0.8714382454414605	0.753822591261202	0.8933390352748867	0.4405391770398606	0.8772290914745727	0.813139660198037	0.8728387170269859	0.8003224972334132	0.8167900178652798	1.0	0.8883343158031781	0.6421718249347229	0.535966533340084	0.738819282206326	0.8476329408275892	0.8894084024678679	0.8579303398742921	0.5529548232639215	0.6837519980905127	0.5266505493392739	0.4848624301120378	0.8643359829882031
LeChatelierE_2013__MH0276__bin.90	0.7275406026680861	0.8188767354258167	0.8665443481336079	0.7165377395392202	0.7360857831273655	0.6214105955415208	0.861466000567982	0.7528635753924523	0.8716539525645812	0.4322471721467394	0.8948411883324373	0.8116260357185596	0.8873672253012714	0.794483877708854	0.7951170524954588	0.8774672829925144	1.0	0.6024751865141809	0.5300137351596869	0.7377200706583767	0.8227101666973281	0.8852587264702784	0.8555178190924078	0.5447035688195799	0.683628725595086	0.4960973570980769	0.480101879519966	0.8621179294737953
ZeeviD_2015__PNP_Main_589__bin.77	0.751371084962856	0.8487086496956242	0.9826325795263706	0.9203273114616163	0.9172288143704165	0.543252609450967	0.9237948739841232	0.7507093836951575	0.9345983005087731	0.24930163318338905	0.9213594552704403	0.8813151674186834	0.9119317614542831	0.8153633125550414	0.8291488703912439	0.9781308075303119	0.9290313340682509	1.0	0.3719201799607111	0.9129466913903783	0.9231042534102404	0.9336157326534084	0.8762246809752967	0.503651062405797	0.6582254425170262	0.3894060318787152	0.4418739159563649	0.906108652587555
ZeeviD_2015__PNP_Main_616__bin.38	0.7367810870152394	0.8140819607044927	0.8798868824331112	0.6120901751944692	0.6510753366400771	0.8792901826241943	0.8624781074632364	0.8198191016688247	0.8891368903658907	0.7444956183969285	0.9642591519123416	0.8107501932889458	0.887616118479352	0.7976336325087628	0.8293484982280879	0.9175849987655821	0.9186313517378978	0.41803503889383775	1.0	0.6917879092056618	0.8300790878773971	0.889889150047171	0.8760497389148112	0.660619437863892	0.7767135384298669	0.8308986794437303	0.5630710150165582	0.8762881092664927
ZeeviD_2015__PNP_Main_683__bin.44	0.7523406061403887	0.847447519354685	0.9248963324262184	0.893931106173299	0.8943606428637897	0.6120511994116994	0.9095158548404302	0.7780163462258648	0.9332368341613878	0.36688561500348393	0.969328129716676	0.8574375100716991	0.9227855312523406	0.8195713257874082	0.8393737048646024	0.9273629057334354	0.9374510600534283	0.7523349319436847	0.5071960162599781	1.0	0.8844807315628326	0.9256890177057634	0.8965315905227297	0.5300408996098422	0.6952757773082066	0.45776581909299097	0.4700391065636838	0.9089938287436646
ZeeviD_2015__PNP_Main_27__bin.61	0.7712225126160126	0.8831310614755454	0.9373573938868007	0.7834265166572083	0.8058877270309681	0.6585922489458027	0.9616116940193866	0.799322056327347	0.940255959364097	0.429893651403603	0.9373640104541764	0.8833091998279693	0.9202469506531316	0.8297709904237912	0.8647303876036064	0.954342631307052	0.937753878962624	0.6823411451242261	0.545892765801508	0.7933656187890153	1.0	0.9356126559664896	0.8921703104442517	0.5782711927380628	0.7235094273360937	0.5347601367084613	0.5060503418983949	0.9238733385417595
ZellerG_2014__CCIS74726977ST-3-0__bin.51	0.7425468824757054	0.8369148058645578	0.9242390053583985	0.7322481398220858	0.7631556032856356	0.6536178786809145	0.8793129115588043	0.772859800588553	0.9054729069896998	0.45578548803746666	0.9085046201323355	0.8320278303401643	0.9080992057435889	0.8163430685843173	0.8189590681274068	0.9210635714105144	0.9281199352460529	0.6347618962906925	0.5382891887311654	0.7637337635282475	0.8605734975089954	1.0	0.8725809728634522	0.561430110959952	0.699378676701219	0.5351689960048425	0.4916286142037352	0.8891210372616085
LiJ_2014__MH0395__bin.25	0.7478386516248513	0.8521638680504207	0.9020054676953402	0.7320538551516214	0.756877502110228	0.6601171261359132	0.895126269649833	0.7809670513693951	0.9124669656035252	0.4377804955813618	0.9150922734157784	0.8352994876337244	0.9154251612834451	0.8225465388868269	0.8341535199378998	0.9196029767056021	0.9283738694168598	0.6166207472000108	0.5484896969509022	0.7656009086336674	0.849375265898424	0.9031620955557774	1.0	0.5824641261233149	0.705391329797389	0.5188728523402453	0.500788852181312	0.9058382814264074
ZeeviD_2015__PNP_Main_670__bin.6	0.7486564444216524	0.8298413151422858	0.8939336170946498	0.6638543229750792	0.6995021170615766	0.7438448394905377	0.8835270535720259	0.812258964531322	0.8940495593821465	0.548052504018961	0.901131700776739	0.8086989417293388	0.9062837003724274	0.8137461473344051	0.8258732646746889	0.9091049627015148	0.9066300407953344	0.5436362920170019	0.6344057251706989	0.694260187871099	0.8444218010147924	0.8913159969884734	0.8933984988446648	1.0	0.7370607292323952	0.6133844965837902	0.5236028025331904	0.8909451303124422
ZeeviD_2015__PNP_Main_800__bin.3	0.8071667242769904	0.8900007681376503	0.9608102571980899	0.7525041287398702	0.782463417444406	0.7407573837231632	0.9498585346494091	0.854871913046818	0.959892332706021	0.5372117883524727	0.9703678099115363	0.8851909462175622	0.9613121071295976	0.861982947344164	0.8745195939112288	0.968196540820115	0.9800104978812202	0.6119189358733085	0.6424172011624484	0.784351115719937	0.909939701194454	0.9562884868968519	0.9318514677830267	0.6348100779659714	1.0	0.6178854450717569	0.5613421925208998	0.9444233206590622
ZeeviD_2015__PNP_Main_635__bin.14	0.7893983266814087	0.8662053017636588	0.9883594129227118	0.658414965481905	0.7087889676932205	0.9554998044873524	0.9151550954641066	0.850198546464592	0.9291662733940996	0.7970932662747424	0.9475031686532549	0.8617388490372687	0.9300014157812416	0.8431095275335743	0.8396240089531309	0.9817853001456232	0.936281416859932	0.47659663044064504	0.9047600587886305	0.6798699503802383	0.8854346448411629	0.9633776158243893	0.9024155924707405	0.6955084340111105	0.8134615514265681	1.0	0.6038955895043417	0.9285173736583787
ZeeviD_2015__PNP_DietIntervention_51__bin.5	0.8972042512543876	0.8092335652995316	0.8665915651967498	0.638639298407615	0.680270854729231	0.6720222008863713	0.8434803250191493	0.7649973855878593	0.8630692464375066	0.5127837004250765	0.8622535172204516	0.7942371993731936	0.8605298813848146	0.907840544515567	0.9439904004985737	0.8749266863366172	0.8770655283437353	0.5234868834820543	0.5934821604098877	0.6757337688239714	0.8110550886412154	0.856647010311633	0.8430618559308001	0.5746861277905077	0.7153455796041593	0.5845491097539189	1.0	0.8519149651234973
ZeeviD_2015__PNP_Main_46__bin.50	0.7563872389968872	0.8507807190933246	0.9242934654582574	0.7448570063079892	0.781605139455324	0.6655083762380652	0.9170756793908965	0.787653325241942	0.931765723198801	0.45023358076058434	0.9318723589475633	0.851574186005706	0.913573664459953	0.8331887287952391	0.8379126924654088	0.9267654759977471	0.9358353311379295	0.6378548183363079	0.5488144528277377	0.7764914705942229	0.8798389606310509	0.9205762401979936	0.9061280656565999	0.5810504396785805	0.7151366537120388	0.5340517028274953	0.5062095935336082	1.0
