	HMP_2012__SRS063215__bin.18	HMP_2012__SRS017304__bin.30	HMP_2012__SRS022536__bin.24	HMP_2012__SRS013252__bin.59	HMP_2012__SRS024087__bin.52	HMP_2012__SRS052604__bin.20	HMP_2012__SRS051941__bin.45	HMP_2012__SRS049318__bin.91	HMP_2012__SRS014578__bin.53	HMP_2012__SRS024649__bin.31	HMP_2012__SRS063999__bin.50	HMP_2012__SRS049268__bin.34	HMP_2012__SRS019980__bin.56	HMP_2012__SRS020226__bin.72	HMP_2012__SRS024561__bin.48	HMP_2012__SRS018443__bin.10	CM_periimplantitis__SP_161SPI_T016__bin.3	HMP_2012__SRS017139__bin.42	HMP_2012__SRS024144__bin.25	HMP_2012__SRS024355__bin.45	HMP_2012__SRS023595__bin.106	HMP_2012__SRS065099__bin.45	HMP_2012__SRS024381__bin.21	HMP_2012__SRS042984__bin.21	HMP_2012__SRS023938__bin.9	HMP_2012__SRS023841__bin.9	CM_periimplantitis__SP_384SPT_T016__bin.5	HMP_2012__SRS024289__bin.17	HMP_2012__SRS015574__bin.21	HMP_2012__SRS024021__bin.26	HMP_2012__SRS058053__bin.15	HMP_2012__SRS047113__bin.1	HMP_2012__SRS018337__bin.10	HMP_2012__SRS013723__bin.65
HMP_2012__SRS063999__bin.50	0.8600025220032833	0.8348434475426305	0.7347103550944765	0.9036570840502417	0.8284487946676962	0.5862157579785248	0.9126376867373107	0.8095767994822124	0.6962390476628739	0.8538289926389777	1.0	0.8501081413493197	0.8983154571907871	0.8694779632492725	0.8779816563107156	0.8433399690307558	0.7054294188694851	0.530065327056613	0.8255998871672464	0.7697703841513011	0.7817421305429538	0.8114061483093314	0.7427180143347798	0.7779489658890091	0.8354255402435825	0.8471014592358808	0.7343918177129494	0.93471178940914	0.8988897806873116	0.6216469159545395	0.7675854448138468	0.8092259900207557	0.8505802699260672	0.8883224674037051
HMP_2012__SRS049268__bin.34	0.8016822773358363	0.7761022755334799	0.7074997922608688	0.8562796320852211	0.8184793027455505	0.5529424638680207	0.8481508876605297	0.8006353891509848	0.6316200024109443	0.8283255523812756	0.8323978245324115	1.0	0.8519609988799642	0.8441798517620375	0.8421200158700992	0.8362108616551015	0.6869786771874344	0.4814667435984163	0.7762977258709537	0.7298320414495159	0.7675732675434234	0.775733611723275	0.7330756977986674	0.7409586663498888	0.80424712412969	0.7868672587914616	0.7033801204769925	0.8301033311993745	0.8558588871970666	0.5909306361967003	0.8328431470079128	0.7733566079184304	0.8436514336340772	0.8566125998757077
HMP_2012__SRS019980__bin.56	0.823144936870516	0.8051867353902706	0.7313321336375045	0.8696136595435454	0.8231269007062612	0.562883668485992	0.8722161035019831	0.795337826083668	0.6588738800851074	0.839841188664678	0.8745369505733463	0.8470562361783346	1.0	0.8417821126631909	0.8580478237622392	0.826383882883622	0.6927440511203076	0.49901411998936446	0.8112416502741207	0.7484222719865206	0.7708004973326841	0.7910300918855296	0.7285755095652761	0.7544725323763694	0.812806142070284	0.8113940849526609	0.7223262695568747	0.857479975494089	0.8784135622646208	0.6054146892339808	0.7498564379506496	0.7931426503503379	0.8342755774627073	0.8648003309345235
HMP_2012__SRS020226__bin.72	0.8758956988312198	0.8470831797879416	0.7629818066698241	0.9337178172508481	0.8669707751763869	0.6018758293797349	0.9214312662004726	0.8493824503404485	0.6758184933928036	0.8816297980458391	0.9102446111041942	0.9025634833291937	0.9052112419627198	1.0	0.9038823574311486	0.8822848555338594	0.7357853463577364	0.5362756071481976	0.8366135217129347	0.7781469818867534	0.827946366620723	0.838364095592095	0.7810581399495601	0.8063995425233665	0.8709905883192051	0.8603976768295467	0.7498418664946542	0.9051905954516363	0.9269276177117034	0.6409427822612684	0.804336142718695	0.8345982971007919	0.8931543051416695	0.91675389296223
HMP_2012__SRS024561__bin.48	0.8634393195410576	0.8425623760112194	0.7894170292318564	0.9792556355219418	0.854384413568797	0.5970271884361875	0.9347863105439268	0.8370658188094401	0.679776586052927	0.8975516662997429	0.8934508381063818	0.8751902022864413	0.8969070158644823	0.8786129312012028	1.0	0.8766163393342585	0.747860794428274	0.5247345074080065	0.851846558600549	0.7949141945944237	0.7932247239254102	0.8457369753244842	0.7734144944176922	0.8071151163229139	0.8497861098508668	0.8662417244520775	0.7608249579456815	0.8932343328658604	0.9110564847576661	0.6376377332144582	0.7755467061403563	0.8309160969213685	0.875898101443652	0.9058232611770831
HMP_2012__SRS018443__bin.10	0.7967655969462693	0.7784702956742576	0.7687560394865864	0.8738180127112076	0.8082830129398691	0.5510696313084609	0.8582541778250543	0.7830779747830834	0.6319427740271342	0.9547541116022881	0.8381117662116598	0.8487080027391875	0.8435907349895558	0.8375457545861493	0.8560982258831831	1.0	0.6997115300666207	0.4925964135175217	0.7777106641222871	0.7288293537311332	0.7656129822754618	0.8625328218441288	0.7270760837222066	0.7563673338239163	0.8036123776586361	0.8023799808874563	0.7056252527898196	0.8341669086915747	0.8560281425969184	0.6367096253454423	0.7403562725432096	0.7697769985466627	0.8117503538315067	0.855093302829286
CM_periimplantitis__SP_161SPI_T016__bin.3	0.8083506675455041	0.7831889528994501	0.8434713507559999	0.8851726145128016	0.8392933062834023	0.522435321274999	0.877780964039	0.7977475510966922	0.7237768323617615	0.8890924291579996	0.8420118528917461	0.8374350502050145	0.8493528560789584	0.8389116682788197	0.8772031569666413	0.8403968464574005	1.0	0.4609395285664963	0.8158799930377815	0.7501333949660878	0.7570770666232954	0.809151750684095	0.8154819481657122	0.7857163238344704	0.8062762688215305	0.8311126994861084	0.8177910364289526	0.84471042592228	0.8662612030371253	0.6094516396880697	0.7309658936892054	0.8142564264986604	0.8176783283827394	0.8762594054151223
HMP_2012__SRS017139__bin.42	0.8541456809859581	0.8321541733152275	0.702087029041706	0.8938874840657398	0.8383981252296663	0.6990056625433209	0.9019608425769375	0.8303247667184684	0.6347406987005964	0.836779689723925	0.8784955086929004	0.8149288294472062	0.8495201645772605	0.8489823368663562	0.8546032802537992	0.8214897332354744	0.6400139855014326	1.0	0.8391706954221254	0.9630354877146482	0.7848857537066035	0.8447767816904826	0.6774123256640884	0.7295875564694335	0.841427987048554	0.8654519486102156	0.6626641587849651	0.8529293781701377	0.8687680575901555	0.6622085404663353	0.8063780621760529	0.8084838111878069	0.8414230346755255	0.848615861262241
HMP_2012__SRS024144__bin.25	0.8799831339576222	0.8961267212492431	0.7927499661759664	0.9162865020432344	0.8841641785751347	0.6038805033016198	0.9334520348932671	0.850895121851902	0.7061466478740773	0.8974429030609765	0.9073076988754659	0.871277550167938	0.9157689614905168	0.8782341358714713	0.9199434383345177	0.8600105347087127	0.751184497952825	0.5564486997778779	1.0	0.8371080516962589	0.8017865657506374	0.8408818943560495	0.7814487982944807	0.7983575312002081	0.852705200231711	0.8561112475748496	0.7779192768093232	0.9048270508201179	0.9077503668101506	0.6557133718555143	0.7939978431431788	0.8474765957390913	0.8667891337500805	0.9061097369869419
HMP_2012__SRS024355__bin.45	0.8414715128950919	0.8315824604044664	0.767545032460849	0.8892549221288407	0.8606642078533849	0.6027206520482854	0.9027467082654288	0.8346695408292716	0.6758969049180596	0.8795238482775882	0.8808752153399311	0.8529417195598756	0.8797324347927779	0.8505802466518445	0.8938985366801097	0.8392276691038234	0.7191625353998672	0.6649444031450743	0.8716652658315456	1.0	0.7807933536813468	0.8336354988261026	0.7613011148094374	0.7642055965471751	0.8296155921497609	0.8454791095475862	0.7579835633826031	0.8616907270642029	0.8971456474149292	0.6312723845815583	0.7562478500201405	0.8162981980176759	0.8466711301901283	0.8742257507917739
HMP_2012__SRS023595__bin.106	0.865240774323686	0.8459034630661234	0.7731384824685481	0.9234923810328656	0.8926147486135684	0.5997939921060325	0.9230511334590346	0.8699670415077505	0.6857742336353951	0.8760974041897046	0.9060939268540363	0.908600102241981	0.9177035176505957	0.9166686293063201	0.9034845397102036	0.8929347743264567	0.7351655613541936	0.5489161380239036	0.8456360822757015	0.7908472646113904	1.0	0.8322060854759586	0.7762279081817136	0.8199973123381689	0.8980815081939051	0.8665402726729906	0.7474629996245586	0.9012824580191379	0.925368895440257	0.6453588651971345	0.7991346837217743	0.8482648649172851	0.8882230537657052	0.912129390136281
HMP_2012__SRS065099__bin.45	0.791873017266394	0.7742859720606775	0.763711799230925	0.8680831400891971	0.7911329592809611	0.5618631173144307	0.8492397031965141	0.7755819879396152	0.6225253168106549	0.9186698219715534	0.8276603682489521	0.808108572724413	0.8288149562427	0.8168588135175797	0.8477425183429529	0.8852995466992438	0.6914793356790855	0.5199309685615565	0.7804838052879399	0.743082225684767	0.732377597822986	1.0	0.7049546089640896	0.7349678007720012	0.7848479528313618	0.802138731001724	0.6912141583943545	0.8208815834070953	0.8496578908225495	0.6400861490893751	0.7292265601568386	0.7672663940522259	0.7981025498472335	0.8404065564016845
HMP_2012__SRS024381__bin.21	0.814004451125471	0.8009557648489378	0.8313829446035681	0.908483493743045	0.8694559642571279	0.530462738557735	0.8844506234643478	0.8221083720761599	0.7197687422781618	0.8860431000582886	0.8664983085165425	0.8734455225191808	0.8731101541997037	0.8704174464038197	0.8866880391342059	0.853540959557788	0.7970645162189977	0.47685540256748504	0.8295819958110335	0.7761524538363067	0.7813098747493452	0.8062895853146326	1.0	0.7937624281503008	0.8283953079113455	0.8173176948971025	0.8490284777206668	0.8577180730754321	0.9016987346643947	0.609731677455161	0.7514948641932614	0.8359093710693578	0.8407014427112821	0.889173669194363
HMP_2012__SRS042984__bin.21	0.860021958603758	0.8504201492260188	0.8018919151840171	0.939873082913698	0.8741514162738898	0.5789245048629129	0.933126452550428	0.8382707494442035	0.709628644557188	0.8949819615745453	0.9120604863543462	0.8871759371818577	0.9085873274893833	0.9030738541973934	0.9298711981452196	0.8922900357405353	0.7717447280783559	0.5161070632574546	0.8516967470577643	0.7829419344170635	0.8294214461429159	0.8447476266981309	0.7976627469554683	1.0	0.8827211572618587	0.8603736886320434	0.78080703123741	0.9158951844515709	0.9171647757090479	0.6593543722074423	0.7846193082969751	0.8359039286562581	0.8772525260451882	0.9139396495731945
HMP_2012__SRS023938__bin.9	0.8851895964324293	0.8515159147374857	0.7653477228266156	0.9471834138630495	0.8616716126792272	0.6255513134578136	0.9280817351389339	0.8483615031669725	0.6785753164879038	0.8776021318849364	0.9004566392408284	0.8852945931826833	0.8998968712900879	0.8967450363269431	0.9000765896540196	0.8715702940359914	0.7280719440309348	0.5472198728573093	0.8363132871132916	0.7814096490081027	0.8351435073681309	0.8293287486899561	0.7653303307268802	0.8115327657496735	1.0	0.8710343597034068	0.749781149411664	0.9297127276030015	0.9093163036763678	0.644176319818813	0.796983952245159	0.852022862237178	0.9041405436255057	0.9254497307123225
HMP_2012__SRS023841__bin.9	0.8536485409065282	0.8333306425773633	0.7401543169246895	0.9142911431076493	0.8210881168765042	0.6110396335935502	0.9042486208840748	0.8083575294389401	0.6550248004907938	0.8504606160258115	0.8801454498488623	0.834956273145676	0.8659674426806885	0.853922998015464	0.8844492105321985	0.8388800162935622	0.7234596249996895	0.5425650686887905	0.8094019567177414	0.7676596384120732	0.7767800592628653	0.8170612970768455	0.7278906791385276	0.762489040343953	0.8396518492944839	1.0	0.7124204881610876	0.8706828890274283	0.8798890001068024	0.6273046324882704	0.7685755303480016	0.806135171988982	0.8536572341181233	0.8950108416767466
CM_periimplantitis__SP_384SPT_T016__bin.5	0.7927799487494791	0.769865078808336	0.8305864924754167	0.8609241599577451	0.8448825818378387	0.5086614205720087	0.8677582504948304	0.7882917455850412	0.7043005871939721	0.8718331208211086	0.8451232914773658	0.8266574234165089	0.853839731395552	0.8242565166976838	0.860382907139723	0.8170847449234337	0.7884423610452025	0.46012472885778466	0.8145951195088973	0.7622524645228379	0.7421167593054908	0.7798139520809004	0.8374728513913705	0.766413990319346	0.8005191075311856	0.7890592654642189	1.0	0.8510860131193632	0.8590445615439528	0.5829423521045587	0.7132824954574652	0.8095553473990292	0.8158316793142389	0.8614661005175945
HMP_2012__SRS024289__bin.17	0.8749162834434552	0.8072014071741197	0.6977927135600158	0.8736730607339203	0.7792192719900678	0.6217081630931562	0.8641660302415622	0.7604752552824228	0.6583141650961261	0.8031835785905275	0.8854440473353083	0.8030799766980662	0.8343688804824791	0.8190754295374091	0.8315025614577183	0.7951281068537465	0.6703885976776192	0.4875131413056216	0.7799450513678564	0.7133154473818444	0.7366049263549062	0.7623423538689645	0.6964407937829806	0.7400424711146035	0.8171035967972863	0.7938243081743026	0.700591096917589	1.0	0.8395518057583403	0.6070165089332572	0.7335670697704963	0.7724930748079261	0.8581242849063364	0.8330973512449494
HMP_2012__SRS015574__bin.21	0.8679339133801843	0.8414378960019141	0.7751247936847911	0.9291048887952653	0.866803936168464	0.5889872274827992	0.9213983955054181	0.8425502173197014	0.6895570257976964	0.8957632551623703	0.9157247653135961	0.8904384810817096	0.9191962793552068	0.901996394544694	0.91204990407979	0.8775003637722973	0.7393375143301933	0.5340134708382471	0.8414725989658517	0.7986716679522998	0.8133242334450119	0.8485720947987563	0.7873651987718804	0.7969541756493564	0.8594456901658497	0.8627150746631226	0.7604697928963641	0.9028645774670612	1.0	0.6323841971225763	0.7880957874863548	0.824508329015757	0.8832592293141415	0.9218361399101741
HMP_2012__SRS024021__bin.26	0.8722322459217835	0.8511819126572809	0.7835117852754299	0.9075051369109479	0.8341869463222426	0.6612727691250495	0.9056678661254998	0.8120728408894726	0.688359607462146	0.911074739938594	0.8802862791162144	0.8545941078700522	0.8806104038102847	0.8669616229591991	0.8872968508281682	0.9072402517170992	0.723027409270474	0.5658023905677175	0.8449076033052256	0.7811667473452241	0.7884455893653249	0.8885967347187477	0.7400739985985627	0.7963912989022074	0.8463107331819059	0.8549478523142334	0.7173209528419727	0.9073968132533996	0.8790278628757899	1.0	0.8000260653800976	0.8191951213732732	0.8646191238647173	0.8711515481820244
HMP_2012__SRS058053__bin.15	0.8121743893793903	0.7892311658181349	0.6787716697815299	0.8529786685570665	0.7893884127086421	0.5966875040278404	0.8469723529032674	0.7873345363150093	0.6299535992782109	0.8036418122059676	0.8277244312689308	0.9172030676032739	0.8305922536572791	0.8285087323580589	0.8218296062383192	0.803342140877747	0.6603763614100664	0.5246716504478959	0.7791003415608687	0.7126396855062189	0.7434800541341755	0.7709170587098021	0.6946104272733131	0.7216813817103822	0.7973583811303732	0.7976760971837339	0.6683875749178321	0.8350557453115938	0.8342179545015145	0.6092324547270734	1.0	0.7805593864793453	0.8435174324933944	0.8295179480569699
HMP_2012__SRS047113__bin.1	0.8617408717579947	0.8192377518872397	0.7635179888361834	0.9137077608195827	0.8820614687093893	0.5966173184267467	0.9062490930608269	0.8307214560041791	0.683482904398131	0.8526511645905149	0.8732774605058221	0.8523254726563885	0.8791934448855079	0.8603207259382991	0.8811592053116808	0.8358880264681128	0.7361714751909813	0.5264336088278637	0.8321951313892857	0.7698002960249462	0.7897764979410467	0.8117358735154413	0.7732107097826894	0.7694249441325469	0.8530581182745421	0.8372810850378415	0.7591659706748273	0.8800221857475921	0.8734116068866109	0.6242946834822595	0.7811408246777746	1.0	0.8634222160595146	0.8689196379337587
HMP_2012__SRS018337__bin.10	0.8342771552515933	0.778039537085447	0.6790165185321256	0.8486178976670575	0.7663366728369767	0.5943031553363761	0.8322757139425455	0.7420904633384674	0.593819892890955	0.7876075682855488	0.8044499710325143	0.8148731789342791	0.8104831211406124	0.8068832398366516	0.8140519153866805	0.7725150842883184	0.6478904605123713	0.48016221792027586	0.7459543020248979	0.6997538470234143	0.7247631024883777	0.739994630417273	0.6815249614944396	0.7076782206898501	0.7933496304879255	0.7770487077675253	0.6704896211618081	0.8567429241617092	0.8199991521711483	0.5774686656586924	0.7398075428506832	0.7567013805479801	1.0	0.8001865223473555
HMP_2012__SRS013723__bin.65	0.8386993384754019	0.8219934953768621	0.7566273546968963	0.9104152303137683	0.8563385991799558	0.5729629401518463	0.8997296616914293	0.8339814237339216	0.6697268333344296	0.8690303279997178	0.8888132800031572	0.8753214789496689	0.8888049085448073	0.8761795534305339	0.8906316803490181	0.8609028378645844	0.7345273026144663	0.5123194979038466	0.8249653630910773	0.7643817169741485	0.7873840926744358	0.824357236438088	0.7625752758545017	0.7799825275705011	0.8590880252865879	0.8618846903367658	0.7490069357532428	0.8799383382296398	0.9053887675359629	0.6155359915902722	0.7696736745739078	0.8056326759546004	0.8465398071813958	1.0
