	HMP_2012__SRS063215__bin.18	HMP_2012__SRS017304__bin.30	HMP_2012__SRS022536__bin.24	HMP_2012__SRS013252__bin.59	HMP_2012__SRS024087__bin.52	HMP_2012__SRS052604__bin.20	HMP_2012__SRS051941__bin.45	HMP_2012__SRS049318__bin.91	HMP_2012__SRS014578__bin.53	HMP_2012__SRS024649__bin.31	HMP_2012__SRS063999__bin.50	HMP_2012__SRS049268__bin.34	HMP_2012__SRS019980__bin.56	HMP_2012__SRS020226__bin.72	HMP_2012__SRS024561__bin.48	HMP_2012__SRS018443__bin.10	CM_periimplantitis__SP_161SPI_T016__bin.3	HMP_2012__SRS017139__bin.42	HMP_2012__SRS024144__bin.25	HMP_2012__SRS024355__bin.45	HMP_2012__SRS023595__bin.106	HMP_2012__SRS065099__bin.45	HMP_2012__SRS024381__bin.21	HMP_2012__SRS042984__bin.21	HMP_2012__SRS023938__bin.9	HMP_2012__SRS023841__bin.9	CM_periimplantitis__SP_384SPT_T016__bin.5	HMP_2012__SRS024289__bin.17	HMP_2012__SRS015574__bin.21	HMP_2012__SRS024021__bin.26	HMP_2012__SRS058053__bin.15	HMP_2012__SRS047113__bin.1	HMP_2012__SRS018337__bin.10	HMP_2012__SRS013723__bin.65
HMP_2012__SRS063999__bin.50	0.8752863400054862	0.8487467376811794	0.7479753752077515	0.9190771619454805	0.8443075337975333	0.5962260790677911	0.9275993815713276	0.8242289214013493	0.6973052215627695	0.8703098657541238	1.0	0.8639110294614208	0.9131062295273993	0.8832408100770167	0.893087380242196	0.8588066621525596	0.7177430102559474	0.5391493199256786	0.8398695251761069	0.7837698928985288	0.7932220265312355	0.8267760251913465	0.7564987900958182	0.7909217443895885	0.8478986991363633	0.8619406396923873	0.7475910984041456	0.9398520145845896	0.9149110754790163	0.6327915408902194	0.7810070442778912	0.8245432753651077	0.8648714226548806	0.9040096864050278
HMP_2012__SRS049268__bin.34	0.8154954666054958	0.7875261722046213	0.7195135510283379	0.8709951699189057	0.832228707324238	0.5611981924940048	0.8621132979962244	0.8124923195039541	0.6421163877500623	0.8443922723383935	0.8459131568506514	1.0	0.8668310244055443	0.8552251365519049	0.8565862667464073	0.8521845378886916	0.6992938039902298	0.4888517234155356	0.7881564117658763	0.7414999584521738	0.7774897388572827	0.7900067529847139	0.7447389333561164	0.7533598147083986	0.815974729558762	0.800178363062461	0.7160182669992053	0.8432675551269433	0.8702274129046378	0.6013497776898706	0.8345103266829503	0.7864242770385645	0.8550080345303399	0.8709290445053293
HMP_2012__SRS019980__bin.56	0.8369298026669088	0.8177300149118352	0.7430457496033498	0.8845307310057372	0.8383040420207718	0.5712035765131905	0.8872704825372112	0.8088579675337407	0.6700149932888014	0.8541613212712121	0.8889362095779014	0.8618406545614914	1.0	0.8546512067648416	0.8729096231081663	0.8399080970159457	0.7059209236377896	0.5061401503052475	0.8242870333360679	0.7607409721725258	0.7812556544829468	0.8046729956148848	0.7408593010462721	0.7671537012827203	0.8244650677316149	0.8254977835881377	0.7355630686846225	0.8713247679007475	0.8931636537545184	0.6157034482236996	0.7643796228579873	0.8076879441041815	0.8479004450278077	0.8796603848452003
HMP_2012__SRS020226__bin.72	0.8903588926713019	0.8589098767278158	0.7752808707572202	0.9489267880973489	0.8815146781052509	0.6114426718337167	0.9356742305889949	0.8639995545358821	0.6867467542746098	0.8962225018190828	0.9246527475813864	0.9143726620172392	0.9190500352554818	1.0	0.9187378349818217	0.8962637948412502	0.7481976534301675	0.5442026161006499	0.8485290612156541	0.7901300917893831	0.8383747316735624	0.8521015332849913	0.7938458381326045	0.8185278036554335	0.8832120715770744	0.8743490874554927	0.7620039128266763	0.919053789166588	0.9423142736838944	0.6512547760698177	0.8156266560222432	0.8496671219326636	0.9041601468530025	0.9315380462018866
HMP_2012__SRS024561__bin.48	0.8794090136726709	0.8556694573138025	0.8009435006464749	0.9799313021573895	0.8704690500893388	0.6064658438656646	0.9495329933309088	0.851813717917998	0.6914934117941838	0.9125647235118609	0.9088227101834091	0.8902245451261386	0.9124418750326886	0.8930531009510418	1.0	0.8902932672951805	0.7604631022768323	0.5327160095894793	0.8655812618363293	0.8083764417971881	0.8047299097124494	0.8596772369066024	0.7872671808463408	0.819185283481988	0.8616172698202642	0.8795330784734191	0.7752633032131567	0.9085393072562096	0.9276021071554982	0.6476608311611857	0.7894474372712555	0.8464667682700623	0.8908272324670286	0.9198067021751479
HMP_2012__SRS018443__bin.10	0.8113120363292751	0.7904497862162806	0.7719080055900329	0.887235992400121	0.8243035770390524	0.5599547665840515	0.8720552398838043	0.7978400093602762	0.6437328021257805	0.9554739501018881	0.8534825750975078	0.8649204049863665	0.8573965484575441	0.8508158466625211	0.8694550311781535	1.0	0.7105186103790971	0.49941706147907805	0.7897346991259189	0.7403075705985172	0.7769706321334243	0.8646721438536661	0.7399892261795522	0.7677249836818789	0.8154926825328099	0.8150418925813278	0.7198676019815752	0.8491890829245636	0.8716092013415604	0.639559283036103	0.7550036793725289	0.7854798121530358	0.8258014588014214	0.8686045289245007
CM_periimplantitis__SP_161SPI_T016__bin.3	0.8242760291385967	0.7967888193618157	0.8565519041953074	0.8999159683047854	0.8559312965990704	0.5320725725682882	0.8919978713872792	0.8128525693154485	0.7372561440152028	0.9036253470409145	0.8567095527915929	0.8524473339553676	0.8655086271589297	0.8530636614992168	0.8919850312301156	0.8533768186655938	1.0	0.46858084876292216	0.8296931487774744	0.7637275546919361	0.7686795753046683	0.8224541535055055	0.831327415447565	0.7989645126589683	0.8180150258372496	0.8399096338272514	0.8338583530929086	0.8596228417835834	0.8833728524837144	0.6184932503573843	0.7449538182347352	0.831232540952968	0.8327098723688378	0.8871000647714594
HMP_2012__SRS017139__bin.42	0.8674418120931007	0.8432385746278044	0.7121324224928859	0.9075045289451347	0.8514733804997341	0.7090619512151638	0.9150479835422739	0.8438952592913946	0.6452793485054233	0.850011439981696	0.8935507226997961	0.8274286189713524	0.8616514975480801	0.8615316501207884	0.8676022689792268	0.8328643436075264	0.6506239494778713	1.0	0.8503947536541084	0.9631949541261686	0.7951480610964355	0.8574815994580123	0.6883095272761849	0.7402827012619637	0.8515753993841229	0.8777942526720529	0.6718121822433656	0.8668059273962304	0.8835607958265362	0.6716477634588166	0.8206983440255067	0.8208726675561129	0.8548944797878799	0.8594754248393203
HMP_2012__SRS024144__bin.25	0.8951047756908312	0.8967348970764213	0.8049344995947684	0.9307572774214395	0.8997613271105869	0.6130661913350051	0.9485841850640949	0.8657133324488732	0.7183095076402909	0.912134355629173	0.9229895716892182	0.8845871431892846	0.930495223258325	0.8907424605243973	0.9347760980332146	0.873306992183036	0.7639023345807725	0.5638913007212729	1.0	0.8496111221303756	0.8132276272079213	0.8548850442602257	0.7937200263236363	0.8111686302120209	0.8648752845487874	0.8702556046095261	0.7907198673835173	0.9198094557548802	0.9226309712554824	0.6663531649443776	0.8069271620782011	0.8620031971921455	0.8804435348807883	0.9205818259198495
HMP_2012__SRS024355__bin.45	0.8553797881718452	0.8436777427246049	0.779942594255459	0.9040207957336193	0.8752974067566985	0.6119559054945791	0.9168464728020281	0.8490606425969226	0.6877384639689021	0.8945427612614492	0.8968953435967018	0.8665778065315619	0.8942124422882146	0.8636787959155341	0.9090371304513744	0.8524445313744894	0.7321954312030381	0.6650545094694859	0.8846844838304417	1.0	0.7916378008005619	0.8477968134819381	0.7734128104947057	0.7763179761226571	0.8406768324667304	0.858812917044801	0.7694243627681961	0.8763499137956385	0.9131302133805856	0.6412619689336031	0.7701937392586493	0.8292586014581907	0.8605171714574316	0.8870391178363355
HMP_2012__SRS023595__bin.106	0.8778069787771693	0.8571667056885609	0.7850791821195677	0.9365261555214133	0.9049461290049972	0.6067992302758178	0.9365303116995027	0.8829211559162502	0.6964729287340143	0.8901099586183202	0.9193999310074437	0.9203385345593135	0.9301512710285293	0.9282144920388409	0.9165889692262721	0.9061812065939151	0.7464322674583724	0.5560931648880534	0.8577028526621013	0.8018313506054858	1.0	0.845418575622353	0.7876400805190236	0.8319470170417156	0.909436879430659	0.878810695785774	0.7596489137828564	0.9140807157492827	0.9387504034956229	0.6549340068189029	0.8099760742681317	0.8596811934326845	0.8977753364079816	0.9248015771310457
HMP_2012__SRS065099__bin.45	0.8074703184321987	0.7874192580888216	0.7664013674613451	0.8826118072776838	0.8076690489950086	0.5712583180322992	0.8634318695547216	0.7907470806114562	0.6344930419918898	0.9206668812469062	0.8433381370046061	0.8229773983608996	0.8431095358970795	0.8302438655654799	0.8617158372408883	0.8874953365374064	0.7028472115541705	0.5277503456448746	0.7934811498574749	0.7557052740409117	0.7440051645562212	1.0	0.7182939407904844	0.7463673760006633	0.7972716610217433	0.8153006683686781	0.7048924294628423	0.8359966886367571	0.8663347988188334	0.642621487772584	0.7437271856094688	0.7828953945716076	0.812540386195663	0.854815741411304
HMP_2012__SRS024381__bin.21	0.8281401212067124	0.8138029512412114	0.8454070576554616	0.9245693201435738	0.884099218821902	0.5379621598556452	0.9007972144209772	0.8365013205563349	0.7331060823681326	0.9021888883620918	0.8825757681398702	0.8873420422187578	0.8878308014535881	0.8846681596715761	0.9025695767247414	0.868700165383296	0.8125521180496484	0.48452634279801765	0.8426090679131305	0.7885004225222486	0.7927967626150083	0.8215464035408201	1.0	0.8074323476340148	0.8408771450325049	0.8319337574359732	0.8650975705667934	0.8732489032549552	0.918183377444842	0.6206482300082831	0.7646069985302362	0.8502325964061903	0.8556082507578906	0.9048843850837096
HMP_2012__SRS042984__bin.21	0.8748436658116311	0.8639267224436689	0.8141653313303873	0.9543598758715303	0.8913868883173082	0.5871025783492652	0.9471311931985782	0.8534182623555683	0.7220884355791038	0.9087701990777947	0.927269657119275	0.9020242693719517	0.9238588567653029	0.9166560984171448	0.943777146096182	0.9056887077144484	0.7847573378100672	0.523672762152728	0.8653637708261662	0.7953512781042452	0.8415084874137403	0.8578499205804807	0.8113998364665566	1.0	0.8954752244030574	0.8739265052398666	0.7943423314095616	0.9305662503126684	0.9326822357417965	0.6685168693785379	0.7979156842865661	0.851328201251234	0.891279687730998	0.9284852977548834
HMP_2012__SRS023938__bin.9	0.8980545970218283	0.8634018045269704	0.7765913932295776	0.9606146239216093	0.8757282941764164	0.6337874389102497	0.9415876668111713	0.8617985105921108	0.6892276554998651	0.8911415594529605	0.9139007323362293	0.8982040402491837	0.9128050300529041	0.9093278984095247	0.9126079195892373	0.8844552633324938	0.7386721067436901	0.5538192084790995	0.848249420746456	0.7918281609014003	0.8457030885148371	0.842456563230911	0.7768619370032381	0.8232582617304881	1.0	0.8810161366477952	0.7621443557161068	0.943218659275239	0.922554268182313	0.6542012549366186	0.8092479591659264	0.8652144478104957	0.9165765390881	0.9329747125311367
HMP_2012__SRS023841__bin.9	0.8692447834520992	0.8471218018295484	0.7516051394266952	0.9288001132601282	0.8360131192981846	0.6205239274439722	0.9185539215077506	0.8223405602899062	0.666819004850812	0.8647354904089039	0.8955634815567307	0.8490808791569076	0.8810197385578707	0.8677694212556475	0.8980199347760753	0.852117914722078	0.7311171025277375	0.5503026479522519	0.8227745999259836	0.7797661774458351	0.7877794557056031	0.8304680921877833	0.7409075216150497	0.7744999540501672	0.8492739926430593	1.0	0.7260259852513455	0.8852564373231863	0.895385270719028	0.6371372757461881	0.7825417957194626	0.8206751893257297	0.867841450723151	0.9025540655666856
CM_periimplantitis__SP_384SPT_T016__bin.5	0.8077562147790217	0.7824590071483886	0.8458701791017267	0.87746091219325	0.8597632517533977	0.517009230870805	0.8829669732619733	0.8030733806774807	0.7170788303437197	0.8896298160840805	0.8603127574733466	0.8415105836589791	0.8694865457066341	0.8376255300770133	0.8767105858597529	0.8335767939401693	0.8039330579615057	0.4664767123739885	0.827999207721415	0.7737576975504011	0.754215513529945	0.7952455032000627	0.8533232372833097	0.7796997869375819	0.813718936421019	0.8041283766404362	1.0	0.8662878584682339	0.8758749795396806	0.5944778457725197	0.7269224791167194	0.8239195232023461	0.830327901548382	0.8788625300371243
HMP_2012__SRS024289__bin.17	0.8900744291847097	0.8200491741004327	0.7098988494528631	0.8884988878365151	0.7943332595476503	0.6318951163879512	0.8782434327439725	0.7740527645004436	0.6619651410769049	0.8178786295337859	0.8903133362809864	0.8158156497735195	0.8478405232857992	0.831619750483617	0.8457498031280978	0.809447247105233	0.6822235570322757	0.4954446304497851	0.7928596217002373	0.7254504559332464	0.7470647545795717	0.7763795611016221	0.7090513520046966	0.7518966789082965	0.8289736562466563	0.807111392415096	0.7131048468135625	1.0	0.8548367647450119	0.6177526088711527	0.7458311560895551	0.7868920394683581	0.8712771962044342	0.8477629633990932
HMP_2012__SRS015574__bin.21	0.8826991112997112	0.8550682461182908	0.7894352001295577	0.9457434379434901	0.8828939349569044	0.5981335893640894	0.9390165423549675	0.8583735512273586	0.7021602899463079	0.9135792697887564	0.9320461171949533	0.9053875438277126	0.9346311835963351	0.9169692014239174	0.9286135678847813	0.8934722507185644	0.7539419827325358	0.5431062562138093	0.8552667227190563	0.8129017096384743	0.8250854941001917	0.8652276910169856	0.8017596229188115	0.8104377991989095	0.8719576307251519	0.8779088846284744	0.7753689320802113	0.9193022147188056	1.0	0.6440821400891683	0.8027787941755032	0.840168498110515	0.8980171213465237	0.9382232447758341
HMP_2012__SRS024021__bin.26	0.8887211376692133	0.8652242130455535	0.7877338690840896	0.9218994891862524	0.8513672476651174	0.6721711446086978	0.9200317523721189	0.8262056930852271	0.7007956711158352	0.915086946660754	0.8960676819752819	0.8696620978907352	0.8955759941234416	0.8809099864256916	0.9012443680160861	0.9113006963180111	0.7337539902034792	0.5738674253836181	0.858617316213682	0.7935283384843489	0.8001436981019664	0.8921164073104928	0.7533241822410134	0.8074580838222003	0.8594813666383445	0.8683486735429622	0.7315155833736726	0.9234456401420394	0.8952882594080789	1.0	0.814824938814059	0.835979364343237	0.8790981039974815	0.8857820121796413
HMP_2012__SRS058053__bin.15	0.8274312044854031	0.8017600051556357	0.6911084616871818	0.8683611522845911	0.8038544821808339	0.6067165044789585	0.8613527099310434	0.7992459882709286	0.6411999742218212	0.820645098923761	0.8421975897402848	0.919039118386286	0.8466791261197396	0.8401385577108977	0.8365599020429206	0.81923567699942	0.6730134690984082	0.5339891731649159	0.791787072243346	0.7257814010440162	0.7535664110330605	0.7862466971708448	0.7067300380228136	0.7339111941741316	0.8096281497712187	0.8121711671070438	0.6811690404072952	0.8490165624798608	0.8497602629374235	0.6205020300315782	1.0	0.7949983888638268	0.855409550815235	0.844210221047883
HMP_2012__SRS047113__bin.1	0.8778900322144795	0.8328523196682457	0.7783379392407186	0.9307217784714407	0.8904223998658536	0.6060997907187473	0.9237455217359057	0.8455665588551122	0.6971129506076895	0.8708202599731062	0.8898071323308901	0.8667275054900051	0.8953168079610717	0.8758539739252972	0.8976501810653673	0.852939450322306	0.7515196269698718	0.5345004498418298	0.8464597931694985	0.7820224501707465	0.8004056638149812	0.8282707048166935	0.7864595996891416	0.7836225327223654	0.8662657323715209	0.8523828718289376	0.7726360731226762	0.8964254504061475	0.8900006126877968	0.6370856698773657	0.7955905826660948	1.0	0.8793759613555234	0.8846141195515125
HMP_2012__SRS018337__bin.10	0.8484658536930012	0.7899430541621332	0.6908414701352287	0.862958640082522	0.7796566293150956	0.6038101428591615	0.8456855402789357	0.7546575477963515	0.6038858822365725	0.802059658890192	0.8179660585849736	0.8258423886164846	0.8237194251720386	0.8168260113891676	0.8279269171529907	0.785887040936003	0.6598007602198703	0.4878497647274937	0.7577052099082932	0.7111972756432902	0.7325574757308991	0.7533812827650525	0.6936093487261371	0.7189939097627492	0.8042617530274555	0.7899600107391654	0.6824033121847136	0.8698746626347694	0.83370006641326	0.5871390015402224	0.750237533383261	0.7706832087495937	1.0	0.813553957241165
HMP_2012__SRS013723__bin.65	0.853439682745647	0.8348299308338152	0.7690129273255761	0.9241575771564429	0.8729104989448973	0.581847449306335	0.9140418656632079	0.8486960556678061	0.6819330175698972	0.8836044390255862	0.9045091664479125	0.8899506024161224	0.9040774383815818	0.8903093792025468	0.9043806047661104	0.8745058597218642	0.7436145206532847	0.5188755457144412	0.838141440572512	0.7755851200915599	0.7983231968925146	0.8384912479392759	0.7760491380686687	0.7923962043807842	0.8660734093182703	0.8691487243392378	0.7641323671075834	0.8954285259835119	0.9214834941749599	0.6258735467297795	0.7833059965354122	0.8201840644506619	0.8606815921796228	1.0
