	HeQ_2017__SZAXPI029466-158__bin.31	HeQ_2017__SZAXPI029601-32__bin.4	LiJ_2017__H3M415117__bin.20	VogtmannE_2016__MMRS57569834ST-27-0-0__bin.9	QinJ_2012__T2D-068__bin.13	LiJ_2017__H3M515935__bin.40	BackhedF_2015__SID26_12M__bin.39	LiJ_2017__H1M513738__bin.10	LiJ_2014__V1.FI35__bin.2	LiJ_2014__V1.FI18__bin.20	LeChatelierE_2013__MH0131__bin.71	VogtmannE_2016__MMRS95674036ST-27-0-0__bin.11	HeQ_2017__SZAXPI029486-84__bin.7	QinJ_2012__CON-039__bin.30	YuJ_2015__SZAXPI015228-14__bin.71	BackhedF_2015__SID229_12M__bin.11	WenC_2017__N030__bin.20	NielsenHB_2014__V1_CD17_0__bin.21	LoombaR_2017__SID1049_baw__bin.51	HeQ_2017__SZAXPI029602-33__bin.13	YuJ_2015__SZAXPI015219-129__bin.25	LiJ_2017__H2M413915__bin.4	QinJ_2012__CON-065__bin.52	QinJ_2012__NOM014__bin.9	QinJ_2012__CON-008__bin.32	BackhedF_2015__SID546_12M__bin.16	QinJ_2012__NOM004__bin.3	LiJ_2017__H3M518116__bin.33	LeChatelierE_2013__MH0088__bin.28	NielsenHB_2014__MH0088__bin.26	VogtmannE_2016__MMRS91297590ST-27-0-0__bin.10	WenC_2017__RA082__bin.7	HeQ_2017__SZAXPI029499-101__bin.44	QinN_2014__HD-45__bin.29	YuJ_2015__SZAXPI003422-11__bin.27	LoombaR_2017__SID5630_kod__bin.9	HeQ_2017__RSZAXPI003107-147__bin.9	HeQ_2017__SZAXPI029552-169__bin.11	VogtmannE_2016__MMRS64281211ST-27-0-0__bin.33	NielsenHB_2014__V1_CD17_4__bin.54	XieH_2016__YSZC12003_35630__bin.12	HeQ_2017__SZAXPI029574-89__bin.29	BackhedF_2015__SID608_M__bin.38	QinJ_2012__T2D-102__bin.53	ChengpingW_2017__AS111raw__bin.2	ChengpingW_2017__AS15raw__bin.53	LiJ_2017__H1M512855__bin.10	HeQ_2017__RSZAXPI003102-140__bin.29	LeChatelierE_2013__MH0444__bin.45
LeChatelierE_2013__MH0131__bin.71	0.48965339726697393	0.4563576240909221	0.9435903827153038	0.8417865101217558	0.7702371943204931	0.6842398522262637	0.9260557423570219	0.8218603541618753	0.8562606614956138	0.5023934428616643	1.0	0.9409817291462966	0.7327785394024038	0.5769030301239314	0.9425509471198383	0.9580760976495565	0.8874462990396678	0.9570782052155083	0.8874998340414944	0.9127486540229841	0.5739774493441105	0.6657587130356873	0.7989931993416479	0.5748365790534241	0.4518731040579103	0.9140656150679188	0.8713802308514935	0.4718900553808887	0.9203450566421734	0.8864565439258972	0.6853919254655725	0.5258087961005962	0.9264930162519417	0.8920644424372388	0.7465348934717706	0.6111894149737829	0.8240295924358897	0.9064722104088319	0.8498840003580421	0.616667116360682	0.8047449999378994	0.36844844001146076	0.7733696343473719	0.6919193411682879	0.9341519477532645	0.6164808145543254	0.6360857605032462	0.5403244906358716	0.6874232575748815
VogtmannE_2016__MMRS95674036ST-27-0-0__bin.11	0.47464848349939853	0.45573908139174124	0.9049708833268553	0.8015914115906158	0.7516784329013216	0.6675655216453736	0.8867815647842614	0.7917901246671103	0.8296835130851064	0.5009390304899451	0.8446922382834561	1.0	0.7270883288409807	0.5668207176461225	0.9157940507180268	0.9111932818856117	0.8543036046083811	0.8964748199502747	0.8468182725145295	0.8914838296450677	0.5565992217868914	0.6415933031075085	0.7724747384458882	0.5459590548105465	0.43289978382114863	0.8751525804404082	0.8019270405026822	0.4607469877016801	0.8878415062625741	0.863774644984962	0.6543079873914251	0.503659816069205	0.8607958903335413	0.8578013730413477	0.7273497580050187	0.5874382517770456	0.8020500659916412	0.8890456182357607	0.8049503918938505	0.5732107384335856	0.7601318218114196	0.35101094273278827	0.7325871837427967	0.6510466585700517	0.9017626092475953	0.5959789118933738	0.6105001485917234	0.5370812279635399	0.6722108872175364
HeQ_2017__SZAXPI029486-84__bin.7	0.589911887361831	0.540020201938469	0.8230671613309544	0.7619839436395586	0.6479216592741237	0.5359708236178372	0.8106133450571107	0.8364231870063865	0.743478086920481	0.6033407371145213	0.7691391339958527	0.8501626629157771	1.0	0.4662278341714845	0.855681559190466	0.8385867813511024	0.7663884517196596	0.817532081927986	0.7626303697080609	0.7986513160704308	0.6732653372226785	0.5472751882524873	0.6707524570259277	0.44886513565282515	0.5505814912662803	0.8054262029121539	0.7296046506714425	0.557188253386432	0.805762452355297	0.7842137179883113	0.541234386090781	0.41049943381527587	0.811631533544703	0.7559372975704179	0.6129121584292296	0.46818059831722436	0.8599323275519107	0.7926132110967711	0.6959774587004318	0.6899847563922233	0.6661631915646343	0.41982810820579003	0.6447960678594531	0.5058459303253393	0.8238632813360431	0.47359835004016565	0.5125228193347026	0.6734820113290888	0.7686954465621866
QinJ_2012__CON-039__bin.30	0.40698793368689784	0.3956098860410843	0.9230742268803348	0.8239149303895965	0.7988983929001594	0.7365848777882718	0.9042100178311736	0.7625955764924208	0.8685189929401808	0.4306706382132629	0.8584346294391528	0.939577940327385	0.6609527888133921	1.0	0.9328934807241063	0.9294865667152277	0.8813844587110827	0.9271847011334713	0.8776952284085391	0.9165898740856585	0.5027403161687576	0.7046608317050757	0.8184693486077282	0.6113237511487023	0.386230994632804	0.8771165755989503	0.8412770638085806	0.39445895325020613	0.9053488422482828	0.8737523595396779	0.7172592759702312	0.5637607844186897	0.8949037766655068	0.8865687545326741	0.7765068233872602	0.6483734630331349	0.770709461483263	0.9096492267847425	0.8387215596605067	0.5294475650060351	0.8133972145642069	0.2819084326538624	0.793600660734838	0.7101076880526038	0.9165350677622833	0.6817339446150238	0.6726673217934158	0.46117736728266423	0.6324025180319177
YuJ_2015__SZAXPI015228-14__bin.71	0.45863555723991717	0.4404517750791375	0.8643158837131386	0.7645233165080254	0.7375786569413092	0.6337553391517042	0.8402082749756957	0.7771926451983794	0.7895108211079804	0.48773803050525355	0.805850593462846	0.8722283554955044	0.6969950622573009	0.5360154961268837	1.0	0.8738530321255362	0.8217044641075355	0.865776152002651	0.8090091376617765	0.8580031893021067	0.5414530548278015	0.6075550941869385	0.743891351352341	0.5204706692225023	0.42194283789301007	0.8566864579156758	0.7674918207766006	0.45186442353639045	0.8534133038936216	0.8259384365828697	0.6273357243944995	0.4785560626948687	0.8352229307525983	0.8197473091407742	0.7220323653746514	0.5547686657475911	0.7639868839493154	0.8543492230882038	0.7575544533971926	0.549741578649618	0.7218229186691346	0.3343937488214046	0.7174391844760445	0.6098707252458344	0.8621503805375677	0.5585050192145382	0.5763621816876937	0.513122092416528	0.6385220825300576
BackhedF_2015__SID229_12M__bin.11	0.47137541139617717	0.4437965844966642	0.9105700311563016	0.8037862054506856	0.7433033498485878	0.6653750350216147	0.9041191551272603	0.7883142214009949	0.8178082659059455	0.49264134072131305	0.8573950510961047	0.9083938043074574	0.7149848051226801	0.5590101272352989	0.9146810225583275	1.0	0.8527999852822982	0.9386279499122878	0.845227267762139	0.8812726059492477	0.5595367450039344	0.6365950290195519	0.7671801381547605	0.5421633411942726	0.42611157934355215	0.8873612885347953	0.8283011441096806	0.45059010702145524	0.8999633207274684	0.8688234998771609	0.6595937377711804	0.5184394790086861	0.8815033365873253	0.8657665105593761	0.7198623434950633	0.5896321456071301	0.7923573733961442	0.8768634277757528	0.7995636814644727	0.5919337028856277	0.7723562465720978	0.3551170651369455	0.7369950515560328	0.6572791491941866	0.9016370760372434	0.5836917898603466	0.6058952061302294	0.5193520531768965	0.6563880383411463
WenC_2017__N030__bin.20	0.4520351927965901	0.4293386276355832	0.9096945534742213	0.8088922231915281	0.7700421133939842	0.6841071808292953	0.8948316800977916	0.789461410039843	0.8362258271627484	0.4853725980373406	0.8522695536901558	0.9139655319206694	0.7012157728418582	0.5688475226967709	0.9229981742225227	0.9151685954757407	1.0	0.9109494413055111	0.8622880911514984	0.8984486855348163	0.5550050939973092	0.6584405910764355	0.7851443655700897	0.5685982726063868	0.4122152286869579	0.8868466285223542	0.8233557205980522	0.4491100003167039	0.8874479546480001	0.8660116242674165	0.6829427798294981	0.5308887081894285	0.8776338351650748	0.8654349763685414	0.7442850368096318	0.614216797399573	0.7905406711572813	0.8896249855529548	0.8179191072404683	0.5631320453766782	0.793179184902848	0.3466279053984855	0.7634279373156588	0.6689831295528758	0.938200784520829	0.6070049969296173	0.6333173336163104	0.51249643708101	0.6642239335201475
NielsenHB_2014__V1_CD17_0__bin.21	0.4689838901080541	0.4465609559509864	0.8882488536392685	0.794056356585037	0.7406445864041865	0.6587287630976554	0.8921732390331395	0.7741002770490971	0.8095322741409018	0.49245162321475366	0.8524331151296729	0.8894748426221516	0.6937220895826411	0.5549766798890888	0.9019216442747573	0.9341688927610576	0.8448357216722734	1.0	0.8398028347276065	0.872624169529787	0.5485385211917956	0.6340888258389957	0.7571019817612206	0.5413191473616633	0.4226247989267447	0.8744238633758488	0.8346318619049672	0.44874973155266124	0.8863225174962818	0.8600450037897326	0.6577861934720474	0.5122215538323218	0.8869389450620375	0.8569144214678529	0.7137132627671265	0.5867802988834498	0.7761856789686434	0.8679456521448895	0.7868129512347052	0.6025953278910204	0.765342123020785	0.34581853455789824	0.7350536341571059	0.6558537540858352	0.8866883306370985	0.5797444038027783	0.6009535554634136	0.5166872206097369	0.6497821714347619
LoombaR_2017__SID1049_baw__bin.51	0.4379215500848509	0.4246168334443961	0.8658891486035594	0.8701832260338476	0.7280428117474251	0.6610735350925571	0.8500625072282588	0.7601402144521118	0.7895548021994362	0.47680309160986994	0.8151674241750737	0.8664658358070041	0.667360448384135	0.5417736317840405	0.8691250482867355	0.8675031646988757	0.8247000715155072	0.8660500388260757	1.0	0.8549792966933716	0.5198925615218248	0.6269742489101556	0.7407999509068466	0.5421835281455613	0.4015705875364757	0.9229744943759229	0.786048654147388	0.44204450955231606	0.9257226095213968	0.8952663657613018	0.6447630429258261	0.49535109865599625	0.8361220971902824	0.8343161142769027	0.6999377681339802	0.5764051538370154	0.7510752895433943	0.847573625962096	0.7761930462380404	0.5427818509535007	0.7482937375546103	0.3295338589342852	0.7851521533720467	0.6344656753101562	0.8724069728012915	0.5776265820544069	0.6080360142338675	0.506076457866037	0.7113428786997867
HeQ_2017__SZAXPI029602-33__bin.13	0.4623529129895323	0.44674153102068437	0.8924292633188886	0.8049274418535232	0.7588108845664244	0.6610334454426445	0.8792000241945588	0.7878541743665719	0.8283525665674402	0.49177090423628655	0.8370673209671382	0.9107629259234093	0.6978052471556665	0.5649107413236387	0.9203402006341646	0.903105505165499	0.8579610506879934	0.8985112883720401	0.853662588809938	1.0	0.5622697638320411	0.6438557014517128	0.7804622653255444	0.5583192951213793	0.41596809460386713	0.8905117659789153	0.8079022728352842	0.44705181838213026	0.8914575532781074	0.8624853546329242	0.6591226251724746	0.5089643589796966	0.8644916177243996	0.8693540956164251	0.7338001521586377	0.5877070431696129	0.7763743275306978	0.8854470121487321	0.7927331485486996	0.5654669019613696	0.7619463579922758	0.34279565770512255	0.7584177229856557	0.6439641056438129	0.8980018672229321	0.5952941583101828	0.6111333461899657	0.5309515570730396	0.6680667565583555
YuJ_2015__SZAXPI015219-129__bin.25	0.7015369537076219	0.6662112081547492	0.9121569294178903	0.830771952173106	0.6872412652912486	0.5178832055195071	0.8981018881109702	0.9413333600024503	0.8298793701671341	0.7428226218283804	0.8376969634085132	0.9049350159045862	0.9361516339313675	0.4930959281884023	0.9242792931600591	0.9125144622662207	0.8434399910491777	0.8988482066789887	0.8260896469863168	0.8948034600678937	1.0	0.595059671107283	0.7413268594052078	0.45617941148343005	0.6199888364743511	0.9093029172055183	0.7931328690823469	0.6808831811422674	0.8923044804741436	0.8789557540599042	0.5863713728698824	0.4312402451975275	0.8848494205405122	0.8564761887498414	0.6207482812483397	0.4893362077640883	0.9204883198643875	0.8765705349178956	0.7599810732611059	0.8769186919048187	0.7062961409579505	0.5146041542566724	0.7074818748972562	0.5007628825898379	0.9193494652321182	0.4925371268485292	0.5480428514369757	0.7838751435288117	0.8489323706615546
LiJ_2017__H2M413915__bin.4	0.4637018189692508	0.4503469310653041	0.9574208923454014	0.8771953871529538	0.8258548879039467	0.724839434958488	0.9385239764842476	0.8057047814748948	0.9004329727338906	0.4975713673599145	0.8952560747491315	0.9611096265307815	0.7011388138919861	0.6368045253079992	0.955578540954452	0.9565610515743207	0.9219600914091943	0.9573431438496909	0.9179131382287625	0.94408213005538	0.5482754807736608	1.0	0.8554436617122637	0.6157225887599863	0.43439006017157655	0.9425156418455074	0.8833133298932023	0.44920489205053304	0.9422230771357224	0.9069966735162132	0.723515982787059	0.5902815532191332	0.9205646498898851	0.9124983874386075	0.762121278438672	0.6348043732664965	0.823369815615123	0.934562258691706	0.8958458114869658	0.5788323673322706	0.8338272762455885	0.3460550989191231	0.8451814361932494	0.760659606719313	0.9516916920837057	0.7301879555485934	0.8330998958746072	0.5193956580632677	0.6940193553440285
QinJ_2012__CON-065__bin.52	0.441807066638589	0.4358559172119775	0.914788203130724	0.820206168275374	0.8066966213230398	0.6851305128771077	0.8959546468500841	0.7868396424425932	0.863306037456069	0.48128002934333686	0.8596501009829188	0.9258606126988267	0.687557052008392	0.5918022974247628	0.9361349277406507	0.9223484438308721	0.8796162879480814	0.914576698865388	0.8677628332171365	0.9156328378112488	0.5465076682968009	0.6844466951652153	1.0	0.5937666605688313	0.4078908140333771	0.9056833822619345	0.8392217380305405	0.43120005861294675	0.9072118346543518	0.8753115540771249	0.6909563264427794	0.5443142907303533	0.8734356633054845	0.8737711210509412	0.7413731372994453	0.6159045678009408	0.7793761683997882	0.9079048682383722	0.8263844889499389	0.5472748896514511	0.7993686206005154	0.3349992558183257	0.7863544267750576	0.6861004834185724	0.9097084144138083	0.6482942111881609	0.6615484784825514	0.5023650231848303	0.6497673683478107
QinJ_2012__NOM014__bin.9	0.35622620388793247	0.3456952698412906	0.9207937235476158	0.8307040870302649	0.8212082000838238	0.789554589744076	0.9148685202488036	0.7634842183105913	0.8680710527468634	0.39573584133375267	0.877598324570632	0.9285261726992106	0.6528826029048012	0.6272176194701318	0.9293899106773315	0.9249123348452563	0.9039034287324629	0.9278801673075502	0.9011958292113438	0.9294474496190988	0.47719398273439434	0.6990464881956899	0.8425361857827813	1.0	0.32815962348608835	0.9174224646413395	0.8591825939470341	0.3514982028888472	0.9284241718478958	0.8940858467934136	0.7452790279057329	0.5733735931565275	0.8773073606037404	0.8850875409229377	0.8346043118898339	0.6841314790973447	0.7586064852925888	0.9158466822588481	0.8580187380794678	0.5027791962725228	0.8400855499447822	0.24356495590751662	0.8313298230219844	0.7512598085914794	0.9249162579549222	0.6782847379918517	0.6887568253935042	0.42523958757655783	0.6216794963250271
QinJ_2012__CON-008__bin.32	0.9743524115060427	0.8388683456645671	0.9023657209717881	0.8232116001564324	0.6408757348662854	0.42305882427753383	0.8934598887804319	0.8982720905018234	0.7795353451208694	0.8440541408463244	0.8386680359794348	0.8950424942689174	0.9735607113219485	0.48174399786336336	0.9159621382899912	0.8837226124198364	0.7966411563274014	0.8806750436388957	0.8114410215158038	0.841830067437594	0.7884340233948994	0.5995467595934031	0.7036211539745575	0.39893978945226427	1.0	0.8627838912858928	0.7892821600378999	0.8683885880710813	0.8592864205931074	0.8285746535119375	0.5310249496841148	0.41981730484908414	0.8631606642650701	0.7826759148270501	0.5068224524900402	0.4415413671294986	1.0010245999370455	0.8253712883092272	0.7212038930028329	0.770403767093888	0.6677061043581665	0.626986801817413	0.6722917653642297	0.4676801912798517	0.8803022450582328	0.4475800682324737	0.5367560323420654	0.918671088317494	0.8296914594945201
BackhedF_2015__SID546_12M__bin.16	0.4345439518962959	0.41975810766645555	0.8306352367152273	0.8016391036375679	0.6907770865328717	0.601701575980541	0.81054792004697	0.7471034235422397	0.7543419724485398	0.45653327664546656	0.7716024879032142	0.8229675519807492	0.6477535986672567	0.49758715036456663	0.8458404554696561	0.8370198523223226	0.7795246895905459	0.8287534743010183	0.8482569204027153	0.8196845002067951	0.5259357836374522	0.5916629790630884	0.7105816869267946	0.5072642175194431	0.3924141656037692	1.0	0.746931696905016	0.42601582632688656	0.9134461595416381	0.880389324170723	0.6065952428467721	0.4662938571754981	0.7919949356910858	0.7964482593064991	0.660538375661238	0.5416811278571697	0.7209525296960547	0.8085150381920041	0.7354589114194237	0.5326598756916064	0.7096883468834688	0.3288760328905317	0.7534826162028962	0.5944644731932912	0.8219585224133992	0.5379823168562529	0.5672857502321021	0.48749577010177786	0.6793014088091788
