	CosteaPI_2017__SID713A084-11-0-0__bin.68	ZeeviD_2015__PNP_Main_80__bin.38	ZeeviD_2015__PNP_Main_67__bin.56	NielsenHB_2014__O2_UC29_0__bin.43	RaymondF_2016__P13E0__bin.27	XieH_2016__YSZC12003_37797__bin.86	YuJ_2015__SZAXPI003409-8__bin.82	VincentC_2016__MM103.2__bin.7	ZeeviD_2015__PNP_Main_362__bin.20	BritoIL_2016__M2.40.ST__bin.6	LiJ_2014__MH0402__bin.31	ZeeviD_2015__PNP_Main_93__bin.48	ZeeviD_2015__PNP_Main_545__bin.12	BritoIL_2016__M2.3.ST__bin.56	XieH_2016__YSZC12003_37196__bin.27	LeChatelierE_2013__MH0183__bin.57	LiJ_2014__V1.FI04__bin.78	HMP_2012__SRS049959__bin.74	ZeeviD_2015__PNP_Main_418__bin.8	YuJ_2015__SZAXPI003420-4__bin.6	XieH_2016__YSZC12003_37176__bin.33	ZeeviD_2015__PNP_Main_499__bin.24	NielsenHB_2014__V1_UC36_0__bin.54	XieH_2016__YSZC12003_37100__bin.114	XieH_2016__YSZC12003_37138__bin.23	KarlssonFH_2013__S479__bin.12	XieH_2016__YSZC12003_36008__bin.29	HMP_2012__SRS011529__bin.40	ZeeviD_2015__PNP_Main_317__bin.26	ZeeviD_2015__PNP_Main_122__bin.60	ZeeviD_2015__PNP_Main_166__bin.51	ZeeviD_2015__PNP_Main_386__bin.18	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.70	ZeeviD_2015__PNP_Main_38__bin.1	ZeeviD_2015__PNP_Main_20__bin.22	LeChatelierE_2013__MH0144__bin.6	ZeeviD_2015__PNP_Main_722__bin.37	ZeeviD_2015__PNP_Main_456__bin.1	LiJ_2014__O2.UC29-1__bin.36	LeChatelierE_2013__MH0313__bin.17	ZellerG_2014__CCIS98832363ST-4-0__bin.77	BritoIL_2016__M2.49.ST__bin.36	ChengpingW_2017__AS78raw__bin.68	ZellerG_2014__CCIS20795251ST-4-0__bin.56	LeChatelierE_2013__MH0151__bin.14	XieH_2016__YSZC12003_37309R1__bin.49	NielsenHB_2014__MH0183__bin.20	NielsenHB_2014__O2_UC58_0__bin.25
LiJ_2014__MH0402__bin.31	0.958423923917248	0.979038074446154	0.9821164557748986	0.98133994264433	0.9839543520922117	0.9801446982146764	0.9796183213589092	0.983317126693961	0.9846465320211709	0.978388906727958	1.0	0.9825092592415549	0.982222573991369	0.9792555297568128	0.9791736639742201	0.9785581353737678	0.9832834047239987	0.979135645180555	0.9846069110697286	0.9782832784730072	0.9806325623987322	0.981477265630194	0.983086301819078	0.9800645639655461	0.9815181972028987	0.9841812196643556	0.9800316448166742	0.979651074360864	0.9810917707028964	0.9821601173132378	0.9845786363389927	0.9810254761548842	0.984259698828355	0.9828021489514837	0.9814270759783368	0.9785214334130181	0.9786378249571175	0.9819575390092754	0.9816166275507099	0.9528696668129697	0.9820128356027236	0.9791682662334272	0.9788688681983612	0.9838973341095985	0.9835498927456698	0.9834380741508456	0.978466380209487	0.9834565109266685
ZeeviD_2015__PNP_Main_93__bin.48	0.9590989874364266	0.9776493153604348	0.980302661907587	0.97927765035611	0.981131699560644	0.9776466373704266	0.977974887507704	0.9811935321261003	0.9801317459872392	0.9775631913876645	0.9825092592415549	1.0	0.981312612381197	0.9779460200161499	0.9774587753552383	0.9768748417080648	0.980727726727091	0.9775913035186421	0.9808491760778729	0.9766470189554637	0.9791265560327692	0.9803529995262497	0.9817233877776568	0.977439147797671	0.9796431432524944	0.9812877653638016	0.9782649241636154	0.9804523230234673	0.9804297179337836	0.9814171674571985	0.9827321131764057	0.9782086019110776	0.9826962592906632	0.9802597949467072	0.9797245852149659	0.9773641729785733	0.9773468468514477	0.9805873385449244	0.9802009650975756	0.9539252074902818	0.980008309076047	0.9782535696117011	0.9779603750931708	0.9815136987346019	0.9809896965549091	0.9801141343513234	0.9768116844444756	0.9818040273726831
ZeeviD_2015__PNP_Main_545__bin.12	0.9594101766152021	0.9780187420146953	0.9829008467113987	0.9792533654164723	0.9824535634674951	0.9795574847988759	0.9779530057531143	0.9806099607692842	0.9809827868100972	0.9771833941462956	0.982222573991369	0.981312612381197	1.0	0.9790245417831624	0.9769548659517109	0.9776994238211931	0.9823550345405065	0.9789444644333343	0.9817779442379698	0.9774546740609389	0.9798679848838244	0.9826591627187621	0.981990176833425	0.9776344103248598	0.980160649782894	0.9817644449373406	0.9799365788867487	0.9809547391530756	0.9800909150926517	0.9936669949339697	0.9844556830031282	0.9795729639549102	0.9820901300222107	0.9816451536059008	0.9799719369098737	0.9774013046350722	0.9778287763879812	0.9816145390583756	0.9801135240951953	0.9529408048776015	0.9807774427297871	0.9786303857752681	0.9790127302495117	0.9814247322569309	0.9834141802642582	0.9808615138723196	0.9777924425161408	0.9821076736739387
BritoIL_2016__M2.3.ST__bin.56	0.9570559792375783	0.9781774933642565	0.9771868698283732	0.9777141455719276	0.9790012059524879	0.9760246567724535	0.9776300550986746	0.9795896779460177	0.9772229008111748	0.978305943503255	0.9792555297568128	0.9779460200161499	0.9790245417831624	1.0	0.9744052049072096	0.9776577954404138	0.9795635308088139	0.9770868947536863	0.9787025099496802	0.9774848925131462	0.9782108043030797	0.9773234977747643	0.9797213340181249	0.9754196443577597	0.9787815882032015	0.9781232550358476	0.9808563136257715	0.9779186411711062	0.9768196153125586	0.9785710002398657	0.980986087431513	0.9774598360981903	0.9794993426120601	0.9790878587527181	0.9763685464471871	0.9783643233103358	0.9782829591365811	0.9792493955382985	0.9784144140992791	0.9543602098944403	0.9773784402257703	0.9886745226323681	0.9796357080454757	0.9779802605440897	0.9793125391281426	0.9783535711977684	0.9777216637005434	0.9791926161390329
XieH_2016__YSZC12003_37196__bin.27	0.9618793812641214	0.9748633488824657	0.982897732613994	0.9796324942231608	0.9785750628322376	0.9766197797611709	0.9744631331945816	0.9785141422141714	0.9807556556718368	0.9740042956230321	0.9791736639742201	0.9774587753552383	0.9769548659517109	0.9744052049072096	1.0	0.9739902634675203	0.9797895324576823	0.9751702263446562	0.9800567980755596	0.9740158815384181	0.9759385783052988	0.9828944119678285	0.9823978083429159	0.9763274878034998	0.9795788544869405	0.9786740103636593	0.9762355943294942	0.9759199408940821	0.9801044106442419	0.9762386936111748	0.9822100079395674	0.9771463310839564	0.9789615442166691	0.978935572431703	0.9808077291322134	0.9742137576103452	0.97339945620485	0.9807878357205846	0.9799780565802287	0.9557240532959327	0.984615862368797	0.9758811295636223	0.9754569354725395	0.9796772151173085	0.9782938904454481	0.9782687652723214	0.9739159970237186	0.9787096150125749
LeChatelierE_2013__MH0183__bin.57	0.957626988945062	0.9850775610647386	0.9747311636095449	0.9761796705716314	0.9771840568692226	0.9751334673605764	0.9855609977878727	0.9777747347678035	0.9759721863779587	0.9804939947780679	0.9785581353737678	0.9768748417080648	0.9776994238211931	0.9776577954404138	0.9739902634675203	1.0	0.9776877004958883	0.9851359036555465	0.9773404850654684	0.9831965953195251	0.9764115909879226	0.9752099242737274	0.9797315177650897	0.9751093593137264	0.9766210687678804	0.9781893521822338	0.978282734251633	0.9760165650052455	0.9762319298584431	0.9775972865030191	0.9797448210397007	0.974967464636502	0.9783704710419872	0.9779198127513532	0.9750350828227864	0.9855638286036862	0.9849046597354686	0.9768950330403174	0.9768747915574825	0.9520790403601546	0.9753629441048046	0.9786521678061143	0.9855577220661274	0.9784344737353727	0.9788225212890439	0.9773310787829315	0.9999803547222783	0.9771066491274988
LiJ_2014__V1.FI04__bin.78	0.959437877506811	0.9779601247796013	0.9812886374645501	0.9837613776073547	0.9946718072632357	0.9786978685495579	0.9780542899148318	0.9816275620663595	0.9808312378272533	0.9773357716022539	0.9832834047239987	0.980727726727091	0.9823550345405065	0.9795635308088139	0.9797895324576823	0.9776877004958883	1.0	0.9783194439094127	0.9829382425335256	0.977986525422821	0.9801866164218591	0.9806499990046296	0.9835781295677826	0.9789808333013391	0.9825773051802589	0.9823033988313992	0.9791796002905022	0.9785309765069359	0.9803138619200594	0.9813669864232138	0.9844139309476221	0.9791601649764143	0.9811562883433984	0.9825482401248885	0.9819283345549228	0.9776226586901949	0.977105119671474	0.9831988628810422	0.9843766045455106	0.9543602418648951	0.9809748986091699	0.9790012099879001	0.9782705338313629	0.9829922809452817	0.9830701511717147	0.9825140238275458	0.9779092599123163	0.9860695650391086
HMP_2012__SRS049959__bin.74	0.9578871550103868	0.9904220337445573	0.976115379889044	0.9766573333874393	0.9783853971534151	0.9765596151345729	0.9851375046274906	0.9785567122394063	0.9772447167500777	0.9801630622172006	0.979135645180555	0.9775913035186421	0.9789444644333343	0.9770868947536863	0.9751702263446562	0.9851359036555465	0.9783194439094127	1.0	0.9785302154757757	0.9832273758067955	0.9776901188572658	0.9759511997015601	0.979183335060628	0.9758813662625235	0.9768519798012499	0.9791599224844015	0.9779974527633958	0.9771488941277745	0.977689585320291	0.9787397649547206	0.9805934133526607	0.9771920503973608	0.9795323012299819	0.9789673035021822	0.9762420603595142	0.9828221329850525	0.9833030188818095	0.9779071396818647	0.9774000079437581	0.9557841671853875	0.9761266981270841	0.9779396722091267	0.9838122295168841	0.978781641320039	0.9786777665753263	0.9779306207068617	0.9853248897105724	0.9777706037448451
ZeeviD_2015__PNP_Main_418__bin.8	0.9581933342832585	0.9792207861234502	0.9815994391393276	0.9814238870734526	0.9835081270351937	0.9798959118481031	0.9785894986329909	0.9820004100292696	0.9828171712808318	0.9779235997735873	0.9846069110697286	0.9808491760778729	0.9817779442379698	0.9787025099496802	0.9800567980755596	0.9773404850654684	0.9829382425335256	0.9785302154757757	1.0	0.9775970043969219	0.9803507951662978	0.9811375625665996	0.9827398559707083	0.9791892330428758	0.9839757745324066	0.9829064044875929	0.9788792627135501	0.9805078494288648	0.9807786975747163	0.9816427637266419	0.984340409962857	0.9817843628466315	0.9837588824400525	0.9826258204610603	0.9816204930672151	0.978175463674539	0.9782467245393724	0.9809034100773706	0.9819501611307871	0.9533617577302222	0.9835115430491153	0.9786117989738473	0.9789264554581899	0.982108626198083	0.9832775919732442	0.9830031045871794	0.9773872470022065	0.9849702819058834
YuJ_2015__SZAXPI003420-4__bin.6	0.9568260718313516	0.9835087054286964	0.9752049959272332	0.9766437618343492	0.9776177799409802	0.97659959863266	0.9865789029471481	0.9772360875535094	0.9763215623248065	0.9795051876838134	0.9782832784730072	0.9766470189554637	0.9774546740609389	0.9774848925131462	0.9740158815384181	0.9831965953195251	0.977986525422821	0.9832273758067955	0.9775970043969219	1.0	0.9762300881762804	0.97575403723139	0.9773420607117116	0.9748187320124837	0.9762795828654823	0.9774256035336569	0.9785522528560194	0.9762831237226929	0.9766405319133287	0.9768430490187844	0.9799816199806217	0.9754662642536053	0.9789150871857698	0.9777699919596455	0.9747924279614532	0.983421925433805	0.9829754174808587	0.9765200197726149	0.977129900279328	0.9533742663901652	0.9751203841407245	0.9780793351085616	0.9833859984412493	0.978021978021978	0.9778223936596265	0.9766056997022543	0.9835299680720938	0.9777387175704146
XieH_2016__YSZC12003_37176__bin.33	0.9588836495632497	0.9788404143098223	0.9779317403610068	0.9783955585770524	0.9799928369659914	0.9791987943801264	0.9769168587472049	0.9801929004880251	0.9778644509280915	0.9769727903953315	0.9806325623987322	0.9791265560327692	0.9798679848838244	0.9782108043030797	0.9759385783052988	0.9764115909879226	0.9801866164218591	0.9776901188572658	0.9803507951662978	0.9762300881762804	1.0	0.9781154652495314	0.9803646239998657	0.9771049562623494	0.9801989663427302	0.9815044504428135	0.9794947162844391	0.9784143263412902	0.9795537856251799	0.9806019163797657	0.9820536119945479	0.9787709027905389	0.9809315660609719	0.9810144044000837	0.9765654898062593	0.9779509487893677	0.9767321964818699	0.9800259478022307	0.9785925922249629	0.9540759379600302	0.9790032899915415	0.9778157423059353	0.9787207460455569	0.9795668327026608	0.9810052292355859	0.9793155786854598	0.9764826956860821	0.9802239995550599
ZeeviD_2015__PNP_Main_499__bin.24	0.9587529732191242	0.9765017288780006	0.9987393708530136	0.9807290236455533	0.9814436895102161	0.9780069046507736	0.9759373251259094	0.9793431239793845	0.9852262676239215	0.9760595516576754	0.981477265630194	0.9803529995262497	0.9826591627187621	0.9773234977747643	0.9828944119678285	0.9752099242737274	0.9806499990046296	0.9759511997015601	0.9811375625665996	0.97575403723139	0.9781154652495314	1.0	0.9816684228056467	0.9766871896641336	0.9803868594609088	0.9806106545436046	0.9776768870240639	0.9790145737712335	0.9800208782739539	0.9805648072126779	0.9854453556471037	0.9782248352897321	0.9810704546576393	0.9799519552852088	0.9801461149965811	0.9750273548160536	0.9759658903994719	0.9833582769784259	0.9807477780068146	0.9518664531494856	0.9890833418619726	0.9770641630143531	0.9768032333572416	0.9819056490614672	0.9812981733149225	0.9803863535232714	0.9752828659561947	0.98102202012512
NielsenHB_2014__V1_UC36_0__bin.54	0.9584988251955325	0.9785933648523053	0.9827890809886931	0.9833199645150837	0.9828182339274094	0.978671463445972	0.9785259462588464	0.9824607695192903	0.9823088744527949	0.9800763864776996	0.983086301819078	0.9817233877776568	0.981990176833425	0.9797213340181249	0.9823978083429159	0.9797315177650897	0.9835781295677826	0.979183335060628	0.9827398559707083	0.9773420607117116	0.9803646239998657	0.9816684228056467	1.0	0.9808719831912864	0.982377189056404	0.9824699300514541	0.9793784686022389	0.9803649202008363	0.980173058085853	0.983157290823592	0.9845208147806285	0.97828703132774	0.9828985758442383	0.9814577335775975	0.9816039294377422	0.978738249361157	0.9774109930762965	0.9833494758075617	0.9827959514553706	0.9521945501487704	0.9836533339757436	0.9792066410125683	0.9773577642396157	0.983676954475405	0.982211348781212	0.9811431621721157	0.9797199368883922	0.9845006750398887
XieH_2016__YSZC12003_37100__bin.114	0.960249774204693	0.9757311996408057	0.9771421874342634	0.9756758801071694	0.9780508693411073	0.975982763548193	0.9739414365071981	0.9782875093505646	0.9780250684135433	0.9739825804158483	0.9800645639655461	0.977439147797671	0.9776344103248598	0.9754196443577597	0.9763274878034998	0.9751093593137264	0.9789808333013391	0.9758813662625235	0.9791892330428758	0.9748187320124837	0.9771049562623494	0.9766871896641336	0.9808719831912864	1.0	0.9797499654955086	0.9798486883176961	0.976327360174704	0.9770936909180029	0.9771583940671557	0.9774780080089024	0.9807020631618532	0.9757320285117626	0.9785998109677295	0.9805464238116393	0.9768454861804748	0.9750416182560877	0.9743746734755827	0.9788717300147668	0.9774016583734865	0.9560549509966036	0.9763214765019036	0.9750441696113075	0.9766313773120872	0.9794837225397558	0.979473571715297	0.979300743361308	0.9753732507614917	0.9786794804426908
XieH_2016__YSZC12003_37138__bin.23	0.9602675298377564	0.978337501603957	0.980945590224701	0.9796527512862018	0.9808119859584971	0.9783419089271932	0.9765083020653919	0.980700008216303	0.9807784409873088	0.9753577131788285	0.9815181972028987	0.9796431432524944	0.980160649782894	0.9787815882032015	0.9795788544869405	0.9766210687678804	0.9825773051802589	0.9768519798012499	0.9839757745324066	0.9762795828654823	0.9801989663427302	0.9803868594609088	0.982377189056404	0.9797499654955086	1.0	0.9814905892056551	0.9782676316280613	0.9780984019981086	0.9802113148542465	0.9798626257237452	0.9834107835195028	0.9793295471679148	0.9821123003979548	0.9817865342821088	0.9820538948750448	0.977313075451608	0.9759278748333684	0.9822986596804754	0.9800015442822948	0.9554564639516243	0.9842384140532217	0.977816266728428	0.9776637123825229	0.9816897887104789	0.9810739521950971	0.9829295672778093	0.9767577268673366	0.9818872965609237
KarlssonFH_2013__S479__bin.12	0.9593152355352492	0.9792221245227111	0.9812567523147188	0.9799384838067667	0.983741140763159	0.9791534728204266	0.9792449173683792	0.9825203349432424	0.9815881117283572	0.9787761907277925	0.9841812196643556	0.9812877653638016	0.9817644449373406	0.9781232550358476	0.9786740103636593	0.9781893521822338	0.9823033988313992	0.9791599224844015	0.9829064044875929	0.9774256035336569	0.9815044504428135	0.9806106545436046	0.9824699300514541	0.9798486883176961	0.9814905892056551	1.0	0.9800174180683878	0.9797779763397132	0.9811422616595885	0.9819985567211869	0.984285933997532	0.9804483840318345	0.9833607576542263	0.9831871967310802	0.9806089656900681	0.978630152065732	0.9783302706844013	0.9812754059633516	0.980654020607745	0.9526435179972226	0.9799475372490052	0.9787463956129048	0.9796930349671065	0.984104590445892	0.9830896781167122	0.9821290093673183	0.9780125883871558	0.9833169074862886
