	CosteaPI_2017__SID713A084-11-0-0__bin.68	ZeeviD_2015__PNP_Main_80__bin.38	ZeeviD_2015__PNP_Main_67__bin.56	NielsenHB_2014__O2_UC29_0__bin.43	RaymondF_2016__P13E0__bin.27	XieH_2016__YSZC12003_37797__bin.86	YuJ_2015__SZAXPI003409-8__bin.82	VincentC_2016__MM103.2__bin.7	ZeeviD_2015__PNP_Main_362__bin.20	BritoIL_2016__M2.40.ST__bin.6	LiJ_2014__MH0402__bin.31	ZeeviD_2015__PNP_Main_93__bin.48	ZeeviD_2015__PNP_Main_545__bin.12	BritoIL_2016__M2.3.ST__bin.56	XieH_2016__YSZC12003_37196__bin.27	LeChatelierE_2013__MH0183__bin.57	LiJ_2014__V1.FI04__bin.78	HMP_2012__SRS049959__bin.74	ZeeviD_2015__PNP_Main_418__bin.8	YuJ_2015__SZAXPI003420-4__bin.6	XieH_2016__YSZC12003_37176__bin.33	ZeeviD_2015__PNP_Main_499__bin.24	NielsenHB_2014__V1_UC36_0__bin.54	XieH_2016__YSZC12003_37100__bin.114	XieH_2016__YSZC12003_37138__bin.23	KarlssonFH_2013__S479__bin.12	XieH_2016__YSZC12003_36008__bin.29	HMP_2012__SRS011529__bin.40	ZeeviD_2015__PNP_Main_317__bin.26	ZeeviD_2015__PNP_Main_122__bin.60	ZeeviD_2015__PNP_Main_166__bin.51	ZeeviD_2015__PNP_Main_386__bin.18	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.70	ZeeviD_2015__PNP_Main_38__bin.1	ZeeviD_2015__PNP_Main_20__bin.22	LeChatelierE_2013__MH0144__bin.6	ZeeviD_2015__PNP_Main_722__bin.37	ZeeviD_2015__PNP_Main_456__bin.1	LiJ_2014__O2.UC29-1__bin.36	LeChatelierE_2013__MH0313__bin.17	ZellerG_2014__CCIS98832363ST-4-0__bin.77	BritoIL_2016__M2.49.ST__bin.36	ChengpingW_2017__AS78raw__bin.68	ZellerG_2014__CCIS20795251ST-4-0__bin.56	LeChatelierE_2013__MH0151__bin.14	XieH_2016__YSZC12003_37309R1__bin.49	NielsenHB_2014__MH0183__bin.20	NielsenHB_2014__O2_UC58_0__bin.25
LiJ_2014__MH0402__bin.31	0.8030602366963612	0.6920436940863737	0.8691945686730664	0.6501584452250644	0.8866897413809409	0.6624764223532427	0.8592287680819273	0.8059033097255967	0.8985357357171473	0.7963321176982371	1.0	0.8835165383114193	0.8748575024630796	0.8611373323773317	0.7168154830988894	0.8557237155448263	0.8166394137440701	0.8457157889850049	0.7945636867272249	0.8444623264882932	0.8543619291286458	0.8376516749800976	0.4149485289439793	0.8511362835266829	0.8835552254255152	0.7649310767569537	0.849873364179859	0.8582813636433977	0.8749855997964198	0.8412581737274949	0.8118559670145068	0.823731191614697	0.8912152740165306	0.7583688824926194	0.8914499758420465	0.8104408783522383	0.8191282847509151	0.7075546476979447	0.8734097446822413	0.7895016927761701	0.6434019556766033	0.8222971892522039	0.565355431412905	0.816523352401782	0.82464506722101	0.897345032316636	0.8355513945415062	0.8703551820959474
ZeeviD_2015__PNP_Main_93__bin.48	0.7918322473159655	0.6827980768824183	0.8524273651005747	0.6311707422269769	0.874582965102266	0.6485379993318984	0.8561695793920276	0.7917831968235577	0.8572960493211158	0.7938999792803955	0.8691129895006575	1.0	0.8658485946611076	0.8449733816508873	0.7097893788769973	0.8383177372500433	0.7931946670274979	0.840999446067715	0.7787890448262301	0.8359937587476902	0.8498462943621533	0.8207695007421001	0.4041591434769188	0.8372859855131908	0.8531918762236195	0.7577066357704945	0.8294835744277794	0.8533584787581768	0.8769263946619533	0.8428980384031528	0.7865322570414942	0.8023882515613703	0.870363777057055	0.7638599354732315	0.8694808681937155	0.7882202705388365	0.8092400979318453	0.6973804499959829	0.8554972493667835	0.7898575421474814	0.6144309931456166	0.8228778262174882	0.555910372910597	0.816355802123548	0.7976193597219345	0.8511444410146687	0.8225496953372432	0.8543132719638379
ZeeviD_2015__PNP_Main_545__bin.12	0.7699036497858123	0.6645994256588019	0.8367266908893735	0.6081488994483323	0.8581269118146616	0.6165372825544062	0.8156895685017667	0.7514929401540991	0.8288256667094317	0.7552449583768044	0.8210989298275766	0.8261113034188552	1.0	0.8264372852171289	0.6661010398335233	0.8157565400098279	0.7572960616718831	0.8188751530056894	0.7424025665418414	0.8028157081268714	0.8176212527222304	0.8120593900105945	0.38588579502038595	0.787795531951461	0.819087363928823	0.7143011603822379	0.8066411529427523	0.837514211273322	0.8265276564087296	0.8581131947587937	0.76177508385559	0.7982955347755608	0.818810602154546	0.7182032593338513	0.8238867197113285	0.7651752999395643	0.7787035445679248	0.6736462274465377	0.8204873105129937	0.7546631938308752	0.602303819877305	0.796530068996791	0.5350837910392122	0.772914946991648	0.7914063451872904	0.827938092506211	0.8010260357789231	0.8080241549284978
BritoIL_2016__M2.3.ST__bin.56	0.7388775233541199	0.6545967602792715	0.7940893741835301	0.5864064670378731	0.7978001130634388	0.5944743623484438	0.797366782724988	0.7289467051389797	0.7938739016666123	0.735684395575737	0.7964182265896266	0.7944201364235219	0.814367643819954	1.0	0.6454141326118052	0.8050943745771054	0.7378653590956833	0.7962059344788626	0.7218814328683845	0.7964921710327018	0.8010791118079734	0.762147760079701	0.3761466358061256	0.7706243375810309	0.8045131553525043	0.694992689041354	0.796188442245017	0.7989060993034115	0.7959570676973303	0.77849902321776	0.7539383366952876	0.7421771947386542	0.8067744241278332	0.7066973787887583	0.8103635124723603	0.7646793633781003	0.7685562784795432	0.653707041657755	0.8006227235249077	0.7432879515878575	0.5932737590253963	0.8247246364596991	0.5322703885899749	0.7437371839570772	0.7562027858767705	0.8064802365586097	0.7915084745897475	0.7925747057527982
XieH_2016__YSZC12003_37196__bin.27	0.7506272934829293	0.6416976859840408	0.8075358103576891	0.6257177141651534	0.7807712884193712	0.6788728308455088	0.7682103486470806	0.7296082523942644	0.7943277975782328	0.7150175566824651	0.7853262302864075	0.7905160006932253	0.777543458440394	0.7645614973664976	1.0	0.7703493629109432	0.7470726304129964	0.7656540806100383	0.7225761605871316	0.7791437161393383	0.7741460896822466	0.7761485310406667	0.3114097714617257	0.7811179010345632	0.8093272701242531	0.6928814434154905	0.7545379879891193	0.7875415370008967	0.817835291192272	0.7709691213370206	0.7247603851921063	0.7569473224175476	0.8010820341639477	0.6895038541815798	0.8066334872996617	0.7171019417841509	0.7468889634022289	0.6473951308462622	0.8084663898789116	0.7188472493274962	0.5972775839593709	0.7491240496409545	0.4969473600928319	0.7243337125978615	0.7297683723523695	0.8016650591878716	0.7507949484978864	0.7623895172289075
LeChatelierE_2013__MH0183__bin.57	0.792753536276662	0.7194890294549653	0.8305306927782842	0.6122516033288765	0.8392211449368762	0.6374681889246357	0.871527598879338	0.7719729750503191	0.8400598677470115	0.7929630058203815	0.8407153047063921	0.8372641250465606	0.8539211769485525	0.8552506328429663	0.6908128178468051	1.0	0.7725202986968123	0.8881103228787197	0.7567332211094622	0.8644242163685245	0.8416891691576368	0.7993720981499954	0.3908845273801188	0.8220353513640436	0.8448261445018891	0.7421303221523334	0.8387996719436662	0.8376653267936042	0.8453726235131253	0.8174675638945457	0.7706494316027038	0.7839980472032859	0.843958704093018	0.7326070596304044	0.8439054920718312	0.8080980249893787	0.8595861456168076	0.6918804368115695	0.8312680593575873	0.7773777960594386	0.6167729358592432	0.8297857244816685	0.5750631576013372	0.7863925881566933	0.7892128252795954	0.8494522118041155	0.9458563461247712	0.8363172889235377
LiJ_2014__V1.FI04__bin.78	0.783329528360881	0.6896893067039404	0.8299060006370697	0.6801630393097269	0.9074633707483946	0.6423909424209912	0.8236174188931771	0.7794078500341546	0.8429695388644097	0.7706549094521832	0.8571538144322455	0.8463434816310067	0.8469074597612882	0.83740736095232	0.7157288537528007	0.825321084029132	1.0	0.824998939721115	0.7653869025328484	0.8239115898859319	0.8247841768491039	0.8001180293431053	0.40075564045807655	0.8283340807923487	0.8628423234455184	0.7457676825191144	0.8212189327007153	0.8336778863723935	0.843164449706235	0.814404272156896	0.77864174214198	0.787069831320909	0.8492906057486065	0.7388916611547203	0.8643537848346732	0.7769795857964138	0.7939819472856409	0.6940847266601035	0.8649908545306394	0.7703688597445044	0.6181227378837195	0.8031138811711614	0.557982817165509	0.77704004425198	0.7952425512024466	0.855050401597547	0.8107388654925696	0.8679858039936871
HMP_2012__SRS049959__bin.74	0.7865698566803798	0.7390826461245826	0.8267066271574519	0.6109428227652953	0.8396652998644479	0.6355139554285967	0.8713964905392805	0.7615722681865642	0.8399961415901049	0.7817400751713015	0.8323656283369746	0.8414413530157365	0.858715352579127	0.8473178128231207	0.6878275629233886	0.8896951686954344	0.7735967995505291	1.0	0.7556755009586794	0.8584564329677434	0.8309034940609257	0.7991198425497996	0.3997236498526866	0.8196531831035493	0.8374103300463516	0.747324920420296	0.8368696449755211	0.8452202255139047	0.8396339925911761	0.8206651695584998	0.7715931340611287	0.8310871069879526	0.846086675455267	0.7352546973602045	0.8601504102945083	0.8016472702596135	0.8366496479200971	0.6849819856257308	0.8328750061345332	0.8159208484440285	0.6120538078951867	0.8210873946764098	0.5655134308202336	0.7894162801205584	0.786030863894591	0.8357781211236095	0.875760047519364	0.8277651514510497
ZeeviD_2015__PNP_Main_418__bin.8	0.7799415227651538	0.6892877787068786	0.8564754277761253	0.6519977851232867	0.8703857514586572	0.6383877044411645	0.8426558317292313	0.7929904015773515	0.8597294632852384	0.7821274040485102	0.8644557183664536	0.8613354359696727	0.860588102146223	0.8492022515419021	0.7175545815585324	0.8379950501995073	0.7933533121199027	0.8353330826631647	1.0	0.828303093905909	0.83938870150982	0.8362291349821444	0.40117141536982265	0.8353882675137073	0.871056387693217	0.7455426541481236	0.8285462813828762	0.8565914094959097	0.8516247729470768	0.8284246876443926	0.7951884422345563	0.8042331457048415	0.869262412382358	0.745777423597042	0.8848002214876713	0.7911056986308546	0.8071729081667967	0.7028342565104093	0.8635577953745742	0.7861680575119676	0.6516994127957768	0.8220700118039459	0.5677922505504455	0.7964371163951385	0.8139671921386843	0.8626991565135895	0.82367785516128	0.8636765831037082
YuJ_2015__SZAXPI003420-4__bin.6	0.7749260732469095	0.6986747206241928	0.8208919746878787	0.6065742035109182	0.821315838027689	0.639428598973752	0.8597776961448382	0.7541750538971325	0.814871453053395	0.7761453036773053	0.8163607924748466	0.8215676627178118	0.8269124963223622	0.8325581897877192	0.6875063371724824	0.850576537252601	0.7588466927855135	0.8431996529307242	0.7359987965605568	1.0	0.809543241540602	0.7903181302141424	0.3876753838456539	0.8070790164375865	0.8245114351680245	0.7242370044331119	0.8397563866232055	0.8230295756878637	0.827692903530366	0.8022893606977289	0.7506561570721182	0.7628742256183002	0.8261246091730675	0.7236527379078438	0.8211920034440975	0.7907985086659276	0.8286362072375912	0.6764410106896672	0.826261741430065	0.7599678528745415	0.5956144273107616	0.8037762068054167	0.5589336263254041	0.7561040476455638	0.7710963433060344	0.8548808279131462	0.8366713263930561	0.8030290437809275
XieH_2016__YSZC12003_37176__bin.33	0.7971496082492413	0.6823248232075219	0.849246776685953	0.6237242020378841	0.8424117055364161	0.6623946411820882	0.8415042075676848	0.7990918235281146	0.8482179962784102	0.7928597720568654	0.8428493400708696	0.8522890152035594	0.8594132983225706	0.8545051761309375	0.6970890518427297	0.8451706689871474	0.7752110568874008	0.8328541404806855	0.7611270276642699	0.8261259335779337	1.0	0.8064247463670396	0.3961449147036722	0.8228818403719554	0.8521999616645718	0.7463178481950968	0.8405305555414201	0.8508624623218717	0.8657640878458034	0.8377614145433758	0.7809562823455175	0.7905477725589577	0.854581507735784	0.7479021530601341	0.8548842897683421	0.7950818698868426	0.8162613458449315	0.6931961399955557	0.8361601470994838	0.7865895547831928	0.6223638032137301	0.8296032622431654	0.5581010732223641	0.796760317064524	0.7882264436426799	0.8525739865283198	0.8240522583129358	0.8370735819708143
ZeeviD_2015__PNP_Main_499__bin.24	0.7323289907662615	0.6467896730185799	0.904615547315474	0.59606029360248	0.7962711427494994	0.5938022578704898	0.7824155777200532	0.7427549523110785	0.8338001427693285	0.7284358826912019	0.8050091544222139	0.8018571579650082	0.8315090585816926	0.7919682338244334	0.6808312347563998	0.7819355489017998	0.7325933784114269	0.7802963455017747	0.7386668583477094	0.7856650671214135	0.7855849246164727	1.0	0.38718083453960195	0.7855997964215132	0.7945137911205409	0.7007412768601323	0.7814208192051185	0.8045010344166617	0.7942584918006781	0.784467886815649	0.7612868738143868	0.7523538762533627	0.8046390117189824	0.6973339810830639	0.8100573060220896	0.7524282352785654	0.750052877529033	0.6720667843191688	0.8019199500307351	0.7337087637894681	0.622813018447648	0.7772798477127163	0.5209651140502205	0.7629136840435445	0.7586149061754344	0.7936669244446207	0.7695663381650175	0.7835830144157364
NielsenHB_2014__V1_UC36_0__bin.54	0.7125601784056431	0.6180964322061746	0.7631467284322827	0.5905667059082512	0.7685703620754013	0.46172031278414255	0.7523329600597238	0.7186777181178077	0.7810415290818427	0.74295326422986	0.7699310560452777	0.7623395641312775	0.7628835226819549	0.7546507658489742	0.5274084921341361	0.7382283222148843	0.7084493831414324	0.7535772054249098	0.6841850033339394	0.7440874417358181	0.7450812428416012	0.7475394250310263	1.0	0.7528880849149606	0.7667837533459034	0.7118184167456284	0.7417680407602021	0.7565617991149907	0.7677839351971492	0.7654102978851018	0.7248191856254566	0.7339548179413802	0.7598670252645616	0.7178625778849742	0.7772146769907128	0.7093426875061813	0.735021997619982	0.6267710556624331	0.7609964172114229	0.7100972106571212	0.5862086567573689	0.7383639130559624	0.5346027826430962	0.7534735183111443	0.7704287541913521	0.7564565168148595	0.730014707618291	0.7677360796061804
XieH_2016__YSZC12003_37100__bin.114	0.7939093892606983	0.6778353573777607	0.8268094346915112	0.6231844626619744	0.8314737213260373	0.6338946072946968	0.8251998616733456	0.7781467618679523	0.8430373888809781	0.7594938532788164	0.8391333902913675	0.8391588179851774	0.8275366667344738	0.8214967418648331	0.7029197773212095	0.8249108335537066	0.7780526794008558	0.8210551475823349	0.7570180434915275	0.8230876679075382	0.8223587406849882	0.8059273649450422	0.40004119286397205	1.0	0.8604019609837467	0.7396619472866955	0.8200219356238599	0.8515556663072885	0.854133186869817	0.815993341334581	0.7603795846131939	0.8126402761108512	0.8600247835255668	0.7483234673881352	0.8496511320409285	0.7888399547048014	0.7998832021264333	0.700633827647701	0.8414371393505428	0.7718389986235142	0.6122912386338208	0.797069204011473	0.5479557829356442	0.7845036853204229	0.7962411087830645	0.8484009370952759	0.8107120093302684	0.8193048746584213
XieH_2016__YSZC12003_37138__bin.23	0.8210199627643743	0.6892658884653993	0.8565191768589882	0.6482887901662469	0.8747651452027364	0.648649547603351	0.8534275794369967	0.8041957028075116	0.8715115054331094	0.7850081831385556	0.8765058211581251	0.8604116046200831	0.8657513264019009	0.8629496994967305	0.7328288414910283	0.8530472063472841	0.8155002886912351	0.8440530031990571	0.7942428912448519	0.8460887667980347	0.8569481626529915	0.8201346998336081	0.40995519955515114	0.8657462092751335	1.0	0.7641942700120167	0.84490159338799	0.8600141744411458	0.8896423384245902	0.8521397692005257	0.7930420721634274	0.8309241616227432	0.8884184922727122	0.7643870151202568	0.9033025083302559	0.8117588161697795	0.8304184189272285	0.7162996691777546	0.8659543057636757	0.8031475446746488	0.6431827505068087	0.8281557960415613	0.5794301738202677	0.7936527159576746	0.8199999488287323	0.8901327297398025	0.8340976330730138	0.8562837890276862
KarlssonFH_2013__S479__bin.12	0.6103172805049216	0.5132154032519971	0.6135137239442863	0.4748826322364512	0.6370293628086054	0.45765536630035347	0.6131735275282029	0.6040254003971529	0.6178478964287794	0.5847232870409014	0.6241033018692566	0.6284543088155764	0.6209510488921871	0.6131202183990847	0.5160008052484241	0.616309647479355	0.5797080202883322	0.6195180153291804	0.5591040418841411	0.6112417730335771	0.6172341400080105	0.5949144493693039	0.3130010444380692	0.6121185679203899	0.6285167366115174	1.0	0.613299785991904	0.6222367809142094	0.6399354117814577	0.6271103576130697	0.5701137799188719	0.6000447516110229	0.6313042429156726	0.5832888506060757	0.623061669543723	0.5737023260316194	0.5956425398433133	0.5174597919400806	0.6296614800157403	0.5697069470913908	0.4562139155064332	0.5940285358156683	0.44540478814180506	0.6140545310304725	0.5977692935207664	0.6485020485435736	0.6005427711067326	0.6193636994291013
