	XieH_2016__YSZC12003_37209__bin.2	QinJ_2012__NLM032__bin.4	ZeeviD_2015__PNP_Main_515__bin.19	ZeeviD_2015__PNP_Main_625__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.43	QinJ_2012__NOM007__bin.16	BritoIL_2016__M1.52.ST__bin.24	XieH_2016__YSZC12003_37136__bin.27	FengQ_2015__SID31282__bin.48	BritoIL_2016__M2.60.ST__bin.64	XieH_2016__YSZC12003_36019__bin.1	BritoIL_2016__M1.25.ST__bin.89	QinJ_2012__T2D-043__bin.19	XieH_2016__YSZC12003_37205__bin.56	XieH_2016__YSZC12003_37798__bin.29	BritoIL_2016__W3.19.ST__bin.49	XieH_2016__YSZC12003_36051__bin.40	CM_madagascar__V48_03_2FE__bin.32	XieH_2016__YSZC12003_37265R1__bin.12	XieH_2016__YSZC12003_36702__bin.50	XieH_2016__YSZC12003_37233__bin.26	XieH_2016__YSZC12003_36057__bin.33	NielsenHB_2014__O2_UC37_2__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.101	XieH_2016__YSZC12003_35734__bin.45	LeChatelierE_2013__MH0292__bin.40	HMP_2012__SRS020328__bin.68	BritoIL_2016__W1.26.ST__bin.34	XieH_2016__YSZC12003_35516__bin.8	ZellerG_2014__CCMD46947453ST-21-0__bin.72	ZeeviD_2015__PNP_Main_561__bin.55	LeChatelierE_2013__MH0125__bin.33	ZellerG_2014__CCIS41222843ST-4-0__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.23	NielsenHB_2014__MH0125__bin.43
XieH_2016__YSZC12003_36019__bin.1	0.7805334129238446	0.8116173082533795	0.8198623039440899	0.4803821685955069	0.7701649602774042	0.822041429543953	0.8058861207338871	0.7890641296073349	0.6543849117853203	0.8549255012693121	1.0	0.8267960683181699	0.797692769447975	0.8416703276066172	0.7606697675666432	0.8608686320604441	0.7744722377788882	0.6651645075504791	0.797629052325172	0.7548433397162241	0.7993111843671716	0.6672148574916246	0.816477918663416	0.822315748525284	0.8189521551478405	0.779211450302321	0.7847836803680838	0.8063683587475227	0.8253480128641517	0.8063267749410616	0.8490138936863039	0.8079565918717073	0.7091313344042282	0.5274785122387179	0.7988376655387619
BritoIL_2016__M1.25.ST__bin.89	0.6738591579034854	0.7212275080219189	0.7131118081972386	0.4185296499332303	0.6931364720179071	0.6980203802226708	0.7237921635090012	0.6715662986186688	0.5415168698960997	0.8463138482411304	0.6922514496733392	1.0	0.6704617053751629	0.7257447159785844	0.6472725475727589	0.8489588071516095	0.6552472952346937	0.58676925288615	0.7017542086294172	0.6356380977410591	0.67523273953725	0.5789146795781095	0.6759290769149559	0.7179221517274221	0.6961588008621106	0.6723564169174043	0.690319675012607	0.6973251659697677	0.6886220718732486	0.7103944077369821	0.7840831876078902	0.7408338977035467	0.60411086140303	0.4667701064610001	0.7273816703785942
QinJ_2012__T2D-043__bin.19	0.7587256806439114	0.8284980801105152	0.804025482758576	0.4573257099314594	0.746017347040597	0.8345752463199417	0.8019261098490394	0.8090646256960652	0.6274390631094823	0.8049384507923837	0.7706331423595137	0.773607253981357	1.0	0.8217399136146925	0.7596470720875412	0.8063140584118114	0.7654631125924793	0.6692664765135895	0.7921672655927036	0.7521081202966595	0.819322394995717	0.6564933474501042	0.7862041393931776	0.7925145692592195	0.7966394482536976	0.7909037541193714	0.7910612070875866	0.787791628167364	0.7788602219374102	0.8107447719782962	0.7870808219692896	0.7846853338067722	0.7076020625690882	0.5258702354278251	0.7673421809374348
XieH_2016__YSZC12003_37205__bin.56	0.7379373510997839	0.7366209115925167	0.7681283127412415	0.42261286405525694	0.7250407455630045	0.7235719430439359	0.7597344959092839	0.7292595850185606	0.6152008652372246	0.7927239736273477	0.7242443025467709	0.7458671533048922	0.7319230520619794	1.0	0.7270722523870204	0.7835296738508135	0.711542190703086	0.6073974550759969	0.7586177442886957	0.7024159925757659	0.7345288058433523	0.6121391766856891	0.7847387666906754	0.7666231508670841	0.7729364046022863	0.7088700666703603	0.743512452213419	0.7602873889596838	0.7645270051895766	0.771267914196539	0.7667726282157831	0.7575142667183777	0.6710973137939313	0.48726037453598536	0.742940513786544
XieH_2016__YSZC12003_37798__bin.29	0.6444748585148742	0.6632833099546832	0.6783590729575649	0.38742486671858495	0.6345501015642512	0.6585228467569922	0.6795867409545422	0.7122507978397665	0.5296939669217134	0.693873330082661	0.6552176756460711	0.665903297891762	0.6773128109610821	0.727819938945904	1.0	0.6835089235575912	0.6442114154058758	0.5701082196560913	0.6604888487305046	0.6279120284888302	0.6699808888200752	0.5823028625173607	0.6878799993529467	0.6749839969865805	0.6770395465081078	0.6574800511172066	0.6626154585643276	0.6700005315080269	0.6664567595111051	0.6845494082929118	0.682006257929291	0.6775179037323418	0.5906267403999251	0.46063374244045374	0.6647801983218212
BritoIL_2016__W3.19.ST__bin.49	0.740672224421538	0.7655457121661893	0.7821440968493544	0.4378049615790494	0.7343439995634907	0.7553039951055226	0.7668796197724811	0.7032827593893048	0.58341914534717	0.8904518220202722	0.7450408008553726	0.8775347437074738	0.7223295436735746	0.7880532262801856	0.6867488062745899	1.0	0.7010700284079366	0.6206066087053433	0.7713149496330883	0.6848710033562462	0.7122933110744516	0.6151339886391471	0.7297147945329524	0.7754786220699599	0.7540397432489067	0.7404946022598647	0.7399878566809731	0.7660164689410817	0.7395414794184674	0.7576113418135338	0.8495348737315397	0.8001582346446802	0.6496019754370608	0.48953596500495133	0.7840607908946005
XieH_2016__YSZC12003_36051__bin.40	0.7055739317308701	0.7346615510043906	0.7398811161151434	0.43165542673949797	0.6885721577245031	0.7384504858492411	0.7510746802659333	0.7309552002851326	0.562598456732438	0.7566543866762622	0.7169984830600088	0.7245229524880485	0.7335413873760539	0.7655436674430403	0.6923908973665599	0.749947065438295	1.0	0.6436097583389786	0.729006711667771	0.7078453056513	0.7293649901675215	0.6329849690682089	0.7183285221353399	0.7299474255795946	0.732178438837141	0.7153735006789905	0.7229780704995222	0.7445474296777542	0.7176436327328701	0.7502600158089611	0.7374035923473699	0.7457520402315088	0.6692220140715899	0.4963305948106123	0.7302367804858058
CM_madagascar__V48_03_2FE__bin.32	0.7018713636274525	0.7531822911334409	0.7426640846742485	0.4427514338553228	0.7043081371244184	0.7532251307151814	0.7428020426493449	0.7207498233774872	0.5736023949504476	0.7664661919460134	0.7200948860430821	0.7586868143397876	0.7499765834489639	0.7641710068971728	0.7165203222988736	0.7763076782326276	0.7526115807733053	1.0	0.7197056993343891	0.6814499528401554	0.7289989841936465	0.6497050966758663	0.7244209577042631	0.7450413184135414	0.7427395985132487	0.7459743499819566	0.7143776171172447	0.7338355003626843	0.7176857041411354	0.7435433852418367	0.7504783148215514	0.7468870509014102	0.6811849283090491	0.5186283201583468	0.7301607355628794
XieH_2016__YSZC12003_37265R1__bin.12	0.8564876397220562	0.7415641073500121	0.7481978778549844	0.4180267737111076	0.7193975915000792	0.7551966799842175	0.7402392433804055	0.7184885564357792	0.5728964609652428	0.7879768742424708	0.7024419316197718	0.7381234775582337	0.7221282406893309	0.7764069074851566	0.6752825155758639	0.7848705614399021	0.6934714861866836	0.5854687880241275	1.0	0.6824467042015259	0.7316633628745118	0.5948255290595887	0.7160857269090918	0.7645061677349847	0.7307242038412195	0.7262682190945798	0.7266828666677692	0.7671050983931521	0.7151601531951489	0.7362599261431161	0.7617010946223399	0.7258783794958547	0.6289742965757907	0.4788423417782829	0.7136309187692409
XieH_2016__YSZC12003_36702__bin.50	0.7382081833577931	0.7563339152743515	0.76205992751536	0.4409467024321999	0.7193973154949797	0.7697015772495678	0.780266647856452	0.7816414916761534	0.6070128138056526	0.7687538820560348	0.7350646568474732	0.739287158174965	0.7581182731439119	0.794913796312806	0.7098687660956329	0.7706094313632899	0.7445514057696415	0.6129739537307906	0.7546194425775742	1.0	0.790633166196738	0.63340197755445	0.737461652960682	0.7749227181021539	0.7589562420848511	0.7489326182839205	0.7712259884016739	0.7591195251988299	0.7506222719473732	0.7843154159506702	0.7522733907959268	0.7556187352351244	0.6677991983452236	0.5133222692695301	0.7436644518945087
XieH_2016__YSZC12003_37233__bin.26	0.7566459023101579	0.7860610732011124	0.8082020709453852	0.4554368428570142	0.7413242006194564	0.8015989541043812	0.8340091078361104	0.9422704993868488	0.6379474298479153	0.7992833916459602	0.7667574276217841	0.7736243345733613	0.8135512196753966	0.8188566178504837	0.7461309711465091	0.7895102897444839	0.7557438688101007	0.645964075647283	0.7969736197021617	0.7788403014670591	1.0	0.654364182192752	0.7860713674493298	0.7892793125501041	0.7827482554466225	0.766427368288311	0.8755695614521581	0.809710178309247	0.777029157171295	0.8838139674933376	0.7864194417171836	0.7817091797671699	0.7044714353913679	0.5208735184324947	0.7678029372063727
XieH_2016__YSZC12003_36057__bin.33	0.6659635065342109	0.6894825777087337	0.7101072455473338	0.5068128858182414	0.6586586811659376	0.6879890437839826	0.7141681315836093	0.7193975443903902	0.5477855906681384	0.7069464317348706	0.6778095744245942	0.7024106400665004	0.6903356363190385	0.7226850905523078	0.6867544254118801	0.722052110161754	0.6945811700257553	0.6096739026750065	0.6861548315004837	0.6607736124170448	0.6929779376694876	1.0	0.6794557322540642	0.69504517395037	0.7034156412248068	0.6820544267745936	0.7008482891132823	0.6864757505144243	0.6924546557104506	0.7168574465475656	0.7004435632230899	0.7043286592262513	0.7131985609746126	0.47529264271016447	0.6940919559025933
NielsenHB_2014__O2_UC37_2__bin.33	0.7208557367754067	0.7267614012217195	0.7505264152634984	0.41165915914096785	0.7026928957564509	0.7267680647060677	0.7465428631659548	0.7462084774059419	0.6005737865795002	0.7653011773771072	0.7374296396629973	0.7291414766765932	0.7350204871855138	0.8236793579793409	0.7212725074328139	0.7615284336934846	0.7007883507755085	0.6043750015144282	0.7343983600559248	0.6839854663348656	0.7401095719135347	0.6040812024318084	1.0	0.7520505358652958	0.7232212737189754	0.690167968267276	0.7241178152494445	0.744002864086727	0.7743186890139739	0.7461521406746354	0.7419505109075182	0.7367529931160149	0.639103870394018	0.4739076126068278	0.725686157156461
Bengtsson-PalmeJ_2015__TRAVELRES28__bin.101	0.7719769172361427	0.791890053151101	0.8042095671981777	0.4573430523917995	0.9107365223993925	0.778808807896735	0.7811419893697799	0.7484416097190585	0.5974317388003036	0.8076841305998481	0.7447495823842065	0.7765752467729689	0.742962490508732	0.8068829157175398	0.709701442672741	0.8115182991647685	0.7140865603644647	0.623291723614275	0.7862183750949127	0.7207113135914959	0.7451784358390281	0.6196446469248292	0.7541236142748671	1.0	0.7801129840546698	0.7411936218678816	0.7587043280182233	0.7850478359908885	0.7604246013667426	0.7790189825360668	0.7996312832194381	0.7568473804100228	0.6632643887623386	0.509666211085801	0.7391696279422931
XieH_2016__YSZC12003_35734__bin.45	0.7352697591105546	0.7646055505371537	0.7968027546407903	0.4514751330492241	0.7425442866264825	0.7677077233512086	0.7765136331197281	0.7526740692711864	0.5942970019513271	0.798857528495594	0.7518544995976042	0.7633401743694517	0.7570508545753354	0.824661965994324	0.7216055437638507	0.7998827602811044	0.7260722292726149	0.6298703897666474	0.7617619947500743	0.7155225018364888	0.7491267057178378	0.6356898886284247	0.7351404505970666	0.7907899087636074	1.0	0.7424919474662613	0.7795961017793468	0.7602909564704441	0.7629423967517701	0.7967048496234351	0.793899470635576	0.7767266842895698	0.7013558305516608	0.5142365594575938	0.7563870708727647
LeChatelierE_2013__MH0292__bin.40	0.6943650033299974	0.8014733902935027	0.7164023444131428	0.41796156672519386	0.6816564036265512	0.7912406228816526	0.7148774311652142	0.7222152970939392	0.5564823355806363	0.757117943640536	0.68961040811166	0.7106938622390166	0.7245362043728031	0.7290747355887092	0.6755252907663505	0.7572289435538729	0.6838627494975325	0.6098341174557158	0.7298541093117649	0.6806479070877303	0.7070943784182928	0.5941902526642947	0.6762809211924358	0.7242833382600674	0.7157559331531218	1.0	0.7075045438734577	0.7081450193092362	0.6892417934261934	0.7293436284268997	0.7318924713566801	0.7045722466976042	0.6209744723942623	0.4798063259266119	0.6916695455414242
HMP_2012__SRS020328__bin.68	0.7078432923562596	0.748203133146126	0.7800343732808864	0.4380813524951191	0.7062708465918556	0.7490241128325716	0.7721991109449177	0.7911355767052707	0.606425933849412	0.7662832631605441	0.7011795740254012	0.7366548853085386	0.7316061598645204	0.772012742563542	0.6873080136006972	0.7639425721713055	0.6977374518947852	0.5895850636828549	0.7372499457674002	0.7076071857895008	0.8155072875430416	0.6163981403911218	0.7163287466336837	0.7484799890695844	0.7587062798354205	0.7142661100783946	1.0	0.7453087303099708	0.723541382769494	0.8552462998984862	0.7525291567639738	0.7387726533464211	0.6607640024976958	0.4900631495177793	0.7220510349737347
BritoIL_2016__W1.26.ST__bin.34	0.7872004548444836	0.770973978518158	0.7998608799781635	0.4425507266065155	0.754980836405672	0.7676789975308083	0.8028420233032326	0.779790992921986	0.5978563441119903	0.8210483813146464	0.7561456206752982	0.7809834502520135	0.7646651496798101	0.828527025888148	0.7293864002002522	0.8299786036928442	0.7541399527293814	0.6356382476915007	0.8168030822757821	0.7309933245031114	0.7915155654675428	0.6336583660064127	0.7724500847173008	0.8128238219766867	0.7765626788528761	0.7503185546612124	0.7822199329054071	1.0	0.7554298947040052	0.7859224626004878	0.7974155877317777	0.7742362549795786	0.6805660901865038	0.5164415714776283	0.7570544291362106
XieH_2016__YSZC12003_35516__bin.8	0.7954050521914195	0.8133847552661536	0.8493967336468347	0.47138419314768143	0.7934308975090871	0.8192324049841171	0.841684791729714	0.8118406144750224	0.70016371532002	0.8840863182116275	0.8294044577208051	0.8265035489626084	0.810171109132538	0.8928510527589301	0.7775203835346467	0.8587141506248345	0.7789789259493164	0.6661973359358835	0.8160618950402143	0.7746080167260576	0.8140001199725275	0.6849811245469858	0.8615348530302837	0.8437499368122221	0.8351139368310941	0.7826225859741331	0.8137918530565698	0.8095645064646995	1.0	0.8553084136464032	0.8447326331341206	0.8408362219977044	0.7139726880518821	0.53983458619251	0.8306102490238753
ZellerG_2014__CCMD46947453ST-21-0__bin.72	0.6667532357753237	0.7106693553141012	0.7434959164220671	0.41333060464536886	0.67288944698467	0.6935553654866203	0.7340179893203009	0.7576191011123482	0.5599023011070094	0.7449351510250932	0.668568406464766	0.7035076616441753	0.6958360073363149	0.7431850461967614	0.6589464446790029	0.7258352621375636	0.6719457139393319	0.5694825540074453	0.693196669072806	0.6678159781734623	0.763929933521598	0.5850939117262028	0.6849928093881696	0.7131996943572882	0.7195433377563288	0.6833111071317746	0.7936822717217095	0.694932314820891	0.7057132275002809	1.0	0.7176536471917685	0.7086011507203402	0.6280023445954739	0.47506420387748044	0.6938740213705206
ZeeviD_2015__PNP_Main_561__bin.55	0.7549812161268199	0.7973763268576006	0.8053487003016344	0.4636721713429104	0.7586378505665508	0.7714667200747714	0.7878933537255188	0.7295723103253646	0.6024306756732153	0.8710006129793832	0.7682573785117347	0.8474002998136786	0.7372236282310387	0.806334929507371	0.716458192985331	0.888239292585377	0.7207502624886962	0.6272915414914213	0.7826490419921224	0.6990350126540794	0.7418294703493982	0.6239116581395773	0.7433455322299705	0.7989324448166827	0.782496100601448	0.7483258379913698	0.7621421505258877	0.7694930478427374	0.7606449028640095	0.783198902706213	1.0	0.8652689522907829	0.6724499147291055	0.5069400190569827	0.84397429128052
LeChatelierE_2013__MH0125__bin.33	0.7270615293617312	0.744586789787309	0.7839628682742742	0.4386044561981532	0.721070274577282	0.7486862623369133	0.7777626375452781	0.7372200822216465	0.6034650900185267	0.8374179372241151	0.736081102219789	0.8061075969477292	0.7399819865179964	0.8020203452135954	0.7165870684219018	0.8423068744531185	0.7338709677419355	0.6285385371195049	0.7509171722010666	0.7069222365069977	0.7424047631850379	0.6316420132082574	0.7431618427034399	0.761332362185864	0.7707802746261653	0.7252950104854596	0.7533020643401493	0.7522101344778536	0.7622892520372099	0.7785826542633537	0.8711577756160513	1.0	0.6668953995962242	0.499310134966686	0.929489560979425
ZellerG_2014__CCIS41222843ST-4-0__bin.24	0.5453882926942947	0.5809486432291749	0.5973721535989357	0.3865083476070476	0.5454264265504855	0.5799063178266245	0.5843965793930997	0.5774837586847209	0.467496713603088	0.58789112360348	0.5599797890562189	0.569766419538093	0.5783926155906034	0.6158686627621834	0.5414636833279839	0.5927203527805407	0.5708256933211729	0.4968783201612638	0.5639870217776097	0.541530417576318	0.5799184994751299	0.5543884123922321	0.558780161496881	0.5783099922355232	0.6032659529279916	0.5540780451737898	0.5839998813613363	0.5731179617877575	0.5610454184819971	0.5980977561403453	0.5868318498204002	0.5780504701586686	1.0	0.38642731316264195	0.5650378213704249
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.23	0.7683053646188687	0.8376049763300665	0.8375849974876606	0.48899615307389477	0.7792387861254931	0.8073739909435907	0.8373702249317972	0.8218756337039076	0.6375278579983797	0.8522234953184578	0.785620028389935	0.8303196914467579	0.8107264406992996	0.843384855438091	0.7964785292375374	0.8424598350346982	0.798484405015089	0.7135153872049499	0.8098243959646735	0.785107571082224	0.8087195659796276	0.6968300569696692	0.7814933984909981	0.8381503987277473	0.8342485308058765	0.8074678915028984	0.8169218797293666	0.8202703337165941	0.8000907039445228	0.8533463062616689	0.8343963742396802	0.8162825567723782	0.7288361625039083	1.0	0.8013204016946054
NielsenHB_2014__MH0125__bin.43	0.7487924131204764	0.7663858374826754	0.80451401365433	0.4540186592064062	0.7368808069400955	0.7736082593296032	0.7983862481392126	0.7620078538062728	0.6265842359221806	0.8508495457112057	0.7642311739643756	0.8311187824033673	0.7598769313690262	0.8259945588008829	0.7383373543452594	0.8667079462039937	0.7546012781684718	0.6452440839792619	0.7752297110004619	0.7305913454134798	0.7657268620707356	0.6536439351162672	0.7686681895179918	0.7807979569837277	0.7881974744622966	0.7476810738668446	0.7731340793593757	0.772362815050562	0.7907409783891998	0.8005935270263335	0.8922847903085057	0.9760523073764179	0.684538781376726	0.514712412093835	1.0
