	XieH_2016__YSZC12003_37209__bin.2	QinJ_2012__NLM032__bin.4	ZeeviD_2015__PNP_Main_515__bin.19	ZeeviD_2015__PNP_Main_625__bin.7	Bengtsson-PalmeJ_2015__TRAVELRES27__bin.43	QinJ_2012__NOM007__bin.16	BritoIL_2016__M1.52.ST__bin.24	XieH_2016__YSZC12003_37136__bin.27	FengQ_2015__SID31282__bin.48	BritoIL_2016__M2.60.ST__bin.64	XieH_2016__YSZC12003_36019__bin.1	BritoIL_2016__M1.25.ST__bin.89	QinJ_2012__T2D-043__bin.19	XieH_2016__YSZC12003_37205__bin.56	XieH_2016__YSZC12003_37798__bin.29	BritoIL_2016__W3.19.ST__bin.49	XieH_2016__YSZC12003_36051__bin.40	CM_madagascar__V48_03_2FE__bin.32	XieH_2016__YSZC12003_37265R1__bin.12	XieH_2016__YSZC12003_36702__bin.50	XieH_2016__YSZC12003_37233__bin.26	XieH_2016__YSZC12003_36057__bin.33	NielsenHB_2014__O2_UC37_2__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES28__bin.101	XieH_2016__YSZC12003_35734__bin.45	LeChatelierE_2013__MH0292__bin.40	HMP_2012__SRS020328__bin.68	BritoIL_2016__W1.26.ST__bin.34	XieH_2016__YSZC12003_35516__bin.8	ZellerG_2014__CCMD46947453ST-21-0__bin.72	ZeeviD_2015__PNP_Main_561__bin.55	LeChatelierE_2013__MH0125__bin.33	ZellerG_2014__CCIS41222843ST-4-0__bin.24	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.23	NielsenHB_2014__MH0125__bin.43
XieH_2016__YSZC12003_36019__bin.1	0.980747400330189	0.9753198561473474	0.9820925141101091	0.9808186349693252	0.9817632921489818	0.9742463240262187	0.9810829612742873	0.9829095104697629	0.9788501784807765	0.9795914603218518	1.0	0.9800456821031258	0.9804403578061743	0.9821177851692429	0.9811832003612826	0.9795993909582486	0.9789635480075013	0.9772367609411552	0.9798168297172197	0.9813187196456442	0.981992404410353	0.9804925358717743	0.9831092949352113	0.9811436715703418	0.9818423782375504	0.9769112076250699	0.9812971638378847	0.9804787784088129	0.9841457338476266	0.9816586876269222	0.9804407549204053	0.9808764771549383	0.9797505796271483	0.9800953112070426	0.9811850943834554
BritoIL_2016__M1.25.ST__bin.89	0.980370082001701	0.9764992031824044	0.97983571038361	0.9777194439306344	0.9792433415340236	0.9754856643285299	0.9804986592115023	0.9790547969541693	0.9750559418710116	0.9905257035067714	0.9800456821031258	1.0	0.977654948780308	0.9804162095977642	0.9796351997171485	0.9921521941436127	0.9765215506455444	0.9756117373649286	0.9801006730885368	0.9796871848977695	0.9786584993639303	0.9764724046378888	0.980022699996906	0.9790667735766838	0.9804981100796543	0.9753478043399986	0.9795794120693915	0.9797587684519569	0.9798142105145407	0.9798360268460534	0.9871768041346446	0.9863247722664498	0.9760144437740711	0.9779801250479461	0.9865350151299239
QinJ_2012__T2D-043__bin.19	0.979366440146367	0.9796265480054059	0.9788711561778439	0.9785883240299372	0.9777153901547575	0.9788560437197008	0.9792073309191262	0.9794599903202704	0.9756603307825228	0.9773551031069369	0.9804403578061743	0.977654948780308	1.0	0.9789007063458431	0.9778511208308728	0.9778582968718568	0.977704083363886	0.9774037870113648	0.9769601677483902	0.9794010066193873	0.9786541594591561	0.9781636538468965	0.9802228713795923	0.9778221567374963	0.9794848548340966	0.9797825177817039	0.9778872632494597	0.9782152710338574	0.9816480345871502	0.978705646867601	0.9776905654545835	0.978413040562704	0.9786158122729448	0.9772116203156852	0.9789480210296597
XieH_2016__YSZC12003_37205__bin.56	0.9821336260366683	0.9762505009958727	0.983731106101482	0.9798546268121469	0.9825710855529441	0.9744301997069876	0.983413977470441	0.9840016820661379	0.9798723545465994	0.9803586531770248	0.9821177851692429	0.9804162095977642	0.9789007063458431	1.0	0.9826817877961284	0.9799481018186018	0.9794270525084029	0.976301198437458	0.9819779707511819	0.9833972594327693	0.9831127088800022	0.98050102195611	0.9858251206615669	0.9818862005446336	0.9813845651049261	0.9770187081445139	0.9836256702702001	0.9803097603610026	0.9840239903848297	0.9837404957205438	0.9819056325859729	0.9821167752131021	0.979100463610843	0.9805032366856896	0.9822015942036726
XieH_2016__YSZC12003_37798__bin.29	0.9797650749708408	0.9747957594724982	0.9817288872204214	0.9798779614655144	0.9822106128230603	0.9740651613994848	0.9827471837081149	0.9832555327723398	0.9758698755017131	0.9808083505438355	0.9811832003612826	0.9796351997171485	0.9778511208308728	0.9826817877961284	1.0	0.9802581593449159	0.9783969844748891	0.9762393750890356	0.9797797488966019	0.9814894081992764	0.9806953659745254	0.9807302724656183	0.9819415866365927	0.9815905459152553	0.9824667300459919	0.975252929491673	0.9804874837787516	0.9790665554538731	0.9820227052942698	0.9795209626379295	0.9812959579452071	0.9815135334192598	0.9792536128254224	0.9807025981198286	0.9815250314967547
BritoIL_2016__W3.19.ST__bin.49	0.9800660853856363	0.974704322074797	0.9801902556018613	0.977280678340326	0.9796291478112195	0.9743066371151312	0.9802851931932348	0.9786702983541089	0.9745826396316116	0.9889228837247682	0.9795993909582486	0.9921521941436127	0.9778582968718568	0.9799481018186018	0.9802581593449159	1.0	0.976353751945191	0.9746322413382887	0.9801576910338581	0.9793808785040677	0.9779218098633023	0.9770743284110522	0.9801157936920037	0.9791097762787787	0.9793496625123735	0.9761079118965382	0.9786711684219981	0.9793664246317527	0.9801485550311381	0.9793017084006431	0.98666241496312	0.9865763454250717	0.9750272267091838	0.9780727136510028	0.9866460096900797
XieH_2016__YSZC12003_36051__bin.40	0.9777948347713699	0.9748002666132781	0.9789811575603913	0.9787488067850636	0.9782487111719602	0.9752029316957209	0.9793814850350794	0.9787551756821923	0.9750463012286371	0.9770282394463878	0.9789635480075013	0.9765215506455444	0.977704083363886	0.9794270525084029	0.9783969844748891	0.976353751945191	1.0	0.9781932698959162	0.9779153797715074	0.9775341309878757	0.9790083954749615	0.9787150086551284	0.9784444224541354	0.9777097822127372	0.9786453180710573	0.9747788101053978	0.9791520201289681	0.9788503705348469	0.9794101421384064	0.9785196331071702	0.976668314221966	0.9771627232246375	0.9783855523621569	0.978126663444301	0.9775314987922484
CM_madagascar__V48_03_2FE__bin.32	0.9760313496779509	0.9764764025058953	0.9775393975653743	0.976236523677023	0.9773909170694647	0.9736795421843484	0.9770094634331757	0.9770030432951051	0.9712611174906991	0.9767499315276369	0.9772367609411552	0.9756117373649286	0.9774037870113648	0.976301198437458	0.9762393750890356	0.9746322413382887	0.9781932698959162	1.0	0.9752219877310271	0.9760042762596871	0.9764314348679386	0.9746404437105425	0.9777316746666562	0.9771756117025583	0.9756842935587653	0.9757148962438862	0.9768395238237075	0.9775522817687734	0.9767806584545144	0.9767513508615469	0.9759833656904146	0.9759540029222565	0.9748673798625219	0.9790287717028227	0.9761239840535354
XieH_2016__YSZC12003_37265R1__bin.12	0.9979332984639101	0.9745985267735502	0.9814031866305624	0.9778406900639578	0.9816974972796518	0.9760803064090458	0.982011998269842	0.979714720640469	0.9738904469138554	0.981038112768259	0.9798168297172197	0.9801006730885368	0.9769601677483902	0.9819779707511819	0.9797797488966019	0.9801576910338581	0.9779153797715074	0.9752219877310271	1.0	0.9786571369036627	0.980701219632883	0.9772296549174339	0.9817845223913595	0.9806441445639269	0.9804794772969901	0.9758872532056675	0.9821598500427902	0.9853387919601589	0.9820536217601661	0.9812463690079776	0.9809725721449349	0.980695168644951	0.9764617959239815	0.9791625902547788	0.9809171833035096
XieH_2016__YSZC12003_36702__bin.50	0.980631312999856	0.9760243953420944	0.9838589313435403	0.9795778009608227	0.9828601767700428	0.9749252763307349	0.9828999775389428	0.9823873309615552	0.9803743069561769	0.979319101209603	0.9813187196456442	0.9796871848977695	0.9794010066193873	0.9833972594327693	0.9814894081992764	0.9793808785040677	0.9775341309878757	0.9760042762596871	0.9786571369036627	1.0	0.9815905898990293	0.9803315245519829	0.9826927913900858	0.9822641721872946	0.9829044285574116	0.9756487290882823	0.9819846416637699	0.9806018390792961	0.9850147718146748	0.9817973111299337	0.9809982599482329	0.9811223948947357	0.9793818086727633	0.9815097190741122	0.9812634603435334
XieH_2016__YSZC12003_37233__bin.26	0.9813285158189426	0.9759875124519994	0.9822367731714832	0.9785616925037809	0.9818385245175232	0.9752694930923193	0.98298488674538	0.9973678905805214	0.9770551572931293	0.9781042414469939	0.981992404410353	0.9786584993639303	0.9786541594591561	0.9831127088800022	0.9806953659745254	0.9779218098633023	0.9790083954749615	0.9764314348679386	0.980701219632883	0.9815905898990293	1.0	0.9793424996798294	0.982392322029619	0.9816787967782851	0.9820802100100259	0.9766294072989445	0.9923897254000572	0.9816287562653172	0.9829281036814939	0.9912627454376204	0.9804567210703081	0.980535112900219	0.9804173688178609	0.9795114396680016	0.9806583411879461
XieH_2016__YSZC12003_36057__bin.33	0.9788155367418347	0.973957250544763	0.9803422839372624	0.9866781098117452	0.9799873888413548	0.9727444206599835	0.9796784366360157	0.9806640790081076	0.9762424592727873	0.9772729413404717	0.9804925358717743	0.9764724046378888	0.9781636538468965	0.98050102195611	0.9807302724656183	0.9770743284110522	0.9787150086551284	0.9746404437105425	0.9772296549174339	0.9803315245519829	0.9793424996798294	1.0	0.9793976941367352	0.9788369180872144	0.9790621298436251	0.9745949345644804	0.9795930611836748	0.9768799970524299	0.9806104499977325	0.9803246122180096	0.9782438651182442	0.9787077117678025	0.9823027784581514	0.9800937426236694	0.9788526749809503
NielsenHB_2014__O2_UC37_2__bin.33	0.9824461172911771	0.9755631287196663	0.9837419289269165	0.9790224499116151	0.9829316860711441	0.9742118947818024	0.983008504521866	0.9835158781232085	0.9823295225978792	0.9804849844198076	0.9831092949352113	0.980022699996906	0.9802228713795923	0.9858251206615669	0.9819415866365927	0.9801157936920037	0.9784444224541354	0.9777316746666562	0.9817845223913595	0.9826927913900858	0.982392322029619	0.9793976941367352	1.0	0.9823233761876728	0.980634303165109	0.9768854622264483	0.9813880553514472	0.9800720416481801	0.986686818738648	0.9811197968524233	0.981215316470806	0.9820049898668561	0.9790861027821163	0.978796849116942	0.98226363886076
Bengtsson-PalmeJ_2015__TRAVELRES28__bin.101	0.9806133062549769	0.9758122043799117	0.9823712906844908	0.9797453628397352	0.9997732789202742	0.9741256631937084	0.9828402018637932	0.9824030132547489	0.9775763804540782	0.9796727031863953	0.9811436715703418	0.9790667735766838	0.9778221567374963	0.9818862005446336	0.9815905459152553	0.9791097762787787	0.9777097822127372	0.9771756117025583	0.9806441445639269	0.9822641721872946	0.9816787967782851	0.9788369180872144	0.9823233761876728	1.0	0.9810888484174373	0.9771025253366475	0.9814686468646865	0.9801398785959357	0.9828907697622562	0.9816613059526124	0.9799665600638425	0.9807141024288802	0.9796453571101736	0.9803391890076122	0.9811859624848108
XieH_2016__YSZC12003_35734__bin.45	0.9807657084565011	0.9764770180474187	0.9817537076769474	0.979173371830433	0.9815182286410075	0.9749836756558086	0.98121869198437	0.9826258286956389	0.9771078921685746	0.9803227132455395	0.9818423782375504	0.9804981100796543	0.9794848548340966	0.9813845651049261	0.9824667300459919	0.9793496625123735	0.9786453180710573	0.9756842935587653	0.9804794772969901	0.9829044285574116	0.9820802100100259	0.9790621298436251	0.980634303165109	0.9810888484174373	1.0	0.9770948819819608	0.9815593533601888	0.9804190917825296	0.9819692230146609	0.9820391322860714	0.9820493602604354	0.9823860490218755	0.9800735861005562	0.9805655618750616	0.982353637393079
LeChatelierE_2013__MH0292__bin.40	0.9766667724219233	0.9841154497913668	0.9773010134054553	0.9762270183187967	0.9778947422202845	0.984155953847017	0.9774059718353753	0.9779832279958878	0.971982984299979	0.9757318910979705	0.9769112076250699	0.9753478043399986	0.9797825177817039	0.9770187081445139	0.975252929491673	0.9761079118965382	0.9747788101053978	0.9757148962438862	0.9758872532056675	0.9756487290882823	0.9766294072989445	0.9745949345644804	0.9768854622264483	0.9771025253366475	0.9770948819819608	1.0	0.9776856717962936	0.9780019609193367	0.9763331968388207	0.9770308706815596	0.9759659261358284	0.9752390889969764	0.9757732569364839	0.9774786050375659	0.9754685864970072
HMP_2012__SRS020328__bin.68	0.98158089365698	0.9762305945087982	0.9829941579468838	0.9783386351439787	0.9818554584829063	0.9751904466172124	0.9832640357229245	0.9914098211449517	0.9775437518655581	0.9790076905703425	0.9812971638378847	0.9795794120693915	0.9778872632494597	0.9836256702702001	0.9804874837787516	0.9786711684219981	0.9791520201289681	0.9768395238237075	0.9821598500427902	0.9819846416637699	0.9923897254000572	0.9795930611836748	0.9813880553514472	0.9814686468646865	0.9815593533601888	0.9776856717962936	1.0	0.9816461046315684	0.9827597995087018	0.9918225037857492	0.979516923888134	0.9805109590065234	0.9792870820026217	0.9799289905660264	0.9805399783696159
BritoIL_2016__W1.26.ST__bin.34	0.9846029434785721	0.9760168666986209	0.9800215766355861	0.9781476369004675	0.9804604610818255	0.9761154188178544	0.9817578849329313	0.9812209953845862	0.9750250529008541	0.9802760171175967	0.9804787784088129	0.9797587684519569	0.9782152710338574	0.9803097603610026	0.9790665554538731	0.9793664246317527	0.9788503705348469	0.9775522817687734	0.9853387919601589	0.9806018390792961	0.9816287562653172	0.9768799970524299	0.9800720416481801	0.9801398785959357	0.9804190917825296	0.9780019609193367	0.9816461046315684	1.0	0.9802486022144221	0.9802862069344228	0.9786605039474131	0.9793233531314488	0.9775199393666196	0.980218691432596	0.9792860728310824
XieH_2016__YSZC12003_35516__bin.8	0.9821181283746446	0.9760752585983078	0.9848470284467931	0.9798723915790771	0.9826121869112696	0.9750946235834541	0.9846777010558918	0.9836604563116469	0.984557031128567	0.9807556714990583	0.9841457338476266	0.9798142105145407	0.9816480345871502	0.9840239903848297	0.9820227052942698	0.9801485550311381	0.9794101421384064	0.9767806584545144	0.9820536217601661	0.9850147718146748	0.9829281036814939	0.9806104499977325	0.986686818738648	0.9828907697622562	0.9819692230146609	0.9763331968388207	0.9827597995087018	0.9802486022144221	1.0	0.9828873542706484	0.9808311309820543	0.9820974645487917	0.9804203221414642	0.9792866670986784	0.9823545823402339
ZellerG_2014__CCMD46947453ST-21-0__bin.72	0.9807962264891821	0.9761506097169728	0.9821197433588142	0.9786646827617537	0.982304355026742	0.9740814796300925	0.9822203965360582	0.9925366718685569	0.9774862547609546	0.9791405805142015	0.9816586876269222	0.9798360268460534	0.978705646867601	0.9837404957205438	0.9795209626379295	0.9793017084006431	0.9785196331071702	0.9767513508615469	0.9812463690079776	0.9817973111299337	0.9912627454376204	0.9803246122180096	0.9811197968524233	0.9816613059526124	0.9820391322860714	0.9770308706815596	0.9918225037857492	0.9802862069344228	0.9828873542706484	1.0	0.9801772336690803	0.9810434458566751	0.9797985845213584	0.9802605307004861	0.9814009462345293
ZeeviD_2015__PNP_Main_561__bin.55	0.9807334046560544	0.9753220317844926	0.9816441753009739	0.9789835581998209	0.9805698130406372	0.9745285434564944	0.9816599090481513	0.9806474296640976	0.9756888471246923	0.9852717850983665	0.9804407549204053	0.9871768041346446	0.9776905654545835	0.9819056325859729	0.9812959579452071	0.98666241496312	0.976668314221966	0.9759833656904146	0.9809725721449349	0.9809982599482329	0.9804567210703081	0.9782438651182442	0.981215316470806	0.9799665600638425	0.9820493602604354	0.9759659261358284	0.979516923888134	0.9786605039474131	0.9808311309820543	0.9801772336690803	1.0	0.9962865362831401	0.9777256358147632	0.9798661024842716	0.9962274531941995
LeChatelierE_2013__MH0125__bin.33	0.9805193842015831	0.9751092297104813	0.9828299155054734	0.9787972422369734	0.9814230800578174	0.9745990687226674	0.9822487444553853	0.9808615979968132	0.9768701050261823	0.9844390762142627	0.9808764771549383	0.9863247722664498	0.978413040562704	0.9821167752131021	0.9815135334192598	0.9865763454250717	0.9771627232246375	0.9759540029222565	0.980695168644951	0.9811223948947357	0.980535112900219	0.9787077117678025	0.9820049898668561	0.9807141024288802	0.9823860490218755	0.9752390889969764	0.9805109590065234	0.9793233531314488	0.9820974645487917	0.9810434458566751	0.9962865362831401	1.0	0.978265721453816	0.9793416460526568	0.9997863926182546
ZellerG_2014__CCIS41222843ST-4-0__bin.24	0.9775189809971693	0.9756037036048777	0.9795141726423148	0.9845576202059614	0.9801880210579016	0.9733070445472252	0.9797147492046523	0.9810297249562048	0.9736810463601435	0.9768424443128285	0.9797505796271483	0.9760144437740711	0.9786158122729448	0.979100463610843	0.9792536128254224	0.9750272267091838	0.9783855523621569	0.9748673798625219	0.9764617959239815	0.9793818086727633	0.9804173688178609	0.9823027784581514	0.9790861027821163	0.9796453571101736	0.9800735861005562	0.9757732569364839	0.9792870820026217	0.9775199393666196	0.9804203221414642	0.9797985845213584	0.9777256358147632	0.978265721453816	1.0	0.9801974345333097	0.9781411796849858
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.23	0.9796982894235705	0.9771802632176982	0.9810797971548321	0.9793061229389146	0.9803690912472791	0.9750268418322415	0.9802134760248744	0.9804177654588592	0.9745149207580475	0.9786787379317939	0.9800953112070426	0.9779801250479461	0.9772116203156852	0.9805032366856896	0.9807025981198286	0.9780727136510028	0.978126663444301	0.9790287717028227	0.9791625902547788	0.9815097190741122	0.9795114396680016	0.9800937426236694	0.978796849116942	0.9803391890076122	0.9805655618750616	0.9774786050375659	0.9799289905660264	0.980218691432596	0.9792866670986784	0.9802605307004861	0.9798661024842716	0.9793416460526568	0.9801974345333097	1.0	0.9798225941994997
NielsenHB_2014__MH0125__bin.43	0.9808474782835266	0.9755507293370829	0.9832578922934077	0.9788874439710032	0.9818206378165615	0.9749417979834083	0.9825136171899552	0.9810234390101656	0.9769840444051369	0.9842903334036027	0.9811850943834554	0.9865350151299239	0.9789480210296597	0.9822015942036726	0.9815250314967547	0.9866460096900797	0.9775314987922484	0.9761239840535354	0.9809171833035096	0.9812634603435334	0.9806583411879461	0.9788526749809503	0.98226363886076	0.9811859624848108	0.982353637393079	0.9754685864970072	0.9805399783696159	0.9792860728310824	0.9823545823402339	0.9814009462345293	0.9962274531941995	0.9997863926182546	0.9781411796849858	0.9798225941994997	1.0
