	HMP_2012__SRS011306__bin.5	CM_cf__CF_TNFC022IS_t3M16__bin.22	CM_cf__CF_TNFC022SA_t1M16__bin.10	HMP_2012__SRS015209__bin.36	HMP_2012__SRS057205__bin.52	HMP_2012__SRS013948__bin.18	CM_cf__CF_TNFC008IS_t1M15__bin.2	HMP_2012__SRS023926__bin.20	HMP_2012__SRS050244__bin.68	HMP_2012__SRS016225__bin.33	FerrettiP_2018__CA_C10029MS2491SA_t0M15__bin.8	FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.7	HMP_2012__SRS019327__bin.41	HMP_2012__SRS019126__bin.45	HMP_2012__SRS020334__bin.15	HMP_2012__SRS019127__bin.40	HMP_2012__SRS047824__bin.72	CM_cf__CF_TNFC022IS_t1M15__bin.9	HMP_2012__SRS019122__bin.33	HMP_2012__SRS016569__bin.28	HMP_2012__SRS058336__bin.54	HMP_2012__SRS053603__bin.58	CM_cf__CF_FIFC013SS_t5M16__bin.5	HMP_2012__SRS024441__bin.54	HMP_2012__SRS016002__bin.44	HMP_2012__SRS023617__bin.17	HMP_2012__SRS023835__bin.51	HMP_2012__SRS018739__bin.54	HMP_2012__SRS054687__bin.35	HMP_2012__SRS024580__bin.26	CM_cf__CF_TNFC022IS_t2M15__bin.18	CM_cf__CF_TNFC018IS_t3M15__bin.20	CM_cf__CF_TNFC004SA_t1M15__bin.22	HMP_2012__SRS018439__bin.19	HMP_2012__SRS049147__bin.40	Castro-NallarE_2015__ES_116__bin.9	HMP_2012__SRS016037__bin.25	HMP_2012__SRS075404__bin.9
FerrettiP_2018__CA_C10029MS2491SA_t0M15__bin.8	0.9762656255564657	0.9704747848960372	0.9703514138958007	0.9718927328082305	0.975291057526844	0.9703396839854511	0.9705928892514168	0.9733652322549252	0.9751835532050288	0.9738399779068412	1.0	0.9662965976670683	0.9726855159322481	0.9707680741102926	0.9753727656493502	0.9679095893132363	0.9741055074090215	0.9704763080110301	0.9705078968762862	0.9749808479436164	0.9740417026695624	0.9756223072738739	0.970340609388983	0.970370853906003	0.9732892111846481	0.97578869292896	0.9626488238459755	0.973779735725519	0.9593625874922774	0.9701676839963517	0.9706429526718167	0.9672374328091295	0.9687928273037993	0.9741467314183441	0.978273860104053	0.9719631515038296	0.9751632848035475	0.964304518892836
FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.7	0.9628121002796869	0.9663255618185775	0.9662744772503282	0.9621982811721899	0.9632042603297976	0.9643115467180724	0.9616572811362146	0.9609608718411626	0.9642184779532219	0.963856706809763	0.9662965976670683	1.0	0.9611794421260708	0.9643328556186406	0.963192264521061	0.9640573840349453	0.9641863316641948	0.9664701636188643	0.9656865590105141	0.9645942250462479	0.9608632090665886	0.9637023929840398	0.9648313030147538	0.96065322077915	0.9596836725971695	0.9625989359911193	0.9557177653859859	0.9679774366344521	0.9573306914363597	0.9606662970477069	0.9667018234715719	0.9618702471958706	0.9643706235710034	0.962282602629031	0.9643311157483423	0.9621642868723583	0.9624603775645664	0.9561588104953445
HMP_2012__SRS019327__bin.41	0.9710633560507956	0.9663612763032324	0.9664591038906316	0.9681879775528013	0.9703544529408382	0.9674154970093312	0.9698082068316151	0.9686881273936978	0.9760177113649064	0.9713903849552733	0.9726855159322481	0.9611794421260708	1.0	0.9677872598464792	0.9723594169195731	0.9647659141831293	0.9714189469514469	0.9660227551825165	0.9673389305968934	0.9716591768988638	0.9691077481323924	0.9862738329712278	0.9668696396556459	0.9703036773530781	0.9712247069848042	0.9803832337558397	0.9627427258931736	0.971088838174964	0.959587879716823	0.9691617164199282	0.9665593164725063	0.9637082755816686	0.9672613013462994	0.9731284745971069	0.9739535657082109	0.9678989364720838	0.9705015527021648	0.9627348382003909
HMP_2012__SRS019126__bin.45	0.9682444235943	0.9731136786455065	0.9723357685098598	0.9669262737774849	0.96989717676723	0.99873042521631	0.967498475689157	0.9659204429116092	0.9704869214498615	0.9708949474698441	0.9707680741102926	0.9643328556186406	0.9677872598464792	1.0	0.9703886498283291	0.9944777266224801	0.9697992236354822	0.9726280054712348	0.9988559371045815	0.9711961655658106	0.9682702121980694	0.9703978788429333	0.9712767370624584	0.9662646672920323	0.9692730845800462	0.9698631289027185	0.9617784849783685	0.9761829325238396	0.9622622530819456	0.9724906950858974	0.9730219913664104	0.9676685932170181	0.9721843331386529	0.9687102362236958	0.9724484887029835	0.967886137249498	0.969661312455667	0.9620500565344231
HMP_2012__SRS020334__bin.15	0.9757033692505745	0.9683897097497256	0.9684295347844644	0.9719034371966078	0.9731904516115577	0.9700648922443358	0.9700174486308804	0.9717482248858105	0.9754832720903157	0.9740534145275753	0.9753727656493502	0.963192264521061	0.9723594169195731	0.9703886498283291	1.0	0.9692036377997723	0.9735187131315626	0.9683196207446593	0.9705240671913715	0.9732205259190356	0.9736656966831257	0.9750048652006196	0.9683407694982037	0.968986725138306	0.9739144628255211	0.9730753391509278	0.9638553229911129	0.9739699795565717	0.9584124353842561	0.9689359356155431	0.9687163019582844	0.9645768396869457	0.9691638057304975	0.97203571995906	0.9772968729370963	0.9710199173484767	0.9739341959296237	0.9640431976298177
HMP_2012__SRS019127__bin.40	0.9662308438137053	0.9701569870120023	0.9697660726399276	0.9654612237446721	0.9673925866503079	0.9937630976013059	0.9660201942143422	0.9636677328340835	0.9680936827893905	0.9688694248750546	0.9679095893132363	0.9640573840349453	0.9647659141831293	0.9944777266224801	0.9692036377997723	1.0	0.968786810858402	0.9699691572852093	0.994398131121191	0.9684989743715903	0.9650817610062893	0.9693366093366094	0.968946269476171	0.9645287605283444	0.9646906930943805	0.9681899738429278	0.9596833378034655	0.9739884605310506	0.9612849554302889	0.9671339813089167	0.9701587255044669	0.9647916556361519	0.9692485941164835	0.9656600488156535	0.9696885187839711	0.9658348066126982	0.9674553891440908	0.9603018859862303
HMP_2012__SRS047824__bin.72	0.972184276321731	0.9693390019607916	0.968584837850408	0.9781572152805262	0.9754171670215196	0.9701077208284699	0.9696818534992118	0.9720482845467321	0.9734202475689548	0.9752278164461409	0.9741055074090215	0.9641863316641948	0.9714189469514469	0.9697992236354822	0.9735187131315626	0.968786810858402	1.0	0.9686662360729856	0.9693112848072745	0.9728743913402055	0.9710787865331354	0.9738589342186	0.9701778962191971	0.9684767793693676	0.9704110149564604	0.9721840722647248	0.9636152644588839	0.9735410581095261	0.9604281808512721	0.9694476508928108	0.9691616224070012	0.9661787389476562	0.969200157931923	0.9720614297269162	0.9772474074557418	0.9779745915650667	0.9737722976616465	0.9632606989557899
CM_cf__CF_TNFC022IS_t1M15__bin.9	0.9676182929391987	0.9983024076548547	0.999803337969231	0.9665843739292114	0.9671026475076531	0.9721363054074633	0.966067504375229	0.9654180022929877	0.9694483527326548	0.9686641830616877	0.9704763080110301	0.9664701636188643	0.9660227551825165	0.9726280054712348	0.9683196207446593	0.9699691572852093	0.9686662360729856	1.0	0.9724891213541619	0.9704942760828736	0.9661485188074355	0.9688656577931498	0.9695539961368946	0.9649064878852373	0.9671645249089041	0.9676293178310004	0.960322182175682	0.9746123235273234	0.9610103822928378	0.9695123987979576	0.9999135370917054	0.9676260497845878	0.9706666213535621	0.9674692920793649	0.9709441195696341	0.9664222081365395	0.9685546272493574	0.9610081395597926
HMP_2012__SRS019122__bin.33	0.9677075349085213	0.9728353116318156	0.9721415468142928	0.9664615258193079	0.969785192478933	0.998103678891531	0.966966031958824	0.9663446835603454	0.9706516923291367	0.9701523971010193	0.9705078968762862	0.9656865590105141	0.9673389305968934	0.9988559371045815	0.9705240671913715	0.994398131121191	0.9693112848072745	0.9724891213541619	1.0	0.9704143241144114	0.968055787166629	0.9707224682092352	0.9708664890393421	0.9658616652691864	0.9696809075933897	0.9703478590840595	0.961472069989891	0.9761192007402798	0.9614163067495095	0.9722044983773401	0.9727048378992048	0.9673725591799271	0.9724746091933834	0.9682775981749187	0.9720700980416079	0.9676685976792653	0.9690236731260821	0.9617532066371768
HMP_2012__SRS016569__bin.28	0.9726508762718756	0.9711080394559065	0.9711602443232696	0.9714603278396396	0.9736112501967068	0.9709655105860895	0.969845295089504	0.9701910491979586	0.973289887674038	0.9729636025612115	0.9749808479436164	0.9645942250462479	0.9716591768988638	0.9711961655658106	0.9732205259190356	0.9684989743715903	0.9728743913402055	0.9704942760828736	0.9704143241144114	1.0	0.9720537495045553	0.9736008284666707	0.9704919993387011	0.9698581097281603	0.9699185080181929	0.9707477521156559	0.9649057358069355	0.9756787726335815	0.9602345556831593	0.9676608933064854	0.9714883427744662	0.9682135939904064	0.9705634103160473	0.9736113987942744	0.9751704367200253	0.969626005459656	0.9737245701098137	0.9651773262485216
HMP_2012__SRS058336__bin.54	0.9756780468556508	0.9668316369050286	0.9664432371042851	0.9699298554021681	0.9708986091524108	0.968055098125276	0.9674820322235773	0.9698047999502395	0.9730269807545535	0.9710792828509992	0.9740417026695624	0.9608632090665886	0.9691077481323924	0.9682702121980694	0.9736656966831257	0.9650817610062893	0.9710787865331354	0.9661485188074355	0.968055787166629	0.9720537495045553	1.0	0.9724872094569531	0.9667886940507646	0.9685191508797099	0.9998954615871378	0.9689120380729277	0.9618564431328355	0.9715021066626355	0.9566134093684473	0.9679251508847144	0.9667463541712396	0.9640512005835644	0.9667678396694814	0.97119023149406	0.9764431570362454	0.9687391406675958	0.9722796332123339	0.9621854575527778
HMP_2012__SRS053603__bin.58	0.9747188777148004	0.969097882280319	0.9691833425208861	0.970786741798615	0.9728244392532372	0.9700625729365222	0.9713326177335245	0.9723981023695379	0.9801988000842126	0.9738423328861467	0.9756223072738739	0.9637023929840398	0.9862738329712278	0.9703978788429333	0.9750048652006196	0.9693366093366094	0.9738589342186	0.9688656577931498	0.9707224682092352	0.9736008284666707	0.9724872094569531	1.0	0.9695337989286116	0.9762596368498786	0.9743206052695642	0.9812427052209401	0.9639764592595127	0.9743852133063277	0.9603891287068013	0.9707228243148395	0.9691943951577165	0.9666318772735014	0.9701157009864001	0.977501312335958	0.9748784841658461	0.9704728598762493	0.9743068281256368	0.964544369104423
CM_cf__CF_FIFC013SS_t5M16__bin.5	0.9682098579983577	0.9705835816566019	0.9697623446667987	0.967208418640312	0.9678502312048027	0.9708572510758903	0.9676112031406258	0.9660364222273057	0.9699852338377721	0.9698828417659998	0.970340609388983	0.9648313030147538	0.9668696396556459	0.9712767370624584	0.9683407694982037	0.968946269476171	0.9701778962191971	0.9695539961368946	0.9708664890393421	0.9704919993387011	0.9667886940507646	0.9695337989286116	1.0	0.9651712573338506	0.967074709608982	0.9670237447341289	0.961697860667288	0.9759187162148227	0.9610242640385332	0.969182526206216	0.9707843099280868	0.9669342271805016	0.9718950822082411	0.9679400638226271	0.9728232814061937	0.9678328031361307	0.9695811082134456	0.9621165412147877
HMP_2012__SRS024441__bin.54	0.9698506946446072	0.9654841622557643	0.9648321234755681	0.9672205411700864	0.9698993977258746	0.9654523966640196	0.9660398510958118	0.9687687719138132	0.9725668208779894	0.9680820112103363	0.970370853906003	0.96065322077915	0.9703036773530781	0.9662646672920323	0.968986725138306	0.9645287605283444	0.9684767793693676	0.9649064878852373	0.9658616652691864	0.9698581097281603	0.9685191508797099	0.9762596368498786	0.9651712573338506	1.0	0.9681525155789987	0.9708893453327185	0.9593506281383117	0.969093163223197	0.9612752757938361	0.9635586198538604	0.9655326966834349	0.9626004948998703	0.9658080412929627	0.9711708235191326	0.9709182776502675	0.9673145619694257	0.9700957590375283	0.9604180016408154
HMP_2012__SRS016002__bin.44	0.972984820131155	0.9673262028252866	0.9671989541304862	0.9672513022561273	0.9674145540632175	0.9689394796416864	0.967591674045207	0.970160916463948	0.9747195504809134	0.969511669225329	0.9732892111846481	0.9596836725971695	0.9712247069848042	0.9692730845800462	0.9739144628255211	0.9646906930943805	0.9704110149564604	0.9671645249089041	0.9696809075933897	0.9699185080181929	0.9998954615871378	0.9743206052695642	0.967074709608982	0.9681525155789987	1.0	0.9680946311144202	0.9638058248412144	0.971753718142008	0.9578688419469484	0.968040531673572	0.9675881939180861	0.9646983626338835	0.9675974710221286	0.9714976434014638	0.9755761545900772	0.9658730514421898	0.9711586891555328	0.9633125766581753
HMP_2012__SRS023617__bin.17	0.9747249329852655	0.9683489719024218	0.9675503227017191	0.9674864845104103	0.9698747603486684	0.9695877382606665	0.9699623066130677	0.9694778719862308	0.9761013682636407	0.9706614970417391	0.97578869292896	0.9625989359911193	0.9803832337558397	0.9698631289027185	0.9730753391509278	0.9681899738429278	0.9721840722647248	0.9676293178310004	0.9703478590840595	0.9707477521156559	0.9689120380729277	0.9812427052209401	0.9670237447341289	0.9708893453327185	0.9680946311144202	1.0	0.9611276737790898	0.9716796518462808	0.9583506523364287	0.9657936153608397	0.9684858708234884	0.9650610014456513	0.970150909392062	0.9731657157362621	0.9756930405615616	0.9675753046195573	0.9713773421679643	0.9619414601931672
HMP_2012__SRS023835__bin.51	0.9629297596409343	0.9612241238074039	0.9606202606667885	0.9619466199238415	0.9635803550906572	0.9615327792309157	0.962325594001809	0.9604867478337412	0.9625525568819677	0.9633100705373911	0.9626488238459755	0.9557177653859859	0.9627427258931736	0.9617784849783685	0.9638553229911129	0.9596833378034655	0.9636152644588839	0.960322182175682	0.961472069989891	0.9649057358069355	0.9618564431328355	0.9639764592595127	0.961697860667288	0.9593506281383117	0.9638058248412144	0.9611276737790898	1.0	0.964983851592513	0.9511432701743888	0.9617907654682967	0.9614314424010509	0.9609066133217491	0.9592108793859945	0.9625757027232059	0.965680213940299	0.9592159722293543	0.9632734933057711	0.9986949353352916
HMP_2012__SRS018739__bin.54	0.9717185979835897	0.9753050991047373	0.97465376860615	0.972373189572902	0.9729770606320556	0.9758834440420222	0.9715429907617494	0.9701423878382675	0.9744465869726477	0.9751033653100633	0.973779735725519	0.9679774366344521	0.971088838174964	0.9761829325238396	0.9739699795565717	0.9739884605310506	0.9735410581095261	0.9746123235273234	0.9761192007402798	0.9756787726335815	0.9715021066626355	0.9743852133063277	0.9759187162148227	0.969093163223197	0.971753718142008	0.9716796518462808	0.964983851592513	1.0	0.9657169711030658	0.975027030446635	0.9753463488943638	0.9715803844703755	0.9754217289833386	0.9721312217158652	0.9722957085880016	0.9719906304224222	0.9732420822895492	0.9659924496114235
HMP_2012__SRS054687__bin.35	0.9607013429745471	0.9615048278374931	0.9609512853758639	0.9594228055718312	0.9580816355296732	0.9618881277682226	0.9594688182094967	0.9571909747185755	0.9590333775001577	0.9588950021301335	0.9593625874922774	0.9573306914363597	0.959587879716823	0.9622622530819456	0.9584124353842561	0.9612849554302889	0.9604281808512721	0.9610103822928378	0.9614163067495095	0.9602345556831593	0.9566134093684473	0.9603891287068013	0.9610242640385332	0.9612752757938361	0.9578688419469484	0.9583506523364287	0.9511432701743888	0.9657169711030658	1.0	0.961477794868278	0.9615969896562259	0.9572874043549339	0.9623528792919795	0.9590813170017032	0.9607184906123483	0.9582171659312864	0.9600455298686852	0.9521737294317283
HMP_2012__SRS024580__bin.26	0.9687182675230699	0.9701775850273249	0.9696673621110165	0.9632879337310122	0.9662284524126026	0.9714155956922768	0.9640925379023211	0.9672088877374145	0.9697638767356518	0.9689672001687325	0.9701676839963517	0.9606662970477069	0.9691617164199282	0.9724906950858974	0.9689359356155431	0.9671339813089167	0.9694476508928108	0.9695123987979576	0.9722044983773401	0.9676608933064854	0.9679251508847144	0.9707228243148395	0.969182526206216	0.9635586198538604	0.968040531673572	0.9657936153608397	0.9617907654682967	0.975027030446635	0.961477794868278	1.0	0.9700863882965928	0.9668224243646153	0.9700912052860288	0.9686682401598296	0.972620302616892	0.9646171256129762	0.9676169481740815	0.9621530718071188
CM_cf__CF_TNFC022IS_t2M15__bin.18	0.9681172122941148	0.999663008090706	0.999771749335243	0.9674187569539118	0.9680543251693591	0.9726655808366169	0.9666724988268574	0.9656331677669634	0.9704124847711318	0.9693540534672239	0.9706429526718167	0.9667018234715719	0.9665593164725063	0.9730219913664104	0.9687163019582844	0.9701587255044669	0.9691616224070012	0.9999135370917054	0.9727048378992048	0.9714883427744662	0.9667463541712396	0.9691943951577165	0.9707843099280868	0.9655326966834349	0.9675881939180861	0.9684858708234884	0.9614314424010509	0.9753463488943638	0.9615969896562259	0.9700863882965928	1.0	0.9684865985676305	0.9711562368300868	0.9681156540380346	0.9713697880947627	0.967192410027134	0.969245954622442	0.9620246877906504
CM_cf__CF_TNFC018IS_t3M15__bin.20	0.9647997239421467	0.9683466522415793	0.9680850643631035	0.963632172354867	0.9654582178393629	0.9676401267022491	0.9662277398615088	0.9643481700253179	0.9647219065300563	0.9658942217768194	0.9672374328091295	0.9618702471958706	0.9637082755816686	0.9676685932170181	0.9645768396869457	0.9647916556361519	0.9661787389476562	0.9676260497845878	0.9673725591799271	0.9682135939904064	0.9640512005835644	0.9666318772735014	0.9669342271805016	0.9626004948998703	0.9646983626338835	0.9650610014456513	0.9609066133217491	0.9715803844703755	0.9572874043549339	0.9668224243646153	0.9684865985676305	1.0	0.966460454506598	0.9657582082890263	0.9679894244614373	0.9636598820792696	0.9654406731878948	0.9604536284311908
CM_cf__CF_TNFC004SA_t1M15__bin.22	0.9677109267221442	0.9710202370180743	0.9706854409770437	0.9672904499628064	0.968799298217954	0.9718989355951436	0.9666792888932603	0.9654427864358129	0.9702410728028321	0.9701594776231514	0.9687928273037993	0.9643706235710034	0.9672613013462994	0.9721843331386529	0.9691638057304975	0.9692485941164835	0.969200157931923	0.9706666213535621	0.9724746091933834	0.9705634103160473	0.9667678396694814	0.9701157009864001	0.9718950822082411	0.9658080412929627	0.9675974710221286	0.970150909392062	0.9592108793859945	0.9754217289833386	0.9623528792919795	0.9700912052860288	0.9711562368300868	0.966460454506598	1.0	0.967714697490887	0.9708242606521311	0.9669926897489448	0.9688377509632199	0.9606964452462762
HMP_2012__SRS018439__bin.19	0.9729497863232328	0.9679883459144484	0.96766563691846	0.9702086308418311	0.971763639000313	0.9685739334165724	0.9683204609896369	0.9698218516632205	0.9744745745904905	0.9711840046788056	0.9741467314183441	0.962282602629031	0.9731284745971069	0.9687102362236958	0.97203571995906	0.9656600488156535	0.9720614297269162	0.9674692920793649	0.9682775981749187	0.9736113987942744	0.97119023149406	0.977501312335958	0.9679400638226271	0.9711708235191326	0.9714976434014638	0.9731657157362621	0.9625757027232059	0.9721312217158652	0.9590813170017032	0.9686682401598296	0.9681156540380346	0.9657582082890263	0.967714697490887	1.0	0.9743519977594889	0.9684188968091365	0.974776094013672	0.9636357741994815
HMP_2012__SRS049147__bin.40	0.9788449087308649	0.9713024301924926	0.9707590794775413	0.9749382024507222	0.9769924915616174	0.971738668379091	0.9727764975357822	0.9755525004056409	0.9777827987844143	0.9758466881914224	0.978273860104053	0.9643311157483423	0.9739535657082109	0.9724484887029835	0.9772968729370963	0.9696885187839711	0.9772474074557418	0.9709441195696341	0.9720700980416079	0.9751704367200253	0.9764431570362454	0.9748784841658461	0.9728232814061937	0.9709182776502675	0.9755761545900772	0.9756930405615616	0.965680213940299	0.9722957085880016	0.9607184906123483	0.972620302616892	0.9713697880947627	0.9679894244614373	0.9708242606521311	0.9743519977594889	1.0	0.973571659525529	0.9771161329477706	0.9662585013044681
