	HMP_2012__SRS011306__bin.5	CM_cf__CF_TNFC022IS_t3M16__bin.22	CM_cf__CF_TNFC022SA_t1M16__bin.10	HMP_2012__SRS015209__bin.36	HMP_2012__SRS057205__bin.52	HMP_2012__SRS013948__bin.18	CM_cf__CF_TNFC008IS_t1M15__bin.2	HMP_2012__SRS023926__bin.20	HMP_2012__SRS050244__bin.68	HMP_2012__SRS016225__bin.33	FerrettiP_2018__CA_C10029MS2491SA_t0M15__bin.8	FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.7	HMP_2012__SRS019327__bin.41	HMP_2012__SRS019126__bin.45	HMP_2012__SRS020334__bin.15	HMP_2012__SRS019127__bin.40	HMP_2012__SRS047824__bin.72	CM_cf__CF_TNFC022IS_t1M15__bin.9	HMP_2012__SRS019122__bin.33	HMP_2012__SRS016569__bin.28	HMP_2012__SRS058336__bin.54	HMP_2012__SRS053603__bin.58	CM_cf__CF_FIFC013SS_t5M16__bin.5	HMP_2012__SRS024441__bin.54	HMP_2012__SRS016002__bin.44	HMP_2012__SRS023617__bin.17	HMP_2012__SRS023835__bin.51	HMP_2012__SRS018739__bin.54	HMP_2012__SRS054687__bin.35	HMP_2012__SRS024580__bin.26	CM_cf__CF_TNFC022IS_t2M15__bin.18	CM_cf__CF_TNFC018IS_t3M15__bin.20	CM_cf__CF_TNFC004SA_t1M15__bin.22	HMP_2012__SRS018439__bin.19	HMP_2012__SRS049147__bin.40	Castro-NallarE_2015__ES_116__bin.9	HMP_2012__SRS016037__bin.25	HMP_2012__SRS075404__bin.9
FerrettiP_2018__CA_C10029MS2491SA_t0M15__bin.8	0.8100539117578118	0.8979553199545627	0.8905699500549936	0.808990101152161	0.8848623356953534	0.8828924830060764	0.8090387840103856	0.8670849786336344	0.674358558266169	0.8585591677034312	1.0	0.7467535745839419	0.8757739672923316	0.8573727484178071	0.8741070301653414	0.5627143398063504	0.7840491516561187	0.8912226609689692	0.7950911451290096	0.8237680532265916	0.8962451091758172	0.6447061899352698	0.9137114368655451	0.8010286507635996	0.4555128829267413	0.5469609274986026	0.6650628369484863	0.7440850327256991	0.62894015614576	0.44973494888299886	0.9032833883269324	0.8751573177548188	0.7097951713816917	0.8875416959665351	0.6577847496438939	0.7721461928201799	0.9002380050846541	0.9057653125619805
FerrettiP_2018__CA_C10020MS2331SA_t0M15__bin.7	0.7310248976239343	0.8196965865496767	0.8028969143099098	0.7531728902558634	0.8090855450288065	0.7877562995503752	0.7223172962133108	0.7926524467340614	0.6094824381022578	0.7657481408297379	0.541244796250883	1.0	0.809217537786194	0.7851308198514494	0.7957915220137128	0.5136883677135261	0.7119663196302635	0.8146958906472677	0.7092931395784203	0.7311679986826861	0.8175049840334504	0.599340558956656	0.8251873545710987	0.720110011389276	0.4280904111182335	0.5162295550079816	0.581328121579705	0.6783532531313975	0.5705158237752934	0.42546166427184756	0.8233662465768462	0.815875330880359	0.6027318580202262	0.8078172383848007	0.5993346780912279	0.6932076657734285	0.8136445225946117	0.8094913247433493
HMP_2012__SRS019327__bin.41	0.8251753411030008	0.9183476882581554	0.8895749688824578	0.8386445365211659	0.9106694495943415	0.8738704272682487	0.7974527644039117	0.8837923418717172	0.6963201572655594	0.8685268967421182	0.5779806797546772	0.7368348402236179	1.0	0.8850269288711293	0.8924106516001438	0.5571206218272602	0.7930576346860043	0.9181287349975368	0.8036179646390484	0.8309347638279694	0.9208543461032269	0.7032540738396073	0.920927528850662	0.8259047886506053	0.5054036236764632	0.6393316213726942	0.6496729980651196	0.7511161856438059	0.6210835330488528	0.5061098669382956	0.9211530269098317	0.9087589633991066	0.6485449127875844	0.9099138228525326	0.6727297283789605	0.7862950728376581	0.9252149668833193	0.9089856514216492
HMP_2012__SRS019126__bin.45	0.8374462168541402	0.9457021235427853	0.911195948636088	0.8468403603362245	0.9183854327519978	0.9515520677906398	0.8096203768820225	0.9001497059834022	0.6922301726394021	0.8766351998829143	0.5897789387123301	0.7451525401024748	0.9224753704509908	1.0	0.9042030543989621	0.5956450070511891	0.8200446017163475	0.9407941983039937	0.8846513537414713	0.8436031389884241	0.9247501075972996	0.689519464878629	0.9477052317714051	0.8290375033953614	0.4840861423360335	0.589930877262179	0.6641196804453225	0.7849002849002849	0.6288711771950779	0.49253144507824526	0.9498900461024972	0.9273950786793626	0.6647106903963673	0.9089565604585196	0.6845216168246208	0.7875688219615081	0.9354887522062098	0.9274756991343843
HMP_2012__SRS020334__bin.15	0.7417855857694517	0.8077237890123583	0.786490754118083	0.7562325783738204	0.8241085766766385	0.7712902342218475	0.7051882206981004	0.805345585984285	0.6144636421738967	0.7780757394288661	0.5207432153004173	0.6540965997282361	0.8055684753828058	0.7830786665306056	1.0	0.49093081835319646	0.7134458701011327	0.8057333598294225	0.7075057333598295	0.743106272591049	0.823725636577493	0.6044003201014012	0.8156699303403494	0.7282151124383026	0.4409198081539924	0.5360124818063172	0.5900757823954971	0.6722918938079714	0.545160077554769	0.44131510115956196	0.8113490985063725	0.8060679624686478	0.5811800785215182	0.8012949068429731	0.606134023663872	0.7016714019474626	0.828852092743473	0.8121337766057436
HMP_2012__SRS019127__bin.40	0.8060993120431573	0.8952480349814317	0.8839222496575301	0.8159797940372046	0.8790857160096807	0.8871805460097655	0.7954419677243874	0.8601129278753098	0.6829619196041773	0.8400191575757747	0.5884675542130168	0.7411700263133829	0.8828003246982823	0.9055292044609244	0.8617788450206801	1.0	0.7795606013894899	0.895331000860771	0.830560104537008	0.8047907138553961	0.8806875231573796	0.6427262965068536	0.9066737564781738	0.7974265492699474	0.4169629397073756	0.5233525380488122	0.6397593235263893	0.7702835076088197	0.6323763030592725	0.4183563893626429	0.9002919833276294	0.8903275926601595	0.6672530845865424	0.8814615570998523	0.6761285480876836	0.7599156010736539	0.8890963035872372	0.8825636833833486
HMP_2012__SRS047824__bin.72	0.8401241297757667	0.9220497817817681	0.905310717471471	0.87045595135972	0.9278085557951722	0.8860111347689826	0.8207869527028644	0.9081029538922135	0.7004617272220837	0.8828593594602816	0.5944579062669816	0.7447677180558926	0.9110899975051009	0.9038486382293736	0.9079874366449416	0.5651882965307231	1.0	0.931287743893478	0.8357549803996623	0.8470339750578441	0.9358728900159605	0.695115807749225	0.924654046350441	0.8139338407434116	0.4811006264589179	0.5932528358117137	0.6791429850613643	0.7712669644596493	0.6285218235320252	0.4873412919476276	0.9319514554147855	0.9102061880333702	0.6578604702030437	0.9067686955095233	0.7123265105247149	0.8033431648308083	0.9468935088192976	0.9240908143282399
CM_cf__CF_TNFC022IS_t1M15__bin.9	0.7725021137478157	0.9592593427653459	0.9171732145876783	0.8027642184769742	0.8591545008736824	0.8461355053266445	0.7659015839016966	0.843168367059354	0.6478028296037427	0.832318922270447	0.5572188715404994	0.7027788737951638	0.8698049715348627	0.8550955414012739	0.8456135505326644	0.5352894425342427	0.7679724930950904	1.0	0.7887385153035342	0.798932416436503	0.8887717716025026	0.6512304830618342	0.8906352516769066	0.7852629502282847	0.4817056535708246	0.577688969054732	0.62150160644834	0.7303241079984217	0.5886240910884392	0.4893686939856829	0.958317456738628	0.8756738628036751	0.63026097739699	0.8531740037201961	0.6381038272927118	0.7487616256129869	0.8770644270334254	0.868328166394228
HMP_2012__SRS019122__bin.33	0.8297685216097531	0.9310090396691952	0.9103175518501208	0.837169948883345	0.9020939685854128	0.9439295009668258	0.8079783528148557	0.8887722088343663	0.6774086506457533	0.8774670581181329	0.5948194055791951	0.7321120371325843	0.9109542337661286	0.9621012391691571	0.888462635741731	0.5941618156765386	0.8246494371367659	0.9437602137200907	1.0	0.8440648633190957	0.9059552016035751	0.7232301895140377	0.9403906556137607	0.8526276955284561	0.5076998719217205	0.6149686346477713	0.6525004940354909	0.7565575202318493	0.6266656415008697	0.5147768881766684	0.936862601479611	0.9163167951158944	0.6527810657272911	0.9002135986894064	0.6910190755027865	0.804842154817571	0.920545604028362	0.9268706072151438
HMP_2012__SRS016569__bin.28	0.827456892745425	0.9107257153280767	0.8853754074490419	0.8536477203802192	0.9011222614622336	0.8749971800046538	0.7935421784286792	0.8894129962144383	0.689984214471765	0.8775097152868242	0.5889697251745335	0.7212549011519117	0.9001889235739364	0.8768122901520606	0.8918256230900574	0.5502200885510767	0.7987503069766363	0.9136050111478444	0.8066694984791363	1.0	0.9155741736124495	0.6678593366984203	0.9162213222587551	0.8145583951744885	0.47971827118493304	0.5849604975051904	0.6513796061803985	0.7548937393525033	0.6089675207438857	0.482085778135013	0.9141696547874497	0.8902322451481577	0.6498784018006718	0.8868869249546061	0.686221212681793	0.7957285611062375	0.9233580053383318	0.9128244364360157
HMP_2012__SRS058336__bin.54	0.8205053136985099	0.8968402537992097	0.8815159755385599	0.8327033129028758	0.8987702116007571	0.8488318359225882	0.7780353351048532	0.8859843846781328	0.6679054676588556	0.8612330490061176	0.5706825517922718	0.7181940141457526	0.88845911640998	0.8559977083903796	0.8804229833749233	0.5362349290215251	0.7859715833518465	0.9051456165216328	0.771092194233433	0.815404874951708	1.0	0.6561580981017872	0.8961645963535164	0.801880245027718	0.5161810486410215	0.5900791443432776	0.6545582193412541	0.740499320611226	0.5965354903855151	0.4905984878361568	0.9153591231263709	0.8939837784807984	0.6335910246055269	0.8747117548896187	0.673600622729989	0.7780686300342077	0.9210158168135949	0.9009734174432135
HMP_2012__SRS053603__bin.58	0.8496457180448098	0.928527289439768	0.9127407167380821	0.8621447105211523	0.9291574496909853	0.8944025649313377	0.813098865955796	0.9117971046823187	0.7231609945459386	0.889680433849864	0.5822232932956323	0.7467667649901202	0.96231820813037	0.9052211300711006	0.9162065981197777	0.5550335881927183	0.8279556673307503	0.9406387415032171	0.8730438775535128	0.8435769654445846	0.9306115403998668	1.0	0.9407706355092859	0.8621601795712468	0.5919606532498439	0.7387098323724882	0.6662487309272719	0.7677615226104592	0.6135359073289917	0.5892665960518099	0.9369864173598565	0.9322015959174734	0.649000740071923	0.9305854872628656	0.7242739519922101	0.8225113758580235	0.9387832696524104	0.9239541497355199
CM_cf__CF_FIFC013SS_t5M16__bin.5	0.795131425906388	0.905851673430155	0.8757944847473147	0.8100647531729623	0.8807950108490714	0.8709344420335396	0.7797322853007169	0.8577705229451461	0.6601934348188362	0.8525197430348394	0.5764408789596267	0.7182602810236518	0.8803388664071231	0.869159346268801	0.8637760455916939	0.5469683741749445	0.7693911154210378	0.8986819018151933	0.793023037569353	0.8084591474876508	0.8879033565292072	0.6572063143585967	1.0	0.8019900865366295	0.4836262914376228	0.5841907844035001	0.643775078701979	0.7446137133399499	0.6041058687361899	0.48300463822683803	0.9104011739178656	0.8942194214018194	0.6498903717690954	0.8686980829989507	0.6588602645296509	0.7650355616349537	0.890900714645251	0.8947972801961079
HMP_2012__SRS024441__bin.54	0.8101001125333628	0.8985759827211021	0.8792967799891682	0.8175396380122781	0.8909444694878921	0.8698699218103927	0.799563487301891	0.8670393996491035	0.6708512646220404	0.8738867466831846	0.5762985928465103	0.7147957049226049	0.9003434375537128	0.8670698841911705	0.8794277986593287	0.5485998190385695	0.7723440342724086	0.9035975002675505	0.8199563487301891	0.8196599352041329	0.9060271831310219	0.6868465687053474	0.9145823131281356	1.0	0.49481341190129496	0.6034518879336345	0.647276984495043	0.7340022636394002	0.6109932447551994	0.49238178321598947	0.9059007047118076	0.8969628964206607	0.6441312391966351	0.8908199368905119	0.6677716772659906	0.7861963399091301	0.9035618268672593	0.9099707153813973
HMP_2012__SRS016002__bin.44	0.8201897461438917	0.9204238228273692	0.8973448953361678	0.8533551907521569	0.9242015940083406	0.8455423729372611	0.7425607263523728	0.9202061282133319	0.6597993911147614	0.8923522122940285	0.5555214720553779	0.7203096980751618	0.9339362814461519	0.8582291312775485	0.9026113458474753	0.4862539044848389	0.7738526779186196	0.9395985403466182	0.827635341731068	0.8182733738597145	0.9886315034891608	0.7994021094388206	0.9348983157253573	0.8387685521439071	1.0	0.9332875954750305	0.6380673116144474	0.7489431366275586	0.5658201864477407	0.9383473460497773	0.9269139809418261	0.9202709968104441	0.5801275602480839	0.9114026899577914	0.7230495717023389	0.8340980131518332	0.9495630165436912	0.9322606925987129
HMP_2012__SRS023617__bin.17	0.7956673718107333	0.8738521079393181	0.8542512520082666	0.810315084390759	0.8979818010099707	0.8169689376487685	0.737122698552654	0.8646105966773425	0.653705142904938	0.8566097672327568	0.5285966703724485	0.6883266129734892	0.9362094382429715	0.8287998494453525	0.8695288894155204	0.48364634992106337	0.7561885975764884	0.8929406598615036	0.7944249474627011	0.790690704296035	0.8955927914992385	0.7905225500890433	0.8949053631608112	0.8106087008040036	0.7395770529624763	1.0	0.6251128288590955	0.7159239420225205	0.5722409641073538	0.7357251889774482	0.8790857987237706	0.8985960430614173	0.5733596687797755	0.8786588787163823	0.6917228051955293	0.810788181460171	0.9013806070279746	0.8865682253022419
HMP_2012__SRS023835__bin.51	0.8307684927486033	0.9022344074848301	0.8807391814463116	0.8474657716352779	0.9232783776905621	0.8750419749231849	0.8099570615846317	0.8941426992904307	0.6880439970371599	0.8684324998516141	0.5998051875720078	0.723356595368245	0.8878121084542577	0.8707115450755792	0.8932979158485114	0.551733838739866	0.8078503879580552	0.8964997995773644	0.786611280094902	0.8216628818091862	0.9271030757760177	0.6653592443619446	0.9203139114449049	0.8114059586909841	0.47186074326307564	0.5833615876399808	1.0	0.7519784112705006	0.6304987149372185	0.48140622700526303	0.9111107316767773	0.909631750848239	0.6635891831944197	0.893865441202178	0.6898612164718949	0.7916816068935629	0.9282495095133674	0.9463582841220554
HMP_2012__SRS018739__bin.54	0.7002983353994124	0.7899918964677282	0.7661467704047425	0.7019196447951688	0.7654202260306681	0.7473090725796727	0.6863999334352706	0.7510310297756576	0.6006664914117028	0.7387635842695003	0.4976400874023838	0.625939382684488	0.7611646657051762	0.7631109605097508	0.75473007519885	0.49261637974695754	0.680330122469455	0.7812118639571285	0.6763422681208006	0.7061396315786935	0.7777672598002093	0.5685797594987386	0.789365440364273	0.6823240496437822	0.410715836135001	0.4954405572143143	0.5576357703420366	1.0	0.5285999218587959	0.4193529715363429	0.7963517222417843	0.7724203755601325	0.5572571231495729	0.7595620474924873	0.7336464206987368	0.6553502607118568	0.7812709522132772	0.763420269442448
HMP_2012__SRS054687__bin.35	0.803414872664606	0.8915101758897065	0.8768583992121892	0.8184641450337828	0.8854314837103701	0.8658003255190524	0.7973746478102689	0.867968172990125	0.6774095932379571	0.8447433118144267	0.5963572298055092	0.7463601362256203	0.8923308121563586	0.8668406529529228	0.867685224444019	0.5733742853625845	0.7860310610826928	0.8926795825696857	0.7942639234619908	0.807612940066198	0.8883122589380966	0.6441832275624367	0.9079553847416364	0.8052561752879066	0.4399217318160681	0.5614459952950187	0.6628783475121044	0.7494306835900101	1.0	0.4362664811116886	0.8982351191290314	0.8836970347676232	0.6500379544273327	0.8903715430697268	0.6686911877342233	0.7536432830921574	0.8929454345269032	0.8906433788330552
HMP_2012__SRS024580__bin.26	0.7644784739110668	0.8754836295333343	0.8419963113744305	0.804834800501851	0.8647167191232247	0.7990369161523243	0.7002471111092784	0.8356159582024497	0.6079242563728791	0.8407056017006028	0.5142787334962872	0.6712525347702959	0.8769310387841762	0.8187594135724514	0.8470942022187423	0.4574607039728497	0.7350168915958512	0.8950319017658599	0.786851462202928	0.7710423305350775	0.8810495572721491	0.7461497779917506	0.8754825986150644	0.7826082026043057	0.8798433828964474	0.8705414073477669	0.6103881510377739	0.7170160276863411	0.5261342935993377	1.0	0.8828433550616541	0.8692599759383676	0.5423310505366445	0.8534786790638025	0.6649835207714567	0.7788948349963764	0.8857484827460363	0.8668043286196314
CM_cf__CF_TNFC022IS_t2M15__bin.18	0.7924233986468927	0.9847451286137361	0.9283869806972301	0.8157215192042426	0.876863806806661	0.8658350397107584	0.7802151606279469	0.866477037443204	0.6596349637448344	0.8470497519684027	0.5722804342052279	0.7197165842750538	0.8842913321738535	0.8748601341683874	0.8628466659241426	0.5454233386737949	0.778754101731509	0.9710792587325114	0.793400674554557	0.8100720533931922	0.9107697404307211	0.6573405643754088	0.9142647441005035	0.7977484385575613	0.48153085615880875	0.5762992029289719	0.6400420382856833	0.754391887067801	0.6001747787421071	0.48913258909574847	1.0	0.8980086075674626	0.6478316869290062	0.8680529019839672	0.6579505764557042	0.7588567414045699	0.8963533500686834	0.8855467690207536
CM_cf__CF_TNFC018IS_t3M15__bin.20	0.7796113871038844	0.8838976584886146	0.8585191339290256	0.7894555689313145	0.8657465651616112	0.8366373341923962	0.7714587678100114	0.8444819342477831	0.651457863533348	0.8357839230912698	0.5486370855163137	0.7056777271006064	0.8632298501726603	0.8451703148578308	0.8482262048073608	0.5337210419527855	0.7525944262647157	0.878014773619989	0.7678501387499506	0.7805744417504535	0.8801584744852687	0.6471145096842379	0.8885818116052606	0.7815810147114509	0.4730582071584801	0.5829018238129956	0.6322911544787128	0.7240356737143729	0.584258803981078	0.4765481499064639	0.888576159876114	1.0	0.6280851376478633	0.8610183285576222	0.6468562256622413	0.7475841683763147	0.8760841429435335	0.862557294404223
CM_cf__CF_TNFC004SA_t1M15__bin.22	0.8121746657846812	0.925125152101657	0.9051155155939927	0.8255775779699634	0.8909171831998105	0.8837829009154682	0.830311716523344	0.8876856865195057	0.6791418608259631	0.8643400217229749	0.6429665743848559	0.7532915206899086	0.8901723954888078	0.8753231905006901	0.8837045022090468	0.5779781300275212	0.7859796980016497	0.9131374998979184	0.790414124833607	0.8233783309242064	0.9013564609517276	0.6509877420355897	0.9331463197523907	0.8110174682117745	0.4309021567810798	0.5374206825587378	0.6665106859070159	0.7547761961927628	0.6210075867081527	0.42961347804427896	0.9262594833851908	0.9075589419441246	1.0	0.890759569133776	0.6522143551298071	0.7675829515479661	0.9004026100236012	0.9007929702493243
HMP_2012__SRS018439__bin.19	0.8244068276110913	0.9051775291566421	0.8899707624421452	0.8406972660066339	0.9134231438226519	0.8703196232083155	0.799255215469653	0.8861695202954684	0.7011583539218965	0.8670110680759193	0.590073015975766	0.7409922788392725	0.9166340006784935	0.8784975083942599	0.8942323253028946	0.5603841280458787	0.7951255153134557	0.9072249973327771	0.800008031637459	0.8247023199444738	0.9133014705089061	0.6850866877407243	0.9154616213598401	0.823203880120019	0.4968520776167854	0.6044622339220403	0.6589335184206204	0.7550704206779901	0.6242967821903834	0.4962125434997081	0.9109159543083741	0.9131252539855502	0.6537656991540408	1.0	0.6762842528359472	0.7814010052733095	0.9266789418857087	0.9059315440763077
HMP_2012__SRS049147__bin.40	0.6028062287093516	0.6504835865862496	0.6330105618734059	0.6142542495706208	0.6626762451997968	0.630885063308474	0.5749527825486582	0.6541023548812288	0.5050812254283806	0.6300348638825013	0.4163283938078093	0.5233656485195689	0.6451661312502497	0.6298248817423953	0.643964439981056	0.4092106839825852	0.594639178787239	0.6459575585011383	0.5846205200481589	0.607474907704861	0.669556013306477	0.5076067171460689	0.6609975292862319	0.5874632673905725	0.3752494964422863	0.4530187785658448	0.48413493634916377	0.6942985284132084	0.4463552692393283	0.3680621729727879	0.6572954528595801	0.6530718447045128	0.45570860413231157	0.6438200772597331	1.0	0.5894232908994426	0.6712935013951259	0.6664131284485858
