	ZeeviD_2015__PNP_Main_587__bin.30	LiJ_2014__MH0381__bin.36	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.73	NielsenHB_2014__V1_UC48_0__bin.17	ZeeviD_2015__PNP_Main_370__bin.19	XieH_2016__YSZC12003_37286__bin.39	ZeeviD_2015__PNP_Main_362__bin.44	XieH_2016__YSZC12003_36526__bin.18	ZeeviD_2015__PNP_Main_456__bin.45	ZeeviD_2015__PNP_Main_391__bin.36	LiJ_2014__MH0367__bin.73	LeChatelierE_2013__MH0009__bin.33	CosteaPI_2017__SID713A087-11-0-0__bin.51	FengQ_2015__SID31223__bin.25	ZeeviD_2015__PNP_Main_630__bin.20	ZeeviD_2015__PNP_Main_39__bin.63	XieH_2016__YSZC12003_35550__bin.129	LouisS_2016__AS66_12__bin.19	ZeeviD_2015__PNP_Main_696__bin.15	ZeeviD_2015__PNP_Main_575__bin.21	XieH_2016__YSZC12003_37315__bin.107	ZeeviD_2015__PNP_DietIntervention_15__bin.11	XieH_2016__YSZC12003_36051__bin.12	ZeeviD_2015__PNP_DietIntervention_46__bin.3	FerrettiP_2018__CA_C10009MS2134FE_t0M15__bin.20	ZeeviD_2015__PNP_Main_736__bin.22	LeChatelierE_2013__MH0422__bin.90	XieH_2016__YSZC12003_35740__bin.65	ZeeviD_2015__PNP_Main_145__bin.10	LeChatelierE_2013__MH0313__bin.71	NielsenHB_2014__MH0009__bin.20	XieH_2016__YSZC12003_35549__bin.15	ZeeviD_2015__PNP_Main_245__bin.6	BackhedF_2015__SID133_M__bin.53	KarlssonFH_2013__S195__bin.8	LouisS_2016__AS66_18__bin.31	ZellerG_2014__CCIS90443472ST-4-0__bin.48	NielsenHB_2014__V1_UC49_0__bin.29	ZeeviD_2015__PNP_Main_666__bin.37
LiJ_2014__MH0367__bin.73	0.8592962834082952	0.8735353844875404	0.8819322537420408	0.7010833999854577	0.8830852489327005	0.8484252786405043	0.6432557571854451	0.48480526326723516	0.8394772309418205	0.8837201753383678	1.0	0.8884645947377714	0.794842813516012	0.8858288061825472	0.8880900011426078	0.5452849248475657	0.668631389515015	0.945176247260338	0.8801125209045298	0.8237222268388195	0.8796833937530513	0.8940464937520126	0.8764256629722346	0.7670475792294668	0.9454703389390368	0.8525516510683383	0.8516174393119423	0.8613373965160848	0.5333745364647713	0.7881676465394564	0.8703802287293161	0.5814633949995325	0.8763672341618971	0.5144371098253887	0.8490589066281643	0.8434042962055033	0.9060075204370994	0.7872249950660115	0.8800690239012786
LeChatelierE_2013__MH0009__bin.33	0.8371370809583817	0.8691686765086332	0.8582445942901015	0.6754576389294566	0.8758627020621396	0.8351811361379322	0.6417804418036002	0.46625656154289097	0.8129855959007569	0.8525155015146837	0.7138071970424027	1.0	0.646875286871907	0.8722110834786818	0.8583536056147613	0.5219613484440068	0.6409594665642968	0.7646461148155257	0.8607977542623949	0.8029758526876246	0.843602130571574	0.7171943718861358	0.8650742320178257	0.7391656304505662	0.7607128401779232	0.8164364041493153	0.816857323474676	0.852696491608736	0.5108719236899865	0.7607524806596176	0.9068845084997539	0.5720137156066663	0.8620313034624918	0.4122688334014872	0.8237532025336527	0.6825319001560584	0.7275520124846654	0.759215368823387	0.8565849099117895
CosteaPI_2017__SID713A087-11-0-0__bin.51	0.7540335230512628	0.7701764169276257	0.7739353592685058	0.6093359327602607	0.7687159681807009	0.7431508851652231	0.5384768204842554	0.4109330588888393	0.731414485161954	0.7668512712442482	0.7697218734734601	0.779708626958136	1.0	0.7814425562065299	0.7736147269564386	0.4590505385679806	0.5620942193766278	0.8273596180577604	0.7683928211054019	0.7247472191433837	0.7679338768155805	0.7741189369844343	0.7696514601029669	0.6565594141104621	0.8146619498090981	0.7373468116260019	0.7425366542458319	0.772691808850332	0.4450558811824668	0.6881479837571443	0.7643742294608284	0.502373622145508	0.7687518035567554	0.4307519079194295	0.7420299294546044	0.792539577658089	0.7910150024487507	0.6804377196881443	0.7713998492399442
FengQ_2015__SID31223__bin.25	0.863948934578914	0.8878701791796655	0.8939437089331523	0.6967790675869999	0.8936432478117947	0.8555587198843116	0.6687480984755921	0.4868042987556262	0.8464454530667299	0.8810395522480815	0.737358611696692	0.9036697867428556	0.6716970487260394	1.0	0.8936081219612763	0.5478741024669695	0.6656251401656536	0.7901597901959968	0.886409484195799	0.8309198271375837	0.8688206198469702	0.7429187636349094	0.8856740029257132	0.7697835545091054	0.7851492227189678	0.8504092701983097	0.847229029732141	0.8751022027150661	0.5309093974619682	0.7918096243749625	0.8815621168242557	0.59647422924427	0.8826974923925514	0.4283289444033442	0.8531393593801422	0.6988131245308673	0.7564200597787936	0.7827585032929134	0.8829168938588665
ZeeviD_2015__PNP_Main_630__bin.20	0.8519608191799056	0.8221387891135034	0.8292687635585858	0.6704365674106213	0.8565835666129827	0.8030178173153619	0.6327301085702963	0.4636657843530745	0.8266223308320335	0.8820942839288527	0.6949906264765204	0.8360791745202737	0.6251642271796618	0.840117664392296	1.0	0.5425441114458597	0.6684760022557423	0.7391706590933338	0.8874430348877971	0.8279010928156642	0.8383425375067951	0.6968775243737013	0.84687320594825	0.752336776219193	0.7365013641143926	0.8752254472110592	0.8262860016968873	0.8623016699605245	0.5114169007930662	0.7541952233134008	0.8138921206517267	0.5505626654337985	0.8767495973703329	0.39790581768115796	0.8121921851740834	0.6519029014738532	0.7048244433041544	0.7529250981806727	0.8725607246825957
ZeeviD_2015__PNP_Main_39__bin.63	0.9204174496632175	0.8875212097624054	0.8951851694658888	0.7454783360168179	0.9314767773984076	0.8918105709726737	0.7808335086703794	0.5666553186724471	0.916537158058897	0.9573727798040619	0.7584692308317478	0.9036744925685688	0.6593597022189994	0.9155167416025596	0.9643341872924739	1.0	0.7580330705234195	0.8130750565969923	0.9430770161577979	0.9105663672542039	0.9087314236796218	0.7753340960871092	0.9217376698925673	0.84435398156568	0.8082673599478414	0.9145378642232057	0.8819513613529458	0.921556162186617	0.602423173025607	0.8501378465239469	0.8884775115564421	0.6462459962199439	0.9330796439559289	0.4800481492083645	0.8993995797329037	0.6955637168804876	0.7837493712699489	0.8239546826730576	0.9454754463418973
XieH_2016__YSZC12003_35550__bin.129	0.8963612021421149	0.8550825273759092	0.862233377484956	0.7342788346255295	0.8940154092969614	0.8598354876280302	0.6796205053838337	0.5282829681309019	0.877849635178186	0.9350057663541798	0.7350081927903445	0.876991104970483	0.6380606494855956	0.8790350206104343	0.9390079587106204	0.5990721022642932	1.0	0.7735928097559862	0.9264433013234069	0.8678691323064275	0.8669906196832502	0.7377814665951106	0.8934038046519064	0.8199727097297235	0.7719799433641253	0.8962355983877046	0.8539649394247347	0.8898348025166424	0.5539839227194355	0.8132957283304978	0.8599846420863926	0.6258257019537092	0.9096223894401498	0.4458076892334745	0.8576088756180275	0.6709352912294324	0.7516242849149891	0.8110876714205785	0.9147371741438962
LouisS_2016__AS66_12__bin.19	0.7681235533675074	0.7870067163476479	0.7921638438341687	0.6201336956456668	0.7917719979297475	0.7523566537883607	0.587478237585968	0.429805976411965	0.7530325879734873	0.7858066882653579	0.7923390860303126	0.797843976757007	0.716209413335931	0.795763928081038	0.791810094059344	0.4900207188521962	0.589936526405788	1.0	0.7877191139711024	0.7413642877085015	0.7921295573175318	0.7988078088357986	0.7875079525670532	0.6844198258789186	0.8537827007652424	0.754252208350998	0.7593200820481786	0.7746009838597584	0.4714891287251892	0.7023935798225482	0.7791186405994808	0.5226565846166741	0.7888560113243467	0.4587046118630259	0.7628651990223445	0.8182128887914112	0.8486816290122707	0.6984892707693295	0.7895368435832784
ZeeviD_2015__PNP_Main_696__bin.15	0.9214755139137278	0.881459460134654	0.8771690387989862	0.7135209641391378	0.9063531364337691	0.838666580496179	0.6756740170454638	0.4939860783974027	0.8783095305464422	0.9411533412878107	0.736252050848553	0.8962901975820489	0.6637721710237976	0.8908277852030427	0.94865180298168	0.5671801232925888	0.7050204989814323	0.7860703596513571	1.0	0.877229865025517	0.889847505391539	0.7371372896811021	0.90162226804706	0.8013095017626028	0.782502792847053	0.8974154827728721	0.8763582034756757	0.9206331792945353	0.5406571730685366	0.8031923993285219	0.8722953373981908	0.5845014774799042	0.9397174078686327	0.42375622586298567	0.8643184122616984	0.6929807077674548	0.7482418776621658	0.7929143963187099	0.9378725266942954
ZeeviD_2015__PNP_Main_575__bin.21	0.911093684821339	0.877317301664612	0.890821446299192	0.7145952427005725	0.9152604582984742	0.8511869944466324	0.6980668082002475	0.5112261686424662	0.8872285363392519	0.9319957167060117	0.7392113658767353	0.8969113908121247	0.6716172347818387	0.8958143502000657	0.9493893160012957	0.5874690346741738	0.7084948113416405	0.7936357662039248	0.9410505256240256	1.0	0.8989365172951395	0.7431724806517691	0.9123987145457215	0.8123297344031469	0.7884581772929489	0.90722054303219	0.8785996098893288	0.9111164063210048	0.5549032996278335	0.8161754938721862	0.8747124856388471	0.6022723830075808	0.9288298544192735	0.4276261975395529	0.8742743685170901	0.7020931744615004	0.7576419977208588	0.7974389956864106	0.933473779389386
XieH_2016__YSZC12003_37315__bin.107	0.8760647201863161	0.8657404620456214	0.8906586284653284	0.7161657426159243	0.9097375747437298	0.8409802467240335	0.6829385752479583	0.49052928529337203	0.8539990622343895	0.8976399565468798	0.7483391662943402	0.893241625968486	0.6745953331525548	0.8879187844171852	0.9113215039374557	0.5557675070291	0.6709359486206065	0.8038407521565019	0.9048974229118562	0.852144517522907	1.0	0.7483198366145004	0.8989742567323894	0.7807351574291969	0.7974337917044746	0.8643824139677372	0.8501154534163	0.8862691343120042	0.5441680422955486	0.7887398539891213	0.8655057445047101	0.5917527435719149	0.8994414827079446	0.43195041440072196	0.8471674011024546	0.708403495468847	0.7591367254528253	0.8050590742629731	0.9001113941835336
ZeeviD_2015__PNP_DietIntervention_15__bin.11	0.8635411920026991	0.8800541352562358	0.8852908502446422	0.704436321844759	0.8834895918989527	0.8473623688464861	0.6506351857064202	0.49147181202949364	0.8548852713490717	0.8821355604539614	0.8951896456571863	0.893821963391098	0.8004054943904876	0.8936497030296372	0.8916397821328952	0.558122271054604	0.6720123715441484	0.9541111397850581	0.8822974201898244	0.8291950760838264	0.880785429243569	1.0	0.88117610274258	0.7808315170157485	0.9452342058374811	0.8600823339523873	0.8493248368889389	0.8654172048448714	0.5389539180781724	0.7976636294673124	0.8764074159060667	0.5979300154904318	0.8800053823237467	0.5264218142721284	0.8609325850949934	0.8446855078332961	0.9166643373598923	0.7891461671419536	0.8842247861208852
XieH_2016__YSZC12003_36051__bin.12	0.8282046978492071	0.8368591423027485	0.8241550748724834	0.6678649061330757	0.870000654980719	0.7971923842116897	0.6500458486503303	0.46165906616123986	0.8038916088782636	0.8456578871959457	0.6907948600388075	0.8486851262065973	0.6264343054338838	0.838646523280471	0.852963480731286	0.5223082339263638	0.6405844474828273	0.7404413751320195	0.8495135744754014	0.8013658394806003	0.8329313048034649	0.6936522134254672	1.0	0.7380164113606406	0.7387046528192827	0.8149464553262213	0.8070089077377784	0.8416758091058695	0.5106731154976625	0.7621821296698078	0.8256338985271121	0.5557091803735028	0.8532623156843321	0.3985603728477743	0.8019594157571986	0.6542546114736247	0.7072256654194742	0.7517034615731	0.8534501109373593
ZeeviD_2015__PNP_DietIntervention_46__bin.3	0.9638950472041609	0.9009635021376996	0.907736821834635	0.7480634480883691	0.937718988792046	0.8824404405505911	0.7020108292850277	0.5326370571272295	0.9149069348203912	0.9535609446657841	0.7647889648744081	0.9173187648271554	0.6759907695394802	0.9220595707771128	0.9585386614537652	0.6052424614129853	0.7437265556983206	0.8140359962068373	0.9550613799732666	0.9025344928586917	0.9150629334869587	0.7775381339064072	0.9335795221003506	1.0	0.812055913546963	0.9354430912333281	0.8908611320583733	0.94179113655709	0.5789822543425562	0.8482967987908485	0.9037876605702042	0.6344109755742338	0.9484854859746842	0.45436326975794317	0.8940723743191241	0.7096541166494593	0.7828356155959828	0.8352531094547491	0.9572214113024593
FerrettiP_2018__CA_C10009MS2134FE_t0M15__bin.20	0.7993840561589837	0.8147525312916293	0.8213700345992444	0.6528652357158771	0.8299198215933838	0.7803055963482112	0.6123122843230414	0.44912012894015374	0.7850669706793	0.8185466271419933	0.8276664378236576	0.82887184185281	0.7364313902894789	0.8257159679377305	0.8238706370170996	0.5086839102147336	0.6147634430112708	0.8915721742056041	0.8188512459819866	0.769127335221667	0.8205971211246346	0.8264030652839093	0.8204351502862054	0.7129746029725343	1.0	0.7872760255879825	0.7992465230260017	0.804364233201635	0.49418723601594927	0.7349628546877203	0.8110857388370835	0.5399550800874756	0.8181578971297631	0.4729127926273147	0.7910132895652134	0.7833534897043378	0.8466937489486104	0.7335108003291702	0.8194462756936898
ZeeviD_2015__PNP_Main_736__bin.22	0.9087205771420881	0.8693106572014399	0.8782083397891246	0.7168235471076736	0.9066311626418342	0.852889386000527	0.6625632337690097	0.5022924185071799	0.8832065359373639	0.9247505425692051	0.7425852645102627	0.8851302675016032	0.6632005193283564	0.8898660852119215	0.9741449799201329	0.572681089187181	0.710137420706861	0.7836893348819692	0.9343957775166559	0.880543168604158	0.8850330065289256	0.7481879489131086	0.9005766670926547	0.8171912162032258	0.7833308264129135	1.0	0.8670493395866861	0.9116372753808728	0.5499633009469374	0.8090597465107626	0.8690850343636587	0.5978168304458511	0.9226469912996667	0.4284379774693826	0.8634880046685266	0.6954317878263191	0.7545557152696335	0.7986188941879784	0.9237434391253752
LeChatelierE_2013__MH0422__bin.90	0.8460170105458448	0.8329223471887409	0.8338456436823275	0.6617955190860665	0.8539549762917616	0.7980960802704435	0.6248679940679284	0.4603727538672523	0.8331851399113874	0.8636598844470598	0.7107741223400365	0.8485793750518135	0.6399593402764797	0.8494912928914297	0.8812426140344318	0.5291968133266794	0.6483681655604989	0.7559858492891863	0.8743401057998083	0.8171282336373601	0.8340515431351225	0.7079554671994044	0.854537996847571	0.7457233870893457	0.7620094919647739	0.8308167543635783	1.0	0.8580940971336086	0.5131393652119871	0.7634610831069795	0.8300500498222492	0.5594450684642772	0.8731160877370079	0.40971227718834546	0.8134469681576496	0.6876342748898574	0.722229175844093	0.7488210901725816	0.8694944247304749
XieH_2016__YSZC12003_35740__bin.65	0.9090202920654621	0.8769108994399156	0.8763761070720965	0.7064257569988698	0.9052335906418437	0.836302732903715	0.6586336737832108	0.48661789986654774	0.869215679740765	0.9169110742443668	0.7247550962325817	0.8930415264361687	0.6713851122326516	0.8846017490277869	0.9271611702502489	0.5574748841510813	0.6811173500519224	0.7774952379443653	0.9260112847198513	0.8542873796102626	0.8766202870398341	0.7272580774678701	0.8985221922444728	0.794791592124404	0.7731491622769809	0.8806724727236773	0.8650990349155503	1.0	0.5310471824526922	0.7955394274170949	0.8704431347463724	0.5809631397501498	0.9300645629315143	0.41196765899147664	0.8522104842247177	0.6836247013984903	0.7422366338780859	0.7899161867282998	0.9265914169921945
ZeeviD_2015__PNP_Main_145__bin.10	0.8855042236940535	0.8876408999005921	0.8844162955957134	0.7438020444665553	0.9235215704068979	0.8471114780059025	0.7232179710414315	0.552531710735044	0.8751707290849468	0.9077083441533889	0.7485892925642758	0.8924472824121025	0.6450201776949227	0.8951643691702681	0.9172008357183015	0.6078529456518867	0.7072990499307972	0.7893774846264097	0.907078730823445	0.8678422486034155	0.8977848726969228	0.7554539913020422	0.9093274800250388	0.8149993758536453	0.7923105169116327	0.8861748393392613	0.8628982805451304	0.8857812171127264	1.0	0.8199214760104564	0.8738887233610235	0.6373591228784719	0.9064564067939924	0.4619457512034179	0.866869126987815	0.6812361560238325	0.7549847425829089	0.8209738687689009	0.9083279346951569
LeChatelierE_2013__MH0313__bin.71	0.9055665779862019	0.9002538916695475	0.8986243255023973	0.7418026934812343	0.9233903493609495	0.8770228665333955	0.6895695239813019	0.5250415846247113	0.8837095990340343	0.9250355723898133	0.7603241346139394	0.9134457370749475	0.685503123857049	0.9176392709163147	0.9296981858081195	0.5895967042932367	0.7137124047436534	0.8082811020426568	0.9262142209396121	0.8773560445506605	0.8944207712695335	0.7685020266241802	0.9328351946210538	0.8207458427900778	0.8099125470332126	0.8960559739069006	0.8824294940203314	0.9120610442249979	0.5635612220869469	1.0	0.8977062071315126	0.6269602390865412	0.9218678761279203	0.4586182882165206	0.9000202912927808	0.7153169199320617	0.7715544883838612	0.8281296187742054	0.9230603027160271
NielsenHB_2014__MH0009__bin.20	0.90091397951186	0.9215741248793812	0.917574998666958	0.7281035656151975	0.9308457908264918	0.8960313187484197	0.6907537335211633	0.5037729390739571	0.8748689175297039	0.9175744253155297	0.7686796461963006	0.9968907152043052	0.6970915602096401	0.9353202253729795	0.9185044013322394	0.5641158834972831	0.6909102584610903	0.8208081847063092	0.9208981435454102	0.8608229542391024	0.8985334243815402	0.7730141829942819	0.9251025295691665	0.8005407850671766	0.8182682378789208	0.8811969972438997	0.878321639830953	0.9136056867288065	0.5498967680753338	0.8218459507915403	1.0	0.6177328423151701	0.9209910264767956	0.4448048913757051	0.8844840209823689	0.7271512288927838	0.7825685111955466	0.8183238529674662	0.9217656242564348
XieH_2016__YSZC12003_35549__bin.15	0.8874377776140101	0.8886571018939723	0.9069620401573062	0.7541797029404474	0.9235644466478631	0.8798504987840255	0.7094884532670521	0.5539366755324495	0.875366802221582	0.9025411521944487	0.750059458807608	0.9184149789298085	0.6691871059807186	0.9243491354186905	0.907523967761602	0.5993171449053013	0.734380757454962	0.8042507185303793	0.9013025666106135	0.8657219136691612	0.8973079396769461	0.7703156508980792	0.9094668471087944	0.8207760798054441	0.7956526399710578	0.8853516946597617	0.8646566798201831	0.8906435285368779	0.5857957095864347	0.8383650000334979	0.9022723313882208	1.0	0.893888639515486	0.4482658126930318	0.8793530546753047	0.705197369743339	0.7801874878570041	0.8364271453742722	0.9029330778558651
ZeeviD_2015__PNP_Main_245__bin.6	0.9061954493952447	0.8693580618698904	0.865823985880831	0.6961358627322048	0.8962341743006277	0.8298749365472721	0.6592411803385431	0.48035321483112475	0.8594283792727514	0.9137294568446485	0.7228256329744283	0.8849722521488252	0.6547582584930272	0.8746420409395931	0.9240618099181165	0.5532885112544256	0.6825007550071431	0.7761521623190393	0.9265233473911023	0.8536812220620584	0.8720637718657566	0.7248994930207354	0.8928859050340235	0.7846189516431311	0.7708628285887471	0.8736899822867827	0.8628441172627832	0.911680228237053	0.532700376753919	0.78819907771326	0.8601346590045044	0.571554329457273	1.0	0.41770582779839915	0.8459930003876774	0.6832145312637213	0.7373394405022243	0.779827065881602	0.9153390678178472
