	ZeeviD_2015__PNP_Main_587__bin.30	LiJ_2014__MH0381__bin.36	VogtmannE_2016__MMRS94549160ST-27-0-0__bin.73	NielsenHB_2014__V1_UC48_0__bin.17	ZeeviD_2015__PNP_Main_370__bin.19	XieH_2016__YSZC12003_37286__bin.39	ZeeviD_2015__PNP_Main_362__bin.44	XieH_2016__YSZC12003_36526__bin.18	ZeeviD_2015__PNP_Main_456__bin.45	ZeeviD_2015__PNP_Main_391__bin.36	LiJ_2014__MH0367__bin.73	LeChatelierE_2013__MH0009__bin.33	CosteaPI_2017__SID713A087-11-0-0__bin.51	FengQ_2015__SID31223__bin.25	ZeeviD_2015__PNP_Main_630__bin.20	ZeeviD_2015__PNP_Main_39__bin.63	XieH_2016__YSZC12003_35550__bin.129	LouisS_2016__AS66_12__bin.19	ZeeviD_2015__PNP_Main_696__bin.15	ZeeviD_2015__PNP_Main_575__bin.21	XieH_2016__YSZC12003_37315__bin.107	ZeeviD_2015__PNP_DietIntervention_15__bin.11	XieH_2016__YSZC12003_36051__bin.12	ZeeviD_2015__PNP_DietIntervention_46__bin.3	FerrettiP_2018__CA_C10009MS2134FE_t0M15__bin.20	ZeeviD_2015__PNP_Main_736__bin.22	LeChatelierE_2013__MH0422__bin.90	XieH_2016__YSZC12003_35740__bin.65	ZeeviD_2015__PNP_Main_145__bin.10	LeChatelierE_2013__MH0313__bin.71	NielsenHB_2014__MH0009__bin.20	XieH_2016__YSZC12003_35549__bin.15	ZeeviD_2015__PNP_Main_245__bin.6	BackhedF_2015__SID133_M__bin.53	KarlssonFH_2013__S195__bin.8	LouisS_2016__AS66_18__bin.31	ZellerG_2014__CCIS90443472ST-4-0__bin.48	NielsenHB_2014__V1_UC49_0__bin.29	ZeeviD_2015__PNP_Main_666__bin.37
LeChatelierE_2013__MH0009__bin.33	0.9849863450857651	0.9820566993449608	0.9842580114142427	0.982979766697636	0.9839311495696849	0.9851074445551151	0.9851038550960411	0.9823599355585984	0.9830185014202754	0.9846987832767425	0.9735868224366881	1.0	0.9730762440909358	0.9848871335085704	0.9823217505860218	0.9849305927372366	0.9832351992805369	0.9727788553224328	0.9839190089917141	0.983861257815975	0.9830418128928657	0.9736289989669121	0.9842553375835792	0.9851143430332706	0.9733852307318561	0.9829334947591047	0.9839598903014825	0.9846640233358369	0.9809697123873642	0.9842138612204465	0.9997889682733637	0.9831718744116745	0.9844151960921543	0.9734930173153828	0.9852935213010926	0.9728255738314283	0.9732586665475869	0.9835572859724068	0.9843943590718015
CosteaPI_2017__SID713A087-11-0-0__bin.51	0.9734285088182062	0.9726841298311725	0.9724320378916304	0.9722181540961571	0.973303360840843	0.9732012965467957	0.9749396997908986	0.9734822872700085	0.9716780130008862	0.9734747544882462	0.9862993945213689	0.9730762440909358	1.0	0.9725595013606794	0.9712243730144636	0.9750667699375033	0.9715280139697676	0.9860344676441565	0.9728237423528718	0.9722892978746553	0.9720763443949357	0.9862236778134734	0.9725817791813144	0.9722882469208904	0.9866087506043498	0.9717786805580297	0.9734115193947311	0.9730925691628254	0.9731162693514198	0.972930427447519	0.9733832907014447	0.9725699110046543	0.9736168871032083	0.9840095592216472	0.9738966410955242	0.9860834943406263	0.9861466968787548	0.9725848904177417	0.9730950203779941
FengQ_2015__SID31223__bin.25	0.9841584475352455	0.9818738141126201	0.9842512235958546	0.9819792786837304	0.9833160396852061	0.9841352525355499	0.984472911921682	0.982341696300731	0.9826954928729171	0.9838312570754091	0.9735033661241485	0.9848871335085704	0.9725595013606794	1.0	0.9819251317210702	0.9847236157476522	0.9825534878266884	0.9728332537155342	0.9832381639726324	0.9833617289066937	0.9830987603515506	0.9734827161097032	0.983508280065194	0.9845278955422148	0.9732171205725256	0.9828146565991543	0.9834780939524228	0.9839361285206936	0.9804467907807611	0.9836122249096598	0.9849925370250505	0.9826522027500434	0.9839470721432999	0.9723715832514455	0.9849241058338376	0.9728841969683747	0.9730276640056501	0.9825719824878678	0.9838467157196596
ZeeviD_2015__PNP_Main_630__bin.20	0.986169470155095	0.9804898619990984	0.9818595236448179	0.9805863334504921	0.9820272715782533	0.9822044773105066	0.9828650933888713	0.9805477989090436	0.9832549532922639	0.9848994954207805	0.9720975084243992	0.9823217505860218	0.9712243730144636	0.9819251317210702	1.0	0.9837109816153238	0.9835796952159398	0.9710698128898684	0.9847264941460863	0.9844196750308242	0.9817239863234805	0.9711694566164751	0.9821442670164163	0.9859921298115016	0.9714345258397994	0.9933126258062991	0.9842705482643802	0.9845622400501192	0.9792805895371745	0.9820692593381556	0.9823681814140163	0.9812937366888338	0.9856964730113887	0.9709364454791817	0.9830078461273581	0.9716960628478262	0.9714560009411264	0.9811189598215172	0.9852431800476597
ZeeviD_2015__PNP_Main_39__bin.63	0.9865853080132918	0.9828261202171584	0.9837559008781479	0.9825271328716272	0.9844268185492453	0.9841287082340984	0.984778823146211	0.9823185202346886	0.9847088362959701	0.9863498248140684	0.9751782477902615	0.9849305927372366	0.9750667699375033	0.9847236157476522	0.9837109816153238	1.0	0.9843697230665316	0.9747149929255674	0.9854097590340983	0.9859502386767861	0.9828582088386049	0.9748022234534374	0.9857191418351502	0.9864028466567291	0.9755690296168975	0.9846203953061046	0.9898598315546231	0.9862288637218017	0.9802126112094742	0.9842087105609802	0.9849508221337938	0.9835760730184429	0.9864644254397773	0.9733625805412076	0.9852575453313417	0.9751509389293939	0.9750452181142081	0.9822600248245541	0.9859668353245511
XieH_2016__YSZC12003_35550__bin.129	0.9866962044707351	0.9805745945879589	0.982182037822726	0.9807630715029225	0.9828053411159229	0.9821916825497239	0.9832153406644689	0.9812302908111934	0.9843465916365778	0.9879119975931069	0.9720132015693144	0.9832351992805369	0.9715280139697676	0.9825534878266884	0.9835796952159398	0.9843697230665316	1.0	0.9715982324522484	0.9884228856062319	0.9851764118783134	0.9815051056476001	0.9717380883002622	0.9829681749619373	0.9867214457839603	0.9718748961166261	0.9851254632113687	0.9844468321064115	0.985079213842217	0.9791755227563136	0.9829783930650796	0.9831787901163052	0.9817383701338611	0.9869640328102169	0.9716218843566512	0.9834467598957719	0.9711045232463253	0.9721409438222159	0.9809747238823233	0.9858797323625489
LouisS_2016__AS66_12__bin.19	0.9732369056534037	0.9727525348160934	0.972943977583547	0.9719222406935594	0.9729843062193277	0.9731275139061156	0.9743915164338404	0.9732265649261346	0.9717260389416578	0.9731349077706644	0.9867958545991853	0.9727788553224328	0.9860344676441565	0.9728332537155342	0.9710698128898684	0.9747149929255674	0.9715982324522484	1.0	0.9725640710346714	0.9723705361859105	0.9720117482539898	0.9867965475651029	0.9726334015806674	0.9722952839976929	0.9872477507043503	0.9716635011845143	0.9727077835836764	0.9727555241774818	0.9733479540212322	0.9731178620357378	0.9733603575794579	0.9722456756302555	0.9733261617553445	0.9846804125879273	0.973338481023909	0.9999175287901008	0.9920359302388457	0.972726101422584	0.9722800266201819
ZeeviD_2015__PNP_Main_696__bin.15	0.9879907788000911	0.9826368876080691	0.9834113296143537	0.9824120358773232	0.9836973692276497	0.9837465599836918	0.9847770782311902	0.9828590569942028	0.9844975397316746	0.9883589687726528	0.9733945658971669	0.9839190089917141	0.9728237423528718	0.9832381639726324	0.9847264941460863	0.9854097590340983	0.9884228856062319	0.9725640710346714	1.0	0.9862514272455839	0.982824271798071	0.9729337418229206	0.9843358121080099	0.9877847447891352	0.9730860508873613	0.9859296194577217	0.9855638972835501	0.9860799417370232	0.9806397339564134	0.9838059804253525	0.9841263325069819	0.9827043867234118	0.9875139111626022	0.9724213480625526	0.9845251513460613	0.9727558262752243	0.9730861700234206	0.983101451890717	0.9870905973135181
ZeeviD_2015__PNP_Main_575__bin.21	0.9871474155643718	0.9816077972770544	0.9832902685621168	0.9824866771706019	0.9833745006403571	0.9836251876687335	0.9844654562424924	0.9829859691377041	0.9859284503620989	0.9864845698273587	0.9732160389283654	0.983861257815975	0.9722892978746553	0.9833617289066937	0.9844196750308242	0.9859502386767861	0.9851764118783134	0.9723705361859105	0.9862514272455839	1.0	0.982698906843501	0.9729080815083794	0.9840801453303331	0.986621323375924	0.9728231061463758	0.9852290241513617	0.9866784086321766	0.9861467914205829	0.9798869554303162	0.9836628796921737	0.9841462950994183	0.9821500166262885	0.9867224103037018	0.9726090021519511	0.9851230685000572	0.9728700319043129	0.9729208858936482	0.983142774643699	0.9867298601548471
XieH_2016__YSZC12003_37315__bin.107	0.9831621262812639	0.9814483451205097	0.9822995266067474	0.9820032608440482	0.9830484198716323	0.9829222525818014	0.984009491653822	0.9811544813339887	0.9816129093690685	0.9836179168066134	0.9723795601999861	0.9830418128928657	0.9720763443949357	0.9830987603515506	0.9817239863234805	0.9828582088386049	0.9815051056476001	0.9720117482539898	0.982824271798071	0.982698906843501	1.0	0.9725345041303035	0.9832354282504235	0.983312442875844	0.972561024894924	0.9824627259168496	0.982548561149931	0.9832834774680491	0.9799508094168241	0.9828475278459278	0.9837160458024659	0.982061333521531	0.9832054073046427	0.9716949721086829	0.9832408286386587	0.9724046280109591	0.97261097867565	0.9822645094775712	0.9832093930394359
ZeeviD_2015__PNP_DietIntervention_15__bin.11	0.973597807207194	0.9730784932696234	0.9729852534476612	0.972021975557798	0.9733657613603729	0.9731915354264575	0.9745239673911456	0.9732582941896584	0.9720994179063106	0.973464214134151	0.9869706560253191	0.9736289989669121	0.9862236778134734	0.9734827161097032	0.9711694566164751	0.9748022234534374	0.9717380883002622	0.9867965475651029	0.9729337418229206	0.9729080815083794	0.9725345041303035	1.0	0.9730846067208444	0.9727238863380544	0.9866467544081655	0.9717078128855622	0.973287347245863	0.9732869546909029	0.9725813035787182	0.9732686444522701	0.9737157598553262	0.9721945367781893	0.9740004748508896	0.9846711849403845	0.9737518316223487	0.9865625215903888	0.9864301568237096	0.9727922227777992	0.9732466357959326
XieH_2016__YSZC12003_36051__bin.12	0.9846156466702721	0.9816106717884849	0.9831901532646338	0.9828769418570589	0.9841621009918585	0.9838427840048298	0.9845690733538666	0.9820665632568645	0.9830184795034755	0.9846989117637245	0.9734996996550901	0.9842553375835792	0.9725817791813144	0.983508280065194	0.9821442670164163	0.9857191418351502	0.9829681749619373	0.9726334015806674	0.9843358121080099	0.9840801453303331	0.9832354282504235	0.9730846067208444	1.0	0.9846016156152015	0.9731149671520497	0.9827420025645108	0.9835029147719194	0.9847013149505659	0.9809488798546838	0.9842513077104033	0.9845841039857502	0.983252089640886	0.9848756718445455	0.9724746702291697	0.9844966499446578	0.9724336147900939	0.9731070143125095	0.9834298785692337	0.9846114974258041
ZeeviD_2015__PNP_DietIntervention_46__bin.3	0.9997421938098316	0.982280787555055	0.9844181935858863	0.9828772628114356	0.9839155092199545	0.9845997954632123	0.9853030290641527	0.9833954182636058	0.9856176663173067	0.9879095019954116	0.9731699180864601	0.9851143430332706	0.9722882469208904	0.9845278955422148	0.9859921298115016	0.9864028466567291	0.9867214457839603	0.9722952839976929	0.9877847447891352	0.986621323375924	0.983312442875844	0.9727238863380544	0.9846016156152015	1.0	0.9724421259064325	0.9867644086591248	0.9864646542838753	0.9890091140947627	0.9804192584879292	0.9846922444612418	0.9850518824130331	0.9834189061595378	0.9883479835097829	0.9718283729320893	0.985167977381433	0.9725825911074838	0.9727555633844166	0.983485234421564	0.9897398280065884
FerrettiP_2018__CA_C10009MS2134FE_t0M15__bin.20	0.9736495634910746	0.9729047976139175	0.9730680875588448	0.9720263389026811	0.9731960837759001	0.9731654365719802	0.9747449845068192	0.9737830807467804	0.97197331582721	0.973607789430137	0.9871504013762634	0.9733852307318561	0.9866087506043498	0.9732171205725256	0.9714345258397994	0.9755690296168975	0.9718748961166261	0.9872477507043503	0.9730860508873613	0.9728231061463758	0.972561024894924	0.9866467544081655	0.9731149671520497	0.9724421259064325	1.0	0.9718240396791155	0.9733499903103457	0.9729415371670624	0.9734113053446053	0.9731244248231108	0.9736982147998455	0.9730282212308536	0.9739842117797335	0.984916022583356	0.9740116236349576	0.9873067013539948	0.9869782799086837	0.9729266845723185	0.9727446538368646
ZeeviD_2015__PNP_Main_736__bin.22	0.9869420332400242	0.9808934916641516	0.9827347498199757	0.9811450141213094	0.9825715791537971	0.9829111016256057	0.983309695448938	0.9806502539191875	0.9837686263987514	0.9861755098176493	0.9728246536780503	0.9829334947591047	0.9717786805580297	0.9828146565991543	0.9933126258062991	0.9846203953061046	0.9851254632113687	0.9716635011845143	0.9859296194577217	0.9852290241513617	0.9824627259168496	0.9717078128855622	0.9827420025645108	0.9867644086591248	0.9718240396791155	1.0	0.9853482019094891	0.9854358279732103	0.9793827098333417	0.9826386575744943	0.9827520610372678	0.9814406689974137	0.986366790876051	0.9714202193197831	0.983425019417013	0.9717858232177089	0.9720035926076198	0.9818713222616492	0.9860784983635611
LeChatelierE_2013__MH0422__bin.90	0.9864744652460474	0.9823978496272892	0.9832826116542509	0.9822076076650832	0.9836809031739414	0.9839810436671712	0.9848956118191026	0.9828291825238001	0.9853147355012009	0.9862238754809114	0.9735595066954728	0.9839598903014825	0.9734115193947311	0.9834780939524228	0.9842705482643802	0.9898598315546231	0.9844468321064115	0.9727077835836764	0.9855638972835501	0.9866784086321766	0.982548561149931	0.973287347245863	0.9835029147719194	0.9864646542838753	0.9733499903103457	0.9853482019094891	1.0	0.9858552142167485	0.9808110957601719	0.9837525352845279	0.9842371254438007	0.9824003531918092	0.9861923559472444	0.9723563163701736	0.984826777294089	0.9730930666588967	0.9725807298963295	0.9832036619133127	0.9860277834444687
XieH_2016__YSZC12003_35740__bin.65	0.9891983243760251	0.9822913326659438	0.9838716601414932	0.9827038290034014	0.9841076977986183	0.9844350020190901	0.985196388693463	0.9830278605724401	0.9845145706456201	0.9868967467643149	0.9735506613618786	0.9846640233358369	0.9730925691628254	0.9839361285206936	0.9845622400501192	0.9862288637218017	0.985079213842217	0.9727555241774818	0.9860799417370232	0.9861467914205829	0.9832834774680491	0.9732869546909029	0.9847013149505659	0.9890091140947627	0.9729415371670624	0.9854358279732103	0.9858552142167485	1.0	0.9809024782280987	0.9842661029137447	0.9849011914386516	0.9830022987103375	0.9874821291342236	0.9728007161643928	0.9849778768884198	0.9729121867561016	0.9728302232621345	0.9832792066496943	0.9877825361311986
ZeeviD_2015__PNP_Main_145__bin.10	0.980530441301253	0.9810237163265121	0.9798329133960009	0.9796008980932918	0.9814043605104336	0.9808928756063954	0.9810460456872493	0.9787702806525964	0.9793595053541094	0.9810024805490098	0.9741168547532268	0.9809697123873642	0.9731162693514198	0.9804467907807611	0.9792805895371745	0.9802126112094742	0.9791755227563136	0.9733479540212322	0.9806397339564134	0.9798869554303162	0.9799508094168241	0.9725813035787182	0.9809488798546838	0.9804192584879292	0.9734113053446053	0.9793827098333417	0.9808110957601719	0.9809024782280987	1.0	0.9808711898252911	0.9810649108073523	0.9797838455655565	0.9808838884545115	0.9712002819820734	0.9805919906660152	0.9738578607471937	0.9737648354308694	0.9804149433579574	0.9804256917835703
LeChatelierE_2013__MH0313__bin.71	0.9844250715703261	0.9817765444552736	0.9831109204856655	0.982128850054145	0.9836260025270821	0.9835565984662096	0.9839336219723067	0.9818482273357568	0.9827424700714635	0.984402002333968	0.973847427417246	0.9842138612204465	0.972930427447519	0.9836122249096598	0.9820692593381556	0.9842087105609802	0.9829783930650796	0.9731178620357378	0.9838059804253525	0.9836628796921737	0.9828475278459278	0.9732686444522701	0.9842513077104033	0.9846922444612418	0.9731244248231108	0.9826386575744943	0.9837525352845279	0.9842661029137447	0.9808711898252911	1.0	0.9843442372468162	0.9828426295270531	0.9843716249698232	0.9736709843663991	0.9844647823644659	0.9734042961176426	0.9732254863856263	0.9825048277788799	0.9841857564300662
NielsenHB_2014__MH0009__bin.20	0.9851560011736765	0.9827754771121303	0.9846061750027071	0.9829648367231306	0.9844240103565051	0.985491892750865	0.9853816092743723	0.9823310414221029	0.9832747040450664	0.9847436935595423	0.9743242771844349	0.9997889682733637	0.9733832907014447	0.9849925370250505	0.9823681814140163	0.9849508221337938	0.9831787901163052	0.9733603575794579	0.9841263325069819	0.9841462950994183	0.9837160458024659	0.9737157598553262	0.9845841039857502	0.9850518824130331	0.9736982147998455	0.9827520610372678	0.9842371254438007	0.9849011914386516	0.9810649108073523	0.9843442372468162	1.0	0.9831414331104992	0.9847354356745742	0.9737483886920384	0.985360650240327	0.9732926185374599	0.9736947985983495	0.983590786141309	0.9846485519784167
XieH_2016__YSZC12003_35549__bin.15	0.9831252400541061	0.9821425100630019	0.9823344214831431	0.9816118564831013	0.9836035161824305	0.9833262826080446	0.9833600103999935	0.9806409336472375	0.9821244681970565	0.9830925608179789	0.9738268453150466	0.9831718744116745	0.9725699110046543	0.9826522027500434	0.9812937366888338	0.9835760730184429	0.9817383701338611	0.9722456756302555	0.9827043867234118	0.9821500166262885	0.982061333521531	0.9721945367781893	0.983252089640886	0.9834189061595378	0.9730282212308536	0.9814406689974137	0.9824003531918092	0.9830022987103375	0.9797838455655565	0.9828426295270531	0.9831414331104992	1.0	0.9828276150365638	0.9724970658449822	0.9830445162196321	0.9721946100214394	0.972724558025702	0.9823221916784279	0.9828640812985303
ZeeviD_2015__PNP_Main_245__bin.6	0.9885753139627328	0.9825114541835683	0.9836707231310942	0.9829666773528184	0.9839533650550663	0.983987687916101	0.9855168753657203	0.9828513892982239	0.9854546570884755	0.9876590299124696	0.9742476446720584	0.9844151960921543	0.9736168871032083	0.9839470721432999	0.9856964730113887	0.9864644254397773	0.9869640328102169	0.9733261617553445	0.9875139111626022	0.9867224103037018	0.9832054073046427	0.9740004748508896	0.9848756718445455	0.9883479835097829	0.9739842117797335	0.986366790876051	0.9861923559472444	0.9874821291342236	0.9808838884545115	0.9843716249698232	0.9847354356745742	0.9828276150365638	1.0	0.972846610097624	0.9851189529768641	0.9737313656087782	0.9738359449533628	0.9836613888697517	0.987422589777374
