	Bengtsson-PalmeJ_2015__TRAVELRES17__bin.41	LiuW_2016__SRR3992987__bin.37	BritoIL_2016__M2.46.ST__bin.22	LiJ_2014__MH0374__bin.24	ZeeviD_2015__PNP_Main_666__bin.22	BritoIL_2016__W1.41.ST__bin.20	LiJ_2014__O2.UC29-1__bin.21	BritoIL_2016__WL.43.ST__bin.50	Bengtsson-PalmeJ_2015__TRAVELRES1__bin.88	NielsenHB_2014__MH0117__bin.12	BritoIL_2016__W1.1.ST__bin.107	LiJ_2017__H2M614904__bin.51	CosteaPI_2017__SID713B063-11-0-0__bin.6	CM_madagascar__A94_03_1FE__bin.52	BritoIL_2016__W2.61.ST__bin.75	Bengtsson-PalmeJ_2015__TRAVELRES50__bin.135	LeChatelierE_2013__MH0453__bin.19	ZeeviD_2015__PNP_Validation_66__bin.52	Bengtsson-PalmeJ_2015__TRAVELRES16__bin.91	ZeeviD_2015__PNP_Validation_42__bin.79	CosteaPI_2017__SID713B040-11-90-0__bin.102	LeChatelierE_2013__MH0117__bin.8	XieH_2016__YSZC12003_35561__bin.73	LiJ_2014__MH0252__bin.98	Bengtsson-PalmeJ_2015__TRAVELRES49__bin.105	XieH_2016__YSZC12003_37101__bin.40	Bengtsson-PalmeJ_2015__TRAVELRES18__bin.102	LeChatelierE_2013__MH0437__bin.41	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.18	CosteaPI_2017__SID713A028-11-0-0__bin.81	LiJ_2014__V1.CD6-0-PT__bin.11	BritoIL_2016__W1.2.ST__bin.59	Bengtsson-PalmeJ_2015__TRAVELRES63__bin.5	LeChatelierE_2013__MH0448__bin.59	LeChatelierE_2013__MH0415__bin.94	XieH_2016__YSZC12003_37394__bin.51	BritoIL_2016__W1.5.ST__bin.20	LiuW_2016__SRR3993044__bin.27	XieH_2016__YSZC12003_37228__bin.62	ZeeviD_2015__PNP_Main_474__bin.41	XieH_2016__YSZC12003_36058__bin.52	XieH_2016__YSZC12003_37182R1__bin.71	LiJ_2017__H2M513938__bin.8	LiuW_2016__SRR3993055__bin.107	LiJ_2017__H3M517925__bin.78	BritoIL_2016__M2.49.ST__bin.104
BritoIL_2016__W1.1.ST__bin.107	0.9074826890380577	0.7994131895437351	0.9089427624481954	0.8935440688127785	0.8274428552404067	0.6154412657392437	0.590471871124187	0.4696885016277412	0.856374771428984	0.48865287637135923	1.0	0.8844172729358547	0.5509028120586018	0.5931026773895599	0.9219363461475724	0.907854927533829	0.6352699183695955	0.5307917716038719	0.8863533409742058	0.5667791047985072	0.872216835341692	0.6207552911616355	0.916173067368215	0.8226850482599722	0.5043302140531799	0.80976206151669	0.6568501242666875	0.8635494545048078	0.849294752453378	0.7682114742516322	0.8312716704576876	0.7532037380018602	0.913269500136113	0.7354593000525734	0.908285462000921	0.9074891069431572	0.5471574296076146	0.4558220828348315	0.7361973591390166	0.5183784734905756	0.9214191699616369	0.7185876971968195	0.5385675984573496	0.7770906459568	0.8431282153036016	0.7178892151918231
LiJ_2017__H2M614904__bin.51	0.9558070657922573	0.8470182490285371	0.9560291939919611	0.9458252146125838	0.8618635386859362	0.6386102234643092	0.6251455802612095	0.4881214300825048	0.870300513288722	0.508254929687239	0.9206106020286595	1.0	0.5800312872301336	0.6163990736307661	0.9511061873002794	0.9641649872512889	0.6819736563749123	0.5571776914255174	0.9420568291895383	0.5944317637758454	0.9162715865186554	0.6481567256410541	0.9721493547704676	0.8600347388462695	0.529161145936557	0.8549402647723604	0.6928395666551612	0.9139372919287854	0.8967025931658	0.8048834801198045	0.8634512821083807	0.7884760558048389	0.969655840468529	0.7775984545667108	0.9590014808546646	0.962885662431942	0.574668477837284	0.4770551033814704	0.7740187946065714	0.5413765267834278	0.957212764299155	0.7461731597875586	0.5714623718169975	0.8108764878135682	0.8854831705877768	0.7423992072417134
CosteaPI_2017__SID713B063-11-0-0__bin.6	0.9727015490952097	0.9098912556900556	0.9707967275386721	0.9673435476472506	0.8858193956520698	0.7099678906772433	0.6341600455388673	0.538307361564238	0.8734905578695473	0.4969594700395886	0.9487825905941606	0.9596754434605118	1.0	0.6823221874867593	0.9687380833516017	0.9776266365530467	0.7157330154946364	0.6084689029591054	0.95183048930334	0.6348453391742949	0.9294801531962869	0.6592460296260545	0.9752631103856988	0.8942077950308842	0.5487995387163271	0.8936615865284536	0.7273406369914872	0.9383917337376321	0.9118310788032414	0.8472661020976985	0.8964349993460236	0.8406913360094173	0.9758682688782737	0.8101487934594986	0.9637872052730766	0.9670239281694369	0.6051216488312242	0.5784154611086652	0.80370482266185	0.5811059755025948	0.9665504860610906	0.7639900300829169	0.6440673282574936	0.8856296503712928	0.9360632091269322	0.7831340393822778
CM_madagascar__A94_03_1FE__bin.52	0.9421945277599026	0.8712526012885309	0.9501660342959968	0.9369644685760964	0.8683183562816097	0.656338180615887	0.6438959670620428	0.5193706678662965	0.8726605315296042	0.5265219387664501	0.9377449608358623	0.9362634630686791	0.6264012711115545	1.0	0.9722709618827198	0.9456276789783753	0.7046263826678291	0.6077379507807883	0.9347363026990826	0.6087915730512851	0.9164492760363508	0.674321635532946	0.9621397833732317	0.889777242604561	0.5510968749022271	0.8706818187583661	0.7152497025588815	0.9202341984141548	0.9103330241242293	0.8196699270328526	0.8931740328618529	0.8245651271322956	0.9525709313564245	0.778144863760552	0.9429758656234171	0.9521625047459511	0.5999017408444368	0.5331759946625492	0.7763733239076702	0.5607908762737964	0.9610320424628378	0.7524867092230847	0.6181498697347426	0.8483874759320034	0.9016334527607694	0.7573447027575984
BritoIL_2016__W2.61.ST__bin.75	0.9076058930522454	0.7986052819162899	0.9138635517063559	0.9055270969797018	0.8294526027232384	0.614444286501366	0.5975597102655277	0.4725160021125175	0.8628949167807143	0.4894892916322103	0.8942963065184031	0.886320411629637	0.5456261238312933	0.5965034515174121	1.0	0.9158365143876345	0.6406914863262221	0.5279286018890222	0.8945266497817446	0.5674703433048448	0.8776835768365985	0.6201338688641276	0.922990125329562	0.819840440598934	0.5021130362873647	0.8066481008612971	0.6582779869658916	0.8699608520210547	0.845969874836451	0.7636501729130848	0.8435061357427377	0.7620273942470213	0.9192548291672675	0.7349532413551239	0.9118278152979055	0.920548175463462	0.5491772491411412	0.45526204658951896	0.7333372069737979	0.5150267851862305	0.9446647001024093	0.718831288085754	0.5376860255307492	0.7842612258619455	0.8417438022617219	0.7260756874760708
Bengtsson-PalmeJ_2015__TRAVELRES50__bin.135	0.9593233572172406	0.8277119817422703	0.9514594708218445	0.9427070430178448	0.84427628114587	0.6365860276461321	0.6210432559331722	0.48386790601301766	0.861154278029272	0.5039842261109985	0.9102476655008918	0.9287005846034059	0.5691469680736401	0.5996646386258656	0.9466306745729156	1.0	0.6684839671094895	0.550512801538351	0.9377624200071426	0.5989262430195608	0.9187914978866978	0.6383657916383804	0.9636968899441994	0.845391113727938	0.5290011979490084	0.8440907438330293	0.6866896818732191	0.908885628580039	0.8866501077296132	0.7967926711688958	0.8545103262775531	0.7715805097878976	0.9742333716205129	0.7740402197705558	0.9524230851315973	0.9704395089374288	0.5610648340299026	0.46891499280908855	0.7615915240549661	0.5399414645865038	0.9492330230677576	0.7430785466315325	0.555666556202255	0.7975610959356604	0.8727165772762908	0.735609865437187
LeChatelierE_2013__MH0453__bin.19	0.9499879905699201	0.8487706780202952	0.9414597653495049	0.945721965630082	0.8616307123198395	0.6758035226641658	0.6681465548234308	0.5084922734233607	0.8738826257968678	0.5385625094660317	0.9085921735232608	0.9370430488347793	0.5943880009729934	0.6374039436826573	0.9446678895377211	0.9535831702753601	1.0	0.5845876940823341	0.9297884351483127	0.5997593524392911	0.914254964025255	0.6805453352160856	0.9519462161116067	0.8791644802364558	0.5466302457114095	0.8481243106051682	0.7222922559829146	0.9134624946263536	0.8947675601580655	0.8174444238762768	0.8692196012257268	0.8074092829069858	0.9623179270958749	0.800520306645881	0.9437973970898933	0.9562275396884892	0.5857389165199272	0.49837146008662087	0.7790547890088473	0.5627221170865887	0.9502320038307787	0.7600240494574338	0.5877851092246191	0.8169609869456729	0.8869346579913195	0.7559048914332223
ZeeviD_2015__PNP_Validation_66__bin.52	0.8793128632090728	0.7972428279793142	0.8891175519317245	0.8815821048128789	0.8133074935400516	0.6332992512372149	0.6068969294813609	0.5036360032134548	0.7974262800783193	0.4927766822818312	0.8628839017740079	0.8701680803781026	0.5743476582469978	0.624870018536487	0.8847546958520698	0.8925909696356346	0.6644574165075589	1.0	0.8726225129633687	0.5794582337823129	0.8507769326809047	0.6308961156843719	0.8914285267144512	0.814208234651754	0.5335004399372612	0.8132544576251735	0.6745716263072049	0.8970990224002837	0.8362946501542388	0.768667772595908	0.8146812106795204	0.7692259538639706	0.8910172810138381	0.7366392966568246	0.8842582449111606	0.8902043534661144	0.5673643063076222	0.4711423762176524	0.7403718078465332	0.5353314831624012	0.8847546958520698	0.7186427326885557	0.560736555830299	0.7770857025606783	0.8324012923374405	0.7265816005369669
Bengtsson-PalmeJ_2015__TRAVELRES16__bin.91	0.936764509344644	0.8232052120718267	0.9407673857018641	0.9310025966212001	0.8328596217557791	0.6296690079002429	0.6137673407925999	0.48365438046587683	0.8666827907157942	0.49979357970663973	0.8967113973761086	0.9155965546478112	0.5591311626467464	0.5981086165728171	0.9329504683278766	0.9462273783107732	0.657686978098888	0.5430552692364505	1.0	0.5846066191927045	0.9019100505310386	0.6380848958240336	0.9493840126265373	0.8308381637846282	0.5175127193317068	0.8265582567846806	0.6807752096532192	0.8943782799318895	0.8772738020453735	0.7939108448298344	0.8476867129719058	0.7600238289638783	0.9500841642899928	0.7550470167533199	0.942392776425991	0.9635747990851496	0.5589899419480123	0.4628716715065868	0.7611730732708174	0.5341648581218946	0.9438087709416498	0.7369664387115693	0.5499177294741667	0.7833577087834405	0.8535498068090019	0.7368495664091689
ZeeviD_2015__PNP_Validation_42__bin.79	0.8557442126819916	0.7486617118883557	0.8558259105027606	0.854090804404524	0.7802398648017778	0.6173126241028802	0.6070412628460097	0.47067048234393377	0.7582678194618214	0.4910949375361805	0.8245613216061947	0.830792142070176	0.5362722762724631	0.5601739463315344	0.8510827684512583	0.869039171381798	0.6100640822144622	0.5185648571766478	0.8406729099363224	1.0	0.8283536566388428	0.6198164677908287	0.8661136113237848	0.7802429770997118	0.49377151375946915	0.7735639857332263	0.6398627787840874	0.8227717502941122	0.7969404555159256	0.7303038225243226	0.7855191001724213	0.7213645247832285	0.8660365819499168	0.7155546426148283	0.8570708296763833	0.8848340833971354	0.5484584788332617	0.43926973041275297	0.7151827230117084	0.5156260698524148	0.8524692971808805	0.6983381885181104	0.5207784790822456	0.7331321232718966	0.7980126421542082	0.6782094016295992
CosteaPI_2017__SID713B040-11-90-0__bin.102	0.9377174340637725	0.813876441410654	0.9291019355065568	0.9322116684211568	0.8308145961852478	0.6265018471593744	0.61834182008382	0.47840878373181134	0.8515503611905332	0.5056354294178537	0.8960228384059707	0.9042740696624126	0.5544252708104864	0.595453966063254	0.9295057612472336	0.9413875782103323	0.6566761460409694	0.5376283176894355	0.9158240352685469	0.584926476244058	1.0	0.6343124413491186	0.9366729813657771	0.83302492401483	0.5183419299683752	0.8226710517929864	0.6755218966953318	0.8857222601934408	0.8678698659188656	0.7800770510501667	0.8392801023244978	0.7585413264823976	0.9446648850717436	0.7595572091960187	0.9263202079894862	0.9426699309705223	0.5549477718708725	0.4593762293334623	0.7533871914166976	0.5293336820336554	0.9383822356232543	0.7359952134287717	0.5455345114422787	0.7851339382844384	0.855042492357529	0.7184955485766653
LeChatelierE_2013__MH0117__bin.8	0.9261083743842364	0.8201779689982958	0.928279848425039	0.9237181179104954	0.8538618992339501	0.6650004944015834	0.6745381627414295	0.5057362262443932	0.8436390759439761	0.7186309981228312	0.9036796713747712	0.9064740135520535	0.5572497568867806	0.6208780727836989	0.9306771121653153	0.926873723606936	0.6926924331643025	0.5649678716829353	0.918177705836508	0.6202232826552245	0.8988820295535359	1.0	0.9307861140891994	0.8609034235168537	0.5663545318717732	0.838143043224713	0.7186169835897604	0.89316176430514	0.870536079247513	0.8174093201316432	0.8687367689182572	0.7795949955659575	0.9305704459969433	0.7826229132944196	0.9268324585928941	0.9255244355062867	0.5860356078141923	0.4669712491854053	0.7725441282610067	0.5556552144573923	0.9266424838112678	0.7750262577848784	0.5491174347798667	0.788389115067881	0.8655562484963573	0.7479096934632325
XieH_2016__YSZC12003_35561__bin.73	0.927896979144556	0.8093230703277343	0.9319320530478967	0.9184494718731306	0.826950768134755	0.6204668002129926	0.5991195538627866	0.47373238338469525	0.8516227651808117	0.4930420138966756	0.8933967582768039	0.9107120599007947	0.5522006720429407	0.5934035903135279	0.9278620366666545	0.9372688646354482	0.649035665839347	0.5347184809722563	0.9150882141108156	0.580540586209612	0.8891196946757572	0.6234801977848555	1.0	0.8288580015927512	0.5105508029729269	0.8219320895549632	0.6672333954127306	0.881840707152308	0.8612726259063532	0.7816517570068795	0.8356942105529412	0.7542333855036698	0.943308698017197	0.7495537011124745	0.9316034894497186	0.9470141652633176	0.553238515789567	0.4592015278728845	0.745359560705254	0.5244803349471195	0.9359285337666896	0.7277819297322415	0.5422185970125746	0.7815245038037756	0.854728473477877	0.7188476075093992
LiJ_2014__MH0252__bin.98	0.9459546449783438	0.845724197472156	0.9490153799056309	0.9404871886553761	0.8702978030348406	0.6636688525601816	0.6395429528378197	0.5034688127506624	0.8667942023303694	0.5316228550201437	0.9306418952235233	0.9346440224312725	0.5873483169587947	0.6366128996152755	0.9560879221669446	0.9538136974996839	0.6953579559445352	0.5665735559520374	0.9290083739142377	0.6066940493238734	0.9173020762055841	0.6689741667680055	0.96152875814265	1.0	0.5361942946545737	0.8554164239072499	0.6968880209042327	0.9246813574683082	0.8946324304800556	0.8126096954934777	0.8730481689133635	0.798960717442559	0.9559893058804952	0.7875139681197141	0.9502840814558425	0.9531905393705862	0.5864480652150107	0.48999105193327247	0.7685518107583713	0.5509244218090825	0.9593628298881159	0.7614012224789471	0.5715104203534336	0.8228639742605443	0.8871787332465753	0.7546541744637059
Bengtsson-PalmeJ_2015__TRAVELRES49__bin.105	0.9706544761508186	0.8725100797975632	0.9695143679656626	0.9653383088361889	0.8832194893436421	0.6956181408328895	0.6966761692364979	0.5183528389594686	0.8722958715871827	0.5691942568176268	0.9438984693121715	0.9514357955933167	0.5963926936982747	0.6523540881737049	0.9687936674447563	0.987469820665687	0.7153082796478177	0.614210012131792	0.9573825758637396	0.6352244381538855	0.9443479061647921	0.7281227352987103	0.9799014642232249	0.8871222828589389	1.0	0.9029086271856245	0.7575563447671136	0.9380217571479477	0.9076942788390315	0.8500762741384627	0.8959638768883355	0.8261770440868524	0.9845429757724508	0.8071325328219028	0.9651080850586771	0.9728446049560173	0.6196152660385895	0.47855915950303696	0.8065199373791324	0.5984587018582062	0.9678177188226956	0.7945182717601509	0.5712152211950015	0.8310828124937438	0.918414699087513	0.7798640278350557
XieH_2016__YSZC12003_37101__bin.40	0.9574652830970259	0.8483847800803228	0.9607068754848601	0.953322295169966	0.8623107590228407	0.6613118093232855	0.6439340553485049	0.5115539176696811	0.8604761035201611	0.5103112051247798	0.9277866358153677	0.9410391724073695	0.5945276528052336	0.6309505280302762	0.9527836638450311	0.9645765646964239	0.6794218322779265	0.5731772630175365	0.9360916077685466	0.6092251184805081	0.9175342573199323	0.659651795376472	0.9657390034033656	0.8664016608718351	0.552744200981179	1.0	0.7102414710579111	0.91627990200464	0.9012840137409202	0.8184812434969	0.8692547523950405	0.7974868773722145	0.9656366695794019	0.7836037928469269	0.9606039288835073	0.9618527692022987	0.5876939593630547	0.4834170182987584	0.7810141956009937	0.561162536751324	0.9537647204448274	0.766311214929218	0.576735048538097	0.8197564332434185	0.8941114544026217	0.7539208561235458
Bengtsson-PalmeJ_2015__TRAVELRES18__bin.102	0.9902380346526636	0.8744939739526707	0.9783548081149228	0.9787488337304433	0.894805184791074	0.6984154155775059	0.6802146707071642	0.5287924001634705	0.8972981100650027	0.555437322167989	0.9470170487404288	0.9596335793101853	0.6088883234248614	0.6522203459097674	0.978408784226638	0.9874359033673382	0.7281045902827576	0.5982619692027729	0.9701735717535297	0.6341167580405129	0.9480611009584615	0.7116966234086686	0.9865121407696993	0.8881892556694194	0.5835742981177758	0.8937310601679427	1.0	0.953845797959703	0.9270944659063747	0.8549430552021405	0.9040767386091128	0.8293321612806218	0.9878129650620339	0.8169762582217185	0.9785329292835828	0.9810042641128254	0.618277082514053	0.5114660683029139	0.8123597584954544	0.5988063568437855	0.9794127399045395	0.7916923053197313	0.6176532728800882	0.8515263673305729	0.9257759066059049	0.7909613145496465
