	QinJ_2012__T2D-001__bin.17	VogtmannE_2016__MMRS92546335ST-27-0-0__bin.22	HMP_2012__SRS019601__bin.44	HMP_2012__SRS056259__bin.23	IjazUZ_2017__S48_a_WGS__bin.4	GeversD_2014__SKBSTL041__bin.6	IjazUZ_2017__S53_a_WGS__bin.7	SchirmerM_2016__G89004__bin.12	IjazUZ_2017__S15_a_WGS__bin.6	Obregon-TitoAJ_2015__NO11__bin.6	HeQ_2017__SZAXPI029473-40__bin.30	IjazUZ_2017__S16_a_WGS__bin.8	LiJ_2014__V1.CD2-0-PN__bin.3	XieH_2016__YSZC12003_37179__bin.52	BackhedF_2015__SID637_12M__bin.22	FengQ_2015__SID31137__bin.39	VatanenT_2016__G80291__bin.7	IjazUZ_2017__S57_a_WGS__bin.4	IjazUZ_2017__S54_a_WGS__bin.1	XieH_2016__YSZC12003_37297R1__bin.7	IjazUZ_2017__S56_a_WGS__bin.17	VogtmannE_2016__MMRS14602194ST-27-0-0__bin.25	Obregon-TitoAJ_2015__NO21__bin.9	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.58	GeversD_2014__SKBSTL016__bin.38	VogtmannE_2016__MMRS39415781ST-27-0-0__bin.25	LiJ_2014__MH0336__bin.26	IjazUZ_2017__S52_a_WGS__bin.9	CosteaPI_2017__pluto3-11-30-0__bin.40	VogtmannE_2016__MMRS65945127ST-27-0-0__bin.30	VogtmannE_2016__MMRS72980899ST-27-0-0__bin.65	FengQ_2015__SID31450__bin.30	FengQ_2015__SID31416__bin.3	RaymondF_2016__P21E90__bin.79	VogtmannE_2016__MMRS68910755ST-27-0-0__bin.30	LoombaR_2017__SID5639_uuc__bin.32	SchirmerM_2016__G89058__bin.13	LiJ_2014__O2.UC7-0__bin.29	VogtmannE_2016__MMRS47685461ST-27-0-0__bin.37	NielsenHB_2014__V1_UC11_5__bin.22	HMP_2012__SRS017521__bin.65	IjazUZ_2017__S14_a_WGS__bin.1
HeQ_2017__SZAXPI029473-40__bin.30	0.6730044881274302	0.9224239693556109	0.9549539504578316	0.5964631546581162	0.9064567539201666	0.5999999238913443	0.8457136746705066	0.6041588813854211	0.8743396622754509	0.9140778941648254	1.0	0.9604569868126532	0.9142830069921022	0.9246824937153277	0.5734421890067135	0.8463115081615117	0.5959193583127016	0.8109011949820041	0.9079625636744041	0.653734157031945	0.9278855264930426	0.6445520282576217	0.5163469976276932	0.8048494152191434	0.973222691643498	0.816320892358767	0.8702191396525335	0.9216796267022652	0.9233277596427764	0.736016366405335	0.7419467528622563	0.9568798799918716	0.9284730853155199	0.4997214423199136	0.4716891022299075	0.7994540726122241	0.934590699065614	0.8816361991032878	0.9680267537146732	0.5834934786298311	0.8821221528703238	0.9627794424432097
IjazUZ_2017__S16_a_WGS__bin.8	0.6580878868192924	0.9016423155650968	0.93542671045596	0.5801086483854326	0.8905079543555224	0.5822536146788194	0.8295643573096356	0.5905646807368352	0.8853291396330005	0.9005197265267464	0.9130885271617346	1.0	0.8935327583998819	0.9049862055043402	0.5608737743954191	0.8343491986313314	0.5863521680837409	0.7925301340811954	0.8862737351789667	0.6395903110761877	0.9050104444555389	0.625852975928189	0.5003165534671468	0.7746522795829164	0.9775872909752235	0.8029170673329122	0.8457013486263026	0.9061051767887803	0.9116461286777182	0.7201461138449271	0.7273783656869065	0.945366851099761	0.9127155367335879	0.48734871457585816	0.44696119524800787	0.7767118668840213	0.931479379164487	0.8642155660373946	0.9558970474063236	0.5675988171391815	0.8533355329277108	0.9817100833313436
LiJ_2014__V1.CD2-0-PN__bin.3	0.683895784450067	0.9824192545442293	0.929970700672062	0.5873182767767983	0.9708871432159727	0.5983016957770985	0.8894612783267679	0.6275753695728088	0.8710607490090609	0.8991432282253766	0.9199395481195131	0.9457016675958316	1.0	0.9551837449227772	0.5783749364389906	0.8346445025087453	0.6183218821410411	0.8321997010335174	0.9582928738153147	0.6520559306250727	0.9525283497417738	0.6376808042688493	0.512371422970183	0.8266645326504481	0.9547139295100748	0.8247818249208168	0.8762941940464011	0.9711567031593651	0.9143863835470413	0.7372644413676491	0.7393765047877522	0.9399524594281653	0.930943260695097	0.49293821869888316	0.4680219201244877	0.8196245765152026	0.9304669360223979	0.9138579847943686	0.9472409161362257	0.5995062917741333	0.8686481109361694	0.9513995674788182
XieH_2016__YSZC12003_37179__bin.52	0.6183206673220281	0.8450772859944322	0.8249217191602156	0.5210021970906675	0.8444712734189125	0.5271425849454605	0.7925312406733248	0.5553749470961475	0.771010543674554	0.7994229896957628	0.8194493952520584	0.8435998563375864	0.8412746160992957	1.0	0.5144331826451758	0.7429916517299349	0.544696041021352	0.7809532641887711	0.840980883793632	0.5760090514065258	0.8962865289508428	0.5783383384733677	0.4637051750506275	0.7346932925502945	0.8517420753822988	0.7396975332893803	0.7934893273327859	0.8580423129648583	0.828211116300794	0.6738468646352711	0.6543074274479519	0.8252447909728744	0.8488951314966352	0.44096233582943967	0.4173386369269733	0.7613865109087322	0.8229006655346788	0.8508986488651176	0.8453052573361414	0.5614920656867721	0.7682765737526073	0.8467786401644362
BackhedF_2015__SID637_12M__bin.22	0.7128271552972617	0.9206396807016086	0.9142246879367666	0.6129898033349773	0.9028899081740124	0.6387256487103474	0.8560658203669547	0.6417943432686535	0.8593729770612673	0.8954849362384766	0.9074230974665807	0.9335774559341844	0.9096011720775291	0.9185856545755524	1.0	0.864974428548976	0.6306564754212379	0.8377060424257862	0.909525297761527	0.6765333386324919	0.9234229433092402	0.6954224302543416	0.5516165143459664	0.8277713244464036	0.9431894069820027	0.8520047379295104	0.885592972833984	0.918201465578653	0.9155374340390247	0.7734344750009183	0.761976851107494	0.9266867432515516	0.9261441816744257	0.5430150164906202	0.40747879884936	0.8208577290335479	0.9231296830561211	0.8972673804874142	0.9295380518727407	0.6214136589425409	0.8853496932810885	0.9412016203381707
FengQ_2015__SID31137__bin.39	0.6985323292565844	0.9029696741684604	0.9199608566312444	0.5894304680963042	0.8948235773009579	0.6200511084110958	0.8439692691661681	0.6091666204100596	0.8689531821461832	0.9058326497634746	0.9144236323977164	0.9482657884078887	0.8962725398166593	0.905881990144259	0.5906092920272112	1.0	0.6007742328084751	0.8218285956288535	0.8957347296661096	0.6666313060604379	0.9157397870551399	0.6552719168943519	0.5285584179829241	0.8015418868995121	0.964108573507916	0.8260356854304023	0.8708129033319147	0.9033495951005002	0.9136576229860387	0.7422816225584221	0.7596827413515563	0.942702249304609	0.9169260120431646	0.5199246736853358	0.437117534954576	0.8062686953786565	0.9340245098341546	0.8815382686049212	0.945600585505852	0.5981723500617783	0.8859826034040751	0.9515502130887695
VatanenT_2016__G80291__bin.7	0.6182351361250152	0.8010723965327798	0.7684258332315956	0.498305457209132	0.7911854474423148	0.5239028201684776	0.7537365401049932	0.5687344646563302	0.7275927237211574	0.756392626052985	0.7647271395434013	0.7914848003906727	0.7885967525332682	0.7887579050177024	0.5114364546453425	0.7135314369429862	1.0	0.7280493224270541	0.7993568550848492	0.5613058234647784	0.8029603223049688	0.5859152728604566	0.46935612257355636	0.7148558173605176	0.7887872054694176	0.7116781833719936	0.7534264436576731	0.8108802344036137	0.7658620437065071	0.6447500915639116	0.6442392870223416	0.7734694176535222	0.7784075204492736	0.46269124649005006	0.3412418508118667	0.7114261994872421	0.779570748382371	0.7668177267732877	0.7842641924062996	0.5278241972897082	0.7399643511170797	0.7947776828226102
IjazUZ_2017__S57_a_WGS__bin.4	0.6813077202427772	0.9009451015452862	0.8694930145376436	0.5615647305397998	0.8954676326944717	0.5818127189318325	0.849871592561651	0.6049484497468492	0.8182379275023165	0.8511548526937878	0.8675457324272344	0.8918775984796299	0.8848575304407869	0.942800878088659	0.5663643351393428	0.8137452956628087	0.6069686073533411	1.0	0.8947702264107312	0.621721213364796	0.9778934828950219	0.6335205297193601	0.5105596186698064	0.792920817312938	0.8966824957129667	0.7975127878174969	0.8593596564510692	0.9126422293550641	0.8784823494734236	0.7270328192150292	0.7099925740276617	0.8767944064189063	0.8942434057854187	0.4878717260988729	0.4088274617668277	0.8229829772612167	0.8781704912052711	0.9118296065048912	0.8876947892798924	0.6218746997448136	0.8327112452997341	0.8960799497118365
IjazUZ_2017__S54_a_WGS__bin.1	0.6646997609687795	0.9186034249424392	0.8746543421075758	0.556339307160977	0.9288852825899736	0.5655655168171353	0.8822665051643632	0.6041876600132404	0.8226731072301086	0.8672681016351376	0.8736517877543368	0.897022508773266	0.9164104746058621	0.9131183028783343	0.5530507970636654	0.7976872411227437	0.5993660253443397	0.804743568712688	1.0	0.6186562256501591	0.9145767301935098	0.6190260503020113	0.498907003380417	0.8116325598017446	0.9050187768397495	0.789768599616847	0.84211599751595	0.9607030183550199	0.8711724979348405	0.7188582011728933	0.7019692979629619	0.8802533408714094	0.8922374904065289	0.4713982740539812	0.44382473387271587	0.7901160883243794	0.8798553216668913	0.8690322750733791	0.8940829520355734	0.5768978961737429	0.8217437854811968	0.9017255066231568
XieH_2016__YSZC12003_37297R1__bin.7	0.7075935175683652	0.9295134291735321	0.9297804911999016	0.6118779477982759	0.9106879841510827	0.6202458912911882	0.8621555304499267	0.6341261029122169	0.877125031426996	0.9096672137391812	0.926838492755875	0.9538274034773094	0.9187748381172505	0.9215155958828207	0.6061385420679342	0.8747247103051413	0.6201309736919626	0.8238992998119236	0.9115528335011238	1.0	0.9295382470588108	0.6645754900723063	0.5264159412830415	0.8095637339479537	0.969017567825662	0.83760362815902	0.8778258669264991	0.9312161519113549	0.9193677697677154	0.7479042374920556	0.7699781278897999	0.946393907317068	0.9280319093262376	0.5287849702886752	0.4449571675671243	0.8162591677807739	0.9439741635023863	0.8997481524163449	0.9493105483565705	0.6073459861386715	0.9004813590705594	0.9635425265254637
IjazUZ_2017__S56_a_WGS__bin.17	0.6419321584741146	0.8718513664763959	0.8455993183671469	0.5369432992217703	0.8646425052493049	0.5432866552002469	0.812592393634687	0.5743844279483279	0.78775270371135	0.8254375686586982	0.8417937881096772	0.8636344177638824	0.8588366808512401	0.9175477650493307	0.5294095714454387	0.7688935273188257	0.5676575153957745	0.8292365394428038	0.8623052613190617	0.5948064851786973	1.0	0.5973546679629107	0.4817418785088867	0.7588112715228404	0.8708139339785553	0.7670537676579297	0.8230298966986516	0.8795111051884054	0.8533481278227313	0.6979310730538906	0.676298965605574	0.8504857807879239	0.8650657638990062	0.4563867520733114	0.4281340645880271	0.7989700936347561	0.8468480349543979	0.8853918456769964	0.8639637723738458	0.5854861639992626	0.7932343520310546	0.8674768882134549
VogtmannE_2016__MMRS14602194ST-27-0-0__bin.25	0.7190786213694816	0.8955630215304591	0.903284012419161	0.5921851937836504	0.8881651488220994	0.6211558323360387	0.8490133789964721	0.6260100087310657	0.8428683163850532	0.887245504770356	0.8957237873681416	0.9148575662273282	0.8807260269843343	0.9069192241567594	0.6107235044414207	0.842792164146151	0.634500454533676	0.8229100837727511	0.8940352172374824	0.6514147129298569	0.9150336682797897	1.0	0.5632912363051569	0.8201527381224982	0.9248842776827931	0.8282386251559403	0.8747840370099881	0.90144155130572	0.9055077635621056	0.7576502592084715	0.7618074310835459	0.9027974842261742	0.9102334330539851	0.5239104809278304	0.3991609504010949	0.8085723094594301	0.9035061231159592	0.8723016855557713	0.9164731571290394	0.6034282257215822	0.8678457219100039	0.9188798851793465
Obregon-TitoAJ_2015__NO21__bin.9	0.7257851599625215	0.9157782100382716	0.9137362497025782	0.5823035033264192	0.8996482020935807	0.6463147253704498	0.8708087050153719	0.6345052312630983	0.8550893744127179	0.9023266787024478	0.9120048178971976	0.9295342206473243	0.899418330324388	0.9242041530166301	0.6157048123856522	0.8640348813606258	0.646009573957545	0.8429028099471295	0.9158084563236917	0.6558154196907351	0.9379043760325746	0.7159329365916872	1.0	0.8471897168006689	0.9407145920179381	0.8523147818301826	0.8834449309242055	0.9191604168879126	0.9156464706617753	0.7716129873516756	0.7752230495514812	0.9186018688171551	0.9282356467932888	0.5648977742766769	0.4052861096958837	0.8384129169114375	0.9242848097777503	0.900507196599511	0.9333365147944664	0.6268220026267218	0.8929536909206028	0.9357387419964968
VogtmannE_2016__MMRS44197125ST-27-0-0__bin.58	0.7237478551303869	0.9801599560787193	0.935998591270822	0.608285904940791	0.9534060176391252	0.6219323068558154	0.9032677044422633	0.6483623081974622	0.8686121722674538	0.9041283002746845	0.933415921111166	0.9450013063403405	0.9528208124730788	0.9614731105728832	0.6066675434446429	0.8603389776651108	0.6460409061059054	0.8595397268689493	0.9782494333307442	0.6622298170417393	0.9700252264911698	0.6844459881228948	0.5562701688356624	1.0	0.9527696180543296	0.8455883650974106	0.9193639358269134	0.9769055798385787	0.9271640233870228	0.7709985383110785	0.7622231088075584	0.9344940932232713	0.9425347062852624	0.5150979402190415	0.46116064808603485	0.8678067428345467	0.9326087263534745	0.923777247788048	0.9496277812691979	0.6296238269416807	0.9009930834574945	0.9500669058093308
GeversD_2014__SKBSTL016__bin.38	0.6306141534410092	0.8580826871492838	0.897057671177893	0.5501470873555517	0.8498990389106537	0.5616954208730935	0.7915438372331358	0.5610182407483131	0.8321719072560928	0.8619561985249861	0.8751179248107642	0.9246448055083248	0.8531963141417725	0.8642371902944587	0.535960865216518	0.8023486071270556	0.5527073004397394	0.7536480983351771	0.8457490436841063	0.6145866446665821	0.8631144879248758	0.598446899873495	0.47891314471979146	0.7387231031342935	1.0	0.7649921486114386	0.8089390513934889	0.8615999860389343	0.8827667410458412	0.6853316078186075	0.6922628663368251	0.9174059244877435	0.8685575926468982	0.46624039791774813	0.42929011060380584	0.7432779008305808	0.8889585421362415	0.8243995629638932	0.9228767460314473	0.5419028727288032	0.8194450955426218	0.9218296661012663
VogtmannE_2016__MMRS39415781ST-27-0-0__bin.25	0.6698304797006402	0.8677505261562944	0.86288006016388	0.5542533975060231	0.8602161584125113	0.5697497217499883	0.8033698595144845	0.5878333942852247	0.8070063471941372	0.8394721539763771	0.8508722731300529	0.8803171931138378	0.8544052351460505	0.870017777855345	0.5612098461235787	0.7968655919565716	0.5780535905952686	0.7769922343852758	0.855525374893797	0.6157992062239153	0.8812881924419126	0.6212162559884241	0.5029768586426476	0.7599795169912983	0.8867599799136413	1.0	0.8433525814382055	0.8692899250093411	0.8677505261562944	0.7083344902293193	0.7068137339287315	0.8680484103455853	0.8821120346005774	0.47957410890582497	0.4155301981584331	0.7578756851138029	0.8644579340720016	0.8381219571982862	0.8804556239820968	0.569254305834643	0.815758430598537	0.8831921126930397
LiJ_2014__MH0336__bin.26	0.7020596283343543	0.9229174831712715	0.9158676291632837	0.5802900698934533	0.9106274987018318	0.5964577509043674	0.8550370309143969	0.618800085265821	0.8481236180391788	0.8805578504470721	0.9043796812656042	0.9244942680882383	0.9050935254529945	0.9305372260845389	0.5816157240298145	0.8375868032554459	0.6101603954499057	0.8347812571804618	0.909543879270558	0.6434690375521591	0.9428149506261067	0.6541944970325042	0.5198118457005027	0.8238517292232782	0.9349397266352469	0.8408681136281754	1.0	0.9199758914450619	0.9153103956674206	0.7486948120335543	0.737337768527025	0.9157679678141301	0.9303351350154218	0.5002363002226956	0.455877112810715	0.8240550067370281	0.9070665828773101	0.8952250744790619	0.9299076194660761	0.6053465940931667	0.859256028028568	0.9272290229667998
IjazUZ_2017__S52_a_WGS__bin.9	0.5612147906591265	0.7945254370464916	0.7459855172439234	0.47771022929185986	0.7925254198314649	0.4806484654648119	0.7616757844826209	0.5152245392828466	0.7073878902123966	0.7286893339383186	0.7445529810892931	0.769944223313327	0.7796977656124922	0.7821585922042981	0.4687415077658215	0.6753894592391204	0.5104501360601935	0.6891150615498689	0.8065556666334662	0.530595098881884	0.7831512229432039	0.5240069696265446	0.42038910879036157	0.6804678921306424	0.7740463182591181	0.6737159127099772	0.7151051407758813	1.0	0.7452308227676107	0.6102653204515748	0.5966488491139794	0.7594682647130071	0.7648925351955074	0.39922477045606297	0.3714295727107396	0.667908300471077	0.7539551523960243	0.7444616799652748	0.7650281035311709	0.4934890309538477	0.701106557326654	0.7747204710031319
CosteaPI_2017__pluto3-11-30-0__bin.40	0.6428969737840222	0.8815284709038822	0.9079656226317313	0.5578505362925827	0.8702373969707121	0.5604898063029512	0.8111510693868169	0.5773738341838772	0.8253839012118669	0.853995929965924	0.8768682782729496	0.9106883749606531	0.8630373180419746	0.8875442573741811	0.5494578528130831	0.8030540072777789	0.5667741094948308	0.7798068920255593	0.8598292118004245	0.6158356923412742	0.8932918885182177	0.6188060004633088	0.49232378273925365	0.7592319337576837	0.93233089499912	0.7906238153009718	0.8364205528408744	0.8760999518260041	1.0	0.7044357299986664	0.7020508822924606	0.9028395914353646	0.8981736164793374	0.47311164621711255	0.43103041394581165	0.7666586075510661	0.8828381675378101	0.8458518864654924	0.9207366103938016	0.5597915905477777	0.8192849938183331	0.9114209232710757
VogtmannE_2016__MMRS65945127ST-27-0-0__bin.30	0.6792439796135827	0.8895976536115094	0.8811382295892014	0.5814251167595565	0.8767690020986018	0.594157597407992	0.8349956294179902	0.6119374681687983	0.8261492644057634	0.8621722514999043	0.873267569920282	0.898763685159165	0.869369715117518	0.9021766220819141	0.5799134733123593	0.8151009026516068	0.5961180382227264	0.8062865945942042	0.8864059548276871	0.6258971432286681	0.912769413872444	0.6468632946964251	0.5183270965248455	0.7887744671321397	0.9042869630234314	0.8062965277351355	0.8547567102882055	0.8963196809836338	0.8800812530928189	1.0	0.7179204698556263	0.8880250567995058	0.9106256614568847	0.4903946527193328	0.4264568305695121	0.7888805711375433	0.8833618986386179	0.8689818711147874	0.8964790627449423	0.5916959844826278	0.8362165027397409	0.9047325998461266
