	HMP_2012__SRS049995__bin.33	XieH_2016__YSZC12003_37798__bin.54	NielsenHB_2014__V1_UC40_0__bin.36	RaymondF_2016__P13E7__bin.15	XieH_2016__YSZC12003_37126__bin.6	QinN_2014__HD-33__bin.90	NielsenHB_2014__V1_CD34_0__bin.57	XieH_2016__YSZC12003_35515__bin.86	LeChatelierE_2013__MH0149__bin.28	CosteaPI_2017__donald2-11-0-0__bin.26	XieH_2016__YSZC12003_37228__bin.59	NielsenHB_2014__MH0024__bin.6	RaymondF_2016__P15E90__bin.17	ZeeviD_2015__PNP_DietIntervention_28__bin.85	ZeeviD_2015__PNP_Main_252__bin.56	HeQ_2017__SZAXPI029560-51__bin.79	NielsenHB_2014__MH0145__bin.35	ZeeviD_2015__PNP_Main_162__bin.52	FengQ_2015__SID532915__bin.5	LiJ_2014__MH0376__bin.6	ZeeviD_2015__PNP_Main_259__bin.30	QinN_2014__HV-8__bin.27	LeChatelierE_2013__MH0024__bin.13	ZeeviD_2015__PNP_Main_27__bin.49	ZeeviD_2015__PNP_Main_536__bin.28	ZellerG_2014__CCIS21126322ST-4-0__bin.18	KarlssonFH_2013__S487__bin.24	XieH_2016__YSZC12003_37332__bin.97	RaymondF_2016__P3E90__bin.26	LeChatelierE_2013__MH0435__bin.9	XieH_2016__YSZC12003_35519__bin.35	NielsenHB_2014__MH0149__bin.40	LeChatelierE_2013__MH0253__bin.35	ZeeviD_2015__PNP_Validation_57__bin.41	LeChatelierE_2013__MH0429__bin.10	XieH_2016__YSZC12003_37877__bin.22	ZeeviD_2015__PNP_Main_506__bin.17	XieH_2016__YSZC12003_36005__bin.68	KarlssonFH_2013__S54__bin.4	ZeeviD_2015__PNP_Main_616__bin.34	LiJ_2014__MH0389__bin.18	XieH_2016__YSZC12003_35550__bin.52	LiJ_2014__MH0293__bin.70	LeChatelierE_2013__MH0145__bin.8
XieH_2016__YSZC12003_37228__bin.59	0.8341569944195976	0.8464967098596117	0.7324421691956383	0.3436364158413166	0.8263893580510479	0.845370157683525	0.8677238579091732	0.6325168222783716	0.854088691915848	0.8573974111256739	1.0	0.7742799862178925	0.820088604088692	0.6665025537434637	0.8399189625586078	0.8520669783404721	0.5151332945993055	0.6010620329959869	0.6372527327757436	0.7719888797308435	0.7350888067667446	0.8484339742463753	0.8210800375629991	0.6070224567282357	0.8291491575348944	0.8334704225161804	0.727176762285668	0.8239225972516856	0.6934866029807185	0.6311512788985124	0.8305087894715508	0.854524449729087	0.3600972516856058	0.8053277304111662	0.7049556472861409	0.601180261860044	0.7949100785039658	0.8827279452499021	0.8488722655352727	0.8151609939331702	0.6293601116080476	0.7765145117485711	0.8597442540772069	0.7063304800767475
NielsenHB_2014__MH0024__bin.6	0.7038517912640074	0.6891211403649805	0.6274832705572735	0.3157271590619961	0.6851610194228557	0.7175826560126874	0.7174234394828897	0.5639738260512583	0.7063914510089178	0.708039810376235	0.7155838641851783	1.0	0.6980271198822423	0.5781909255943694	0.7144662265838532	0.7187127811849768	0.43834808167495787	0.5040412901533943	0.5224128484617654	0.6631360661341759	0.6244011819485918	0.720918398406586	0.9884060708326243	0.5423320850965523	0.6886825144348515	0.7582499918050315	0.6337036418439772	0.7614109082054269	0.5958600580359861	0.5804582001976158	0.7156806428601533	0.7064484255514433	0.35034894956113993	0.662932362632817	0.6082914349311701	0.5243788604154928	0.6854326240913341	0.7366191774749196	0.7249230063202718	0.6896214236767467	0.5685286675605686	0.7038026214533347	0.7021160188999387	0.581468912972557
RaymondF_2016__P15E90__bin.17	0.8692118063703085	0.8417452075917509	0.7754401477834745	0.3632028933380565	0.8711705353527026	0.8701603675380081	0.8744266278423993	0.6669562783062158	0.8923759056403603	0.9020635508802957	0.8797999958324916	0.8102759887187357	1.0	0.698224369596395	0.8757203674292905	0.8709159549437976	0.5273175650516363	0.6406765134624113	0.6491555812451246	0.8216025519647537	0.7620135226590153	0.8738096553923482	0.8543202114195169	0.6418570055364443	0.8636608662800547	0.8769543123293926	0.7470267997974229	0.8545566722263646	0.7201952930709735	0.6611054588019137	0.8751894630890117	0.892847921273953	0.38950802562474124	0.8325277660252025	0.7695983880802009	0.631472661597406	0.8487882969114232	0.8962879277245314	0.8600061425450974	0.8864643854691663	0.6628920515647635	0.8134324233971174	0.8943110791400799	0.723285591201846
ZeeviD_2015__PNP_DietIntervention_28__bin.85	0.84973930976286	0.8222322920075086	0.7817574956515749	0.3161315807601564	0.8237014999913893	0.8381363338901613	0.8335834036543992	0.6517352799352473	0.8344251037594502	0.841762532936091	0.849487445537052	0.7973773830230595	0.829520209413264	1.0	0.932576807825443	0.8334886854840098	0.5150418912635404	0.6168294814610709	0.6314752785575284	0.784756186818675	0.7163815075688429	0.8414773020820775	0.8223689875488659	0.6565325399969002	0.8343077823893089	0.8855772211410956	0.7120556856734461	0.8518360256255705	0.6780615495892676	0.6203835655363632	0.845685802607333	0.8342475071899702	0.3463402190572959	0.776166970912911	0.7096059293574664	0.5930207777222863	0.8121017531472265	0.8648113386260698	0.8523193035631254	0.8569508068265969	0.6279868513958013	0.8532923174953071	0.8347383195274425	0.6908528079632149
ZeeviD_2015__PNP_Main_252__bin.56	0.8577071138669575	0.8091158863377443	0.7777265303196373	0.3440305204524863	0.8274483689056912	0.8554260261655702	0.8472768166000305	0.6420747965288772	0.8466264345329557	0.8564927218532693	0.8590441542917011	0.7906737111768115	0.834872916380559	0.7483548270355102	1.0	0.8537728637799377	0.507190047167815	0.6104824660276856	0.6252590083962338	0.7948895343765358	0.7478046366281706	0.8586304318346907	0.8350197489853435	0.6608443220263591	0.8472863175332813	0.8992045991426704	0.7158996390509086	0.8682427851208475	0.6798418699218591	0.6314423885000704	0.8632703421458807	0.8465936131271804	0.3650802699301509	0.7826324667618488	0.7265553675522399	0.6057371817295325	0.825590504594565	0.8720733886633136	0.8746308671501778	0.873834516199523	0.6632644688416894	0.8400172398752441	0.8470375658263523	0.6963881770386626
HeQ_2017__SZAXPI029560-51__bin.79	0.8711805248470021	0.848450406257744	0.7501166803413983	0.3525550148904255	0.8441789863302303	0.9590300952094073	0.8871987874000993	0.6424187550185682	0.8693258984824113	0.8667698765946679	0.8835044207182255	0.8063579183701705	0.8417595658177826	0.678077843519622	0.8655641067627314	1.0	0.5325903736310309	0.6263602125727556	0.6679728443471111	0.8041013687282674	0.754002814338591	0.9582998032414806	0.8534897710963749	0.6300370662577965	0.8572988479075033	0.8703766782923777	0.7451762639348727	0.855317252315875	0.6932598604739542	0.6415360999781963	0.8680675896599764	0.8695097849491554	0.36692968269076687	0.8127011258230014	0.7408628128149604	0.6103988672593649	0.8172072199080743	0.884271489979501	0.8630833907613688	0.8402622045885803	0.659669056898851	0.80480276425142	0.8713144992727728	0.72222460593568
NielsenHB_2014__MH0145__bin.35	0.8259075575841354	0.8140170731605867	0.7810035091903074	0.28859104137406083	0.7975900139896208	0.830129400526032	0.8438347921452924	0.68711776376813	0.8182902160002995	0.8374347832717965	0.845743980234288	0.7787102651095531	0.806990373643499	0.6634477136190137	0.8141640404354115	0.8432912905251861	1.0	0.5029344928034563	0.6821874276428807	0.7893445952784683	0.7309334224380207	0.8350236880744376	0.7966860266010768	0.5609241745915765	0.8209591971704641	0.8287290519640236	0.6435835612943658	0.8041092604634461	0.672656738518875	0.6093790078045169	0.8096246927205445	0.8175623120448	0.3679034563652775	0.7632495850947453	0.6776106448674452	0.5509317863872255	0.7965959051589673	0.8317294027444059	0.8094389039014267	0.8045030218412781	0.5823342562693328	0.782941813437523	0.8132919421725368	0.7470679335430621
ZeeviD_2015__PNP_Main_162__bin.52	0.8612099769493532	0.7923950479272619	0.7098272317030353	0.37343339560804745	0.8308401919673838	0.8401226862751775	0.8425463508230948	0.5856062038297187	0.8393347604458885	0.843346019213178	0.8357697189887776	0.7583521899288752	0.8303916261450464	0.6729414997363796	0.8299700682125356	0.8399559419119003	0.42595082450390614	1.0	0.6395527023742285	0.8266234383861963	0.704763839488588	0.8395508235645013	0.815264859329993	0.6090936739302233	0.8326497205857659	0.8282321692149981	0.7249164223235475	0.8425287369819036	0.6624647869958186	0.6375646868317748	0.853729965723465	0.8391562735218171	0.3636811988684868	0.8992030323988994	0.7405915667276888	0.6108163075987284	0.8584563464431196	0.8521282804311399	0.8443629249779534	0.8292737343574412	0.6631940000211366	0.7834096404075608	0.8403199612965195	0.8255630851464826
FengQ_2015__SID532915__bin.5	0.7860128117759302	0.7975946572168461	0.7074738994139294	0.32502221616464494	0.7765986097860161	0.8084764890282131	0.822171459724683	0.575208395802099	0.7945830721003135	0.8157197764753987	0.8227875153332425	0.7298394439144065	0.7812708191358866	0.6397012402889465	0.7893286084230612	0.8317633910317569	0.5364884830312118	0.5938612511925855	1.0	0.7451721412021262	0.690783699059561	0.8117094180182637	0.7791522420607878	0.6038348098677934	0.776671664167916	0.8152051247103721	0.7079514788060515	0.7960528826495843	0.6421916314569986	0.6112721820907727	0.7959907319067739	0.7947793376039253	0.3335641270273954	0.7494692653673163	0.6885877061469265	0.6117017854709009	0.763343055744855	0.8046002453318796	0.799422107128254	0.7816557175957476	0.6138759711053563	0.7287719776475399	0.7953038026441325	0.7090058607060107
LiJ_2014__MH0376__bin.6	0.8166033923510935	0.7720632195631998	0.7158696222351155	0.3381877494213469	0.7866900512287934	0.7989969718405011	0.8139664473922416	0.6316878478873091	0.8055407635836664	0.8264861957785921	0.8072848916123779	0.7503362413908515	0.8008559032331277	0.643865835490312	0.8127265710619576	0.8109453527156736	0.5027627871077588	0.6216646311147143	0.6035265827189146	1.0	0.7071745920727395	0.8021602460677641	0.7964615837035742	0.6128724596444098	0.807582497255758	0.8184287658373448	0.6855950920678824	0.8168497780321115	0.6424422737777636	0.6049386640950714	0.8157458995329269	0.8056061131908182	0.36026885181623336	0.7970612105043312	0.7012701667563016	0.5758678030433488	0.8520423076889112	0.809051097211073	0.8144627511654748	0.8035785091635163	0.6215277501808153	0.7560887730258017	0.803006258549539	0.6599692150364147
ZeeviD_2015__PNP_Main_259__bin.30	0.8920352210283264	0.8522285341223266	0.7665798621069416	0.3453740330955855	0.86758845669697	0.8960212085405675	0.9136484092030215	0.6771412689456948	0.8855066281903804	0.882894148148998	0.9077987483039739	0.8343552075956945	0.8771811079626932	0.6941270822925998	0.9029419341112718	0.8980235884525253	0.5498045072320331	0.6259304026973725	0.6607175820428238	0.8351426017798238	1.0	0.899728740096302	0.8857079090877804	0.7032399967044164	0.9019668168103965	0.9173788846952472	0.7510061437604486	0.8938780362910501	0.7040482490126285	0.6686874712548978	0.8955310426246195	0.8852365154835069	0.3841868303890353	0.8316196646222228	0.7532984515971587	0.6482819684646023	0.8486002634381072	0.9292961738900088	0.8938926369779081	0.9050340039567861	0.6773070910321538	0.8528688785316715	0.879284649776453	0.7309312422368669
QinN_2014__HV-8__bin.27	0.8044205345408387	0.7579274614722766	0.6778850587247582	0.3671293708789028	0.7718751428326287	0.990496267708239	0.8059721479381183	0.5905809449044935	0.7896365054939944	0.8438379297708504	0.8056105057457807	0.7406800958071157	0.7733938796669685	0.6268943114725573	0.7971411823855393	0.8775532459992831	0.482932653563619	0.5733063157481143	0.5969413570322567	0.7283706295220309	0.6917814205722287	1.0	0.7823330973170319	0.5750142932862049	0.792011636699546	0.809451450538013	0.6793580891179378	0.7806620056788248	0.6272832171561132	0.5868506578119124	0.786733745546629	0.788376771826229	0.33148075237613356	0.799234858137631	0.6802930664932495	0.5644352568260966	0.7481687353508851	0.8200777971740589	0.7809795451647797	0.7717468440504246	0.5969606018495873	0.743757662845234	0.7896613633830465	0.7156473996643383
LeChatelierE_2013__MH0024__bin.13	0.7000430535293993	0.6711671173718423	0.6056590087126554	0.31588601889807905	0.680990216507178	0.7121523170793425	0.7146775862739188	0.5518215603567209	0.7014109382368883	0.7037264406613081	0.7131168041519153	0.9288553262056638	0.6916281788650444	0.560385325420872	0.7090776936510346	0.7148888199445658	0.4214471120029866	0.5092213032090649	0.5241088762882137	0.6614914417358126	0.6228965563777533	0.715582663876622	1.0	0.5403335291645488	0.6882183686746334	0.748974453194506	0.6317713043459128	0.7558124098314604	0.5721087941417863	0.559329890517882	0.7105746656016969	0.7015187554229477	0.33357317156354727	0.6579048700362837	0.6013133160092384	0.5269077224242878	0.6797418841896732	0.7322789252606866	0.715034776543381	0.685246428280668	0.5635538304805786	0.6773068293752691	0.6974275699546508	0.579204191814842
ZeeviD_2015__PNP_Main_27__bin.49	0.879763970170136	0.8183571751589153	0.7998559670033499	0.37583276653681874	0.8403840394951085	0.8654382640386707	0.867886097542346	0.7077548674787315	0.862122352878417	0.8616652784698555	0.8714747984689826	0.8424669409113118	0.8589446551997972	0.739522145073235	0.9276222067843422	0.8723307521359438	0.4904953983397408	0.6288786158283534	0.6714168457986133	0.8414036670218996	0.8175303190670348	0.8694040210423964	0.8931755274844783	1.0	0.8739020211903091	0.9381300685854093	0.7167763281527526	0.8920977048075256	0.7108877063957683	0.6792550050860137	0.8840679864841764	0.861915032655966	0.39591494293844287	0.8292190574567992	0.7603741948155396	0.6270406190024139	0.8796609162583914	0.8738123036671431	0.8906585872399858	0.9061494087736464	0.6924446933903646	0.8742863516611684	0.8620326353552511	0.7203601794835423
ZeeviD_2015__PNP_Main_536__bin.28	0.8392442486981792	0.8061434123347957	0.7472903355882005	0.3399898843830169	0.8239891335330966	0.8544646022928732	0.8451780487635309	0.6406583493815917	0.8391573447722074	0.8487020029616859	0.8532505544470477	0.7668324214214701	0.8284455668569283	0.6736201394634204	0.8525031806836906	0.8508268039516953	0.5145720503069446	0.6162244415553717	0.6190210098931429	0.7947216293443272	0.7515964251201012	0.858357898176408	0.8154456085708128	0.6264069745614829	1.0	0.8491860578293484	0.7167549031195033	0.830320953579399	0.6726294347073424	0.6341118766381391	0.8389844059595236	0.8384673275999917	0.377775711395538	0.7892588485577424	0.7135351126622496	0.603415671906394	0.8074487093028914	0.8673863470456141	0.834093453005833	0.8374375160772263	0.632763996746317	0.7904572536968929	0.8449277654567322	0.6953600255845158
ZellerG_2014__CCIS21126322ST-4-0__bin.18	0.7919543654059713	0.7554311124957943	0.719693970712342	0.33988988020437283	0.7654128769659805	0.8087076060065636	0.7888275863176516	0.6174344833788485	0.7766922467280835	0.7819758128300723	0.7924939636461744	0.7801097022493698	0.7772479044397211	0.6606585507451194	0.8359613320046798	0.7981380648818706	0.4799533632949539	0.5663573344810502	0.6003391760366992	0.744167802205126	0.7063252637165952	0.810568095772264	0.8199693103500885	0.6213248903338844	0.7846296404846427	1.0	0.6980931786592108	0.811829567253453	0.6261459436585562	0.6242774241571386	0.7993810679709099	0.7764842765730052	0.36926265345828674	0.7309516601880082	0.6652491506547045	0.5645329785260778	0.7682770836963443	0.8357324845367364	0.8059501947612399	0.8119411805799236	0.6147228416271135	0.7931427662921331	0.7755078607097805	0.6537208590853649
KarlssonFH_2013__S487__bin.24	0.7518263704120427	0.7156941898855531	0.6311982431950066	0.33431813872670807	0.7626924620995316	0.7512219568578684	0.7780075360311481	0.5746032367725562	0.7755391431213909	0.7390241970156747	0.7664943034690134	0.7227575500510502	0.7339761421324316	0.5888812830302215	0.7378073585347377	0.7575180055598926	0.4131945526227009	0.549527640570659	0.5779582215821036	0.6910681207011197	0.641006833700818	0.7541550093777567	0.7667497772393345	0.526262614573755	0.7341684150745548	0.7738852397581278	1.0	0.7409967749774569	0.6170777539315812	0.6030320374789814	0.7493793411625214	0.775768802468927	0.3709666077088987	0.6966760815130457	0.6427987107031048	0.5380028360258963	0.7082062269728673	0.8011764255569906	0.747746801459494	0.7258980081057287	0.5733009436506756	0.6868229833817427	0.7749881387178065	0.6032349922512223
XieH_2016__YSZC12003_37332__bin.97	0.8468701982026727	0.792314882359738	0.7508083833884327	0.33732566942767317	0.8122912215168807	0.8358192739294417	0.8449775032292222	0.6373984454895224	0.8283916317876181	0.8342430341064497	0.841273167190068	0.841215394723908	0.8133328504589894	0.6824195798648297	0.8667896271692699	0.8422535745635592	0.5000879521126615	0.6186827532805276	0.6295301805087771	0.7975851109145122	0.7390590158675959	0.8394727357073505	0.8885655355335157	0.6344727443301067	0.8238586488830943	0.8717856520786879	0.7177909878401892	1.0	0.668808559292658	0.6293628990395974	0.9212371585604137	0.8280010209343274	0.3655720940018384	0.7905049658452629	0.7107617170321853	0.6324369116046777	0.8320942432755436	0.8332522794255866	0.9270652794376584	0.840025454376135	0.7167967840568688	0.8076883942875965	0.8260333079824302	0.6832516758326564
RaymondF_2016__P3E90__bin.26	0.8789304404770802	0.9016755376413063	0.8078313730171391	0.4179974987979281	0.9119112776100021	0.8709181151958625	0.9079118086413073	0.6914484994460987	0.9595624123547333	0.8768018528083859	0.9161271753039206	0.8517251265940701	0.8868390138436292	0.7027998514004835	0.8781071188316418	0.8832400495777967	0.5412425016929412	0.6293803110103094	0.6570619912112088	0.8115887541849395	0.7531306861348395	0.8727187129407644	0.8702041235250215	0.6541368565847324	0.8634747520273459	0.8699363766484561	0.7733723500031795	0.8653043556838758	1.0	0.7624270808115854	0.8757442526459527	0.9604258960316566	0.4524487125279879	0.823478946728412	0.8029918482232206	0.6377440540670193	0.8375947851833341	0.8998671306125045	0.8689646786089211	0.8739882793804783	0.7194113138673915	0.8459786092557864	0.9620613832026766	0.7265623866956578
