	HMP_2012__SRS049995__bin.33	XieH_2016__YSZC12003_37798__bin.54	NielsenHB_2014__V1_UC40_0__bin.36	RaymondF_2016__P13E7__bin.15	XieH_2016__YSZC12003_37126__bin.6	QinN_2014__HD-33__bin.90	NielsenHB_2014__V1_CD34_0__bin.57	XieH_2016__YSZC12003_35515__bin.86	LeChatelierE_2013__MH0149__bin.28	CosteaPI_2017__donald2-11-0-0__bin.26	XieH_2016__YSZC12003_37228__bin.59	NielsenHB_2014__MH0024__bin.6	RaymondF_2016__P15E90__bin.17	ZeeviD_2015__PNP_DietIntervention_28__bin.85	ZeeviD_2015__PNP_Main_252__bin.56	HeQ_2017__SZAXPI029560-51__bin.79	NielsenHB_2014__MH0145__bin.35	ZeeviD_2015__PNP_Main_162__bin.52	FengQ_2015__SID532915__bin.5	LiJ_2014__MH0376__bin.6	ZeeviD_2015__PNP_Main_259__bin.30	QinN_2014__HV-8__bin.27	LeChatelierE_2013__MH0024__bin.13	ZeeviD_2015__PNP_Main_27__bin.49	ZeeviD_2015__PNP_Main_536__bin.28	ZellerG_2014__CCIS21126322ST-4-0__bin.18	KarlssonFH_2013__S487__bin.24	XieH_2016__YSZC12003_37332__bin.97	RaymondF_2016__P3E90__bin.26	LeChatelierE_2013__MH0435__bin.9	XieH_2016__YSZC12003_35519__bin.35	NielsenHB_2014__MH0149__bin.40	LeChatelierE_2013__MH0253__bin.35	ZeeviD_2015__PNP_Validation_57__bin.41	LeChatelierE_2013__MH0429__bin.10	XieH_2016__YSZC12003_37877__bin.22	ZeeviD_2015__PNP_Main_506__bin.17	XieH_2016__YSZC12003_36005__bin.68	KarlssonFH_2013__S54__bin.4	ZeeviD_2015__PNP_Main_616__bin.34	LiJ_2014__MH0389__bin.18	XieH_2016__YSZC12003_35550__bin.52	LiJ_2014__MH0293__bin.70	LeChatelierE_2013__MH0145__bin.8
XieH_2016__YSZC12003_37228__bin.59	0.9912979598226875	0.9945607308980648	0.9921208412214526	0.9910832586415182	0.9923768939874108	0.9908746173011079	0.9929743520361816	0.9907104894882899	0.9926213241572626	0.991774950131972	1.0	0.9905467643465006	0.9915791085924338	0.990696004629403	0.9909679669207393	0.9908590777764029	0.9912653749713586	0.9893674250374969	0.9924154946433691	0.9788163995160237	0.9903158608496604	0.9907939128385221	0.990665737417952	0.9898822417988594	0.991144796507989	0.9898125276424696	0.9923157591472198	0.9904441980963519	0.9940431589536005	0.9920081763218498	0.9905910959393947	0.9925822165459144	0.9914505073427516	0.9888303145181025	0.9912967374343604	0.994538923962654	0.9824199588365695	0.9939267674846719	0.9902500679746701	0.9909972619109951	0.989726277541903	0.989756959207596	0.9924749946382265	0.9912806339288466
NielsenHB_2014__MH0024__bin.6	0.989267351973594	0.9906617029966026	0.9896149135601878	0.9874076135243061	0.9896389236475137	0.9897688077819068	0.9900021432440961	0.9884832782507824	0.9893249909547717	0.9900524714397343	0.9905467643465006	1.0	0.9900657339777581	0.9903123780191105	0.9901164331334195	0.9894603605762257	0.9903826146450878	0.9892165948028275	0.9891458388441537	0.9783648531633443	0.9896866023558636	0.989615239980844	0.999870517763147	0.9895417390561363	0.9899278525504028	0.9887138007115699	0.9893757151195308	0.9896779206919395	0.9899842320380091	0.9886647178542326	0.9910072797696757	0.9892533992286229	0.9881025230135285	0.9887769938268227	0.9890359225814311	0.9889342072532606	0.9821524828167741	0.9893155584253316	0.990933754959603	0.9899159193139105	0.9905290411011061	0.9898888553472928	0.9891845412391596	0.9886881340862191
RaymondF_2016__P15E90__bin.17	0.9919017750341432	0.9914608990919869	0.9916994659804398	0.9920221518909034	0.9922535174933056	0.9909240038792481	0.991977208117758	0.9909929435076771	0.9924082057874962	0.99157090488288	0.9915791085924338	0.9900657339777581	1.0	0.9912678639644078	0.9913063276028458	0.9905917704268328	0.9916195311435192	0.9890834427786379	0.9914926709387812	0.9790926885409795	0.9904941913526818	0.9908332939530354	0.9900634473664041	0.9911776186285716	0.9914519691983842	0.9905089553506468	0.9916714372994531	0.9903749132461227	0.9924988419900043	0.9927905938950656	0.9907134777128593	0.9923282490404018	0.9914628071729024	0.9888058898472875	0.9904310738837224	0.9908802706775468	0.9830044141517263	0.9911872381269174	0.990559343505492	0.9919233677944418	0.98959932375317	0.9906785421098626	0.9923187579730206	0.9907372705724674
ZeeviD_2015__PNP_DietIntervention_28__bin.85	0.990635336515537	0.9914162644527706	0.994305028687049	0.9894155653846542	0.9906549798898895	0.9908270538924898	0.9910221056335775	0.9901315359156496	0.9910754236009726	0.9909540963789776	0.990696004629403	0.9903123780191105	0.9912678639644078	1.0	0.9997207712712869	0.9906154096099945	0.9912950345236197	0.9888463841337054	0.9904782163875974	0.9786457522375719	0.991427401035266	0.9907903074544394	0.99002126361046	0.9947633391337248	0.9912642925560416	0.9942154692393952	0.9914664028954882	0.9907350610527054	0.9912248542589431	0.9911048673038101	0.9914708844083375	0.9910710061517097	0.9918286450531092	0.9883879509914514	0.9901908363697534	0.990643030910003	0.9825050525043754	0.9911783899543931	0.9913790513200593	0.9948879114287856	0.9897453731191369	0.9954857383235074	0.9911053403740869	0.9898539705843798
ZeeviD_2015__PNP_Main_252__bin.56	0.9907661639522215	0.9912575221604142	0.9945810593333134	0.99077904278156	0.9906867560831842	0.9907625821553975	0.9911119687842886	0.990192408873852	0.9910711306631993	0.9909304121985756	0.9909679669207393	0.9901164331334195	0.9913063276028458	0.9997207712712869	1.0	0.9904371228805663	0.9908276540493478	0.9885716443628877	0.9902657760499242	0.978782419293428	0.9912517817582305	0.9906614700685715	0.9901828740570796	0.9947228968293178	0.9909919192960018	0.9942223139012083	0.991714326736701	0.9906535701016734	0.9914372734303557	0.991199395848219	0.9915908860920241	0.9911740139023438	0.9917014687250716	0.9883658401170179	0.9898857007697223	0.9907229776882457	0.9821914458108641	0.9910764153712205	0.9915758778105703	0.9950342165982465	0.9904363303367598	0.9955288231223719	0.9911555584752915	0.9900536000442062
HeQ_2017__SZAXPI029560-51__bin.79	0.9908335823125187	0.9908101337014598	0.9897448458491813	0.9903040857136532	0.9911623431099998	0.9977207364699473	0.9911042245640395	0.9902894274352696	0.9906085672377494	0.9910502423913544	0.9908590777764029	0.9894603605762257	0.9905917704268328	0.9906154096099945	0.9904371228805663	1.0	0.9912014236777691	0.9891147582693682	0.990674171311616	0.9788380035474298	0.9898756732211729	0.9977653947073314	0.9897993171787826	0.9903730478374457	0.9908269043737166	0.989969613036814	0.9911091131008395	0.989187377273137	0.9908091202961505	0.9916849738015087	0.9892457774433749	0.990519625094265	0.9912897220139146	0.9883688982507556	0.9899897850173234	0.9905348835226546	0.9822703433206715	0.9904140758321728	0.9893362562269579	0.9901652843100633	0.9883966244725738	0.9900637282994152	0.9905163969674768	0.9894550833336333
NielsenHB_2014__MH0145__bin.35	0.993323205861705	0.9935440090434642	0.9917270689809982	0.9914452563088854	0.9931323685041926	0.991956393879901	0.9931155908451554	0.9931483240548135	0.9921727772015325	0.9916155808676979	0.9912653749713586	0.9903826146450878	0.9916195311435192	0.9912950345236197	0.9908276540493478	0.9912014236777691	1.0	0.9905786870786011	0.9946811736593768	0.9807962981147743	0.9926191619359637	0.991903500797133	0.9906624714451964	0.9915201482258483	0.9917443408788282	0.9914295713790479	0.9940104629524542	0.9906937177470188	0.9927866611551983	0.9936966145303435	0.9901500635862653	0.9923328318372595	0.9927642507594918	0.9898763403060115	0.9915941152720094	0.992915935771151	0.9839750231631732	0.9912718163280819	0.9909663248626362	0.9917226409612196	0.9896349494706732	0.9907121177564518	0.9923398870607023	0.9995510737129543
ZeeviD_2015__PNP_Main_162__bin.52	0.9899788481344649	0.9891354376460311	0.9891624148685842	0.9882780331210824	0.9896620261645431	0.9891592883648651	0.9897686955466168	0.9894999166660052	0.9895641531846084	0.9889210483557822	0.9893674250374969	0.9892165948028275	0.9890834427786379	0.9888463841337054	0.9885716443628877	0.9891147582693682	0.9905786870786011	1.0	0.9884090216176193	0.9795778361913138	0.9893886742189457	0.9891971465413713	0.989005698005698	0.9883408755299385	0.9883434385671476	0.9883429272858736	0.9902727761246701	0.9896033035509862	0.9897109234380428	0.9899176271965169	0.9897854717633573	0.9895523648765601	0.9900677388521797	0.9953531538112588	0.9892385079781852	0.9888186596458545	0.9861266421078332	0.989071723459267	0.9894513490604463	0.9884846711895627	0.9891899465802609	0.9888333570479985	0.9893354789564419	0.9898320929669395
FengQ_2015__SID532915__bin.5	0.9921863494409875	0.9925507202327323	0.9910660143487539	0.9909246848571884	0.9924047881463977	0.9908011940809078	0.9922296394842217	0.991087431098553	0.9918702064093752	0.991554548840341	0.9924154946433691	0.9891458388441537	0.9914926709387812	0.9904782163875974	0.9902657760499242	0.990674171311616	0.9946811736593768	0.9884090216176193	1.0	0.9785018133502092	0.9911482134503976	0.9907913404795051	0.9893023326646426	0.9901183403388764	0.9914413448877729	0.9902005710925456	0.9921138803956353	0.989339342798331	0.9927938709976485	0.9927080326739633	0.9892178649827909	0.9918533022905188	0.9911967780920629	0.9891266964353811	0.9911155682363909	0.9921074504394575	0.9825325917474005	0.991046030948742	0.9898285954983367	0.9906993584906704	0.9879931840875469	0.9904478372783301	0.9918464921286557	0.9949034392222504
LiJ_2014__MH0376__bin.6	0.9799536674953954	0.978933483824445	0.9797956356832571	0.9798856236326651	0.9798696770304667	0.9790238771795798	0.9796442418883069	0.9797155242667251	0.9796187291185406	0.979088335540728	0.9788163995160237	0.9783648531633443	0.9790926885409795	0.9786457522375719	0.978782419293428	0.9788380035474298	0.9807962981147743	0.9795778361913138	0.9785018133502092	1.0	0.9799202881081948	0.9789603013369402	0.9787322244022711	0.9789234929281845	0.9793334839753647	0.9779034848360145	0.9793977133240568	0.9790447461035696	0.980172433538714	0.9804220445574171	0.9794550542199526	0.9795477680469713	0.9792770367098665	0.9803638093645013	0.9802311529379235	0.9784987057808455	0.9894382988062068	0.9789055955413468	0.97899916990249	0.9789924419699293	0.9783247821427231	0.9784767190167839	0.9795662679675827	0.9782408080078224
ZeeviD_2015__PNP_Main_259__bin.30	0.9900673328572074	0.9909138311546577	0.9915072477061745	0.9916812150576595	0.9906436662252666	0.9901396082119224	0.9907748889695629	0.9909237977504083	0.9911562688232795	0.9913972903689703	0.9903158608496604	0.9896866023558636	0.9904941913526818	0.991427401035266	0.9912517817582305	0.9898756732211729	0.9926191619359637	0.9893886742189457	0.9911482134503976	0.9799202881081948	1.0	0.9900298484853701	0.9899936236161674	0.9908629501297526	0.9903343639070193	0.9918521800999703	0.9915128333285143	0.9911157211148192	0.9910479006314034	0.9907917346585571	0.9908460561191109	0.9911258183805319	0.9907668888207545	0.9893902528298656	0.9901357499557918	0.9907477654379232	0.9830058411003256	0.9911503637293942	0.990452738048878	0.9922976298288464	0.99043485421998	0.9912112499878792	0.99117114575251	0.9923850033558093
QinN_2014__HV-8__bin.27	0.9913825817468851	0.9911923422979398	0.9901973875317422	0.9898473426024617	0.9912572200019154	0.9998486349625716	0.9915535558030584	0.990522544428515	0.990397216117953	0.9899615432375175	0.9907939128385221	0.989615239980844	0.9908332939530354	0.9907903074544394	0.9906614700685715	0.9977653947073314	0.991903500797133	0.9891971465413713	0.9907913404795051	0.9789603013369402	0.9900298484853701	1.0	0.989733799032015	0.9902219767321435	0.9907655116032962	0.9898063840510505	0.9914734361139652	0.9891670231259976	0.9913044580175888	0.9916774729436569	0.9895979585249738	0.9906035453832839	0.9914712358073785	0.9883927562072228	0.9898250743489436	0.9900182560288496	0.9822495983762398	0.9903819523126117	0.9898519822427475	0.990095312556259	0.9887467195086966	0.990256849351631	0.9906156983101416	0.9891034990269398
LeChatelierE_2013__MH0024__bin.13	0.989441624154993	0.9905435919196205	0.9895362367120871	0.9871575656447118	0.9899330111299827	0.9898563785538356	0.9901745193958991	0.9885322667956042	0.9896514290859004	0.9902346491409133	0.990665737417952	0.999870517763147	0.9900634473664041	0.99002126361046	0.9901828740570796	0.9897993171787826	0.9906624714451964	0.989005698005698	0.9893023326646426	0.9787322244022711	0.9899936236161674	0.989733799032015	1.0	0.9896853618922619	0.9901588762166862	0.9891156844759266	0.989548139102344	0.989911536218853	0.9902790596700949	0.9888408689236483	0.9912722376325152	0.989571090400437	0.988197257035582	0.9886868651241535	0.989330070328376	0.9891514922033665	0.9825597976300409	0.9894112307350796	0.9910883660784541	0.9899498073139125	0.9904826727408433	0.9899244467503956	0.98951879270478	0.988864136961223
ZeeviD_2015__PNP_Main_27__bin.49	0.9904238693518778	0.9906961247796586	0.9934540723440204	0.9898837331834627	0.9901295302742019	0.9901295393923758	0.9902283284410421	0.9892812779089256	0.9902215538009497	0.9915080678238499	0.9898822417988594	0.9895417390561363	0.9911776186285716	0.9947633391337248	0.9947228968293178	0.9903730478374457	0.9915201482258483	0.9883408755299385	0.9901183403388764	0.9789234929281845	0.9908629501297526	0.9902219767321435	0.9896853618922619	1.0	0.9910369945677505	0.9942563443623514	0.9907777338329635	0.9905923532579429	0.9904476835421442	0.9905779138804709	0.9904592828434162	0.9903668267784106	0.9916219778084139	0.9883041949705438	0.9903063931382086	0.9894491156579716	0.982779942757837	0.9908971046991067	0.990067318512928	0.9948381429027793	0.9890160508001157	0.9953553277772104	0.9903860618791056	0.9902419268819498
ZeeviD_2015__PNP_Main_536__bin.28	0.9921314931362457	0.9910745956110173	0.9912072407703693	0.9910125565831504	0.9924583876755086	0.9908506229920548	0.9916400031812648	0.9927830942062751	0.9922550639571208	0.9913875190085698	0.991144796507989	0.9899278525504028	0.9914519691983842	0.9912642925560416	0.9909919192960018	0.9908269043737166	0.9917443408788282	0.9883434385671476	0.9914413448877729	0.9793334839753647	0.9903343639070193	0.9907655116032962	0.9901588762166862	0.9910369945677505	1.0	0.9912586277557082	0.992375202140767	0.9894484049890435	0.9925621191292037	0.9920059819182925	0.9898453840790715	0.992383458167134	0.9927083476060635	0.9880373327473121	0.9905201949524682	0.9913337464199949	0.9828755675350888	0.9908548510389056	0.9896966322258657	0.9913267295361328	0.988754752851711	0.9909973317760522	0.9922245104982885	0.989978323484871
ZellerG_2014__CCIS21126322ST-4-0__bin.18	0.9901156784854882	0.9908090306776378	0.9939572047220081	0.9883764100432674	0.9900025860752828	0.9895614410006239	0.9910727256585744	0.9888948904921744	0.9909091281614189	0.9904177074095469	0.9898125276424696	0.9887138007115699	0.9905089553506468	0.9942154692393952	0.9942223139012083	0.989969613036814	0.9914295713790479	0.9883429272858736	0.9902005710925456	0.9779034848360145	0.9918521800999703	0.9898063840510505	0.9891156844759266	0.9942563443623514	0.9912586277557082	1.0	0.9901845437885748	0.9904436198059531	0.9910123326250292	0.9899597882196546	0.9908146762145996	0.9909077308368618	0.990375545400118	0.9879724936725897	0.9895831715844305	0.990354979574588	0.981904162771199	0.9900208125651582	0.9907499718679115	0.9947604216060302	0.9895302575556642	0.9952672869473044	0.9907916833799939	0.9902775513977312
KarlssonFH_2013__S487__bin.24	0.9932567990610792	0.9923758624520175	0.9923116106713836	0.9900148143461918	0.993771609441637	0.9915103195555195	0.9932440187690136	0.991489159084067	0.9927801371728358	0.9913086670941288	0.9923157591472198	0.9893757151195308	0.9916714372994531	0.9914664028954882	0.991714326736701	0.9911091131008395	0.9940104629524542	0.9902727761246701	0.9921138803956353	0.9793977133240568	0.9915128333285143	0.9914734361139652	0.989548139102344	0.9907777338329635	0.992375202140767	0.9901845437885748	1.0	0.9902030989420394	0.9933440516312447	0.9919917061663424	0.9907346821571138	0.9925798618703987	0.991386077846448	0.9897415144923871	0.9912599915715955	0.9927677041772545	0.9832953701380641	0.9920638769724572	0.9907613810868381	0.9915783278737162	0.9895080022800007	0.9913785239159233	0.9925215234203998	0.9924505477929385
XieH_2016__YSZC12003_37332__bin.97	0.9899386765257289	0.99001116215727	0.9901702690439665	0.9892253423185364	0.9893839141302749	0.9892463680850738	0.9901824373140135	0.9895781737372655	0.9896920810540738	0.9902732158776982	0.9904441980963519	0.9896779206919395	0.9903749132461227	0.9907350610527054	0.9906535701016734	0.989187377273137	0.9906937177470188	0.9896033035509862	0.989339342798331	0.9790447461035696	0.9911157211148192	0.9891670231259976	0.989911536218853	0.9905923532579429	0.9894484049890435	0.9904436198059531	0.9902030989420394	1.0	0.9902055906774382	0.9900451015632948	0.9963647453036856	0.9898984588423277	0.9907876533054143	0.9886657262778288	0.9890142325440763	0.9894372039752807	0.9824812539133887	0.9896137464758731	0.9964309182021318	0.991033661915952	0.9972611712541748	0.990927459879188	0.9898746393763794	0.9896400171354991
RaymondF_2016__P3E90__bin.26	0.9933039738664602	0.9928018140411304	0.9923720091382399	0.9931875414181577	0.9947040562888723	0.9912753083989918	0.9934896485044992	0.9933264632017912	0.9978363942843685	0.9925101247807403	0.9940431589536005	0.9899842320380091	0.9924988419900043	0.9912248542589431	0.9914372734303557	0.9908091202961505	0.9927866611551983	0.9897109234380428	0.9927938709976485	0.980172433538714	0.9910479006314034	0.9913044580175888	0.9902790596700949	0.9904476835421442	0.9925621191292037	0.9910123326250292	0.9933440516312447	0.9902055906774382	1.0	0.9940061407604245	0.9901987991321459	0.9976348215454894	0.9928345508313585	0.9900995544061745	0.9918190912673588	0.9938058158920894	0.9838233925929615	0.9932238744218806	0.9901835031494912	0.9916645675132056	0.9893358330431153	0.990978970533656	0.9976145965405866	0.9922072936075431
