	CM_madagascar__A09_02_1FE__bin.29	VatanenT_2016__G80310__bin.4	QinN_2014__LD-33__bin.41	VatanenT_2016__G78766__bin.2	GeversD_2014__SKBSTL023__bin.4	LoombaR_2017__SID1050_bax__bin.8	BackhedF_2015__SID608_B__bin.7	VincentC_2016__MM098.1__bin.2	VincentC_2016__MM019.2__bin.8	HeQ_2017__RSZAXPI003095-129__bin.6	QinN_2014__LD-5__bin.1	VatanenT_2016__G80539__bin.15	WenC_2017__RA039__bin.8	QinN_2014__LD-45__bin.19	VatanenT_2016__G78542__bin.1	QinN_2014__LD-85__bin.11	HeQ_2017__SZAXPI029473-40__bin.23	BackhedF_2015__SID103_B__bin.7	LoombaR_2017__SID5630_kod__bin.18	XieH_2016__YSZC12003_37270__bin.57	BackhedF_2015__SID12_B__bin.5	QinN_2014__LD-64__bin.31	BackhedF_2015__SID241_4M__bin.11	VincentC_2016__MM058.1__bin.43	VatanenT_2016__G78589__bin.3	QinN_2014__LD-91__bin.15	QinN_2014__LD-44__bin.14	LiuW_2016__SRR3993058__bin.16	LiJ_2014__V1.CD7-0-PN__bin.21	BackhedF_2015__SID582_4M__bin.1	WenC_2017__N227__bin.3	QinN_2014__LD-61__bin.27	VatanenT_2016__G78904__bin.6	BackhedF_2015__SID536_4M__bin.1	VatanenT_2016__G69157__bin.8	BackhedF_2015__SID532_4M__bin.3	LoombaR_2017__SID0017_mqf__bin.5	FerrettiP_2018__CA_C10034IS2595FE_t4M15__bin.6	NielsenHB_2014__V1_UC14_1__bin.19	QinN_2014__LD-38__bin.43	BackhedF_2015__SID577_4M__bin.10	BackhedF_2015__SID12_4M__bin.1	CM_periimplantitis__SP_123SPT_T016__bin.1	BackhedF_2015__SID546_4M__bin.20
QinN_2014__LD-5__bin.1	0.8404477988450498	0.847939748056334	0.9754701501526071	0.7930871166926883	0.8515868632945396	0.9056740731650225	0.6790134062392761	0.8310341144359675	0.8918378524563711	0.9495899040723241	1.0	0.9421938598105991	0.6586942836559331	0.4436144802838059	0.8138394023894423	0.9211402234903493	0.89580859008361	0.7661900963367491	0.8766948699942503	0.6601292216926996	0.9141114360970777	0.8869557905454083	0.9124860517386749	0.917300389301371	0.9321079317029491	0.7324938241303216	0.8729650310554772	0.8903583708885298	0.9594026621577705	0.8838031994072983	0.9312806946972745	0.9713853265427175	0.5600912687861206	0.8434108527131783	0.7696749458546108	0.7347346364588802	0.9542915192298514	0.9586672393692091	0.693635047577491	0.9204825246182551	0.8046957063217725	0.7103475077212575	0.8990398141898418	0.8425136187301003
VatanenT_2016__G80539__bin.15	0.7934182563432667	0.7641124475882128	0.8826546048465811	0.7387059902850118	0.7926991403591427	0.8378039191413934	0.649168720653573	0.7534156991244784	0.823633343689798	0.8683248140213772	0.8440923155982609	1.0	0.5967746467230748	0.4104307651337063	0.7380992616234349	0.8485580828677336	0.8584037824034844	0.7160041583309342	0.8007621163510117	0.595170684174114	0.8585870226032895	0.8297185471251037	0.839685185192726	0.8558514500204211	0.8578345161827564	0.6524263242056639	0.7826917822471193	0.8160292825983297	0.8995057808211034	0.8184586404473015	0.877420043138815	0.8834592329239476	0.5074145092847809	0.8033616839855802	0.7038023970261337	0.6611408209079511	0.8689189194691898	0.8955722245319536	0.677652798912612	0.8510371191708748	0.7553853276721613	0.6790063331885057	0.8389204627588726	0.7732023830998785
WenC_2017__RA039__bin.8	0.8748277066622268	0.8931033694733096	0.9737493837921837	0.8337012624506626	0.8714082837918572	0.9381807259989096	0.6571442562902168	0.8576959867323519	0.9272068401516116	0.9680995334776321	0.9462275022934357	0.9569127906786937	1.0	0.4070784730451929	0.8594739299204398	0.9475261908726156	0.9284735348945019	0.7948378924550046	0.8956302296047456	0.7079628740911955	0.9323963709848552	0.9131426108929218	0.9320046097241674	0.9499890633314725	0.9564805474210683	0.7576414666235729	0.8851284160765762	0.9237652174764699	0.9745864470191865	0.9061437959707355	0.9482744548805292	0.9582617552863285	0.5829799320294212	0.8859178150168621	0.811835760620811	0.7822506031491075	0.9625900642814935	0.972446777600397	0.7290298358846785	0.9556127962286449	0.8228292345311434	0.7102266012425361	0.9126483387690209	0.8872328269819039
QinN_2014__LD-45__bin.19	0.8411468676042545	0.8020791962496486	0.9581939192803968	0.8300617502244226	0.7725152562044921	0.8625209687803197	0.9061097358613748	0.7842786286190981	0.8589338338637869	0.9341095182394386	0.8849904337023838	0.9139513796324003	0.5653264782423402	1.0	0.7960565091627902	0.9367382098782224	0.8473409319659422	0.8409011361678591	0.8136530562280678	0.5774552741583018	0.8934622743305859	0.8001088109681456	0.965939446696227	0.8876581159380865	0.8907800839657971	0.6218927667908926	0.7946338057542867	0.8558771524169636	0.9466889729151365	0.88088191289682	0.8943046525756463	0.9183455292293463	0.5161040232855472	0.8181088653736297	0.7484517105990951	0.7335346336244026	0.9246565653817905	0.9415340532992392	0.43434799561129095	0.8805817759763518	0.9429893999981865	0.9050415748574123	0.85909070300953	0.8347233934513932
VatanenT_2016__G78542__bin.1	0.8204797571910207	0.8603485847555596	0.9282781024808568	0.7888175146317786	0.8237192913909152	0.8876736579648031	0.6713624975328384	0.8313649747644616	0.8908477368575813	0.9181496489581529	0.9015330639931363	0.9126579486910953	0.6627717402250052	0.4420322765154414	1.0	0.9061728382629571	0.8857291318410866	0.7565963844502358	0.8519234797249668	0.6584476619364298	0.8901549176068734	0.8704382685963562	0.8942846439835496	0.8922555294629443	0.9247853065926586	0.6972923656957798	0.8487886740164585	0.8770432125867534	0.9345421753718869	0.8672621756941283	0.907095758093297	0.9114581025614172	0.5723386879131237	0.8423826134592224	0.7714834388002948	0.7448431288039603	0.9259473900451541	0.9329440588735243	0.6792035398230089	0.9058566387793492	0.7873382246909503	0.6889815557014594	0.8811653864279931	0.836098400473695
QinN_2014__LD-85__bin.11	0.8063469415733143	0.8289815955634454	0.9177807971093587	0.7787429063414404	0.8379467400387526	0.9121800922623128	0.6784619978990808	0.8033047127477596	0.8935363989057058	0.9400046104960387	0.8848118210324193	0.909823325442516	0.633584756722112	0.4510353095886966	0.7857660540004349	1.0	0.8757248651560888	0.7641914648192083	0.8208324564949926	0.6466404066317795	0.8869598930504631	0.865435949469662	0.8866826520481342	0.8872148674526049	0.9036895319909921	0.6958683668452943	0.841971318872559	0.8517354413545777	0.9742964845840905	0.854767628380048	0.9122792004631453	0.9135095392734801	0.5404012179393702	0.8292902717660383	0.7502682907022536	0.7129485955887682	0.9520364333971061	0.9653073271085816	0.6463998400297587	0.8887495164654959	0.802230240138734	0.7036280587104757	0.8663768224775653	0.831592026985373
HeQ_2017__SZAXPI029473-40__bin.23	0.808563398136371	0.7878191190627307	0.8832219863018936	0.7578382617458161	0.7999742555127614	0.8408871737226103	0.6377189874514742	0.7681738662017366	0.841837510652525	0.8742241605640336	0.8372752986318037	0.895560647809467	0.604102889585038	0.3969889145767326	0.7473276287627947	0.8521098159566541	1.0	0.7327560790551179	0.7961703588339701	0.6008907762515177	0.915304035597064	0.8733099338884966	0.8535304358465221	0.8878360271583099	0.8642097249588131	0.6499102341558824	0.7792699101321975	0.8215359008149022	0.8974332831188384	0.8614564242691497	0.8965165074841689	0.8553283016880057	0.5289196406647345	0.8075017566576689	0.7171509264191968	0.6828585047295936	0.8793577642569657	0.8947203409487736	0.6722098031268932	0.8434378321612369	0.7669418692876764	0.6803035980257461	0.8522037026180359	0.7928715808899436
BackhedF_2015__SID103_B__bin.7	0.8648314995745036	0.8581289020985121	0.9600977078060351	0.8981228227943182	0.8543167174829925	0.921049151832817	0.7388735839418582	0.8612815809702415	0.9056374572926137	0.9432084350894365	0.9248942568681597	0.9647647259896289	0.667916911055061	0.508824044196761	0.8244738082396519	0.9603566817753104	0.9463720874344403	1.0	0.8736426499401672	0.6777941343493307	0.9330799192571837	0.8985036023169392	0.9589893870053227	0.9487747294078659	0.9495461645790548	0.7240336073592502	0.8546563464808346	0.9172709849844478	0.970487940975882	0.938429487478444	0.947521010086268	0.9614134272516333	0.564007446598964	0.8658992185241008	0.778299627395715	0.7695170080605648	0.9557308141164955	0.9683376888877672	0.6522226495780425	0.9242133528514844	0.9088351274047681	0.8239531169327825	0.9184155182469657	0.8626274774673444
LoombaR_2017__SID5630_kod__bin.18	0.738593428855842	0.7503071036847748	0.8517347358054949	0.6998076948513678	0.7362539366660252	0.7897699805134765	0.5817382217896625	0.7348190082993731	0.7833117361609202	0.8324995274507386	0.8229875268329044	0.8390708422811904	0.5852775410883183	0.3828698652669253	0.7219422009317861	0.8021842656243133	0.7996459400658198	0.6793961268454489	1.0	0.5899607922784385	0.8065786537444889	0.8010791617082773	0.8016065394844242	0.8038150405923016	0.8183541973254779	0.6339908630520239	0.7675100302047514	0.7882096079185176	0.8381027029817751	0.7969454757088346	0.82572297903588	0.8510008444017954	0.49923218745293174	0.7634612537339925	0.6821793673258747	0.6538759066438933	0.8322806400727747	0.8364045124080982	0.623171085020039	0.8502515924803439	0.6993601064313207	0.6146511178403453	0.8180090123571099	0.7435570094949334
XieH_2016__YSZC12003_37270__bin.57	0.7655338579266532	0.8504963182211955	0.9149791847146019	0.8098463519106748	0.8570513283280393	0.8996853643276542	0.6733065020694966	0.835210920204062	0.9214632062758688	0.9790698094138031	0.8737288237558957	0.8793050341707576	0.65229870536144	0.38311856290307056	0.786730556357686	0.8910157377995958	0.8509228510925017	0.7431730676677255	0.8318136971797093	1.0	0.8810767398209645	0.8532931465973626	0.8900255077485802	0.8941374290114544	0.9038026999711233	0.6973048416594475	0.8616920540956782	0.8221947492540187	1.0003290740205988	0.8490771489074983	0.8628910385985177	0.8971989604389258	0.5345437481952064	0.8321878910385985	0.7482499518721725	0.7170938011358168	0.950551063624988	1.0187915102512273	0.765796154586582	0.902284267013187	0.8149039849841179	0.6926057609009529	0.8387218452209068	0.844314900375397
BackhedF_2015__SID12_B__bin.5	0.7979481103669074	0.8015319340860032	0.9013152218758889	0.758654180444307	0.8028696215950258	0.8611367610365626	0.6551145192055537	0.7757032896349719	0.8583076288335724	0.9048845240830733	0.8589610968695891	0.9005524153972445	0.6099064900053559	0.4208406759507533	0.7550870137535802	0.8676671703638151	0.9202094172858952	0.7263361285820086	0.8073768426303755	0.6255188237233669	1.0	0.8574807568612008	0.8742206432688094	0.9262653148562755	0.8762100904006827	0.6697812462361522	0.7960953362883186	0.8275788283189983	0.9210401331878905	0.8363062569778	0.8779727456847619	0.8799310142763547	0.5373647043548306	0.8188249192561228	0.72939974049204	0.690561956884777	0.9067138074806287	0.9197336242191484	0.6524737395541212	0.8599246418952452	0.7959082650466354	0.7019754381439116	0.8514158901216988	0.8126831739241481
QinN_2014__LD-64__bin.31	0.7905615457888188	0.7693755261096236	0.8576135434939133	0.7227147024042814	0.7741873020020387	0.8162570463280878	0.6143683577008496	0.7485057535411854	0.8115847912198302	0.8431773702361579	0.8250274073782818	0.8614846110689025	0.5912802046643066	0.37306335638808596	0.7309058408050941	0.8380620309406365	0.8691240081869105	0.6923579393033854	0.7937743289367375	0.5996763963388055	0.848821620140713	1.0	0.8166811049538757	0.8350619112909943	0.8426695991398755	0.6359416532536458	0.771121227072613	0.7991179749699713	0.8615708602809272	0.8197049008577991	0.8870841382202813	0.8391853846482321	0.5243098054784315	0.7723008118841267	0.7018855177003254	0.6702028843596778	0.8599228238668482	0.8597384873156582	0.6566304715929342	0.8404266968369792	0.7193869203069965	0.6338416540569473	0.821959218497581	0.7738820474379122
BackhedF_2015__SID241_4M__bin.11	0.7965741232938145	0.8056844567650914	0.9247598830192665	0.7733610836474579	0.7938344435190492	0.8534186909447286	0.6898201135523461	0.791747109678961	0.8411119922566928	0.9056990014388838	0.8690252124994157	0.8926330361487089	0.6178919399997576	0.46112979216700056	0.7688453087366739	0.8791220731008379	0.8697052625746496	0.7565966155929292	0.8132472542599445	0.6404141076409751	0.8860390178189569	0.8361655045356873	1.0	0.8790636346793506	0.888232839449311	0.6704259165308876	0.8130840595569762	0.8386181867293704	0.9142435644147241	0.8464692804368943	0.8921226739343862	0.904604687886884	0.5427574450548975	0.8036849969958323	0.7285760418055481	0.6945834942193579	0.893110066818924	0.9108385523893956	0.6359052587653303	0.8628155891198914	0.8151523468004315	0.7180216300077399	0.8526581257110007	0.7944642798395237
VincentC_2016__MM058.1__bin.43	0.814568446396605	0.8134618875600725	0.9103270428561377	0.7837198616888311	0.8144047208544649	0.8846182241728385	0.6701421068220134	0.7986206231646019	0.8783805850169849	0.9135898279969809	0.8764519241876911	0.9127781488504035	0.6318637699260934	0.4251374729983141	0.7695960365390244	0.8825110721026442	0.9076036400053157	0.7509725818345425	0.818140442640906	0.6454655841961857	0.9418409525786555	0.8577659324061053	0.8819230498637647	1.0	0.8890722537754588	0.6881549564542172	0.8098295256649559	0.845314105498312	0.9382780763247655	0.8542273761266446	0.889558218978787	0.8950745103216577	0.5415115906392418	0.8346710766886966	0.7442806802991704	0.7092034600375049	0.9231371551015055	0.9369452548689892	0.6630684685451531	0.8778594427077859	0.814869840365425	0.7327608295543278	0.8726571396062075	0.8308432864276303
VatanenT_2016__G78589__bin.3	0.8250547103213782	0.867215144845964	0.9409132964487745	0.7842137991539083	0.8365711553524746	0.8993804671511868	0.6773829704754986	0.8439857677763082	0.8867977585400882	0.9352417854681225	0.9095733969898013	0.9343839844016816	0.6497346316556093	0.4357216927865761	0.814647108447522	0.9180485070092194	0.9022723301052691	0.7675949014504555	0.8506836239833017	0.6663424409274896	0.909924678502015	0.8840207717370959	0.9101065287798024	0.908013032898933	1.0	0.7118480334888375	0.8548165041989673	0.8690868720953854	0.9499973831301489	0.8810335482714909	0.9257048472413313	0.9355784302506607	0.5791305959987616	0.8474258427873301	0.7781954420336715	0.7398631776251419	0.9416819465253734	0.9486760856239815	0.6856695771581858	0.9137626064378547	0.799219995369471	0.6990719426311163	0.8899424377340214	0.8348950280359904
QinN_2014__LD-91__bin.15	0.8423040497410018	0.8729314565228146	0.9896025237645957	0.8060770849636818	0.8756868324262983	0.9336707173811591	0.6584168300243591	0.8491224577738494	0.922370278893153	0.9714586446268382	0.9605110468342382	0.9549490377640867	0.6915927956128551	0.4087719057748459	0.8254112054337467	0.9499490705448945	0.9117981703541103	0.7865051546330307	0.8855979606761429	0.6908334729001061	0.9346672539398061	0.896497877293688	0.923087880577729	0.9444263984441632	0.9565642375690706	1.0	0.898632205892082	0.9009918280426102	0.9811820282499042	0.8932484052136981	0.9415184427805039	0.9805705171798254	0.5853835741928024	0.8731948950149927	0.7904579240450802	0.7525186090686019	0.9693380243662725	0.9806843559852689	0.7363821074006548	0.941035074868385	0.8084641237898667	0.7052415319723139	0.9066748280944635	0.8806891837042432
QinN_2014__LD-44__bin.14	0.7901230732276662	0.8198686681001484	0.9231048526770664	0.7482570306526113	0.8190627404045683	0.8823985484027282	0.6255566256948112	0.7958823493951601	0.8861147190312545	0.9341661871134109	0.8906038939569798	0.8913101240377441	0.6286115460966992	0.40637026024787143	0.7817076671175472	0.8942518992395623	0.8505945455666789	0.7223101467595261	0.8341170802417412	0.6641896832908188	0.8643277760800846	0.8457538785849987	0.8709977783661741	0.8646987439491662	0.8936945200162669	0.6991515501124265	1.0	0.8319288335239954	0.9485161517091649	0.8353148427490389	0.8972038760577801	0.9188526334777172	0.5485107726750632	0.8189282645520262	0.7356033166382335	0.7104085700997115	0.9254911034949347	0.9528142781823131	0.6694231125038894	0.878386067188773	0.7508779186476737	0.6557979263823538	0.8618803155638178	0.8209811079975572
LiuW_2016__SRR3993058__bin.16	0.8452511863457584	0.8344642019356119	0.9292670895911256	0.8000782552418959	0.8296265630186496	0.8844186766704806	0.6822498752922982	0.8117358755778742	0.8658117312396039	0.9126568581818452	0.9081284387337486	0.9290487352135608	0.6558920448539761	0.43758356343217847	0.8075333651052088	0.9044029699904128	0.8965116149693747	0.775040750211864	0.8564053399003451	0.6335916189006807	0.8982918290030245	0.8762477724144709	0.8981328150932479	0.9023687045790443	0.9083936164491777	0.7008174149437841	0.8317271228588754	1.0	0.9251443178720509	0.8848734657243895	0.9326448602810142	0.9188152861045022	0.548790845249332	0.8290007065224446	0.7617943815703342	0.7242703440449059	0.9172594532146772	0.9232157526689303	0.6738323372170433	0.9047474228620278	0.7983921514813791	0.7140359677410382	0.9209561789189279	0.8198224051062473
LiJ_2014__V1.CD7-0-PN__bin.21	0.766456953286454	0.7743169253149383	0.8792531055906803	0.7221416482970061	0.8100070824546617	0.8739956072060293	0.6268266980274627	0.7557381219591527	0.908828225990419	0.9456896356098973	0.8403306578720549	0.8794346457438986	0.5942346669235832	0.415646133652568	0.7389333162409564	0.8884137172695247	0.8410046655023148	0.7041803203307853	0.7819909779321222	0.6619794007662109	0.8585260770884782	0.8112858258146117	0.8408239215778387	0.8601304780039819	0.8527076355549575	0.6553910060389969	0.8143409554983775	0.7944678823221692	1.0	0.8155281325529761	0.8425222774849204	0.8817767525890373	0.5120865532491905	0.8111831123068698	0.704071635107477	0.6644767722160758	0.9205948943424365	0.9888826561872348	0.6273032409296607	0.8494196089641024	0.7399345738842547	0.6511399407844685	0.8210444052788373	0.8090420532191329
BackhedF_2015__SID582_4M__bin.1	0.7766688996543611	0.7759705521514707	0.8796053215804035	0.7458092683645995	0.7817185556104462	0.8247561603302408	0.6384422195035525	0.7645129112383081	0.8138192624933075	0.85568002234712	0.8382114199646343	0.8664531102759679	0.5982510274760945	0.41877701246938265	0.7425153959759665	0.8439581301874933	0.8741345017290567	0.7372997747182685	0.8051593223787613	0.6084115525644441	0.8440904713500782	0.8357745320425113	0.8429524235675901	0.8479201745696325	0.8562861190070361	0.6460585180721126	0.7765339720195434	0.822804667030497	0.8830548133817177	1.0	0.8632398496052612	0.8648589812230737	0.5090746378292256	0.7735151278450116	0.7035674349351356	0.6685703102301012	0.8654594738598184	0.8837760080559989	0.6372584773782828	0.8719592785811648	0.7652724719173777	0.6791696734406374	0.8439279546781092	0.7740750990834404
