	BritoIL_2016__M1.57.ST__bin.49	CosteaPI_2017__SID713B002-11-90-0__bin.69	ZeeviD_2015__PNP_Main_415__bin.61	CosteaPI_2017__SID713A066-11-90-0__bin.37	CosteaPI_2017__SID713A078-11-0-0__bin.28	CosteaPI_2017__SID713B065-11-0-0__bin.55	CosteaPI_2017__SID713A066-11-0-0__bin.48	CM_madagascar__A46_01_1FE__bin.15	ZeeviD_2015__PNP_Main_51__bin.51	CosteaPI_2017__SID713B032-11-0-0__bin.37	Obregon-TitoAJ_2015__SM30__bin.13	CM_madagascar__A81_01_1FE__bin.24	CosteaPI_2017__SID713B042-11-0-0__bin.44	ZeeviD_2015__PNP_Main_587__bin.27	LiuW_2016__SRR3992983__bin.11	CosteaPI_2017__SID713A078-11-90-0__bin.4	CosteaPI_2017__SID713A073-11-90-0__bin.42	ZellerG_2014__CCIS74726977ST-3-0__bin.59	LiuW_2016__SRR3993058__bin.63	CosteaPI_2017__SID713A049-11-90-0__bin.34	CosteaPI_2017__SID713A073-11-0-0__bin.42	CosteaPI_2017__SID713B043-11-0-0__bin.37	ZeeviD_2015__PNP_Main_73__bin.17	HMP_2012__SRS017307__bin.40	CosteaPI_2017__SID713B042-11-90-0__bin.30	CosteaPI_2017__SID713B046-11-0-0__bin.20	CosteaPI_2017__SID713B037-11-90-0__bin.28	CM_madagascar__A62_01_1FE__bin.52	CosteaPI_2017__SID713B046-11-90-0__bin.62	LiuW_2016__SRR3993059__bin.71	RampelliS_2015__H9__bin.15	ZeeviD_2015__PNP_Main_293__bin.8	BritoIL_2016__M1.65.ST__bin.15	RampelliS_2015__H6__bin.15	ZeeviD_2015__PNP_Main_374__bin.24	CosteaPI_2017__SID713B032-11-90-0__bin.28	SchirmerM_2016__G88821__bin.15	HMP_2012__SRS049959__bin.25	CosteaPI_2017__SID713B065-11-90-0__bin.33	CosteaPI_2017__SID713B043-11-90-0__bin.27	CosteaPI_2017__SID713A049-11-0-0__bin.64
Obregon-TitoAJ_2015__SM30__bin.13	0.9842309293478037	0.9843973054302544	0.9842682164057973	0.9836325122869205	0.9834365947302036	0.983754030153597	0.9838590541041519	0.9829110879579731	0.9840355177677941	0.9831892512863376	1.0	0.9832651298162687	0.9830772215040487	0.983901731239527	0.9855596688978698	0.9830111650485437	0.9832603189410355	0.9826128658310898	0.984146461958202	0.9832344448901341	0.9836923311020858	0.9836744913734908	0.98439951310867	0.9830962998959089	0.9831837467859613	0.9830746695595185	0.9833517242908635	0.9838344851901464	0.9832826201146134	0.9839091011106621	0.9713603353265392	0.9831133651965221	0.9833781250370792	0.9795188227571282	0.9842075624226645	0.9829786569110526	0.9846186047292678	0.983082965618047	0.984264319984224	0.9828594351778482	0.9829608577452016
CM_madagascar__A81_01_1FE__bin.24	0.9895707246080913	0.9836764715583379	0.982838809575541	0.9829399671848045	0.9834822455808713	0.9829396338196585	0.9827144850535474	0.9841651518079687	0.9835464784848719	0.9823461393329622	0.9832651298162687	1.0	0.9832707287821804	0.9829064668578207	0.9849201075151504	0.9831308554701751	0.9826875834749915	0.9823145355843403	0.98332453407951	0.9831271058056685	0.9831290917036825	0.9838174043030761	0.9842666108253504	0.9831047047703283	0.9831180382769369	0.9826117429880943	0.9827220701859197	0.983387360974538	0.9826761624729888	0.9832205001152339	0.9715360803760626	0.9828124281171458	0.9833503625160531	0.979721438580713	0.9834156890068685	0.9824617013027076	0.9841887095505047	0.9822071924136829	0.983610404185253	0.9830656750685924	0.9829126349203919
CosteaPI_2017__SID713B042-11-0-0__bin.44	0.9837061380311528	0.9936315367699364	0.9837524797166495	0.988344199693283	0.9847124602879436	0.986253063426294	0.9885921250090938	0.9827772634100715	0.9840494515818832	0.9930216144461961	0.9830772215040487	0.9832707287821804	1.0	0.9839368531144679	0.9864888264237605	0.984388196118129	0.9930696163769599	0.9838244118914374	0.984592237173537	0.9947050898302947	0.9940866568775533	0.9995484164112266	0.9846753003312392	0.9834819905702038	0.9997542950721565	0.9844863923919213	0.9845692594460962	0.9844920166657597	0.9851450623848008	0.9843459930880996	0.9706848109407265	0.983858412123739	0.9837894293589808	0.9793527824366363	0.9835257181522683	0.9929492189650048	0.9855610237964709	0.9834929589226027	0.9867268822535575	0.999551211869717	0.9943637466613867
ZeeviD_2015__PNP_Main_587__bin.27	0.9844115454410796	0.9850347941988561	0.9844044129643486	0.9846449865097359	0.9849572327112472	0.9849981265616775	0.9843332811754435	0.9832527053600512	0.9841483766634783	0.9842459839553813	0.983901731239527	0.9829064668578207	0.9839368531144679	1.0	0.9926763212534939	0.9845481674614179	0.9848946112902242	0.9844367642716028	0.9929819148878023	0.9848333712910996	0.9847585223183618	0.9841930912417707	0.9844430877558334	0.9846213496253686	0.9840219666280465	0.9844737001094197	0.9841335726960474	0.9834945586457073	0.9844684170211525	0.9925497083132769	0.9710937847193075	0.9844294174320476	0.9839438409159041	0.9793436046808728	0.984065297434621	0.9842406965435506	0.9855590365823355	0.9844490496317952	0.9852770142372953	0.9838641158265005	0.9846205127363501
LiuW_2016__SRR3992983__bin.11	0.9865288955364743	0.9865466791225853	0.9866429469979474	0.9860728047754568	0.9865113786258232	0.9870402704108429	0.9863179835833462	0.9857225164896986	0.9861351294752633	0.9866254166807447	0.9855596688978698	0.9849201075151504	0.9864888264237605	0.9926763212534939	1.0	0.9862215101287222	0.9869114303871276	0.9863101794347763	0.9995294280290744	0.9868243380391171	0.9868134187098685	0.9865207184474837	0.9862036327278787	0.9861926638524544	0.986449690994204	0.986110322653493	0.9863488191767326	0.9846770313430586	0.9862788675234322	0.9995666210141069	0.9729814479653431	0.9862599611801832	0.9858667110569359	0.9818472564219379	0.9857865473581847	0.9865430893680355	0.9865298753526989	0.9861088833419277	0.9873042551447078	0.9866504838921143	0.9867656210475526
CosteaPI_2017__SID713A078-11-90-0__bin.4	0.9842921814771215	0.9854174469123999	0.9841921840823346	0.9846250455779282	0.9990610457346117	0.9848439216963086	0.9841825322310511	0.9829971954543483	0.9847353529645355	0.9842229936492419	0.9830111650485437	0.9831308554701751	0.984388196118129	0.9845481674614179	0.9862215101287222	1.0	0.9842944274495004	0.9843663024052969	0.9849817687717349	0.9845319663172453	0.9849049617784386	0.984866503659702	0.9851114175800246	0.9841885076130255	0.9843781262435035	0.984702842377261	0.9850721607943689	0.9844013737881034	0.9852446641528827	0.9846433591130689	0.9713246579158644	0.9847173167293776	0.984533512335323	0.9799229014073503	0.9845990771916698	0.9841774811822205	0.9850915254796704	0.9835644727964772	0.9856574785208009	0.9844295177804511	0.9839758782877089
CosteaPI_2017__SID713A073-11-90-0__bin.42	0.9834736289903517	0.9934478650897222	0.9836835029662845	0.9879871503000963	0.984663070949736	0.986343146589187	0.988488792899861	0.9831040534531675	0.9835601054199345	0.9925456257628683	0.9832603189410355	0.9826875834749915	0.9930696163769599	0.9848946112902242	0.9869114303871276	0.9842944274495004	1.0	0.9837798801648548	0.9851307599625523	0.9963292525368919	0.999585974657549	0.9936668236741208	0.9841475956697494	0.9837900374675983	0.9933587750590737	0.9850260251938334	0.984975878260141	0.9839552461684727	0.9856026747481575	0.9849273942118436	0.9706696821564051	0.983307932726313	0.9836016320974028	0.9795476894916099	0.9831128375282814	0.9924411851013254	0.9855662317449826	0.9834599507742399	0.986903942046289	0.9926893769414759	0.995731839578006
ZellerG_2014__CCIS74726977ST-3-0__bin.59	0.9837212330933378	0.9858268454285436	0.983398315510134	0.9834208570748765	0.9851767394422123	0.985293786373042	0.9833334191396034	0.9824894225724666	0.9837143560898125	0.9831746064997263	0.9826128658310898	0.9823145355843403	0.9838244118914374	0.9844367642716028	0.9863101794347763	0.9843663024052969	0.9837798801648548	1.0	0.9842784794903233	0.9833740262760144	0.984623239974379	0.9849078104367389	0.9845313299519198	0.9829335300373726	0.9838887737706974	0.9835673430545935	0.9840994818840662	0.9841560338896806	0.9839937270561414	0.983959947280818	0.9709833018236009	0.9836388022029665	0.9831165353466619	0.9794905991210554	0.983771714303407	0.9833287687586464	0.9854943276704029	0.9832387762818453	0.9860551065349714	0.9836297524951517	0.98316848426408
LiuW_2016__SRR3993058__bin.63	0.9848750469723176	0.9858940896699727	0.9849852994231734	0.9847893558071958	0.9854967094544032	0.9857446957459662	0.9847475340482388	0.9839121887287025	0.984193443939335	0.9848045833695984	0.984146461958202	0.98332453407951	0.984592237173537	0.9929819148878023	0.9995294280290744	0.9849817687717349	0.9851307599625523	0.9842784794903233	1.0	0.9850282325778266	0.9857257616972029	0.9855632619062404	0.984750417934987	0.984148439044372	0.9850916625341062	0.9844390811121687	0.9845452839238421	0.9837913576400121	0.9847677488058424	0.999684315539138	0.9713275025648048	0.9844951461350776	0.9842279453322362	0.9807593514994514	0.9842603971950552	0.9849781368840634	0.9860645755219072	0.9841966470937389	0.9863740764740926	0.9845174322781557	0.9851168042417057
CosteaPI_2017__SID713A049-11-90-0__bin.34	0.9836643039190248	0.9933860875527664	0.9839360196281967	0.9885916819603006	0.9853904900534219	0.9860439205026901	0.9889063519018387	0.9832510542087431	0.9840224977580224	0.9925054385550618	0.9832344448901341	0.9831271058056685	0.9947050898302947	0.9848333712910996	0.9868243380391171	0.9845319663172453	0.9963292525368919	0.9833740262760144	0.9850282325778266	1.0	0.9967569635199973	0.9952624226465169	0.98473255180228	0.9835875246515278	0.9952001485094979	0.9850540367872996	0.9846159538853386	0.984474742791263	0.9852176592106471	0.9846567914910673	0.9712193109674943	0.9833997948864363	0.9837419573411953	0.9799825788622439	0.9838088746217329	0.9922096661311187	0.9859188408461881	0.9833117611112983	0.9866827272789461	0.995119584787344	0.9998282533008395
CosteaPI_2017__SID713A073-11-0-0__bin.42	0.984160499022253	0.9934190206639669	0.9842619211605529	0.9887769544866726	0.9848431965980317	0.9867611262249125	0.9894525220912451	0.9835489295994331	0.9844976147225425	0.9928943440741473	0.9836923311020858	0.9831290917036825	0.9940866568775533	0.9847585223183618	0.9868134187098685	0.9849049617784386	0.999585974657549	0.984623239974379	0.9857257616972029	0.9967569635199973	1.0	0.9939767629703455	0.984826693861818	0.9845155321913936	0.9940551963810409	0.9859262121214161	0.9856355386522561	0.984420309476804	0.9861133478196008	0.9848294245845792	0.9710178173897085	0.9836581224408585	0.9842318689416483	0.9799684414363524	0.9836979272347715	0.9927208745707626	0.9856716884108478	0.9837059300605887	0.9871061880476187	0.9939011997002517	0.996282869479858
CosteaPI_2017__SID713B043-11-0-0__bin.37	0.9847922034091046	0.9941346428323445	0.9845613096659712	0.9892545340235356	0.9849314688504581	0.98681204776048	0.9894317274414729	0.9832823001372082	0.985044111555241	0.9935048917283152	0.9836744913734908	0.9838174043030761	0.9995484164112266	0.9841930912417707	0.9865207184474837	0.984866503659702	0.9936668236741208	0.9849078104367389	0.9855632619062404	0.9952624226465169	0.9939767629703455	1.0	0.98532614278377	0.9848605940008788	0.9993772812838891	0.9858071580827438	0.9857870080195427	0.9847739044073116	0.9861153958772403	0.9849788873072645	0.9712374068752108	0.9846487886077233	0.9849575111916463	0.9800553770769143	0.9850023457780691	0.9935400015426576	0.9859201923012525	0.9846768540728015	0.9867680343894478	0.999595597080667	0.9948534694449109
ZeeviD_2015__PNP_Main_73__bin.17	0.9846500444412476	0.9860296179613064	0.9848372448305635	0.9846633163429744	0.9856557695073361	0.9852888197405353	0.9841709343639405	0.9836570146953437	0.9929981681061913	0.9843419841996299	0.98439951310867	0.9842666108253504	0.9846753003312392	0.9844430877558334	0.9862036327278787	0.9851114175800246	0.9841475956697494	0.9845313299519198	0.984750417934987	0.98473255180228	0.984826693861818	0.98532614278377	1.0	0.983893882202392	0.9847621497731419	0.9843356877598204	0.9841141556802032	0.9846664549117792	0.9846786365562523	0.9840777891147225	0.9714970521965146	0.9841044325794206	0.984498479791848	0.9802128478715213	0.9945423680847137	0.9846163584807125	0.9855003407348004	0.9834786064065129	0.9859075506230957	0.9846905856640336	0.9843725258705206
HMP_2012__SRS017307__bin.40	0.9838799892058975	0.9853857338170943	0.9835493628728059	0.9838306937435611	0.98510892422729	0.9841609645448812	0.9835933378746712	0.9822527159022219	0.9837073490691378	0.9834172160372296	0.9830962998959089	0.9831047047703283	0.9834819905702038	0.9846213496253686	0.9861926638524544	0.9841885076130255	0.9837900374675983	0.9829335300373726	0.984148439044372	0.9835875246515278	0.9845155321913936	0.9848605940008788	0.983893882202392	1.0	0.9837299587411068	0.9841730835374799	0.9841008676898431	0.9836910108877052	0.9844156595926582	0.9840946701134655	0.970934081887514	0.9912707119658998	0.9832992864953385	0.9798881483844152	0.9829540603433712	0.9834318520056075	0.9882233754561904	0.9876998945692083	0.985333022480974	0.9835711136396904	0.9833461412186613
CosteaPI_2017__SID713B042-11-90-0__bin.30	0.9836867568192171	0.9936446023022394	0.9836312462316585	0.9885391297119821	0.9847595395612234	0.9862845949987878	0.9889152303996765	0.9826538970508298	0.9842727924485949	0.9930730528791789	0.9831837467859613	0.9831180382769369	0.9997542950721565	0.9840219666280465	0.986449690994204	0.9843781262435035	0.9933587750590737	0.9838887737706974	0.9850916625341062	0.9952001485094979	0.9940551963810409	0.9993772812838891	0.9847621497731419	0.9837299587411068	1.0	0.9851650096225913	0.985182632207396	0.9845097978434729	0.9852876667140423	0.9842293370899259	0.9705486753105801	0.9834293208743766	0.9837611721946647	0.9793647906356704	0.984038303465771	0.9929781235694848	0.9854927458063464	0.9832029148126179	0.9867512852732544	0.9995195966398567	0.9947039406727199
CosteaPI_2017__SID713B046-11-0-0__bin.20	0.9836574160653994	0.9860532126625144	0.9845788721308815	0.9833759151964117	0.9852859608334251	0.9861992991342383	0.9837535771616285	0.9824884544705479	0.9836907218459826	0.9845674372970037	0.9830746695595185	0.9826117429880943	0.9844863923919213	0.9844737001094197	0.986110322653493	0.984702842377261	0.9850260251938334	0.9835673430545935	0.9844390811121687	0.9850540367872996	0.9859262121214161	0.9858071580827438	0.9843356877598204	0.9841730835374799	0.9851650096225913	1.0	0.9958058129103189	0.984397465797889	0.9997352824872924	0.984359233097881	0.9711148191464958	0.9837696509042296	0.9834520078955292	0.9792707691663856	0.9830516260430133	0.9845930913880617	0.9854591881869958	0.9836883681001946	0.9867469899032655	0.9845940957418101	0.9846240689101187
CosteaPI_2017__SID713B037-11-90-0__bin.28	0.9832620555966346	0.9858910338582024	0.9841923464691185	0.983599504955912	0.9852012877797351	0.9861106119008218	0.9838391414012335	0.9826992007447772	0.9838192069209761	0.9850825443405368	0.9833517242908635	0.9827220701859197	0.9845692594460962	0.9841335726960474	0.9863488191767326	0.9850721607943689	0.984975878260141	0.9840994818840662	0.9845452839238421	0.9846159538853386	0.9856355386522561	0.9857870080195427	0.9841141556802032	0.9841008676898431	0.985182632207396	0.9958058129103189	1.0	0.9841460330768085	0.996321061543725	0.9843816428980046	0.9708562636542327	0.9836672689952651	0.9833293838862559	0.9796156926047924	0.9832470531004615	0.9848581307184385	0.9857517901842953	0.9836404021802545	0.9865535465924896	0.9846698208182957	0.9840974180055857
CM_madagascar__A62_01_1FE__bin.52	0.9848224205167179	0.9841375311286475	0.9842084867865	0.9839636366074241	0.9846232263028059	0.9837179212034224	0.9842899256447898	0.9843983687346252	0.9845971132154908	0.9839533099610154	0.9838344851901464	0.983387360974538	0.9844920166657597	0.9834945586457073	0.9846770313430586	0.9844013737881034	0.9839552461684727	0.9841560338896806	0.9837913576400121	0.984474742791263	0.984420309476804	0.9847739044073116	0.9846664549117792	0.9836910108877052	0.9845097978434729	0.984397465797889	0.9841460330768085	1.0	0.9844180570168846	0.9834191313282535	0.9722031217546228	0.9836594682711834	0.9846869206276078	0.9805395438963987	0.9844910221604707	0.9840106049362028	0.9842767044460401	0.982910472566464	0.9836726737901582	0.9845456241903343	0.984148381753588
CosteaPI_2017__SID713B046-11-90-0__bin.62	0.9839067969239611	0.9862946911561993	0.984771903752587	0.9840790733943465	0.9855245018789317	0.9860728565186216	0.9841751273766352	0.9827697940097988	0.9842042932938514	0.9849896894658534	0.9832826201146134	0.9826761624729888	0.9851450623848008	0.9844684170211525	0.9862788675234322	0.9852446641528827	0.9856026747481575	0.9839937270561414	0.9847677488058424	0.9852176592106471	0.9861133478196008	0.9861153958772403	0.9846786365562523	0.9844156595926582	0.9852876667140423	0.9997352824872924	0.996321061543725	0.9844180570168846	1.0	0.9845037126851091	0.971502620342823	0.9843396033970002	0.9838111947026071	0.9795049977037786	0.984080302257885	0.9851362517615811	0.9856671870300617	0.9837729126838654	0.9868701139067726	0.9852441459598095	0.9850003782406961
LiuW_2016__SRR3993059__bin.71	0.9843748910565251	0.9856253708624648	0.9843858073534364	0.9847572966707228	0.9848407105478192	0.9849856862430189	0.9844601620768789	0.983107196527295	0.9837243447271072	0.9843136669601946	0.9839091011106621	0.9832205001152339	0.9843459930880996	0.9925497083132769	0.9995666210141069	0.9846433591130689	0.9849273942118436	0.983959947280818	0.999684315539138	0.9846567914910673	0.9848294245845792	0.9849788873072645	0.9840777891147225	0.9840946701134655	0.9842293370899259	0.984359233097881	0.9843816428980046	0.9834191313282535	0.9845037126851091	1.0	0.9707008070941999	0.9840348172205273	0.9837228939819241	0.9796011720908758	0.9839511529964258	0.9844797964780123	0.9852774073859354	0.9839313461684227	0.9859618619806922	0.9843910631006819	0.9846261961459104
RampelliS_2015__H9__bin.15	0.9709334039612931	0.9716914423409483	0.9706220668305203	0.971107939134042	0.9717066455366933	0.9714019477078804	0.9708539106536643	0.9717555709654235	0.9712144918702268	0.9703554279915781	0.9713603353265392	0.9715360803760626	0.9706848109407265	0.9710937847193075	0.9729814479653431	0.9713246579158644	0.9706696821564051	0.9709833018236009	0.9713275025648048	0.9712193109674943	0.9710178173897085	0.9712374068752108	0.9714970521965146	0.970934081887514	0.9705486753105801	0.9711148191464958	0.9708562636542327	0.9722031217546228	0.971502620342823	0.9707008070941999	1.0	0.9705147583501488	0.9707812945359523	0.9719059980514343	0.9709716357880923	0.9703259565903258	0.9714768278823084	0.9706408526192407	0.9722506383324367	0.9708487227105203	0.9705047577491063
