	NielsenHB_2014__O2_UC58_2__bin.2	ZeeviD_2015__PNP_Main_111__bin.3	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.66	SchirmerM_2016__G89089__bin.14	BackhedF_2015__SID566_12M__bin.26	ZeeviD_2015__PNP_Main_165__bin.56	SchirmerM_2016__G89059__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES19__bin.50	SchirmerM_2016__G90575__bin.14	SchirmerM_2016__G89168__bin.7	ZeeviD_2015__PNP_Main_71__bin.27	ZeeviD_2015__PNP_Main_38__bin.4	ZeeviD_2015__PNP_Main_142__bin.16	ZeeviD_2015__PNP_Main_217__bin.35	ZeeviD_2015__PNP_Main_230__bin.30	NielsenHB_2014__O2_UC1_2__bin.64	ZeeviD_2015__PNP_Main_30__bin.24	ZeeviD_2015__PNP_Main_359__bin.43	BackhedF_2015__SID626_12M__bin.8	SchirmerM_2016__G88922__bin.7	ZeeviD_2015__PNP_Main_459__bin.26	ZeeviD_2015__PNP_Main_689__bin.9	ZeeviD_2015__PNP_Main_340__bin.40	ZeeviD_2015__PNP_Main_186__bin.45	FengQ_2015__SID530323__bin.64	ZeeviD_2015__PNP_DietIntervention_25__bin.10	FengQ_2015__SID530450__bin.39	CM_madagascar__A15_02_1FE__bin.10	ZellerG_2014__CCIS74726977ST-3-0__bin.79	BackhedF_2015__SID238_M__bin.26
ZeeviD_2015__PNP_Main_71__bin.27	0.8911427331476736	0.8523680876357996	0.9029142687898246	0.8365564980234227	0.7593733160014315	0.8489409577246942	0.7057727985125279	0.7293955704924371	0.9202987901948604	0.7056581323504609	1.0	0.8109921142589172	0.8282809948292246	0.6984994672908346	0.5575073941677602	0.7581767771712526	0.8428780486801565	0.7784217822515292	0.8910270385895341	0.7229223314150318	0.8331447940534026	0.5920738429515789	0.7259041658268099	0.8966749898188789	0.6583827649045443	0.6713528961690189	0.7608958563865453	0.8790565083073836	0.6580454509928136	0.942698799244746
ZeeviD_2015__PNP_Main_38__bin.4	0.8375807195571956	0.8010152406211563	0.8387535555043051	0.7949732856703567	0.7009066535977859	0.8047715828720787	0.6783364083640837	0.6910386877306273	0.8558516874231242	0.6780750307503075	0.7578019295817958	1.0	0.7622482318573186	0.6570898677736777	0.5210437807503076	0.7058651406826568	0.8001960332103322	0.7443770179889299	0.8400272908979091	0.6740928659286592	0.8061510224477245	0.5540412630688807	0.7133095979397295	0.8292272063345634	0.6122323762300124	0.6439767835178352	0.7176939191266912	0.8192674700184502	0.6012487507687577	0.879271409901599
ZeeviD_2015__PNP_Main_142__bin.16	0.7972013106570314	0.6320445815394848	0.7799224592686393	0.7252283192435035	0.6394843621366254	0.7408290389543697	0.5581393576927194	0.5482408570395624	0.746261156908931	0.5501776610006389	0.6136594204140814	0.604375790255255	1.0	0.5393103774062904	0.44703865950613025	0.6226820925254377	0.7138128332691415	0.6078611992717555	0.7719462860717358	0.5342843635080838	0.6872358752171	0.5117928275013971	0.5892032703186317	0.7439677737764211	0.5425355902966275	0.6105595435786606	0.6197806961903554	0.7902403976010145	0.5610285632868981	0.8543884571969753
ZeeviD_2015__PNP_Main_217__bin.35	0.8410774783215995	0.8388613796962638	0.8282998017602992	0.7671686642461469	0.6863979152297541	0.8007967544213527	0.6282593513180554	0.6375390948644206	0.8556071036615784	0.6747426571060474	0.7365803217816413	0.7415487856191628	0.7676143782344087	1.0	0.4808250805755458	0.708398401068846	0.7648555062486715	0.685210429056648	0.8137821055051642	0.810218562523587	0.7882045209062635	0.523277440148528	0.8041596718850992	0.7979104581202366	0.5990086930494646	0.6333194522164239	0.6780377956786348	0.8286517097631968	0.5921538071132049	0.8673708080111395
ZeeviD_2015__PNP_Main_230__bin.30	0.6716924663137589	0.527937885641578	0.6790570336942268	0.6572468230321077	0.6513600492627447	0.5684075143431605	0.7081169067397327	0.5701914255140557	0.5654350684727307	0.5581028874427915	0.48101583115797614	0.4811094410204628	0.520599937179353	0.3934067601404769	1.0	0.5949532305606476	0.6829380719740057	0.6604952183549864	0.7176225224441846	0.38030093574370594	0.6961485974491979	0.5679359158416281	0.3796044073830232	0.6349889708948748	0.5478231048661157	0.46899561497686815	0.6715451749661495	0.6746817708324091	0.5132158492588406	0.7162467680196767
NielsenHB_2014__O2_UC1_2__bin.64	0.8695598487450299	0.676172916438002	0.8736058837900134	0.8253893788703321	0.7811210995726481	0.756504105340306	0.7303699586102387	0.640976571766447	0.755316672390657	0.6312239543685848	0.6525720780209392	0.6501905734730223	0.7233936240648356	0.5782046084613559	0.5935155450596062	1.0	0.8298943658231748	0.7782762173511261	0.8451141316470575	0.5766246100900377	0.8120718071640756	0.6336408650424696	0.5769105145572286	0.8118629110208648	0.6582613998874085	0.6270699306393992	0.783744250930296	0.8498421771934981	0.6688000332817584	0.8949929541809324
ZeeviD_2015__PNP_Main_30__bin.24	0.7942126831263625	0.6036078749386347	0.8090909123414108	0.7644705269040619	0.6962808181291925	0.7056491217908081	0.6637461558347109	0.5597762562612384	0.6963609104928504	0.5489655749433902	0.5861076934793732	0.5954838633552766	0.6699576046805404	0.5043569888274728	0.5504086677100127	0.6704671208332752	1.0	0.7036682660110535	0.7959082098605856	0.5075692646984683	0.7599860696496066	0.5730497777615686	0.5256937375280278	0.7517640879428455	0.5786512374448963	0.5776976377400939	0.7059476803785508	0.7821223117659616	0.5774158842465114	0.8587127798450428
ZeeviD_2015__PNP_Main_359__bin.43	0.8201932503600454	0.647720013597153	0.8253200996467697	0.8005968460516527	0.766578920143	0.7037479206044492	0.7395426725631455	0.6323591717560199	0.703719182660017	0.586033605331135	0.6215015658074295	0.6360351653909756	0.6550613267734186	0.5187966683690478	0.6112068130276492	0.7219431448507351	0.8079463700691846	1.0	0.8165308046131791	0.5242404561286541	0.8097498813533436	0.6201233761008685	0.5233639488234686	0.7670424221324869	0.6264412079132804	0.5831195777656988	0.7726364682872677	0.8185695564996199	0.6162917870239148	0.8682710103111745
BackhedF_2015__SID626_12M__bin.8	0.7609316890389001	0.5800842348645252	0.7613664865938482	0.7229321015554675	0.655408614211705	0.6742233166077388	0.5828999150776079	0.5179435157870346	0.6691547102644052	0.5013705990275303	0.551565207537849	0.5564937619601158	0.644975700991695	0.4777053256652785	0.5148649199221311	0.6078036930418386	0.7085268065742918	0.6330693779020986	1.0	0.48111622654289476	0.6932423674886017	0.5327428659461207	0.5070398371323478	0.6985786639810649	0.5185091345682518	0.5825402362803228	0.636295028284122	0.7518369082647185	0.5473926151895221	0.8270263284879613
SchirmerM_2016__G88922__bin.7	0.8100251375997757	0.812492854227271	0.7986472567216825	0.7395938148777963	0.6568001113317858	0.7790664167564684	0.6086977440310488	0.6403833289962911	0.8288108244294634	0.6492857331317082	0.7273411103483206	0.7258170237268108	0.7255531798106635	0.7730269777817556	0.4434709236244291	0.6740337751253129	0.7343940203656463	0.6606170533187168	0.781970769198137	1.0	0.747216834690405	0.5123988533653808	0.7981526787141592	0.7529360395786568	0.5760949134514354	0.6059832557408038	0.6742251912997728	0.7924448553281727	0.5750297083076171	0.8400712688978206
ZeeviD_2015__PNP_Main_459__bin.26	0.8338190512025314	0.6952200220150554	0.8652956724758056	0.8117954266955526	0.7660732884774634	0.7447390951079992	0.7478454303179874	0.6437152314424225	0.7470375884088319	0.6189295977850954	0.631113832481477	0.6535285241421646	0.7026569195905169	0.5662029171116808	0.611195894262297	0.7146997624773402	0.8279043552572436	0.7682646667710551	0.848332939929125	0.5625839879034049	1.0	0.6222941775398136	0.5888123633309885	0.8026256030574906	0.6334095992184889	0.6164414135441668	0.7860512111006983	0.8361109228483711	0.6211681066818731	0.898201402700233
ZeeviD_2015__PNP_Main_689__bin.9	0.7086683464173418	0.522202278075089	0.696699498157133	0.6973654290652396	0.6520059138329551	0.5800149928159424	0.6321562584594882	0.5297690689877768	0.5847073277387919	0.5028340586802158	0.47954146971242945	0.48023447098265415	0.5594931595277263	0.40190950169710343	0.5331395373050414	0.5962597088894905	0.6674672552735148	0.6290731524477854	0.6970468317264644	0.41248859921287717	0.6653632634362702	1.0	0.4213785061324782	0.6309414239010473	0.5163092684755222	0.5267867480165754	0.6737896424629866	0.7071649001520105	0.5319255356808196	0.7679470253836703
ZeeviD_2015__PNP_Main_340__bin.40	0.8324014330998164	0.8061728369575426	0.8223927523381802	0.7748684209168165	0.6647115169243886	0.812303560350905	0.6148477150810945	0.6493431625841626	0.8512622199009299	0.6630636172867923	0.7285858203216526	0.7661969490374263	0.7982094509856948	0.7654021587330424	0.4415947828725786	0.6727471565602714	0.7587899162786473	0.6579274139691105	0.8221243815860505	0.7962343454695405	0.7801733881497799	0.5221839392491193	1.0	0.8046302212303973	0.574995690585038	0.6440180675447895	0.677040572496746	0.8140882258525673	0.5868478719747648	0.8915307351603876
ZeeviD_2015__PNP_Main_186__bin.45	0.862113070190946	0.6932984103975437	0.8729819323980917	0.8063062762897072	0.7305186189238463	0.7939859066982186	0.6877479527787762	0.6277418613867285	0.8067750861281285	0.6180850058856017	0.683549831232378	0.6765027883601886	0.7654900297553133	0.5768132768827752	0.5610383745939562	0.7190512010116258	0.8241457449823433	0.7323644596672627	0.8602891804098637	0.5704882638787899	0.8077201534529059	0.5938460477096327	0.6111249828998084	1.0	0.625360573954948	0.6398634963727995	0.7233547655735217	0.8546881571814338	0.6290342242941491	0.9179355433509947
FengQ_2015__SID530323__bin.64	0.8018438162956443	0.6424506498366338	0.7951536031393632	0.7513812259509697	0.7260342061217394	0.708943950849272	0.6862505353451085	0.6511285762594661	0.7125641406282237	0.6154075997899882	0.6072731998294485	0.6043421408966669	0.6754359713021822	0.5239438583644027	0.5856488145574029	0.7054171945023199	0.7675556438772881	0.7237002674472706	0.7726024720494125	0.5281450428347229	0.7712640499930518	0.5879837017946333	0.528407320438255	0.7566604519996415	1.0	0.5601320019938789	0.7452587276073974	0.7971564934100973	0.7098782851692687	0.834722898731914
ZeeviD_2015__PNP_DietIntervention_25__bin.10	0.7652560464894211	0.578462834381437	0.7790737924072735	0.7399902976523388	0.6453523367481959	0.7050405315999836	0.5653062633854884	0.5295265117928711	0.705457442672596	0.5069881627948218	0.5565767082270451	0.5713540316750105	0.6832072653361889	0.4979009507959677	0.45064463489162015	0.603993308960945	0.6887507332178372	0.6054866008703126	0.7801787346365285	0.49933072557873054	0.6746503574010667	0.539210955297584	0.5319499672609709	0.6958672091341891	0.5034529444664221	1.0	0.6309932032411639	0.75176782230892	0.5399313844516895	0.8388655755930539
FengQ_2015__SID530450__bin.39	0.8458662730780533	0.6833753460713834	0.8620327356110906	0.8346124126083423	0.7989784667624965	0.7222713835906701	0.7782254857557145	0.702100664808674	0.7182909871165588	0.6449707361954459	0.6194215218517864	0.6252608878012925	0.6810036007330393	0.5234328104554371	0.6336180878860156	0.7412717176275179	0.8264582299060929	0.7877873951739628	0.836784489304542	0.545531147889582	0.8447431892900588	0.6772283146041077	0.5491289507810518	0.7724623036487037	0.6577524594404758	0.6196002608668717	1.0	0.8325232172352968	0.6387537997737925	0.91442963836116
CM_madagascar__A15_02_1FE__bin.10	0.7597367628568229	0.5530033400447475	0.7407268525623638	0.691865540239347	0.6314606768998697	0.6555461005198778	0.5585435366762664	0.49017376348626596	0.655761813650095	0.4908779585421942	0.5216071635065863	0.5202515575128734	0.6329017138362429	0.46627781349265796	0.4639989430971951	0.5858777770014411	0.6674039153611242	0.6083522171312838	0.7206832278617153	0.467357599585782	0.6549428970425942	0.5180803911272643	0.4812788768027836	0.6652721082312408	0.5128196757224482	0.5380669601626361	0.6068230032576649	1.0	0.5407186756007092	0.7882642903846558
ZellerG_2014__CCIS74726977ST-3-0__bin.79	0.7243552518866831	0.560191750886624	0.7012360851403235	0.6745985012340504	0.6311546357770855	0.6296444754624382	0.5751667951923918	0.5140702096359704	0.6292021299323867	0.504380116019053	0.5207839323174714	0.5092333016597114	0.5992898868905796	0.44440831707262485	0.4707529030197102	0.6149502208675589	0.6571700059616946	0.6108869088918776	0.6998333574107118	0.4523196689123061	0.6489685047540953	0.519759253343534	0.46272801447084366	0.6530415833284162	0.6090878200341424	0.515425732138824	0.6209749914033585	0.7211843628616948	1.0	0.7375539960648746
BackhedF_2015__SID238_M__bin.26	0.7824575800224384	0.5781073766460408	0.7783363001412182	0.7367445502262508	0.6607491764756472	0.6827346114944918	0.5952927643631875	0.5215615413306052	0.6850653548806901	0.4979757919226976	0.5474747492845767	0.546480935833037	0.6697254500753572	0.47768533441314986	0.4821088195867253	0.6038829199362025	0.7171770561680787	0.6315666567225597	0.7758977542742489	0.4849095937339584	0.6886168643095251	0.5506455158796638	0.515853086420859	0.6993075258375073	0.5255666573198033	0.587637295119295	0.6523495416304214	0.7715005478217478	0.5412317612984316	1.0
