	BritoIL_2016__W1.44.ST__bin.70	BritoIL_2016__W2.69.ST__bin.3	BritoIL_2016__W2.13.ST__bin.34	BritoIL_2016__M2.36.ST__bin.3	BritoIL_2016__W1.38.ST__bin.17	BritoIL_2016__M1.57.ST__bin.54	BritoIL_2016__WL.7.ST__bin.78	BritoIL_2016__M2.41.ST__bin.40	BritoIL_2016__W2.11.ST__bin.63	BritoIL_2016__M1.59.ST__bin.21	BritoIL_2016__W1.18.ST__bin.19	BritoIL_2016__W1.26.ST__bin.53	BritoIL_2016__M2.39.ST__bin.25	BritoIL_2016__M2.37.ST__bin.25	LiuW_2016__SRR3993030__bin.56	BritoIL_2016__M1.27.ST__bin.96	BritoIL_2016__W2.21.ST__bin.22	BritoIL_2016__W2.15.ST__bin.65	BritoIL_2016__M1.22.ST__bin.51	Obregon-TitoAJ_2015__HCO74__bin.1	BritoIL_2016__W3.23.ST__bin.8	BritoIL_2016__M2.50.ST__bin.62	BritoIL_2016__W1.31.ST__bin.47	BritoIL_2016__W1.33.ST__bin.46	BritoIL_2016__M2.63.ST__bin.18	BritoIL_2016__M2.60.ST__bin.4	BritoIL_2016__M1.61.ST__bin.36	BritoIL_2016__W2.33.ST__bin.50	BritoIL_2016__W2.62.ST__bin.9	BritoIL_2016__W1.37.ST__bin.46	BritoIL_2016__M2.51.ST__bin.30	BritoIL_2016__W1.20.ST__bin.10	BritoIL_2016__W3.20.ST__bin.25	LiJ_2014__MH0245__bin.7	BritoIL_2016__W1.40.ST__bin.31	BritoIL_2016__W1.21.ST__bin.57	BritoIL_2016__W1.8.ST__bin.57	CM_madagascar__A13_03_1FE__bin.36	BritoIL_2016__W1.39.ST__bin.79	BritoIL_2016__M2.45.ST__bin.43	BritoIL_2016__M1.25.ST__bin.73
BritoIL_2016__W1.18.ST__bin.19	0.9926371458224853	0.9931602733871537	0.9920220739148683	0.992307608211413	0.9924070791338432	0.9925890645837302	0.9928452423295082	0.9934738930745537	0.992541205358598	0.9924510267702722	1.0	0.9930075799454151	0.9928398739464228	0.9924766058300352	0.990411040672829	0.9928875994960757	0.9923163935758771	0.9931372527171309	0.9927483308881032	0.985562609752803	0.9925043387048488	0.9928141731911394	0.992244314202911	0.9928947036331689	0.9924924024367228	0.9918206495429819	0.9927314449076449	0.9927774096668469	0.9927902325716208	0.9936096023826461	0.9927800109534685	0.9922658990369149	0.9929731814461888	0.9892319711667094	0.9919681968073761	0.9929374023117808	0.9928542048764699	0.991195372338035	0.9934939366098311	0.9926363015702722	0.9925675152486986
BritoIL_2016__W1.26.ST__bin.53	0.993210128040995	0.9931344703441376	0.994489768511524	0.9931449187210635	0.9927658286936585	0.9932857262796534	0.9936562465507754	0.9934549296485861	0.992806383461666	0.9926156514391808	0.9930075799454151	1.0	0.9931440145042573	0.9929634309895902	0.9909204855130476	0.9928244197718259	0.9930634649743644	0.9930883949838868	0.9936486158488109	0.9863379674865553	0.9929615094492691	0.9929972186533764	0.9930114919329406	0.9930512187545979	0.9928146197358644	0.9941419200193219	0.9931937015097565	0.993100110894457	0.9931040697227048	0.9932675959853928	0.9932902053991072	0.9921374005676841	0.9930109676030674	0.989278458060639	0.9958600793614976	0.9935127534633885	0.9933364819221016	0.9919768180728045	0.9933205342827721	0.9935353665015743	0.9929895963741181
BritoIL_2016__M2.39.ST__bin.25	0.9936620746797828	0.9929163928855672	0.993766721907196	0.9931712333819619	0.9932843126095567	0.9930554307681434	0.994671664347667	0.993314285833283	0.9926497885763519	0.9927666777241914	0.9928398739464228	0.9931440145042573	1.0	0.9929156049867677	0.9913339284875252	0.9929915020254625	0.9932618125227641	0.9930475277888604	0.9946830429388434	0.9861985300489196	0.9932041259269253	0.9931310467487465	0.9930903870193565	0.993015805958757	0.9930152209927896	0.9942134927052021	0.994355560628909	0.9930018338424312	0.9928852859047752	0.9935703580507399	0.9930030358412798	0.9923659122895329	0.9928219949054323	0.9895298385020295	0.9931170808681856	0.9931318090922667	0.9929610388551819	0.9916338128546544	0.9935094106564587	0.9929348631983551	0.9930618416881882
BritoIL_2016__M2.37.ST__bin.25	0.9925288307086404	0.9924905069498935	0.9917445152242921	0.99233864838104	0.9923243509964638	0.9929148308650997	0.9925221380132208	0.9935067423024937	0.9923627324771395	0.9923664065491438	0.9924766058300352	0.9929634309895902	0.9929156049867677	1.0	0.9911030284460939	0.9925602873268343	0.9924066969131572	0.9925995372662968	0.9926398310131604	0.9857147341960628	0.9922312332449513	0.9925793918669742	0.9920326301941166	0.9925481595242603	0.9929580916113733	0.992052045834334	0.9926114487329121	0.9925896129004214	0.9925352023354926	0.9935449614047983	0.9926485310572023	0.9962188452067607	0.9925922698156783	0.9892440332768143	0.992264227382247	0.9924412482035214	0.9926148586428282	0.9918555625584075	0.9930732626213502	0.992461201379304	0.9912821723922283
LiuW_2016__SRR3993030__bin.56	0.990909505860534	0.9908863348085681	0.9905911873039231	0.9900479795368998	0.9898471993326415	0.9910606199807607	0.9910327400325752	0.9911950949609301	0.9907191712102951	0.9902840644267253	0.990411040672829	0.9909204855130476	0.9913339284875252	0.9911030284460939	1.0	0.9910382989546236	0.9907312996484972	0.9907416302186879	0.9909615741289249	0.9861311811735274	0.9910748432222719	0.991024332114212	0.9903225261912361	0.9904865703358029	0.9909419429817149	0.9902180291943691	0.9907625233053083	0.9901868526697456	0.9902364880038262	0.9916037497176855	0.9903173852389819	0.9907089208531141	0.9907845579078456	0.9901203867537376	0.9907893447042102	0.990832766679283	0.9910586106245589	0.9899299300255973	0.990794282982004	0.9908273400068893	0.990993049176602
BritoIL_2016__M1.27.ST__bin.96	0.9928569818211879	0.9927425280226666	0.9925318279787209	0.9927011186899952	0.9922036425362728	0.9933984170944646	0.9929549209424756	0.993242359553598	0.9925151055253776	0.9939557226399331	0.9928875994960757	0.9928244197718259	0.9929915020254625	0.9925602873268343	0.9910382989546236	1.0	0.9927985863472019	0.99291023188037	0.9929964941321978	0.986023796002146	0.9929843341085242	0.9930146320650537	0.9928088160730131	0.9925947995666305	0.9949631638418079	0.9927942306468018	0.992837927323897	0.9928479809182649	0.9928834976302662	0.993474941983202	0.9929041277383627	0.9921059558688885	0.9929180069269569	0.9892624832806459	0.9925733941666866	0.9929963559164378	0.9930457682773205	0.9918747701114042	0.9932036230525167	0.992975260260746	0.9967771273364708
BritoIL_2016__W2.21.ST__bin.22	0.9929049087372587	0.9926344799285194	0.9921975376475618	0.992304427089499	0.9980016011797056	0.9927709974841226	0.9924293919527325	0.9931188045358369	0.9917018442129593	0.9924108175739692	0.9923163935758771	0.9930634649743644	0.9932618125227641	0.9924066969131572	0.9907312996484972	0.9927985863472019	1.0	0.9925929427016515	0.9925217569151461	0.9856805833298283	0.9928517657448688	0.9930521604580483	0.9923790060543469	0.9925356335566651	0.9926388270994216	0.9913990980010688	0.9926999172538163	0.9922170915831464	0.9922441826221088	0.9937330267636726	0.9922904447359332	0.9920724456862366	0.9926324749595055	0.9892404214731291	0.9923112837800213	0.9936644013772261	0.9928116747099361	0.9913420584507943	0.9930993414599972	0.9932396016142108	0.9923663651062045
BritoIL_2016__W2.15.ST__bin.65	0.9930060125020147	0.9926868592204193	0.991686058921218	0.9925152801328433	0.9924854845433487	0.9927652825748777	0.9929270176834118	0.9931455545626637	0.9924109678139608	0.9924412020181274	0.9931372527171309	0.9930883949838868	0.9930475277888604	0.9925995372662968	0.9907416302186879	0.99291023188037	0.9925929427016515	1.0	0.993254894232621	0.9860368758412822	0.9927011476779062	0.9927853796403533	0.9924766648396923	0.9932077111079027	0.9926421385238349	0.9922001508395998	0.9928089404857755	0.999868230510553	0.9999309985715993	0.9942424674152841	0.9983004164194367	0.9922908113273247	0.9999108217464974	0.9891630473728448	0.9924596827266501	0.9927758457861809	0.9927777075440536	0.9913502722593428	0.9986014679861375	0.9921646860502042	0.9926341005379905
BritoIL_2016__M1.22.ST__bin.51	0.9929106012243694	0.9920965006746135	0.9976261076944836	0.9926062027424087	0.9924482311097969	0.9930535355385336	0.9985881618610504	0.993579185539182	0.9924416731990529	0.9925470042419902	0.9927483308881032	0.9936486158488109	0.9946830429388434	0.9926398310131604	0.9909615741289249	0.9929964941321978	0.9925217569151461	0.993254894232621	1.0	0.9859672441476168	0.9928581204445984	0.9927127219716305	0.9925201543301684	0.99315066296631	0.9928316845062809	0.9986441734522928	0.9978440346501515	0.9929408390256339	0.9927227811074317	0.9935453854756234	0.9932235854401152	0.9919625567772412	0.9927914681138703	0.9892641210715933	0.9932202413402051	0.9927768006224391	0.9927150872655558	0.9908876973319923	0.9939551250508288	0.9924564906092064	0.9928094962807202
Obregon-TitoAJ_2015__HCO74__bin.1	0.985927443382225	0.9861378445672712	0.9863033586033871	0.9856903397521671	0.9858353215231725	0.9863544419226206	0.9858565644503254	0.9853787965905362	0.9860326214648745	0.9859156036871793	0.985562609752803	0.9863379674865553	0.9861985300489196	0.9857147341960628	0.9861311811735274	0.986023796002146	0.9856805833298283	0.9860368758412822	0.9859672441476168	1.0	0.9861902630330646	0.9859811251644727	0.9860960066787254	0.985655665775082	0.9860738828110439	0.9863725889870676	0.9864703923778302	0.9858282206744199	0.985697359785251	0.9868164838073947	0.985900041310246	0.9863418011048173	0.9855934141321747	0.9849872329838832	0.9865436407266434	0.9859414973477235	0.9861792392149406	0.986371504559654	0.9862242324764797	0.9861834888228095	0.9869013033747313
BritoIL_2016__W3.23.ST__bin.8	0.9956656521636243	0.993196697305783	0.9920530141965571	0.9930962495663057	0.9927912752579784	0.9929118844707222	0.9928197582680619	0.9934895791374364	0.9925414268675382	0.9924892169921918	0.9925043387048488	0.9929615094492691	0.9932041259269253	0.9922312332449513	0.9910748432222719	0.9929843341085242	0.9928517657448688	0.9927011476779062	0.9928581204445984	0.9861902630330646	1.0	0.9925954547420772	0.9999437549214444	0.9931526558980065	0.9926672051628971	0.9922358852307286	0.9931271591011542	0.9924586533683228	0.9926174396884461	0.9937734510400525	0.9924505213308912	0.9915971643557617	0.9925149804494204	0.9896952802756416	0.9926753754237251	0.9932035625667194	0.9927796575337439	0.9913497408677799	0.9933804835951895	0.9928524881345767	0.9927584005912539
BritoIL_2016__M2.50.ST__bin.62	0.9929586145265169	0.9926247277584072	0.9923912778402935	0.9924491623430096	0.9928313699708744	0.9931499508113261	0.9929045036898065	0.9933878979949885	0.9951774289655286	0.9928365915470376	0.9928141731911394	0.9929972186533764	0.9931310467487465	0.9925793918669742	0.991024332114212	0.9930146320650537	0.9930521604580483	0.9927853796403533	0.9927127219716305	0.9859811251644727	0.9925954547420772	1.0	0.9926020849727487	0.9929422428090614	0.9928052194026836	0.9924648248730366	0.9929884618254419	0.9925264419594052	0.9924978848572126	0.9935092960082593	0.992852177116016	0.9921753682037828	0.9925221010928413	0.9894957644500413	0.9928669219119435	0.9931102531752851	0.9927376457127376	0.9915064394329183	0.9932468819429864	0.9997439788576089	0.9929077805847678
BritoIL_2016__W1.31.ST__bin.47	0.9953435749655004	0.9932284850027053	0.9921431749595978	0.9925866115747666	0.9922903485259742	0.9929478814003214	0.9924319525528658	0.9934093372233732	0.992366420539444	0.9921401092774309	0.992244314202911	0.9930114919329406	0.9930903870193565	0.9920326301941166	0.9903225261912361	0.9928088160730131	0.9923790060543469	0.9924766648396923	0.9925201543301684	0.9860960066787254	0.9999437549214444	0.9926020849727487	1.0	0.9930333228522018	0.9924464292715476	0.9927478172756301	0.9927492900062523	0.9920868717172265	0.9921951691770402	0.993803783338226	0.9918233599348654	0.9916019713527502	0.9926176769387064	0.9893523401758799	0.9925473914846346	0.9931707223988563	0.9925263265903312	0.9907756711679382	0.9930665872385491	0.992828952235078	0.9927137370211885
BritoIL_2016__W1.33.ST__bin.46	0.9929987023524992	0.9929541319176922	0.9923384180419489	0.9928614802800987	0.9924435181585691	0.9928805795861978	0.9934398748243655	0.9930193531615426	0.9923371822164279	0.992574855618564	0.9928947036331689	0.9930512187545979	0.993015805958757	0.9925481595242603	0.9904865703358029	0.9925947995666305	0.9925356335566651	0.9932077111079027	0.99315066296631	0.985655665775082	0.9931526558980065	0.9929422428090614	0.9930333228522018	1.0	0.9928522898743077	0.9930115761353517	0.9934039721851367	0.9928335978414198	0.9927937486875117	0.9932709857296176	0.9928833840004768	0.9917960995965683	0.9929613490438138	0.989224587457078	0.9923281327372525	0.9927898216575278	0.9928375622972472	0.9916143820050115	0.9935423668484844	0.9925948345733481	0.9926103403149883
BritoIL_2016__M2.63.ST__bin.18	0.992574946632429	0.9928602338573309	0.9926783368697585	0.9923754750873082	0.9926091687367837	0.9930632347108062	0.9929415378155507	0.9933879592542139	0.9929222629127511	0.9946034866357489	0.9924924024367228	0.9928146197358644	0.9930152209927896	0.9929580916113733	0.9909419429817149	0.9949631638418079	0.9926388270994216	0.9926421385238349	0.9928316845062809	0.9860738828110439	0.9926672051628971	0.9928052194026836	0.9924464292715476	0.9928522898743077	1.0	0.9928515788597723	0.9927601707158148	0.9926218900545746	0.9927105262970031	0.9933338729641584	0.9926361000202816	0.9928114783273988	0.9926939148233591	0.9892506699184695	0.9922824300326868	0.9926172856870463	0.9926022392776311	0.9920724556154403	0.9928580933494747	0.9928012792488538	0.9955854856117842
BritoIL_2016__M2.60.ST__bin.4	0.9929053485347005	0.9924584931217899	0.9976898712241136	0.9916998988232084	0.9912151320359662	0.9930599243540938	0.9989804138968451	0.9939166940549792	0.9920781558517766	0.9919825650010494	0.9918206495429819	0.9941419200193219	0.9942134927052021	0.992052045834334	0.9902180291943691	0.9927942306468018	0.9913990980010688	0.9922001508395998	0.9986441734522928	0.9863725889870676	0.9922358852307286	0.9924648248730366	0.9927478172756301	0.9930115761353517	0.9928515788597723	1.0	0.9975855245092934	0.9915309276704077	0.9915079512615551	0.993191748543762	0.9914006372248868	0.9917055702802078	0.9920479455538588	0.9887906779732334	0.9930433140266935	0.9922699749153108	0.9924173147072799	0.9899960783334533	0.9930197843857362	0.9926597594164881	0.9926838779494888
BritoIL_2016__M1.61.ST__bin.36	0.9928375867800919	0.9925343385975187	0.9969910729382997	0.9923624213921047	0.9919082897917804	0.992822451547107	0.9990255268651416	0.9932777633456445	0.9916561897250487	0.9927710108073744	0.9927314449076449	0.9931937015097565	0.994355560628909	0.9926114487329121	0.9907625233053083	0.992837927323897	0.9926999172538163	0.9928089404857755	0.9978440346501515	0.9864703923778302	0.9931271591011542	0.9929884618254419	0.9927492900062523	0.9934039721851367	0.9927601707158148	0.9975855245092934	1.0	0.9925561895082119	0.9923598485930128	0.9929616699129029	0.9928730826563644	0.9915083707114078	0.9927292786773161	0.9895480113824366	0.9919644695233691	0.9922557445053094	0.9929692881892679	0.9908747108285599	0.9935844445035373	0.9920887303187776	0.9927353844610405
BritoIL_2016__W2.33.ST__bin.50	0.9928129170278365	0.9926632557168216	0.9916360815551516	0.9920341506129597	0.9919944476707129	0.9927417464887965	0.9929442000660691	0.9933432599637393	0.9923347503651414	0.9921225467264879	0.9927774096668469	0.993100110894457	0.9930018338424312	0.9925896129004214	0.9901868526697456	0.9928479809182649	0.9922170915831464	0.999868230510553	0.9929408390256339	0.9858282206744199	0.9924586533683228	0.9925264419594052	0.9920868717172265	0.9928335978414198	0.9926218900545746	0.9915309276704077	0.9925561895082119	1.0	0.9998421415524562	0.9942798058646312	0.9980779219254821	0.9923681117300782	0.9998026820068757	0.9889811752891141	0.9921203584624492	0.992698278495713	0.99277133456413	0.9911881791447967	0.9987718712263303	0.992172828470983	0.9925234730461113
BritoIL_2016__W2.62.ST__bin.9	0.9929249127184554	0.9927014368528142	0.9915673764406655	0.9919995844430592	0.9920784991757511	0.9927309677643134	0.992843019346538	0.9933850262807542	0.9923238451792783	0.9921496531647582	0.9927902325716208	0.9931040697227048	0.9928852859047752	0.9925352023354926	0.9902364880038262	0.9928834976302662	0.9922441826221088	0.9999309985715993	0.9927227811074317	0.985697359785251	0.9926174396884461	0.9924978848572126	0.9921951691770402	0.9927937486875117	0.9927105262970031	0.9915079512615551	0.9923598485930128	0.9998421415524562	1.0	0.9942643942112885	0.9980940461157567	0.9924084145961617	0.9998432218617114	0.9890144098730888	0.9921307512264598	0.9927480112799361	0.9927869772045278	0.9912395867216903	0.998695480688287	0.9921103548598189	0.9924803688195338
BritoIL_2016__W1.37.ST__bin.46	0.9938796696293496	0.9936443869192738	0.9929855241426212	0.9933744020635948	0.9936978596993095	0.9933571900142922	0.9932072102045773	0.9936128268320531	0.9933662328243372	0.993282453968018	0.9936096023826461	0.9932675959853928	0.9935703580507399	0.9935449614047983	0.9916037497176855	0.993474941983202	0.9937330267636726	0.9942424674152841	0.9935453854756234	0.9868164838073947	0.9937734510400525	0.9935092960082593	0.993803783338226	0.9932709857296176	0.9933338729641584	0.993191748543762	0.9929616699129029	0.9942798058646312	0.9942643942112885	1.0	0.994533808673419	0.9928878530050688	0.9943532605535597	0.9899064196441771	0.9934897064277559	0.9934819059148444	0.9936331571943515	0.9920510500940612	0.9944469294694047	0.9931264440781278	0.9934988152546859
BritoIL_2016__M2.51.ST__bin.30	0.9930100170258103	0.992728902737532	0.9917124684074593	0.9921547827691173	0.9919582842459281	0.9928903944139738	0.992868073164399	0.9934306113899115	0.9924281486552652	0.9924540030496389	0.9927800109534685	0.9932902053991072	0.9930030358412798	0.9926485310572023	0.9903173852389819	0.9929041277383627	0.9922904447359332	0.9983004164194367	0.9932235854401152	0.985900041310246	0.9924505213308912	0.992852177116016	0.9918233599348654	0.9928833840004768	0.9926361000202816	0.9914006372248868	0.9928730826563644	0.9980779219254821	0.9980940461157567	0.994533808673419	1.0	0.9929805750341462	0.9980016592629399	0.9891558543079858	0.9918709804124035	0.9925457761918443	0.9928543351146458	0.9913162095710333	0.9985686706547761	0.9924830842316986	0.9927149339444885
