	YuJ_2015__SZAXPI017586-111__bin.46	YuJ_2015__SZAXPI015213-15__bin.3	HeQ_2017__SZAXPI029460-123__bin.30	YuJ_2015__SZAXPI015258-57__bin.36	LiJ_2017__H2M514917__bin.38	QinJ_2012__CON-098__bin.12	HeQ_2017__RSZAXPI003105-143__bin.29	WenC_2017__N010__bin.15	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.75	QinJ_2012__CON-084__bin.10	QinN_2014__LD-74__bin.17	QinJ_2012__CON-074__bin.14	YuJ_2015__SZAXPI003417-4__bin.21	YuJ_2015__SZAXPI015210-17__bin.10	QinJ_2012__CON-040__bin.45	LiJ_2017__H1M513803__bin.32	QinN_2014__HD-26__bin.35	WenC_2017__N287__bin.41	LiJ_2014__O2.UC8-0__bin.48	ChengpingW_2017__AS54raw__bin.17	QinJ_2012__T2D-087__bin.26	QinJ_2012__CON-094__bin.51	QinJ_2012__T2D-008__bin.19	WenC_2017__RA068__bin.5	FerrettiP_2018__CA_C10029IS2503FE_t3M15__bin.3	HeQ_2017__RSZAXPI003102-140__bin.5	QinJ_2012__CON-022__bin.36	QinN_2014__HD-58__bin.4	QinN_2014__LD-84__bin.67	LiJ_2014__O2.UC8-1__bin.57	QinN_2014__HD-81__bin.7	QinJ_2012__T2D-023__bin.48	HeQ_2017__RSZAXPI003081-115__bin.31	QinJ_2012__NOM022__bin.8	LeChatelierE_2013__MH0321__bin.36	VogtmannE_2016__MMRS67247116ST-27-0-0__bin.90	ChengpingW_2017__AS42raw__bin.81	VogtmannE_2016__MMRS56137463ST-27-0-0__bin.1	QinN_2014__HD-43__bin.29	QinJ_2012__NLM032__bin.22	QinN_2014__LD-16__bin.6
QinN_2014__LD-74__bin.17	0.7500430263161528	0.4899683491975937	0.8808175644313332	0.6266539822121079	0.918276996213991	0.8269691710692585	0.5485255548707477	0.8829711811114932	0.6385050096130455	0.6522231183694607	1.0	0.5652068806519016	0.6465786178996225	0.5603449836223894	0.4991792020758165	0.6917073179710722	0.8877778572004885	0.7496466626764424	0.8517167423449205	0.7489870792202681	0.863256384997943	0.894739990667661	0.6656381255190386	0.9060308323053546	0.6447465098064721	0.5156353491328625	0.6940762963192483	0.5283039532364533	0.8306683605178866	0.8477291768735928	0.8543329877934112	0.8949967680410648	0.5008714171196573	0.8324050590971437	0.8162974175313601	0.7644495561310123	0.7589704116997219	0.592008977697796	0.9135939536751531	0.6921785366634833	0.8936748400816901
QinJ_2012__CON-074__bin.14	0.784924838940587	0.4598077513038143	0.8959970344616014	0.6538025360466306	0.9765349217711422	0.8754443194600674	0.6433229369056142	0.9371024644646692	0.8297131608548932	0.6806984354228448	0.9420017384190613	1.0	0.5553389917169445	0.40684834850189183	0.3487948665507721	0.7517154105736783	0.9114127211371306	0.7873821454136415	0.8651994068923202	0.8204443194600675	0.8721515492381634	0.9308344411494017	0.691832498210451	0.9719240208610288	0.8026700071581963	0.3845127313631251	0.7200097146947542	0.6734788833214029	0.8755256161161673	0.8689978525411597	0.9081848859801616	0.9281373351058391	0.3630933633295838	0.8705547602004295	0.8767051845792003	0.7671280294508641	0.79935729624706	0.8464970855915738	0.9614428878208405	0.6946405562940996	0.9346518048880255
YuJ_2015__SZAXPI003417-4__bin.21	0.7331756896064592	0.55856277792343	0.8946124535150394	0.6651504700039963	0.9111718325107522	0.8161995474318411	0.537182453523524	0.8701530705315682	0.6118222613644752	0.6822537113728324	0.8941101656446975	0.4607693658700483	1.0	0.7407316433722183	0.6767730889091953	0.6783961914361615	0.8829113521300994	0.7643896566030915	0.8392555788316207	0.7381642057106397	0.8733789125637299	0.9054532172301709	0.6909682362314155	0.8916818752985516	0.5841565509113725	0.6940888693177624	0.7141154769995427	0.5849027708133415	0.8164625697963783	0.8607114161039262	0.8527711103022466	0.8949662610183038	0.7116523998245387	0.8479938605489361	0.8194113898865355	0.785473444498463	0.7778958550220726	0.5048141577302697	0.9273634044257332	0.7563102034859795	0.9060590171278468
YuJ_2015__SZAXPI015210-17__bin.10	0.6646377847307665	0.517358365253587	0.8208180260465788	0.5883873674571399	0.8461656307545135	0.7473861370711766	0.4197883666506648	0.7713018458400811	0.5103320649375689	0.626566326595008	0.7949498901705349	0.34631600158944803	0.7599332884469501	1.0	0.6981506781050054	0.5942925237187686	0.8096910194881473	0.6917576326799564	0.7360650193915269	0.6515862055758638	0.8144928759912832	0.7972679077301924	0.6147647186063343	0.7993804982736731	0.47120822857063277	0.6745048099081976	0.638731348902554	0.46495315001873655	0.7326885304264831	0.7379617374773301	0.7694268890907373	0.8027343554487993	0.7043060897359176	0.7598754032919679	0.7343484851716077	0.7000278109879952	0.6874871880131596	0.3942362053800117	0.832055144967495	0.6820873299841186	0.8079875420701037
QinJ_2012__CON-040__bin.45	0.7527241508232134	0.6276821247074789	0.8803461788775495	0.685526676544304	0.9406782336568952	0.8493806167522883	0.4979614218258859	0.8837027292742706	0.5862868853594029	0.7231023166290486	0.9012509519919133	0.37784621349543734	0.8836141074816178	0.8884932910533531	1.0	0.6817851752357479	0.8715615436808507	0.7985310937867814	0.8679103258235595	0.7412891701399947	0.8822371463782765	0.9098256643172661	0.727606519240622	0.9267369179002174	0.5032737444092111	0.8002614342883255	0.7418131464890538	0.560062589141061	0.8382391957572317	0.857676724316989	0.8707035739507318	0.8922126369137461	0.8312220114377501	0.8711178808313832	0.8204710802165694	0.8151914369192849	0.8001645042026115	0.38366921915892377	0.9283110624922108	0.7953274159823864	0.9119032914687677
LiJ_2017__H1M513803__bin.32	0.8129489429539544	0.5366164214902793	0.9154301293698145	0.6636252833122632	0.9353542769582317	0.8791418242113144	0.6006455085596909	0.9351826912963587	0.6858369647486332	0.7332119309780176	0.9299909876280963	0.6064088894571747	0.6595839460165109	0.5632126115461477	0.5077087745855238	1.0	0.9051308650020933	0.8128400520531502	0.8735083699568356	0.8860205119109733	0.8931986495878439	0.9238246279045307	0.7194760037864336	0.9202469018682626	0.6690248696093333	0.5247922720457672	0.7823464751726684	0.579442305352359	0.886574453122261	0.8695025046969513	0.9053853562361696	0.9237771943681955	0.5154375537494149	0.877576105046722	0.8883043335691261	0.8170459630967087	0.8709679947369398	0.6291357403446974	0.9387166959860916	0.7453512040900083	0.9292592737719354
QinN_2014__HD-26__bin.35	0.7155876644678393	0.4627992628567794	0.8404770586420665	0.5999567580868799	0.862909696969154	0.7717594471485572	0.5219525873924141	0.8273748784194483	0.6022072488139084	0.6229986056872076	0.8641902309709453	0.5323237780053354	0.6215161964556563	0.5555716816833767	0.4699090934338887	0.6553299988084583	1.0	0.7118225122536174	0.7996074781035555	0.7122868850084648	0.8279419805811558	0.8562158607634287	0.6475810957584401	0.8508324217591635	0.6064537958067887	0.49211387554750446	0.6678931482770577	0.5002468193452613	0.7954445480697473	0.795809476369698	0.8113861213168596	0.8574554821816739	0.4825068842141036	0.7909788051912992	0.7816519306707901	0.738089585418158	0.7196141196791617	0.5619761434843127	0.8651688480240864	0.6581201175534992	0.8518340334760496
WenC_2017__N287__bin.41	0.7834587802998874	0.529371629230131	0.8987213299353998	0.6814381704498311	0.9184014401706869	0.8530688822378949	0.5577094322290049	0.9227978871569963	0.6510197504889469	0.6898969507497185	0.905134312214781	0.5704239020920998	0.6674235464943993	0.5887434807088248	0.5340218099922954	0.7299702186925858	0.8829235316778286	1.0	0.8456743021395128	0.7833146891483436	0.8702072097433771	0.9095996562555562	0.7117599122859005	0.9099356219996444	0.629811310970189	0.5446671457357909	0.7369343774076927	0.5449231019972738	0.8591051532033427	0.8463562348130148	0.8786296894446749	0.9057947608605464	0.5342644313400107	0.8709939696556629	0.8446964084632252	0.7981086647306348	0.8015086973270906	0.5907500148165709	0.925040375155574	0.7417312422213003	0.9063648284241095
LiJ_2014__O2.UC8-0__bin.48	0.7449647182451931	0.48798685302460637	0.8665539440107768	0.6295234057737352	0.9140843848567533	0.8209245112850874	0.5433524459888793	0.877352076066514	0.6399247715402029	0.6534210453089424	0.9088580038268961	0.5539528496298322	0.647627668228743	0.5536467634248264	0.5129634873530746	0.6932845996081443	0.8765418478767929	0.747390492340479	1.0	0.7621065278202898	0.8593280180181654	0.8995559294790478	0.6886851224099296	0.8984897019178675	0.6442080142207323	0.5063382759980948	0.6936420821063969	0.5262702168301581	0.822309592283354	0.9295461576360323	0.8432511265445486	0.8816762393626859	0.508741134548621	0.8342030873786089	0.8224166406138748	0.7706867625082047	0.7654449953268657	0.5854368439402298	0.9224724563336111	0.6914916219131534	0.9005056151268784
ChengpingW_2017__AS54raw__bin.17	0.7675952064029716	0.5110929526383954	0.8475805613389732	0.6322689886813652	0.8846686824009993	0.8208695039200362	0.5589839663163528	0.8793929347636488	0.6406280401904866	0.6782480878157167	0.8780647367934574	0.5771079523201026	0.62579991289208	0.5384431131694443	0.4813385128138915	0.7725731614816115	0.8578317464850228	0.7605575194599166	0.83727291069568	1.0	0.8345222857089424	0.8736615069670152	0.6788249709850064	0.8725944169649688	0.6403507478441508	0.4868768070307816	0.7289271303766752	0.5401140603044318	0.8242944779980571	0.8284416349962362	0.8468403957763807	0.8621554930319059	0.4853579930507877	0.8208497230133587	0.8325934674814481	0.7673254667664583	0.8067819018370708	0.5939033807008124	0.8939793753477393	0.7086301218611747	0.8742908994522127
QinJ_2012__T2D-087__bin.26	0.7488754386680747	0.49369567752711846	0.9402646771277671	0.633766172848153	0.9212715502769919	0.832567347577402	0.563406753375933	0.8802800407511919	0.6201034072738499	0.6541125322766211	0.9040502842206077	0.5480251382549404	0.661432903663784	0.601251001189701	0.5117394211236006	0.6957360001310824	0.8907332162373772	0.7547776788591466	0.8433559396854088	0.7454843252166152	1.0	0.9064293647613996	0.6803087632090374	0.9138197752515866	0.6105623465284219	0.5400712021376705	0.6961417771362167	0.5074943446637111	0.8401344622265944	0.8451210535937288	0.868802944983642	0.913002438196114	0.5311617784406146	0.8406006399260799	0.8288536687156853	0.7696468519190233	0.771904488510535	0.589008937053802	0.923947815085202	0.696199928868544	0.917389199263497
QinJ_2012__CON-094__bin.51	0.7654278575791186	0.5054710893007031	0.9110915930544284	0.6566864946622091	0.9508312781853948	0.8461601055494853	0.5522762194818842	0.9104342834454549	0.6575236462065858	0.6709551158223225	0.9234389450877347	0.576420632556013	0.6757836184893974	0.5800044897159226	0.5200921119997316	0.7091604452860991	0.9077987125470462	0.7775086129405772	0.8700388718211435	0.7691345645118036	0.8932900910576448	1.0	0.6964328288788154	0.9323911473440544	0.6376628274001853	0.5474781126348776	0.7177257340828014	0.5424425384435884	0.8576066647901469	0.8742914370225522	0.8836007901646725	0.9305753137181085	0.5403094484456812	0.8641759614023745	0.8457127170728572	0.7960719101778188	0.7848029765106802	0.6017083717370799	0.9490369749319972	0.7078898366826255	0.9254890798267058
QinJ_2012__T2D-008__bin.19	0.8080751242141015	0.5515881523941563	0.9041858648038718	0.6892139024880108	0.9272672728150988	0.8672216294822371	0.5799728648437017	0.9293901199895934	0.6783301794293143	0.7261768666436726	0.9193648576844948	0.573332293802049	0.6901414299261284	0.5985140917222519	0.5566177324263424	0.7391109804164171	0.918837747527794	0.8141919748749807	0.8913936978980848	0.7997519531465171	0.8972283497130131	0.93200363722957	1.0	0.9172225192984181	0.6542216693121043	0.5424603332658203	0.7661927477438922	0.5853198126470844	0.8881929019786969	0.8768269832943368	0.9002516061182065	0.9288435186213103	0.5439251401884206	0.8984546011547272	0.8782282319182996	0.8325073579323723	0.824044782329776	0.5965772585017699	0.946171205717874	0.7776273093907811	0.9332849725301035
WenC_2017__RA068__bin.5	0.7206715265452884	0.47708091180047696	0.8662379923650435	0.6185494181286663	0.9296941018419266	0.8081074341894346	0.5336303580670683	0.866004806795728	0.6377846832103696	0.6368507435746	0.8840481014833176	0.5690114039417641	0.6291774715799474	0.5497967932943134	0.5008412940212597	0.6678530493877457	0.8528485308560784	0.735338270242019	0.8215711319258583	0.7262616940766974	0.8514137960245902	0.8814947344662939	0.6479745034479435	1.0	0.6236696224459221	0.5191210670140602	0.6711463839623407	0.5079742579894495	0.8095646194929367	0.825327544903189	0.8538303648321438	0.904633088942484	0.5038661209505709	0.8133291146401922	0.7939902780475993	0.7500987072419535	0.7414121706104163	0.5899693685759845	0.9040610509155751	0.668698085154341	0.8760141252383118
FerrettiP_2018__CA_C10029IS2503FE_t3M15__bin.3	0.7620870508275983	0.4645199790070912	0.8504159350823937	0.6151767920254844	0.9106554704486449	0.8308623656776404	0.6209672779136814	0.8970218490149549	0.7459735984530806	0.6530119767683125	0.9161020318136722	0.684301698089192	0.6002254471018802	0.47193636916832166	0.3960681014145803	0.7070347167613731	0.885212466021652	0.7411547320352834	0.8577882994174642	0.7761051354164668	0.8283847142331572	0.8778788967215144	0.6730232404054213	0.9081895882844225	1.0	0.4489422468340636	0.6919966278832557	0.6185759345244426	0.8355905650475043	0.8303946457621001	0.8484591832642578	0.8793169284096476	0.4128218898151264	0.812598186310322	0.8304068509416296	0.7755314919785817	0.7682044611674778	0.7118566344740526	0.9232394464428004	0.6849376751225313	0.8980871868281703
HeQ_2017__RSZAXPI003102-140__bin.5	0.6964273619191557	0.5414603941628714	0.8707769527439255	0.6455920783271076	0.906337540500513	0.7778742095765706	0.45481836056955977	0.8571940536906645	0.5524699626460167	0.6486779520514363	0.8495791990375915	0.380126063375405	0.8270020269211523	0.7833610497530795	0.7303042403594879	0.6431203465479157	0.8329554127893165	0.7432517678695088	0.7818097726916603	0.6842708896718005	0.8496878743612165	0.8740104227217356	0.6471120164579932	0.8765908298245525	0.5205911937605201	1.0	0.6739068020643256	0.45520655893488077	0.7863058982900064	0.7868421983754302	0.8342691205386251	0.8638277976313834	0.8770715285816102	0.8073004544144927	0.7758963186865956	0.7483337292821868	0.739985948027922	0.4457154121827565	0.9280068945647174	0.7094886194190166	0.8910461642665427
QinJ_2012__CON-022__bin.36	0.8242133639021493	0.5631602787297026	0.9293434428933118	0.6934888338831366	0.9500098369806418	0.8963922613533939	0.6034744298814613	0.9377766260861753	0.6799000745780392	0.745030037106006	0.941036763687441	0.5857246069679098	0.7001613431201239	0.6104264507882687	0.5570634304317499	0.7889366619069267	0.9302535195801668	0.8275071926421881	0.881320676002301	0.8430071961776779	0.9012479447365498	0.9428585808210904	0.7521209819677539	0.9325748806356229	0.6603109650514747	0.5545465775834136	1.0	0.5874740505441951	0.8994764563410674	0.8868281373417192	0.910925620364089	0.9360621214686176	0.5491306230406627	0.9156398841523954	0.8926704303689429	0.8398818231315041	0.8601081527148611	0.5976238180545406	0.9501050872371728	0.7713332498680431	0.9427159134062865
QinN_2014__HD-58__bin.4	0.8190306381297451	0.5656857661103852	0.9165953917092071	0.7008359935167849	0.9831162533841574	0.9021456568296001	0.746120285189625	0.9577844600388814	0.8425704555760587	0.7956086769123015	0.9664642906850928	0.7392335528826511	0.7737772135644663	0.5995520340862662	0.5674783032294852	0.7884166408505404	0.9401155664507092	0.8256210462041315	0.9022146869065096	0.8428207597573733	0.8865033291578555	0.9614890741663636	0.7752565898468542	0.9523810325552577	0.7964162726901302	0.5054163355467856	0.7926678833919246	1.0	0.9225808044753939	0.8773436552941019	0.9387214956292176	0.9357144781326185	0.5342226427631785	0.9140120954164029	0.9104943675947004	0.8399596594965182	0.8569158035100952	0.6632623053127343	0.9685969272075033	0.7969185647131716	0.9552191227904763
QinN_2014__LD-84__bin.67	0.7773237379558973	0.5166132513348132	0.9063824765787737	0.6674928085975311	0.9394646381382049	0.8533111235005798	0.5656321080300859	0.9239866193738605	0.6585385291572463	0.6970516104979084	0.9261342919589689	0.5856941541850371	0.6582833669103136	0.5758129448664845	0.5176366366469081	0.7351993925359912	0.9110687740924809	0.7932977155111967	0.8591733564096687	0.7839285408892369	0.8944216607436645	0.926452389666271	0.7169747881913922	0.9250493393486864	0.6556694930617075	0.532079640720611	0.7396678102222237	0.5622749800761382	1.0	0.8571330845558432	0.8954128942444838	0.9230186446301345	0.523875798237123	0.8688188997923814	0.8627863306916401	0.8107270755875402	0.7976481292092364	0.5911178911148127	0.942847419133064	0.7365035931359304	0.9246546245591952
LiJ_2014__O2.UC8-1__bin.57	0.7417702219097352	0.49018463511424654	0.8813752636609972	0.6294019207423851	0.9182999823567671	0.8240647111644797	0.5270599790914525	0.8775585979159919	0.6255964466002544	0.6520339750730088	0.9095764570808612	0.5594438695032772	0.6678361891670551	0.5581252353528251	0.5097021321978464	0.6938994572730935	0.8771747917703535	0.7521056671643639	0.9346568391226836	0.7582139781803243	0.8658610687585747	0.9089227358070725	0.6811555132469078	0.9075603227394937	0.6270638632359796	0.5123993084906083	0.7018142246589194	0.5145764044144948	0.8248672149235416	1.0	0.8494419998472675	0.8987703061759215	0.5146267666274302	0.834945253312056	0.8265854551295725	0.7789704515350928	0.7670201238186275	0.5991918346065427	0.9256686653552741	0.692014988847897	0.8931020884847624
QinN_2014__HD-81__bin.7	0.7466420854347539	0.5000925646372284	0.8780739240122936	0.6391852900192861	0.9278676027299028	0.8287672925020078	0.5478658637339451	0.8822529687259866	0.6288847870259351	0.6660351309268239	0.8935012566010457	0.5698991350259774	0.644957024019641	0.5672194128418113	0.5043697888274964	0.7042795663803955	0.8717471230365308	0.7610574635492651	0.8264642458260086	0.7554702171274418	0.8676338521551838	0.8953910511011341	0.6816825652179632	0.9151803117422975	0.6245167628622333	0.5295573164404742	0.7026701929996749	0.5366644196614349	0.8399337641465877	0.8279796107536687	1.0	0.9078046587765874	0.5155513403263217	0.8364304252422643	0.8276160900119709	0.7783370514264739	0.7693282823308064	0.6002311388723028	0.8989604846857663	0.7121538170800846	0.8901262568817877
QinJ_2012__T2D-023__bin.48	0.7449298754593592	0.4871490569841585	0.9008728866698384	0.6382291820712603	0.9305463406712456	0.8186233935356433	0.534108896417222	0.8854876918132412	0.6291162489429682	0.6500880049323514	0.900691659182414	0.5604316486792468	0.6513158443147825	0.5694325109763037	0.49731755532455313	0.6914575784117618	0.8864642208468417	0.7549671613940376	0.8315013508703087	0.7400960104327755	0.8773519051886942	0.9073918277208899	0.6767800043408151	0.9330270269769618	0.622795207073244	0.5276192851980366	0.6948002530392652	0.5147496637103225	0.8331416603092969	0.8429878392342381	0.8735325436096008	1.0	0.521721519112399	0.8359715259817544	0.824642183769612	0.7710420704020935	0.7646339652419881	0.6080997263681054	0.9158647530443593	0.6957709161064926	0.8999158079457911
