	YuJ_2015__SZAXPI017586-111__bin.46	YuJ_2015__SZAXPI015213-15__bin.3	HeQ_2017__SZAXPI029460-123__bin.30	YuJ_2015__SZAXPI015258-57__bin.36	LiJ_2017__H2M514917__bin.38	QinJ_2012__CON-098__bin.12	HeQ_2017__RSZAXPI003105-143__bin.29	WenC_2017__N010__bin.15	VogtmannE_2016__MMRS93621581ST-27-0-0__bin.75	QinJ_2012__CON-084__bin.10	QinN_2014__LD-74__bin.17	QinJ_2012__CON-074__bin.14	YuJ_2015__SZAXPI003417-4__bin.21	YuJ_2015__SZAXPI015210-17__bin.10	QinJ_2012__CON-040__bin.45	LiJ_2017__H1M513803__bin.32	QinN_2014__HD-26__bin.35	WenC_2017__N287__bin.41	LiJ_2014__O2.UC8-0__bin.48	ChengpingW_2017__AS54raw__bin.17	QinJ_2012__T2D-087__bin.26	QinJ_2012__CON-094__bin.51	QinJ_2012__T2D-008__bin.19	WenC_2017__RA068__bin.5	FerrettiP_2018__CA_C10029IS2503FE_t3M15__bin.3	HeQ_2017__RSZAXPI003102-140__bin.5	QinJ_2012__CON-022__bin.36	QinN_2014__HD-58__bin.4	QinN_2014__LD-84__bin.67	LiJ_2014__O2.UC8-1__bin.57	QinN_2014__HD-81__bin.7	QinJ_2012__T2D-023__bin.48	HeQ_2017__RSZAXPI003081-115__bin.31	QinJ_2012__NOM022__bin.8	LeChatelierE_2013__MH0321__bin.36	VogtmannE_2016__MMRS67247116ST-27-0-0__bin.90	ChengpingW_2017__AS42raw__bin.81	VogtmannE_2016__MMRS56137463ST-27-0-0__bin.1	QinN_2014__HD-43__bin.29	QinJ_2012__NLM032__bin.22	QinN_2014__LD-16__bin.6
QinN_2014__LD-74__bin.17	0.9947719710267346	0.9949725483697538	0.9951927392997808	0.9947846735928383	0.994943919756872	0.9951137972838678	0.9957502215108628	0.9949656465789178	0.9940603554998548	0.9950146490316663	1.0	0.9947148080399275	0.996435710408917	0.9944406635705847	0.9954051382190215	0.9955558538434468	0.9947485602970259	0.9952525813274444	0.9948802592731022	0.9953384971076585	0.9951862239214008	0.9952858680466212	0.9945763780913545	0.9949593873913937	0.9939130048219255	0.9947810132575757	0.9949133707504966	0.9955617966485408	0.9950747424915732	0.994968422113882	0.99549014308858	0.9949742453950193	0.9946177014569672	0.9950229325752583	0.9948139997704416	0.9944392098362212	0.9887230425284811	0.9936377754252125	0.9945400139597173	0.9949732035012504	0.9949355847917264
QinJ_2012__CON-074__bin.14	0.9949054352609207	0.9950903423482039	0.9956365396623205	0.9953242511562885	0.9961965346320335	0.9946612725574305	0.9957052573600984	0.994765065701275	0.9944905539659126	0.995524547687683	0.9947148080399275	1.0	0.9953802009397227	0.9950691358920137	0.9957523394975499	0.995546397504845	0.9950358204656158	0.9950594724245416	0.9945913825359609	0.9947634079569914	0.9953278199235482	0.9951726207623771	0.9946251023597507	0.996128444665004	0.9944615657495067	0.9950461381312403	0.9947106802864766	0.996187504301442	0.9953630989403196	0.9944152905774923	0.9964209742130631	0.9964166894008549	0.994717814175196	0.9949691451812721	0.9944923777198815	0.9940674602780224	0.988741980692949	0.9941751502300815	0.9942288525647635	0.9967659242281285	0.9942103851929446
YuJ_2015__SZAXPI003417-4__bin.21	0.995677385345282	0.9957022993416949	0.9958575061450298	0.9954655235028355	0.9960364018486589	0.9955973329400533	0.9957480806598614	0.9956961227726367	0.9943641967222158	0.9954585266363571	0.996435710408917	0.9953802009397227	1.0	0.9958996196781752	0.9958481850245013	0.9957179380847595	0.9957218442860403	0.9955230386981175	0.9952754344728771	0.9956409512545282	0.9956556097428864	0.9957312746413921	0.9954394941517716	0.9957609152405709	0.9949140945115718	0.9952352536483796	0.9952587944957318	0.995544121214922	0.9956141961816917	0.9949879873532503	0.9962295046219295	0.9957279964204093	0.9952164833469785	0.9957512882130005	0.9954528845554232	0.9951423410175501	0.9891203968420076	0.9943728069698978	0.9950126334178596	0.9952059118899302	0.9951898748333021
YuJ_2015__SZAXPI015210-17__bin.10	0.9948910354676279	0.9956187114773678	0.9956172789647867	0.9949886621148302	0.9955302920134117	0.9957704368963566	0.9957075873915799	0.9949494155559797	0.9940571866501183	0.9954735862390384	0.9944406635705847	0.9950691358920137	0.9958996196781752	1.0	0.9959599283503506	0.9953979870111409	0.9937699380145424	0.9953738901281683	0.9943919189068416	0.9956936513447114	0.9956697335175607	0.9955019286764681	0.9953800793758174	0.9955682634324818	0.9943845765976266	0.9956960494758355	0.995115226809024	0.995867568288131	0.9950409432492402	0.9947936406614669	0.9955383464006906	0.9956350665131437	0.9955949602900436	0.9954019253190574	0.9941615154959353	0.9947683192321013	0.9890575505468407	0.9933434807783412	0.9936078308879133	0.9953136679709307	0.9942694177032148
QinJ_2012__CON-040__bin.45	0.9955139179158324	0.9954926543706583	0.9958646590630695	0.9960629636097763	0.9965409375203539	0.9956957955278868	0.9959134660653735	0.9958442485785994	0.9944504154437601	0.9959513706750157	0.9954051382190215	0.9957523394975499	0.9958481850245013	0.9959599283503506	1.0	0.9956659952922905	0.9956801146063633	0.9951199579225792	0.9940330623914821	0.995912444608155	0.9956829918254393	0.9952932337205146	0.9953431808968886	0.9957145960228642	0.9946209075275549	0.9955494184063487	0.9951923005473495	0.9965898260515607	0.9958923941511694	0.994607118013292	0.9962740886600853	0.9958757188589262	0.9955823660844598	0.995457350553669	0.9951321592561864	0.9950886763022546	0.9893533892669617	0.9944369552702491	0.9939054945432916	0.9959051413225617	0.9950717032722948
LiJ_2017__H1M513803__bin.32	0.995030778077265	0.9953171787091908	0.995589085622339	0.9951397251699519	0.9960473735392325	0.9952261218543603	0.9958435625824893	0.9973246895263047	0.9948426283688945	0.9952321980037488	0.9955558538434468	0.995546397504845	0.9957179380847595	0.9953979870111409	0.9956659952922905	1.0	0.9953828756805597	0.9955538985605866	0.9949598332347507	0.9954760944820586	0.9955919247813548	0.9954015561023932	0.9948436468950382	0.9958636019737943	0.9952746339083828	0.997151957265252	0.9948692341825864	0.9960020277000847	0.9950673716937966	0.9949808726598213	0.9959378587211491	0.9955960159213781	0.9971290598508835	0.9951343240859143	0.9950323346410108	0.9948356892393703	0.9891816585687597	0.9948869773485074	0.9971817890644478	0.9952639863586945	0.9959282080888571
QinN_2014__HD-26__bin.35	0.9949765749276361	0.9953665672197798	0.9956831926119691	0.9948908897686068	0.995464235465641	0.9950925295940296	0.9956024726407722	0.9949583223951541	0.9945163714841454	0.9948212595402557	0.9947485602970259	0.9950358204656158	0.9957218442860403	0.9937699380145424	0.9956801146063633	0.9953828756805597	1.0	0.9950847149831864	0.994577600341138	0.9949164766306839	0.9957904854195273	0.9955990014587813	0.9950474582259777	0.995427274518655	0.9940998401234369	0.995584828921183	0.9946542828667098	0.9956486050988766	0.9946678506759197	0.9948440657477747	0.9955696033235854	0.995333029897658	0.9956580414969466	0.9953331206387751	0.9947027815432277	0.9943394837303405	0.9888236795519624	0.9935230555043734	0.9948552396578538	0.9952355856142685	0.9946134840032889
WenC_2017__N287__bin.41	0.9946535481319396	0.9953406545649048	0.995236421257383	0.994802293004239	0.9953927670135607	0.9951332511766099	0.9956349463510373	0.9955892508320359	0.9947155497650664	0.9948045857662635	0.9952525813274444	0.9950594724245416	0.9955230386981175	0.9953738901281683	0.9951199579225792	0.9955538985605866	0.9950847149831864	1.0	0.9947557520720356	0.9950878484126678	0.9952151508784297	0.9951358205501551	0.9945951429787067	0.9952888038593886	0.994764333580227	0.9957756159995665	0.9948409944174529	0.9956859326480278	0.9949657749918063	0.9947846417080636	0.9954111577479045	0.9951179175315878	0.9959102816747752	0.9950025706505756	0.9946616337694955	0.9943678403870703	0.9888335529911546	0.9941795554469499	0.9954363945244706	0.994950313027924	0.995279237226261
LiJ_2014__O2.UC8-0__bin.48	0.994513577083062	0.9951705237718517	0.9949565416113507	0.9945005161260961	0.9942720508771211	0.9949646182199801	0.9954031357031523	0.9945943919878543	0.9942631280727793	0.994822541978379	0.9948802592731022	0.9945913825359609	0.9952754344728771	0.9943919189068416	0.9940330623914821	0.9949598332347507	0.994577600341138	0.9947557520720356	1.0	0.9951597169441112	0.9949694059373291	0.9951914893308793	0.9945439434510303	0.9947046686694044	0.9945508053254734	0.9943094484883589	0.9949488688602954	0.9953224158746865	0.9948055877555078	0.9995328792135474	0.9951391890999155	0.9949198449651349	0.9943533515817654	0.9948524666581557	0.994963856681405	0.9943726304478581	0.9885443561633064	0.9936469483515904	0.9945452819247478	0.9943768150600615	0.9944187152886858
ChengpingW_2017__AS54raw__bin.17	0.994611872614267	0.995679072895939	0.9952662137142548	0.9945902826495282	0.9951387672389485	0.9950704124033604	0.9952785755680854	0.9954046647049916	0.9943989553797774	0.9949572622967512	0.9953384971076585	0.9947634079569914	0.9956409512545282	0.9956936513447114	0.995912444608155	0.9954760944820586	0.9949164766306839	0.9950878484126678	0.9951597169441112	1.0	0.9951054307289576	0.9953073649336054	0.9944834199634862	0.9951685649501721	0.9944970762226438	0.9959030684685612	0.9942666913260588	0.9955306803349272	0.9941123170725888	0.9952541271465309	0.9953963123997303	0.9951975210440576	0.9956191864582842	0.9951336385437105	0.9944559426572813	0.9947082965983438	0.9889214822730491	0.994065072902865	0.9946208979495149	0.9943342161466008	0.994965680676809
QinJ_2012__T2D-087__bin.26	0.9951062448209572	0.9953021690467801	0.998618403250864	0.995187085649191	0.9957202275415251	0.9954380645039855	0.9987794549751021	0.9953768002269822	0.9946723396097481	0.995503025934979	0.9951862239214008	0.9953278199235482	0.9956556097428864	0.9956697335175607	0.9956829918254393	0.9955919247813548	0.9957904854195273	0.9952151508784297	0.9949694059373291	0.9951054307289576	1.0	0.9956248045842506	0.9951854951998297	0.9955662879676189	0.9946988587471971	0.9953123723292009	0.9950467495729165	0.9960362850797598	0.9948113004770225	0.9947714049627406	0.9957741489564622	0.9953280127995427	0.9953581508703316	0.9952512331236	0.994718807438319	0.9945827676543733	0.9888894513996846	0.9947476882774696	0.9949113314467193	0.9951390100755899	0.9947063571439271
QinJ_2012__CON-094__bin.51	0.9948731054503194	0.9953004460149802	0.9955976141864495	0.9951815530542582	0.9953933394675922	0.9950227491045566	0.9960074506270336	0.9951458343499533	0.9950002659178165	0.9954738313700362	0.9952858680466212	0.9951726207623771	0.9957312746413921	0.9955019286764681	0.9952932337205146	0.9954015561023932	0.9955990014587813	0.9951358205501551	0.9951914893308793	0.9953073649336054	0.9956248045842506	1.0	0.9956544647658572	0.9952727217422016	0.9950006620330938	0.9950366596633216	0.9950694586500887	0.9957825428894929	0.9952566825879575	0.9952409511754173	0.9954016166392138	0.9953306143791204	0.9949102293894899	0.9954192548849125	0.9951951146357866	0.9944507882214322	0.988791126727526	0.9945150753006216	0.9953367421417314	0.9951726925292242	0.995307106658617
QinJ_2012__T2D-008__bin.19	0.9943465119443817	0.9950452932961641	0.9951792001865454	0.9947685956731137	0.995216255363465	0.9949413781268807	0.9952475616122807	0.9947915532818112	0.9944811957492038	0.9949682781490787	0.9945763780913545	0.9946251023597507	0.9954394941517716	0.9953800793758174	0.9953431808968886	0.9948436468950382	0.9950474582259777	0.9945951429787067	0.9945439434510303	0.9944834199634862	0.9951854951998297	0.9956544647658572	1.0	0.995128436516361	0.9940920598211136	0.9954621196628781	0.9947261324072479	0.9953366684704171	0.9947282703089009	0.9946144048448727	0.9951461153700414	0.9948422284659068	0.9954858647310402	0.9949958963910296	0.994819637667421	0.9941763676604978	0.9884242000088435	0.9938853895258177	0.9948564185614457	0.994961301669157	0.9945068391342786
WenC_2017__RA068__bin.5	0.9953810088849014	0.9954511414618181	0.995505171151634	0.9955147444946018	0.9974638004646541	0.9951577170198727	0.9960692329053538	0.9952587575550436	0.9942193915428971	0.9958406762762678	0.9949593873913937	0.996128444665004	0.9957609152405709	0.9955682634324818	0.9957145960228642	0.9958636019737943	0.995427274518655	0.9952888038593886	0.9947046686694044	0.9951685649501721	0.9955662879676189	0.9952727217422016	0.995128436516361	1.0	0.994586185201062	0.9948907910898058	0.9949747361115179	0.9965967378014046	0.9953246091757489	0.9947756581750666	0.9977940914112288	0.9964991741717729	0.9948245170258437	0.9951594956440588	0.9946843377903646	0.9943513697977842	0.9889226493969024	0.9938299836773923	0.9949147159956016	0.9967317141077513	0.9944410992344831
FerrettiP_2018__CA_C10029IS2503FE_t3M15__bin.3	0.9937413354356596	0.9951905521899798	0.9948385267619481	0.994365448935692	0.9945998186133203	0.9946180394301405	0.9951019085233218	0.9946700939440049	0.9946754005364704	0.9943561025180823	0.9939130048219255	0.9944615657495067	0.9949140945115718	0.9943845765976266	0.9946209075275549	0.9952746339083828	0.9940998401234369	0.994764333580227	0.9945508053254734	0.9944970762226438	0.9946988587471971	0.9950006620330938	0.9940920598211136	0.994586185201062	1.0	0.9951908350476714	0.9949497766633053	0.9952219416183402	0.994386221914899	0.9947729141917208	0.9949945022336114	0.9943148154902793	0.9949091505025717	0.9951602932650885	0.9950556513445484	0.9974714954562606	0.9890579462477291	0.9935897279893308	0.9940148228522727	0.9942357496151366	0.9948094187562981
HeQ_2017__RSZAXPI003102-140__bin.5	0.9949716700583642	0.9958704077809624	0.9951292521565132	0.9954064876542537	0.9954095284621448	0.9953708734347511	0.9956282157676348	0.9973147699999941	0.9942057196914569	0.9953232430168573	0.9947810132575757	0.9950461381312403	0.9952352536483796	0.9956960494758355	0.9955494184063487	0.997151957265252	0.995584828921183	0.9957756159995665	0.9943094484883589	0.9959030684685612	0.9953123723292009	0.9950366596633216	0.9954621196628781	0.9948907910898058	0.9951908350476714	1.0	0.9953600427637571	0.9957508209772117	0.9949669741658475	0.9947859951023246	0.9955857452990721	0.9952791866643138	0.9998617043099852	0.9954048333698969	0.9948804498515467	0.9949823481615945	0.9888922663316243	0.9931152389393887	0.9980077255673225	0.9952888621013632	0.9964113074620387
QinJ_2012__CON-022__bin.36	0.9945573505881313	0.9951241382351644	0.9951040255394124	0.9945657069263674	0.9951063919705094	0.9950655350687764	0.9952244121575134	0.9950112538064345	0.9942066836320109	0.9946447213522578	0.9949133707504966	0.9947106802864766	0.9952587944957318	0.995115226809024	0.9951923005473495	0.9948692341825864	0.9946542828667098	0.9948409944174529	0.9949488688602954	0.9942666913260588	0.9950467495729165	0.9950694586500887	0.9947261324072479	0.9949747361115179	0.9949497766633053	0.9953600427637571	1.0	0.9951945468676126	0.9944385404456617	0.9949016160281321	0.9949738858318371	0.9948807588147763	0.9952649723293758	0.996352459498677	0.9951318038940932	0.9947455643222537	0.9884400468440047	0.9943362812260594	0.9951025450908264	0.9945884311491834	0.9953414001007431
QinN_2014__HD-58__bin.4	0.9955997475824194	0.9955573334123492	0.9961118423219407	0.9958222057063295	0.9966080866582087	0.9952924786774608	0.9962009125303196	0.9957349259388268	0.9947365038432665	0.9959659487291895	0.9955617966485408	0.996187504301442	0.995544121214922	0.995867568288131	0.9965898260515607	0.9960020277000847	0.9956486050988766	0.9956859326480278	0.9953224158746865	0.9955306803349272	0.9960362850797598	0.9957825428894929	0.9953366684704171	0.9965967378014046	0.9952219416183402	0.9957508209772117	0.9951945468676126	1.0	0.9964467257383864	0.9954128761661222	0.9966513015830644	0.9967460359687672	0.9952542465031565	0.9954591713553111	0.9955272247745971	0.9948584221504625	0.9891931708562214	0.9948842452093991	0.9953642479590984	0.9964086554351189	0.9951844029852491
QinN_2014__LD-84__bin.67	0.9948619822583639	0.9951048084879853	0.9949896199072494	0.9951966448418881	0.9954840461062221	0.9949783776303095	0.9950958239888221	0.9947793687665066	0.9945903362701113	0.99536779484274	0.9950747424915732	0.9953630989403196	0.9956141961816917	0.9950409432492402	0.9958923941511694	0.9950673716937966	0.9946678506759197	0.9949657749918063	0.9948055877555078	0.9941123170725888	0.9948113004770225	0.9952566825879575	0.9947282703089009	0.9953246091757489	0.994386221914899	0.9949669741658475	0.9944385404456617	0.9964467257383864	1.0	0.9945717940464761	0.9958133975842018	0.9954336939457252	0.995112858406085	0.9947885417629431	0.9945401125096399	0.9944238799407776	0.9886497419663635	0.9940839634281375	0.9948872181536599	0.995408185199961	0.9946323259148391
LiJ_2014__O2.UC8-1__bin.57	0.9945468539813792	0.9948845362946058	0.9949076957146615	0.9943525094930883	0.994714420390414	0.9948760052074475	0.9952029992752912	0.9944867121556433	0.9942517701649712	0.9946942915679107	0.994968422113882	0.9944152905774923	0.9949879873532503	0.9947936406614669	0.994607118013292	0.9949808726598213	0.9948440657477747	0.9947846417080636	0.9995328792135474	0.9952541271465309	0.9947714049627406	0.9952409511754173	0.9946144048448727	0.9947756581750666	0.9947729141917208	0.9947859951023246	0.9949016160281321	0.9954128761661222	0.9945717940464761	1.0	0.9949117046984419	0.9950151887515779	0.9950439754101752	0.9948156230194338	0.9950831521084433	0.994408802039825	0.9886568833434595	0.9942328877780806	0.9945103736362135	0.9944782638106082	0.9947750457563883
QinN_2014__HD-81__bin.7	0.9955788936880943	0.9954362133215822	0.9957049830928051	0.9956389646464268	0.9987922304881502	0.9954325880908935	0.9960735862781436	0.9954534478895042	0.9944344130842534	0.9958594188506541	0.99549014308858	0.9964209742130631	0.9962295046219295	0.9955383464006906	0.9962740886600853	0.9959378587211491	0.9955696033235854	0.9954111577479045	0.9951391890999155	0.9953963123997303	0.9957741489564622	0.9954016166392138	0.9951461153700414	0.9977940914112288	0.9949945022336114	0.9955857452990721	0.9949738858318371	0.9966513015830644	0.9958133975842018	0.9949117046984419	1.0	0.9966480069096991	0.995312213517277	0.9950973001178343	0.9948473190439	0.9946219585796099	0.98891602658009	0.994731673182951	0.9952939086880456	0.9966261253919312	0.9949922101844307
QinJ_2012__T2D-023__bin.48	0.9954116537065067	0.9952931499625635	0.9953221073916434	0.9952501197580286	0.9965122776159571	0.9948884927488487	0.9955161260065267	0.9947834923894137	0.9941450625279611	0.9956964200513441	0.9949742453950193	0.9964166894008549	0.9957279964204093	0.9956350665131437	0.9958757188589262	0.9955960159213781	0.995333029897658	0.9951179175315878	0.9949198449651349	0.9951975210440576	0.9953280127995427	0.9953306143791204	0.9948422284659068	0.9964991741717729	0.9943148154902793	0.9952791866643138	0.9948807588147763	0.9967460359687672	0.9954336939457252	0.9950151887515779	0.9966480069096991	1.0	0.9954429890598749	0.9949991548281362	0.9948870700643111	0.9943676641971613	0.9886464022124387	0.9942349336469686	0.9950237191762236	0.998379020386067	0.9948585486526558
