	LouisS_2016__AS60_3__bin.21	RaymondF_2016__P23C7__bin.76	QinN_2014__LD-35__bin.22	Obregon-TitoAJ_2015__NO11__bin.44	LeChatelierE_2013__MH0239__bin.22	XieH_2016__YSZC12003_37190R1__bin.70	ZellerG_2014__CCIS76845094ST-20-0__bin.31	IjazUZ_2017__S58_a_WGS__bin.10	RaymondF_2016__P22E7__bin.1	LouisS_2016__AS63_3__bin.7	LoombaR_2017__SID0017_mqf__bin.7	HMP_2012__SRS022713__bin.4	LiJ_2014__O2.UC15-0__bin.4	HeQ_2017__RSZAXPI003105-143__bin.26	Obregon-TitoAJ_2015__NO21__bin.51	FengQ_2015__SID530227__bin.11	ZeeviD_2015__PNP_Validation_10__bin.24	LiJ_2014__V1.FI34__bin.1	LoombaR_2017__SID1035_bai__bin.9	XieH_2016__YSZC12003_36389__bin.67	RaymondF_2016__P21E7__bin.46	VincentC_2016__MM055.6__bin.16	WenC_2017__RA082__bin.3	VogtmannE_2016__MMRS97327636ST-27-0-0__bin.1	LeChatelierE_2013__MH0233__bin.12	BackhedF_2015__SID622_4M__bin.2	VincentC_2016__MM055.4__bin.8	XieH_2016__YSZC12003_37097__bin.2	LoombaR_2017__SID1050_bax__bin.20	VincentC_2016__MM090.2__bin.22	RaymondF_2016__P21E90__bin.7	IjazUZ_2017__S56_a_WGS__bin.10	FengQ_2015__SID530185__bin.46	XieH_2016__YSZC12003_37297R1__bin.4	XieH_2016__YSZC12003_37179__bin.27	ZeeviD_2015__PNP_Main_222__bin.11	LiuW_2016__SRR3992999__bin.29	HeQ_2017__SZAXPI029464-140__bin.27	HanniganGD_2017__MG100158__bin.1	RaymondF_2016__P19E7__bin.8	LouisS_2016__AS68_3__bin.12	CosteaPI_2017__SID713A089-11-90-0__bin.16	GeversD_2014__SKBSTL024__bin.3
LoombaR_2017__SID0017_mqf__bin.7	0.8698784550196095	0.7873424529417514	0.9187102808078376	0.8183893683646101	0.7015519677823995	0.7477519119480622	0.8068623316397637	0.7726149315273391	0.7978618796732233	0.9263019147289794	1.0	0.6037651998723478	0.657443921320023	0.8995284320432938	0.8844504610652695	0.8207345185260383	0.8716906410527094	0.5664339515969214	0.9149109539517913	0.685724499124416	0.7810095215364486	0.905482834721182	0.8356526542639561	0.5356872672331818	0.7470639724349009	0.7320346000096117	0.5912267732666922	0.5375993502913483	0.8898988988107934	0.6288177538072917	0.6832195137228814	0.9205791651524617	0.7407164614637776	0.858492354097695	0.7962451678189023	0.7790056412120047	0.9093809786344562	0.724497504464317	0.8292738242255145	0.8883864038528932	0.5504785067500689	0.5917575774593432	0.8922985873480688
HMP_2012__SRS022713__bin.4	0.856895717379693	0.7651036662152871	0.9313301099906424	0.8741397175414644	0.6932569195647232	0.7161385154122174	0.8764135826659099	0.7604353046672458	0.7975904420962792	0.9320169413759778	0.7796526376417069	1.0	0.7460236995178932	0.9057395395928659	0.9090007684144027	0.8875848777161218	0.9012657221631074	0.6822439095139744	0.9238056455448003	0.6523447795933679	0.848706037561658	0.9046880251470935	0.8619378267678761	0.5964339156640788	0.8361513176703237	0.8354944697870892	0.5735230336052303	0.5404386795544591	0.8463150275917949	0.6353699336597584	0.7651664223824751	0.9043400770645733	0.8134572930336471	0.8735177341955566	0.7898742226951403	0.8307012931954185	0.9354608603731064	0.6832222084313608	0.8609211768594304	0.8781665716026948	0.5585605687661162	0.6229741960586338	0.9227380934118575
LiJ_2014__O2.UC15-0__bin.4	0.8735939217691817	0.754576501636646	0.9172491267725191	0.8692990367662391	0.6912044308506241	0.7383050441764888	0.8335260129870611	0.762126171654746	0.7973347283587024	0.9186636874320635	0.7510959297914002	0.6600187045264707	1.0	0.9128357962193661	0.9009542269638827	0.8235025583005038	0.8651929243589443	0.6204578907561885	0.8843527259132954	0.6672895339784504	0.8153174772578374	0.894440955510124	0.8522601508453435	0.583214784965805	0.8004426902439115	0.8140546749595002	0.5811018890831451	0.5427927733408678	0.8245506780390846	0.6226152037201773	0.7346412518707611	0.8927925882696955	0.7731607318454433	0.8771300149660888	0.8048955026471347	0.8091718805328569	0.9070591080309784	0.7145832382273143	0.8498566932223235	0.8689313620374609	0.5387477344204002	0.6192617140798446	0.892014055538625
HeQ_2017__RSZAXPI003105-143__bin.26	0.8382501988390889	0.7460236476794663	0.8971576746734831	0.8126244354773599	0.696418233759184	0.7378175627738869	0.7780706681852304	0.7221848593696586	0.8010505403441506	0.8990511553281145	0.7154097287714579	0.5578407019749918	0.6354712615245075	1.0	0.8780781407557432	0.7900323639605654	0.857446974811425	0.5162094655995493	0.8614675613137295	0.6733043706807255	0.747472209767938	0.8839539861439647	0.8299461974923084	0.511072288101091	0.7136635522367035	0.699502601657021	0.5767965519670039	0.5206414729381288	0.7868277478016041	0.5938898422858164	0.6438942227581859	0.8808039111605847	0.704947271137497	0.8556119004550538	0.7908427513489278	0.7619226150904697	0.889391354837158	0.7420576023527431	0.8126051098639648	0.8541521724566205	0.5170177056975344	0.5710611393694525	0.8907278283679391
Obregon-TitoAJ_2015__NO21__bin.51	0.8217726679044378	0.7069030145779767	0.8586242499951889	0.7981097075786568	0.6697636046751938	0.7138401668731943	0.7595202814018888	0.7065223120940394	0.7740710650214742	0.8728185956847583	0.6852310027368743	0.5453742974784108	0.6109835595096552	0.8553753098960055	1.0	0.7537892447783099	0.821753005248674	0.5020436611363007	0.8319821881440043	0.6566084512604599	0.7548890984379484	0.8561350414463682	0.7979356721574284	0.5025415028460648	0.6870541911159938	0.6718980487115104	0.557073996012246	0.5084921755180691	0.7607904052933543	0.575407121562905	0.6465612525195392	0.8597249403635834	0.6805571476263828	0.8151559750627322	0.7905517173865569	0.733627910595996	0.8585836696205275	0.6955605906829133	0.7977503411679953	0.820773219295508	0.4938794754505467	0.5498063437584455	0.8635461892518067
FengQ_2015__SID530227__bin.11	0.8661259631500872	0.7867562253897876	0.936124443079893	0.8495672315006705	0.7377161522257489	0.7576155265889374	0.8414376151653842	0.758398638659248	0.8207736906451469	0.929379445139262	0.7625053365500627	0.6385824919017382	0.6696817233883618	0.9228797654576841	0.9039130018175625	1.0	0.9059578223163361	0.5610669387742816	0.9073680260508927	0.7042710962415135	0.7961309949336011	0.9005507871505406	0.8589806298910014	0.5420158940144854	0.7703775944663425	0.7711055224701994	0.5992031420804093	0.5505057118017146	0.8258405912922553	0.6408274800597392	0.690502169987995	0.9039245403041846	0.7758026898720682	0.888744908642778	0.8147365537751169	0.8054851958708271	0.9346349749589756	0.7360877205920348	0.8408150385611206	0.8839514199612809	0.5602763016040001	0.6104852736301936	0.9138029898727205
ZeeviD_2015__PNP_Validation_10__bin.24	0.8795259285618293	0.7971776414538998	0.9495885046288497	0.850993343011866	0.7531813286341345	0.7802091358029365	0.8340167929481732	0.776461385872497	0.8548693303452284	0.9567877808209844	0.7638832367688339	0.6116237978334977	0.663652693364022	0.9447826778241094	0.9294850440171336	0.8545399826240685	1.0	0.5536950353670239	0.9220567386625833	0.7190635546461689	0.7933740538351028	0.9251566767679253	0.8755818003206408	0.5412271420378295	0.7570118886956126	0.7379797545791636	0.609333979410089	0.5550479163078228	0.8385093608572126	0.6439523997902774	0.689239131052001	0.9355519508174069	0.7555108959204417	0.8979429017048477	0.8305269374258257	0.800238303897092	0.9530258348680811	0.775727924711868	0.857917689568952	0.897386890825016	0.5533959724937869	0.6027739974295735	0.9484703312594522
LiJ_2014__V1.FI34__bin.1	0.8704421945536353	0.7671841747983139	0.9054183138784685	0.8652366935830738	0.6715200975423662	0.6755713970475482	0.8788664440047724	0.757465095316994	0.7677848382958511	0.9254803250913525	0.7846647542179219	0.731882664911303	0.7523336487502384	0.8991266816520864	0.8976620501101465	0.836583623504419	0.8752676991895157	1.0	0.9284731702391059	0.6124224392323775	0.8566613432272011	0.8975730352207233	0.8417614475765883	0.588715305698823	0.8115218179982122	0.8284324029157987	0.5517195208156457	0.5073265238189631	0.859640723937899	0.635323950615437	0.7873269726335317	0.9255401670338219	0.7859184429126569	0.8696679894229367	0.7623691425023656	0.8046459788084721	0.9174981579902084	0.6520924109196584	0.8573525176627234	0.8734971257167008	0.5387592521253239	0.6212244409453531	0.891878326370474
LoombaR_2017__SID1035_bai__bin.9	0.846480250718294	0.7430563464154847	0.8868181640361821	0.7999356686762961	0.6853294154977636	0.7281688610313006	0.7813139238195419	0.742116152812974	0.7825801207516333	0.8929613707788002	0.7364762952112284	0.5758740149266058	0.6231158094228002	0.8719245932565125	0.8644312980583242	0.7861822402079467	0.8469796878192116	0.5395285557183157	1.0	0.6605501197518897	0.7584962987755315	0.8738845252739514	0.8226550580503262	0.5120525604301506	0.7078336426742705	0.6943297154208268	0.5770280667133214	0.5107720193515577	0.7963074689536163	0.605119990958841	0.6621031996140121	0.9025267431398033	0.7118330515215662	0.8313767337943745	0.7714195054312155	0.7437435614342408	0.8786702541521958	0.7112679790836264	0.8037403448680556	0.8451301622627239	0.5167204934386397	0.5618045805641162	0.8730451753680578
XieH_2016__YSZC12003_36389__bin.67	0.9122988352849112	0.8167266460783291	0.9545384820954566	0.8542134787699247	0.8205111612038065	0.8905594443305974	0.8278243352231941	0.811863580093786	0.9537253745867053	0.952993158392384	0.7609164326810497	0.5605720154400547	0.6481341669333084	0.9394177982462762	0.9404382271979369	0.8411761956635065	0.9105210239522178	0.49057286629684355	0.9105695587408758	1.0	0.7483549103424638	0.934496610354328	0.8830419448429091	0.5084120975057912	0.7453008138265427	0.7085491933038769	0.6478327718876917	0.5732665590512588	0.8250260949388402	0.6330140822790499	0.6107030593694313	0.9406928850396608	0.7579042798096478	0.9049820660959934	0.9369724837708056	0.8011397885800638	0.9415389482691057	0.8736723338522361	0.8686426916794595	0.9032575831113316	0.5766927556135576	0.5976388124915364	0.9373337983085925
RaymondF_2016__P21E7__bin.46	0.7954009752484871	0.6708012302111869	0.8128106521033499	0.76130467765595	0.6100811383470457	0.652309739510492	0.743026964083134	0.6796870635287448	0.7111612438227414	0.825407804111816	0.6678143528024427	0.5619835931825874	0.6102242720611762	0.8036270083160688	0.8331421036131105	0.7327296476555852	0.7741280732770741	0.5287784183909278	0.8056992151193527	0.5766598778192147	1.0	0.8175742344539472	0.7593095783696331	0.49829186072443205	0.6838919626725742	0.6633125666322068	0.5204655816515507	0.47815294714626005	0.7498909182581828	0.5567578274518459	0.8441163039919993	0.8256880691585169	0.669018984609432	0.7659717601799237	0.7058537533584479	0.7202580839382272	0.8159217326382268	0.630679464975411	0.7485657770983287	0.7818222029940802	0.4775153095358912	0.5354138203450262	0.8170007761541079
VincentC_2016__MM055.6__bin.16	0.8137216529563388	0.7368120702673333	0.8825070500806486	0.805946610177811	0.6782316302023023	0.7258260236008572	0.7722820749325296	0.7148139406141413	0.8048940599202435	0.8912505586071167	0.7157299068966798	0.5537767389807677	0.6188479056341316	0.8785341637069916	0.8734694591829462	0.7661908564711567	0.8344871122348937	0.5121578944897329	0.8581101643660092	0.6656705995737726	0.7557823039241003	1.0	0.8176113084702126	0.5024877490576772	0.6935525107762622	0.6863733155887985	0.594853088995984	0.516753518424538	0.7840705524523013	0.5875650534534191	0.6538641954072785	0.8844781275702863	0.69303306484623	0.839428464356491	0.7967340210621026	0.7473896454834881	0.8686595691373142	0.7174278164362594	0.8090829197044153	0.8421870338271555	0.500573439282661	0.5490330067980406	0.8548219051671851
WenC_2017__RA082__bin.3	0.8545582263219155	0.7649750372567639	0.9204142401944276	0.8355228895501774	0.712516280565487	0.7724083663845809	0.8091609425795245	0.7417525240212451	0.8331542036348941	0.9205745557409566	0.7340132672972411	0.5863014634248144	0.6552599151371077	0.9166174178572547	0.9046539887741173	0.8121220371268039	0.8776275386061654	0.5337431023998953	0.8976684048413398	0.6989919092822702	0.7800053312033817	0.9085651189418036	1.0	0.5312639031049042	0.736408988674513	0.721458378194809	0.5964459276531037	0.5434635367506789	0.806303246816693	0.6095201822095276	0.6798939640722426	0.9015638828994537	0.7445276904790589	0.8833685426747653	0.8177449389140851	0.7757047955217892	0.9100710416052045	0.7568553868395166	0.8371549777028584	0.8827799284935746	0.541444414615845	0.5856473949672302	0.9123102418867527
VogtmannE_2016__MMRS97327636ST-27-0-0__bin.1	0.8709564981953671	0.7688685080482968	0.9147446166390337	0.881964797405748	0.7010774891212422	0.7528380467485098	0.8504321549082201	0.7754840687370993	0.809883739476217	0.9253460079063069	0.7718359017290086	0.6654921057524957	0.7355386239664888	0.9258828463016113	0.9345920767321013	0.8405924517409513	0.8898742164299002	0.6123279880308379	0.9165332999300554	0.6601493966792266	0.8396494834291992	0.9159466678285199	0.8714567693376581	1.0	0.7982102274716546	0.8013114417378626	0.5920969607944586	0.5670483924802168	0.8334773979365176	0.6397619860842152	0.751933201743091	0.9174669319218892	0.7893648423756888	0.8845330634099509	0.7944508026512036	0.8244904119884572	0.9256330997437958	0.7267313621768563	0.8707230901974087	0.9036810775358028	0.5443836978517906	0.6255801161282593	0.9232647865911774
LeChatelierE_2013__MH0233__bin.12	0.8905789631469989	0.787851413759081	0.9451135161295989	0.8849259670023706	0.7430003439968581	0.7670415873499831	0.8846295743223064	0.7914778320377251	0.837703755799634	0.9697265763358497	0.784048179961928	0.6795740106123314	0.7353236035682732	0.941756288143556	0.9307058849531694	0.8702587797122328	0.906615337272768	0.614823260988206	0.9228608297521579	0.704902833638699	0.839407872030902	0.9208637211392586	0.8798850245756569	0.5814181624673925	1.0	0.806846614237843	0.6002138787714268	0.5763267822805915	0.8621195986967789	0.6601248702927827	0.742738521017528	0.9280298500865093	0.8043065913084971	0.9010609497826926	0.830150559547443	0.8468958958964632	0.9475628644340685	0.7417348662634291	0.8712681016303865	0.9089728775195502	0.5623237866176721	0.6425997321698268	0.9314930540403763
BackhedF_2015__SID622_4M__bin.2	0.8437168874263082	0.7535485698662265	0.9203914709147388	0.845770210130677	0.690263407263931	0.7188391809109067	0.8251409051529616	0.7363028552165926	0.7809132125276842	0.9022239571152024	0.7442800688247417	0.6578324378869882	0.7244720929287739	0.8942401553058628	0.8817483768319317	0.8438755532716458	0.856218548202025	0.6080327741048556	0.8769818132706136	0.6492134236795323	0.7887213289719441	0.8828689200510805	0.8350989712523841	0.5654477396430733	0.7816472479436577	1.0	0.5742385960982477	0.5409808074718986	0.810033061789641	0.615734930313302	0.6971387442229711	0.874030848154041	0.7732445463419562	0.8664033582257535	0.7836132769822525	0.8118206603793267	0.9131889199632378	0.7124661942926414	0.827408893412787	0.8559001184778181	0.5434305202812284	0.6101184887984109	0.8782703556201199
VincentC_2016__MM055.4__bin.8	0.8962233005693683	0.8200724905356463	0.9540369910609959	0.8673097964559404	0.7743302756280539	0.8190687538595147	0.8454581966805195	0.7954620167677295	0.8868924747085694	0.9561993707019638	0.7674499130492076	0.5765191505527911	0.6602547612655774	0.9414096752645498	0.9333517445181748	0.8372012008391575	0.9025821686740232	0.516986771283318	0.9304926370447525	0.757829601680558	0.7901117918732375	0.9768698976426907	0.8814322032650881	0.5334271649555713	0.7423642064136811	0.7331343149672419	1.0	0.5882576827561263	0.8337743372849624	0.6600451821690946	0.6709538091876952	0.941823225990051	0.7549459615369788	0.9166099494697089	0.8684558226189817	0.8018741558132966	0.9479395711268697	0.8013400445373103	0.8842843014041799	0.9246657774157846	0.5741261638123489	0.6010006525690261	0.9298533857538084
XieH_2016__YSZC12003_37097__bin.2	0.8967892100671845	0.8095620378393711	0.9603110149173697	0.8620731996378487	0.7586028420328657	0.8400029531651324	0.8571033335794305	0.7813639737168303	0.8710220671378779	0.9689684516477496	0.7737168303212344	0.602333000454632	0.6837867348485143	0.9421544893938628	0.9445916277768495	0.8527955982296552	0.9115682472576364	0.5270793585414473	0.9132095853523009	0.7435199396932594	0.8048051105299766	0.9408877369817875	0.8904624423452794	0.5664085237671507	0.7903276070425217	0.7657735932636749	0.6522212853262664	1.0	0.8458758660351038	0.659540471962417	0.6820808934101674	0.9261094769400546	0.794493124176708	0.921856919149333	0.8552234108280131	0.8200457740595529	0.9456003668141953	0.8045136797603273	0.8719818458059226	0.9136393485939437	0.5682418175954241	0.6375292887923497	0.9349534293630101
LoombaR_2017__SID1050_bax__bin.20	0.8654026708386232	0.7673410642163513	0.9017614462095113	0.8117905796421799	0.6844853109677269	0.7222877044924275	0.809421614821791	0.7561493975577424	0.7861820699337754	0.9117062638330624	0.7967505538059595	0.5867872679260535	0.6461931702260766	0.8857709336718858	0.8791910130177034	0.7958619502672095	0.8566926156949237	0.5556020216455699	0.885691645869734	0.6656747633694222	0.7852001581888345	0.8881123411464049	0.8218678659107896	0.5179190432863053	0.735468818137955	0.7133122285964029	0.5750879659487897	0.5262171886285821	1.0	0.6257601234569095	0.6864254448094047	0.9083882626978932	0.7228630245202363	0.8396703948049085	0.7803341110628723	0.7626954758573478	0.9050054776268194	0.7089301271408915	0.8134203307461659	0.8755611787582176	0.5304344294710827	0.582667686449618	0.8955131806301834
VincentC_2016__MM090.2__bin.22	0.8855525429430776	0.8202725235057198	0.9404630790323506	0.8553899286184391	0.7298447547835791	0.7729053109643519	0.8356441895516191	0.7889891906396306	0.8354532869293113	0.9367184506716969	0.7773020787026098	0.6082170896561483	0.6736713244236543	0.9230622382598225	0.918072070412363	0.8526405303621943	0.9083520564751366	0.5669247189526254	0.929237203850626	0.705165584662643	0.804881500200915	0.918865718027482	0.8577782138723462	0.5488704038191204	0.7775103361087637	0.7486072785963451	0.6285542263571107	0.5664781670144299	0.863955181938209	1.0	0.7046262513800391	0.9228960328299111	0.7689450827889939	0.8931632831513083	0.8069820965379876	0.817302852992966	0.9410170971320552	0.7568281062059372	0.8454710021586681	0.9053770460288917	0.5656384624729499	0.6283519763761343	0.9177803765454101
