	RaymondF_2016__P7C0__bin.11	LiuW_2016__SRR3993037__bin.47	XieH_2016__YSZC12003_36439__bin.51	HMP_2012__SRS020328__bin.53	Bengtsson-PalmeJ_2015__TRAVELRES6__bin.8	KarlssonFH_2013__S436__bin.55	XieH_2016__YSZC12003_37203__bin.31	ZellerG_2014__CCMD86114146ST-21-0__bin.27	XieH_2016__YSZC12003_37233__bin.20	XieH_2016__YSZC12003_37255__bin.77	YuJ_2015__SZAXPI003420-4__bin.57	FengQ_2015__SID31884__bin.16	LiuW_2016__SRR3993044__bin.88	FengQ_2015__SID530743__bin.16	LiJ_2014__MH0309__bin.18	YuJ_2015__SZAXPI003409-8__bin.78	XieH_2016__YSZC12003_35740__bin.47	XieH_2016__YSZC12003_36666__bin.33	LiJ_2014__MH0336__bin.21	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.47	ZellerG_2014__CCIS78318719ST-4-0__bin.8	Obregon-TitoAJ_2015__SM11__bin.32	Bengtsson-PalmeJ_2015__TRAVELRES36__bin.48	LiJ_2014__MH0338__bin.14	KarlssonFH_2013__S193__bin.14	HMP_2012__SRS049959__bin.10	LeChatelierE_2013__MH0450__bin.33	XieH_2016__YSZC12003_36033__bin.7	RaymondF_2016__P7C7__bin.27	XieH_2016__YSZC12003_37830__bin.66	QinJ_2012__CON-073__bin.10	XieH_2016__YSZC12003_35734__bin.27	NielsenHB_2014__V1_UC43_0__bin.23	HMP_2012__SRS011084__bin.63	HMP_2012__SRS042628__bin.30
YuJ_2015__SZAXPI003420-4__bin.57	0.9866535029364158	0.9845026628923887	0.984436424280087	0.9852499163599866	0.9919299227471242	0.9848943009119187	0.9868905887280429	0.9843231977448527	0.986214233148503	0.9845811327139659	1.0	0.9844973118120275	0.9853035653297746	0.9929693618718096	0.9843474466886033	0.9858794292659535	0.9851367375088765	0.9861330963901002	0.9845214753804654	0.9847820969349255	0.9868546583548811	0.9852018911107769	0.9838489651464766	0.9843398857924791	0.9847688015670446	0.9967188247830252	0.9854172319792271	0.9838389036833128	0.9866687629032325	0.9843558122189904	0.9855614010856781	0.9849999583656	0.9847196324383348	0.984734583130637	0.9852394483457613
FengQ_2015__SID31884__bin.16	0.9850447698304013	0.9833700493170995	0.9846587498530295	0.9853764766727013	0.9846458655686635	0.9855731849484322	0.9845627958749213	0.9855192389679873	0.9846495109588884	0.9852728296377083	0.9844973118120275	1.0	0.9848930229354771	0.9843089921544961	0.985480744676423	0.9846937385261656	0.9854221811855121	0.9847834871604191	0.9855384851743739	0.9851004041480627	0.9856223631178259	0.985187629826639	0.9842887573964497	0.984508322175935	0.9857695035335876	0.9850173199694566	0.9857777836324182	0.9840181039232493	0.9848981958461915	0.9852816969915167	0.984624324882168	0.9854131829691327	0.9848242308797669	0.9875586536782969	0.9859120531860078
LiuW_2016__SRR3993044__bin.88	0.9857648144743696	0.9845404765000795	0.984510557548558	0.9857869126372155	0.9857657039522267	0.9849281464959943	0.9858201490134756	0.9844726768091222	0.9846126002675957	0.9847837632814455	0.9853035653297746	0.9848930229354771	1.0	0.9855584758005753	0.9845488928164265	0.9860119246384955	0.9844134450977939	0.9865345287464478	0.9848239723141855	0.9851461738880493	0.9860762693736266	0.9854146793827552	0.9844436818310679	0.9844975111590041	0.9852869502101758	0.9864943977775771	0.9851280010915229	0.9836498308446331	0.9858928432586603	0.9844904469425684	0.9868387197603125	0.9851877009031073	0.9848500058331818	0.9854274755788549	0.9854554069181629
FengQ_2015__SID530743__bin.16	0.987177922600775	0.9845404238188965	0.9840951463188564	0.98492969048935	0.9939149492799545	0.9845910600662237	0.9873776031345619	0.984158720393725	0.9858941741290638	0.9845682934019131	0.9929693618718096	0.9843089921544961	0.9855584758005753	1.0	0.9843281987607687	0.9849513755501444	0.9844927191613144	0.9857406186175404	0.9840077768260829	0.9846125434711036	0.9875000917911014	0.9853213532253009	0.9842590240918891	0.9840902618201396	0.9845559767213461	0.9929256861022022	0.9846615530254954	0.9838485490400781	0.9870956518305939	0.9846726827062852	0.9852389836174779	0.9846734520570329	0.9850561657281329	0.9846769201642215	0.9851858791409175
LiJ_2014__MH0309__bin.18	0.9846490851301435	0.9829583162505616	0.9849202423886221	0.9857000366836746	0.9841318376021074	0.9857100783888133	0.9845549160767642	0.985459548117496	0.9843668986755071	0.9857475706215979	0.9843474466886033	0.985480744676423	0.9845488928164265	0.9843281987607687	1.0	0.9844053248309586	0.9849517567590863	0.9853423492731911	0.9855321020723389	0.9853721722751959	0.9854768370261792	0.9849569968146203	0.9846014392688881	0.9849496241860929	0.9864357568933267	0.9848019673705555	0.9878442516684985	0.984557876520181	0.9847443964801129	0.9851183823903257	0.984654146705522	0.9854299177691753	0.9849345511458771	0.9851242573843193	0.9862532677566573
YuJ_2015__SZAXPI003409-8__bin.78	0.9854875835034677	0.9851413489494195	0.9846225275975959	0.985405855235422	0.9850723452272323	0.9846002941983032	0.9852958068583658	0.9845313511960163	0.9849213408193896	0.985185257050828	0.9858794292659535	0.9846937385261656	0.9860119246384955	0.9849513755501444	0.9844053248309586	1.0	0.9841787328055149	0.995979969397691	0.9846292412326906	0.9852169855611785	0.9862828407383808	0.9853154631218812	0.9840603988161073	0.9846111199165466	0.9852076179914265	0.9867678472930282	0.9850629368153819	0.9836120404394126	0.9854697478646388	0.9851732173641853	0.9856579967313222	0.9848592868656844	0.9850777049292543	0.9851656594392139	0.9853752396412029
XieH_2016__YSZC12003_35740__bin.47	0.984466981149254	0.9833735141456073	0.984494360167571	0.9852499237653484	0.9845448595326745	0.9856939449648037	0.9839049268256266	0.9847761455612422	0.9841516218465984	0.9848765683034689	0.9851367375088765	0.9854221811855121	0.9844134450977939	0.9844927191613144	0.9849517567590863	0.9841787328055149	1.0	0.983775507770105	0.9855633919907132	0.9851048668580511	0.9854825418767394	0.984899278690585	0.9841636392553406	0.9845084639009041	0.9864548544458116	0.9851025112087062	0.9856739630129042	0.9844744093158049	0.9843310930030312	0.9850743998217518	0.9847597958742158	0.9850936991265982	0.9846643956126231	0.9851552171686991	0.9855879944088324
XieH_2016__YSZC12003_36666__bin.33	0.9856028350771491	0.9859079462037186	0.9845398562787736	0.9853848501333475	0.985667728011547	0.9848162512960332	0.9846601393202709	0.9852816087262232	0.9845810179945073	0.9849224043989628	0.9861330963901002	0.9847834871604191	0.9865345287464478	0.9857406186175404	0.9853423492731911	0.995979969397691	0.983775507770105	1.0	0.9843797635263498	0.9852703108168173	0.9868603863267592	0.9849423712528967	0.984552711815088	0.9845704532585196	0.9857815997919878	0.9867551437847604	0.9852770629819172	0.9840161106043676	0.9853274338404739	0.9858696184844802	0.9864371164188607	0.984978841402805	0.9846468944134521	0.9846686072548142	0.9849626397595636
LiJ_2014__MH0336__bin.21	0.9847459100127343	0.9834078241864616	0.9849307288254936	0.9856895782663395	0.9844407381846996	0.9945074054446544	0.9841991011573181	0.9854375806077271	0.9843134299109094	0.98591404092025	0.9845214753804654	0.9855384851743739	0.9848239723141855	0.9840077768260829	0.9855321020723389	0.9846292412326906	0.9855633919907132	0.9843797635263498	1.0	0.985491954784267	0.9855116140059148	0.9851607831354957	0.9844668525613893	0.9850739559234577	0.998551212647102	0.9847627874744621	0.9854390487461347	0.9842001755367767	0.9845710122352587	0.9855747250026655	0.9849880760580827	0.9865341318752677	0.9850455473765628	0.985586747000733	0.9861288535608601
Bengtsson-PalmeJ_2015__TRAVELRES9__bin.47	0.9853389496073337	0.9836443715959696	0.9929415821632165	0.9971842176490618	0.9848278748561264	0.9853427517999233	0.9851754848270048	0.9849157521357339	0.9852934978496999	0.9861539940748397	0.9847820969349255	0.9851004041480627	0.9851461738880493	0.9846125434711036	0.9853721722751959	0.9852169855611785	0.9851048668580511	0.9852703108168173	0.985491954784267	1.0	0.9859498674646495	0.9858528952946362	0.9853704816921783	0.9946563510302653	0.9858671750983836	0.9852352635960605	0.9865283974859086	0.9843134989795697	0.9852668191814109	0.9873027821656102	0.9850379538888574	0.9851240760604127	0.9961238211494162	0.9856490268319006	0.9879476790826961
ZellerG_2014__CCIS78318719ST-4-0__bin.8	0.9894766750128745	0.9851031310179726	0.9856626938254873	0.9864768367663677	0.9875021992489186	0.9855543577411062	0.9879858596098342	0.9853452347218287	0.9881900614749037	0.9858955036330984	0.9868546583548811	0.9856223631178259	0.9860762693736266	0.9875000917911014	0.9854768370261792	0.9862828407383808	0.9854825418767394	0.9868603863267592	0.9855116140059148	0.9859498674646495	1.0	0.9859485604584834	0.985454332055143	0.9856492651650963	0.9855704282525974	0.9874181593714759	0.985890208878215	0.9848609575395646	0.9894746183008534	0.9851777792224387	0.9865424511740102	0.9854493558249222	0.9857530447365248	0.9859228553876674	0.9864455029714144
Obregon-TitoAJ_2015__SM11__bin.32	0.9849304032976078	0.9836269906779225	0.9854258734401655	0.9862472334609937	0.9850577477275655	0.9851518887900402	0.9850332986782133	0.9853603115828611	0.9850110538504558	0.9852148459616943	0.9852018911107769	0.985187629826639	0.9854146793827552	0.9853213532253009	0.9849569968146203	0.9853154631218812	0.984899278690585	0.9849423712528967	0.9851607831354957	0.9858528952946362	0.9859485604584834	1.0	0.984974251015517	0.9854126880229299	0.9859530936160203	0.9854705374343985	0.9858380451824456	0.9842330110048819	0.9849115977565066	0.9860440583641462	0.9851919304916273	0.9851749779029112	0.9858770102366571	0.9853200064887259	0.9864229460727845
Bengtsson-PalmeJ_2015__TRAVELRES36__bin.48	0.9843183090514358	0.9830938873831059	0.984215736989656	0.9854998326971152	0.9839809882485625	0.9844498999301414	0.9840229513626833	0.9844316526720909	0.9839789478168063	0.9843372961459657	0.9838489651464766	0.9842887573964497	0.9844436818310679	0.9842590240918891	0.9846014392688881	0.9840603988161073	0.9841636392553406	0.984552711815088	0.9844668525613893	0.9853704816921783	0.985454332055143	0.984974251015517	1.0	0.9845648737110709	0.9852378188393638	0.984553834847384	0.9845766685974553	0.9831602697066834	0.9841473891444611	0.9848468929235469	0.9844540433105747	0.9841837559511679	0.9843966144278353	0.9835813574703711	0.9855655820785562
LiJ_2014__MH0338__bin.14	0.984506213590624	0.9835165122958333	0.9923067966908653	0.9940547426938965	0.9842230864116412	0.9850895721052404	0.9842705944397407	0.984693283597636	0.9841525451264539	0.9854708967505345	0.9843398857924791	0.984508322175935	0.9844975111590041	0.9840902618201396	0.9849496241860929	0.9846111199165466	0.9845084639009041	0.9845704532585196	0.9850739559234577	0.9946563510302653	0.9856492651650963	0.9854126880229299	0.9845648737110709	1.0	0.9858421806207154	0.9845731664626035	0.9858510204542692	0.9852067600383266	0.984583851481731	0.9869527941741842	0.984703365281337	0.9846591320241959	0.9929006053795347	0.9848874983923729	0.9884086497717269
KarlssonFH_2013__S193__bin.14	0.9853942257816691	0.9841809466930063	0.9856045786494627	0.9862308048203444	0.9851274019376027	0.9944391935023118	0.9850589756177094	0.985768083337409	0.9846267472379906	0.9862109238699086	0.9847688015670446	0.9857695035335876	0.9852869502101758	0.9845559767213461	0.9864357568933267	0.9852076179914265	0.9864548544458116	0.9857815997919878	0.998551212647102	0.9858671750983836	0.9855704282525974	0.9859530936160203	0.9852378188393638	0.9858421806207154	1.0	0.9851925797292383	0.9864687103686535	0.9849805515431312	0.9852077707270307	0.9856955116676249	0.9856856709284495	0.9870677386595638	0.9855577529794524	0.9859298977435038	0.9864844549959297
HMP_2012__SRS049959__bin.10	0.9871718564517675	0.9855506483817196	0.9851313093818009	0.9857506567648098	0.9924881372840648	0.9851163390992697	0.9870858519539432	0.984803017422608	0.986185286342279	0.9852561956797884	0.9967188247830252	0.9850173199694566	0.9864943977775771	0.9929256861022022	0.9848019673705555	0.9867678472930282	0.9851025112087062	0.9867551437847604	0.9847627874744621	0.9852352635960605	0.9874181593714759	0.9854705374343985	0.984553834847384	0.9845731664626035	0.9851925797292383	1.0	0.9855956958478643	0.9844196218484687	0.9869800759716005	0.9852445085610588	0.986231003233628	0.9855006190120345	0.98591102084293	0.9849260424771439	0.9858800121758217
LeChatelierE_2013__MH0450__bin.33	0.985398944086729	0.9837562344762374	0.9853726446192295	0.9867193011473147	0.9855446468046447	0.9858273988605607	0.9849297480071415	0.9851185654574826	0.9848705717564235	0.9862715284147258	0.9854172319792271	0.9857777836324182	0.9851280010915229	0.9846615530254954	0.9878442516684985	0.9850629368153819	0.9856739630129042	0.9852770629819172	0.9854390487461347	0.9865283974859086	0.985890208878215	0.9858380451824456	0.9845766685974553	0.9858510204542692	0.9864687103686535	0.9855956958478643	1.0	0.9849181973088188	0.9850849387548453	0.9857231583495355	0.9852380409364649	0.9856500130101439	0.9858394845409729	0.9860372204387546	0.9866839583904405
XieH_2016__YSZC12003_36033__bin.7	0.9843398592238191	0.9827263168274926	0.9839988452950017	0.9844347230688026	0.9842317841263466	0.9846366150261251	0.983748170628795	0.9836866678166165	0.9834818504218534	0.9845840618601042	0.9838389036833128	0.9840181039232493	0.9836498308446331	0.9838485490400781	0.984557876520181	0.9836120404394126	0.9844744093158049	0.9840161106043676	0.9842001755367767	0.9843134989795697	0.9848609575395646	0.9842330110048819	0.9831602697066834	0.9852067600383266	0.9849805515431312	0.9844196218484687	0.9849181973088188	1.0	0.9841195345929064	0.9848833209623984	0.9838927378894525	0.9840685780212739	0.9831716648260452	0.9841286514001064	0.9855931717466272
RaymondF_2016__P7C7__bin.27	0.9997571552131417	0.9846698261081104	0.9846163499713368	0.985649490793822	0.9872781347846808	0.985061034424729	0.9874570386574698	0.9845607735175572	0.9877900131845276	0.9847670749814402	0.9866687629032325	0.9848981958461915	0.9858928432586603	0.9870956518305939	0.9847443964801129	0.9854697478646388	0.9843310930030312	0.9853274338404739	0.9845710122352587	0.9852668191814109	0.9894746183008534	0.9849115977565066	0.9841473891444611	0.984583851481731	0.9852077707270307	0.9869800759716005	0.9850849387548453	0.9841195345929064	1.0	0.9851140156596063	0.9857592536979136	0.9848040059557787	0.9849597599072696	0.9844934242085066	0.9857919626791369
XieH_2016__YSZC12003_37830__bin.66	0.98488321760303	0.9834909220828888	0.9864504671268319	0.9877577239518263	0.9842162308630267	0.9855450378043699	0.9846983366804295	0.9844407237721865	0.9843064079206756	0.9865394118644943	0.9843558122189904	0.9852816969915167	0.9844904469425684	0.9846726827062852	0.9851183823903257	0.9851732173641853	0.9850743998217518	0.9858696184844802	0.9855747250026655	0.9873027821656102	0.9851777792224387	0.9860440583641462	0.9848468929235469	0.9869527941741842	0.9856955116676249	0.9852445085610588	0.9857231583495355	0.9848833209623984	0.9851140156596063	1.0	0.9848104023492428	0.9855231896554054	0.9861459347803162	0.98529027454097	0.9916048896887907
QinJ_2012__CON-073__bin.10	0.9858497351729549	0.984634379772838	0.9845528664670086	0.9852920121528462	0.9857525532732974	0.9853772456165281	0.9851520462489611	0.9848644244507541	0.9850198109637384	0.9849506118022143	0.9855614010856781	0.984624324882168	0.9868387197603125	0.9852389836174779	0.984654146705522	0.9856579967313222	0.9847597958742158	0.9864371164188607	0.9849880760580827	0.9850379538888574	0.9865424511740102	0.9851919304916273	0.9844540433105747	0.984703365281337	0.9856856709284495	0.986231003233628	0.9852380409364649	0.9838927378894525	0.9857592536979136	0.9848104023492428	1.0	0.9851478405842962	0.9842025331720424	0.984778745505555	0.9854665536880621
XieH_2016__YSZC12003_35734__bin.27	0.9849010539148915	0.9839127910512037	0.9846008063698425	0.9856245206256512	0.984853693516687	0.9866324174228789	0.9847047901156443	0.9853764274451228	0.9846712546966336	0.9857184238791891	0.9849999583656	0.9854131829691327	0.9851877009031073	0.9846734520570329	0.9854299177691753	0.9848592868656844	0.9850936991265982	0.984978841402805	0.9865341318752677	0.9851240760604127	0.9854493558249222	0.9851749779029112	0.9841837559511679	0.9846591320241959	0.9870677386595638	0.9855006190120345	0.9856500130101439	0.9840685780212739	0.9848040059557787	0.9855231896554054	0.9851478405842962	1.0	0.9848610172518565	0.9854541976724913	0.9862530856228557
NielsenHB_2014__V1_UC43_0__bin.23	0.984969610329792	0.9829139458271013	0.991707622257926	0.9952660881563793	0.9852633238119065	0.9848050489465273	0.9846460528048964	0.9849066461672599	0.9849421420063813	0.9857671228426773	0.9847196324383348	0.9848242308797669	0.9848500058331818	0.9850561657281329	0.9849345511458771	0.9850777049292543	0.9846643956126231	0.9846468944134521	0.9850455473765628	0.9961238211494162	0.9857530447365248	0.9858770102366571	0.9843966144278353	0.9929006053795347	0.9855577529794524	0.98591102084293	0.9858394845409729	0.9831716648260452	0.9849597599072696	0.9861459347803162	0.9842025331720424	0.9848610172518565	1.0	0.9851385255724164	0.9871480734706947
HMP_2012__SRS011084__bin.63	0.9845203432360169	0.9835297224970037	0.9851808778483995	0.9856753004795942	0.9848296690928191	0.9854963159438269	0.9842863917331925	0.9856472868532331	0.9848416832280996	0.9856182594435328	0.984734583130637	0.9875586536782969	0.9854274755788549	0.9846769201642215	0.9851242573843193	0.9851656594392139	0.9851552171686991	0.9846686072548142	0.985586747000733	0.9856490268319006	0.9859228553876674	0.9853200064887259	0.9835813574703711	0.9848874983923729	0.9859298977435038	0.9849260424771439	0.9860372204387546	0.9841286514001064	0.9844934242085066	0.98529027454097	0.984778745505555	0.9854541976724913	0.9851385255724164	1.0	0.9860663349603725
HMP_2012__SRS042628__bin.30	0.9858512729871356	0.9838747736426154	0.9872234878646515	0.9882381961293762	0.9852532866103341	0.9859281593974284	0.9852579935961865	0.9854900502471464	0.9852689084466573	0.9873269635397777	0.9852394483457613	0.9859120531860078	0.9854554069181629	0.9851858791409175	0.9862532677566573	0.9853752396412029	0.9855879944088324	0.9849626397595636	0.9861288535608601	0.9879476790826961	0.9864455029714144	0.9864229460727845	0.9855655820785562	0.9884086497717269	0.9864844549959297	0.9858800121758217	0.9866839583904405	0.9855931717466272	0.9857919626791369	0.9916048896887907	0.9854665536880621	0.9862530856228557	0.9871480734706947	0.9860663349603725	1.0
