	HMP_2012__SRS019071__bin.37	HMP_2012__SRS024649__bin.14	HMP_2012__SRS018443__bin.23	CM_periimplantitis__SP_189SPI_T016__bin.35	HMP_2012__SRS013705__bin.45	HMP_2012__SRS018157__bin.39	HMP_2012__SRS020226__bin.26	HMP_2012__SRS017691__bin.57	HMP_2012__SRS058808__bin.43	HMP_2012__SRS013170__bin.68	HMP_2012__SRS052876__bin.4	HMP_2012__SRS024355__bin.2	HMP_2012__SRS065099__bin.33	HMP_2012__SRS018300__bin.68	HMP_2012__SRS024561__bin.8	HMP_2012__SRS019028__bin.19	HMP_2012__SRS011098__bin.16	HMP_2012__SRS015989__bin.10	CM_periimplantitis__SP_105SPI_T016__bin.10	CM_periimplantitis__SP_191SPI_T016__bin.13	CM_periimplantitis__SP_122SPI_T016__bin.1	HMP_2012__SRS016575__bin.20	HMP_2012__SRS017139__bin.43	HMP_2012__SRS051941__bin.26	HMP_2012__SRS043772__bin.7	HMP_2012__SRS013533__bin.26	HMP_2012__SRS055450__bin.7	CM_periimplantitis__SP_124SPI_T016__bin.13	HMP_2012__SRS063932__bin.46	HMP_2012__SRS015044__bin.48	HMP_2012__SRS016746__bin.46
HMP_2012__SRS052876__bin.4	0.9709446917953632	0.9713232528294372	0.9702675134191796	0.970318423488137	0.9680550128700388	0.9681340541074833	0.9710163411794546	0.9707780729309474	0.9723890842606395	0.9706987727765869	1.0	0.9698019667578747	0.9644843118807493	0.9719781248660442	0.9690882106960783	0.972064008267743	0.9682664320163169	0.9685132618085786	0.9711575900062119	0.9702654932947633	0.972927743072776	0.9693642953627126	0.9722214012650345	0.9764853877287873	0.9715834931592536	0.9719080148502371	0.970469395960816	0.9697279928516976	0.9525550968278484	0.9719604073073952	0.9713146867988924
HMP_2012__SRS024355__bin.2	0.9698666750477657	0.9695440306300035	0.9691647847397701	0.9699415443391358	0.9675061053616775	0.966576280344764	0.9703423493004886	0.9708620466127472	0.9702690921566403	0.9685302685148243	0.9698019667578747	1.0	0.9633762621245237	0.9714260875212236	0.9691879064826379	0.9709130822528641	0.9695245940506332	0.9681567311338253	0.9728361806326831	0.9851719637470898	0.9723570268046827	0.9682561132497889	0.9974392742498006	0.9758882156802279	0.9722214279191483	0.9691435380453229	0.9705134276160314	0.9680293867881816	0.9535071394554228	0.9701881310980311	0.9728390199822631
HMP_2012__SRS065099__bin.33	0.9640631859821867	0.9676827902950973	0.9638333075018548	0.9649039801202363	0.9601914040000338	0.9624685832023375	0.9632880120113574	0.9647874580619564	0.9639958911554017	0.9640873497817555	0.9644843118807493	0.9633762621245237	1.0	0.9625583049502784	0.9634646225330423	0.9640463531015678	0.9641491789358301	0.9633621571274383	0.9643482576671869	0.9636294385660079	0.9659649742815788	0.9623192192468595	0.9653481396799641	0.9680373587159278	0.964314309861661	0.9634965847596486	0.9649076740079056	0.9643544146838396	0.955676889759959	0.963787194506415	0.9646338723049184
HMP_2012__SRS018300__bin.68	0.9845125120036152	0.9722143368285341	0.9720059098634732	0.9733012201912732	0.977158170511483	0.9693524084871339	0.9723047860230442	0.9713545186484333	0.9743700086689494	0.973305364387983	0.9719781248660442	0.9714260875212236	0.9625583049502784	1.0	0.9721713245453305	0.9725177314930878	0.9711549403057516	0.9708781682168472	0.97267700383503	0.9732610183898415	0.9743334312995099	0.97272866923151	0.9741997844637533	0.9775720762246328	0.9725330126755436	0.9726715688919488	0.97373851554601	0.9702400902206602	0.9510682359662164	0.9740202858975248	0.9739021155771858
HMP_2012__SRS024561__bin.8	0.9694604717491435	0.9687284617822312	0.9686025616645981	0.9707313249970897	0.9671094769432521	0.9668277553873141	0.9685445557449363	0.9715011829224455	0.9707660511473384	0.9681458868768074	0.9690882106960783	0.9691879064826379	0.9634646225330423	0.9721713245453305	1.0	0.9690651131861568	0.9672545460587353	0.9687085591104938	0.9702773138161704	0.9702501338409375	0.9701136636223554	0.9682797581407988	0.9714546684274624	0.9738444075558851	0.9690686823701872	0.9691253920579002	0.9691021598353337	0.9683436847554737	0.9528541979406051	0.9698738469377611	0.97032325869318
HMP_2012__SRS019028__bin.19	0.9716052786303243	0.9698785260811649	0.9695058936387629	0.9707229662207334	0.9688330974065864	0.9678703633840238	0.9711467045894542	0.9714211323655163	0.9713383671280205	0.9704423104408132	0.972064008267743	0.9709130822528641	0.9640463531015678	0.9725177314930878	0.9690651131861568	1.0	0.9684229760719213	0.9691354705079112	0.9724125630240654	0.9721702543605464	0.9733381070920716	0.9694880801989533	0.9736589839153138	0.9764812034574106	0.9718289411233194	0.9710038430337349	0.9721358205776429	0.968951061772844	0.9519052819420155	0.9715658467051203	0.9739423820098584
HMP_2012__SRS011098__bin.16	0.9669758943546191	0.9680759395313505	0.9660630595267934	0.9682105098647558	0.9653745223348382	0.9656552499925994	0.9679727339185865	0.9707593782509158	0.9679763510869015	0.9680329640714856	0.9682664320163169	0.9695245940506332	0.9641491789358301	0.9711549403057516	0.9672545460587353	0.9684229760719213	1.0	0.9669180513517022	0.968664338366773	0.9680782110323959	0.9699016320840003	0.9665267681599733	0.970719490839249	0.9720262102177823	0.9692009295087073	0.9673182557191734	0.9682349089597415	0.9653237553555593	0.9555335396254576	0.9676600576056361	0.9710645141556649
HMP_2012__SRS015989__bin.10	0.9687758826419597	0.9700793763606574	0.9683852971532356	0.9693796387345595	0.9657136623348288	0.9667006882834785	0.96895798314034	0.9709646256461179	0.9710606114492374	0.9678863823755147	0.9685132618085786	0.9681567311338253	0.9633621571274383	0.9708781682168472	0.9687085591104938	0.9691354705079112	0.9669180513517022	1.0	0.9698424031585047	0.9695074517344033	0.9690203950207924	0.9674011065802754	0.9694094429243164	0.9736887350962625	0.9690693267453526	0.9689247838163455	0.9706223941375992	0.9678310692221942	0.9510652474329941	0.969324723651089	0.9698674056561691
CM_periimplantitis__SP_105SPI_T016__bin.10	0.97163342936352	0.9704948439764328	0.9699156671485847	0.9712246189308595	0.9689436641174858	0.9671612096890756	0.9716779357472599	0.9709357883505687	0.9711857534982032	0.9692083011576774	0.9711575900062119	0.9728361806326831	0.9643482576671869	0.97267700383503	0.9702773138161704	0.9724125630240654	0.968664338366773	0.9698424031585047	1.0	0.9728289064547936	0.9736245762132518	0.9703566833980625	0.9749442481952084	0.9776035192236026	0.9731989787619528	0.9709612908004425	0.9715180466238403	0.9688442176169092	0.9529161865699239	0.9724744828116705	0.9743043731742357
CM_periimplantitis__SP_191SPI_T016__bin.13	0.9704859653827383	0.9703548909596603	0.9690041495571888	0.9693832163373517	0.9685510936734145	0.9667778373145646	0.9702491079596806	0.9722221672840617	0.9704778445487969	0.9689887849768573	0.9702654932947633	0.9851719637470898	0.9636294385660079	0.9732610183898415	0.9702501338409375	0.9721702543605464	0.9680782110323959	0.9695074517344033	0.9728289064547936	1.0	0.9715160279106598	0.9680324459352636	0.9854575579633444	0.9757536461754318	0.9723082344961799	0.9702325513463351	0.9704404997044176	0.9682148930391793	0.9538846999149984	0.9711403208417585	0.9729033718920111
CM_periimplantitis__SP_122SPI_T016__bin.1	0.9721072109613518	0.9711552427313368	0.9707686080714003	0.9705191328966734	0.9699557311239217	0.9691069044654776	0.9724940457699078	0.9730313372310119	0.9725508714066734	0.9718303532275626	0.972927743072776	0.9723570268046827	0.9659649742815788	0.9743334312995099	0.9701136636223554	0.9733381070920716	0.9699016320840003	0.9690203950207924	0.9736245762132518	0.9715160279106598	1.0	0.9700487340391063	0.9738626809529691	0.9770110537877696	0.9734356116837098	0.9718021669407947	0.9721719372741834	0.9695952553134395	0.9536248216913709	0.9728983333919817	0.9738330187237453
HMP_2012__SRS016575__bin.20	0.9689840762481993	0.9698496894614822	0.9687807781776381	0.9693537858458271	0.9663638525261875	0.9665941744606397	0.9691308306132048	0.9700168855484976	0.9713476662873504	0.9688839044355181	0.9693642953627126	0.9682561132497889	0.9623192192468595	0.97272866923151	0.9682797581407988	0.9694880801989533	0.9665267681599733	0.9674011065802754	0.9703566833980625	0.9680324459352636	0.9700487340391063	1.0	0.9707578666666666	0.9747536998831006	0.9692005006257822	0.9698669002084551	0.9698304579816844	0.9695996451635299	0.9519048277103652	0.9719964296153679	0.9692880647166473
HMP_2012__SRS017139__bin.43	0.9711860359623777	0.9709104706382741	0.9703751575200453	0.972034954108808	0.9695569144341827	0.968635023765772	0.9725550970935991	0.9732388901600693	0.9719002887003471	0.9706193759296861	0.9722214012650345	0.9974392742498006	0.9653481396799641	0.9741997844637533	0.9714546684274624	0.9736589839153138	0.970719490839249	0.9694094429243164	0.9749442481952084	0.9854575579633444	0.9738626809529691	0.9707578666666666	1.0	0.9775210396102998	0.9739588969425369	0.9716283973234164	0.9720240997177975	0.9700420155162245	0.9548283419670308	0.972170736894963	0.9744236008914268
HMP_2012__SRS051941__bin.26	0.9741919725779394	0.9745520043946779	0.9747354501010113	0.9744810432135268	0.972730070300043	0.9727445958553516	0.9899651235152132	0.9767227523828994	0.978579967010144	0.9766672396012376	0.9764853877287873	0.9758882156802279	0.9680373587159278	0.9775720762246328	0.9738444075558851	0.9764812034574106	0.9720262102177823	0.9736887350962625	0.9776035192236026	0.9757536461754318	0.9770110537877696	0.9747536998831006	0.9775210396102998	1.0	0.979481132527917	0.9782405474549934	0.9751705026896782	0.9741281896641901	0.9556691580535172	0.9789059141576281	0.9767837274906602
HMP_2012__SRS043772__bin.7	0.9700049873728187	0.9705301161287803	0.9695962251477401	0.9708376975018386	0.968144959157175	0.966938303835119	0.971685790882112	0.9703796221252915	0.9719670930455718	0.9707435083783277	0.9715834931592536	0.9722214279191483	0.964314309861661	0.9725330126755436	0.9690686823701872	0.9718289411233194	0.9692009295087073	0.9690693267453526	0.9731989787619528	0.9723082344961799	0.9734356116837098	0.9692005006257822	0.9739588969425369	0.979481132527917	1.0	0.9711328687494281	0.9710023078240183	0.9684270256754997	0.9535126711284839	0.9723340434843643	0.973367146070813
HMP_2012__SRS013533__bin.26	0.971109554758949	0.9705934949267115	0.9696053850571466	0.9701799368644533	0.9687251517367312	0.9674178912187016	0.9735847617217797	0.9719169842857686	0.976851846947952	0.9940599111464367	0.9719080148502371	0.9691435380453229	0.9634965847596486	0.9726715688919488	0.9691253920579002	0.9710038430337349	0.9673182557191734	0.9689247838163455	0.9709612908004425	0.9702325513463351	0.9718021669407947	0.9698669002084551	0.9716283973234164	0.9782405474549934	0.9711328687494281	1.0	0.9715174466378955	0.9694869345119964	0.9519978258629067	0.9761473243566495	0.9710757293384942
HMP_2012__SRS055450__bin.7	0.9708434512135895	0.9712413203831445	0.9703256717689341	0.9699225737293116	0.9678342082312094	0.9686221486972291	0.9711696228471867	0.9744024755764303	0.9721516750413107	0.9709446519273293	0.970469395960816	0.9705134276160314	0.9649076740079056	0.97373851554601	0.9691021598353337	0.9721358205776429	0.9682349089597415	0.9706223941375992	0.9715180466238403	0.9704404997044176	0.9721719372741834	0.9698304579816844	0.9720240997177975	0.9751705026896782	0.9710023078240183	0.9715174466378955	1.0	0.9691668292097406	0.9542370287939909	0.97184626389451	0.9730400538383559
CM_periimplantitis__SP_124SPI_T016__bin.13	0.9694130875513229	0.9714623283287247	0.9721757136424463	0.9709589911016654	0.9665986377503695	0.9699340317348997	0.9688807738642488	0.9710590636363955	0.9698808198285598	0.9675045256906036	0.9697279928516976	0.9680293867881816	0.9643544146838396	0.9702400902206602	0.9683436847554737	0.968951061772844	0.9653237553555593	0.9678310692221942	0.9688442176169092	0.9682148930391793	0.9695952553134395	0.9695996451635299	0.9700420155162245	0.9741281896641901	0.9684270256754997	0.9694869345119964	0.9691668292097406	1.0	0.9509890766272033	0.9699778307872967	0.9690186169757368
HMP_2012__SRS063932__bin.46	0.953142271331192	0.9572954168555757	0.9530278143059415	0.9536743536200653	0.9504766235788014	0.9534875043273785	0.9523857478629689	0.9537809676605662	0.9525233909645291	0.9526849198155039	0.9525550968278484	0.9535071394554228	0.955676889759959	0.9510682359662164	0.9528541979406051	0.9519052819420155	0.9555335396254576	0.9510652474329941	0.9529161865699239	0.9538846999149984	0.9536248216913709	0.9519048277103652	0.9548283419670308	0.9556691580535172	0.9535126711284839	0.9519978258629067	0.9542370287939909	0.9509890766272033	1.0	0.9522593354655225	0.9540358903223896
HMP_2012__SRS015044__bin.48	0.9713064102670922	0.9713007370841077	0.9702901533959568	0.9707652169020952	0.9694218345413275	0.9682151463584554	0.974468940893483	0.9713726842649804	0.9765918243136209	0.975481770747587	0.9719604073073952	0.9701881310980311	0.963787194506415	0.9740202858975248	0.9698738469377611	0.9715658467051203	0.9676600576056361	0.969324723651089	0.9724744828116705	0.9711403208417585	0.9728983333919817	0.9719964296153679	0.972170736894963	0.9789059141576281	0.9723340434843643	0.9761473243566495	0.97184626389451	0.9699778307872967	0.9522593354655225	1.0	0.9717928376777054
HMP_2012__SRS016746__bin.46	0.9714876760501145	0.9702697455816155	0.9704331486428258	0.9707104397621058	0.9690956961283144	0.9677678540721124	0.9714865201833274	0.9734246562436701	0.9711810204841543	0.9701186427477348	0.9713146867988924	0.9728390199822631	0.9646338723049184	0.9739021155771858	0.97032325869318	0.9739423820098584	0.9710645141556649	0.9698674056561691	0.9743043731742357	0.9729033718920111	0.9738330187237453	0.9692880647166473	0.9744236008914268	0.9767837274906602	0.973367146070813	0.9710757293384942	0.9730400538383559	0.9690186169757368	0.9540358903223896	0.9717928376777054	1.0
