	VogtmannE_2016__MMRS57276462ST-27-0-0__bin.83	BritoIL_2016__W1.33.ST__bin.61	XieH_2016__YSZC12003_37102__bin.109	RaymondF_2016__P3E7__bin.10	YuJ_2015__SZAXPI015269-94__bin.24	RaymondF_2016__P18E0__bin.38	LiJ_2014__V1.FI09__bin.79	BritoIL_2016__W1.4.ST__bin.72	XieH_2016__YSZC12003_37330__bin.59	CM_madagascar__A04_01_1FE__bin.46	XieH_2016__YSZC12003_37133__bin.38	XieH_2016__YSZC12003_36440__bin.36	ZeeviD_2015__PNP_Main_257__bin.38	ZeeviD_2015__PNP_Main_589__bin.53	ZeeviD_2015__PNP_Main_208__bin.26	LiSS_2016__FAT_012-22-0-0__bin.21	BritoIL_2016__WL.7.ST__bin.32	Bengtsson-PalmeJ_2015__TRAVELRES40__bin.10	KarlssonFH_2013__S77__bin.2	XieH_2016__YSZC12003_36033__bin.76	ZeeviD_2015__PNP_Main_89__bin.37	KarlssonFH_2013__S143__bin.32	ZellerG_2014__CCIS51667829ST-4-0__bin.59	LeChatelierE_2013__MH0434__bin.5	Bengtsson-PalmeJ_2015__TRAVELRES56__bin.50	FengQ_2015__SID530743__bin.33	NielsenHB_2014__V1_CD22_0__bin.21	LiSS_2016__FAT_012-22-2-0__bin.22	CosteaPI_2017__SID713A053-11-90-0__bin.85	BritoIL_2016__W2.35.ST__bin.15	LiuW_2016__SRR3993044__bin.54
XieH_2016__YSZC12003_37133__bin.38	0.8410521294941151	0.9058538156408866	0.8133049047465684	0.6562576184399881	0.953331729808841	0.9464354873559376	0.8285796985645738	0.8382644429315146	0.9455198476923516	0.6045023706343027	1.0	0.8657099876474257	0.7379126187865125	0.6050421332854994	0.8700223813969417	0.8913902965025501	0.7257671437831491	0.8760143991063748	0.9411495639908192	0.5848312018687856	0.6193050759703701	0.8280913030538988	0.9280069141801846	0.7478933357250309	0.9433045378384217	0.6489227169140579	0.9434105335252128	0.9164272930739973	0.8027232737990893	0.764684683215583	0.8873803981361066
XieH_2016__YSZC12003_36440__bin.36	0.836016876483606	0.9163542036480493	0.803368841788978	0.6305127177985896	0.9604584773827402	0.953712440363071	0.7973853727438588	0.8233892570942553	0.95489521176924	0.5799319953904191	0.6719223737443732	1.0	0.7390929048270869	0.6168421838681118	0.8590951577250034	0.8922640168537015	0.727089262220231	0.8717873264366812	0.9607881851958029	0.568823183585234	0.626378396987192	0.8221919304487381	0.9397621927025093	0.7174929296342775	0.962921477015062	0.6244166038576446	0.9326592359005612	0.9265175577320912	0.8141194681388975	0.7659473214246162	0.8913457711017747
ZeeviD_2015__PNP_Main_257__bin.38	0.7494473039529504	0.7356198020252718	0.6865324262574013	0.49042989367180806	0.8632437923057882	0.8650243698411479	0.607301562913455	0.6220697151019037	0.8695773902503564	0.5266321249420274	0.5150097166383562	0.6646038371474339	1.0	0.5494780329995818	0.7743486437962892	0.7838547312773325	0.610876944394652	0.7167544436193126	0.8517135711420109	0.45810578189774626	0.5117820286292284	0.7398325266958593	0.8231446626775811	0.5353176330667304	0.834713010621438	0.5061557678135999	0.8387185987554736	0.8091936755069581	0.6853146455205301	0.6221664546931506	0.752692063654651
ZeeviD_2015__PNP_Main_589__bin.53	0.7963356205434818	0.784242587150698	0.7102488566976269	0.5022771604691627	0.8887173582177923	0.8766846229009186	0.6382420568182231	0.6542944217014954	0.8766047097882665	0.5603652755731042	0.5390960373993368	0.7081217149353974	0.7014882001024341	1.0	0.8013316430499202	0.8113178762000588	0.6544433506841653	0.7616162790275302	0.8838244962749593	0.4899625498094799	0.5366005688360656	0.7721197679613802	0.8391683224421447	0.5614273934885343	0.8706322943417883	0.5425257628977947	0.8705313132267098	0.8314705102452243	0.7096117312449373	0.6555461516387636	0.7801234294349053
ZeeviD_2015__PNP_Main_208__bin.26	0.7225625395343054	0.720013362773193	0.6848217213396749	0.46542121444641055	0.850915392671449	0.8301333382684485	0.5958895236522509	0.5952280284167725	0.8304204290987673	0.5111146859060232	0.5063485035924316	0.6441895900390396	0.6457213738411377	0.523420680125295	1.0	0.7673833497758082	0.5984026361107116	0.6988953409191747	0.835160037715668	0.4422038705538291	0.5053614805724923	0.7297222526712497	0.7988072206428272	0.5239464596955319	0.8175796392335956	0.4894258041034533	0.8314995109965279	0.7944776062034397	0.6553690493307461	0.596994704716404	0.7212447688966269
LiSS_2016__FAT_012-22-0-0__bin.21	0.7174841597105813	0.7280389636244966	0.6618069916684027	0.46938159935072943	0.8763231035650294	0.8427204880060936	0.6040913838156287	0.6178749877014594	0.8363086178472727	0.5123897692770675	0.5049949396990426	0.6512771312735837	0.6362740664541541	0.5158573803484794	0.7469858759632702	1.0	0.5926875764183971	0.7050960071430848	0.8596945527511547	0.4420444262551787	0.4819512853072048	0.7221208827603791	0.8253177642661917	0.5229759835483634	0.8333685160130464	0.48977107854390817	0.8257302561653219	0.8514096090750065	0.6590197843678965	0.6065741877997552	0.7308746722121345
BritoIL_2016__WL.7.ST__bin.32	0.7862249885941471	0.8325301440396271	0.7445603858437073	0.5553020921592908	0.9312585543896239	0.9004047448347781	0.6814592973994656	0.7190712376979731	0.903250342175585	0.5788965652088901	0.5801525125464381	0.7488346477220883	0.6996617349931565	0.5871328944795673	0.8219005409633057	0.8362797366877404	1.0	0.7909209411457994	0.9170918334093723	0.5192341784527146	0.5533911229876817	0.8015166525451346	0.8672371765626018	0.6033872124095678	0.8939249169002151	0.567970409958939	0.8880929414065045	0.8584957309522258	0.7351743466075735	0.6774607312781072	0.8152128006256926
Bengtsson-PalmeJ_2015__TRAVELRES40__bin.10	0.8030806850968917	0.8558288485542983	0.7748686397420769	0.5728910170273817	0.940393932986374	0.9262279427312475	0.7253575886553849	0.7354867093658556	0.9343352181910368	0.573922686729374	0.6107035589478447	0.7830384406383506	0.7159440999861307	0.5959020828928132	0.8371672794159443	0.8676575243110265	0.6897749311651786	1.0	0.9379332728541838	0.5216093592620634	0.5677679101270744	0.8155732673064724	0.9001468779344324	0.6410562478826614	0.9192103151054634	0.5783494876324687	0.9098184261324493	0.8911102471232615	0.770644762301027	0.7098654907337302	0.8543322169700857
KarlssonFH_2013__S77__bin.2	0.7030856458997465	0.7267114325866962	0.6604205074828756	0.4584252144360611	0.9023675932383375	0.8367740725679864	0.5840717884104447	0.6102368857415558	0.8453258100742282	0.5133870046795627	0.4864077772182623	0.6397684870116325	0.6307030721613427	0.5126575744231665	0.7416388372097923	0.7842723711961435	0.5929387274370702	0.6953358181438928	1.0	0.4312521464675728	0.476692996668893	0.732551931346749	0.8085171833288736	0.5110933658086414	0.8322264057123955	0.4740150479228515	0.8287199994943291	0.7998322858220418	0.6477568228698086	0.5823381800483337	0.7249415844775893
XieH_2016__YSZC12003_36033__bin.76	0.8402495273613708	0.863442728377417	0.8397383671846238	0.6332923974611763	0.948853534155926	0.9363707073847882	0.7622653068944805	0.7847019170351972	0.9401665791666244	0.6272156809917615	0.6618094147585044	0.8293407786796382	0.7427757104803522	0.6222784641943367	0.8598166282066305	0.8829766130379062	0.7350566382083928	0.8466980805658562	0.9442604739395964	1.0	0.6124132573174793	0.8399625764318253	0.9047202966574369	0.687063864573924	0.9310026028571454	0.6353333474809676	0.930863279415469	0.905990815724911	0.8060516197964771	0.7504080516031885	0.872176739628477
ZeeviD_2015__PNP_Main_89__bin.37	0.8249691070136341	0.8468860446028038	0.78432126400681	0.5984677408068153	0.934797481141077	0.9216458367121465	0.7363455470055003	0.7475559346229491	0.9311710026616129	0.5805000012348962	0.6253152072526276	0.8148627165905009	0.7404042391516428	0.6080859356026335	0.8767532438664765	0.8589707387231338	0.6990072257892427	0.8223297222224509	0.931303548186061	0.5464325083952359	1.0	0.8113984211440572	0.9049039374253401	0.6464088807147909	0.9185857639520629	0.5956661729826118	0.9336375019861247	0.8781256251661964	0.7756662882395897	0.7301076747151711	0.8548305434284176
KarlssonFH_2013__S143__bin.32	0.7207894130954883	0.7347422845530898	0.6775353614222649	0.47629158032773755	0.8882674154379011	0.8425483247745177	0.6072284452986576	0.6221628277125438	0.8488087730362273	0.5275123377078391	0.5083360861687538	0.6502782866352342	0.6507222439112286	0.5319574161386228	0.7696817722253922	0.7824624363093986	0.6155174830074978	0.7181521967626655	0.8701002032093056	0.4556488182828313	0.4933016006486682	1.0	0.8085162717599127	0.5240757980720141	0.8363434337367489	0.4928191036767871	0.8244466800804829	0.7994464298227174	0.6746754156781485	0.6119097670600718	0.7365686657256975
ZellerG_2014__CCIS51667829ST-4-0__bin.59	0.7738185460055448	0.797152313456972	0.7197867022419235	0.506285661559932	0.9234047481626472	0.8987027878551379	0.6449469855304115	0.6641161027216321	0.9034474903729106	0.5535457436322805	0.546973419958315	0.7136517004854274	0.6951534639500165	0.5551157773733484	0.8089801893171387	0.8586517893915314	0.6394521077234414	0.7610429791330164	0.9220668314393129	0.4712234969702242	0.5282300909197072	0.776302630611477	1.0	0.5695964191504709	0.9010643262094714	0.5288577199573058	0.8794308279272814	0.8951350099262464	0.7052349355815204	0.657812419654112	0.7930784915950091
LeChatelierE_2013__MH0434__bin.5	0.8096799954366551	0.902182543047297	0.7974830686027994	0.6746042146190455	0.9328648710315471	0.9333497264305547	0.84428818756581	0.9075961193068033	0.9328155375728246	0.5647293520204364	0.7070602346114296	0.8739522421286154	0.7251332388803156	0.5957030557452667	0.8511077673989088	0.872728926519355	0.7136215846215276	0.8693480429262758	0.9349214595920431	0.5739994172485188	0.6052429133257381	0.8071200514301308	0.9136271346356338	1.0	0.9233419718275118	0.6182993215107755	0.9141412817757578	0.882574034875672	0.7810180267541513	0.7665101357132617	0.8658052839217633
Bengtsson-PalmeJ_2015__TRAVELRES56__bin.50	0.7353345327563136	0.7730055991081768	0.6921733148197173	0.48137022369418675	0.9005820623231707	0.8772617497528217	0.6117390372559507	0.6493110521604921	0.8726139857041747	0.5309225111522925	0.5208890497724518	0.6850740274498575	0.6604196719776252	0.5395697025034802	0.7757187082970894	0.8122903035836815	0.6175177887394713	0.7280965733602032	0.8891866435426561	0.45429901290730407	0.5023641779540293	0.7523245573751006	0.8441781161135093	0.5393108180388895	1.0	0.5045527647059882	0.8556023498605175	0.8398302078099366	0.6823964867352104	0.6250362438250427	0.7595111901121443
FengQ_2015__SID530743__bin.33	0.8265229039268536	0.8402925071952071	0.785683169415312	0.6134142481416461	0.9298377570532608	0.9186044235023854	0.7553368531655648	0.7598212129716043	0.9227787857231429	0.5958716479471634	0.6492662846626247	0.804929124762607	0.7256105320863817	0.6092137808610755	0.8413905512736006	0.8649756570317242	0.7109035940141097	0.8300438238691614	0.917656483517918	0.561731940193308	0.5902533496054873	0.8032388221397012	0.8977464807116239	0.6543526924106065	0.9142040893576198	1.0	0.9024388652130498	0.8856704431986531	0.7995539297904417	0.7293810816631534	0.8693751753933705
NielsenHB_2014__V1_CD22_0__bin.21	0.7676631371260071	0.780837140214023	0.7358114669201096	0.4955112176188518	0.9253690404128732	0.8987298623708893	0.6436576812873078	0.6461774197859019	0.9051947217714503	0.5538740627759041	0.5425174222521886	0.6910178871425349	0.6910647747215932	0.5618454200916089	0.8215913550557236	0.838169865259164	0.6388906211244485	0.7504961878053847	0.9221019139040896	0.47303846985199	0.5317370300750999	0.7723298578696817	0.8580244106114093	0.5560444888105136	0.8910285775105603	0.5186816525621014	1.0	0.8513621545030128	0.6966397078716274	0.6447853275636604	0.786154660555027
LiSS_2016__FAT_012-22-2-0__bin.22	0.7454213495743484	0.758140734812538	0.6875800711908305	0.4797905053309902	0.8902136418423435	0.8716748061300492	0.6078540157999444	0.6283850666622282	0.8605985707277989	0.5318668891437913	0.5196523771810225	0.6768958985519107	0.6574411709361284	0.5291529641193221	0.7740650482056887	0.8521858654901086	0.6089872066406555	0.7248149375912829	0.8775501995220348	0.45397955263234546	0.49314791723592055	0.738467783583204	0.861169096022551	0.5293577799261091	0.8624086246410523	0.5019462125026412	0.8394914465127913	1.0	0.6754654242715515	0.616273193771935	0.7468485874875573
CosteaPI_2017__SID713A053-11-90-0__bin.85	0.7592181604000005	0.7872947676697173	0.7191729378506188	0.5381229253703697	0.8733977562658192	0.8619763519046215	0.6680462706644122	0.6748900778067289	0.8524761152881357	0.5382494220119969	0.5559708108999445	0.7264865896618361	0.6800888638907431	0.5516027237437584	0.779925208860638	0.8056853463805583	0.6369885215592066	0.7656339119425254	0.8680730382573281	0.49334029064862284	0.5320674633696221	0.7612166943942787	0.8287145117624936	0.5721770636741176	0.8559129838637722	0.5534826671365113	0.8390375412667057	0.8250387678323559	1.0	0.6518705126163458	0.8018119514478783
BritoIL_2016__W2.35.ST__bin.15	0.7943418114044248	0.8173106894390977	0.7542376966210896	0.5740998409357477	0.9067697103102556	0.8965349700348656	0.7126239174793939	0.731768826619965	0.8966159481996819	0.5678542393033307	0.6027468307652757	0.777865968283552	0.7026655312585357	0.5799296261186716	0.8085444817558123	0.8439512202959559	0.6680235864972124	0.8026189366795738	0.8881492311894472	0.5226941306897605	0.5699609569562494	0.7857189222191873	0.8797101495846655	0.6390777486784813	0.8922045662687382	0.5746152733816418	0.8838014749594305	0.8566647921721108	0.7418698886550233	1.0	0.8272144475328974
LiuW_2016__SRR3993044__bin.54	0.7625386485523892	0.785346327161609	0.7281815694796446	0.5363288649842826	0.8893585501695633	0.879262696597895	0.6694068640861391	0.6852833538942771	0.8784414632509692	0.5558196073978103	0.5617736782066038	0.7270279198690982	0.6827448085767526	0.5542865696603057	0.7845400628700324	0.816724048045506	0.6456210351359861	0.775816716821605	0.8879994631787047	0.4879256502506026	0.5359659944356407	0.759612456318748	0.8518295798857191	0.5797690636081617	0.870747884975714	0.5500838783273887	0.8654591628684839	0.8338140636855879	0.7328885631255388	0.6643808747090068	1.0
