	YuJ_2015__SZAXPI015257-56__bin.40	YuJ_2015__SZAXPI003412-1__bin.83	QinJ_2012__NOM028__bin.3	DavidLA_2015__LD-Run1-10__bin.2	LiJ_2014__O2.CD3-0-PT__bin.22	XieH_2016__YSZC12003_37276__bin.66	HeQ_2017__RSZAXPI003093-124__bin.8	YuJ_2015__SZAXPI017452-17__bin.9	HeQ_2017__SZAXPI029500-102__bin.41	QinN_2014__LD-69__bin.10	CM_madagascar__A69_02_1FE__bin.22	FerrettiP_2018__CA_C10026IS2449FE_t2M15__bin.2	CM_madagascar__A53_01_1FE__bin.2	CM_madagascar__A20_03_1FE__bin.9	ZellerG_2014__CCIS59903910ST-4-0__bin.16	HeQ_2017__SZAXPI029553-32__bin.14	ZeeviD_2015__PNP_Main_99__bin.11	BackhedF_2015__SID203_B__bin.2	ZeeviD_2015__PNP_Main_226__bin.19	HeQ_2017__SZAXPI029502-105__bin.12	BritoIL_2016__W2.39.ST__bin.55	HeQ_2017__SZAXPI029564-74__bin.65	QinJ_2012__T2D-052__bin.31	XieH_2016__YSZC12003_37277__bin.37	YuJ_2015__SZAXPI003434-7__bin.5	ChengpingW_2017__AS37raw__bin.3	YuJ_2015__SZAXPI015219-129__bin.21	FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	YuJ_2015__SZAXPI017451-16__bin.7	ZeeviD_2015__PNP_Main_40__bin.41	ChengpingW_2017__AS10raw__bin.39	YuJ_2015__SZAXPI015214-19__bin.22	BritoIL_2016__M1.1.ST__bin.108	QinN_2014__LD-62__bin.17	DavidLA_2015__LD-Run1-07__bin.4	QinJ_2012__DOF010__bin.10	XieH_2016__YSZC12003_36697__bin.20	ZellerG_2014__CCIS93040568ST-20-0__bin.13	FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	QinJ_2012__NLM002__bin.2	CM_madagascar__A13_03_1FE__bin.27	HeQ_2017__SZAXPI029486-84__bin.3	CM_madagascar__A68_01_1FE__bin.24	VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	HeQ_2017__RSZAXPI003108-148__bin.2
CM_madagascar__A69_02_1FE__bin.22	0.9590588838053219	0.9584793744944728	0.9591515333237123	0.9560013742819994	0.9591702423444204	0.9586894598119132	0.9573792435411341	0.9589611239344977	0.9588772726607866	0.9570533354066242	1.0	0.957174621329872	0.9925768669358925	0.9911939446097755	0.9573758037603038	0.9581198821416718	0.9573220569794272	0.9572912715819331	0.9588727359277199	0.9573540227837265	0.963294051058671	0.9583496722639472	0.9588003026056646	0.9591184078694569	0.9575258597681247	0.9587078058512698	0.9592816628517851	0.9577917293476008	0.9578593498710087	0.9593154555319835	0.9583342839313154	0.9582972336453159	0.9924261481553476	0.9588790036296122	0.9585734875006998	0.9572758786367481	0.9724790801014557	0.9573983694383146	0.9582391741766134	0.9577338115092173	0.9603047861143685	0.9911941685476724	0.9588413666654914	0.9927540192981668	0.957680780158762	0.9584706835990273
FerrettiP_2018__CA_C10026IS2449FE_t2M15__bin.2	0.9947705202481123	0.9941650710574532	0.9940759753062143	0.991961385324928	0.9956878561279118	0.9952691168294123	0.9967428089824183	0.993096347515295	0.9961143913458557	0.9960418520776294	0.957174621329872	1.0	0.9565878215665746	0.9565848598971048	0.9939532773947182	0.9960980826471455	0.9912556314897649	0.993748396467227	0.9954131011748066	0.9970497336638363	0.9951155406546779	0.9928277811605154	0.9924323139267347	0.9964829894422979	0.994797184825434	0.9946255655005511	0.9948811301529422	0.9956394395576095	0.9959911231625981	0.9542058890612812	0.9952530411922873	0.9916856750551646	0.9572991863275525	0.9943708716276396	0.9977416278037352	0.9958561150113953	0.9667672655591387	0.995849155276786	0.9976732599424251	0.9999547692208925	0.9942369779743848	0.9566811932849184	0.9921931304802429	0.9567057603098184	0.9967466481162666	0.9927251194856829
CM_madagascar__A53_01_1FE__bin.2	0.9585402643160288	0.957729036747215	0.9583967066456389	0.9564870575483934	0.9582790692780324	0.9576761778555155	0.9573059142705513	0.9588825335098962	0.9581862003763434	0.956719458602952	0.9925768669358925	0.9565878215665746	1.0	0.992123730768149	0.9566386110963563	0.9574674425048489	0.9563664746715136	0.9576238946212515	0.958477563081589	0.9569308931812598	0.9630036524135804	0.9582530148608628	0.9584038318626822	0.9580888936117717	0.9570358135435834	0.9581009390915727	0.9585382219906601	0.9567776350139325	0.956840244149643	0.9591261170503437	0.9581059856434536	0.9579283804057139	0.9965097854630479	0.9582476075125301	0.9590814026307533	0.9575775070260475	0.9721084688269024	0.9566430338871557	0.9575745967466105	0.956910295345048	0.9598770690776517	0.9921986431256806	0.9582398480933735	0.9988643606461455	0.957019867862422	0.9579816757907542
CM_madagascar__A20_03_1FE__bin.9	0.9578542548932258	0.9563758114445761	0.9573949311118585	0.9555827350699673	0.9581117384035719	0.9576753045362387	0.9559425278495769	0.9581563085806548	0.9576431603036321	0.9571608976580562	0.9911939446097755	0.9565848598971048	0.992123730768149	1.0	0.9565491753009909	0.9569368277950262	0.9552603492271602	0.9566657756759536	0.9574740502411898	0.9570382521455911	0.9617791191287316	0.9576813988345253	0.9569064256315273	0.9577602405110861	0.9561946345151098	0.9575666130475956	0.95748462538989	0.9569462208946357	0.9568050300063617	0.9585730417788362	0.9575507861236193	0.957500397794907	0.9913037143876978	0.9574289355098206	0.9585660772396947	0.957150673797955	0.9717567932295722	0.9559491197408523	0.9572489768660833	0.9570117564400556	0.9590846917505484	0.9998768689867076	0.9581953894349412	0.991777862793878	0.9567939719484368	0.9566344211924277
ZellerG_2014__CCIS59903910ST-4-0__bin.16	0.9952226181618827	0.9962610399753659	0.9938883191204867	0.9926079985624005	0.9959634550257364	0.9954761669513176	0.9950663928632146	0.9928774818551819	0.9945224539516287	0.9953548792602247	0.9573758037603038	0.9939532773947182	0.9566386110963563	0.9565491753009909	1.0	0.9961847614381852	0.9925924250477817	0.9941913320835568	0.9956013825011402	0.9952862696614397	0.9955966179259148	0.9931394057333787	0.9932621180459149	0.9953926758037961	0.997464485391093	0.9951138885333939	0.9951527331549915	0.9960606422978546	0.9958246845051871	0.9542603972035597	0.9951370672682279	0.9921032727447355	0.9579413127693295	0.9945511283986577	0.9970147073103591	0.9976527337296086	0.9670466387494805	0.9948539824680506	0.9953984104205027	0.9939258080024673	0.9965162279157432	0.9566658260713738	0.9925808355742113	0.9569454456318931	0.994565975725616	0.9940546073541221
HeQ_2017__SZAXPI029553-32__bin.14	0.9953474553782609	0.9952022994273113	0.9950980496201758	0.9926349216679288	0.9981376952393033	0.9974114281591454	0.997484363156005	0.993279404627083	0.9959379878209261	0.998043925743612	0.9581198821416718	0.9960980826471455	0.9574674425048489	0.9569368277950262	0.9961847614381852	1.0	0.9915712929410723	0.9928771996755459	0.9960926687898158	0.9964419538797185	0.9954942799316749	0.9934167794193545	0.9930152122180415	0.9975411768958412	0.9963702009048951	0.9954938255860785	0.9952056914805956	0.997314485507297	0.9977900516165932	0.9538747136536451	0.9951764760918778	0.9924601800231639	0.9584424051117105	0.994820898837415	0.9981245484170636	0.9968176868200084	0.9666120180084407	0.9962080761029125	0.9963083374845564	0.9962401399154555	0.9948273319439381	0.9569591705588021	0.9926886973380478	0.9572901014122254	0.9945452377096892	0.9934052213329038
ZeeviD_2015__PNP_Main_99__bin.11	0.9922139440998514	0.9898063393925826	0.9902419615280992	0.9920473030192339	0.9919772810947609	0.9921650400262094	0.9915098327045945	0.9907943247068156	0.9918685162846803	0.9917824366757796	0.9573220569794272	0.9912556314897649	0.9563664746715136	0.9552603492271602	0.9925924250477817	0.9915712929410723	1.0	0.9914341457501471	0.9929502056941263	0.9914443196039937	0.993934878466262	0.9911875409471038	0.9983440375857892	0.9922474850841613	0.9916779106471489	0.9959380191699888	0.9919504977024901	0.9918777704724382	0.9917356208201236	0.9535168456510749	0.9921263850665686	0.9901860735590369	0.9569716575377716	0.9934380303045517	0.9927499092244405	0.9915419188528497	0.9650812635294566	0.9916287225029825	0.9918441621739312	0.9914155390770328	0.9921952234767678	0.9553310474324435	0.9904232568310977	0.9562260751466296	0.9914074749442245	0.9934923439340401
BackhedF_2015__SID203_B__bin.2	0.99311935421872	0.9919344878507182	0.9906434482062667	0.991937992439352	0.9924707636012298	0.9933799213685969	0.9917200706439178	0.9919376132302616	0.9928052132127979	0.9920725788456339	0.9572912715819331	0.993748396467227	0.9576238946212515	0.9566657756759536	0.9941913320835568	0.9928771996755459	0.9914341457501471	1.0	0.9922208500345429	0.9916288394378687	0.9961918341540841	0.9913676609368901	0.9913208334167944	0.9938402989255997	0.9929589612145777	0.9922546768517493	0.9922484258543746	0.9936630060374676	0.9922036844690936	0.9553560729110269	0.9933044467004278	0.9908073541167066	0.9566705018010092	0.9916376499698618	0.9926425318187546	0.992002217070523	0.9657057000657339	0.9933404599141442	0.9925481612856443	0.9940735988822293	0.993053807108039	0.9568461860020703	0.991522553341688	0.9577424230318525	0.9929726316170008	0.9916995098044616
ZeeviD_2015__PNP_Main_226__bin.19	0.995585206072251	0.9942002563388812	0.993568046410325	0.9928281224444306	0.9956481164374072	0.9955984556405835	0.9960848472138107	0.9935676325446033	0.9951480993247424	0.996111290969655	0.9588727359277199	0.9954131011748066	0.958477563081589	0.9574740502411898	0.9956013825011402	0.9960926687898158	0.9929502056941263	0.9922208500345429	1.0	0.9973403107322805	0.9956992797503248	0.9928461753827564	0.9936489038281566	0.9963798024036259	0.9946790734793295	0.9954967881244104	0.9951275927652911	0.9964431925903309	0.9960468890497182	0.9548296756668111	0.9949416466888531	0.9922637138580366	0.9576226920356339	0.9942821227042953	0.9977317914895942	0.9952724022975982	0.9654576536992515	0.9956113849578629	0.9966607679756244	0.9959866132501123	0.9952248257092157	0.9575638000812267	0.9927217287437694	0.9581575743849616	0.9960839435778501	0.9928875371830272
HeQ_2017__SZAXPI029502-105__bin.12	0.995479404330474	0.9938304484730283	0.9939767150373396	0.9926203734887988	0.9966124840670456	0.9960049687405549	0.9936604071866522	0.99328971530569	0.9957958586642256	0.99631169527897	0.9573540227837265	0.9970497336638363	0.9569308931812598	0.9570382521455911	0.9952862696614397	0.9964419538797185	0.9914443196039937	0.9916288394378687	0.9973403107322805	1.0	0.9954291175972514	0.9930815382830166	0.9934463577384325	0.9966351179644576	0.9951130622516348	0.9950495517813455	0.9958270070679655	0.9962062756153802	0.9968422074874158	0.9545230472765365	0.9943911869233842	0.9917069075683821	0.9568704765696745	0.9950358937905922	0.9968748303917054	0.9952806490636217	0.967381518985575	0.9960492472455164	0.9987321414198068	0.9976418560247645	0.9950978222073427	0.9570291456358733	0.9923274958709405	0.957114617911164	0.997080349620893	0.9935376673097878
BritoIL_2016__W2.39.ST__bin.55	0.9943380313881949	0.994394795134817	0.9935260907844935	0.9943632009505591	0.9953254553763792	0.9959938568672873	0.9955561255067404	0.9926603278356184	0.9954915167203044	0.9952496627715418	0.963294051058671	0.9951155406546779	0.9630036524135804	0.9617791191287316	0.9955966179259148	0.9954942799316749	0.993934878466262	0.9961918341540841	0.9956992797503248	0.9954291175972514	1.0	0.9931308428759151	0.9942694033762173	0.996092719630336	0.995751778552936	0.9949519435604959	0.9958818719747927	0.995848780036574	0.9952545588186832	0.9584388048722442	0.9947352340301339	0.9918243664268094	0.963065520714167	0.9950834584729121	0.996536523929471	0.9951196539103792	0.9712437259383566	0.995178588274138	0.9956138789908933	0.9950093237231761	0.9943603884047436	0.9616727461226793	0.9923101962738511	0.9629098514279563	0.9957253706330131	0.9968575563365722
HeQ_2017__SZAXPI029564-74__bin.65	0.9948084607572064	0.9911766810270998	0.99125221575355	0.993209520840615	0.9925353047784816	0.9937911478652804	0.992019801284977	0.9979726928263408	0.9929167881817176	0.9935463071897966	0.9583496722639472	0.9928277811605154	0.9582530148608628	0.9576813988345253	0.9931394057333787	0.9934167794193545	0.9911875409471038	0.9913676609368901	0.9928461753827564	0.9930815382830166	0.9931308428759151	1.0	0.9915834264989929	0.9940657103261055	0.992564762673954	0.9930037453746878	0.9920841451930993	0.9933280501241474	0.9932245490652494	0.9550838508601336	0.9975670901122676	0.9973748088061938	0.9574881268445269	0.9922539000106645	0.9929647902045132	0.9934980850066083	0.9662645097276109	0.9921516835357458	0.9933476694670724	0.9931009928993257	0.9960314058755312	0.957587102067662	0.9978782660569391	0.9581073882681681	0.9930024155256019	0.9916237922502392
QinJ_2012__T2D-052__bin.31	0.9934973074609509	0.9906916165681867	0.9914005664171484	0.9932255621730829	0.9921318661761572	0.993308611491703	0.9920939030359678	0.9922182104208818	0.9927208098185454	0.9930755425065962	0.9588003026056646	0.9924323139267347	0.9584038318626822	0.9569064256315273	0.9932621180459149	0.9930152122180415	0.9983440375857892	0.9913208334167944	0.9936489038281566	0.9934463577384325	0.9942694033762173	0.9915834264989929	1.0	0.9932709888199502	0.9925315947457765	0.9964726912040057	0.992910941260173	0.9931407872571322	0.9933421583834187	0.9544245852612572	0.9936974581598879	0.9914871423075785	0.9580539343981807	0.9934682664745612	0.9932426310209381	0.9927297019515073	0.9652368417878957	0.9927245038918491	0.9931064437856049	0.9923968694797896	0.9932316175708452	0.9568244847628262	0.9915302750497512	0.9578188636622514	0.9928754411997422	0.9932414383826254
XieH_2016__YSZC12003_37277__bin.37	0.9957949842766343	0.9948704064062569	0.9969842080937078	0.9932540913382643	0.997338795910276	0.9999778436138965	0.99776002439533	0.9936772470315622	0.9981304760839351	0.9973430124386258	0.9591184078694569	0.9964829894422979	0.9580888936117717	0.9577602405110861	0.9953926758037961	0.9975411768958412	0.9922474850841613	0.9938402989255997	0.9963798024036259	0.9966351179644576	0.996092719630336	0.9940657103261055	0.9932709888199502	1.0	0.9964121222244843	0.9954690549586852	0.9981721634515661	0.9975045754910973	0.9974542393387283	0.9558389887006615	0.9961006932532414	0.9929184804217723	0.958969888187756	0.9969240859708721	0.9974849883041406	0.9970303853837226	0.968884038304592	0.9957601654972688	0.9966301782984521	0.9962108845300097	0.9949012841099503	0.9578456846328662	0.9929171495971454	0.9580303312062013	0.9941965267091668	0.9947155029421383
YuJ_2015__SZAXPI003434-7__bin.5	0.9947818202086812	0.9981708379593442	0.9939747758092398	0.9922667060516118	0.9956981006997051	0.9957842204606355	0.9956264584092044	0.9927531385800794	0.9949773133202428	0.995984317851736	0.9575258597681247	0.994797184825434	0.9570358135435834	0.9561946345151098	0.997464485391093	0.9963702009048951	0.9916779106471489	0.9929589612145777	0.9946790734793295	0.9951130622516348	0.995751778552936	0.992564762673954	0.9925315947457765	0.9964121222244843	1.0	0.9947432312327935	0.9941306638508133	0.9966851293774179	0.99573194037457	0.954153363098947	0.9949795130782791	0.9920865062259636	0.9578395523294126	0.9943623533384354	0.9963049717039328	0.9963238563602732	0.9661111389958569	0.9946983727375281	0.9953476930079842	0.994794793282337	0.9953428254461225	0.9562200215428117	0.9925068953590465	0.9566598327312962	0.9941144891946095	0.993404245072224
ChengpingW_2017__AS37raw__bin.3	0.9947155808022676	0.9932769942255608	0.9942025051171932	0.9933827343575972	0.9959967686594079	0.9956781854154523	0.994949649680553	0.9932161702947867	0.9946283348051198	0.9964560146060822	0.9587078058512698	0.9946255655005511	0.9581009390915727	0.9575666130475956	0.9951138885333939	0.9954938255860785	0.9959380191699888	0.9922546768517493	0.9954967881244104	0.9950495517813455	0.9949519435604959	0.9930037453746878	0.9964726912040057	0.9954690549586852	0.9947432312327935	1.0	0.9946569365119022	0.9958104989565904	0.9961349627929538	0.955020961795056	0.9946232276153182	0.9921163915533091	0.9590932768815728	0.9952478261899685	0.995546841184425	0.9946130576086449	0.9669218378321294	0.9944263483909956	0.9952182727251766	0.9948419404266379	0.9944536452764792	0.9575503344775701	0.9924591120248707	0.9580134521114604	0.9947759723957167	0.9938169252630474
YuJ_2015__SZAXPI015219-129__bin.21	0.9951398164167197	0.99343632301573	0.9958959479983979	0.9924889879819457	0.9946068272807774	0.9976105030754732	0.9955732832445012	0.9929710190880842	0.9968852064222465	0.9953990887344549	0.9592816628517851	0.9948811301529422	0.9585382219906601	0.95748462538989	0.9951527331549915	0.9952056914805956	0.9919504977024901	0.9922484258543746	0.9951275927652911	0.9958270070679655	0.9958818719747927	0.9920841451930993	0.992910941260173	0.9981721634515661	0.9941306638508133	0.9946569365119022	1.0	0.9960518231689052	0.9953844837450275	0.9549337852167878	0.9946883241963208	0.9919157555921337	0.9588781552187975	0.9973468929621141	0.9960322111986132	0.9948312024597651	0.9656172248862863	0.9955316035184171	0.9961639410458308	0.9949857408074293	0.9943967294214648	0.9575705915389732	0.9924629479441961	0.958375123779321	0.994781955359361	0.9938179491512633
