	YuJ_2015__SZAXPI015257-56__bin.40	YuJ_2015__SZAXPI003412-1__bin.83	QinJ_2012__NOM028__bin.3	DavidLA_2015__LD-Run1-10__bin.2	LiJ_2014__O2.CD3-0-PT__bin.22	XieH_2016__YSZC12003_37276__bin.66	HeQ_2017__RSZAXPI003093-124__bin.8	YuJ_2015__SZAXPI017452-17__bin.9	HeQ_2017__SZAXPI029500-102__bin.41	QinN_2014__LD-69__bin.10	CM_madagascar__A69_02_1FE__bin.22	FerrettiP_2018__CA_C10026IS2449FE_t2M15__bin.2	CM_madagascar__A53_01_1FE__bin.2	CM_madagascar__A20_03_1FE__bin.9	ZellerG_2014__CCIS59903910ST-4-0__bin.16	HeQ_2017__SZAXPI029553-32__bin.14	ZeeviD_2015__PNP_Main_99__bin.11	BackhedF_2015__SID203_B__bin.2	ZeeviD_2015__PNP_Main_226__bin.19	HeQ_2017__SZAXPI029502-105__bin.12	BritoIL_2016__W2.39.ST__bin.55	HeQ_2017__SZAXPI029564-74__bin.65	QinJ_2012__T2D-052__bin.31	XieH_2016__YSZC12003_37277__bin.37	YuJ_2015__SZAXPI003434-7__bin.5	ChengpingW_2017__AS37raw__bin.3	YuJ_2015__SZAXPI015219-129__bin.21	FerrettiP_2018__CA_C10042IS2731FE_t2M16__bin.6	YuJ_2015__SZAXPI017451-16__bin.7	ZeeviD_2015__PNP_Main_40__bin.41	ChengpingW_2017__AS10raw__bin.39	YuJ_2015__SZAXPI015214-19__bin.22	BritoIL_2016__M1.1.ST__bin.108	QinN_2014__LD-62__bin.17	DavidLA_2015__LD-Run1-07__bin.4	QinJ_2012__DOF010__bin.10	XieH_2016__YSZC12003_36697__bin.20	ZellerG_2014__CCIS93040568ST-20-0__bin.13	FerrettiP_2018__CA_C10023IS2397FE_t3M15__bin.1	FerrettiP_2018__CA_C10026IS2444FE_t1M15__bin.4	QinJ_2012__NLM002__bin.2	CM_madagascar__A13_03_1FE__bin.27	HeQ_2017__SZAXPI029486-84__bin.3	CM_madagascar__A68_01_1FE__bin.24	VogtmannE_2016__MMRS51728985ST-27-0-0__bin.2	HeQ_2017__RSZAXPI003108-148__bin.2
FerrettiP_2018__CA_C10026IS2449FE_t2M15__bin.2	0.8042554427401242	0.44711469309326146	0.44544858579115665	0.6288430189458621	0.8030070148004175	0.8490637712481698	0.4244710316772454	0.7182015077026345	0.6823373263357442	0.8681848189687285	0.5828272928107516	1.0	0.5838908538361959	0.5804848768721809	0.83035256563928	0.8354444735395975	0.459255516502484	0.8481233011606507	0.8553132871826835	0.8741300651690449	0.3220381646449633	0.7541076414116641	0.7948691824548851	0.552901442422946	0.8136937976919758	0.7800761411959092	0.8202830814963432	0.8646087275624121	0.8511037615115383	0.6548862031194101	0.46121298512582015	0.6194678230145939	0.576613736026643	0.8131659358046183	0.5244250224053167	0.8247097451141657	0.7355236758734386	0.840986331834728	0.9086591478234571	0.9479025672989331	0.6615612356670515	0.5774868979608395	0.5264525652704681	0.5830642543916265	0.8959978387628577	0.8174828779122302
CM_madagascar__A53_01_1FE__bin.2	0.7715835570423254	0.45666076974386843	0.4493354298301913	0.6212334614012148	0.7789177234263349	0.8030814468854538	0.4027247313915939	0.7289094643719525	0.6895251232868767	0.8077039954909346	0.9143788245411181	0.7985017697073017	1.0	0.8965928563592828	0.7833706777090014	0.7736149061430972	0.4620222200085995	0.7590045758944052	0.8015752727694564	0.7954352017289794	0.3271058382057551	0.7561712789177234	0.8000180312179647	0.5161650499515175	0.7733267849329629	0.7730632517473259	0.7901727340244039	0.8027523456344908	0.7837729125712896	0.7741438639008712	0.4708524731139409	0.6185993904691773	0.9067981474499697	0.7912111052127873	0.4802123144392228	0.7862777387591748	0.7954824863914741	0.7676879313149297	0.7834003094308314	0.790124188437576	0.6882566334076858	0.8933226491011501	0.5338980593113588	0.9654241938595507	0.8009983998870212	0.7960164878465809
CM_madagascar__A20_03_1FE__bin.9	0.7841713939179543	0.4628141147932433	0.45831638261045343	0.6146195247059418	0.7757507801543885	0.802915313767356	0.4015407259541888	0.7386691261007442	0.6931365364935377	0.7983613599322813	0.8815536127149373	0.7954075122234716	0.8983588331164483	1.0	0.7828328132304077	0.7811076297204078	0.466397139644477	0.7680730502457328	0.8022349686043133	0.7971409078849289	0.3315460322674382	0.7632645197154805	0.7936469532918093	0.5126940910411745	0.782135412060492	0.7791386084825207	0.8003840760066202	0.7996039216181728	0.78346262207679	0.7809275940923046	0.47543113795151043	0.6272656062462887	0.8671842427764652	0.7986247804828746	0.4779181564351682	0.7896792207299971	0.8145013960657478	0.7745783376078634	0.7889091736048818	0.7876122853785802	0.6945989311569026	1.0004162929084914	0.5396091015906306	0.8966020644085356	0.801464921479198	0.8038622380007833
ZellerG_2014__CCIS59903910ST-4-0__bin.16	0.8696008148931194	0.48401749414443623	0.47206207637846337	0.6701049905294337	0.8610906302096751	0.909066771686807	0.44123856647508386	0.7653717801802122	0.7179005052613708	0.9170972591125206	0.6119362693569195	0.8888913564673752	0.6132100333715315	0.6115843926647775	1.0	0.8683522201790672	0.48001952348098337	0.865847134499807	0.8981442822751863	0.8757944368936543	0.34250581608249214	0.8064614036178649	0.8442943169693399	0.5857073905949727	0.8932086317869512	0.8175245450032029	0.8810913408722791	0.9326963032713181	0.8887339249599512	0.6951898999051462	0.4917972755959449	0.657710343792905	0.5985032655933687	0.8688580737687523	0.5539728507144627	0.9095469624602349	0.771932577859504	0.8621630398198076	0.8893083772315546	0.8704906236952679	0.7148229413732963	0.6086297141853191	0.5643475377021316	0.6120552066399576	0.887761205520664	0.8726640668259735
HeQ_2017__SZAXPI029553-32__bin.14	0.9037771823711678	0.5049950026511757	0.4912771888883154	0.7049947941024506	0.9042724855931934	0.9466407232052688	0.47046298338335896	0.8056497935106935	0.7488119239819042	0.9526135586910857	0.6425005617781281	0.9448226996945283	0.6397544964408554	0.6446809386986664	0.9173656959244887	1.0	0.5123588581331656	0.8992323842802228	0.9531208534648025	0.9432340797813575	0.3632241007248632	0.8596842468028177	0.8987125765830022	0.6058017212569023	0.9184120891524945	0.8789854313074389	0.9364296562543502	0.9709053673663998	0.9517027221343711	0.7369580144492984	0.5126680316180722	0.6999964025344927	0.6269871434924716	0.9225251913825582	0.5657259555050868	0.9297592252831961	0.8141168717482692	0.9227311332485583	0.9503335997543296	0.9214480372176055	0.7495011775182389	0.6417570855732769	0.5980802047114285	0.641199739105545	0.9530384767184024	0.912806820794602
ZeeviD_2015__PNP_Main_99__bin.11	0.8707731687411453	0.512868186105998	0.49503167363262823	0.645614800578004	0.8372694254936529	0.8869827199400798	0.5036240076596136	0.7838879604865692	0.7322208992979865	0.8871743869306077	0.6473053564299417	0.8798875082584625	0.6472788586893158	0.6521235289337662	0.8591035637694626	0.8679891394593754	1.0	0.8452240472295729	0.8817803301971785	0.8836007249781835	0.36276201849188994	0.82507958154768	0.9302155502874122	0.6408664054578279	0.8582008740721374	0.8554292104026596	0.8867142095017365	0.885299230152309	0.8728505916062224	0.7250090975576149	0.5379006016753638	0.7002036792996117	0.6247089664821246	0.8796278304003279	0.5911054150782743	0.8617374391876853	0.7887131990545606	0.8684572662104345	0.8843585603600866	0.8665423628211968	0.7299394438300895	0.6491416498553223	0.621995597842024	0.6451422575368407	0.8951281254085068	0.8998632716583699
BackhedF_2015__SID203_B__bin.2	0.7641320177849792	0.4082044658850886	0.4170544307693117	0.598978266797485	0.7423264794000595	0.7776526878694061	0.3869912048350172	0.6707806048681602	0.6340677396925769	0.7799740116947373	0.5316993317919217	0.8065177687584447	0.5277826732356404	0.5330386413833074	0.7691481815639103	0.756125971383053	0.41952130313288843	1.0	0.7976581590915667	0.777173517531146	0.29885367374155314	0.7098314530391149	0.7441379449423198	0.4819778468110403	0.7599251389506301	0.7161825424173157	0.7846035073690524	0.7845118819338315	0.7656493174562675	0.6072925078451539	0.4460891721532328	0.5758592843746629	0.5246888899995003	0.775318650466939	0.48705275608432347	0.7624779375596771	0.700276980621878	0.7550071765950936	0.7919830812976266	0.7831620507613679	0.6181345587468096	0.5285621470338348	0.49184796666061675	0.5267524350884207	0.7761261818146746	0.7957796184699342
ZeeviD_2015__PNP_Main_226__bin.19	0.86893564970953	0.4682340145979826	0.4723886340459176	0.6597098354957852	0.8615301909348896	0.8751308165627136	0.44619619810783867	0.7546301424277262	0.7098660514787046	0.887779441365534	0.6057866754259654	0.8857732691154508	0.6070122451941623	0.6063175806001903	0.8688750157552795	0.8727956931750039	0.476633965708873	0.8686787909112089	1.0	0.8959191916491289	0.33547907507915836	0.8100004010434769	0.8621623118437688	0.5564029455688515	0.861472421576903	0.811904880126195	0.895405474052487	0.8959898516903028	0.8707799722707081	0.6812325020911553	0.4925009644140755	0.6500275001241325	0.598687728451552	0.8902582719991444	0.5678990478082019	0.8675916766290959	0.7738749775606626	0.8557336803950851	0.9000389585091877	0.8686463254868859	0.6981761115588369	0.604235973981827	0.5567872789009117	0.6071168029577911	0.8888947241775744	0.8947924504520333
HeQ_2017__SZAXPI029502-105__bin.12	0.8581663254300717	0.4715228039263702	0.4697419980863703	0.6654292312009548	0.838947436040477	0.8725291741591403	0.45217109066750516	0.7522467761231949	0.7059728720529402	0.9147092050805371	0.6126981551006057	0.9158085037222078	0.6093814223359516	0.609487681431368	0.8571259522867681	0.8738066982835775	0.4831832906606466	0.8562324098934946	0.9063586891684791	1.0	0.3365525009285596	0.8033337342199206	0.8353027490676972	0.5488977792332054	0.8563971114913899	0.8169208915524502	0.8764081141377243	0.8891640355465654	0.8952377088413846	0.6897702919855043	0.48232307498366267	0.6455404265143491	0.6016853658524804	0.864295060256152	0.5517445569985863	0.8767785719840167	0.7613092279745423	0.8944113028765787	0.9420994189076468	0.9137036076411882	0.6982594277174918	0.6069756198165485	0.5600168275767469	0.6079150468192064	0.9173057909758014	0.8639217044345302
BritoIL_2016__W2.39.ST__bin.55	0.937965910355252	0.6039663608313727	0.5979554897028214	0.6646110301520493	0.9352332028038068	0.9524069264774124	0.5184532386790738	0.8834745820205754	0.8402695801074087	0.9545873937242706	0.7095907994322915	0.9478207539233485	0.7039842713277377	0.7121376177411608	0.9416741972162747	0.9452807198934055	0.5572728826943899	0.9249590907980755	0.9534259251721171	0.9454598248570553	1.0	0.9034963459873704	0.9345466337764824	0.7150155088616251	0.935504573960852	0.9235547450603665	0.9525371846327941	0.9534422074415398	0.9469944287501458	0.8152980062361092	0.5950843828612832	0.7947986290329146	0.6938485586120994	0.9397040426161265	0.6894998358204499	0.9450052781690045	0.8934420446188457	0.9205343840824534	0.9531138483415151	0.9284638492913142	0.8586793994013552	0.7119666539122222	0.6752691323449996	0.7058621597344905	0.9586104711274658	0.9516511578050415
HeQ_2017__SZAXPI029564-74__bin.65	0.9060743299875743	0.5013974785594937	0.5047327288282814	0.6904816001374106	0.8784606754642771	0.9078425127001504	0.464461864761472	0.8311611084597732	0.7511156455633453	0.9087747086276228	0.6528736094517601	0.8891224965239691	0.6519348908705678	0.6567567626330214	0.8882305236277696	0.896260997465949	0.5077516303916527	0.880092969557688	0.9221809362399728	0.9040566557702112	0.3619393371461868	1.0	0.892644729532728	0.5910660299107158	0.8755809238469308	0.8672781292159444	0.9177971693857073	0.9067456197662498	0.897627493420273	0.7314411477261485	0.5286056414432023	0.7253076790115136	0.6457285858560603	0.9072456898847773	0.5798514139482601	0.8936747652659992	0.8184375852701086	0.8811626847677555	0.8947939439334428	0.8732789706382743	0.7672722588275965	0.6545276457242374	0.6268824650412939	0.6520430582114232	0.9059520302303258	0.921995040608955
QinJ_2012__T2D-052__bin.31	0.8956641341031176	0.48858446081460105	0.4878330634363256	0.7026484831582727	0.8773095967774657	0.9093983222729488	0.46376780331570144	0.7953035352656007	0.7432511624060946	0.8959969471592505	0.6436008729152318	0.885535934308455	0.6517275719695393	0.6452664789970822	0.8786547162126696	0.885316626939676	0.5409054466808317	0.8717842837251848	0.9274750017847614	0.8882307955824202	0.35374689464361014	0.843453058721474	1.0	0.5825984995678053	0.8813531726894017	0.8714571202733997	0.9211258736984724	0.9048940468064585	0.8811179437083695	0.7281620963935493	0.5179567538195178	0.6942439262901257	0.6273736684267752	0.9168439872031325	0.5498271991470125	0.8679985352116727	0.8091573923275291	0.8822735445977199	0.8892102315361942	0.8699240230935281	0.7432670840183478	0.6439229003630641	0.5876579770615792	0.6447836946255314	0.8957745581881	0.9306048825935176
XieH_2016__YSZC12003_37277__bin.37	0.91193165448034	0.5918323851863312	0.5823727539888085	0.5776902996944406	0.9198054713357545	0.997542737657052	0.7040842020843711	0.812107443855147	0.8326227822082524	0.9494883795092895	0.6405150699723805	0.946684590289196	0.6462521026445763	0.6406445242043893	0.9368113370333037	0.9171816550723563	0.5727331498345907	0.8678201249233339	0.9199191384662989	0.8970578368355703	0.41596249616176095	0.8583518108200058	0.8953986124716523	1.0	0.907305244396171	0.8654962635877609	0.9513702020038568	0.9635136404503428	0.9329900691238238	0.7388237188569823	0.609733379536917	0.7643285706279399	0.6274615051264665	0.9387326272815322	0.7855851133948031	0.9242234916805923	0.8172864024905732	0.8787503246222739	0.9119056057629236	0.9139074102286209	0.7909472024072173	0.6397896526600871	0.6749167427736517	0.6451998923319681	0.9156479381650809	0.9317815665067171
YuJ_2015__SZAXPI003434-7__bin.5	0.8752402147536242	0.5050909685287868	0.48355173324280487	0.6708375139879044	0.8557826311090994	0.900345265487282	0.4474459658255064	0.7670838519859681	0.7253623024404964	0.8986181836470396	0.6180760187595087	0.887684860372424	0.6169026693322269	0.622703028931387	0.9102581318446431	0.8859366552248752	0.48866810003394817	0.8717935951114631	0.9074899727157281	0.891752605836571	0.346756692190663	0.8101507550325022	0.8630525693737191	0.5780875862849383	1.0	0.835233676587077	0.901616687412772	0.908202632869375	0.8842498082556927	0.7022202104786692	0.506693825204632	0.6687810091408598	0.600641746193404	0.9055732840456163	0.5625488790816391	0.90486615618674	0.7915904090126111	0.8698120277117675	0.9015925464901362	0.8654405089711189	0.716740472508267	0.6214673154539625	0.5670954195113977	0.6181886763984761	0.8937552965435731	0.8980895980284913
ChengpingW_2017__AS37raw__bin.3	0.9246470243338548	0.5220299609024395	0.5118056848464302	0.7135452067280038	0.9122341741022427	0.9429770277517652	0.47164607120924557	0.841931925228347	0.781647766270504	0.9509393696039392	0.6816385962669749	0.9403894194832009	0.6814618652898694	0.6854672116798057	0.9206305627881257	0.9369570593743834	0.5382475289619278	0.9079031536475773	0.9451016897815594	0.939987606601291	0.37828098558086415	0.8867493449005055	0.9429881429075581	0.6093661860288049	0.92295585337998	1.0	0.9565202893275053	0.9459620028399223	0.9395307736982068	0.7743089846583062	0.5371760279435016	0.7349140937396664	0.6678730315753788	0.9382747610936202	0.5790757192200495	0.9292303588250169	0.8525341165813115	0.919640202406987	0.9400303999510933	0.9238100531026568	0.7953060697086995	0.68257282511136	0.6249696417307409	0.6825039111454446	0.9507620828690441	0.9374872523057002
YuJ_2015__SZAXPI015219-129__bin.21	0.8777618281164171	0.47500910999414303	0.48373306659860604	0.6782335315648388	0.8535673556822021	0.9366131279318568	0.4513619748598585	0.7754682733696553	0.7412525614943046	0.8934501969774982	0.6157490529786116	0.8750015367736409	0.6163435999647895	0.6230813073739071	0.8779703375640097	0.8832578224237158	0.49369185155897694	0.8801169029855701	0.922289905831429	0.8923245410210373	0.34522968250010694	0.8303544513078804	0.8819693914032145	0.5927028578088509	0.881595156286191	0.8463860739293851	1.0	0.8996651554649392	0.879329091346317	0.6979386578974675	0.507536583818585	0.6710197931527268	0.6076142339171106	0.9419758532290196	0.5537637184709373	0.8846264115573246	0.7971340769842452	0.8699815734693366	0.8939109831859752	0.861676602830319	0.7157185142128203	0.6173084479274702	0.576650089182048	0.6177918554439407	0.8927700824349969	0.9253777143725463
