	ZeeviD_2015__PNP_Main_586__bin.39	YuJ_2015__SZAXPI015261-75__bin.23	NielsenHB_2014__MH0093__bin.7	CosteaPI_2017__halbarad-11-0-0__bin.28	LeChatelierE_2013__MH0093__bin.3	XieH_2016__YSZC12003_37348__bin.16	ZeeviD_2015__PNP_Main_506__bin.26	LeChatelierE_2013__MH0129__bin.41	LeChatelierE_2013__MH0288__bin.80	CosteaPI_2017__halbarad-11-773-0__bin.26	ZellerG_2014__MMPU68403337ST__bin.53	ZeeviD_2015__PNP_Main_304__bin.37	XieH_2016__YSZC12003_37204__bin.17	LeChatelierE_2013__MH0440__bin.73	NielsenHB_2014__V1_UC50_1__bin.69	QinJ_2012__T2D-099__bin.75	ZeeviD_2015__PNP_Main_226__bin.34	NielsenHB_2014__MH0004__bin.10	ZeeviD_2015__PNP_Main_261__bin.11	LeChatelierE_2013__MH0438__bin.46	CosteaPI_2017__halbarad-11-392-0__bin.44	CosteaPI_2017__halbarad-11-7-0__bin.2	ZeeviD_2015__PNP_Main_22__bin.34	LeChatelierE_2013__MH0125__bin.9	SchirmerM_2016__G88802__bin.17	ZellerG_2014__CCIS38765456ST-20-0__bin.4	XieH_2016__YSZC12003_35551__bin.42	NielsenHB_2014__V1_CD19_0__bin.21	NielsenHB_2014__O2_UC55_2__bin.28	ZeeviD_2015__PNP_Validation_7__bin.62	VogtmannE_2016__MMRS79893829ST-27-0-0__bin.10	LiJ_2014__V1.FI02__bin.5	LeChatelierE_2013__MH0004__bin.14	NielsenHB_2014__MH0129__bin.37	ChengpingW_2017__AS78raw__bin.58	NielsenHB_2014__MH0125__bin.30
ZeeviD_2015__PNP_Main_304__bin.37	0.7160433465400701	0.7445867575941604	0.5089839643951424	0.6678584269933542	0.5472203059168819	0.5600845735795303	0.5818538404766124	0.4878412576621151	0.7542273886961114	0.6816448150512069	0.6316187513870515	1.0	0.543775085201516	0.5983057758111993	0.7807500486005619	0.7028553045147772	0.5587206611740864	0.743435139324478	0.6406225000817177	0.7417794515104023	0.7403508530473842	0.7611584309502141	0.6963302704943838	0.7910110465206298	0.6131216355938472	0.6945500276120007	0.7830952622623949	0.5273135157732478	0.5106052447317851	0.7498449082954708	0.7200525058105628	0.6735618104526476	0.777475833048038	0.4485320909940148	0.7461326855552248	0.7156497249982366
XieH_2016__YSZC12003_37204__bin.17	0.7189386230648257	0.7208918448679873	0.5745070937895563	0.6826639497403103	0.5220360225473857	0.5162616920710487	0.5392206679484146	0.46370571688024104	0.7956051647459842	0.7189416399564016	0.6969872889738216	0.6811270589746276	1.0	0.6200375904690362	0.8081213859255112	0.6980285475520295	0.5728551301594772	0.7977359521676151	0.6627356569432251	0.7751696031796314	0.7424686534190648	0.7550921897417928	0.7224985551244274	0.7822338702969354	0.6124768291952356	0.7091307085514653	0.8316143516118174	0.5226665528867558	0.5639660746232441	0.7641859629206786	0.7020483400847057	0.7144253532672289	0.8092316020254549	0.5254843296186779	0.7189597413058572	0.7487222386714644
LeChatelierE_2013__MH0440__bin.73	0.676524488597769	0.7029340632257263	0.5355696306522746	0.6429836355293557	0.48879413467877186	0.4501862467915258	0.5327936617982684	0.4309019394111836	0.753452929354458	0.7338111563731669	0.7324313872430466	0.6968507360705634	0.5765351083717882	1.0	0.7708689579997956	0.7008209285689955	0.5774993037034959	0.733821175027902	0.5907355495933428	0.7495031749116856	0.7179568356279392	0.7422356427668318	0.7151319757388257	0.7586077275887703	0.6600722545379497	0.6454734716041269	0.7586962924966287	0.4555883054247008	0.5384646211245339	0.7531407480729118	0.678725787416169	0.7213968409177889	0.7375521220512594	0.4721559543870687	0.6952878259318852	0.7259501191218048
NielsenHB_2014__V1_UC50_1__bin.69	0.780948121672411	0.7542217774774461	0.49663391484407104	0.6953491340718041	0.5420386469721301	0.5684591051524833	0.6207691843049529	0.5103937270752863	0.8058570030490408	0.6621060490149607	0.6368451606779363	0.6751895198928566	0.5579322224434043	0.5723710540183394	1.0	0.68052913519656	0.5377479112418764	0.7918189773706835	0.6643418734447198	0.7617829345954404	0.7676620161875594	0.7979340196725175	0.7219222377049741	0.835595788889851	0.5759098695550876	0.7101539576681131	0.8204124759836333	0.5761077432902206	0.5112057532755542	0.8197129253801779	0.7387263299123493	0.6659156391366278	0.8282833873245954	0.46439834928671725	0.744827089598715	0.7137918588496722
QinJ_2012__T2D-099__bin.75	0.700011052499372	0.8034530687431969	0.5236660805492758	0.6994179016997404	0.5285687013313238	0.5123566942979151	0.5720810516620615	0.4791117809595579	0.771322448296073	0.7113401992799129	0.6672762287532445	0.6841631080967931	0.5424479611487901	0.5857121326299924	0.7659964832956544	1.0	0.6332529515197186	0.7803215272544587	0.5931132881185631	0.7538454324709034	0.7757863183454743	0.7876928744871473	0.6995327807083648	0.7928667838901449	0.6205258310307293	0.6685707108766642	0.7538732311814452	0.5421883948756594	0.5845258310307293	0.7255319433978062	0.7716021100226074	0.8019127522398057	0.7835512015406514	0.47832403918613414	0.7715029724524827	0.73128761617684
ZeeviD_2015__PNP_Main_226__bin.34	0.57670656779475	0.6534540493177241	0.5115996565353974	0.5472827489811077	0.43647818841737623	0.4115636594783763	0.4473998711129763	0.37692992514368096	0.6353550802383181	0.5842178366295516	0.5630838766547671	0.5702759130521817	0.46679508543594195	0.506087014544567	0.6346807939019229	0.6640087376271091	1.0	0.6317508090558059	0.4965549938453812	0.6242556949978139	0.6356096935684673	0.6477075142539566	0.5854125877318518	0.6571573563058942	0.5618638398148522	0.5569998472320019	0.6266286912348044	0.4248330526733522	0.4969367382452049	0.6044376469514005	0.6292770210591563	0.6468829182550734	0.6416371812723994	0.46532429836468003	0.624377207014685	0.6262051551297563
NielsenHB_2014__MH0004__bin.10	0.7047908633681012	0.6991328442827406	0.48580928396930745	0.6503613648319134	0.5063577433343524	0.5216443562665352	0.5409312283664186	0.46306218055368836	0.7691683485451644	0.6328084616541693	0.6051229005775044	0.6167160883487849	0.5283144994338556	0.5226559094945288	0.7595466049459358	0.6650006293664976	0.5134494621556644	1.0	0.5995094081015024	0.708494849327377	0.7155497480678734	0.7324741410289015	0.6743386585445564	0.7505039926953526	0.5330931179843832	0.6415864830914483	0.7495960494622127	0.5156680860950534	0.5034258373642759	0.7150328398015369	0.6863979485791873	0.6562460129418303	0.9646047706836804	0.4396286252437903	0.6911640083424598	0.6650511499425007
ZeeviD_2015__PNP_Main_261__bin.11	0.8284430313148753	0.7604407292812223	0.47483052891692357	0.706679126518782	0.5984117487288482	0.6244448623053386	0.6724247897874798	0.5673969735475061	0.7960003114963029	0.6618829191762062	0.6357837076037387	0.7072751481031965	0.5841410394479678	0.5599674068502596	0.848133396392341	0.6727134936779546	0.5371100360689927	0.7978844842551914	1.0	0.7687831320953254	0.7658816579960531	0.7936025497112011	0.7401881513644107	0.8043066263240967	0.5436024547428161	0.7550233527258775	0.8220752111622041	0.6393416031803013	0.546251692811463	0.8213443344710546	0.7655826975199956	0.6593529613991502	0.8298865507672496	0.4533520990862142	0.7677430383425358	0.7109906911988999
LeChatelierE_2013__MH0438__bin.46	0.7517608497598943	0.732748815866711	0.5282317821567653	0.6933324632222698	0.529640140495076	0.5612277438555907	0.5875544971347414	0.49243967783602094	0.813021704984772	0.6898396959669066	0.646258704593222	0.693045712334853	0.5781958740019173	0.601234636163916	0.8230091226644429	0.7235618575028112	0.5714250811871486	0.7979608540032931	0.6505860069424576	1.0	0.7598036978005692	0.7828530684595241	0.7322158192620729	0.8217589273716581	0.6136999415568258	0.705579169283965	0.8059271922780429	0.5441390626074915	0.5363861801502806	0.7857405084491856	0.7306570131487498	0.6979484452765506	0.8207588354313511	0.5113263385833606	0.7362013994214833	0.7441818823588411
CosteaPI_2017__halbarad-11-392-0__bin.44	0.7506932787299458	0.7915135428575717	0.49918132444068636	0.8383994486292031	0.5357277769299854	0.5523123675671889	0.5869100094813762	0.49638194185589807	0.7808713860070897	0.8329892477691248	0.8078082510488304	0.6728634381621641	0.5387144729830812	0.5602361337999805	0.8067625478134045	0.7243321133462254	0.5659649864533899	0.7839475172053206	0.6304705539475297	0.7391007952848291	1.0	0.9907863037892983	0.7264066334610025	0.8061293094606122	0.5717870267755065	0.6950017636860789	0.8034412517417964	0.5820533058481829	0.532081262148795	0.777540083205956	0.7519675731929722	0.6889589498938036	0.8114278727444206	0.4557424242803285	0.7927315494670165	0.7025727927030928
CosteaPI_2017__halbarad-11-7-0__bin.2	0.7333030347456385	0.7628594047793579	0.4739636416947662	0.8159944289693594	0.5178050139275766	0.5425225040316669	0.5775710306406685	0.4829224453892391	0.7608673215071103	0.8135100425157602	0.7887579533792699	0.6486406685236769	0.5137126521037971	0.5430681718223135	0.7862894003811758	0.6895921419146752	0.5407764257440258	0.7524527195425891	0.6125562234276499	0.7140395836387626	0.9290086497580999	1.0	0.6980706641254948	0.775142061281337	0.5524125494795484	0.6762386746811317	0.7754144553584519	0.5630168596979915	0.5128183550799003	0.7606553291306261	0.7307473977422665	0.6745049113033279	0.78951297463715	0.43591027708547136	0.7760530713971558	0.6690514587303914
ZeeviD_2015__PNP_Main_22__bin.34	0.7724068407355507	0.7554214381723175	0.5328210816456878	0.7070404476601748	0.5537554456106234	0.5640287372992495	0.5828512461409192	0.5126381064050867	0.8030054187145159	0.707388054315157	0.6818238148349396	0.6890088205614273	0.5707391458885724	0.607545958298096	0.826011804327073	0.71108882252246	0.5675201244166268	0.8043505645458916	0.663384660639215	0.7754638046484644	0.7908606345847173	0.8105499470929733	1.0	0.8336782163318612	0.6364868508675526	0.6900727488638948	0.8221057405145259	0.5408187583667322	0.5555854022908674	0.7978423874483016	0.7157704475103738	0.6625808415281347	0.8228843658034037	0.5008620372677912	0.7444801697382702	0.7533140089907899
LeChatelierE_2013__MH0125__bin.9	0.7440718247876248	0.7498283287309153	0.5090622423827678	0.6815887786126137	0.5417709884675743	0.5505572622978119	0.5842130689056405	0.4941467011166429	0.7879808340134478	0.6515473362562071	0.6294280742985014	0.6763733260212454	0.5339882633928598	0.5569351367986118	0.8262024785388848	0.6964828425820065	0.5505325486960927	0.7735969293938283	0.6229301623036372	0.7520752070205459	0.7584366057868663	0.7777788238561574	0.7204317936955602	1.0	0.5763441404344534	0.696532563994989	0.7919594296806826	0.5484571945707748	0.5257939391657042	0.7675267980763403	0.7404960019865029	0.6720946366188497	0.7998795506125737	0.4700512336500401	0.7405195387500448	0.8311787387707572
SchirmerM_2016__G88802__bin.17	0.6561624579235592	0.6892103554397401	0.5805156308304817	0.6301245206640999	0.4817233672323923	0.4612718314568475	0.5430147483791988	0.4324147047802871	0.731327912690464	0.6818819369398373	0.6543273471458616	0.6911990709242581	0.5512357033194908	0.638897831923868	0.7507534776338358	0.7186586275031555	0.620579306963491	0.7244649629991087	0.555075045208658	0.7405007513442351	0.7092534423357846	0.7307871930912017	0.7251643298839509	0.7598615385450841	1.0	0.6212464789224087	0.7478408065643515	0.4540838293808567	0.5335052206205785	0.7215941841223935	0.6703580929122289	0.6726276412445705	0.7392645437668683	0.5231272056433438	0.6702696538386049	0.7262143499378987
ZellerG_2014__CCIS38765456ST-20-0__bin.4	0.7954082544220118	0.7915790602108272	0.5362347686260497	0.7475308200821869	0.612357691620511	0.5826860818295515	0.6298484902626407	0.5239842772914061	0.8202619260318027	0.6718177595140253	0.6428343755583348	0.7213157048418796	0.5879485438627836	0.5755508308022155	0.8528265142040379	0.713305342147579	0.5667436126496337	0.8032206539217438	0.7102251206003216	0.7842969447918527	0.7941790244773986	0.8241243523316062	0.7242812220832588	0.8459785599428266	0.5723073074861533	1.0	0.8451241736644631	0.6132456673217795	0.5775686975165267	0.8059896373056995	0.7900275147400393	0.6986006789351439	0.8471323923530463	0.4663040914775773	0.7983487582633554	0.7503280328747544
XieH_2016__YSZC12003_35551__bin.42	0.7297718597518715	0.7283027395233819	0.5091510610862812	0.6655976596579877	0.526418247026524	0.5425934209039647	0.5812398734081377	0.47576868913124765	0.7814234479159751	0.6455247307243854	0.6268900544782978	0.6627625051397368	0.561896699735704	0.5513085507747753	0.8029008499639491	0.6554626229023176	0.5195930260324028	0.7647657503083842	0.6301858924854428	0.730049085214215	0.7481834743339308	0.7701017580520602	0.7031719019180973	0.7838669341077009	0.5614304833856917	0.6887189038644996	1.0	0.5544535455156452	0.5001505520630584	0.7743335231978307	0.7190113184866286	0.6438529330570397	0.7908514432613828	0.455402518558381	0.7166464571634245	0.6789679641517192
NielsenHB_2014__V1_CD19_0__bin.21	0.8224348405520322	0.841094398300496	0.45765464309109904	0.7722653004270851	0.6322266450080904	0.6962019495423701	0.7829074880334563	0.6014686714825891	0.838911859423036	0.6770293305994115	0.6465824398719782	0.6909441994103854	0.5467514615255952	0.5125427231647129	0.8728992330681916	0.7298448778864765	0.5453835989033655	0.8145207138313273	0.7587886526012158	0.7631271305226777	0.8391652341078394	0.8656978917152339	0.7161703092658942	0.8404519446957903	0.5277808209790632	0.7737251353548306	0.8584122424155535	1.0	0.5874275661738484	0.8465049847637056	0.869819513367318	0.6980918902517922	0.8597751457467994	0.452143518274311	0.8727252070391275	0.6863086148745366
NielsenHB_2014__O2_UC55_2__bin.28	0.7682542757500811	0.7863240261134273	0.5711732461706034	0.724192174633429	0.5977542154446235	0.5431575192523427	0.6172503412264407	0.5033321675830458	0.8119959895706484	0.7607861782685209	0.7503484444684528	0.691065618391721	0.6093659265316539	0.6257121981409155	0.8000480580944127	0.8127257088918185	0.6589384097334405	0.8213482251335451	0.6696387866076248	0.7770062508120281	0.7923601600260035	0.8144575698716727	0.759933053956853	0.8322344080122902	0.6404956503233443	0.7526894138542359	0.7998184782441659	0.6067562602420321	1.0	0.7479185303536694	0.8224844824045439	0.7818404666850766	0.8266741982517471	0.5166450048221082	0.8137935113190317	0.7698063845550971
ZeeviD_2015__PNP_Validation_7__bin.62	0.737586248848567	0.7175125091919862	0.47936560162486147	0.6752326688733427	0.5244301567866674	0.5525182296489276	0.605530893763713	0.49462115232596954	0.7631874661761877	0.646969296518642	0.618183621573644	0.6530454466181581	0.5313273677567598	0.5631596579831988	0.8255056865956719	0.6491346198218477	0.5157427933929172	0.7506815704197539	0.6479045268022436	0.7324264506257743	0.7450842726089898	0.7773753380882946	0.702230288995447	0.7817386473351781	0.557453284932694	0.6758955107148443	0.7968135047133089	0.5626358571066414	0.48127381900582117	1.0	0.7136208604598061	0.6277600680341825	0.7880560215225825	0.44698463896994617	0.7138572900316618	0.6676636263441875
VogtmannE_2016__MMRS79893829ST-27-0-0__bin.10	0.7119992792121347	0.77236618230049	0.444450301186358	0.6848535869002934	0.517129131352556	0.5423131896824366	0.6026960285569287	0.5025340964531844	0.7571324901259417	0.6310096301181455	0.5994797578741171	0.6413298903863079	0.4992010654911777	0.5190331513384835	0.7608292860522645	0.7060199883791344	0.54912206076683	0.7369721883757021	0.6176226503909171	0.6965363568831564	0.7369314295380829	0.7637574867549101	0.644290269118653	0.7713226947659524	0.5296240135135466	0.6775442708397179	0.7566755621042103	0.5912516824512671	0.541266331116216	0.7298151816557037	1.0	0.7110553903409522	0.7676945453029883	0.4301966598592257	0.756575963440855	0.6554226415649432
LiJ_2014__V1.FI02__bin.5	0.6741809337513928	0.7690932264687065	0.5114220757418076	0.6776073727237951	0.4819405351138165	0.48980370473691154	0.5300266103611693	0.4485651619757483	0.7487196791388466	0.7070635224233637	0.6668245804232601	0.65401786385451	0.5538092239229319	0.601408862436293	0.7476833283498068	0.7999181476649533	0.6153859003506287	0.7681333825560981	0.5798877119599625	0.7253513386197692	0.7360649740494689	0.7685429783224949	0.6501918518506145	0.7632005265276736	0.5793357933579336	0.6531595836555921	0.7386785692211834	0.5173097643153888	0.5609140066049823	0.6998965987849104	0.7751723492789477	1.0	0.7789736385367475	0.4642463989148719	0.7387938306725756	0.7167104047681491
LeChatelierE_2013__MH0004__bin.14	0.7150602001463001	0.6988562871022206	0.477125880324294	0.6512191445729987	0.5064835287919455	0.5405800287898713	0.5589942074557747	0.46859290541241283	0.771817730522933	0.6135248786248343	0.587966055054752	0.6249180346003919	0.5192782896438048	0.508993585196309	0.7698417110199386	0.6470082456293187	0.5052838125422617	0.9346378657330009	0.604183242967431	0.7060974513635088	0.7176236325848243	0.7446742195137803	0.6684446693797179	0.7518943652331191	0.5270836358205736	0.6556402289361714	0.7510826623302096	0.5274083169817374	0.49094916693285545	0.7273129038636782	0.6927990751841542	0.6448322734180436	1.0	0.43502629391941877	0.7049505580284607	0.6532258622096295
NielsenHB_2014__MH0129__bin.37	0.7199271876086918	0.7352132199680621	0.6705945075897016	0.6636189383303418	0.5266326300048999	0.5068615777541389	0.5540037929467438	0.5397449535275166	0.8157084864009911	0.6761671435353614	0.6390252076092503	0.6619067808443495	0.6190906575202658	0.5982355435160667	0.7924653899956586	0.7251565796455347	0.6727732939990708	0.7820726143659762	0.6059722409105103	0.8076336226703462	0.7400028942163909	0.7548685035631866	0.7469850643201511	0.8112310828685239	0.6847847997786178	0.6625988539918607	0.7940638098550606	0.5092201102341015	0.5633282472980967	0.7573976424830345	0.712775934336831	0.7055693355234597	0.7986981103813511	1.0	0.7105062593776419	0.7676005168968922
ChengpingW_2017__AS78raw__bin.58	0.7329190790857207	0.7749306599396946	0.4564525162311188	0.715170073796027	0.5353708081840686	0.5658832303754971	0.6021018992140786	0.5037388806624092	0.7679408960826322	0.6768478283491428	0.6463521800999541	0.6736039342970895	0.5181843512165302	0.5389352709100391	0.777553607500313	0.715537547382504	0.5522621680196094	0.7521898536908419	0.627795540554267	0.7113741927928583	0.7874542715931114	0.8221496179734655	0.6792539571748829	0.7818458729423576	0.536761802875737	0.6939998055465214	0.7644519160967409	0.6013010987864053	0.5428361443664871	0.7399936445396624	0.7668735763504809	0.6869097086645799	0.7917918888049157	0.43466347589009835	1.0	0.6700935209405584
NielsenHB_2014__MH0125__bin.30	0.7282592056626995	0.7536223601520994	0.5704122724480195	0.680709116502668	0.5321530599818074	0.5379183564890881	0.5442051422308309	0.47694187555150974	0.78875671931905	0.7070591204827228	0.6586432843548468	0.7075397886420801	0.5909656837632132	0.6162267855648514	0.8160340420552322	0.742753748905485	0.6065640969119537	0.7926166921458211	0.6366900503391891	0.7874851428295401	0.7642797223350472	0.7762127431150154	0.7526912994640873	0.9610386650419879	0.6368815692165551	0.7142983979769075	0.7931517884053179	0.5178401705232377	0.5623385441435704	0.7579422504250495	0.7275359922820954	0.7297631221046802	0.8034846230411837	0.5142594818853078	0.7338329832926143	1.0
