	ZeeviD_2015__PNP_Main_586__bin.39	YuJ_2015__SZAXPI015261-75__bin.23	NielsenHB_2014__MH0093__bin.7	CosteaPI_2017__halbarad-11-0-0__bin.28	LeChatelierE_2013__MH0093__bin.3	XieH_2016__YSZC12003_37348__bin.16	ZeeviD_2015__PNP_Main_506__bin.26	LeChatelierE_2013__MH0129__bin.41	LeChatelierE_2013__MH0288__bin.80	CosteaPI_2017__halbarad-11-773-0__bin.26	ZellerG_2014__MMPU68403337ST__bin.53	ZeeviD_2015__PNP_Main_304__bin.37	XieH_2016__YSZC12003_37204__bin.17	LeChatelierE_2013__MH0440__bin.73	NielsenHB_2014__V1_UC50_1__bin.69	QinJ_2012__T2D-099__bin.75	ZeeviD_2015__PNP_Main_226__bin.34	NielsenHB_2014__MH0004__bin.10	ZeeviD_2015__PNP_Main_261__bin.11	LeChatelierE_2013__MH0438__bin.46	CosteaPI_2017__halbarad-11-392-0__bin.44	CosteaPI_2017__halbarad-11-7-0__bin.2	ZeeviD_2015__PNP_Main_22__bin.34	LeChatelierE_2013__MH0125__bin.9	SchirmerM_2016__G88802__bin.17	ZellerG_2014__CCIS38765456ST-20-0__bin.4	XieH_2016__YSZC12003_35551__bin.42	NielsenHB_2014__V1_CD19_0__bin.21	NielsenHB_2014__O2_UC55_2__bin.28	ZeeviD_2015__PNP_Validation_7__bin.62	VogtmannE_2016__MMRS79893829ST-27-0-0__bin.10	LiJ_2014__V1.FI02__bin.5	LeChatelierE_2013__MH0004__bin.14	NielsenHB_2014__MH0129__bin.37	ChengpingW_2017__AS78raw__bin.58	NielsenHB_2014__MH0125__bin.30
ZellerG_2014__MMPU68403337ST__bin.53	0.6967676572927334	0.7409418556641026	0.504536847906553	0.7880306373195438	0.4911356579911857	0.47483916498571266	0.5089174534865321	0.4467672025711776	0.7444850460269158	0.933596465540291	1.0	0.6492088754372147	0.5725355455840171	0.6451003752362279	0.7571979693954204	0.7061058191626939	0.5690501958031019	0.7509097159445386	0.5911420240929669	0.7114737161846314	0.9394616460556543	0.9784847586428927	0.7081640708128785	0.757055004938276	0.5974055406912132	0.6364355650460997	0.7625713230760277	0.5081375150740196	0.5712106688590308	0.7299354113502138	0.6927268196592499	0.7067762606245692	0.7528475573267466	0.4466093232470029	0.7369301202101904	0.6852657483716421
ZeeviD_2015__PNP_Main_304__bin.37	0.69753384405499	0.7234743294412742	0.49650024343290283	0.6486762583244591	0.5333042016691067	0.5450529789133775	0.5683581956030684	0.4755412726293678	0.734741402001483	0.6629188895330733	0.6140471967367949	1.0	0.5290755226925915	0.5841746248294679	0.7602180745919703	0.682362210955685	0.5445399634248514	0.7241965423925928	0.6230626439737884	0.7224410728939613	0.7194765246383343	0.7398319882876946	0.6778045964949102	0.7702051889916717	0.5986278297999721	0.675429792402485	0.7620334131013352	0.5128417307649298	0.4964259232816476	0.7302323020838889	0.6994864683993126	0.6544030388684069	0.7570997249122179	0.43761528655407395	0.7246221628884388	0.6967407517001595
XieH_2016__YSZC12003_37204__bin.17	0.7043187664878513	0.6999356540125304	0.562659329586354	0.664079897632559	0.5107420734406226	0.5045695132762624	0.5260713305224524	0.45483734860052866	0.7788700361897694	0.6998412684046548	0.678310575196238	0.6627145387021935	1.0	0.6029693108859361	0.7911785228350678	0.6782036910375477	0.557781877877091	0.7802931470445883	0.6483808558404219	0.7598231067173676	0.7223261613200883	0.7346010311735406	0.7076554485708338	0.7654194405907245	0.5986917896157731	0.6930093019386976	0.8151589320031427	0.5077773309905015	0.5489096307367809	0.7487524075872238	0.6823851027617919	0.6937441305296929	0.7916418311842291	0.5161121404457846	0.6983220480039167	0.7325775588951108
LeChatelierE_2013__MH0440__bin.73	0.6584432212780197	0.6835331387042674	0.5208630469935019	0.6236620587533989	0.4749531627891133	0.4370525919261665	0.5205416485495994	0.41912040218887564	0.7324402036592135	0.7122987001797346	0.7106588467726908	0.6803920900717135	0.560664357032795	1.0	0.7497576487419575	0.6806413542015233	0.5617832403936128	0.7136432036451874	0.5740084036475919	0.7285541678605564	0.6964503906273481	0.7201236702740503	0.6954228773977146	0.7377088138113166	0.6453187835750167	0.6262384560050815	0.737268393749161	0.4425035415944489	0.5236650643498193	0.7325259633437461	0.6596398493995821	0.7005456159368745	0.7173152409787023	0.4603824320885489	0.6753831634503445	0.7059592962095421
NielsenHB_2014__V1_UC50_1__bin.69	0.7669821041803728	0.7322860605541238	0.4866658394651875	0.6758185500824375	0.5304480069651554	0.5554369304993054	0.6043492349427758	0.49966123421436237	0.7886027108999268	0.6440159263064651	0.6193560980370628	0.6574335508754202	0.5462347603749067	0.5566958835419339	1.0	0.6615246275436073	0.5241678219219699	0.7745498074971233	0.6491261270992097	0.7454924214359444	0.746248507392295	0.7754606217877134	0.7065940157626515	0.8178442831897484	0.562471118617419	0.694130053330691	0.8028933603393787	0.559758611896407	0.49709155364803287	0.8019605270166086	0.7176419163818325	0.6466552346232023	0.8101783868916537	0.45590911971777554	0.7233534747966884	0.6988516479609037
QinJ_2012__T2D-099__bin.75	0.6802763124843004	0.7898893075441682	0.5098641882274135	0.6811206564514778	0.5139144268609228	0.49721477015825166	0.5559222975801725	0.4654920874152223	0.7497114627815457	0.6934877334003181	0.6501009796533533	0.6642150213514193	0.5270417817968684	0.5688470233609646	0.7446052080716739	1.0	0.6271037427781964	0.7584961902369589	0.5750357531608473	0.7328490329063049	0.7558322029640793	0.7672269948924056	0.6792923051159676	0.7708910658963409	0.6034138826090597	0.6495192162773173	0.7324029138407435	0.5284049233860839	0.5735138574897429	0.7041959306706858	0.7567549191995311	0.795043121493762	0.761757682324374	0.46606447291300346	0.752008373105585	0.7110873314912501
ZeeviD_2015__PNP_Main_226__bin.34	0.5625542809280568	0.6417383242228587	0.4989128888779629	0.5343392608487229	0.42548345803533333	0.40132995956037937	0.435812330660186	0.3670168624262719	0.619116017636802	0.5705003239735131	0.5493614473275258	0.5558019354125	0.4545125383895444	0.49231436493289615	0.6186527969713305	0.6575608745353306	1.0	0.6159560028165502	0.4831612791071325	0.6085311269185992	0.6204895248564068	0.632262845242506	0.5701291152976956	0.6406250493862063	0.5467633377876033	0.5426393042207867	0.610401217929695	0.41536284155500264	0.48787917631709715	0.5894084366565934	0.6186492850633284	0.6407662280878891	0.6256667796330408	0.45393834143120787	0.6101508188891483	0.610363289323273
NielsenHB_2014__MH0004__bin.10	0.6896598081416905	0.6791118539824057	0.4767212888284164	0.6329517459996694	0.495995887568028	0.5104621833508728	0.526625342548058	0.4534818238670047	0.7543272871335509	0.6159816847213505	0.5891789493033155	0.6007567240175103	0.5167626985751199	0.5082843754700626	0.7429812791296075	0.6464007800148592	0.5006123835921727	1.0	0.5855206316613306	0.6942506157373592	0.6965034909147164	0.7130733835627738	0.6600518963340615	0.7347195951046989	0.5209624712039853	0.6276702051049757	0.7334451636252994	0.5014198565272726	0.4899987812267823	0.6990506413116169	0.667316583907113	0.6372408572742351	0.9644623426191294	0.4319026876661007	0.6714278741712271	0.6511922427796248
ZeeviD_2015__PNP_Main_261__bin.11	0.8102596245709803	0.7373223853779077	0.46459103764356846	0.685622736191122	0.5846117027641499	0.6099496477622599	0.6549817565732368	0.5545690239719198	0.7781701871446995	0.6424736605184134	0.6172986812690056	0.6878883019842695	0.5714885914479071	0.5441114852865482	0.828708183045864	0.6522098193511381	0.522622418996716	0.7792668820549639	1.0	0.7513222448246979	0.7427215280033277	0.7697924560913673	0.7234376276137673	0.7858819998822392	0.53092949357159	0.7376927620795036	0.8031214208789893	0.6203642607376005	0.5301249214136614	0.8033869524835183	0.7435128045873529	0.639637144794498	0.8106683685001264	0.4439251573151298	0.7441699858117232	0.6946264988385367
LeChatelierE_2013__MH0438__bin.46	0.7359905153607821	0.7117112019941403	0.517956970650468	0.6742824959157286	0.5182273265880437	0.5489299241267439	0.5720914876777485	0.48257699036298424	0.7964628056452635	0.6716670192116665	0.6287286455778319	0.674977834670754	0.5667489843167839	0.584429812576791	0.8054093047448271	0.7034089279824504	0.5570312796354792	0.781917913379372	0.6358096565611625	1.0	0.739264361815326	0.7611779803607789	0.716921581347562	0.8043172724975681	0.6000516280185192	0.6901949198801304	0.788172747478553	0.5284802781612197	0.5221855818310522	0.7684042956054462	0.7103703522728223	0.6782124618335212	0.8041771117499069	0.5023881976935199	0.7149946925368259	0.7286581151465548
CosteaPI_2017__halbarad-11-392-0__bin.44	0.7296022199929453	0.7697739229631927	0.48606625455618907	0.8381198856230815	0.5209672254591212	0.5368766745636441	0.5697931859175295	0.4825298137997803	0.7593941300524603	0.8327991199081383	0.8075802852418251	0.6538919298228059	0.5240996445109336	0.543454222964944	0.7842583512412097	0.7057014592313331	0.5525015572972825	0.7630806717517531	0.6114052325188689	0.7191211089457661	1.0	0.9905520837763396	0.7059478749459012	0.7838358796290504	0.5568572990336	0.675770080379055	0.782004335415567	0.5665116040537261	0.5183898671856824	0.7558630053711122	0.7318837543247834	0.6707689045883357	0.789600381256395	0.4443804083245983	0.7714187791289642	0.6830918792888216
CosteaPI_2017__halbarad-11-7-0__bin.2	0.7124512534818942	0.7417123588916581	0.4614332209353468	0.8157026828910717	0.503378390265357	0.5271927869813811	0.5604017006304061	0.46938894590236035	0.7397018032546547	0.8133437912329571	0.7886793725260226	0.6304667937252602	0.4997718809558716	0.5268896056296731	0.7641439671602404	0.6716751209500073	0.5278815422958512	0.7325227972438059	0.5941779797683624	0.6942697551678639	0.9287890338660021	1.0	0.678284708986952	0.7538545667790646	0.538117578067732	0.657243512681425	0.7545318868201144	0.5479586570884035	0.49973434980208176	0.739210672921859	0.7110649464887846	0.656436299662806	0.768134291159654	0.4249538190881103	0.7549394516933001	0.6506389092508429
ZeeviD_2015__PNP_Main_22__bin.34	0.7562586220749632	0.7330108524091422	0.5210712277017652	0.687046426086092	0.5410097547755912	0.5512241473933926	0.5676968216291006	0.5018405108490045	0.7865858557796671	0.6880075363574092	0.6627667310811418	0.6706779317097618	0.5590138048527387	0.5908019397881268	0.8084734995036136	0.6905139812094941	0.5527037737622003	0.7873093270253451	0.6483722067200776	0.7592662197146425	0.7685865721013146	0.7875759049008112	1.0	0.8149173302174704	0.621693310835931	0.6740079421822208	0.8033203414920462	0.5253970750653337	0.5398882892305261	0.7799724774515291	0.6951605391205586	0.6434699655593641	0.8054965429990454	0.4909445232035102	0.7224321707405759	0.7366401246345193
LeChatelierE_2013__MH0125__bin.9	0.7283551509324382	0.7283701556191963	0.49901734012212046	0.6625834304715178	0.5303156456516712	0.5385538071009239	0.5688600380471782	0.4832918399806057	0.7712938570812412	0.6341669074281437	0.6122780115436056	0.6585827690884624	0.5225099722325032	0.5415921090646549	0.808650525546509	0.677178577543927	0.536682634399333	0.75732684738586	0.6086604109871966	0.7361125739863452	0.7374621131659359	0.7564189167322263	0.7042193767582697	1.0	0.562832272904066	0.6820183245472556	0.7745416362404962	0.5328964517740542	0.5111808453110943	0.7506841842952122	0.7200334339726114	0.6532425716503213	0.7829886864661844	0.46097810551413415	0.7195818223221488	0.8310157466832288
SchirmerM_2016__G88802__bin.17	0.6413543435609761	0.6699162854347829	0.5672819647128097	0.6137268303203278	0.4705668556728623	0.4504465785327337	0.5343756472925619	0.42206190269684873	0.7144507894738884	0.6642402812052228	0.6370053133264495	0.6748595641815546	0.5388290201183377	0.6246176367683122	0.7332347832428125	0.6988405171979087	0.6039007837718955	0.7079796093630603	0.5421346244403707	0.7240324648978335	0.6907343778970585	0.7118763590719484	0.708309704326455	0.7420472714606333	1.0	0.605920142619643	0.7297290273331043	0.44180941689946573	0.5195500778496581	0.7045075999419717	0.6515756507059999	0.6530608840959393	0.7222206275605633	0.5117786882002882	0.652560505126751	0.709414804856081
ZellerG_2014__CCIS38765456ST-20-0__bin.4	0.7776562444166518	0.7676630337680901	0.5254254064677506	0.7266764338038234	0.5999921386457031	0.5702183312488833	0.6129233517956048	0.512707521886725	0.8029179917813114	0.6537680900482401	0.6251634804359478	0.7014586385563695	0.5745820975522601	0.5583994997319993	0.8335833482222619	0.6929790959442559	0.5521318563516169	0.7857984634625692	0.6939228157941755	0.7671963551902805	0.7722029658745757	0.8009751652671073	0.7074200464534571	0.8283501876005004	0.5581883151688405	1.0	0.8261568697516527	0.5961347150259068	0.5620278720743256	0.7870494907986421	0.767430766482044	0.6785642308379489	0.8286696444523852	0.45751581204216546	0.7755833482222619	0.7348590316240844
XieH_2016__YSZC12003_35551__bin.42	0.7138156706934248	0.7069619117840623	0.498818006143223	0.6474696770090401	0.5150150202619198	0.5302778544612915	0.5657164123297772	0.4654606776648298	0.7647121689165027	0.6288518905495237	0.610437363935297	0.6449370826329895	0.5507782697170787	0.5357379147753017	0.7857556781715234	0.6367950406927375	0.5061373989961643	0.7482880162887432	0.6156563079858406	0.713966222756483	0.7282209114194759	0.7493622649553237	0.6871041820276363	0.7666271212698323	0.547833331586114	0.6732618371195576	1.0	0.5390052148672055	0.4867007490911548	0.7573755950737734	0.6982362985974488	0.6255013063376303	0.7737284029134299	0.4469293785606873	0.6957299125109057	0.6641882360889311
NielsenHB_2014__V1_CD19_0__bin.21	0.7990342006231574	0.8193772122382678	0.4462054435882905	0.751211306822767	0.6152685749116683	0.6758995139443992	0.7608179043028163	0.584468672835123	0.8158475495917826	0.6598012045666956	0.6297564672535761	0.6719816740672814	0.5311761319243538	0.4978221949912063	0.8481275746046432	0.7112908177825749	0.5332261224791586	0.7920150005026917	0.7362658071764547	0.7411664883576136	0.8167582557542429	0.8425443146462741	0.6957483998396796	0.8166067719569227	0.5135142933528819	0.7521364400135434	0.8344949345351049	1.0	0.5728706946028036	0.8221228560646945	0.8474616770789235	0.6802145479448473	0.8359434983469782	0.44047069983260134	0.8507830495040934	0.6668555705686818
NielsenHB_2014__O2_UC55_2__bin.28	0.7464488467687218	0.768436822000176	0.5557210786434391	0.7053568476497869	0.5815369369763728	0.5280196851915409	0.6002493246487266	0.48927377792969273	0.7899488730795972	0.7415191666577411	0.7312192739036631	0.671874978171287	0.5930974233503663	0.6085146649368237	0.7779590304745131	0.7974146421651103	0.6469280772431418	0.7994417437637404	0.6498693071298747	0.7564353374148564	0.7719713271997172	0.7936775665094689	0.7384624483270708	0.8091045873593241	0.6237419094058352	0.732436559357102	0.7783101525984202	0.5917204099280945	1.0	0.7267864735091396	0.8049847233935348	0.7675678645953877	0.8044482609442763	0.5034760624587583	0.7930014002973828	0.7483911947512365
ZeeviD_2015__PNP_Validation_7__bin.62	0.7224484634475088	0.6965466898960968	0.4700528535461139	0.6558454439811743	0.5132175817300172	0.5400357071581525	0.589319736085865	0.4842631997521235	0.7465457010271652	0.6292889193340657	0.6012757607848143	0.6359646835949041	0.5205966415613821	0.54774498928126	0.8076278352820045	0.6300452542382023	0.5029189612920741	0.7339025622492993	0.6337391291840394	0.7162665343380242	0.7243120318979152	0.7554593056462019	0.6865018791506275	0.7645841686279234	0.5442533829805468	0.6600124777279747	0.7793632642982956	0.54643009325933	0.46767567256571935	1.0	0.6931962221610922	0.6096808470471474	0.770586902700691	0.4388303658275664	0.6927698098914461	0.6530814054884024
VogtmannE_2016__MMRS79893829ST-27-0-0__bin.10	0.692024077747023	0.7558812244567735	0.43307644028860937	0.6666687097161713	0.5031408821560874	0.5270522227970001	0.58571062573703	0.48844686150821187	0.7349878765442389	0.6145363176566059	0.583574923937267	0.623012317136854	0.48521925190064896	0.5044378099816862	0.7391140193239795	0.6924347306974725	0.5398480461500367	0.7164848965522314	0.5998180868720994	0.6771970545763901	0.7172492013719487	0.7431859191393695	0.6257385623959577	0.7500082743504941	0.5147847320458852	0.6581648226101838	0.734812276439308	0.5760541522529524	0.5297499675155128	0.7089270435194062	1.0	0.6972920808949538	0.746009004944997	0.4192086288604442	0.7368382664806674	0.6374225582085234
LiJ_2014__V1.FI02__bin.5	0.6554481081252642	0.7536902874687416	0.4979341472907712	0.6597418477579977	0.4685351271801536	0.47529846869315223	0.514476003066957	0.4355723566289533	0.7272596673454286	0.688841522186159	0.6490997078372776	0.6354149996909657	0.5377775253533431	0.5840257651105257	0.7260579414304781	0.793065603811312	0.6095670345567196	0.7458879224373955	0.5625480464854444	0.704840479821729	0.7166312251624102	0.7479552785568598	0.6314383125723516	0.741792967046918	0.5624828987085706	0.6344264239383001	0.7176241441002006	0.504062047410877	0.5506744465362263	0.6797398766201332	0.7601679810369856	1.0	0.7563523258591572	0.4524108853582877	0.7197011888634052	0.696561032608968
LeChatelierE_2013__MH0004__bin.14	0.6995338585203222	0.6787279910284012	0.4681894047189393	0.6334590297453853	0.4962721126815096	0.5289421174245096	0.5439529516532051	0.45886463920704784	0.7569385387411829	0.5972150431917209	0.5723484487071523	0.6085401654657059	0.5079910560572811	0.49502787031006495	0.7530141557114431	0.6290125018840634	0.49270725734300735	0.9344998624115182	0.5901918080232753	0.6918322222544875	0.6983194846032266	0.7245096941110747	0.6543202091898044	0.7360167927087784	0.5149315998567421	0.6413509391278134	0.7348206717360071	0.5127893679364909	0.47774952258871	0.711190299389771	0.6732291532708031	0.6261064118998135	1.0	0.4273589510641328	0.6845916111127244	0.6397037491824202
NielsenHB_2014__MH0129__bin.37	0.7066838627125916	0.7159605878813575	0.6582910413847556	0.6463892111737063	0.5167339021907187	0.4972578569089261	0.5410133311669023	0.5395697772722772	0.801358758431944	0.6601189675263843	0.6233735900215542	0.6457966584494617	0.6080489681103052	0.5833181429285915	0.777979075323251	0.706570632843263	0.6563112958219194	0.7683286408099744	0.5933717367075495	0.7935159397698336	0.7215540418747414	0.7358951379703419	0.7321940952908053	0.795572356679166	0.6699293455770534	0.6501110719009671	0.7792895968153464	0.49607376697496	0.5489693796983415	0.7435805518813676	0.6945702977234703	0.6875815267753098	0.7846210480617636	1.0	0.6919243746334627	0.7530050344132484
ChengpingW_2017__AS78raw__bin.58	0.7112465244546994	0.7548771013633798	0.4440301694882612	0.6956815485703476	0.5204224299913117	0.5493478508697134	0.5844873960908638	0.489450588159647	0.7452768150880988	0.6594004433912066	0.6292629498716948	0.6541843686117296	0.5033099026210528	0.5235066609635263	0.7551364762109777	0.697457101419293	0.539678915682673	0.7307111312812589	0.6085194852636259	0.6908826479469471	0.7662833820864859	0.7997818766251699	0.6591376516294487	0.7597396808415798	0.5225800559690539	0.6742099706176444	0.7421400878892448	0.5861831173998898	0.5289668897911614	0.7181340915155225	0.7468672333152857	0.6691579077178462	0.7689249673607041	0.423295713108432	1.0	0.6511426937522345
NielsenHB_2014__MH0125__bin.30	0.7131863638559315	0.7319749440241008	0.5591487172997676	0.6616681260201016	0.5209194402886322	0.5263425201162856	0.5300415898720191	0.46656821984053926	0.7723531104638703	0.6880633733583974	0.6408061754122419	0.6888450969466515	0.5782227048180434	0.5992574646438463	0.7989538238801928	0.7222367363822595	0.591219114604488	0.7760994646316	0.6220359647278697	0.7710580618561751	0.7430878013700913	0.7548510745127495	0.7360311981869999	0.9608502077452548	0.6221485628600334	0.6995721951329033	0.775886514689804	0.5031622726181073	0.546694887636589	0.7413882839432343	0.7075554367208703	0.7092467899327065	0.786852075989792	0.5044811335196135	0.7130795487094076	1.0
