	HMP_2012__SRS022536__bin.14	HMP_2012__SRS023538__bin.30	HMP_2012__SRS019077__bin.45	HMP_2012__SRS017511__bin.59	HMP_2012__SRS019129__bin.12	HMP_2012__SRS042984__bin.59	HMP_2012__SRS012285__bin.8	HMP_2012__SRS054430__bin.36	HMP_2012__SRS018975__bin.20	HMP_2012__SRS055378__bin.72	HMP_2012__SRS024381__bin.2	HMP_2012__SRS049268__bin.25	HMP_2012__SRS015803__bin.25	HMP_2012__SRS075410__bin.23	CM_periimplantitis__SP_101SPI_T016__bin.18	HMP_2012__SRS021477__bin.32	HMP_2012__SRS064449__bin.24	HMP_2012__SRS014894__bin.34	HMP_2012__SRS011098__bin.12	HMP_2012__SRS017304__bin.16	HMP_2012__SRS014578__bin.38	HMP_2012__SRS013252__bin.52	HMP_2012__SRS015063__bin.7	HMP_2012__SRS018394__bin.26	HMP_2012__SRS019980__bin.39	HMP_2012__SRS015158__bin.12	HMP_2012__SRS053917__bin.6	HMP_2012__SRS018665__bin.47	HMP_2012__SRS015989__bin.7	HMP_2012__SRS018157__bin.65	HMP_2012__SRS013949__bin.40	HMP_2012__SRS014476__bin.56	HMP_2012__SRS019225__bin.21	HMP_2012__SRS058808__bin.45	HMP_2012__SRS047113__bin.61	HMP_2012__SRS023964__bin.14	HMP_2012__SRS024649__bin.4	HMP_2012__SRS019906__bin.8	HMP_2012__SRS015899__bin.3	HMP_2012__SRS017445__bin.50	HMP_2012__SRS016043__bin.28	HMP_2012__SRS051244__bin.4
HMP_2012__SRS024381__bin.2	0.9526575588524845	0.9485888388142899	0.952009547593096	0.949987111399088	0.9476382279955301	0.9524256547850565	0.9448917376050989	0.9521244001555429	0.9486032176506181	0.9489669633119837	1.0	0.9468289275422086	0.9498621237314226	0.9482045777441143	0.9465478420359759	0.9519285983716737	0.9473168949193604	0.9498871143340709	0.9480358792993044	0.9493477476717646	0.9480828636633002	0.9484258864363635	0.9506148944954229	0.9518799599708352	0.9514090491315186	0.9500424422874146	0.9476527417205867	0.9488560893194092	0.9499799085824112	0.9496046804147684	0.9503559429551488	0.9456992770534604	0.9489221240518512	0.9490507074854961	0.9495353242361736	0.9475997499569216	0.9484792869397858	0.9476146202740812	0.9491971943244616	0.9501550274309684	0.9476394975082693	0.986548172472055
HMP_2012__SRS049268__bin.25	0.9758813631632798	0.9720363495670035	0.973468731004398	0.9752495452418398	0.9704403619260059	0.9762693312895514	0.9679979332186289	0.973066125513347	0.971488555494154	0.974444426248301	0.9468289275422086	1.0	0.9748872473970314	0.9714722741529286	0.9527987914517472	0.9736235093576101	0.9710165254262637	0.9755568995060981	0.9703949935234172	0.9685079583015157	0.9729513988239484	0.9839769978865914	0.9735753812288324	0.9756423719843769	0.9758413856686339	0.9708378161660494	0.970238917167023	0.9713341811099946	0.97251880971129	0.9735804992857381	0.974915686627456	0.9715279420167311	0.9710201426554217	0.9729699857201811	0.9725341214560468	0.9722789731302841	0.9715553522415371	0.9738211644420167	0.9738814245965363	0.9739428460886888	0.9714757748318668	0.94748916248842
HMP_2012__SRS015803__bin.25	0.9779931390333146	0.9751428018201181	0.9767539260966641	0.9771589267385478	0.9731018723645759	0.9812510908438137	0.9694876277112114	0.9766348254730755	0.9735903168105812	0.9763900003240821	0.9498621237314226	0.9748872473970314	1.0	0.9742906903084465	0.955715442786429	0.9753149379112169	0.9730886932546605	0.9770456440190288	0.9735028016623886	0.9714216839363129	0.9756827952024788	0.9739614068916361	0.9754044860902675	0.9780341280116622	0.9821361473495689	0.973709994839398	0.9724039051946457	0.9745777524257111	0.9845230630849482	0.9750884527271184	0.9765795033284171	0.9733141327927516	0.975545257379327	0.9752544351826727	0.9753894287904864	0.9863467120728997	0.975905271534229	0.9768908654813226	0.9764288739213819	0.9767065233246208	0.9899385990862946	0.94947025924517
HMP_2012__SRS075410__bin.23	0.9775273657713303	0.9735773116011842	0.9752732093816092	0.9751702599792781	0.9722181283559345	0.9781687555017338	0.9687146671980267	0.9752814563911479	0.9726748325522513	0.9757255853579206	0.9482045777441143	0.9714722741529286	0.9742906903084465	1.0	0.9546783939623559	0.9746017158281208	0.9732496398542347	0.9766573198535125	0.973249424528515	0.970337848509436	0.9720128340315578	0.9711926730930649	0.974272158411589	0.9770691755615147	0.9772039190058216	0.9725760723733858	0.972034594405973	0.974788925697022	0.974473404427476	0.9934724246639595	0.976594342704966	0.9712960700557182	0.9731254888491877	0.9737790150706493	0.9739059613699235	0.972783588079214	0.9722083667977061	0.973467425156306	0.9753761042074911	0.9757938065622063	0.9711323260395885	0.9483003266276232
CM_periimplantitis__SP_101SPI_T016__bin.18	0.9577028302073012	0.9536430192781099	0.955212099907348	0.9551155066993519	0.9538438383609098	0.9576612813107226	0.9505521264035449	0.9559589277213257	0.954845703102397	0.9542382519845016	0.9465478420359759	0.9527987914517472	0.955715442786429	0.9546783939623559	1.0	0.9558738830253881	0.9532953771302771	0.9566312403476227	0.9535911439904188	0.9536646739103324	0.9540018382159265	0.9517224205091385	0.9549380199931776	0.9563622110752571	0.9567807968058399	0.9550029681495167	0.9545114296282393	0.9541410016333064	0.9556251067196102	0.9563008270396399	0.9561220498109271	0.9519878952015148	0.9540648121825965	0.9543158033947862	0.954218032940083	0.9542393532456921	0.9536359656180188	0.9548885439177409	0.9554434609514623	0.9565730881367938	0.9540112629844375	0.9479455619637079
HMP_2012__SRS021477__bin.32	0.9867774267040356	0.974514992836721	0.9764101324990262	0.9768835638510421	0.974721321843624	0.9794910413695306	0.9701557776234958	0.975837022790422	0.9745725880493066	0.9754808961155182	0.9519285983716737	0.9736235093576101	0.9753149379112169	0.9746017158281208	0.9558738830253881	1.0	0.9741546291489467	0.9768717129240979	0.9741402332616573	0.9870923913043478	0.9723778024034415	0.9731140299243762	0.9747808967839524	0.9783102522754794	0.9773517256479732	0.9743984431400861	0.9734951570689152	0.9753673401363249	0.9745819197615464	0.9770172508641206	0.9758674959889587	0.9726873410614617	0.9765832444886597	0.9749614331140005	0.9732437159264855	0.9739754383613201	0.9728408520652719	0.9742351352543586	0.9767869093121823	0.9759228078753632	0.9723026818009946	0.9512478230947434
HMP_2012__SRS064449__bin.24	0.9760017703414883	0.9717738012170611	0.973432311616911	0.9762947558502686	0.9705795660965829	0.9764927666205439	0.9681138571405403	0.9731948181273715	0.9708701641602572	0.9741050395321236	0.9473168949193604	0.9710165254262637	0.9730886932546605	0.9732496398542347	0.9532953771302771	0.9741546291489467	1.0	0.9745524173133344	0.9718951961946757	0.9692823544230126	0.9718637038718488	0.9700151795713436	0.972428370370755	0.9756149549270732	0.9753953628997567	0.9716147200509224	0.9709208009979223	0.9734765393117858	0.9716833880516088	0.9746924605105373	0.9748751352222248	0.9703566890479728	0.9711582747983301	0.9714866576837828	0.9720421870655015	0.9712508181684847	0.9715791735551687	0.9717166063806649	0.9740413570797877	0.974187831988765	0.969273699397437	0.9475265938736229
HMP_2012__SRS014894__bin.34	0.9794880953140248	0.9744141643772363	0.979576158814111	0.9779490739955289	0.9741705740255127	0.9806133818728586	0.9701670963002135	0.9765768528189399	0.9743080243555774	0.9881913936658443	0.9498871143340709	0.9755568995060981	0.9770456440190288	0.9766573198535125	0.9566312403476227	0.9768717129240979	0.9745524173133344	1.0	0.9748423679155862	0.972106683636913	0.974476323665294	0.9748610488462113	0.9763143680915322	0.9801586165049352	0.9796743317758522	0.9796725509607553	0.9813570139193898	0.9762483021568515	0.9762939441383769	0.978150927775678	0.9773879441582615	0.9735166919528359	0.9754575699066486	0.9762336145293589	0.9756201944678133	0.9746299341312012	0.975007759608128	0.975531386126693	0.9778317957381791	0.9787003112861905	0.9729745819277326	0.9498508925758188
HMP_2012__SRS011098__bin.12	0.9765900166244438	0.9715250842552872	0.9745362870942396	0.974153475432153	0.9701355216460265	0.9783729897834057	0.9677619389837498	0.993196650195625	0.9709291006923302	0.9737064739792839	0.9480358792993044	0.9703949935234172	0.9735028016623886	0.973249424528515	0.9535911439904188	0.9741402332616573	0.9718951961946757	0.9748423679155862	1.0	0.9702839875992517	0.9702293226786611	0.9703099669843027	0.9720985811541379	0.9756228939053591	0.9761247818007771	0.9723455865503384	0.9720316109700587	0.9741698632290938	0.9738304625232119	0.9751835216177095	0.9752351570850255	0.9691394909107997	0.9706025914979639	0.9731355816016024	0.9712879260340161	0.972020728348931	0.9706541496112665	0.9717615048869959	0.9747164978170566	0.9745177838178339	0.9711431069000315	0.9501116849029134
HMP_2012__SRS017304__bin.16	0.9793534723820049	0.9697758716176668	0.970492116518714	0.9708493108493108	0.969771673507231	0.9752615988556275	0.9635402555819748	0.9720815179044529	0.9704705922426	0.9704310766846739	0.9493477476717646	0.9685079583015157	0.9714216839363129	0.970337848509436	0.9536646739103324	0.9870923913043478	0.9692823544230126	0.972106683636913	0.9702839875992517	1.0	0.9672229419047778	0.9683527204565586	0.9686608527668532	0.9736752410121217	0.9726533524486829	0.9688850032322461	0.9690581399682775	0.9700647946011854	0.9700217490764065	0.9716585719184828	0.971027865551938	0.966855225702377	0.9694441515968117	0.9690612534336446	0.9687758798480469	0.9695280405621267	0.9671992350598783	0.9689000295241378	0.9725544188870474	0.9714318033400855	0.9683120601348868	0.9488667335975083
HMP_2012__SRS014578__bin.38	0.9769075142442505	0.9708400431531926	0.9734559423776331	0.9821027769118951	0.9700246819397085	0.9762578205671273	0.9671572922884151	0.9716001572036416	0.9705009226093564	0.9735023745571434	0.9480828636633002	0.9729513988239484	0.9756827952024788	0.9720128340315578	0.9540018382159265	0.9723778024034415	0.9718637038718488	0.974476323665294	0.9702293226786611	0.9672229419047778	1.0	0.9738395798898826	0.9722139247281665	0.9756226283007067	0.9799939507455951	0.9714824725494549	0.9704886623978238	0.9715827155048097	0.9725252517154598	0.9735635146983104	0.974433781807076	0.9699757099614733	0.9722703212249275	0.9734745795946044	0.9852720469053289	0.9714619652698534	0.9822931141530911	0.977676141398139	0.9738866233707724	0.9737329385263653	0.969699693927341	0.949053933644321
HMP_2012__SRS013252__bin.52	0.9758121251560934	0.9713656762419789	0.9725322332826251	0.9741577575704898	0.9705659567760692	0.9772388524712744	0.9676376470710631	0.9731384848452437	0.971100214395187	0.973820021167869	0.9484258864363635	0.9839769978865914	0.9739614068916361	0.9711926730930649	0.9517224205091385	0.9731140299243762	0.9700151795713436	0.9748610488462113	0.9703099669843027	0.9683527204565586	0.9738395798898826	1.0	0.9721685126539049	0.9755699885222083	0.9754393862546034	0.970390873386946	0.9692344176467591	0.971075899303491	0.9726357093396563	0.9730937080461828	0.9752154897339245	0.9703531350125929	0.9703331064380529	0.9722176679446334	0.9710553199605637	0.9714091889816935	0.9706111034883796	0.9727793497733555	0.9736249826162723	0.973443875583128	0.9701400669280755	0.9486369077695749
HMP_2012__SRS015063__bin.7	0.9773180145044581	0.974002389035245	0.974174003870455	0.975493451980177	0.9711016001652151	0.978934977182567	0.9744291451057215	0.9745251816864484	0.9715146624476767	0.974824834860784	0.9506148944954229	0.9735753812288324	0.9754044860902675	0.974272158411589	0.9549380199931776	0.9747808967839524	0.972428370370755	0.9763143680915322	0.9720985811541379	0.9686608527668532	0.9722139247281665	0.9721685126539049	1.0	0.976225958161767	0.9769648554679371	0.972638446993867	0.9715699438514429	0.97498459326212	0.9738017579911783	0.9749478277067238	0.9763559961831301	0.9964605612874872	0.9734302445323124	0.9795342025626482	0.9738804613580797	0.972507016650482	0.9722761433690091	0.9746310617968337	0.9763239870434448	0.976047679873107	0.9718407465771876	0.9501624850462059
HMP_2012__SRS018394__bin.26	0.9810022326143358	0.9756289209180269	0.9778845152272043	0.9791881914936296	0.9760051954806749	0.9816101603777185	0.972320982857322	0.9773275672533018	0.9763135243235194	0.9808372502573388	0.9518799599708352	0.9756423719843769	0.9780341280116622	0.9770691755615147	0.9563622110752571	0.9783102522754794	0.9756149549270732	0.9801586165049352	0.9756228939053591	0.9736752410121217	0.9756226283007067	0.9755699885222083	0.976225958161767	1.0	0.9800120418179497	0.9753320795724905	0.9750509044047153	0.9776133640746717	0.9778650988916165	0.9789637538872736	0.9781979712366076	0.974516973323216	0.9763121835290591	0.977318194507394	0.9765521720129121	0.9768424070011236	0.9743293268926797	0.9764638937331466	0.9789824401081282	0.978906665186043	0.9741356029973969	0.9514607526498203
HMP_2012__SRS019980__bin.39	0.9807173475609283	0.9758443834820804	0.9786057186573587	0.9813711756506645	0.9741232395829791	0.9821449346672823	0.9712855014106276	0.9778930673702017	0.9749380274044093	0.9781390421317674	0.9514090491315186	0.9758413856686339	0.9821361473495689	0.9772039190058216	0.9567807968058399	0.9773517256479732	0.9753953628997567	0.9796743317758522	0.9761247818007771	0.9726533524486829	0.9799939507455951	0.9754393862546034	0.9769648554679371	0.9800120418179497	1.0	0.9767951511420907	0.9772339008667759	0.9764512152884595	0.9860524583377652	0.9780630788899486	0.9782323355769303	0.9740382777732274	0.9760896947631141	0.9780429023730566	0.9808251029383535	0.9805062185331147	0.9799305025569033	0.9787779900958122	0.9785266871324781	0.9790455227955228	0.9794998282072017	0.9515715332627637
HMP_2012__SRS015158__bin.12	0.9760631089329225	0.9711110618141314	0.9808169371118213	0.9744489493245431	0.9710974759917412	0.9767751950988792	0.9677832671811863	0.9736419426945743	0.9721268426493562	0.9739578778710629	0.9500424422874146	0.9708378161660494	0.973709994839398	0.9725760723733858	0.9550029681495167	0.9743984431400861	0.9716147200509224	0.9796725509607553	0.9723455865503384	0.9688850032322461	0.9714824725494549	0.970390873386946	0.972638446993867	0.9753320795724905	0.9767951511420907	1.0	0.9810122248470652	0.9732459597657215	0.9721392284749762	0.9742254374176308	0.97470752035735	0.9699586424632616	0.9722062640530214	0.9730888492657047	0.9734743185872093	0.9713488778712337	0.9713320490873084	0.972495527592618	0.974699727641987	0.9774218028345987	0.9704145160432076	0.9501312959047471
HMP_2012__SRS053917__bin.6	0.9757485126628789	0.9714785009019329	0.9806333592783525	0.9731465153029184	0.9701249812521924	0.9764614810481512	0.966272329248985	0.9743917622369545	0.9711991368172546	0.9731135185739458	0.9476527417205867	0.970238917167023	0.9724039051946457	0.972034594405973	0.9545114296282393	0.9734951570689152	0.9709208009979223	0.9813570139193898	0.9720316109700587	0.9690581399682775	0.9704886623978238	0.9692344176467591	0.9715699438514429	0.9750509044047153	0.9772339008667759	0.9810122248470652	1.0	0.9724353258032769	0.9717088705184831	0.9734972772105986	0.9738551794152771	0.9691471466864118	0.9714066297000947	0.9714702294510601	0.9718171251074471	0.9705616176087053	0.9691756584290521	0.9713113243067202	0.9734312814798418	0.9758474919540738	0.9688181447975689	0.9488110292327648
HMP_2012__SRS018665__bin.47	0.9778994927606965	0.9732898507941452	0.9754345141706423	0.9759000988343818	0.9734203539177961	0.978755152509015	0.9692558970491565	0.9762568661745559	0.9729489016550763	0.9752518260988001	0.9488560893194092	0.9713341811099946	0.9745777524257111	0.974788925697022	0.9541410016333064	0.9753673401363249	0.9734765393117858	0.9762483021568515	0.9741698632290938	0.9700647946011854	0.9715827155048097	0.971075899303491	0.97498459326212	0.9776133640746717	0.9764512152884595	0.9732459597657215	0.9724353258032769	1.0	0.9751018893496184	0.9762520612969346	0.9758908259430751	0.9718520486304694	0.9727169993094997	0.9746737845399206	0.9728226710200709	0.973545139574677	0.9721117438450784	0.9731884951183095	0.976032414146821	0.9761689639688199	0.9721260131386162	0.9489519669807968
HMP_2012__SRS015989__bin.7	0.9787642108918508	0.9734557495484648	0.97520828228813	0.9754847130893604	0.9728996257406467	0.9805826165470702	0.9692964009402124	0.9767087181126423	0.9734536582464716	0.9757302820702728	0.9499799085824112	0.97251880971129	0.9845230630849482	0.974473404427476	0.9556251067196102	0.9745819197615464	0.9716833880516088	0.9762939441383769	0.9738304625232119	0.9700217490764065	0.9725252517154598	0.9726357093396563	0.9738017579911783	0.9778650988916165	0.9860524583377652	0.9721392284749762	0.9717088705184831	0.9751018893496184	1.0	0.9752613313555646	0.9759726739113191	0.9714760412716786	0.9733741375559929	0.9743208096406464	0.9728243363108587	0.9833475755797978	0.9726313099202825	0.9744842986404367	0.976602159064835	0.9761435851623251	0.9840227913501202	0.9496814748776808
HMP_2012__SRS018157__bin.65	0.9800251142439188	0.9748631312305932	0.9775598792754501	0.9775412807601537	0.9736884944950631	0.9793456905521949	0.9698337071607037	0.9768745826442556	0.9728114518891285	0.9774024461269656	0.9496046804147684	0.9735804992857381	0.9750884527271184	0.9934724246639595	0.9563008270396399	0.9770172508641206	0.9746924605105373	0.978150927775678	0.9751835216177095	0.9716585719184828	0.9735635146983104	0.9730937080461828	0.9749478277067238	0.9789637538872736	0.9780630788899486	0.9742254374176308	0.9734972772105986	0.9762520612969346	0.9752613313555646	1.0	0.9770810441288721	0.9728825845042978	0.9750651956682455	0.9751212774229597	0.974601610056253	0.9739470987390608	0.9735620518513259	0.9752945611857088	0.9776189737312437	0.9771860318659361	0.972284559796299	0.9491565808534878
HMP_2012__SRS013949__bin.40	0.9797520390090306	0.9758967737663671	0.9754232464753088	0.9769784272956846	0.9788282788459798	0.9795265581804539	0.969817163884554	0.9771750346107778	0.9726481916045058	0.977036435611107	0.9503559429551488	0.974915686627456	0.9765795033284171	0.976594342704966	0.9561220498109271	0.9758674959889587	0.9748751352222248	0.9773879441582615	0.9752351570850255	0.971027865551938	0.974433781807076	0.9752154897339245	0.9763559961831301	0.9781979712366076	0.9782323355769303	0.97470752035735	0.9738551794152771	0.9758908259430751	0.9759726739113191	0.9770810441288721	1.0	0.9750995476531836	0.9743048880166751	0.9760382938692876	0.975639840291731	0.9743956272877875	0.9735182556488958	0.9754186487366796	0.9774583556402222	0.9771467125072224	0.9721736172090863	0.9511297919203774
HMP_2012__SRS014476__bin.56	0.9749705419229387	0.970979166595743	0.9717367651840388	0.9736620838401198	0.9683210824587343	0.9764176264218242	0.9740745297763169	0.9709682281809503	0.9703953450502882	0.9722093306570444	0.9456992770534604	0.9715279420167311	0.9733141327927516	0.9712960700557182	0.9519878952015148	0.9726873410614617	0.9703566890479728	0.9735166919528359	0.9691394909107997	0.966855225702377	0.9699757099614733	0.9703531350125929	0.9964605612874872	0.974516973323216	0.9740382777732274	0.9699586424632616	0.9691471466864118	0.9718520486304694	0.9714760412716786	0.9728825845042978	0.9750995476531836	1.0	0.9707266009707448	0.9773935370438758	0.971484622664343	0.970998046195434	0.9705043643230218	0.9721041043819698	0.9735830585789614	0.9743488723805566	0.9700179033701885	0.9473241643222893
