	HMP_2012__SRS022536__bin.14	HMP_2012__SRS023538__bin.30	HMP_2012__SRS019077__bin.45	HMP_2012__SRS017511__bin.59	HMP_2012__SRS019129__bin.12	HMP_2012__SRS042984__bin.59	HMP_2012__SRS012285__bin.8	HMP_2012__SRS054430__bin.36	HMP_2012__SRS018975__bin.20	HMP_2012__SRS055378__bin.72	HMP_2012__SRS024381__bin.2	HMP_2012__SRS049268__bin.25	HMP_2012__SRS015803__bin.25	HMP_2012__SRS075410__bin.23	CM_periimplantitis__SP_101SPI_T016__bin.18	HMP_2012__SRS021477__bin.32	HMP_2012__SRS064449__bin.24	HMP_2012__SRS014894__bin.34	HMP_2012__SRS011098__bin.12	HMP_2012__SRS017304__bin.16	HMP_2012__SRS014578__bin.38	HMP_2012__SRS013252__bin.52	HMP_2012__SRS015063__bin.7	HMP_2012__SRS018394__bin.26	HMP_2012__SRS019980__bin.39	HMP_2012__SRS015158__bin.12	HMP_2012__SRS053917__bin.6	HMP_2012__SRS018665__bin.47	HMP_2012__SRS015989__bin.7	HMP_2012__SRS018157__bin.65	HMP_2012__SRS013949__bin.40	HMP_2012__SRS014476__bin.56	HMP_2012__SRS019225__bin.21	HMP_2012__SRS058808__bin.45	HMP_2012__SRS047113__bin.61	HMP_2012__SRS023964__bin.14	HMP_2012__SRS024649__bin.4	HMP_2012__SRS019906__bin.8	HMP_2012__SRS015899__bin.3	HMP_2012__SRS017445__bin.50	HMP_2012__SRS016043__bin.28	HMP_2012__SRS051244__bin.4
HMP_2012__SRS075410__bin.23	0.6663137873877698	0.38590176241018	0.6718844666861807	0.7192487237846868	0.7086819176045731	0.6998252856125725	0.5582213840493637	0.5368711728219744	0.6827170196691777	0.7815591725923273	0.7361447402357623	0.8204217066859895	0.7150963756224499	1.0	0.7929223493061225	0.7324460318696092	0.6546783398088276	0.7326060888638171	0.8431532793633908	0.6226077894693807	0.7120509433576565	0.6859159848659153	0.6156300874093862	0.7021939551518562	0.651664223042901	0.7494468682543914	0.804476463575508	0.7735271820704851	0.6940497507590747	0.753573555105057	0.46541442365781555	0.7745727717826477	0.733229789216247	0.7491180555162904	0.7042098903914046	0.7237799024957149	0.6002015500302065	0.7753182546306706	0.6942828772506384	0.5892519988639433	0.7852809326451463	0.5796055204005253
CM_periimplantitis__SP_101SPI_T016__bin.18	0.6349142787598981	0.3643254122484339	0.637696407703592	0.6801646594596529	0.6745349705058563	0.6541941967878582	0.5176526474063781	0.5080430047865006	0.6478312436831758	0.7297662060755798	0.7417523050274177	0.7953678294639582	0.6696381094958361	0.7952369673311409	1.0	0.6862994762461238	0.6116164570473402	0.684953341106544	0.7929220162016044	0.5837450037928208	0.671454475899339	0.6568319411783438	0.5763696139872427	0.6630827890559126	0.6112879930939691	0.7256082799088677	0.7586972063988093	0.7374561012070286	0.651819485284335	0.6646766898336263	0.4349944536266041	0.7313980568718106	0.701229973186349	0.6987802340600108	0.6592040354392105	0.6948735631883076	0.5558216418922839	0.732240372800044	0.6515643041253415	0.552570590305995	0.739184789981544	0.587915143758596
HMP_2012__SRS021477__bin.32	0.7207769237377643	0.39358964640722044	0.7106532648079926	0.7659642313892552	0.7227467746092389	0.7249930514495939	0.5776418388643794	0.5748558491633945	0.7252467367080547	0.8125063800326456	0.742238090184604	0.8335976309233234	0.7567507062253959	0.8510210578978488	0.7950829530581202	1.0	0.6666413992106447	0.7679957348534235	0.855312482628624	0.6858103020471692	0.7520590449912322	0.7017763021583461	0.6480657762415164	0.7336587781668966	0.6857390478211872	0.7843867335748902	0.8309920508583355	0.8059252184371574	0.7233885679921974	0.751212079865375	0.4838045713881435	0.8037112839405103	0.7614721830576654	0.7824749978522663	0.7438183168842195	0.7637371578154768	0.6250304472845065	0.8035713022341484	0.723593739735096	0.6253569028163106	0.8264565425023879	0.5951198435439122
HMP_2012__SRS064449__bin.24	0.6786395832113797	0.389767047719398	0.6854388796436447	0.7354507265646995	0.710445639357423	0.7077991765692988	0.565773269443585	0.531766194741082	0.6789506694207273	0.7842639438260817	0.7342074967316435	0.8144025109897615	0.7248693354295415	0.8391656422564343	0.7816871688088687	0.735440134023521	1.0	0.74796720772252	0.819359262759134	0.6220793158333402	0.7256169458358769	0.7064611713678037	0.6263336148719277	0.7170375449834561	0.6636684200109828	0.7624817766479067	0.8058153051069986	0.7652269173196411	0.7083511037149157	0.7259330495647301	0.4722645459284223	0.7791081637829868	0.7311774724524241	0.7528598467426543	0.7229983581561173	0.7420576847492494	0.6175897508801564	0.7820874553649827	0.7041770849884179	0.6129641553981542	0.7959006865639191	0.5856760968158263
HMP_2012__SRS014894__bin.34	0.7165741660034788	0.4135554731791281	0.7457138191065499	0.777008163043112	0.7478716206582798	0.7546851305075915	0.5840005391911613	0.5812262969750858	0.7196755520876809	0.871976317065141	0.7667220547330874	0.863069812294077	0.767407968104769	0.8732791895542081	0.8140998488709389	0.7879101935644425	0.6955773363438174	1.0	0.8675347298730048	0.6604956929513717	0.7687663150690969	0.7339345660418444	0.6653696699787175	0.7629389029015224	0.7060350526100222	0.8219098254627842	0.8641725619097737	0.8246384438113558	0.7577901457630721	0.7607899150514694	0.5082747697420437	0.8190427801525807	0.7802785648182952	0.7894463699214285	0.7587674297431325	0.7857720932282256	0.6416732553407144	0.8191329909815094	0.7405826893714534	0.6446823567838285	0.8388813857212848	0.6189209436882231
HMP_2012__SRS011098__bin.12	0.6508993935751748	0.3751442649147727	0.6701941856971153	0.7067568052065122	0.6912837528682255	0.6827926102218094	0.5448766321569056	0.5916940115548514	0.6662734238417833	0.7609346829927884	0.7273286405976835	0.8227282970935316	0.7033520678540209	0.8274156263658217	0.7758571384670018	0.7223993047967657	0.6272950072388549	0.7142026674497378	1.0	0.6331889546000874	0.6923465328616696	0.670348267455201	0.6020802317799387	0.6857137613363199	0.6437053547038899	0.7425421868170892	0.7980816180889423	0.7827293556053322	0.6880655355386801	0.6918535565996503	0.44902753496503495	0.7746445449082168	0.7256597772344842	0.7301187581949301	0.6846821391499126	0.7261429366531906	0.5752934809331294	0.7682990227545892	0.6675103460992133	0.5705007273000438	0.792351142509834	0.5651624986341783
HMP_2012__SRS017304__bin.16	0.685414877855413	0.43427723797551526	0.7223635640231342	0.7409965860518857	0.7388820421862667	0.7019938890975224	0.5977741457930392	0.6242606001942936	0.7032597944578735	0.7957026215524795	0.7408978524861758	0.8191747637006046	0.734168689823214	0.8412852054216482	0.7864769101565691	0.7975685684044361	0.6557748263494028	0.7487142597715375	0.871856173404351	1.0	0.7538619222837545	0.6803900446005375	0.6577436206656406	0.7084832702437602	0.6873966015671602	0.7997959506308664	0.8251216979352343	0.8009437283322431	0.7488700002174489	0.7276710808798336	0.49972054874705346	0.7946571036155878	0.7511884759122424	0.7565459472515925	0.7459279750392143	0.7579963903478536	0.617660143786632	0.7830388663506016	0.6928669112673217	0.6006027449106667	0.8220991578849625	0.6076598440597362
HMP_2012__SRS014578__bin.38	0.6895673337239092	0.40370209452643674	0.6914041507017499	0.7933419421513669	0.7006669563185748	0.728039061628742	0.5764542266722983	0.5464162136440178	0.7219074234150767	0.7957646230059309	0.7588819436349499	0.8407923745855176	0.7678046353388448	0.8261306390659685	0.7767626504461599	0.7509740428493068	0.6567882245902359	0.7482546454060147	0.8185477135917896	0.647292789130888	1.0	0.7183130148070661	0.6471025473724686	0.7257536374274671	0.7046822180473323	0.7707344593425103	0.7964731095545264	0.7802616858649364	0.7345774236017861	0.7222808422512311	0.489445114748076	0.8038244144262798	0.7562432853994749	0.7766294307532615	0.7950712750588008	0.761678547945717	0.6706218786096103	0.8401938952075729	0.7199429375648753	0.6103374444728714	0.8273467733837147	0.6121894000521777
HMP_2012__SRS013252__bin.52	0.6727585149376761	0.37499122145330294	0.6453522710795011	0.7134899611318793	0.6719779189867713	0.6933273445540423	0.5639040306539272	0.5056432792709589	0.6870012332910784	0.7577343417252029	0.7145822902230483	0.8894180998223071	0.7262983028479878	0.7967863698347409	0.7607804342740736	0.7016249026781262	0.6402351993702687	0.7152300080282651	0.7935134244820152	0.5849250501577107	0.7191956375549006	1.0	0.6292325857632435	0.7107156877555567	0.6481088610524051	0.7209205272483564	0.7784850577767314	0.7393466336104911	0.7025803117028259	0.686645039022219	0.46324555123462996	0.7796061855534678	0.7303144563843907	0.7489957089958506	0.7150920774816004	0.7415616061986897	0.600439457836956	0.7802397566359498	0.6932864201061307	0.6056823343305089	0.7931445992107139	0.5653333548902442
HMP_2012__SRS015063__bin.7	0.732326641925121	0.43938686216623546	0.7396858529203904	0.7824793607582542	0.7464338236635734	0.7586695762919065	0.6607203025426378	0.5894058988029423	0.743204893814492	0.8219831188214558	0.7856377394936619	0.8715440597786884	0.765298948180207	0.8608725956362919	0.8036264488826772	0.7799620240384674	0.6832899687263942	0.7805477199218098	0.857938642426277	0.6806862677122828	0.779927964880142	0.7574592597728498	1.0	0.756596225028859	0.722386233288205	0.806557361096413	0.8453939245759939	0.808262143610441	0.7833576004836401	0.7512574519613818	0.5364311354228627	0.9266791469153958	0.8106359453058573	0.85183536289425	0.7820171293238406	0.7991294235852373	0.6619628536222524	0.8225055619821943	0.7466631147830127	0.6497094632155007	0.8469399670842562	0.6371580551734036
HMP_2012__SRS018394__bin.26	0.7207122754278535	0.410341149466196	0.7110032804666588	0.788543894381049	0.7235102582109647	0.7492958701286871	0.5910909431791821	0.5626688825970025	0.7430924303523139	0.837730239081088	0.7647189359297428	0.8728874779810459	0.7781633411823027	0.8550562297618934	0.8050807511707252	0.7688949901119935	0.6811766674822816	0.7793719341618709	0.8508701127984806	0.6384670465101745	0.7617091051221675	0.7450107142138374	0.6588441783633258	1.0	0.7111934140686155	0.7833583843622263	0.8262803829788586	0.8005842768514723	0.7586341310470694	0.7580902112442576	0.512464608139413	0.81757819575393	0.7728237117256822	0.8028436360323831	0.7597722845585034	0.7869041906716959	0.6529235556996122	0.8143130880768754	0.7580139459554504	0.6536237134204664	0.8425090008929395	0.6145774744114068
HMP_2012__SRS019980__bin.39	0.7350901041805967	0.4376422322719138	0.7437417800357928	0.8191346230997419	0.7494368852106346	0.7706166295908246	0.6109228570531509	0.5976150911274971	0.7559925065323642	0.8336860674295801	0.781821945254893	0.8818900888308492	0.8130656585448671	0.8711528241791083	0.8147989008650514	0.7889776021601281	0.6921526741702123	0.7917975368306724	0.8768804894243729	0.680063003736268	0.8119440804047682	0.7458430674377201	0.6905909536495769	0.7807654872556395	1.0	0.8119324518081886	0.8481177372146488	0.8212492833877357	0.7977339353845402	0.7704113848611953	0.528229581056551	0.8297259488644094	0.8024563084555014	0.8182996898653292	0.7931929684202204	0.8131278715365678	0.6883291916148515	0.8458053907848023	0.7567094095114942	0.6672477088757589	0.8718714714477255	0.6251155591785095
HMP_2012__SRS015158__bin.12	0.6905559792350718	0.40791460582683303	0.7453692101333241	0.7527345311339053	0.7353673219667339	0.7196116752451551	0.5834361198912219	0.5874517843174278	0.7000796953430947	0.8138650279669349	0.7569341078903293	0.8479260819562386	0.7393594456146717	0.8450717625912512	0.8158100847713234	0.7612342233872729	0.6707527899500494	0.7774891307812841	0.8532114771102715	0.6674261837210613	0.749065602754271	0.6997923016750736	0.6503826602550742	0.7253968215045009	0.6848605821928725	1.0	0.8712623497129742	0.8023158240621086	0.7273350122485612	0.7352285294615292	0.4986961841869726	0.7991677354016522	0.761065024043472	0.7641459233992884	0.732307020791902	0.7607006324131994	0.617484913058511	0.787280132809224	0.7115313031046854	0.6165084611932723	0.8139062243289039	0.6084844888340694
HMP_2012__SRS053917__bin.6	0.6710484270489474	0.3751844178424461	0.7092428069676064	0.7318561171426669	0.7094871110341585	0.7020890943843152	0.5612806609535472	0.5505362678225256	0.6943796920318348	0.7839699365489308	0.7450213414786152	0.831223056864831	0.7177993416028069	0.83835591975042	0.7883474665577647	0.7453277413839757	0.6551351219050097	0.7554974080652976	0.8475107500588097	0.6363622353958066	0.7153993600955822	0.6983841937535212	0.6300212077685974	0.707139253771189	0.6611511662006456	0.8052139654901244	1.0	0.7819293856999175	0.708382530310248	0.7143387450385652	0.4734848502017208	0.7902144210106936	0.7361547809036713	0.7580161421985643	0.7215137605738562	0.7320501099821554	0.6057888732415433	0.7880995364568296	0.6996460537187928	0.6005778085789255	0.8022705320797527	0.581200280836363
HMP_2012__SRS018665__bin.47	0.6965074281024732	0.4071466528202578	0.7177987126923632	0.7560926873166798	0.7466637106917322	0.7248580475688321	0.5842416392825731	0.594576855591387	0.7196559206281836	0.8076438205781556	0.7630236706499401	0.849667768836926	0.7509070904990202	0.8646610765680158	0.8219409184233568	0.775354656219629	0.6673303024866652	0.7733058933291717	0.891589133097147	0.6625881019091806	0.7517491544112821	0.7114550349052994	0.646105624568819	0.7349195444881521	0.6867123578713286	0.7953585359367306	0.8387311477593662	1.0	0.7345675501045044	0.7391347258503411	0.4899037412043945	0.8110553462550277	0.7746088559647732	0.7743915334654772	0.7419594321611045	0.7692647644384547	0.6142428401473903	0.8137599660840771	0.7207328095229066	0.6119466115921863	0.8296687509207035	0.6100962101775966
HMP_2012__SRS015989__bin.7	0.700676302574152	0.42045539648264413	0.7100017266414536	0.7524599439985687	0.7038232626450482	0.7511972074174853	0.5944946141268396	0.5625413457817942	0.7150500726021527	0.8084806179296112	0.7536997973796656	0.84466103739947	0.7798656964189872	0.8299039737716922	0.7771389551114828	0.7444648659668568	0.6607940054337199	0.7601575404304538	0.8383972814758416	0.6626969515417036	0.7570719489413399	0.7232063731792254	0.6698510719739049	0.7449584149847515	0.7135507029302978	0.7712922975148845	0.8128117835998185	0.7857758028882759	1.0	0.7249101314327795	0.5119216271203365	0.8101110459286627	0.7772897762023041	0.7843716065254566	0.7523465681440892	0.8133188545086145	0.6412652745359911	0.7982097016446781	0.7326867789191641	0.6251014141817592	0.8843394660309297	0.608298384446081
HMP_2012__SRS018157__bin.65	0.72837442004661	0.40812896880545635	0.72212321737829	0.778884351414338	0.7385254751876164	0.7420447499518934	0.6085400141113083	0.5676915182484873	0.7299133009771012	0.838723247311368	0.7683329413525475	0.8579039361997819	0.7739737230335036	0.9261091274507708	0.814481195612666	0.7945740950589041	0.6960066066579718	0.7843658463577858	0.8664300528105022	0.6618246349233499	0.7650766500609352	0.7264367877530948	0.6602467340873618	0.7651028415043509	0.7082535117914948	0.8013202625558572	0.8424141027559814	0.8126242757264117	0.745046610078895	1.0	0.4981147505933164	0.8192891962968507	0.769847234397383	0.8003501101109661	0.7578975219687414	0.7945110217870048	0.6450434029633747	0.8213631309999787	0.7274358042376686	0.6527351350195635	0.839483868208933	0.6132304205597486
HMP_2012__SRS013949__bin.40	0.7177767774614856	0.47220811633856474	0.7439987697177559	0.7858371766304043	0.779536785919676	0.7517849505083725	0.6396202144343506	0.6037898460064686	0.7579283520785842	0.821198179566742	0.7775768245582276	0.8546104346516683	0.7849280813524134	0.8570902222998268	0.798738319927849	0.7668174616778295	0.6785038614522777	0.7852404577034411	0.8426408136522883	0.6810597407756865	0.7768783830759299	0.7343903935461444	0.7064503313592215	0.7750201442698164	0.727677505859059	0.8144604619645749	0.8367152745627933	0.8070995935903577	0.7884114781488738	0.746413679200701	1.0	0.8220327850994879	0.780988134504451	0.808600602005296	0.7564585812987488	0.7867550825234242	0.6701674177048508	0.8131436755002428	0.764827063646281	0.6542578498575083	0.8468618992161756	0.6374520021722171
HMP_2012__SRS014476__bin.56	0.6762207853962944	0.391981210299336	0.6722297606209727	0.7246454025795066	0.6951561639618525	0.7032843495206831	0.6092886612200844	0.531161785846155	0.6852267032174659	0.7677294129180566	0.744397585228444	0.8505926525197238	0.7214409468513875	0.8158342716883702	0.7681174292156574	0.7285764153890837	0.6402030694975211	0.7237085745646383	0.8314286787564055	0.6194279347912729	0.7297317602563198	0.7068772796530118	0.6979913857633293	0.7071823786544309	0.6537382873592811	0.7464915905369834	0.79867405623167	0.7642226068281707	0.7135871671511907	0.7021670275019721	0.47015618686718297	1.0	0.7565946736860815	0.7965896711619141	0.7152752900043887	0.7478924805465028	0.603682810648963	0.795720642925139	0.6934135264222149	0.597063628259314	0.8081573211391462	0.5883518148809518
