	HMP_2012__SRS022536__bin.14	HMP_2012__SRS023538__bin.30	HMP_2012__SRS019077__bin.45	HMP_2012__SRS017511__bin.59	HMP_2012__SRS019129__bin.12	HMP_2012__SRS042984__bin.59	HMP_2012__SRS012285__bin.8	HMP_2012__SRS054430__bin.36	HMP_2012__SRS018975__bin.20	HMP_2012__SRS055378__bin.72	HMP_2012__SRS024381__bin.2	HMP_2012__SRS049268__bin.25	HMP_2012__SRS015803__bin.25	HMP_2012__SRS075410__bin.23	CM_periimplantitis__SP_101SPI_T016__bin.18	HMP_2012__SRS021477__bin.32	HMP_2012__SRS064449__bin.24	HMP_2012__SRS014894__bin.34	HMP_2012__SRS011098__bin.12	HMP_2012__SRS017304__bin.16	HMP_2012__SRS014578__bin.38	HMP_2012__SRS013252__bin.52	HMP_2012__SRS015063__bin.7	HMP_2012__SRS018394__bin.26	HMP_2012__SRS019980__bin.39	HMP_2012__SRS015158__bin.12	HMP_2012__SRS053917__bin.6	HMP_2012__SRS018665__bin.47	HMP_2012__SRS015989__bin.7	HMP_2012__SRS018157__bin.65	HMP_2012__SRS013949__bin.40	HMP_2012__SRS014476__bin.56	HMP_2012__SRS019225__bin.21	HMP_2012__SRS058808__bin.45	HMP_2012__SRS047113__bin.61	HMP_2012__SRS023964__bin.14	HMP_2012__SRS024649__bin.4	HMP_2012__SRS019906__bin.8	HMP_2012__SRS015899__bin.3	HMP_2012__SRS017445__bin.50	HMP_2012__SRS016043__bin.28	HMP_2012__SRS051244__bin.4
HMP_2012__SRS024381__bin.2	0.6724216423630629	0.40252388938182593	0.6733995159409653	0.7262729777063406	0.7083762653126641	0.7046775339933012	0.5679280693848919	0.5435653131285916	0.6879175705996851	0.7709964090438208	1.0	0.8425911559348332	0.7230541244895778	0.8292107793722098	0.8345535461272955	0.7167669316138863	0.645814190083758	0.7232478410130864	0.8350115904730493	0.6168905013866758	0.7368753571212888	0.6927581609473064	0.6312515388153096	0.7046701012250132	0.6565591857402341	0.7546856635836163	0.805764576355435	0.7683712481940695	0.7086805442644579	0.7031919094317184	0.4745413749692237	0.7982077737465333	0.7491375666045721	0.7550127053882925	0.7168528729972173	0.7386898816796198	0.5981153286909502	0.7829552686713462	0.7005783622824173	0.588073658733735	0.7956151312580425	0.7299837872741716
HMP_2012__SRS049268__bin.25	0.6847009017261146	0.3930916637835616	0.6747767011791935	0.7347294886283586	0.7096432432152963	0.7156303358088543	0.5736936733544651	0.5371494011399431	0.7024721746252574	0.7892699374793462	0.7814702586349894	1.0	0.7482861861280926	0.8365772753299988	0.8245182126787974	0.7299617017371444	0.6481747252145956	0.7352077322077232	0.8558349809758151	0.6200746835513937	0.7378350559437276	0.7708136129665191	0.6341617574891436	0.7278289938832215	0.6696750054825672	0.767287105131295	0.8143725551951255	0.7751923422431692	0.7195260821553533	0.7102800396209725	0.4715348129012022	0.823428592847975	0.760369376383298	0.7757209952808992	0.7252606966070126	0.7581405889634307	0.6121948665937381	0.8092540563457107	0.7090443616159118	0.605802344082899	0.8259102892598125	0.609252160605396
HMP_2012__SRS015803__bin.25	0.7235379097111055	0.40058520863238867	0.7066776958864446	0.792978619064799	0.7175199768529268	0.7689466908003142	0.6013544303732874	0.5645002686713856	0.7537260613285175	0.8187879118798679	0.7942609954976493	0.886267039455656	1.0	0.8611369519856423	0.8196753184125884	0.7835008723527703	0.6818420498019282	0.773081117325962	0.8638027436630039	0.6562292213428671	0.795793927771538	0.753179533210896	0.6582994963878624	0.7666115715974797	0.726573666734196	0.7900770701602282	0.8310697407640065	0.8087151588325017	0.7772359557327534	0.7577778197355335	0.5120728622509304	0.8256656952312232	0.7778590284046635	0.8068056273515125	0.7913671010485073	0.8283508781956713	0.6752643211033846	0.8346351861027749	0.7567276284506923	0.6472071698773705	0.8728110171087284	0.6304770817950004
HMP_2012__SRS075410__bin.23	0.6816318506459474	0.39637505703117765	0.6889192281947354	0.7375622014969678	0.7289330418092356	0.7154443256098585	0.5762495427719697	0.5504781920170704	0.7018964579126219	0.801003052826202	0.776356450405601	0.8445137638141582	0.7339661383771003	1.0	0.8305648837564332	0.7515336983038743	0.6726725734076613	0.7501158021051844	0.8663280533372536	0.6416402188431446	0.7325530264907374	0.7062614905046624	0.6318871806960826	0.7186737364304941	0.6668661579927809	0.7705791758021661	0.8276212268629568	0.7935330015340245	0.7122305725386562	0.7585248834258808	0.4765688303791655	0.7974630966418041	0.7534791736709724	0.7692895861613331	0.723077913396118	0.7440297218879245	0.6173589639093225	0.796450127240961	0.7118104229288603	0.6038693778349769	0.8086240274254181	0.6112045985070336
CM_periimplantitis__SP_101SPI_T016__bin.18	0.6629554165799705	0.3820354208896967	0.6675966602238876	0.7121281716073665	0.7071754760873443	0.6831164729688998	0.5445810208903947	0.5314485696550779	0.6784669413899042	0.7647631024619965	0.7836395289137701	0.8347699814481117	0.7006668298081256	0.8329893840275787	1.0	0.717981198601171	0.6415812682198258	0.7160056166027405	0.831511514340963	0.6121071900454048	0.7038293313512082	0.6901507488149343	0.6035675634648628	0.6933385503703616	0.6389007755326198	0.7597968845215833	0.7948539774890959	0.7729005460876802	0.6820870241907376	0.6950497908605014	0.4549570357807606	0.7682850386632172	0.7349919672460806	0.7322316486578562	0.6908316681126933	0.7281962966888827	0.5828446723190384	0.7668333414031648	0.6819496189512796	0.5776564249599453	0.7748176763334524	0.6201992681317119
HMP_2012__SRS021477__bin.32	0.7304351561276108	0.40388259729233944	0.7278225011749367	0.7840895882920715	0.7414906788354735	0.7401732336784868	0.5954114299864061	0.589090017838824	0.7441690291738047	0.8329290540369815	0.7797203397967486	0.8561806724175397	0.7759039432391868	0.8731988093974723	0.8317864596756669	1.0	0.6843281130769192	0.7861787015559699	0.8780178186099867	0.6947782275384949	0.7734226790578271	0.7211655372113824	0.6648322493594699	0.7499244503064942	0.7016297509134185	0.8049958814046684	0.8536170363295482	0.826278659611993	0.742255272054699	0.7688831279089159	0.49576871181455706	0.8262791649611134	0.7797309521282778	0.8025702056265571	0.7642672690428183	0.784144165997079	0.6424796470641743	0.8248227487960057	0.7407897596054234	0.6407852114633394	0.8499992419763194	0.6256201897080598
HMP_2012__SRS064449__bin.24	0.695326180580527	0.40108824423054945	0.704146422369217	0.7533080784851551	0.7319808330754886	0.7248381153081732	0.5844077793852424	0.5464128916801164	0.6993217986134921	0.8051122948740463	0.7750389554639394	0.8387112779900932	0.7449159983609436	0.8622306219215428	0.8199842226886657	0.7549521523764924	1.0	0.7674981811491792	0.8430531048689451	0.6417937074730378	0.7466241850015192	0.7282990887627075	0.6440922889087731	0.7349595671553173	0.6804096525925245	0.784757333244133	0.8299495739289686	0.7860763833719404	0.7289937364631505	0.7447816403386268	0.4844359332446905	0.8029090463089176	0.752892181868357	0.7749564451431805	0.7437931889960222	0.7640227126382954	0.6356556086111784	0.8048513838597547	0.7229437229437229	0.6292053085356369	0.8211310046467806	0.6181104579044051
HMP_2012__SRS014894__bin.34	0.7315802707880227	0.42441447209815353	0.7612617073177055	0.794528246617742	0.7677008940722672	0.7696051720875252	0.6019587155844391	0.5951669807628	0.7386530071572442	0.882396186259439	0.8071717608998271	0.8846944885849602	0.7854371725645021	0.8941510720312731	0.8510069654165899	0.8065646523901981	0.7137403016878239	1.0	0.8899230874915427	0.6794477438219839	0.7889019942296177	0.7528606942604656	0.6815117053735066	0.778383100504714	0.7206834247970905	0.8389638197546162	0.8805893774156671	0.8447015395463018	0.7761905625993162	0.7777837687906823	0.5200338031381962	0.8413238179918758	0.7999103076241112	0.8086654241075479	0.7777282943154217	0.8062261025551958	0.6581211780289971	0.8396787664965276	0.7573722726129773	0.6587127329474315	0.8621822206899055	0.6515980018819846
HMP_2012__SRS011098__bin.12	0.6665021989729021	0.3861395562445367	0.6877057268902972	0.7255086832113199	0.7125641082550263	0.6978857934058129	0.5630275486232518	0.5957470873852709	0.6862225299114948	0.7814826165045892	0.7671952681107954	0.8478282581676136	0.7224961927720717	0.850157837767701	0.8136161324027535	0.741576294798951	0.6454348264040647	0.7326340041794144	1.0	0.6525810615166084	0.7135906086101399	0.6908599213286714	0.6193612905649039	0.7028471406523165	0.659449864100743	0.7636607776988636	0.821044921875	0.8034834428267046	0.7065557733282343	0.7094598516717657	0.4604300118826486	0.7993117112379807	0.7476384089543269	0.7502744447934878	0.704921909145542	0.7470447033435315	0.592686366368007	0.7906250853638549	0.6848251236068619	0.5854184877622378	0.8158953473284528	0.5948379623306381
HMP_2012__SRS017304__bin.16	0.6998646527370062	0.44781196427490483	0.7443270807952048	0.7632457249247597	0.7619134094874729	0.7198006052132498	0.6203935355373251	0.6421895578675666	0.724658531726092	0.8199475889322023	0.78042830385725	0.8458110815498113	0.7557672450220358	0.8670023607900801	0.8246891508854579	0.8079978889823332	0.6765570665317308	0.7701976258103646	0.8985577259309018	1.0	0.7794086447113777	0.7026262540779019	0.679023642575089	0.7276381696912637	0.7067231093550641	0.8254807825105243	0.8514676920852705	0.8256600309482712	0.7720136181796704	0.7488958590084681	0.51463049256883	0.8218987522545633	0.7748651375893377	0.7806998211629521	0.7699695982895585	0.781819976973922	0.6386069399118097	0.8081730235215089	0.712419683476644	0.6182654745764007	0.8490022914415042	0.6404058889870348
HMP_2012__SRS014578__bin.38	0.7058675705420981	0.41582760968042914	0.7102572603471079	0.8077993065511289	0.7223186887548955	0.7457446652829985	0.5960294476075712	0.5623879428104006	0.7438503216195881	0.8174244293630333	0.8004384138984473	0.8641668798686373	0.7869408368316119	0.8499174189290045	0.8142150458523008	0.7723068554147497	0.6758028126512283	0.767853078863535	0.8436641672835646	0.6692281180346664	1.0	0.7376091808553209	0.6655968721630892	0.7438876635032036	0.7190679264001566	0.7933590992330279	0.8206928534194821	0.8030831275745084	0.7553299231110432	0.7418939096901683	0.5022866857513969	0.8287057151752873	0.7778117555277342	0.7977911771221418	0.8069560864494882	0.7840539055320991	0.6827105565000361	0.8593785402250302	0.7392471775339118	0.6268016828069389	0.8531989631067236	0.6450522761139613
HMP_2012__SRS013252__bin.52	0.6894344696014717	0.38604536955029084	0.6635793128431527	0.7324172656709058	0.6923567783264124	0.7094758285558672	0.5827636330198656	0.5196005369691759	0.7074462790835147	0.7781051172232812	0.75344030613508	0.9039013124622017	0.7457156902817572	0.8204204911236893	0.7993721886546316	0.7210099547456444	0.6600259592362184	0.7336737977938186	0.8177937478558873	0.6040413144932669	0.738515513649819	1.0	0.6472464162056771	0.7285132754361864	0.6644276109671458	0.7429176706208441	0.8031958457138209	0.7613685337477649	0.7223468200440872	0.7056309514125755	0.47501865599060655	0.8034252247181645	0.7526430372609519	0.7703991952535725	0.7364071467222296	0.7633874731780663	0.6186200175116218	0.8020726969766938	0.7120672050168321	0.6222057064848072	0.8175567902500787	0.5959428209676662
HMP_2012__SRS015063__bin.7	0.7493227701286584	0.45111476841596937	0.7592954133261323	0.8021369689052048	0.7686464768841709	0.7749948607162884	0.6780588469271949	0.6048134105503109	0.764996064950815	0.8432110974469011	0.8264521669531285	0.8951993616340611	0.7845965023677197	0.8836058674198606	0.8415482806815238	0.800140858947645	0.7026635478208829	0.799484003751373	0.8825634138954067	0.7027085545658126	0.802218467605483	0.7791439960394064	1.0	0.7750216214835439	0.7394188534470909	0.8292468425335635	0.8701318211067037	0.8289999136357057	0.804432312896622	0.7705616963407084	0.5494216633276527	0.9299707212878254	0.8327622342321301	0.8696330977169416	0.8029908806603584	0.8217209849422028	0.6808383175262347	0.8439147839858703	0.7647698148276546	0.6656534067064915	0.8714801988568287	0.670577996080764
HMP_2012__SRS018394__bin.26	0.7346693528996169	0.42059141612989676	0.7270830751435535	0.8053037212164738	0.7412975479650409	0.7633334498497468	0.6079175021423131	0.5757218986243648	0.7611206972342182	0.8540970878311317	0.8033774930540329	0.8946797546376181	0.7956402735805388	0.8751235338792657	0.8418157282328803	0.7859418710205672	0.6982023635884089	0.7951487861637818	0.8721301212935864	0.6557289531635795	0.7807415316400321	0.763667110488278	0.6748890181161838	1.0	0.7256986483036799	0.8031709412301803	0.8474228158203868	0.8189170752685438	0.7758065319101383	0.774380265085433	0.5238863943784008	0.8389573687627969	0.7915743803710095	0.8214761994040715	0.7780150475651777	0.8055589980859531	0.6701261449061672	0.8339408075434844	0.7742875815747299	0.6677078997069082	0.8648785634161765	0.6459304524120486
HMP_2012__SRS019980__bin.39	0.7495432868693376	0.4484754328454362	0.760001465203169	0.8346838010161067	0.7693450425548491	0.784626181320055	0.6289838118307016	0.6111251946336352	0.7754262171361325	0.8523185677290165	0.8217516387599729	0.9037227789089818	0.8278543262449285	0.8914749595615554	0.8516045718990313	0.8072606631323486	0.7096124305045997	0.8082252552186234	0.8983282729557218	0.6991833236622171	0.8285194819692796	0.764622669483888	0.7068738960101122	0.7966896874116953	1.0	0.8312208049547124	0.867875885662987	0.8410551090820502	0.8090177440755207	0.7876908979485993	0.5399837664791749	0.8518412138394253	0.8221132881135974	0.8366705467417254	0.8086997019590697	0.8292939465014786	0.7024265392482577	0.8641442690206047	0.7733150454271125	0.6815287883351222	0.8901190652003782	0.6569296551307112
HMP_2012__SRS015158__bin.12	0.7074911170344504	0.4200493865910746	0.7599473275086255	0.7724720024129298	0.7572538701284689	0.7367218975829015	0.6028582428280321	0.6033550513360618	0.7201526227124372	0.8356265157441215	0.7967371500454876	0.8733962231763867	0.7593220255858834	0.868900424960091	0.8542487426527025	0.7812350571231698	0.6903485261265856	0.79362142995515	0.8774776056085904	0.6888600623340191	0.7710541609551671	0.7211447684298546	0.6686787492980679	0.7437434251341947	0.7011302025733013	1.0	0.8881258843117878	0.8243710811347637	0.7481798809719399	0.7546800783711743	0.5116367461740104	0.8239193924517475	0.7828225883576139	0.7852786762235687	0.7522612634041437	0.7831384271327086	0.6357093989009399	0.8095462760205295	0.7300005149545246	0.6307496511796137	0.838720166354833	0.6404214780175722
HMP_2012__SRS053917__bin.6	0.6877268254476906	0.38619940378929657	0.7232497245347005	0.7520513156385877	0.7313357812087113	0.7190136098668022	0.5808721247247046	0.5650050515191498	0.7149714880383925	0.8056305061898673	0.786175471962369	0.8567199708829439	0.7381699495120038	0.8624753939573043	0.8259172620539581	0.7656203895539389	0.6747565004598265	0.7698497054073691	0.8718962845385441	0.6566811723150462	0.737153753376178	0.7205524082080728	0.6484568730801847	0.7252331653421821	0.6765536537508833	0.8207991145224037	1.0	0.8040939741200861	0.7290069606262524	0.7337860739429997	0.48619636698550084	0.8153709410511057	0.7578235091219694	0.7802772737841793	0.742437791980753	0.7542541315262387	0.6250558069354253	0.8113768641782704	0.7187421105423777	0.6154422832775907	0.8280919761751411	0.6125564131630488
HMP_2012__SRS018665__bin.47	0.7122484808087703	0.4183200436006303	0.7358758607210731	0.7747644335929049	0.7670516726782834	0.7405918075738106	0.60277336569348	0.6090373099461264	0.7396646621461642	0.8281387421840474	0.8041511028266024	0.874742993051028	0.7704948000608698	0.8870239020716619	0.8614459676466598	0.7949360454403357	0.685512465414364	0.7921200903711547	0.9152296398718235	0.6830348916863691	0.7737366488870608	0.7326461663970798	0.6626829070263233	0.7517486682311942	0.7032735963859317	0.8172225406701799	0.862505840238306	1.0	0.7533238917160261	0.7571146378614688	0.502006708312853	0.8345461095626275	0.7963352717333438	0.794513554943941	0.7626872340291057	0.7901685634982797	0.6318644374337276	0.8361791884779208	0.7384312232631338	0.626885953333518	0.8534580288022807	0.6429157970120344
HMP_2012__SRS015989__bin.7	0.7158785484562161	0.43192039974870083	0.7280513707036792	0.77137030842393	0.7234284442336416	0.7660723275542852	0.6133259274977013	0.5759561017012619	0.7345496794271711	0.8285902700633656	0.793384986956576	0.8685292551310375	0.7921253708118543	0.851643533831771	0.8132257614904869	0.76388126115556	0.6800507382952432	0.778615441583351	0.860927352080915	0.6831774155297877	0.7784599398379869	0.7435531784764782	0.6878721120361472	0.7618212530840313	0.7236437543426073	0.7933969486292963	0.8364766528951408	0.8058396886220569	1.0	0.7432983428402627	0.5245245495130039	0.8338970921693689	0.7985519094990243	0.8050444974225196	0.7733632271136796	0.8270919405369647	0.659309717870947	0.819109864323427	0.7502407936725872	0.640378550536507	0.8986981539498483	0.6405288515546014
HMP_2012__SRS018157__bin.65	0.7432201577900835	0.41865258386607085	0.7386997284642193	0.796778986979111	0.7584822860319429	0.7576944046524556	0.627468409912125	0.5811304013170554	0.7503132282824827	0.858114536785615	0.8091082080776549	0.8811843877616472	0.7937471937739198	0.9321940946312887	0.8516997712257596	0.8132651643112185	0.7140781680956148	0.8018863184451904	0.8884789720125719	0.6811287977592952	0.7858518098821919	0.7465229522567403	0.6772123751897543	0.7815435846999209	0.7241388894827991	0.8225203651835539	0.8653481858416541	0.8323918667550405	0.7639456073207757	1.0	0.5097988069530265	0.8421254623591542	0.789534113018751	0.8207698146287229	0.7776485429005153	0.8157640418207864	0.6625601334160056	0.8421692929379316	0.7440892860960852	0.6679742789335272	0.8634137606636592	0.646079301276432
HMP_2012__SRS013949__bin.40	0.7326106493102891	0.4838709677419355	0.7627445546394296	0.8043546865263269	0.7963979001901491	0.7674982819300693	0.6595265976448426	0.6178932377728688	0.7792420307987062	0.8404990332352418	0.8181953617718627	0.8765993268690118	0.8037523608443453	0.8776317707574085	0.8353936823084452	0.7857803081152173	0.6959905293898089	0.8034071449282095	0.864038593697687	0.701380222892541	0.7972613404629898	0.7530544800375493	0.7235581428505062	0.7922937555166465	0.7438698143523317	0.8355947245241067	0.8591783380616967	0.8270388163659577	0.8078212630577319	0.7639219731933032	1.0	0.8430244758885506	0.8015849495472145	0.8284517186306062	0.7753461370258888	0.8074287902064408	0.6883973811648274	0.833635564127661	0.7824651139693102	0.6695594852678507	0.8711015030909239	0.6702050630599746
HMP_2012__SRS014476__bin.56	0.6935807353344041	0.40369682871119034	0.6917817506818917	0.744247326260778	0.7178984084460199	0.7202700263594543	0.6255051770627853	0.5470434257578687	0.706131482093987	0.7896750100096294	0.7871398480368758	0.8755205236341781	0.7412210740034578	0.8399439643996193	0.8068562983703316	0.7490345403220856	0.659760556837745	0.7433961641817437	0.8579040339951752	0.640662550426085	0.7523196228133426	0.7284742576153352	0.700470658729817	0.72567476812934	0.6711628303292229	0.7696117729733593	0.824099889229822	0.7863569438425433	0.7345391310084117	0.7217387161470669	0.4821622448689769	1.0	0.7794106733342556	0.81501426085873	0.736270315882831	0.7702306750017637	0.6220299803289022	0.8185549668376626	0.7122284229496751	0.6127821822183172	0.833136500193779	0.6210670402373358
