	BritoIL_2016__M1.59.ST__bin.105	BritoIL_2016__WL.25.ST__bin.18	ZeeviD_2015__PNP_Main_744__bin.28	BritoIL_2016__W3.22.ST__bin.45	LiJ_2014__MH0284__bin.43	BritoIL_2016__M2.45.ST__bin.12	YuJ_2015__SZAXPI015220-136__bin.50	CosteaPI_2017__SID713B003-11-0-0__bin.46	ChengpingW_2017__AS133raw__bin.20	BritoIL_2016__W2.47.ST__bin.56	BritoIL_2016__M1.64.ST__bin.19	ZeeviD_2015__PNP_Main_650__bin.17	BritoIL_2016__WL.11.ST__bin.38	HeQ_2017__SZAXPI029554-33__bin.92	BritoIL_2016__W1.53.ST__bin.36	ZellerG_2014__CCIS74726977ST-3-0__bin.30	Obregon-TitoAJ_2015__SM37__bin.37	BritoIL_2016__M2.36.ST__bin.43	ZellerG_2014__CCMD88272491ST-21-0__bin.31	QinJ_2012__NOM022__bin.20	BritoIL_2016__W3.1.ST__bin.40	BritoIL_2016__W1.31.ST__bin.14	BritoIL_2016__W2.15.ST__bin.72	BritoIL_2016__M1.37.ST__bin.61	Obregon-TitoAJ_2015__SM41__bin.11	CosteaPI_2017__SID713B003-11-90-0__bin.14	SmitsSA_2017__TZ_83788__bin.2	BritoIL_2016__W1.5.ST__bin.17	LiJ_2014__MH0400__bin.1	RampelliS_2015__H14__bin.105	RampelliS_2015__H13__bin.37	LeChatelierE_2013__MH0096__bin.47	CosteaPI_2017__SID713A049-11-0-0__bin.5	BritoIL_2016__M2.33.ST__bin.15	XieH_2016__YSZC12003_37315__bin.30	CosteaPI_2017__SID713A049-11-90-0__bin.7	BritoIL_2016__W1.51.ST__bin.60	CosteaPI_2017__SID713B037-11-90-0__bin.15
ZeeviD_2015__PNP_Main_650__bin.17	0.7805992288509671	0.7264785520506029	0.8121147760947713	0.7668826649324184	0.6963739296572751	0.5459219183881406	0.7926821074768581	0.7840286959805928	0.8129793997144231	0.7834719579501342	0.7393252739496828	1.0	0.6878884854051142	0.6480610057030587	0.7666194618916569	0.7350484691497987	0.4662111873359873	0.7565397964954531	0.7192243240052262	0.7438711524901226	0.7112440860853326	0.646389487011729	0.747261481621122	0.8131339948089967	0.6403302725244074	0.8196217703812758	0.6486115468837347	0.7946758623568773	0.7554530647335974	0.7658562709184449	0.7078364710049398	0.5525698336047988	0.7928585546206647	0.594757008474029	0.543721710565368	0.7803653793091752	0.7589989674091362	0.6830875575736267
BritoIL_2016__WL.11.ST__bin.38	0.83268861687129	0.8159981472277458	0.839526285609459	0.8598829044751851	0.7494328471530539	0.6115600891527267	0.8420674805441006	0.8277220252678978	0.8428080323407445	0.8995356529330985	0.8223236772435715	0.8392855366374173	1.0	0.688555987665694	0.826942476117105	0.7478932475285427	0.5092262566797892	0.796310850297514	0.7483074949333285	0.7793911717152986	0.7994457600524634	0.7061171329304402	0.8397598718021673	0.8500742740423662	0.6857867775889368	0.8540241489125906	0.7123559137298939	0.8585967876526418	0.7965802503868896	0.8166638877735733	0.7662430943843412	0.5942731191635784	0.8316615539013072	0.6470230096327444	0.5816813510275206	0.8318565406720517	0.8008444916834163	0.7098127291343264
HeQ_2017__SZAXPI029554-33__bin.92	0.8256369332338408	0.7984243398991694	0.8414963061407966	0.8246118494242358	0.7716430371819067	0.6194637678549704	0.8554570340996281	0.8286080951755621	0.8400416884983752	0.8496486650413482	0.8092882958179304	0.8726840638116867	0.7599564668778029	1.0	0.8444248660561547	0.7672980696890096	0.5352492240502054	0.825674264906427	0.7615103428496891	0.7974001344818605	0.7665549498064682	0.7058281768045581	0.8105848028470451	0.8815729546525585	0.6999394348511806	0.8521564750468512	0.722505772135376	0.860535459159809	0.8112681920534485	0.8259623775795637	0.7669418816129215	0.6196903930673766	0.8249798957963219	0.6805787902517779	0.6257657933836857	0.8329710697105303	0.8013252304571988	0.7307209360851021
BritoIL_2016__W1.53.ST__bin.36	0.8103702447032793	0.7785430903619035	0.8271999349672804	0.8098489226305028	0.7311787710583192	0.5870782813690094	0.8296835486658573	0.8006485600024034	0.8213476970818334	0.8414251354995591	0.7793991188773374	0.8307618901194446	0.7344805953321352	0.6795424382675143	1.0	0.7383723087852488	0.4896529055311388	0.7818176998563272	0.7376311478451727	0.7593594983998063	0.7504372920234188	0.6881645751931984	0.8009260093767285	0.8444003824206663	0.6661259054657527	0.8253157532927232	0.6983043778683758	0.8410218619503808	0.7829437555335246	0.80183470025748	0.7461871917351895	0.565025120655134	0.8096110583898394	0.6311814218485197	0.5711191106068719	0.8031841291889112	0.7960425469499124	0.6988165105351238
ZellerG_2014__CCIS74726977ST-3-0__bin.30	0.7080060355772886	0.6756911665997245	0.7666965660018277	0.7013848266826969	0.6736916626007166	0.5231755789598536	0.7302819388247472	0.7330497052298452	0.7666082832165665	0.7289337730849375	0.6775804855957538	0.7594048122878855	0.6332938644138157	0.5886814056236808	0.7039406470117288	1.0	0.43999230389765126	0.6947373351268442	0.6950436292176932	0.6962105119862414	0.6602062986734669	0.6208240894742659	0.7064391846174997	0.7430078012329938	0.5951735599123372	0.7613942075710238	0.6040961864532425	0.7389265756792384	0.7212619316542981	0.7107208997026689	0.6582209468766763	0.5411397779317297	0.7470728528413578	0.5585173344259732	0.5039609318349072	0.7361453309863142	0.6951851512398677	0.6720314744977316
Obregon-TitoAJ_2015__SM37__bin.37	0.7480974338710504	0.742808991674396	0.7882980816445975	0.7663088315772244	0.7321251921303836	0.595250652650862	0.7796296878022488	0.7591719697132525	0.7890321588648918	0.774495556132383	0.778959539228767	0.7877761813986376	0.7052437472547882	0.671637670065356	0.7635047888618661	0.7196276927875811	1.0	0.7648974413661331	0.7208158838438532	0.749230514024898	0.7366922326143014	0.6683337714650076	0.7726256432131199	0.7787087846227355	0.7169542629109689	0.7873143520363203	0.6796579596951926	0.7770091643919642	0.760696337274314	0.7817740530155859	0.7361521457705413	0.5961280182174599	0.7741952017141696	0.6311030502231165	0.6050719665719311	0.7810724912277222	0.7393320448404347	0.6891039683707508
BritoIL_2016__M2.36.ST__bin.43	0.8120552162260336	0.7826027374232671	0.8346835050770307	0.8125346709340084	0.7385130033817636	0.596734372590393	0.8324546984734191	0.8061303692897566	0.8279272866006295	0.8328537568126787	0.7928386569128818	0.8476726347571043	0.7312861007103385	0.6870114550207898	0.8083606376455266	0.7534590537639753	0.5072002256945333	1.0	0.7439883615293144	0.7601279325489084	0.7523872239937847	0.6829700757406881	0.8067556337755377	0.8513796382309583	0.6743296587320323	0.8327031963403573	0.6912256864936294	0.8264553021770605	0.784857855565731	0.8104359602724999	0.7466893140801084	0.5695187400281095	0.8115275236968297	0.6410459275219428	0.5934253311416796	0.8131171791691547	0.8035273541335793	0.6986733137409818
ZellerG_2014__CCMD88272491ST-21-0__bin.31	0.7889764894597469	0.7559623774107785	0.8401868549930379	0.7927571280554795	0.7837130480993798	0.5751760663506217	0.8264352434760633	0.8152307986081163	0.9294333524035001	0.8121744246088765	0.7744392222234359	0.830548448706587	0.7082539423081631	0.653033192259295	0.7860372482163619	0.7768824382595504	0.4926117855137288	0.766779267276234	1.0	0.792544330605132	0.752896964227807	0.6984701558166959	0.7812272725731957	0.8274250340946712	0.6592020585234418	0.8455064146190718	0.6779233379295072	0.8425438221510471	0.7963490736908154	0.7869027500586605	0.7288207217260924	0.6428595909694035	0.8248895430579634	0.6218133581810451	0.5556766638783296	0.8105823983741521	0.7705124501573759	0.7398952283278979
QinJ_2012__NOM022__bin.20	0.7042291761419546	0.6912919937629295	0.7419372567552358	0.7090978560563627	0.6748795335755935	0.520046034267029	0.738563341216334	0.7224450948889063	0.7753525794393876	0.7269004273670229	0.696110979837465	0.7505955033327782	0.6445728732188378	0.5975075412870243	0.7070643578009127	0.6799726585151218	0.4474077915991741	0.6845395553092438	0.6925182139441572	1.0	0.6625883711149125	0.6231357405336526	0.7145957718769725	0.7201101426114475	0.5891296864417433	0.7487854628076164	0.6093257895232221	0.7233191799134209	0.7140126097295931	0.6941301373063833	0.6443204548401471	0.5398307645018802	0.7352605109053296	0.5526379530613709	0.5030198057925246	0.7230838746451498	0.6831589880359612	0.6493540129914835
BritoIL_2016__W3.1.ST__bin.40	0.8403032776785164	0.8077756299673464	0.8487142659109113	0.857233842646787	0.7544975663853121	0.5990727619986446	0.8379967346435833	0.8301240681412113	0.8584441038753003	0.8858060963588196	0.8186364056435217	0.839722983796439	0.7735968208982811	0.6720777370463927	0.8175890271702299	0.7544659910048672	0.5147345357648944	0.7927977327336578	0.7697546361900067	0.7752699309962418	1.0	0.7322527108619309	0.8830139855831434	0.8543169706117922	0.6778872219826259	0.8534794528987739	0.6947746596019961	0.8593513184646664	0.7928558776415501	0.8230611946275646	0.7734674388515803	0.5936768375331156	0.8442887067956379	0.6407880752880291	0.5823705409401762	0.826577998891011	0.79928647341507	0.7185332080586532
BritoIL_2016__W1.31.ST__bin.14	0.7850602390102317	0.7801280180311654	0.7930696761849167	0.7952283082810397	0.7217800911287315	0.6051600428078027	0.798119051093707	0.7891204942355402	0.7985017269056769	0.811868220071022	0.7841894893872322	0.8034075983849783	0.7193275607660002	0.6514775988714306	0.7892911579186327	0.7468834622431937	0.49160342786723094	0.7576121677936145	0.7517767670379919	0.7675666034278672	0.7708773167290948	1.0	0.7996290801186944	0.81117948468486	0.6496627264030095	0.816406820061293	0.6611579997081286	0.8036090707139498	0.7704678860404404	0.7641427899661105	0.7119553761087059	0.5704407257868366	0.8147759887143066	0.6248706847626924	0.540802808451298	0.7888886186376093	0.7576608130239497	0.746397009939842
BritoIL_2016__W2.15.ST__bin.72	0.859872016247293	0.8367004042149739	0.8769641351903109	0.8892911028818666	0.7843041706328968	0.6151963492017851	0.8717381697884492	0.8644131921481506	0.8928281730724121	0.9208402253676298	0.8542854959313667	0.8668296289121911	0.7984074293229134	0.6982620723470649	0.8573473751753591	0.7931924356865374	0.5304080588752502	0.8352313226501127	0.7847619580893692	0.8215109407418729	0.8675836540367774	0.7462907865923513	1.0	0.8824295877491537	0.6999297807008915	0.8920132357325432	0.7261413284462316	0.8890478323574768	0.8250915196576204	0.8617742933804691	0.7967858780514749	0.6099412518708752	0.8723090799304466	0.6541597367986961	0.6093154829014493	0.8610652903280482	0.8264626120065921	0.7478109436172322
BritoIL_2016__M1.37.ST__bin.61	0.8195298429198067	0.7698057264660807	0.8445784470792188	0.813326977710572	0.7277788870209688	0.5886503751021318	0.829254082033872	0.8164497055129689	0.8348463713323707	0.8349220118748837	0.7850472957824606	0.8494668023199159	0.7278627049194292	0.683913846103524	0.8140217122429328	0.751311954544804	0.4814367205531709	0.7938001331546127	0.748535401477512	0.7455469186019175	0.7559376122256923	0.6818040882691059	0.7946999830319864	1.0	0.6631726641893821	0.8419296651986041	0.6800912729212991	0.8378259954056888	0.7736892890947462	0.802347173735423	0.7468348521636262	0.572302136947543	0.8156527540312661	0.6555401245820178	0.5745628351438227	0.8095265515340379	0.8298687466225816	0.7102834339715987
Obregon-TitoAJ_2015__SM41__bin.11	0.8140110813364465	0.8034114082517072	0.8525903371731507	0.8199300422456157	0.7741975356430888	0.6092130984282379	0.8502282072621639	0.8523079372843512	0.8586993241757178	0.8417826031111494	0.8185897424618584	0.8636070119628464	0.758070390591597	0.701021654177143	0.829032819969631	0.7769595121256002	0.5722468650093342	0.8116859009436204	0.7698924769021523	0.7874351403993715	0.7743765648560816	0.7049501797330133	0.8137770677214288	0.8561590448021705	1.0	0.8715955857642304	0.7151834367626592	0.8490361454262655	0.8191796151267808	0.8419462366915753	0.7993020939819792	0.6050866290250781	0.8471847106412853	0.6509708925771936	0.6135111191657151	0.8499919942710652	0.8052021402568519	0.7353253229123962
CosteaPI_2017__SID713B003-11-90-0__bin.14	0.7824193185566828	0.7432543302599107	0.8267440236150088	0.7760807532563436	0.7198104923094479	0.5463213695236009	0.8037238497291108	0.8970211038481944	0.8369634435625032	0.8045308445146325	0.7638322054206702	0.8240531665609693	0.703752902853043	0.6362384927003206	0.7657114769021106	0.7409586088078841	0.46845702990504284	0.7471978163593354	0.7361359869831512	0.7460894691935234	0.7268042285083942	0.6603994771749345	0.7731288771656218	0.810276542455271	0.6497475395020832	1.0	0.6653781857602966	0.7930174784380568	0.7858184684740814	0.7827301804244904	0.725350260658332	0.5594913539083666	0.883680932428205	0.5959812249925072	0.5403192433333573	0.8611739429548798	0.7674123635142607	0.7489692043444586
SmitsSA_2017__TZ_83788__bin.2	0.7929925240640451	0.7464834005125915	0.8008833608511603	0.788192515611609	0.730398983432006	0.5771607860603073	0.8077558416289795	0.7989490533474695	0.8117353948608376	0.8102899470056636	0.7580957474086985	0.8081386394584914	0.7274556663628395	0.6684999242125317	0.8028774043218769	0.728534164706284	0.5011542858118139	0.7686430060764076	0.7314441596713953	0.7523891339056878	0.7332090120849518	0.6627729923533898	0.7799400120853582	0.8111181232015715	0.6607033645978652	0.8245709067960432	1.0	0.7997934842282824	0.7846307077818084	0.8669619059268239	0.8007577934102694	0.5764094132505753	0.7996463793298925	0.6159103294052533	0.5796440955466633	0.8056142868927504	0.7516926206575101	0.6914275636381073
BritoIL_2016__W1.5.ST__bin.17	0.7282620709486596	0.7081143954234934	0.7500134695497352	0.7352723943194521	0.653011775927036	0.5275568515058341	0.7336766760045282	0.7233622335992453	0.7584307836014467	0.7600597524620027	0.7120481196970383	0.7501492426110669	0.6642861738997379	0.6032332461122262	0.7326021907799316	0.6751520211867551	0.43407386608712195	0.6962747381750438	0.6887308666970232	0.6766738494002741	0.687085888314496	0.6103245407191416	0.7234718372496627	0.7570545804627798	0.5942534436635698	0.744558224938094	0.6059465522108995	1.0	0.6983889187014923	0.7172675317350289	0.6688630499309282	0.5189046285067396	0.7226673587706165	0.5621638962496771	0.5132945225575704	0.7181970076356183	0.708034347813638	0.6255809994067241
LiJ_2014__MH0400__bin.1	0.8124690176899294	0.7760548760892291	0.8562513159401446	0.8105637210539341	0.7709543844355217	0.5889712210816381	0.8352797550227358	0.8539784795304356	0.8593840846043315	0.8328318293137903	0.788373922776015	0.8556011953353847	0.7394379411862485	0.6823185664840665	0.8182720828608262	0.790677787669133	0.5098648414038173	0.7933384801214544	0.7810282987156424	0.8014225082096196	0.7605727710282618	0.7020641329201127	0.8055729372522801	0.8387763695935638	0.6879088649115873	0.8852060623746394	0.7132273685999135	0.8379219781396947	1.0	0.821007391428012	0.7639053779010708	0.5996620111628663	0.8666757782054455	0.6445443430272718	0.5798108001285466	0.8579394131922768	0.7968997373660511	0.7608309723366294
RampelliS_2015__H14__bin.105	0.7521169742454311	0.7098490499585476	0.7703834000463	0.747651195721928	0.6923292289854155	0.534420988829288	0.759937857679444	0.758480922993516	0.7874187852897744	0.7604743974562672	0.7328556249616639	0.7743624344329926	0.6767817770382081	0.6201776550144869	0.7481438757628461	0.6955666051311274	0.4677977202170958	0.7313399907795622	0.6889972081464348	0.6955520951433092	0.7048744325440559	0.6216270049340554	0.7511546982351238	0.7765600380425499	0.6312032671216208	0.7871678284550094	0.7035513854729959	0.7682817602198131	0.7329598330559947	1.0	0.8418694932122937	0.5322039286451563	0.7619128648849721	0.5797343616957427	0.5441677433737173	0.7585877692674501	0.7273022568966961	0.6456875326886942
RampelliS_2015__H13__bin.37	0.7217547777966471	0.6881660225368252	0.7452741797422452	0.7298455975312073	0.6748092912513273	0.5105155268741949	0.7366533037599686	0.7333381364320182	0.7624075189079126	0.7380537501050678	0.7090842034661219	0.7445760150405605	0.6606188792655376	0.5990973605257335	0.7243144863171727	0.6701784179622168	0.4582722224795311	0.7010026468504538	0.6638901325483698	0.6716913940479315	0.6891293869016069	0.6025418684396963	0.7225311643911987	0.7519974886655448	0.6234116753036674	0.7588957676123624	0.676045746084188	0.7453421092807875	0.7094989853454028	0.8758381836053089	1.0	0.5196812114787197	0.7389371771845951	0.5660040105874018	0.5270546541168559	0.7417133682244145	0.6983211454704207	0.62202872596092
LeChatelierE_2013__MH0096__bin.47	0.6567901769349876	0.6495243061359012	0.7087783406761673	0.6600504197491108	0.7057154778168224	0.5179691359866158	0.6837208941189356	0.6729197562623184	0.7653328058970429	0.6714052839798991	0.6621280174511669	0.6923500351646896	0.6102853345876291	0.5765967037138898	0.6532953666383742	0.6562822198256927	0.4420362909405053	0.6368691043976499	0.6975158322834327	0.6703288889470086	0.6300445800812977	0.5750523996784709	0.6588179188306607	0.6864037086181483	0.5621393371711407	0.6972526590103949	0.5796534367609745	0.6887608257592692	0.6634087395593973	0.6595073183828575	0.6190125526295465	1.0	0.6779245436456935	0.5441736747448057	0.4940959691580539	0.6702892494943926	0.6415727136719741	0.6235310415736127
CosteaPI_2017__SID713A049-11-0-0__bin.5	0.7999768817414555	0.770509754140089	0.8556683512770934	0.8025198901813503	0.7447553911744318	0.5680346469326258	0.8261766518739806	0.8949922321959127	0.8524158753219858	0.8270456630596876	0.7833774183757624	0.8413118435046173	0.7232962483703878	0.6500750478198409	0.7927586554171652	0.7673029609713268	0.48617386245535976	0.768542971755233	0.7579777891677115	0.7732043463710391	0.758813230427089	0.6955972522496177	0.7979405369319371	0.8284805178489913	0.6665416158070747	0.9326421158605444	0.6810171756894208	0.8123479187164798	0.811996299694306	0.7995941153649553	0.7454056787164245	0.5741218782131524	1.0	0.6223355601384465	0.5541321983698859	0.8968922208098243	0.7868835722277729	0.7797715929899072
BritoIL_2016__M2.33.ST__bin.15	0.8500152168509436	0.8226864256554665	0.8596381322265018	0.8525220307789056	0.7841625515461811	0.6705573406040873	0.8590414778182546	0.8466054883551426	0.8486122856960159	0.8720500824306191	0.8321574129141784	0.8767449497122741	0.7817389134543405	0.7450251955473522	0.8586005978082927	0.7969168207983822	0.5505716295396338	0.8433861507905791	0.7937671970849033	0.8073580325501183	0.8000750986450993	0.7411092002571239	0.8312972882273498	0.9250148202031702	0.7115135069384513	0.873825141314784	0.7287020579048055	0.8778877760848798	0.8389239835359923	0.8452121729038127	0.7931897740838518	0.6402250843898187	0.8645637763945054	1.0	0.6344974905417535	0.8573846920883433	0.8574765220577029	0.7794739344718646
