	SchirmerM_2016__G88861__bin.5	LiJ_2014__O2.UC1-1__bin.22	LiuW_2016__SRR3993014__bin.86	VogtmannE_2016__MMRS38954404ST-27-0-0__bin.24	LoombaR_2017__SID5447_cka__bin.26	SchirmerM_2016__G88913__bin.12	QinJ_2012__DLM008__bin.23	KarlssonFH_2013__S304__bin.14	LiuW_2016__SRR3993038__bin.51	LiuW_2016__SRR3992961__bin.129	QinN_2014__HV-26__bin.3	LeChatelierE_2013__MH0217__bin.27	LiuW_2016__SRR3992956__bin.13	VatanenT_2016__G80346__bin.6	VogtmannE_2016__MMRS21365932ST-27-0-0__bin.57	VincentC_2016__MM022.3__bin.14	LiuW_2016__SRR3992993__bin.11	ZeeviD_2015__PNP_Main_187__bin.45	LeChatelierE_2013__MH0188__bin.41	CosteaPI_2017__SID713A081-11-0-0__bin.40	Bengtsson-PalmeJ_2015__TRAVELRES8__bin.106	VogtmannE_2016__MMRS34569532ST-27-0-0__bin.33	ZeeviD_2015__PNP_Main_195__bin.12	LoombaR_2017__SID5486_yds__bin.2	LeChatelierE_2013__MH0415__bin.40	VogtmannE_2016__MMRS67690541ST-27-0-0__bin.19	ChengpingW_2017__AS4raw__bin.16	CosteaPI_2017__SID713B063-11-0-0__bin.12	CosteaPI_2017__SID713B005-11-90-0__bin.3	ZeeviD_2015__PNP_Main_709__bin.27	NielsenHB_2014__O2_UC1_0__bin.3	SchirmerM_2016__G88859__bin.15	LoombaR_2017__SID5208_byt__bin.5
QinN_2014__HV-26__bin.3	0.9931780422016991	0.9846849282683453	0.98491413419015	0.9845894871463355	0.9842263091412891	0.9848894010903436	0.9829188241425076	0.9946052826706652	0.9833399456708756	0.9930856511697962	1.0	0.9844970129820766	0.9832462126022276	0.9928043395830265	0.9840455585783268	0.9845463975785163	0.9842842118515711	0.9842942736469895	0.9844196683819325	0.9843894719605365	0.9844100228488667	0.9847315633071617	0.9839117713026692	0.9835190427835007	0.9843475654147574	0.984287116081983	0.9831962406187954	0.9834548307201119	0.9844059324583648	0.9843269656354537	0.9854787078606912	0.9844685208805006	0.9845417525499206
LeChatelierE_2013__MH0217__bin.27	0.9875224074045039	0.9872575997507853	0.996861072403349	0.9873937283339272	0.9985482686407	0.9997519705492959	0.9861258843902941	0.9870704289499834	0.9868219339058406	0.9883033708303683	0.9844970129820766	1.0	0.9967770638166642	0.9872971457136935	0.9870813603765913	0.9872979294322455	0.9975405731699449	0.9975979818219127	0.9988433646989481	0.9982446182886651	0.9997847288903801	0.9874278195549107	0.9868262051117314	0.9985942249009305	0.9888159739955933	0.9869466805227692	0.9860903276815879	0.9869088363920088	0.9984186341498439	0.9976754137901109	0.9877300547598536	0.9876558104811294	0.9992423307652528
LiuW_2016__SRR3992956__bin.13	0.9869155496905813	0.986654331044719	0.9960043183924505	0.9868236796163686	0.9967226689633606	0.9970377802128202	0.985495838845287	0.9871136211007997	0.9862797407136846	0.9877879935285631	0.9832462126022276	0.9967770638166642	1.0	0.9868927107067293	0.9866600713772804	0.9867859935642957	0.9988205209530984	0.9957413042267039	0.9971483636998189	0.9968514996737546	0.99675882539966	0.9868565046411443	0.9864671089522291	0.9958707233960012	0.9878761383594408	0.9862079399727448	0.9854452689541757	0.986154128628145	0.9976754777838891	0.9958344352245946	0.9870224837762839	0.9867432357248374	0.9966933279521565
VatanenT_2016__G80346__bin.6	0.9947161607406789	0.9874867116377061	0.987531522129829	0.9873070032457195	0.9871369107829886	0.9880079796356809	0.985546848198651	0.9962411923148844	0.9867103903858365	0.99494961878518	0.9928043395830265	0.9872971457136935	0.9868927107067293	1.0	0.9864896146804436	0.9872331574359691	0.9874663068671554	0.9872898869058504	0.98693286148299	0.9871766225944024	0.9873394769721615	0.9874812563481319	0.9867103105745884	0.9871913578396039	0.9871540612293069	0.9867875120572189	0.9858622316541781	0.9869734208044033	0.9871843301109422	0.9870026298550256	0.9880417948862004	0.9871498474144897	0.9876249857694626
VogtmannE_2016__MMRS21365932ST-27-0-0__bin.57	0.9873892766516456	0.9860129732271712	0.9873362762115198	0.9857359755808253	0.9870082325392113	0.9885449464704674	0.9865987958315426	0.985530320578504	0.9857340046222939	0.9864898373283282	0.9840455585783268	0.9870813603765913	0.9866600713772804	0.9864896146804436	1.0	0.9859451793370281	0.987385529014089	0.9873230713130864	0.9864255753142086	0.9871323412052377	0.9873069820752014	0.986102344373718	0.987302926040655	0.9870622418359462	0.9880957075179796	0.9857440464033332	0.9870608282876135	0.9866820913631105	0.9864852007077756	0.9865482924777028	0.9866789408887576	0.9870557587700947	0.9878585430057623
VincentC_2016__MM022.3__bin.14	0.9874794961701103	0.9985988944310109	0.9876888861698797	0.9997473972035315	0.9872130149740288	0.9880895483102328	0.985204332901891	0.987592644663045	0.9863414662731395	0.9873512626742896	0.9845463975785163	0.9872979294322455	0.9867859935642957	0.9872331574359691	0.9859451793370281	1.0	0.9871885138313696	0.9871693509824379	0.9873683878298195	0.9873227988603192	0.9873626228249319	0.9989906626450676	0.9876075937904586	0.9873693873493181	0.9867095574257068	0.9989758132482095	0.985342244387552	0.9863246686690539	0.9873361944970298	0.9872794369151487	0.9987373602951979	0.9873741583972961	0.9876100147694716
LiuW_2016__SRR3992993__bin.11	0.9877148657440188	0.9872434834507373	0.9970225901320743	0.987287195044024	0.9974578778856286	0.9977777927876205	0.986260337826444	0.9882606870787459	0.9870044059218822	0.9884811050272737	0.9842842118515711	0.9975405731699449	0.9988205209530984	0.9874663068671554	0.987385529014089	0.9871885138313696	1.0	0.9965861852645589	0.9978962414375973	0.9974337493318007	0.9975240355023016	0.9874066730173309	0.9871486876191408	0.9964820332625031	0.9885503514870321	0.9867981666256983	0.9863605094948872	0.9869541892163338	0.9983708486353906	0.9966147657489989	0.9874970855677314	0.9877331111763621	0.9974392336505715
ZeeviD_2015__PNP_Main_187__bin.45	0.9875611313450614	0.987075921921419	0.9959484572499271	0.9872265491356236	0.9981048112736735	0.9973998719974351	0.9861258176697286	0.9877710034502937	0.9867833509484577	0.9882600097996813	0.9842942736469895	0.9975979818219127	0.9957413042267039	0.9872898869058504	0.9873230713130864	0.9871693509824379	0.9965861852645589	1.0	0.998037062168075	0.9975211483263764	0.9975996699050184	0.9874152043350809	0.9872189547411987	0.9981130954738051	0.9885701016389647	0.9866656965549796	0.9861964188531285	0.9870673970210031	0.9975115758969352	0.9997276284510788	0.9876743654775003	0.9877855844565618	0.9971981862020736
LeChatelierE_2013__MH0188__bin.41	0.987337562470917	0.9873014160449576	0.9970757431185199	0.987345853196913	0.9985195065443248	0.9988126434434033	0.9858720987182615	0.9870127413896078	0.9866388638301858	0.9880986161257391	0.9844196683819325	0.9988433646989481	0.9971483636998189	0.98693286148299	0.9864255753142086	0.9873683878298195	0.9978962414375973	0.998037062168075	1.0	0.9986150791848121	0.9988925319556358	0.9874066796716391	0.986909629423098	0.9985976968122546	0.9887027254231893	0.9869857230481792	0.9861500776339568	0.9869253611604525	0.9980017187106485	0.9978495279364077	0.9876618912239626	0.987896873882568	0.9982813951524364
CosteaPI_2017__SID713A081-11-0-0__bin.40	0.9877149540842498	0.9872287191505871	0.996607224189066	0.9873234339791329	0.99819438159891	0.9983078691926855	0.9860461041343321	0.9879108161990571	0.9867897173290813	0.9883402543347239	0.9843894719605365	0.9982446182886651	0.9968514996737546	0.9871766225944024	0.9871323412052377	0.9873227988603192	0.9974337493318007	0.9975211483263764	0.9986150791848121	1.0	0.9983059943309037	0.9874451245167385	0.9871782874892753	0.9983194160901289	0.9887571268335671	0.9869943994502159	0.9864113096552473	0.9871688337485413	0.996985742761955	0.9973417894170699	0.9876413431661517	0.9880012789545841	0.9981720927051577
Bengtsson-PalmeJ_2015__TRAVELRES8__bin.106	0.9873909587398934	0.9873128329957608	0.9968322509718586	0.9874286835166713	0.9984267916819781	0.9996927016077142	0.9860712205024715	0.9879885607347431	0.9866798047038325	0.9882410095112486	0.9844100228488667	0.9997847288903801	0.99675882539966	0.9873394769721615	0.9873069820752014	0.9873626228249319	0.9975240355023016	0.9975996699050184	0.9988925319556358	0.9983059943309037	1.0	0.9875628523666463	0.9871969438635231	0.9985125370602906	0.9887571183407836	0.9869271042155014	0.9859416178520122	0.9869717149610079	0.9982700810936188	0.9976816579444152	0.9877337092001459	0.9878360528308641	0.9992589291900388
VogtmannE_2016__MMRS34569532ST-27-0-0__bin.33	0.9875676446943938	0.9994359781337203	0.9878941302475941	0.9991904676306471	0.9874783990960853	0.9885017339637756	0.985095535806179	0.9876586289747896	0.9863828904731043	0.9875381365225043	0.9847315633071617	0.9874278195549107	0.9868565046411443	0.9874812563481319	0.986102344373718	0.9989906626450676	0.9874066730173309	0.9874152043350809	0.9874066796716391	0.9874451245167385	0.9875628523666463	1.0	0.9880475976802934	0.9875860259648026	0.9868790398395832	0.9983250085698266	0.985197382436788	0.9864092735652694	0.9874729810034415	0.987409874822881	0.999569214235429	0.987520254314794	0.9875594463394625
ZeeviD_2015__PNP_Main_195__bin.12	0.9873082664634276	0.9877417067991366	0.9875135760528353	0.9879205845106593	0.9870141622833405	0.9881929103691788	0.9860807365320017	0.9855132803191162	0.9862299374918523	0.9868443876620289	0.9839117713026692	0.9868262051117314	0.9864671089522291	0.9867103105745884	0.987302926040655	0.9876075937904586	0.9871486876191408	0.9872189547411987	0.986909629423098	0.9871782874892753	0.9871969438635231	0.9880475976802934	1.0	0.9870602111837817	0.9877449096734218	0.987168335313503	0.986084063324159	0.98647996294099	0.9867072929286264	0.9866865768844986	0.9881735806963831	0.9873372850068313	0.9874794934050791
LoombaR_2017__SID5486_yds__bin.2	0.9876003201171603	0.9873762223797538	0.9965859030061103	0.9873627510662264	0.9996203597858131	0.9985307953324326	0.9861617589054753	0.9874390738913541	0.9866512410961534	0.988294024750251	0.9835190427835007	0.9985942249009305	0.9958707233960012	0.9871913578396039	0.9870622418359462	0.9873693873493181	0.9964820332625031	0.9981130954738051	0.9985976968122546	0.9983194160901289	0.9985125370602906	0.9875860259648026	0.9870602111837817	1.0	0.9885829912841936	0.9869881464174196	0.9864388846985134	0.9870417863507361	0.9982361403237888	0.9980185785271842	0.9877310157874996	0.9877296045177274	0.9981580445609687
LeChatelierE_2013__MH0415__bin.40	0.9875518131253181	0.986934018937599	0.9886603519433858	0.9868600372299958	0.9885865275252379	0.9896726026531331	0.9864868232849724	0.9872647348796525	0.9864852591233584	0.9870353925680816	0.9843475654147574	0.9888159739955933	0.9878761383594408	0.9871540612293069	0.9880957075179796	0.9867095574257068	0.9885503514870321	0.9885701016389647	0.9887027254231893	0.9887571268335671	0.9887571183407836	0.9868790398395832	0.9877449096734218	0.9885829912841936	1.0	0.9861118197581195	0.9867141941076509	0.9869275656009883	0.988505767880067	0.9884597785523442	0.9874443822408665	0.987791151216431	0.9889443014505171
VogtmannE_2016__MMRS67690541ST-27-0-0__bin.19	0.9870035031366925	0.9978886633187306	0.9869383672817302	0.999074457540537	0.9867769545689831	0.9871819396457854	0.984817921045845	0.9867670545288615	0.9858019190112214	0.9868854732262412	0.984287116081983	0.9869466805227692	0.9862079399727448	0.9867875120572189	0.9857440464033332	0.9989758132482095	0.9867981666256983	0.9866656965549796	0.9869857230481792	0.9869943994502159	0.9869271042155014	0.9983250085698266	0.987168335313503	0.9869881464174196	0.9861118197581195	1.0	0.9848303036776438	0.9860897519440462	0.9869215058831312	0.9868636321883216	0.998197361290822	0.98675670639988	0.9871985094336758
ChengpingW_2017__AS4raw__bin.16	0.9861251583318635	0.9853151878770141	0.9870093481384341	0.9852127104899008	0.9861023452763815	0.987344736066718	0.9987068346463652	0.9856668813560029	0.985684955912379	0.985875745956551	0.9831962406187954	0.9860903276815879	0.9854452689541757	0.9858622316541781	0.9870608282876135	0.985342244387552	0.9863605094948872	0.9861964188531285	0.9861500776339568	0.9864113096552473	0.9859416178520122	0.985197382436788	0.986084063324159	0.9864388846985134	0.9867141941076509	0.9848303036776438	1.0	0.9858458288402376	0.9858620092595182	0.9860162768203022	0.9858722345593783	0.9864809230951953	0.9866630328544126
CosteaPI_2017__SID713B063-11-0-0__bin.12	0.98691964431912	0.9863306561737318	0.9871818097464199	0.986572785997696	0.986798948090634	0.9878415788961808	0.9858892460630988	0.9862848974100236	0.9863657997464682	0.9869531075279846	0.9834548307201119	0.9869088363920088	0.986154128628145	0.9869734208044033	0.9866820913631105	0.9863246686690539	0.9869541892163338	0.9870673970210031	0.9869253611604525	0.9871688337485413	0.9869717149610079	0.9864092735652694	0.98647996294099	0.9870417863507361	0.9869275656009883	0.9860897519440462	0.9858458288402376	1.0	0.9868917790356374	0.9869690765975951	0.9869732347256791	0.9869539291269059	0.9872962934111079
CosteaPI_2017__SID713B005-11-90-0__bin.3	0.9874159736471932	0.9873288911890283	0.9975641440885704	0.9872897082498452	0.9981860790773794	0.9984345252095805	0.9857930583607825	0.9866321471479094	0.9867773302412629	0.9883428988184709	0.9844059324583648	0.9984186341498439	0.9976754777838891	0.9871843301109422	0.9864852007077756	0.9873361944970298	0.9983708486353906	0.9975115758969352	0.9980017187106485	0.996985742761955	0.9982700810936188	0.9874729810034415	0.9867072929286264	0.9982361403237888	0.988505767880067	0.9869215058831312	0.9858620092595182	0.9868917790356374	1.0	0.9973657819861002	0.987644713139566	0.987710322168842	0.9982251168374217
ZeeviD_2015__PNP_Main_709__bin.27	0.9873423861877483	0.9872219629701924	0.9960506284945677	0.9872126143304711	0.9979752916741708	0.9976448584030743	0.9854644897239843	0.9877088570936914	0.9867294135470768	0.9880260467289541	0.9843269656354537	0.9976754137901109	0.9958344352245946	0.9870026298550256	0.9865482924777028	0.9872794369151487	0.9966147657489989	0.9997276284510788	0.9978495279364077	0.9973417894170699	0.9976816579444152	0.987409874822881	0.9866865768844986	0.9980185785271842	0.9884597785523442	0.9868636321883216	0.9860162768203022	0.9869690765975951	0.9973657819861002	1.0	0.9876999995759351	0.987561434055899	0.9956195599577629
NielsenHB_2014__O2_UC1_0__bin.3	0.9879940546675113	0.999462597310192	0.9881836955501431	0.9988947067107391	0.9875975405254332	0.9884000502915945	0.9856885280427056	0.9882909097584931	0.9864119550662728	0.9879164923942679	0.9854787078606912	0.9877300547598536	0.9870224837762839	0.9880417948862004	0.9866789408887576	0.9987373602951979	0.9874970855677314	0.9876743654775003	0.9876618912239626	0.9876413431661517	0.9877337092001459	0.999569214235429	0.9881735806963831	0.9877310157874996	0.9874443822408665	0.998197361290822	0.9858722345593783	0.9869732347256791	0.987644713139566	0.9876999995759351	1.0	0.9876454912070627	0.9880325028904123
SchirmerM_2016__G88859__bin.15	0.9874055110680676	0.9872921950644864	0.9878630711043991	0.9875631576788237	0.9875249116775678	0.9885486681603186	0.9862164519592056	0.9876676123445447	0.9864848873636811	0.9874811634564977	0.9844685208805006	0.9876558104811294	0.9867432357248374	0.9871498474144897	0.9870557587700947	0.9873741583972961	0.9877331111763621	0.9877855844565618	0.987896873882568	0.9880012789545841	0.9878360528308641	0.987520254314794	0.9873372850068313	0.9877296045177274	0.987791151216431	0.98675670639988	0.9864809230951953	0.9869539291269059	0.987710322168842	0.987561434055899	0.9876454912070627	1.0	0.9881134310404085
LoombaR_2017__SID5208_byt__bin.5	0.9878257688997766	0.9876003602705513	0.9966106979766798	0.9876773090960184	0.9981623970765671	0.9993084821836306	0.9861110533069747	0.9885584533576713	0.987240322919267	0.9886006999364094	0.9845417525499206	0.9992423307652528	0.9966933279521565	0.9876249857694626	0.9878585430057623	0.9876100147694716	0.9974392336505715	0.9971981862020736	0.9982813951524364	0.9981720927051577	0.9992589291900388	0.9875594463394625	0.9874794934050791	0.9981580445609687	0.9889443014505171	0.9871985094336758	0.9866630328544126	0.9872962934111079	0.9982251168374217	0.9956195599577629	0.9880325028904123	0.9881134310404085	1.0
