	BritoIL_2016__M2.31.ST__bin.51	BritoIL_2016__W2.65.ST__bin.29	BritoIL_2016__W2.4.ST__bin.28	BritoIL_2016__M1.7.ST__bin.4	BritoIL_2016__WL.26.ST__bin.2	BritoIL_2016__M1.63.ST__bin.17	BritoIL_2016__M1.22.ST__bin.19	BritoIL_2016__M2.51.ST__bin.51	BritoIL_2016__M2.58.ST__bin.42	BritoIL_2016__M1.62.ST__bin.5	BritoIL_2016__W1.20.ST__bin.32	BritoIL_2016__M1.25.ST__bin.54	BritoIL_2016__M2.11.ST__bin.81	BritoIL_2016__WL.20.ST__bin.78	BritoIL_2016__WL.15.ST__bin.42	BritoIL_2016__W3.23.ST__bin.68	BritoIL_2016__W3.1.ST__bin.28	BritoIL_2016__M1.15.ST__bin.10	BritoIL_2016__W1.8.ST__bin.52	BritoIL_2016__M1.37.ST__bin.8	BritoIL_2016__W2.13.ST__bin.17	BritoIL_2016__WL.13.ST__bin.55	BritoIL_2016__WL.17.ST__bin.1	BritoIL_2016__M2.32.ST__bin.1	BritoIL_2016__W1.37.ST__bin.26	BritoIL_2016__M2.5.ST__bin.36	BritoIL_2016__W2.46.ST__bin.8	BritoIL_2016__M1.64.ST__bin.18	BritoIL_2016__W2.53.ST__bin.13	BritoIL_2016__W1.14.ST__bin.49	BritoIL_2016__WL.9.ST__bin.11	BritoIL_2016__M1.52.ST__bin.64	BritoIL_2016__W1.6.ST__bin.25	BritoIL_2016__W1.2.ST__bin.40	BritoIL_2016__M1.6.ST__bin.26	BritoIL_2016__WL.1.ST__bin.13	BritoIL_2016__M2.57.ST__bin.48	BritoIL_2016__W1.18.ST__bin.39	BritoIL_2016__M1.48.ST__bin.68	BritoIL_2016__W3.17.ST__bin.69	BritoIL_2016__W2.36.ST__bin.37
BritoIL_2016__W1.20.ST__bin.32	0.9550649587895226	0.9534743158193913	0.9539655870286126	0.9614456548266146	0.9540270904153957	0.9540224842466212	0.9529523046638659	0.9534206961381378	0.9569010428567511	0.9579055243646827	1.0	0.9580264303822462	0.9615209492363592	0.9557135932340473	0.954300361675344	0.955570645917114	0.9588342979147437	0.9622838781800201	0.9546429405890989	0.9553829595951078	0.9590568845525544	0.953842126108467	0.9520798242872851	0.9565924348970338	0.9531863451299718	0.955863479011347	0.9612944755128314	0.9634351694135839	0.9586243256067343	0.9493549322730273	0.9583416950731927	0.9508502729053051	0.952315860166763	0.9591954064069717	0.9618407202107714	0.9527860449167215	0.9534931191223973	0.9511105667911414	0.9574028200826817	0.9540436846963355	0.9556131068337886
BritoIL_2016__M1.25.ST__bin.54	0.9610663748637689	0.9565478497062481	0.9567713403813289	0.9675477294559484	0.9601000778123178	0.962364592064885	0.9595913204875874	0.9627948477387391	0.9623534121000449	0.9617620741813844	0.9580264303822462	1.0	0.9633367833029047	0.9602291392699056	0.9600545647962987	0.9619773607250907	0.9646492316356623	0.9689374206010565	0.958492068806321	0.9610210556050499	0.963857336422286	0.9589754323539416	0.9558946124887949	0.9616653204092622	0.9609657346018514	0.9596575813268724	0.9635492584623215	0.9683424856962064	0.9625040650827852	0.9571128280281065	0.9620537707423535	0.9564118859365874	0.955965013647189	0.9653885490000269	0.9690359707274228	0.9577077085634367	0.9584467572020443	0.9534999706975303	0.9645571519768167	0.9580159309565549	0.9596053090910144
BritoIL_2016__M2.11.ST__bin.81	0.9598071937472394	0.960668778660004	0.9608210660701604	0.9665983651465013	0.9607251974727967	0.9600919163986793	0.9597220607280469	0.9617796041555556	0.964938900871632	0.964496556919323	0.9615209492363592	0.9633367833029047	1.0	0.9611760400900893	0.9588861609212099	0.9639739354721933	0.9650342844322144	0.9696453842276676	0.959666994880793	0.9602847701769033	0.9632047027811959	0.9611441355430307	0.958639500893598	0.9657224040437759	0.9608070657313673	0.9606245042788562	0.9671108373439805	0.9657627998521047	0.9661524375782513	0.959324883261501	0.9638892705409606	0.9636014491883584	0.9571314960837884	0.9657766203718647	0.9679143528748663	0.9623907991705088	0.961739311019165	0.9570723314009614	0.9621143650963015	0.9608287531451161	0.95961850936065
BritoIL_2016__WL.20.ST__bin.78	0.9585867627289504	0.9580106398958363	0.9587393559421057	0.9647958338682443	0.9574639548546847	0.9586998644001312	0.9575701438861144	0.9530555537573036	0.9584397715603802	0.9576043340303737	0.9557135932340473	0.9602291392699056	0.9611760400900893	1.0	0.9527220350828646	0.9592980689670506	0.9623314203794229	0.966226630968214	0.9577797466731944	0.9587224355226697	0.9615726244009768	0.9571540372441436	0.9550770678903401	0.9578680334064638	0.9552544886227271	0.9577786018376213	0.9640181823427967	0.9643231697101692	0.9601888765246404	0.9551556025237907	0.9629489349446266	0.9570807266314754	0.9564686004155447	0.9649302048472606	0.9657207058793801	0.95716826481632	0.9559677347727783	0.9526677330497471	0.9618684116888315	0.9568290272037302	0.9595033292243009
BritoIL_2016__WL.15.ST__bin.42	0.9526443077004143	0.9540075589833987	0.9547703345916668	0.9605196433150053	0.9540466694577264	0.9534095232179874	0.9529403819259703	0.9531993060688598	0.9567014887711329	0.957580993838822	0.954300361675344	0.9600545647962987	0.9588861609212099	0.9527220350828646	1.0	0.9575626476255157	0.9611102812886331	0.9611498545197833	0.9528758721748328	0.9535673925586141	0.9586108855483596	0.960090762541445	0.9516814584119138	0.9568259264341894	0.9518180274886496	0.9563626357378718	0.9609049964530145	0.9581560283687943	0.9616415503298318	0.9522612569986594	0.9563224622292047	0.953589265182553	0.950735397537359	0.9564890942295066	0.963174742170916	0.9541970081851538	0.9526849766002727	0.9520552849884543	0.9535693438879274	0.9548951766675653	0.9556311097525219
BritoIL_2016__W3.23.ST__bin.68	0.9561777443362308	0.9602375680210428	0.9608756288653771	0.9650584449931321	0.9591107086870704	0.9567639904064155	0.9568307057138153	0.957111949270984	0.9606120681797466	0.9602495001487126	0.955570645917114	0.9619773607250907	0.9639739354721933	0.9592980689670506	0.9575626476255157	1.0	0.9733604184767619	0.967650773450568	0.9588501243946896	0.9579103887796759	0.9661783612413084	0.9582701356152978	0.9546898872155436	0.959637169913144	0.9588452773076709	0.9603342180311272	0.9659577027116107	0.9638903771967424	0.9677552004019833	0.9562780468877466	0.9615023411022561	0.9564419819051498	0.9539015784389976	0.9650505138246457	0.9676395128031814	0.9604670937326777	0.9565961772004857	0.9542640450125259	0.9579710585368101	0.9611151447029271	0.9621421296555849
BritoIL_2016__W3.1.ST__bin.28	0.9611055238589004	0.958995212469163	0.9599285879117629	0.9690511075344097	0.9599394261953876	0.9611774364249612	0.9599480221423636	0.9585737523518303	0.962762842776103	0.9634255419181476	0.9588342979147437	0.9646492316356623	0.9650342844322144	0.9623314203794229	0.9611102812886331	0.9733604184767619	1.0	0.9698564293327203	0.9614564231840452	0.9607768476533737	0.973327332377918	0.9621353833375006	0.960051365427884	0.9639382245495577	0.9619914452628208	0.9619538210533634	0.9678755889277626	0.9684470351223733	0.9668330032091523	0.9584859420977544	0.9651539833244975	0.9574906854239117	0.9589383012726675	0.9675150900607713	0.9707130179044293	0.9606260921945542	0.9606351032920598	0.955946972556571	0.9624975012720797	0.9623321366839516	0.9660420534232358
BritoIL_2016__M1.15.ST__bin.10	0.9662152037699038	0.9640173186121562	0.9643818427482126	0.9721862034160219	0.9635998162010477	0.9665627346345665	0.9642722910073372	0.9634916549993271	0.9656907741426567	0.96773485871308	0.9622838781800201	0.9689374206010565	0.9696453842276676	0.966226630968214	0.9611498545197833	0.967650773450568	0.9698564293327203	1.0	0.9640874245498459	0.9648065386866933	0.9686700689755494	0.9645972043322871	0.9631953827249876	0.9692968294915536	0.9658653733275643	0.9663606073116979	0.969545269628893	0.9725927693011752	0.9693187958566185	0.9621057340835012	0.9697897462096812	0.964182730665294	0.9593417022117554	0.9708136158074538	0.972319991607936	0.9631154646324549	0.9652038628453355	0.9577660635651446	0.9665845680847841	0.9637457063650722	0.9668055276800094
BritoIL_2016__W1.8.ST__bin.52	0.954823708817417	0.9555968345886897	0.9560491522864996	0.9609372482608742	0.953286473426023	0.9550582609180402	0.9531883422124726	0.9515421408970409	0.9564975323509515	0.9550781235735044	0.9546429405890989	0.958492068806321	0.959666994880793	0.9577797466731944	0.9528758721748328	0.9588501243946896	0.9614564231840452	0.9640874245498459	1.0	0.9550979385543127	0.9609998706320344	0.9538081669251617	0.9537301577097678	0.9577399567713593	0.9551808937096542	0.9555217573557262	0.9618542672519024	0.9616075200675961	0.960081535134271	0.9525315328257434	0.9589184745812812	0.9530826387758378	0.9519867799315429	0.9618635222203531	0.9635040233314385	0.955272343344344	0.9521372021652246	0.9514949063798745	0.9575199410282734	0.954284485740192	0.9550511771188591
BritoIL_2016__M1.37.ST__bin.8	0.9580603920481069	0.9554554142413036	0.9559498049494087	0.9613246089020404	0.9560220167355914	0.9583284643905737	0.9556038868287219	0.9548769638945169	0.9600886117431852	0.9578391388647456	0.9553829595951078	0.9610210556050499	0.9602847701769033	0.9587224355226697	0.9535673925586141	0.9579103887796759	0.9607768476533737	0.9648065386866933	0.9550979385543127	1.0	0.9606463803760247	0.9559222580596314	0.9556722718343805	0.957662064540752	0.9558019028334422	0.9573099627731183	0.9635204241113292	0.9637495611382649	0.9609630512617482	0.9541876737028274	0.9607675652052998	0.9546972888226721	0.9533703586906078	0.9619709912146213	0.9643430391360746	0.9562821410067952	0.9548191354249965	0.9516349333399557	0.9588672033772818	0.9560770129234015	0.9572189409041616
BritoIL_2016__W2.13.ST__bin.17	0.9621755146830748	0.9632909086278805	0.9640797804250805	0.9669245271829302	0.9624138620063942	0.962903277607643	0.9607888774641372	0.9574750837457946	0.9614937763279503	0.9633579050119493	0.9590568845525544	0.963857336422286	0.9632047027811959	0.9615726244009768	0.9586108855483596	0.9661783612413084	0.973327332377918	0.9686700689755494	0.9609998706320344	0.9606463803760247	1.0	0.9610734966855362	0.9609669049862101	0.963010498967935	0.9606804194925898	0.9601054329025734	0.9669884592605873	0.96749902355871	0.969042641156817	0.9561094414898594	0.9638210102773914	0.9594784761350429	0.9581056582984747	0.9662324794707686	0.9696650862437446	0.960453361188152	0.9592015810999991	0.9568408810588698	0.9618767425230529	0.9612998695614483	0.978011981059555
BritoIL_2016__WL.13.ST__bin.55	0.9556320593679345	0.9565457958575626	0.9575058656006771	0.9614681045567884	0.9575739832194384	0.9551401382345026	0.9542981863088004	0.9547615186964148	0.9581616660695064	0.9599214560833774	0.953842126108467	0.9589754323539416	0.9611441355430307	0.9571540372441436	0.960090762541445	0.9582701356152978	0.9621353833375006	0.9645972043322871	0.9538081669251617	0.9559222580596314	0.9610734966855362	1.0	0.9552676018504528	0.9577360120211269	0.9552052826176329	0.9578517764099839	0.9656310991235382	0.9614318019709507	0.9632230471597806	0.9551182040780949	0.9599687597163205	0.9552686037089778	0.9528309300223959	0.9606998958853554	0.9647945691704158	0.9551765903802918	0.9544849358154506	0.9511317014668785	0.9578754661096579	0.9555103304415434	0.9579048578941043
BritoIL_2016__WL.17.ST__bin.1	0.9553390043626105	0.9583498155892797	0.9588416195355836	0.9591787160601202	0.95819462858003	0.9552979793140158	0.9523904092280707	0.951116734208312	0.9565680098944401	0.9544879174242806	0.9520798242872851	0.9558946124887949	0.958639500893598	0.9550770678903401	0.9516814584119138	0.9546898872155436	0.960051365427884	0.9631953827249876	0.9537301577097678	0.9556722718343805	0.9609669049862101	0.9552676018504528	1.0	0.9558342363442727	0.9563785470600636	0.9555944780238073	0.9626530127447417	0.9605260701149144	0.9604955071478894	0.9525100841437292	0.9588323938532273	0.9540274162631017	0.9510458583902198	0.9612537729908672	0.9617693087776846	0.9538758495163445	0.9523418311037098	0.95061240822058	0.9562015752065057	0.954413263374893	0.9551751299889041
BritoIL_2016__M2.32.ST__bin.1	0.9600317064479373	0.9566871069379348	0.9578770508396565	0.9653822220273408	0.9574224739952142	0.9601177351488906	0.9564188626663979	0.9579657274750272	0.9604776567075171	0.9627980561529563	0.9565924348970338	0.9616653204092622	0.9657224040437759	0.9578680334064638	0.9568259264341894	0.959637169913144	0.9639382245495577	0.9692968294915536	0.9577399567713593	0.957662064540752	0.963010498967935	0.9577360120211269	0.9558342363442727	1.0	0.9589536091993308	0.9581234747758753	0.9645408243587892	0.9643427529775956	0.9620991420291402	0.9553505149052174	0.9604284175071701	0.9556388027637904	0.954157145824678	0.9630368737380904	0.9658239099627499	0.9574785057192751	0.95693997853105	0.9546344753123739	0.961402129749126	0.9555200302856355	0.957768016191747
BritoIL_2016__W1.37.ST__bin.26	0.9545680727812151	0.9545813348295783	0.9550075701276296	0.9598727247204155	0.9574313968763684	0.9552674057379545	0.9557545852563394	0.9572641737159862	0.9573078731203426	0.9576820387884638	0.9531863451299718	0.9609657346018514	0.9608070657313673	0.9552544886227271	0.9518180274886496	0.9588452773076709	0.9619914452628208	0.9658653733275643	0.9551808937096542	0.9558019028334422	0.9606804194925898	0.9552052826176329	0.9563785470600636	0.9589536091993308	1.0	0.9564801641269638	0.9629931771759522	0.9608660708544975	0.9617066659935252	0.9547383076858338	0.9597179835915838	0.9543251901793416	0.9532077872306902	0.9619915605480456	0.9627628902417583	0.9567080343843223	0.9556306370828039	0.9526332236005436	0.9581772385977777	0.9556309377135419	0.9566953435438448
BritoIL_2016__M2.5.ST__bin.36	0.9563831036755726	0.9555854862734151	0.9562968426690364	0.9643261999355843	0.9552936682737166	0.956887987564683	0.9554986615266378	0.9548711187032046	0.9599530097628269	0.9601350517573441	0.955863479011347	0.9596575813268724	0.9606245042788562	0.9577786018376213	0.9563626357378718	0.9603342180311272	0.9619538210533634	0.9663606073116979	0.9555217573557262	0.9573099627731183	0.9601054329025734	0.9578517764099839	0.9555944780238073	0.9581234747758753	0.9564801641269638	1.0	0.9649236464599722	0.9621468684003256	0.9623927059380782	0.9540412892608456	0.9597041757520266	0.9565095248874879	0.9546324903222655	0.9623270164059949	0.9661385708347504	0.9578489640516058	0.9565941601153748	0.9537268177853231	0.9585623456966647	0.9574907255961496	0.9553115702042625
BritoIL_2016__W2.46.ST__bin.8	0.9634153979212955	0.963505333843782	0.9635221605585534	0.9693928871153468	0.965883414606337	0.9637535003825941	0.96233836212578	0.9599387761376263	0.9658294403594719	0.9640012575979878	0.9612944755128314	0.9635492584623215	0.9671108373439805	0.9640181823427967	0.9609049964530145	0.9659577027116107	0.9678755889277626	0.969545269628893	0.9618542672519024	0.9635204241113292	0.9669884592605873	0.9656310991235382	0.9626530127447417	0.9645408243587892	0.9629931771759522	0.9649236464599722	1.0	0.9696470364942993	0.9757395454618255	0.9639065920653245	0.9656748036449596	0.9608867253279405	0.9585349944184649	0.968575280577852	0.9698846646732165	0.9657006691378232	0.960837147947614	0.9592503924063795	0.963575299464098	0.9701214642143479	0.9637343282148175
BritoIL_2016__M1.64.ST__bin.18	0.9880543963645771	0.9621489174386263	0.9624434695813976	0.9687763388515573	0.9624704390822044	0.9886592193176479	0.9603783267750104	0.9581041948274871	0.965157529242519	0.9637894999588507	0.9634351694135839	0.9683424856962064	0.9657627998521047	0.9643231697101692	0.9581560283687943	0.9638903771967424	0.9684470351223733	0.9725927693011752	0.9616075200675961	0.9637495611382649	0.96749902355871	0.9614318019709507	0.9605260701149144	0.9643427529775956	0.9608660708544975	0.9621468684003256	0.9696470364942993	1.0	0.9670600052475173	0.9582871854086153	0.9649802681657942	0.9594991589035019	0.9586968968948552	0.9666346428804351	0.9692782852240074	0.9620935171730034	0.962227101377213	0.9573731562928526	0.9642156632234535	0.9617739129335505	0.9631263459801713
BritoIL_2016__W2.53.ST__bin.13	0.9594408152599948	0.9615398827468422	0.9619584299970332	0.9673859915424624	0.9647104981904943	0.9595168239367747	0.9578731869682141	0.9580462549046215	0.9632362109113048	0.960872566203635	0.9586243256067343	0.9625040650827852	0.9661524375782513	0.9601888765246404	0.9616415503298318	0.9677552004019833	0.9668330032091523	0.9693187958566185	0.960081535134271	0.9609630512617482	0.969042641156817	0.9632230471597806	0.9604955071478894	0.9620991420291402	0.9617066659935252	0.9623927059380782	0.9757395454618255	0.9670600052475173	1.0	0.9607614900011461	0.9652228296550286	0.9600627373852798	0.958067351747831	0.9677529606780936	0.9704091725323372	0.9638454914915787	0.9598748831862096	0.9579111291967016	0.961833395874336	0.9689359212805075	0.9644653774050598
BritoIL_2016__W1.14.ST__bin.49	0.9529171299272722	0.9536890407743298	0.954020731339777	0.960072399995101	0.9538552652480506	0.953753214556781	0.9535698394903754	0.9507723930745513	0.9562260027172308	0.9559894933005034	0.9493549322730273	0.9571128280281065	0.959324883261501	0.9551556025237907	0.9522612569986594	0.9562780468877466	0.9584859420977544	0.9621057340835012	0.9525315328257434	0.9541876737028274	0.9561094414898594	0.9551182040780949	0.9525100841437292	0.9553505149052174	0.9547383076858338	0.9540412892608456	0.9639065920653245	0.9582871854086153	0.9607614900011461	1.0	0.9581363686625753	0.9529795804585686	0.9509675404369878	0.9587792084318594	0.9615119002942301	0.9532846627591979	0.9526041216561129	0.9510555550142517	0.9551277168861142	0.954841318886882	0.9526953996302798
BritoIL_2016__WL.9.ST__bin.11	0.9592912820313735	0.9604683267750959	0.9610339945410226	0.9659240826525314	0.9609335192543589	0.9593682065122295	0.9574035176440405	0.9571017559547507	0.9606015614649812	0.9607068091310687	0.9583416950731927	0.9620537707423535	0.9638892705409606	0.9629489349446266	0.9563224622292047	0.9615023411022561	0.9651539833244975	0.9697897462096812	0.9589184745812812	0.9607675652052998	0.9638210102773914	0.9599687597163205	0.9588323938532273	0.9604284175071701	0.9597179835915838	0.9597041757520266	0.9656748036449596	0.9649802681657942	0.9652228296550286	0.9581363686625753	1.0	0.9579190118878274	0.9572921322213905	0.9654445921485718	0.966502212282659	0.9597955453441916	0.9585017195308185	0.9554868438601863	0.9616223107254741	0.9592176316621956	0.961180332261522
