	BritoIL_2016__M2.31.ST__bin.51	BritoIL_2016__W2.65.ST__bin.29	BritoIL_2016__W2.4.ST__bin.28	BritoIL_2016__M1.7.ST__bin.4	BritoIL_2016__WL.26.ST__bin.2	BritoIL_2016__M1.63.ST__bin.17	BritoIL_2016__M1.22.ST__bin.19	BritoIL_2016__M2.51.ST__bin.51	BritoIL_2016__M2.58.ST__bin.42	BritoIL_2016__M1.62.ST__bin.5	BritoIL_2016__W1.20.ST__bin.32	BritoIL_2016__M1.25.ST__bin.54	BritoIL_2016__M2.11.ST__bin.81	BritoIL_2016__WL.20.ST__bin.78	BritoIL_2016__WL.15.ST__bin.42	BritoIL_2016__W3.23.ST__bin.68	BritoIL_2016__W3.1.ST__bin.28	BritoIL_2016__M1.15.ST__bin.10	BritoIL_2016__W1.8.ST__bin.52	BritoIL_2016__M1.37.ST__bin.8	BritoIL_2016__W2.13.ST__bin.17	BritoIL_2016__WL.13.ST__bin.55	BritoIL_2016__WL.17.ST__bin.1	BritoIL_2016__M2.32.ST__bin.1	BritoIL_2016__W1.37.ST__bin.26	BritoIL_2016__M2.5.ST__bin.36	BritoIL_2016__W2.46.ST__bin.8	BritoIL_2016__M1.64.ST__bin.18	BritoIL_2016__W2.53.ST__bin.13	BritoIL_2016__W1.14.ST__bin.49	BritoIL_2016__WL.9.ST__bin.11	BritoIL_2016__M1.52.ST__bin.64	BritoIL_2016__W1.6.ST__bin.25	BritoIL_2016__W1.2.ST__bin.40	BritoIL_2016__M1.6.ST__bin.26	BritoIL_2016__WL.1.ST__bin.13	BritoIL_2016__M2.57.ST__bin.48	BritoIL_2016__W1.18.ST__bin.39	BritoIL_2016__M1.48.ST__bin.68	BritoIL_2016__W3.17.ST__bin.69	BritoIL_2016__W2.36.ST__bin.37
BritoIL_2016__W1.20.ST__bin.32	0.8635191265834995	0.8236955219921549	0.8303359711594109	0.5660935189055366	0.5757708507491479	0.8474038044177223	0.8253518664394572	0.7984368971448781	0.6595898173750884	0.7039483996206032	1.0	0.5699251655842068	0.6664261944569481	0.75035166548775	0.6604855596103144	0.7309311901163912	0.6221268929650826	0.47905430117034276	0.8643565928236127	0.7029722767024629	0.5387957366085783	0.8232172569288149	0.8986706039804514	0.7792118473088547	0.8020485017040705	0.7887429867854158	0.49480539836666454	0.6718709809658543	0.5717377499839239	0.8798891550382612	0.7159617950614109	0.8819539338306218	0.9088819649861746	0.4919684626390586	0.5779577077036846	0.6578159161790239	0.8983264741817246	0.6522168992347759	0.6094287545816989	0.816945554144428	0.5049383882065462
BritoIL_2016__M1.25.ST__bin.54	0.8570573922934909	0.8236497121044698	0.8289402131780748	0.583414071144571	0.582220588557845	0.8463485710352818	0.8365715435329959	0.8069613766950213	0.6877666522208381	0.7100238167089075	0.8580156574629344	1.0	0.6657189900626314	0.7574507574984061	0.6270745079531471	0.7254816095527011	0.6419325341991755	0.5078359165651299	0.858439200079263	0.6961376695021332	0.5520522530576374	0.809411116934822	0.8918241904852664	0.7865186385222598	0.8245436895553635	0.7757220834363827	0.5230267262954165	0.6836855165820716	0.583745341976628	0.8649738575883332	0.7284373319537946	0.8818633757405377	0.89142938826076	0.5331864548045994	0.6148258067541433	0.6635422835451424	0.8910300480796502	0.6323695469833556	0.614892363450995	0.8132509845475014	0.522139555779428
BritoIL_2016__M2.11.ST__bin.81	0.8783645648980738	0.8576696190070717	0.8635693518862749	0.6157610041420929	0.6017774767036794	0.8805735911385256	0.8413967739040726	0.8235815237962865	0.6994638017247138	0.7416235465734117	0.895040216557441	0.5938873261673799	1.0	0.785491677017963	0.7059997935363379	0.7455294882062693	0.6585914185335547	0.5568743290774381	0.8675157765901245	0.7322213533355689	0.5784794693479054	0.8275637085461787	0.9075791730792976	0.8368032947822045	0.820463652612069	0.8081433046735681	0.5454911642323971	0.7226417093032121	0.6116553460256757	0.9006275550721577	0.7562628997618921	0.8991344044704106	0.9196755146916438	0.5225885415366429	0.632058139087687	0.6744810238978315	0.9357000636258932	0.6744715778479334	0.6450005768837617	0.8404164088682216	0.525284714064696
BritoIL_2016__WL.20.ST__bin.78	0.8362551326215505	0.780604706035335	0.785663835724991	0.5670509730655803	0.5509611179431837	0.8216723468882519	0.8177246253026503	0.7725614455862928	0.6591394700472737	0.6882783677193739	0.8299973492916718	0.5565303839526007	0.6469384318809638	1.0	0.6265574300688128	0.6998125610232512	0.6233060056604015	0.47841395395102804	0.841079755201251	0.6720134658205887	0.5192709829682265	0.7824946555162796	0.8737418165632038	0.7535485871502329	0.7779767815732982	0.7672594732259009	0.5007415870574303	0.6633994973101145	0.5623047047572157	0.8539704220961268	0.7042465236543766	0.8596597201807816	0.8820768216395604	0.47755650259875	0.5717644548348754	0.6433346911035671	0.8634235037251621	0.6312392367071423	0.5997069216829608	0.8089900690128862	0.4895674899792667
BritoIL_2016__WL.15.ST__bin.42	0.8427666753959012	0.8202361072925245	0.8355706078616663	0.5730764282584263	0.5927563897017671	0.8411477397921833	0.7929205689719465	0.7739622387678587	0.6470191405339287	0.709006937455796	0.8585877056240869	0.5414559187802408	0.6833377632566271	0.7363263941360442	1.0	0.6961893299147822	0.6164735677252551	0.49491168343833447	0.8075504178604058	0.6847953930539238	0.5935256943170071	0.8349377927749366	0.876089059090823	0.7899661257806515	0.8116966954513721	0.7950482382728393	0.5514301033206139	0.6565407545323992	0.6239902876924975	0.8612711289381964	0.684211557463071	0.8792459508650758	0.8868377727259963	0.43663000170448646	0.5996050293452486	0.6941374155675124	0.9018751310201515	0.7751906445244515	0.5739476102250902	0.7921884887735731	0.5234177500386938
BritoIL_2016__W3.23.ST__bin.68	0.8093629213798267	0.7938009795397869	0.7838664977818123	0.5475360688024534	0.5411004340218654	0.8027967881351712	0.7683057006651415	0.7502562749442376	0.6530555242346523	0.6793091823412684	0.8327513368938045	0.5490196302886935	0.6324310432951549	0.7207899507024881	0.6101615948743866	1.0	0.6080364159398151	0.47493885746305264	0.8157882536500936	0.6836310854209748	0.5101929030585292	0.7830256984672727	0.8687597551894602	0.7519590509556436	0.7805616814154733	0.7468043616249807	0.4949148526140044	0.6409535087774526	0.5581470820715143	0.8349142916995537	0.6807652704666523	0.8402509920458897	0.8639605024648755	0.47442029777689	0.5597245108740134	0.6381226078858848	0.8671966354290738	0.6084164640983272	0.5838426875357369	0.8025163309097632	0.49004233759380295
BritoIL_2016__W3.1.ST__bin.28	0.8963367538738356	0.8572724554097442	0.8608294924265949	0.5961665754697835	0.6184790941603636	0.870048385743453	0.8449354175466628	0.8217874254438587	0.6944160973136482	0.7504688332560012	0.888083854279094	0.6086771623163483	0.7000040877239911	0.8043859126991242	0.6769679701725234	0.7618434631197653	1.0	0.5147412649999749	0.8818905938602386	0.7401792431112887	0.6054923233260591	0.8461122517693749	0.9192330282361327	0.8152692985393917	0.8351155570886513	0.8355903067872713	0.5440129544993291	0.7112360058203453	0.5814651119928802	0.9083231080471508	0.7440016236152835	0.9013797144186934	0.9185567609161952	0.5233613426093592	0.6242420678433096	0.6857458195850745	0.927326004594028	0.69345799218169	0.6314084934298801	0.8629830775398213	0.539664907032965
BritoIL_2016__M1.15.ST__bin.10	0.8980857958914643	0.8552629169870739	0.8550459555457908	0.6149227360943279	0.595692811893515	0.8863936797392801	0.8403044783770918	0.7754714562964591	0.7090821707129518	0.7302565088432384	0.8729457321762056	0.614679226628584	0.7555604379508587	0.7881238785748288	0.6937593833534732	0.7596286938371966	0.6570773371416017	1.0	0.8626679849133985	0.7396746493829873	0.6041451536123622	0.8073675345124318	0.897748910615548	0.8250714050313084	0.8188042403603207	0.7871535025083306	0.5670694642791754	0.7521403200410122	0.6387006115200117	0.8880716979750265	0.7418378556519829	0.8892443882968984	0.8893917756051118	0.5147726024387564	0.6632373942656267	0.6758797466036838	0.9055796623823648	0.6708621699805924	0.6526822659196602	0.8288567871397707	0.5610265846424256
BritoIL_2016__W1.8.ST__bin.52	0.8580946544629738	0.8086984177064783	0.8105211850566448	0.5648950682640277	0.5595733965967594	0.8435145381496864	0.8067199187768801	0.7816097184595517	0.6629548954828741	0.6922860283492149	0.8699358163419056	0.573887050110175	0.6501014783376362	0.76527863312168	0.6252339765856559	0.7206640637245533	0.6217760276514566	0.47646986846749	1.0	0.6992802976293406	0.5276342653969487	0.7990349698295346	0.9045168225499327	0.7621412485425445	0.8059766544205016	0.7755943333929968	0.4908462191102873	0.6606376298058108	0.5692772942345945	0.8799087048896682	0.7184292144353062	0.8789717873030223	0.9053723349927848	0.49894678935079145	0.5728151314465543	0.6479490454362051	0.8796210059653284	0.6522255964064433	0.6042936409942147	0.8113640569492183	0.5042178988169456
BritoIL_2016__M1.37.ST__bin.8	0.8288651667138035	0.7965225083191422	0.7897799413899135	0.5630918926725357	0.5530764277934566	0.8187750852975334	0.7907421336719159	0.767734966873868	0.6500171497686286	0.6750239194141399	0.8420151279011692	0.5538592996876937	0.6530306950771138	0.727692363238117	0.6309881275461389	0.7187281490886552	0.6210743577862958	0.486205568559961	0.8322211056485922	1.0	0.5216285660988188	0.7947744354115643	0.8638549069399397	0.7662618920106148	0.7750335473544225	0.761661541794287	0.48127064741880937	0.6547252125668691	0.5593255627831968	0.8383432721758544	0.6967277037964172	0.8493811039637027	0.873938970893533	0.4945271176955525	0.5705938633915623	0.6422841084828171	0.8698916254971929	0.6300006619208944	0.6055089870805076	0.7985473845098475	0.4871942376777408
BritoIL_2016__W2.13.ST__bin.17	0.8870911562137606	0.8487125239518345	0.865014319144426	0.602749940769867	0.6157207164144364	0.8800458877661719	0.8464771579511777	0.8013142854767714	0.6997767959199791	0.7409128506527785	0.8915593943147385	0.6067767585114741	0.712727620361865	0.7767984138793866	0.7555171310170541	0.7410059562653011	0.7018749974021872	0.5486115209882496	0.8674907621775075	0.720619152323276	1.0	0.8449783238495846	0.9256451927992785	0.8018479801485533	0.8472078707494586	0.8237868213993275	0.5656656427820289	0.7300386138901935	0.6182919276602643	0.888470283099253	0.7369550308204517	0.902640624805164	0.9084023658801182	0.498373561331244	0.6320748835140718	0.6923815501253185	0.9085362051981196	0.7319481102470208	0.6207833340953585	0.8246813003196349	0.5482765070431902
BritoIL_2016__WL.13.ST__bin.55	0.8594677922554598	0.8348850378837532	0.835152452612537	0.5557921505911962	0.5766950685577956	0.8455664210995465	0.8050347376976116	0.779330938835435	0.6687890307526938	0.694282043887476	0.8592071939805469	0.5611451642503211	0.6431235089007157	0.7383341635424586	0.6703725454211782	0.7173326691660331	0.618637757911019	0.4624366200875652	0.8286191437485253	0.6925412264373542	0.5329701386886191	1.0	0.9057289673072385	0.7697779409065884	0.7831067299373411	0.7815211178984348	0.5064179534908109	0.6557239860524867	0.5710646776603833	0.8711239283748001	0.7082924783053247	0.8936638439556406	0.9074629683034895	0.4955624885300055	0.564311144902079	0.6684099310489474	0.8998888393676429	0.6636861285163727	0.5831376661510631	0.8146758251841754	0.49734839944419684
BritoIL_2016__WL.17.ST__bin.1	0.8170249639320538	0.7813706266219409	0.7806689208202499	0.525888968791735	0.5400602100204125	0.8063930713810339	0.7512071037104202	0.7389073757275005	0.6211637328426008	0.6468007843382481	0.7990017107149716	0.5266826869391602	0.6008156045791775	0.702293162053394	0.5992031552194673	0.6779661698297772	0.572529401517757	0.4380256651911936	0.7990419102834962	0.6412188509176668	0.49735397506733425	0.7715462987363936	1.0	0.7201078241760205	0.7521629601175615	0.7244980637207827	0.46818963476458686	0.6219829107167583	0.5369961095750906	0.8146679292308929	0.6683825926935051	0.8255736255097529	0.8463594824082221	0.4603659054059486	0.5351433561279776	0.6085946677505661	0.8454286390659407	0.60054939410317	0.5510659585587114	0.7670122340686877	0.4717839228525614
BritoIL_2016__M2.32.ST__bin.1	0.8629714672495303	0.8374029074354312	0.8372571547192686	0.5917764550841473	0.5652610547086133	0.8545752274487699	0.8189850642112487	0.793171374829058	0.6582264434073672	0.7010777419591705	0.8563209474809901	0.5741331992113895	0.6847214163188937	0.7486527535393341	0.6678334245207965	0.7253312147660752	0.6276349358218769	0.4975881790130443	0.8321894873645094	0.703034361754929	0.5325334969002704	0.8105187085205161	0.8900847850175041	1.0	0.8012181393672013	0.7791520614899792	0.5084953406058785	0.672364456875139	0.5795249455221618	0.8761140559171462	0.7153212053087115	0.8696733317249006	0.8930136416813017	0.49410888500828415	0.5894410990638148	0.6607622094124234	0.904171453778446	0.64837543691309	0.5942056670201906	0.8050170955789999	0.5188233559894153
BritoIL_2016__W1.37.ST__bin.26	0.8359661148203186	0.7907966889219114	0.7927991376964776	0.5591106971682119	0.5735574206241235	0.8246468113606397	0.7903257707360974	0.7933516817011658	0.6589045396513112	0.6829804935222588	0.835356537390904	0.5704368027794637	0.6362680257016681	0.7325310282760209	0.6503448167605015	0.7135750015697273	0.609316331442684	0.46800320224366354	0.8340641285920593	0.6739226438393436	0.5332551957973168	0.7814636137215094	0.8811219364155801	0.7593482492308337	1.0	0.7671686305699157	0.5028563804181754	0.6510391594633625	0.580394629439712	0.857976830825258	0.7051858557106678	0.8564829736913707	0.8833645534649114	0.474048745264656	0.5743888528432993	0.6516121099227694	0.8949732099876515	0.6480163879528663	0.5908045375583415	0.812428577408485	0.48826681177923353
BritoIL_2016__M2.5.ST__bin.36	0.8536010505906285	0.8066192249976578	0.8163011386329283	0.5630439296560105	0.576600909788693	0.8399098429318798	0.802681701610566	0.7844908585576075	0.6608421051478174	0.701488391510465	0.8601601197419106	0.5619175141719613	0.6562082422275414	0.7564394970795926	0.6669847950345676	0.7148448521552284	0.638354885525835	0.47108656908416835	0.8403963492304379	0.6934643247889751	0.5429158272880725	0.8165843861063006	0.8886563495920305	0.7731878051279298	0.8032733984601638	1.0	0.5031751658257815	0.6635956869682604	0.5806414322570111	0.8495879214949769	0.704279776185188	0.8736935415740998	0.8972863577169048	0.486555606628977	0.5799286567002272	0.6591924762458369	0.8824780483208137	0.654459449316508	0.5747513092662466	0.8183096207168408	0.5080303671972033
BritoIL_2016__W2.46.ST__bin.8	0.8656628947769267	0.8317176082621855	0.8412312384414342	0.5732162266128636	0.6189074686514914	0.8524883887240893	0.8161145663101315	0.7837716659911171	0.6810425320799954	0.7061962088334336	0.8475986151665595	0.5951169389088111	0.6957497179473278	0.7754568134545364	0.7266494380030585	0.7441276676675126	0.6528148899714892	0.5330765384671653	0.8354240944839878	0.688277365993785	0.5855843761321908	0.8311539332040754	0.9020496257800015	0.7926140495362805	0.827043838429214	0.790371397320349	1.0	0.6982574265264622	0.6447788629598362	0.8848588273665532	0.722275147437602	0.8800163853024525	0.9050487213181907	0.4819249632320353	0.6285553481575571	0.7150669912746543	0.9172473380337809	0.6952015331961581	0.6001022360258068	0.8393586324468575	0.5374534107504452
BritoIL_2016__M1.64.ST__bin.18	0.93794747829619	0.8463463879294769	0.8561620621487926	0.6000544655844764	0.5986407341908037	0.9205817926694335	0.8274641061248066	0.7917245281078023	0.7003720276363387	0.7291062500906661	0.8818532014026537	0.5960592237401372	0.7062247701038011	0.7871793553015587	0.6629041893661551	0.738410897336989	0.6539569313061058	0.5417598054536799	0.8615479567493146	0.7174436254825084	0.5790687308200038	0.8246089489724732	0.9182093087354621	0.8030343792571843	0.8204389688728525	0.7986751543301458	0.5350201839169592	1.0	0.5855637187993306	0.8954194839089146	0.7328469675329727	0.8948952691430704	0.9051797693982542	0.5257471873734796	0.616361830834906	0.6783767673290895	0.9123737103987065	0.6703130913900857	0.6310062154067709	0.8345591386788733	0.5315366284352552
BritoIL_2016__W2.53.ST__bin.13	0.8573713700243374	0.8285944292144011	0.8230862232869561	0.5790508948967696	0.5862333684068246	0.8475811612785669	0.8130757161750528	0.7814707417632681	0.6648164093158578	0.7000058995155676	0.8498737578345941	0.5763729628935407	0.6769768791263938	0.7556443055112677	0.7135329659702501	0.728227987152498	0.6054889391550848	0.5210175842902621	0.8407892506345713	0.694129533945738	0.5554244552096083	0.8133161774424927	0.8978039613380101	0.7838783415341578	0.8283420195610014	0.7914468972655372	0.5595160306267003	0.6631645449569223	1.0	0.8731536943289226	0.7200149653534146	0.8717885912330211	0.8886104251161047	0.4806887945796147	0.622134534345262	0.6686667766913874	0.8886074380196147	0.6679984138517638	0.5850870701288111	0.8399745200669408	0.5309959801148987
BritoIL_2016__W1.14.ST__bin.49	0.8234137767278921	0.7884122806564301	0.7917501405649561	0.5369388733853819	0.5440871357112963	0.822495935711672	0.782270637213709	0.7426926186135715	0.6361568296249394	0.6684606998232427	0.8226955684813207	0.5372009794688265	0.626997678153458	0.7218420327031357	0.6194835007038817	0.6851950928856048	0.594944640658666	0.4556765930342725	0.8174374761908565	0.6544121895299423	0.5020280340775486	0.7803828157990783	0.8567313116718469	0.7454024573149909	0.7702212729618786	0.7284097159624954	0.4829802495080814	0.6378628677881487	0.5492174630291854	1.0	0.6796720761667127	0.8425090034379111	0.8542553956040394	0.4604621428158742	0.5482216478017614	0.6252620473679241	0.8750909503412311	0.6267186620001137	0.5735430683039998	0.7874662561903774	0.48456321994035445
BritoIL_2016__WL.9.ST__bin.11	0.868206435055391	0.8157231402222862	0.8247073962570315	0.585330871244723	0.5740787330676236	0.859940221323148	0.8140739902567738	0.7861654374280002	0.6587481386874933	0.6914542734049891	0.8577638248723113	0.5796858429503654	0.674621508045324	0.7627649624246597	0.6305898058456949	0.7158737304855604	0.6244199385842107	0.4877355004207138	0.8551998179916243	0.6968820231819928	0.533571637509615	0.8130309329975648	0.9006495484097741	0.7798264420131186	0.8111669120328964	0.7737119476701845	0.5051550983410996	0.6689301350256581	0.5803123995613502	0.870895632882365	1.0	0.8711887482229507	0.8861219817245294	0.49079906732745016	0.5864311070611306	0.6470536190415429	0.8915148224876644	0.6408055074386294	0.6090358973000887	0.8124164139775691	0.5031520432005065
