	HeQ_2017__SZAXPI029577-94__bin.45	LiSS_2016__FAT_015-22-42-0__bin.64	BackhedF_2015__SID341_M__bin.41	HMP_2012__SRS017521__bin.41	QinJ_2012__CON-085__bin.12	LiJ_2014__MH0372__bin.30	BackhedF_2015__SID383_4M__bin.9	ZeeviD_2015__PNP_DietIntervention_45__bin.2	Bengtsson-PalmeJ_2015__TRAVELRES9__bin.132	ZeeviD_2015__PNP_Main_454__bin.96	BackhedF_2015__SID229_M__bin.16	FengQ_2015__SID31873__bin.56	KarlssonFH_2013__S458__bin.49	VincentC_2016__MM063__bin.15	ZeeviD_2015__PNP_Main_381__bin.24	ZeeviD_2015__PNP_DietIntervention_54__bin.3	CosteaPI_2017__donald5-11-30-0__bin.8	ZeeviD_2015__PNP_DietIntervention_50__bin.4	BritoIL_2016__M2.46.ST__bin.28	XieH_2016__YSZC12003_37207R1__bin.21	XieH_2016__YSZC12003_37206__bin.17	VincentC_2016__MM062.2__bin.4	ZeeviD_2015__PNP_Main_129__bin.30	ZeeviD_2015__PNP_DietIntervention_37__bin.7	BackhedF_2015__SID229_12M__bin.33	NielsenHB_2014__V1_UC30_0__bin.41	XieH_2016__YSZC12003_37647__bin.4	ZeeviD_2015__PNP_Main_89__bin.1	ZellerG_2014__CCIS44093303ST-4-0__bin.47	XieH_2016__YSZC12003_37097__bin.86	VogtmannE_2016__MMRS44197125ST-27-0-0__bin.42	ZellerG_2014__CCIS33816588ST-4-0__bin.45	XieH_2016__YSZC12003_37232__bin.33	LiJ_2014__MH0373__bin.56	BackhedF_2015__SID377_M__bin.41	QinJ_2012__T2D-092__bin.9	QinJ_2012__T2D-099__bin.65	KarlssonFH_2013__S58__bin.26
BackhedF_2015__SID229_M__bin.16	0.8623797410660393	0.8904839921654615	0.9023007797583118	0.7443255029009966	0.8106024957193363	0.8833817859298587	0.7984186181155225	0.8974919622069747	0.9440511092770297	0.758914867145444	1.0	0.4837390211754271	0.8748127594574951	0.9059833824018527	0.9118959336774288	0.839149595338696	0.5729163330417966	0.8564727330959977	0.6870566895379348	0.8951505315414084	0.9600731100407741	0.4587833676197046	0.8770935217235984	0.8748275416055876	0.8000806858916715	0.8745180403799012	0.9580972295790783	0.8619427438130551	0.8863511499279371	0.8918239322977617	0.9519657177348823	0.7787503541556314	0.9718840463666713	0.8945903497209869	0.8832795427388856	0.8374798285270821	0.9369122556326144	0.9599320637110582
FengQ_2015__SID31873__bin.56	0.9562777954208723	0.9605650673972921	0.9529269491359647	0.8482229647080417	0.916873050622533	0.9631660486216852	0.8972588266121193	0.976050203526177	0.963248763205655	0.786058426684087	0.9483667794080534	1.0	0.971794930622388	0.9710335941962135	0.9466007928524939	0.9341477197943848	0.7258850762362812	0.9347472495891441	0.8314476018204453	0.9798599044374865	0.9818414319162374	0.5189839026551984	0.9282761918447042	0.9625037281938394	0.8805981773811234	0.973058592113255	0.9644906894773766	0.9664329728104484	0.9410818584578379	0.946035677154715	0.96794357054105	0.8744942033378051	0.9752278877351781	0.9522531573424589	0.9385303852326091	0.9020230658975619	0.9720714509104038	0.9746205091112831
KarlssonFH_2013__S458__bin.49	0.9413794937065485	0.957988720080179	0.9389402895637575	0.7639096673521357	0.8284241914072472	0.9244991064440204	0.8352224934176626	0.9781245928310907	0.9524224587140443	0.7557384578595144	0.883342978410058	0.5005225755433401	1.0	0.9567719166876826	0.9485114604346099	0.9073226811468239	0.5768739565203466	0.9161235933917594	0.7161999662292746	0.9594561607163126	0.9748171763009115	0.46178108547072066	0.9396859820082263	0.950506918489721	0.8459675546045576	0.9417078720307183	0.9550103038028137	0.965911469079418	0.8716180686441302	0.9347715018612769	0.960403979970166	0.8076968645156436	0.96999287580738	0.9470853780533198	0.8711068432985478	0.8612725966111731	0.9585975882229104	0.954290732361404
VincentC_2016__MM063__bin.15	0.8614597992046055	0.8768150846844843	0.8860105125566649	0.7371682843396279	0.7580871596629306	0.8386033317573769	0.7703893539505521	0.8900038935395055	0.87249464638318	0.7177562088049616	0.8181641961231472	0.44729009650415774	0.8556859582278833	1.0	0.8809692132269099	0.8184028144728426	0.5271212837555971	0.8253931084350752	0.6367769836193231	0.8927185249047473	0.9066090052006563	0.422358928720416	0.8670934727591288	0.8700486692438191	0.7611282921267069	0.8342472953805935	0.8979942709347276	0.8502060794838279	0.8259818672303028	0.84815307172456	0.8828297688906194	0.7365339155101928	0.9110648830547599	0.8688155296604277	0.8135728787162445	0.7943996996412381	0.8604691715104151	0.9214439469366187
ZeeviD_2015__PNP_Main_381__bin.24	0.8267403214906024	0.8374971136290957	0.8382533632525385	0.685223498480549	0.7408863605445979	0.8051664880547182	0.7378458226750026	0.8553046930823334	0.8839156828015368	0.7154347712890131	0.8072493096564135	0.42742907024642995	0.8315545291691805	0.86358063750153	1.0	0.780502499794853	0.5066837036384767	0.7835138672571993	0.6211958176724142	0.8514002204410401	0.913753465348964	0.4388147981748594	0.8298201167307007	0.8328205793679072	0.7367198994793219	0.8072337702805894	0.8893032116618381	0.8286808351242237	0.8192746055792902	0.8496996129604937	0.8830266669320174	0.7310859215708619	0.9062858410932524	0.8293694748317999	0.8081568637286705	0.8140034857273559	0.8667255890718386	0.8955105107520213
ZeeviD_2015__PNP_DietIntervention_54__bin.3	0.9473566828729658	0.9462351285593683	0.9428087640632145	0.7542025347127488	0.8217763427881325	0.9279480087269139	0.8325432641986688	0.9923454721502638	0.9515636363168928	0.7530983339615966	0.8756649387017543	0.4972203770672029	0.9376615046245637	0.9456827068215247	0.9200479601048027	1.0	0.5719795240817636	0.906187284144982	0.7118723754745315	0.956954166992046	0.9550272788360773	0.44156621685590086	0.9284882186985921	0.9679846054619374	0.8463329190973705	0.9064356971777644	0.9448490930996131	0.9187261970985487	0.8777014113909427	0.9258781143619047	0.9550661636704456	0.8146758434875776	0.9516484759555145	0.9327803331434081	0.8825719779172705	0.844187825961765	0.9499092633637696	0.9560405340655251
CosteaPI_2017__donald5-11-30-0__bin.8	0.9245833927883723	0.9617774422723536	0.9464894420636858	0.867783245084155	0.9257428299780234	0.937013971039131	0.8859225299563894	0.957261927959416	0.9743409952338795	0.7725784665867795	0.9514601390404034	0.614896543117817	0.9487812100596392	0.9693702982571619	0.9505477279480621	0.9102932143516537	1.0	0.9305217365065191	0.8201240858627936	0.9674508594513566	0.9777400334175677	0.5240569152219731	0.9442089257740279	0.950120163108826	0.8719248958833588	0.9481454886539329	0.9758390064947918	0.9447536106469782	0.922432271121115	0.9413295118447225	0.9543206296454844	0.8463410729729413	0.9853241949020564	0.9430009016708272	0.9365766888171849	0.897886162395877	0.965932390542634	0.9619861102800192
ZeeviD_2015__PNP_DietIntervention_50__bin.4	0.9091272565067737	0.9715808963930495	0.9316226464476277	0.749481427328418	0.8153852977648369	0.9146492611637042	0.8137558125123078	0.9381075573512748	0.9758339158166396	0.7438263585282792	0.8748586783301739	0.4870273470407227	0.9267533796090368	0.9336088568500351	0.9040837165349972	0.8870411253137073	0.572336562314599	1.0	0.6923418597145318	0.9416480701924366	0.9584333411557014	0.4419173442032792	0.9573490099461515	0.9280072653651337	0.8235711018654774	0.9051321864860937	0.9493072800242095	0.9074795260525751	0.8604666745100062	0.9008653258750303	0.9570526827052475	0.7863046483111549	0.9484453515315587	0.9151510042096084	0.8666492812963404	0.8315474007193643	0.9467252694155684	0.9333323476730132
BritoIL_2016__M2.46.ST__bin.28	0.8381931076168571	0.8538899799352894	0.8486330332156696	0.7258613611053933	0.7977114051312014	0.8443933310893932	0.7782149019795364	0.8636798851182308	0.8628165534049677	0.682018604779742	0.83343936635711	0.5144594052910915	0.8604021384924533	0.855359250220129	0.8512312470043959	0.8275323992216191	0.5990479815932149	0.8222003639367179	1.0	0.8631221377154172	0.8772925827814075	0.4416294741671053	0.8325551144465543	0.8479176371832599	0.7842350623253771	0.8499726729922867	0.8634303370505286	0.8553614916698389	0.8153979376421219	0.8414391003717445	0.8673536211927576	0.7553894724337176	0.871597806218454	0.8501206086731402	0.8214016606900901	0.7866778689342168	0.8671787881153853	0.8636697985945363
XieH_2016__YSZC12003_37207R1__bin.21	0.8499513685119311	0.8653945980798758	0.8808320902250709	0.6926886109426312	0.7429137364829052	0.8425645733269949	0.7462515504701955	0.8878634384101329	0.864477156861138	0.6805821025195482	0.7941404521089127	0.44340442273330816	0.8429700178679737	0.8769918419312711	0.8532427366960095	0.813567911960614	0.5168098290248021	0.8178346420121415	0.6312364419236213	1.0	0.8872279505379517	0.419218726947855	0.8564442185903426	0.8656221825156141	0.7459264298477124	0.827083094274052	0.8661869088405488	0.8302255626772455	0.7928784923145855	0.8487749236376353	0.861647514603107	0.7230376648142988	0.8701544732772706	0.8325014070346267	0.7908296859717282	0.7713142523045315	0.8666688523515237	0.8585329136818407
XieH_2016__YSZC12003_37206__bin.17	0.8063310211654939	0.8368814399117493	0.8169673209242739	0.6669019193097232	0.7166296540440861	0.8023727747152392	0.7211363634011737	0.8387045616591312	0.8724647819549495	0.7191057571013011	0.8065278986523335	0.42071813456382195	0.8110058913194879	0.8433636505691079	0.86712502988088	0.768833491835664	0.49458289395935373	0.7882294168597498	0.6075445212177533	0.8401349632685078	1.0	0.4271087622640963	0.8283039457249386	0.8160406255788613	0.7167106299355194	0.7904085220787365	0.913952896349824	0.8000027423145342	0.8008515662755332	0.8391642874069812	0.8854685270252509	0.7029861218187857	0.9204322612090813	0.8103617061128778	0.7924507702799334	0.7839392468672938	0.8725201456634694	0.8805879832811949
VincentC_2016__MM062.2__bin.4	0.7736095266794377	0.8067570330829333	0.7812937213457026	0.7025366452140597	0.7636652747583892	0.7793705202436557	0.712753718332293	0.8111453109193052	0.856482059450268	0.6825539723196796	0.8016439225984201	0.4625540799414537	0.7990900579005144	0.8172130265395294	0.8661491853031705	0.7393858025355691	0.5513824016875094	0.7559455649066918	0.6361367011773822	0.8256828601562669	0.8883768484039691	1.0	0.8116425235153576	0.7815138078736089	0.7199746012613272	0.7896726145633784	0.8609241481736585	0.7828058072709271	0.7925767881357756	0.8126579349533998	0.8531710755720098	0.7163633526335048	0.876078370175854	0.7715130545211907	0.798641813211649	0.8221351083751265	0.8505251942573021	0.849599108891711
ZeeviD_2015__PNP_Main_129__bin.30	0.8820507581875096	0.955471111332231	0.9080059737680575	0.7275520769088784	0.7748058422344695	0.882738748328967	0.7794342466007488	0.9270489050005432	0.9654694892416535	0.7265917757358212	0.8384421336113949	0.4526256818447439	0.8896018694961894	0.9178524462803932	0.8960840496094765	0.8505601217127274	0.5434954315040607	0.8959280227481277	0.6560829427019318	0.9228370629150351	0.9425444330646237	0.4440359615420282	1.0	0.9038983458503185	0.7871366745259065	0.8687248866670926	0.9201177796729971	0.882492638034462	0.8182428372631004	0.879945867510821	0.9281022335098007	0.7519013933787498	0.9374173315226366	0.8898161856378157	0.8367261325268609	0.8151264215003838	0.9202534936033403	0.9063273602521865
ZeeviD_2015__PNP_DietIntervention_37__bin.7	0.8943195156589371	0.8949121622360651	0.8851267296558736	0.7144203375351083	0.7657799706756516	0.8656534396240221	0.7737621342875548	0.9567085923103891	0.8953726938161547	0.7064171621698636	0.8176464763865311	0.4588601382861202	0.8798003940998997	0.9004641582662828	0.8792900675427129	0.8669878298773317	0.5347148705071546	0.8491220828922305	0.653304055038129	0.9119483767125298	0.9079037581103928	0.41802854489866287	0.8837624048498581	1.0	0.7766338365216511	0.8511582081407016	0.8907172952059238	0.8772795593633842	0.8151434872487441	0.8650000604447698	0.8903523239287028	0.7425729208582237	0.9043755105424314	0.8680712304194924	0.8134101615141818	0.8065188820826159	0.8902440990073818	0.8965671976020121
BackhedF_2015__SID229_12M__bin.33	0.7638102354929124	0.7646516117087975	0.764129812810597	0.6220321812398312	0.6834924171108586	0.7556082178144888	0.6821076754293217	0.7698754824819254	0.7672233548560208	0.6140141795979712	0.7276587866537118	0.4085136405738276	0.7619622327391138	0.7665343450387513	0.7568921287910594	0.7376267420955029	0.4775003284000044	0.7332814988820395	0.5879749301257219	0.764695865184866	0.7759303663151502	0.3747462777364963	0.7488881314137781	0.7557308951721978	1.0	0.747056933777474	0.7678779141824269	0.7467897324093133	0.716256794519067	0.748801024888099	0.7772215595093017	0.662991294108882	0.7818527698054611	0.7688949038761284	0.7251777911409582	0.6952946511271612	0.7664562012424023	0.7787586675894543
NielsenHB_2014__V1_UC30_0__bin.41	0.9385771094703652	0.9428334569654123	0.93191905423521	0.7651974693427859	0.8464045582021665	0.9199866293413017	0.8333272548001648	0.9575243730680175	0.9523575141611323	0.7631287595066937	0.9005849028898826	0.511127997100064	0.96041257488885	0.9513283920672924	0.9390588464381752	0.8945287810088441	0.5879379279221281	0.9125224020375666	0.7215715725080736	0.9600719656041706	0.9689300269918586	0.4654029449066068	0.9358601637144552	0.9378277056158987	0.8458933271342867	1.0	0.9659967911687687	0.9633147309075651	0.8904820636228967	0.9217353440486774	0.9601915277087556	0.8196800492710041	0.9749943945352824	0.9361687417721768	0.866527145830565	0.8636123041774112	0.9467390466682292	0.9564701968461611
XieH_2016__YSZC12003_37647__bin.4	0.8215124179412088	0.8481631378160548	0.8433660189172377	0.6814386284335213	0.735529220805224	0.8076993104258381	0.7428630542555775	0.8490305115876757	0.8903972192781763	0.754047610784374	0.8305577728596637	0.42647452206343656	0.8198871266141454	0.862012552759231	0.8708587507575172	0.7849177343097185	0.5093766601971814	0.8056431353599641	0.6170297854391197	0.8463902140803409	0.9431244143425018	0.4271213816044146	0.8344042244760117	0.8261464203812814	0.7319112924109467	0.8131675828062972	1.0	0.817930263041975	0.8453744070009264	0.8541255649676036	0.9041206260895565	0.7150817317575198	0.9710728577950178	0.8475931645927829	0.8195349979577072	0.7958697631207302	0.8882201084417439	0.922245507623225
ZeeviD_2015__PNP_Main_89__bin.1	0.8985504716384848	0.9136552434039837	0.8975135893283892	0.733880317595998	0.7965110189437947	0.8837698572744291	0.7959972430066877	0.9266052864443816	0.9107814691523751	0.7280593295329364	0.8424077340284006	0.4817818724679906	0.9349039567067775	0.9201272551061562	0.914889870758414	0.8604615254961685	0.5559850231455006	0.8682732072018926	0.6891474991422019	0.9146159773180114	0.9307227175044996	0.43784876266380934	0.9022519458473541	0.9173579215400637	0.8025059744887825	0.9142316235560397	0.9221465420200694	1.0	0.8382015133365037	0.8990013423788398	0.9256093376594451	0.7692246106800382	0.9381672014110026	0.9051284289351865	0.8343606845530119	0.8364555178993878	0.9008857894451702	0.9319230329334288
ZellerG_2014__CCIS44093303ST-4-0__bin.47	0.7420226094806253	0.7351819186411485	0.7625555768841666	0.6209931465984613	0.6650637350778984	0.724980933951056	0.6822361492287977	0.7517621179656655	0.7687111869717926	0.6589607836016415	0.7465911979704386	0.4043330514497979	0.7270914288382421	0.7704196087179833	0.7795503006469486	0.7084762206162355	0.46785593849059154	0.7095561112523412	0.5661939497071351	0.752804914111989	0.8029971310135875	0.3820714289420029	0.72099470301062	0.7346288735207599	0.6633638735985806	0.7283604235516288	0.8214211599421015	0.7224063688385534	1.0	0.7558497750984431	0.8115322358898267	0.6501553818138428	0.8257492827533968	0.7548591187594358	0.7433476350317249	0.7243363199153312	0.782101519577071	0.844796135947414
XieH_2016__YSZC12003_37097__bin.86	0.7087295245896765	0.733643172241401	0.7284948840849816	0.5766063551107832	0.6339207179450779	0.6986703512893142	0.62637489916367	0.7350800599694397	0.7618085217609836	0.6133055036253119	0.6944385826416672	0.37574829909134594	0.720851706088356	0.7313221381426548	0.7474079907455989	0.6908916857148613	0.44136409372958696	0.6867366533944794	0.5401271041340737	0.744982403400954	0.777833464904161	0.36215014229792686	0.7167760479064892	0.7206555488517847	0.6411020391719767	0.6969555341759621	0.7672133970116957	0.7162607155086995	0.698736056769535	1.0	0.7774346758034054	0.6319325276658441	0.772617073257294	0.7054396943592085	0.6981845144173171	0.6875968196629165	0.7583407591716698	0.7785178570229566
VogtmannE_2016__MMRS44197125ST-27-0-0__bin.42	0.8276062169581804	0.846702370142505	0.8441823895208622	0.6674740099697941	0.7238790599908403	0.8201786409206308	0.7333882210297532	0.841936406161894	0.8920358128982557	0.715496596874578	0.8183345202135855	0.4244185831032374	0.8176157737709171	0.8403617822793925	0.8574740364429595	0.7867639467254017	0.4939744428060497	0.8054174685829708	0.6146449551412211	0.8349067218014459	0.9060822097680685	0.419731773887399	0.8345996330819265	0.8188952218583633	0.7346160464445215	0.8015147945285261	0.8965523996600845	0.8141292578777523	0.8282058341562075	0.8582597599942818	1.0	0.7129718510831496	0.9103292997053536	0.8331242835699594	0.811711463674846	0.8057211157909784	0.8792511270950202	0.9100801872182261
ZellerG_2014__CCIS33816588ST-4-0__bin.45	0.9016991600822921	0.9216613994020638	0.9099068536974646	0.749567487165671	0.847487475994039	0.9060486205785128	0.8163874581504602	0.9310130568448461	0.9402613907976503	0.7729908870797678	0.8917300301789224	0.5107717383101638	0.9159447540230923	0.933915635841473	0.94567335530515	0.8939668250489993	0.5835541446825078	0.8814579826035686	0.7130576206539777	0.9332431515568699	0.9582234566185924	0.46945574263493944	0.9006765043794349	0.9097689714975276	0.8347356646592052	0.9114306106947216	0.944562186988011	0.9012481336533422	0.8838432388705085	0.9292897056655832	0.9497251877278495	1.0	0.9592034428938477	0.9191908042799198	0.8788882956702168	0.8774036817015862	0.9467238695599125	0.9483375497310415
XieH_2016__YSZC12003_37232__bin.33	0.8111200421340939	0.8386696773341555	0.8345690899836382	0.6748515506272023	0.7198121746942756	0.7971238697648882	0.7319738190469605	0.8370613133213718	0.8826926306409072	0.7440941299782727	0.8203938061218177	0.41990284826267055	0.8108904986682319	0.8516026189271716	0.8641929350524571	0.769814176375688	0.500826928386078	0.7837830530892703	0.6065164868359553	0.8279479438052639	0.9248784563448881	0.4232305786211067	0.8277776709058986	0.8167959787520218	0.7256695624324432	0.7991975597163955	0.9455826010732131	0.8102970131273906	0.8275210917430381	0.8375630334675932	0.8939163442746453	0.7071043572704968	1.0	0.8369747470992517	0.8087104856391057	0.7886785939149925	0.8807574986365171	0.9043050708049307
LiJ_2014__MH0373__bin.56	0.8570250898986828	0.8550015064141678	0.8810761405697205	0.7126466358206406	0.7474748186454898	0.8365184105230851	0.7990936713412948	0.8735702804917814	0.8539364476414683	0.6947737151724512	0.8186996024137575	0.4445161873996135	0.858371421139007	0.8804561010619304	0.8574050050152742	0.8180525066365364	0.5196525749536168	0.819914879849026	0.6413564660679152	0.8587843110839671	0.8828037961073356	0.404082283752062	0.8518703068998279	0.8499876414852652	0.7737013624804512	0.8319526650566307	0.8948032515999134	0.8475525772364896	0.820142321613929	0.8290973831232574	0.8869529877590109	0.734633800439157	0.9074126004992445	1.0	0.8186680367660882	0.7748047509681776	0.8674022965699697	0.8975511539639831
