	HMP_2012__SRS063932__bin.66	HMP_2012__SRS078182__bin.26	HMP_2012__SRS020226__bin.2	HMP_2012__SRS042643__bin.14	HMP_2012__SRS015762__bin.18	HMP_2012__SRS017511__bin.3	HMP_2012__SRS014271__bin.2	HMP_2012__SRS021496__bin.61	CM_cf__CF_TNFC002SA_t1M15__bin.5	HMP_2012__SRS024289__bin.40	CM_periimplantitis__SP_344SPT_T016__bin.26	CM_periimplantitis__SP_282SPT_T016_R__bin.15	HMP_2012__SRS018300__bin.10	HMP_2012__SRS013252__bin.53	HMP_2012__SRS018443__bin.5	HMP_2012__SRS011115__bin.26	CM_periimplantitis__SP_283SPT_T016__bin.9	HMP_2012__SRS058808__bin.22	HMP_2012__SRS017304__bin.36	HMP_2012__SRS022602__bin.56	HMP_2012__SRS022536__bin.33	HMP_2012__SRS018665__bin.34	CM_cf__CF_TNFC022IS_t3M16__bin.14	HMP_2012__SRS049318__bin.75	HMP_2012__SRS024355__bin.9	HMP_2012__SRS015893__bin.10	HMP_2012__SRS063603__bin.69	HMP_2012__SRS022143__bin.95	HMP_2012__SRS022725__bin.68	HMP_2012__SRS012279__bin.14	HMP_2012__SRS056622__bin.20	HMP_2012__SRS047824__bin.23	HMP_2012__SRS013723__bin.46	HMP_2012__SRS018439__bin.57	HMP_2012__SRS062544__bin.37	HMP_2012__SRS018739__bin.85	HMP_2012__SRS063999__bin.35	HMP_2012__SRS019980__bin.38	HMP_2012__SRS052604__bin.10	HMP_2012__SRS016575__bin.43	HMP_2012__SRS055378__bin.27	HMP_2012__SRS024087__bin.39	HMP_2012__SRS015574__bin.56	HMP_2012__SRS023595__bin.81
CM_periimplantitis__SP_344SPT_T016__bin.26	0.5490510395632118	0.5284711818036466	0.7682943583487792	0.8174993634118755	0.37905417809070935	0.8226868164079849	0.7821086167384186	0.4983815857262138	0.6819818912885136	0.8384795314711404	1.0	0.7752299119435776	0.7580781552564413	0.841438629943921	0.8129301411153025	0.8060887433454333	0.7889168527083124	0.5700910172974317	0.8133180157400114	0.4853963723359527	0.7810000651392499	0.6890015337332489	0.646673456939995	0.5603550681297337	0.7742996050192753	0.7220028542834979	0.6091005453931746	0.7989423754507932	0.7317559765261831	0.8025943186730543	0.8004796617496402	0.7619948007035038	0.6264489041801633	0.6474468374894149	0.553017427710237	0.5124836411656372	0.8123918540407061	0.8183461736612403	0.45387312058459517	0.48642675683517994	0.8277031308292226	0.848152117913886	0.46675944074993037	0.4356862419982353
CM_periimplantitis__SP_282SPT_T016_R__bin.15	0.5950996586820273	0.5365117294263098	0.7745983291995984	0.8557952789187561	0.39595967810037935	0.840132809731874	0.8100866408797863	0.5162010983477422	0.7201862839234722	0.8994771879045024	0.5849289282061616	1.0	0.8133340541864063	0.9028943889184031	0.8692616781548902	0.8010311475549006	0.8372017377325031	0.5868140185667327	0.860363461864117	0.5244228446679288	0.8218962695406661	0.7272132609561103	0.6609486932825281	0.6070259046892237	0.8150194205860446	0.7770280806527354	0.6598982435461681	0.8265278994713793	0.7654726867430205	0.838297315254219	0.8131915218742418	0.7860067226995888	0.6897978587982873	0.6692298653002628	0.5716206996236521	0.5774716733784938	0.8681580580575661	0.8714403225251542	0.5032735516773461	0.49420599448904845	0.8601119079714882	0.9020213226551759	0.4730048715667697	0.46347486628101026
HMP_2012__SRS018300__bin.10	0.5764008873671521	0.5556921367065947	0.7549426403129526	0.884576764029097	0.39895735238904173	0.8439321478910082	0.8365145604006693	0.5312442572168924	0.6819133436560547	0.8738073695789226	0.562807692273874	0.8002808413281667	1.0	0.873236718289066	0.8519762208112744	0.8113755685630051	0.7958180668725936	0.5687608425943267	0.8451837998341681	0.4952400296492473	0.809343997214448	0.7156745335651109	0.6498408067549638	0.598529671668878	0.8136282782773542	0.7373438952182235	0.6500804099544798	0.8453104158368483	0.7605577083206936	0.8440978917556277	0.8659549792182694	0.8186194986885571	0.6556084294603783	0.676333446760169	0.5864563082466586	0.5730763380190048	0.8411131832757847	0.8360986620029773	0.4828470487480403	0.481201480352098	0.8510661682920116	0.8732446317892336	0.4511943669947252	0.453561822461503
HMP_2012__SRS013252__bin.53	0.5522051482217084	0.49785699013917967	0.749361262077115	0.8287940397947312	0.362658355636106	0.8150458530726259	0.7844435532591005	0.4888708271799894	0.6639320234495457	0.8871386484737922	0.5636399553032205	0.8015741453644941	0.7878894258478921	1.0	0.8495700295162172	0.7614977784494724	0.791313481584792	0.5555157563287711	0.8247678389456193	0.4812016087349915	0.791257154439908	0.6971741623419716	0.6229571989066187	0.566764525164152	0.7856879071569984	0.7226729054929676	0.6192439707146447	0.8101640349593234	0.7313012720811333	0.812490901381086	0.8031993024954115	0.7567932718415445	0.6395566498359571	0.6360219231594609	0.5244525259352786	0.5510964554755737	0.833505686463278	0.8354989533861142	0.4821076030935503	0.46586832855544275	0.8325516950305574	0.8767439102224645	0.44267265162414565	0.43729697931802114
HMP_2012__SRS018443__bin.5	0.5293076233780215	0.4824210462988177	0.7224410103287336	0.8084513865580809	0.35734030359257546	0.7852608147730655	0.7613178317891951	0.48093799276798666	0.6508515189127916	0.8598084972990773	0.5433457719319355	0.7700182541843721	0.7670161295429646	0.8477014451361227	1.0	0.7417389129181997	0.7674158850983794	0.5401972021860691	0.808366290078463	0.46667423959369003	0.7634832403472885	0.690132053904464	0.6062265292035286	0.552368373556922	0.7693699377489567	0.702396237706527	0.6016950427144748	0.7918239302383018	0.7065952542287013	0.7898239650684888	0.7762366299577604	0.7372101970122031	0.618229090805464	0.6309357763015409	0.5155552406765922	0.5395785705691253	0.801969805394246	0.7965901246920695	0.4659760526632427	0.45144078234932783	0.8199485146508433	0.8386942796167413	0.43361405936330416	0.4170297449797035
HMP_2012__SRS011115__bin.26	0.5750885716585985	0.5540423173953074	0.7772725821185323	0.8777452491543132	0.40770174255770936	0.8365046117532128	0.8376564818442156	0.5802308327872333	0.6879916306135676	0.8710890502176679	0.6122470642155207	0.8063445958132378	0.8300795964271787	0.863442000125037	0.8428918461000809	1.0	0.8070579366817776	0.58577833989478	0.8450714487791121	0.5096438198189122	0.8100120494337125	0.7347213045592197	0.6478970162471703	0.6016769357466983	0.8102886601740353	0.7554356259341235	0.6484902675747896	0.8449859918024271	0.7628424969449131	0.8378139025907406	0.8371788223219021	0.8114769619235196	0.6569055309104632	0.694190409838167	0.5855709942829284	0.5757438917377047	0.8467823874070599	0.8427672588235453	0.48683265410029325	0.4892605317852728	0.8416243842037726	0.869253974086746	0.4745443906265391	0.45849557040507954
CM_periimplantitis__SP_283SPT_T016__bin.9	0.574644089304834	0.5249307125263821	0.7767885861830424	0.8409846972721224	0.3945957973677369	0.8173494071459729	0.803083898428309	0.5149290822328851	0.7020268513745137	0.8772737086533334	0.5870096451688235	0.8256035390587478	0.7975937749225611	0.8789886011641177	0.8543222605561503	0.7906328623106987	1.0	0.584915378955114	0.8485778993888603	0.5079324794120369	0.8092208518944451	0.7149841597158884	0.653245385608474	0.6003723237851009	0.8068062550395897	0.752050424537239	0.6474093755094666	0.8091935334628755	0.7537437266746859	0.8200838940221103	0.8016338184558036	0.772913775098809	0.6758681312870947	0.6742003851017613	0.5595162875132736	0.5777954025723387	0.8487766189475354	0.8453939802514177	0.5044978475719643	0.4881733222297127	0.8522037602499195	0.8772415434032597	0.46979594894097015	0.45650112578375257
HMP_2012__SRS058808__bin.22	0.6089990505082667	0.5952241263502667	0.8309593925789959	0.865956122953154	0.44537441497165164	0.8510369883162411	0.8295081988008625	0.5933371938808841	0.7476571909886448	0.8747248091344022	0.6106094443031448	0.8330042565390932	0.8205460624000639	0.888252370716584	0.8656624591772466	0.8260546366846311	0.8419733698330556	1.0	0.8795540877299918	0.6020602131250583	0.8661375221754206	0.7691066976271586	0.6856427589680033	0.6728788500557834	0.8421363754278897	0.8205473309260938	0.7172988260425857	0.8408450159295155	0.7948894891835957	0.8379673646308303	0.8342252128428113	0.8127268679521487	0.6984149132994172	0.738246630636299	0.6086825532638224	0.6069415012878709	0.8614192396074418	0.8554514589000738	0.5770391714495384	0.5757592286854328	0.8643780765720368	0.8762774849949228	0.5815582954308326	0.5090493475653497
HMP_2012__SRS017304__bin.36	0.5645891593410498	0.5166121164240121	0.7603823115090562	0.8606460755176002	0.37802858349113194	0.8261694861408944	0.8052351512567456	0.5182615819988379	0.6890113656789101	0.8873527038945948	0.5741118342675846	0.8049065957722517	0.8036024060628101	0.8691375209527273	0.8537313620004264	0.7853905671971207	0.8050332526574955	0.5796680168374236	1.0	0.49592649720560633	0.8115032040429881	0.7077904434663022	0.6264190378256816	0.5920925138674659	0.8054968252176785	0.7641071943618876	0.6395988780624422	0.8039121511188025	0.7539704634471573	0.819460851318193	0.7971713295628875	0.7782860773568422	0.6524200661291064	0.6576982723666445	0.5442588482165623	0.5462958086185203	0.854454518473931	0.8418845541301431	0.5001300009614219	0.4857550715005288	0.8492469558456542	0.8701491039965891	0.4608776527929306	0.4535863126962032
HMP_2012__SRS022602__bin.56	0.7144630802059414	0.6572685341915758	0.8595143740799347	0.9085020534399907	0.5020419511432935	0.893665355916833	0.8817851217894416	0.6398116135396833	0.7916214133733248	0.9248391944326577	0.6278149590920441	0.8989678419502242	0.8627894615100635	0.9291436825891879	0.903079317470554	0.8678767231356281	0.8829317087592504	0.7270357088695434	0.9086912364603934	1.0	0.9039938297230269	0.8366056123785438	0.7437274722850704	0.7544710764437269	0.8960887367935699	0.8509207162300649	0.7788006256060367	0.8823779463149138	0.8461436534841078	0.8835750842132514	0.8665072525263975	0.8536251909063475	0.7728654870428779	0.7859612412244354	0.6714909613407944	0.6574393350561497	0.9195566224014142	0.9215112583045219	0.5970776967771485	0.6304313526049813	0.9110418546369754	0.9361396247282887	0.6233595840730874	0.5647105499787839
HMP_2012__SRS022536__bin.33	0.5852825854804918	0.5247267829724384	0.7755285914911779	0.8590951030795467	0.38851673836160106	0.8489607038559419	0.8076004894972382	0.5302477946945159	0.7047215054696534	0.8820411716056182	0.5839198209191002	0.8144165260218077	0.8150593896160706	0.8831621982038781	0.8540407430298886	0.7973514197013783	0.8131210584757934	0.6046021418160631	0.8595205796043998	0.5225555687394738	1.0	0.7310133867931379	0.6433926727718048	0.6212661225053617	0.8330166241337723	0.7709984397718277	0.6567803513966787	0.8220179895547948	0.7637834913337384	0.8307998073180191	0.812299326498554	0.7850701571385309	0.6617660862003928	0.6721980090709293	0.5528702177058448	0.562833717929873	0.8775712330052899	0.8604605241020719	0.5225887745036403	0.49811922551761145	0.8497571994524148	0.8805190193762276	0.4807256035036951	0.46756770876685305
HMP_2012__SRS018665__bin.34	0.5980038156222306	0.5708436671035737	0.7855207699483299	0.8355597741968919	0.4051239630895332	0.835543904699702	0.8082225816002108	0.5656379761035127	0.699472388810616	0.872268400805972	0.5770099586054085	0.8071464313220233	0.8072957037799654	0.871615767734039	0.8647135283000247	0.8101060925479321	0.8047213737826979	0.6013542632164397	0.8397146069299118	0.5416874333915049	0.8188159668962288	1.0	0.6676471040399277	0.6314691137431333	0.8250258995153357	0.7736285654916792	0.6901331897143838	0.8484949021719886	0.7821103158178717	0.8186805802483279	0.8332953953166138	0.8073557103162146	0.6848020305021655	0.711855555836578	0.5791414304467214	0.6110143237089792	0.857869807636898	0.8390922250869971	0.5007723981835377	0.5113598324181097	0.8499097670308221	0.864142722322977	0.5124339990091482	0.4962733957302126
CM_cf__CF_TNFC022IS_t3M16__bin.14	0.6328575663308246	0.5848061212552799	0.7995128754658007	0.8577418046890706	0.43200984016545657	0.8542794611532665	0.8182493954953759	0.562246656058732	0.7322314256087353	0.889930753129284	0.6201388344673828	0.8400382521667331	0.8393920086135521	0.8918314360576644	0.8697927136891194	0.8180239484913223	0.8419111091424722	0.6138785629996604	0.8510062205201068	0.5514200889749032	0.8252354132381118	0.7645180488214858	1.0	0.6365873797379363	0.8310726166503686	0.7674658961717167	0.7041669648018735	0.8739103868034567	0.7811903374663391	0.8632661081032581	0.8589121983297614	0.8110072654130223	0.6993439889695652	0.7102040607718806	0.6164010707880878	0.6578004095525928	0.8565413135894002	0.8538058520817788	0.48736361024131347	0.5272120780535008	0.8677994668774625	0.8866597840024623	0.520248207497561	0.49497769948652603
HMP_2012__SRS049318__bin.75	0.6693605873642962	0.6189209215896307	0.8614025792530994	0.8915290591497961	0.4607481036973902	0.8799963910421058	0.8663514587484594	0.6147616616051673	0.7540002482758267	0.9201588453382373	0.6055025089935999	0.8693352478726986	0.8711486852259246	0.9142731725171457	0.8930142349073253	0.8559968210455996	0.8718851941862503	0.6788443400150245	0.9063712184328164	0.6303185737193638	0.8979004055598427	0.8147823939164743	0.717309816237495	1.0	0.8877134180286643	0.8257180482448562	0.7510426944837975	0.8681169046403263	0.8282020862848082	0.869473463281413	0.8575530241659404	0.84541822318973	0.7659078896682703	0.7703672562577666	0.6405810678164141	0.6614586332799669	0.9048111759955669	0.894797597611433	0.5372932047930032	0.5850504678207653	0.8927928342989215	0.9063782571804825	0.5639150282381759	0.5518429361048083
HMP_2012__SRS024355__bin.9	0.5908427413796083	0.5356551249379976	0.7707773057932348	0.8639137502055667	0.39204701858500085	0.8418836512543003	0.8261599612404303	0.5299923447190309	0.6922483963582671	0.8799659036356601	0.5795991859781139	0.8085634535024795	0.8203491286854061	0.8779898038927125	0.8616499679293816	0.798573023711867	0.8116596977161377	0.5885479301707167	0.8541742114994111	0.5186025100633478	0.8340080648628809	0.7374340579771176	0.6487148037708131	0.6149486759289509	1.0	0.7968956882638382	0.6604916135443951	0.836854747803484	0.8051360862497945	0.838187662098469	0.8351073756216315	0.803485790300267	0.6698774224176947	0.6764755033225338	0.5567849415703033	0.5693809151673412	0.8581507908610041	0.8521116740153521	0.5063013113270233	0.4953352432380199	0.8596610133428844	0.9004277116738381	0.47620191679015444	0.4804032342786372
HMP_2012__SRS015893__bin.10	0.6098878012495991	0.5618999014397978	0.7855579570059146	0.8751770622820537	0.41548097086186075	0.8389457080492781	0.8262961738949022	0.5520029363336191	0.7376314745327652	0.8976509331048219	0.5943048581113292	0.8476850051034882	0.8175125198753326	0.8880405822363515	0.8650266288023911	0.8186984593997284	0.8319616794814427	0.630601041755015	0.8910222476990434	0.5415322553128433	0.8488319494935019	0.76039585910668	0.6587574785356157	0.6289983417319104	0.8763006095914383	1.0	0.685060184115527	0.8385118871792773	0.8284881878863565	0.8304447687539788	0.817563700989209	0.7914935038980511	0.6959334898987979	0.7065723374365963	0.58460481843378	0.5870892959331	0.8865373198059211	0.8621892453369131	0.5293141048325695	0.5180332998950056	0.8579027051899599	0.8886269715696224	0.5114674941434183	0.506174392090227
HMP_2012__SRS063603__bin.69	0.6450261993360702	0.5968042919778536	0.8263610998775134	0.8806031811609171	0.45270008815545615	0.8722921291433792	0.8523253547311549	0.5853574660106893	0.7451347207392257	0.9064987736790502	0.5985156134077757	0.8593911745623504	0.8604141269845887	0.9083829147161424	0.8845855966204166	0.8389693667063318	0.8549711821850334	0.6580627329355185	0.8903445045401515	0.5916674182670907	0.8631862233096991	0.8097599436736095	0.7215364070396351	0.6829650491255735	0.8670318959823806	0.8177957644649138	1.0	0.8686274224566569	0.829704024602064	0.8587010599020689	0.8602971682605445	0.8317953164140804	0.7383202748820957	0.7572320932411241	0.6163905141237842	0.6392347059011786	0.8811140754878372	0.8787085662082389	0.5420652815883111	0.5488448143934875	0.8885546287433338	0.905760362630233	0.5473999959268107	0.5215986686489522
HMP_2012__SRS022143__bin.95	0.556312269408312	0.5222743378974087	0.7458633849513658	0.8502791831664468	0.36792530405023255	0.8203769275367642	0.7936169173687118	0.49351035317286235	0.6463867725157039	0.8480731832641202	0.5631523300326121	0.7721387847340632	0.802565721892076	0.8525189930956586	0.8350567403210449	0.7841805806058172	0.7665647217831324	0.5533591096525957	0.8027548075979897	0.48087249904935386	0.7749784095846834	0.714161684557458	0.6423525267151388	0.5662862273394556	0.7880282451469045	0.718041072086734	0.6230995947388258	1.0	0.735515429685788	0.8325543809237984	0.8432951168720799	0.7824341466244862	0.6372271770839811	0.6589590936241385	0.5437103123503855	0.5689772550348765	0.8194131330666654	0.8160613489198949	0.45690327702642064	0.4588346226362721	0.8206837222251673	0.86191400649236	0.4461804896109301	0.4408639672351621
HMP_2012__SRS022725__bin.68	0.6206624465402342	0.5700362459188755	0.8171384499237137	0.8775904764539871	0.41612992798248183	0.8783276480865159	0.8579551293706571	0.5561787038427789	0.7192962086057376	0.9068984837585081	0.6105426413274623	0.8464607856312798	0.854743590757093	0.9108916614623271	0.88205846778975	0.8379936875973344	0.8451998861633082	0.6192088547554487	0.8911851664466351	0.5458316205127395	0.8523497592828289	0.7792101788975233	0.6796771860202219	0.6394894740586733	0.8974293856771306	0.8397802912322031	0.7045088025802984	0.8706248962425986	1.0	0.8639987509585207	0.8595860969034839	0.834087962560377	0.706924373700562	0.7120707408080823	0.5996421851901627	0.6208319169624575	0.8884089148359249	0.881486319833672	0.5123792461481299	0.5189856281176628	0.884457734175514	0.909529969090176	0.49613726017217796	0.5084325122334917
HMP_2012__SRS012279__bin.14	0.5604749399648585	0.5240490285222559	0.7507862325060883	0.8547083871159181	0.3823101395273915	0.8261513712174682	0.8120354297413985	0.5110937311231074	0.6694979091026628	0.8697047733501199	0.5745285678254032	0.7953184246948435	0.8138836430998267	0.8682698645844593	0.8459073307517693	0.789622027651137	0.7889687944434907	0.5600455270905265	0.8310126810327104	0.48901690733711034	0.7954443236323326	0.6997886847800054	0.6444012064255087	0.5759956931541923	0.8015637750181748	0.7221974239466561	0.6255629950382253	0.8455080149298335	0.7412742922423787	1.0	0.82309249332884	0.7939259061438257	0.642792073877666	0.6682287460762558	0.5501753895130848	0.5954095636563255	0.8383614486431952	0.8408595039920985	0.48393855962289667	0.4720459849048446	0.8426475232457339	0.872846736059448	0.4540496431803682	0.4434906646149803
