	HMP_2012__SRS063932__bin.66	HMP_2012__SRS078182__bin.26	HMP_2012__SRS020226__bin.2	HMP_2012__SRS042643__bin.14	HMP_2012__SRS015762__bin.18	HMP_2012__SRS017511__bin.3	HMP_2012__SRS014271__bin.2	HMP_2012__SRS021496__bin.61	CM_cf__CF_TNFC002SA_t1M15__bin.5	HMP_2012__SRS024289__bin.40	CM_periimplantitis__SP_344SPT_T016__bin.26	CM_periimplantitis__SP_282SPT_T016_R__bin.15	HMP_2012__SRS018300__bin.10	HMP_2012__SRS013252__bin.53	HMP_2012__SRS018443__bin.5	HMP_2012__SRS011115__bin.26	CM_periimplantitis__SP_283SPT_T016__bin.9	HMP_2012__SRS058808__bin.22	HMP_2012__SRS017304__bin.36	HMP_2012__SRS022602__bin.56	HMP_2012__SRS022536__bin.33	HMP_2012__SRS018665__bin.34	CM_cf__CF_TNFC022IS_t3M16__bin.14	HMP_2012__SRS049318__bin.75	HMP_2012__SRS024355__bin.9	HMP_2012__SRS015893__bin.10	HMP_2012__SRS063603__bin.69	HMP_2012__SRS022143__bin.95	HMP_2012__SRS022725__bin.68	HMP_2012__SRS012279__bin.14	HMP_2012__SRS056622__bin.20	HMP_2012__SRS047824__bin.23	HMP_2012__SRS013723__bin.46	HMP_2012__SRS018439__bin.57	HMP_2012__SRS062544__bin.37	HMP_2012__SRS018739__bin.85	HMP_2012__SRS063999__bin.35	HMP_2012__SRS019980__bin.38	HMP_2012__SRS052604__bin.10	HMP_2012__SRS016575__bin.43	HMP_2012__SRS055378__bin.27	HMP_2012__SRS024087__bin.39	HMP_2012__SRS015574__bin.56	HMP_2012__SRS023595__bin.81
CM_periimplantitis__SP_344SPT_T016__bin.26	0.9643297315681252	0.9636575673807879	0.962377543428643	0.9602450375854602	0.9637972804295422	0.9601320017968831	0.9614114649681529	0.9648205489172864	0.9624901173218068	0.9564626475292897	1.0	0.961101440635721	0.9601497347540784	0.9605713420413262	0.9576690638849726	0.9611076043656862	0.9592865094349132	0.9664083439573566	0.9642953431028382	0.9712079849854973	0.9648747255609311	0.9655444262798436	0.9587435899011697	0.9725031628299903	0.9638406434882346	0.9636919793704428	0.9656306093173813	0.9569089331955478	0.9636653172695022	0.9566628786007214	0.9606531886224992	0.9609395419833646	0.9654356095174821	0.9642423109282976	0.9618137662829882	0.9605897004435406	0.9613155217212161	0.9602498438302346	0.9658497059420251	0.9714119475211626	0.960077754996205	0.9605303396104942	0.9727193521555735	0.9646366710326716
CM_periimplantitis__SP_282SPT_T016_R__bin.15	0.9665811522314187	0.9602477468471855	0.9634396220532653	0.9591207928367871	0.9619222532300414	0.9637901826560086	0.9603877897709907	0.9616226253963048	0.9628656801297966	0.9619471077460464	0.961101440635721	1.0	0.9585226132823051	0.9625485202080801	0.9611272768591571	0.9590807738644218	0.9631622559108788	0.9652107513969128	0.9619841481966263	0.9701957659405452	0.9634451910939783	0.9639066823333207	0.9628731367571438	0.9716760359896437	0.9627368727727204	0.9629564823525698	0.9651562183462616	0.9600841001250291	0.9620642987505265	0.96050047610759	0.9581528236893934	0.9593660118386049	0.9663638099232269	0.9624274466689242	0.9604747801213978	0.9634165977145157	0.9615772913126146	0.9645458991884972	0.9661868775680011	0.9702651113095562	0.961385408769601	0.9635831399059043	0.971346647031027	0.9638900607531607
HMP_2012__SRS018300__bin.10	0.9627551222721725	0.9655312020423238	0.9601414390144895	0.9636730686335553	0.9645766545633891	0.9583591694499778	0.9651429151132416	0.9645322194541982	0.9609594502416531	0.9565021754687207	0.9601497347540784	0.9585226132823051	1.0	0.959467077325571	0.9564336312841993	0.9621309672138839	0.9594857831322747	0.9638078493309891	0.9606586917012421	0.9680471481164472	0.9612699278001526	0.9631796717233724	0.9586461264671147	0.970039067704767	0.9610655737704918	0.9619340566564212	0.9630500676695745	0.9584973419634775	0.9613938643869805	0.9562672515895618	0.964066580784607	0.9653059954897742	0.9628482492382728	0.9649469223493164	0.964761733251463	0.9603763951441726	0.9591468305693144	0.9593254503714906	0.9629879359189403	0.9699120596335641	0.957558525764593	0.9585580394478974	0.969874178055912	0.9627307399074474
HMP_2012__SRS013252__bin.53	0.9654857209437486	0.9603551296461941	0.9631268624566967	0.9596580397315466	0.9622106943755966	0.9614294918796098	0.9603416409370845	0.9633863216381766	0.9626675056206658	0.95936583488869	0.9605713420413262	0.9625485202080801	0.959467077325571	1.0	0.9597069646310665	0.9598956364516393	0.9623704648527445	0.9658195460720961	0.9630335875974565	0.9706672150377432	0.9634937249103886	0.9631216555745219	0.9613764040644946	0.9720859824402058	0.9632608617417887	0.963597637667837	0.9666488541251926	0.9583066083040511	0.9630704776432054	0.9581022990387539	0.9581814920971575	0.9592414421408072	0.9667205894168308	0.9616855916568503	0.9603054643812523	0.9614973898588247	0.9613107179211511	0.9618885564287202	0.9661187112980024	0.9706847659798151	0.9609327427842551	0.9610528073354924	0.9711899202577373	0.9641173641173642
HMP_2012__SRS018443__bin.5	0.963695991490944	0.9590276734142137	0.9613552141203338	0.9571451733377319	0.9591006824343273	0.9596324754988503	0.9578559000544784	0.9594183376654549	0.961574558933687	0.9606734616622856	0.9576690638849726	0.9611272768591571	0.9564336312841993	0.9597069646310665	1.0	0.9564999918336682	0.9625377226561317	0.9634704453475591	0.959664338582174	0.9684592594661237	0.961525501455517	0.9605600795926934	0.9615283930792163	0.9701802877763859	0.959214862289526	0.9602956479108056	0.964123674987855	0.9575401009625762	0.9606442593611001	0.9581087731512046	0.9563665409519017	0.9579889676100346	0.9644519636566835	0.958875277827069	0.9578728692659538	0.9608897083855797	0.9592852983368131	0.9599515402428235	0.965209912899756	0.970028728740477	0.9597808053660803	0.9593326768757144	0.9692309461711863	0.9610295794303019
HMP_2012__SRS011115__bin.26	0.9624494920602422	0.9641439345791759	0.9604155679018589	0.9630084530394919	0.966079674982175	0.9584979931600462	0.9645552129287137	0.9985409493968741	0.9604955062720048	0.9558693537425542	0.9611076043656862	0.9590807738644218	0.9621309672138839	0.9598956364516393	0.9564999918336682	1.0	0.9590775273019593	0.964711764596952	0.9617822396447069	0.9686390299863737	0.9625109161670438	0.9621599971727786	0.9579409233764835	0.9708526411664169	0.9616143802222836	0.9614727625144972	0.9632939258596096	0.9578004195843413	0.9613451789309488	0.9570393600782587	0.962691411137184	0.9637360389171611	0.9633370929549967	0.9655542160911315	0.9641824558908915	0.9593520855691922	0.9606731855020801	0.9592624503860837	0.9634005776513888	0.9698980165021034	0.9593485597861892	0.9584921605560961	0.9694350749169147	0.9618656981884437
CM_periimplantitis__SP_283SPT_T016__bin.9	0.9651260973716362	0.959635331711046	0.9637070698291239	0.9599259676510823	0.9614402703700841	0.9619996950640832	0.9598688662725633	0.9617528116518341	0.9629051461034055	0.9617948424389893	0.9592865094349132	0.9631622559108788	0.9594857831322747	0.9623704648527445	0.9625377226561317	0.9590775273019593	1.0	0.9647819201550066	0.9618265521588087	0.9700021372951269	0.9633102543928665	0.9639552940142121	0.9640315370234902	0.9711505017675903	0.9620117296783559	0.9629114571051067	0.9655905498874595	0.9591443326320979	0.9618454182227515	0.9605837600260532	0.9590842548579375	0.9601358962485673	0.9656614506738653	0.961696628853325	0.9590762396121517	0.9634118835522086	0.9613177119695864	0.9623969145466046	0.9662031876174555	0.9711194848155754	0.9614113609566284	0.9616587708858216	0.970839733719648	0.963004859440588
HMP_2012__SRS058808__bin.22	0.9675747849790144	0.9642058671225783	0.9665357903263646	0.9636687164024033	0.964850303597413	0.9653821027305798	0.964398168290183	0.9664916500328543	0.9664214773992448	0.9634487205550212	0.9664083439573566	0.9652107513969128	0.9638078493309891	0.9658195460720961	0.9634704453475591	0.964711764596952	0.9647819201550066	1.0	0.967632856983365	0.9717582141961374	0.9673514348254195	0.9687616841096109	0.9623459010205607	0.975487820689059	0.9665189913039933	0.9669950024591548	0.9682069221174039	0.9622818866968578	0.9671952126789303	0.9620031310299633	0.9629003552856891	0.9634890283616644	0.9691795440963032	0.9653806470020337	0.9639218230834442	0.9643650406536838	0.9663629843405795	0.9653265367762733	0.9675607610916311	0.9734096967695307	0.9651511953847484	0.965247895457934	0.9731429014157156	0.9671015055079855
HMP_2012__SRS017304__bin.36	0.96545574372332	0.9614834350530381	0.9628353611899629	0.9615445686601054	0.9637170423762951	0.9616865303151357	0.9615755343719691	0.9650375559447363	0.9635420472407804	0.9590355273305056	0.9642953431028382	0.9619841481966263	0.9606586917012421	0.9630335875974565	0.959664338582174	0.9617822396447069	0.9618265521588087	0.967632856983365	1.0	0.9711431969634585	0.9649427749738801	0.9663056517158768	0.9596930162739287	0.9737241180190832	0.9640298927100249	0.9645683397243331	0.9666039365218946	0.958367239952221	0.9641564894901621	0.9579723933770298	0.9599401001686256	0.9609491166416952	0.9656415345552096	0.963498737302604	0.9614369292500862	0.9614832275398528	0.9631060395108008	0.962577640642116	0.9664395268512864	0.9734201263530347	0.9619125898577191	0.9621797739929151	0.972497076033708	0.9652775492085971
HMP_2012__SRS022602__bin.56	0.9777155650400283	0.9676847888353127	0.9703288085090561	0.9675954439148463	0.9686859909378686	0.9697388280507184	0.9674960859667094	0.9690890402695153	0.9715469049774351	0.9686435830770971	0.9712079849854973	0.9701957659405452	0.9680471481164472	0.9706672150377432	0.9684592594661237	0.9686390299863737	0.9700021372951269	0.9717582141961374	0.9711431969634585	1.0	0.9719971670221614	0.9724395744101222	0.9675446122083354	0.9793832472976305	0.9709369392995321	0.9719297324724862	0.9717203186146856	0.9659167130601595	0.9711802869400098	0.9659629376256534	0.9668196385078835	0.967342255351171	0.9727249416305653	0.969780879242594	0.9673859191296144	0.9685107247227143	0.9712316000996645	0.9781609756097561	0.971671984843197	0.9811529470945071	0.970293322543858	0.9779546787497729	0.9774090344647031	0.9714978423427875
HMP_2012__SRS022536__bin.33	0.9669702289517957	0.9636069311148909	0.9652606183776349	0.9620517132730007	0.964184824588487	0.9626612928327796	0.9626727745789815	0.965234687619129	0.9648646371380579	0.9610744529660293	0.9648747255609311	0.9634451910939783	0.9612699278001526	0.9634937249103886	0.961525501455517	0.9625109161670438	0.9633102543928665	0.9673514348254195	0.9649427749738801	0.9719971670221614	1.0	0.9668005038069513	0.9607456183846037	0.9767747656941745	0.9649210621327994	0.9662138018891374	0.9658188215241159	0.9600055842957195	0.9653190964320267	0.9600391489152701	0.9608741375572037	0.9617490310340302	0.96834577863813	0.9647506019143067	0.9622649506128507	0.9628439943103754	0.967000087327169	0.9642974452102033	0.967263519327373	0.972678606627958	0.9637149314382724	0.9638429086186049	0.9740227818713859	0.9659506354643532
HMP_2012__SRS018665__bin.34	0.9665681002219548	0.963867003509383	0.9641702118852731	0.9626682664838304	0.965314606316705	0.9634371586886783	0.9635842582962866	0.9644884802135004	0.9657639534143267	0.9609224376383227	0.9655444262798436	0.9639066823333207	0.9631796717233724	0.9631216555745219	0.9605600795926934	0.9621599971727786	0.9639552940142121	0.9687616841096109	0.9663056517158768	0.9724395744101222	0.9668005038069513	1.0	0.9625249608383839	0.974278849832433	0.9648783158573627	0.9661317163229323	0.9664973441788623	0.9603353592140151	0.9652964716222849	0.9602347617191818	0.9620057492618765	0.96243637417013	0.9666241059090852	0.9645945920519103	0.963287594395846	0.96561318041246	0.9643558571892873	0.9639215547759546	0.967612449452845	0.9734942716471315	0.9631379292903748	0.9636777413690599	0.9728883871532665	0.9657330462634757
CM_cf__CF_TNFC022IS_t3M16__bin.14	0.9643609062895624	0.9603991513371104	0.9627765787796478	0.9601549279837877	0.9601511512408513	0.961903422169932	0.9601357483551207	0.9601206349822053	0.9610667421952738	0.9623325104700147	0.9587435899011697	0.9628731367571438	0.9586461264671147	0.9613764040644946	0.9615283930792163	0.9579409233764835	0.9640315370234902	0.9623459010205607	0.9596930162739287	0.9675446122083354	0.9607456183846037	0.9625249608383839	1.0	0.9696450705784763	0.9613445267749224	0.9615532659837794	0.9635348675294966	0.9615987602828104	0.961178595509347	0.964917625925538	0.9587517511108857	0.9590966571236502	0.9646417529669518	0.9599783538153319	0.9601376011265672	0.9669516278347599	0.9603623381725315	0.9609197694313052	0.965889689588072	0.9677433477495395	0.960147074254026	0.9604799200789368	0.9686573508202823	0.9609079153203269
HMP_2012__SRS049318__bin.75	0.974847444485449	0.9704949219479011	0.9743983392578341	0.9705071461310307	0.9713903736101256	0.9725216675529809	0.970636753310158	0.9726480203046713	0.972953312343994	0.9695881891271573	0.9725031628299903	0.9716760359896437	0.970039067704767	0.9720859824402058	0.9701802877763859	0.9708526411664169	0.9711505017675903	0.975487820689059	0.9737241180190832	0.9793832472976305	0.9767747656941745	0.974278849832433	0.9696450705784763	1.0	0.9734625483644161	0.9739848333548446	0.9743615499623526	0.967727071055511	0.9731951321295241	0.9689227425455085	0.9692671651268788	0.9697756422960441	0.9742991148684839	0.9719659593569383	0.9701432800817913	0.9700496138900124	0.9732799023153976	0.9730058831101509	0.9754100074578492	0.9798941980400059	0.9720629873423365	0.9733355688833427	0.9799162937989806	0.9729343106208378
HMP_2012__SRS024355__bin.9	0.9652439836861436	0.9619675973099654	0.9638803061193946	0.9608999639592379	0.964055643120148	0.962029016045847	0.9612415694611418	0.9644070503513561	0.9637621235198136	0.9597495095294868	0.9638406434882346	0.9627368727727204	0.9610655737704918	0.9632608617417887	0.959214862289526	0.9616143802222836	0.9620117296783559	0.9665189913039933	0.9640298927100249	0.9709369392995321	0.9649210621327994	0.9648783158573627	0.9613445267749224	0.9734625483644161	1.0	0.9816905423159799	0.9661299933410232	0.9591673948828419	0.981013314552246	0.9591513445954446	0.9597748668187864	0.9601318503436097	0.9663970819107499	0.9641768206004289	0.9606988769905825	0.9614405815499215	0.9634904882865378	0.9623982946136947	0.9663281147551386	0.9720508078560456	0.9615944332083675	0.9621930100457382	0.972035780014079	0.979176341548475
HMP_2012__SRS015893__bin.10	0.9661173865271035	0.9612637298492677	0.9652316978438035	0.9617601228167064	0.9644629557967915	0.9632099293288592	0.9621535901304191	0.9646592722133869	0.9641993109762741	0.961362073816846	0.9636919793704428	0.9629564823525698	0.9619340566564212	0.963597637667837	0.9602956479108056	0.9614727625144972	0.9629114571051067	0.9669950024591548	0.9645683397243331	0.9719297324724862	0.9662138018891374	0.9661317163229323	0.9615532659837794	0.9739848333548446	0.9816905423159799	1.0	0.9666480503026993	0.9597218309171602	0.9835649589485648	0.960488201991911	0.9607654444461629	0.961422981255029	0.9667924814494296	0.9641660358885059	0.9608971714023611	0.9622978128433037	0.9651897726549067	0.9638163074815594	0.9660578918759747	0.9726597464118949	0.962762835369973	0.9636004116459654	0.9728160902489857	0.9812701451537764
HMP_2012__SRS063603__bin.69	0.9670955803770451	0.963438518904001	0.9667848472842284	0.9637432106879008	0.9635099956158493	0.9655630393153959	0.9639764502410652	0.9645345258390079	0.967063846883477	0.9641513264083496	0.9656306093173813	0.9651562183462616	0.9630500676695745	0.9666488541251926	0.964123674987855	0.9632939258596096	0.9655905498874595	0.9682069221174039	0.9666039365218946	0.9717203186146856	0.9658188215241159	0.9664973441788623	0.9635348675294966	0.9743615499623526	0.9661299933410232	0.9666480503026993	1.0	0.9620021820567399	0.9654000417062741	0.9625048835354253	0.9629825031052542	0.9636427738892384	0.9676214937520113	0.9646380786479374	0.9636833721335382	0.9643901805246838	0.965628134679044	0.9653298984559032	0.9689954814765502	0.9730598534664007	0.9660155204709661	0.9654656330980141	0.9726184605172965	0.9671069950500818
HMP_2012__SRS022143__bin.95	0.9626887233338679	0.9612867934878225	0.9600819691068452	0.9600461301654899	0.9620990267164533	0.9577559161404572	0.959779401557314	0.960937398405701	0.9590973952939894	0.9577982014666588	0.9569089331955478	0.9600841001250291	0.9584973419634775	0.9583066083040511	0.9575401009625762	0.9578004195843413	0.9591443326320979	0.9622818866968578	0.958367239952221	0.9659167130601595	0.9600055842957195	0.9603353592140151	0.9615987602828104	0.967727071055511	0.9591673948828419	0.9597218309171602	0.9620021820567399	1.0	0.959009371836597	0.9613926189134618	0.9586147045649517	0.9598247591231607	0.9628630769512163	0.9610015833119769	0.9603811478673238	0.963942691869798	0.9576279743858541	0.9582229741784084	0.9630924299360619	0.9676018921635767	0.957845696806067	0.9571380431270919	0.9682302451254794	0.9597584690316953
HMP_2012__SRS022725__bin.68	0.9656359660080176	0.9607225950000583	0.9641893948138898	0.9614833099214823	0.9629248103537966	0.9619696618779938	0.9614460392936794	0.9643475176818904	0.9636272051639824	0.9599648339050526	0.9636653172695022	0.9620642987505265	0.9613938643869805	0.9630704776432054	0.9606442593611001	0.9613451789309488	0.9618454182227515	0.9671952126789303	0.9641564894901621	0.9711802869400098	0.9653190964320267	0.9652964716222849	0.961178595509347	0.9731951321295241	0.981013314552246	0.9835649589485648	0.9654000417062741	0.959009371836597	1.0	0.9598820492947	0.9601902320888883	0.9607582012695877	0.9661237719031702	0.9636375185546744	0.9607353425455651	0.9618817311718564	0.9633501990887777	0.9625710630771979	0.9659991504678016	0.9718322759835574	0.9619575117967556	0.9624779751229995	0.97180091667828	0.9802454035651246
HMP_2012__SRS012279__bin.14	0.962155750499387	0.9587168200613578	0.9602998776806163	0.9583035688399856	0.9606682090480695	0.9576075436431952	0.959008760951189	0.9599961781309467	0.9586766675953764	0.9584944127723012	0.9566628786007214	0.96050047610759	0.9562672515895618	0.9581022990387539	0.9581087731512046	0.9570393600782587	0.9605837600260532	0.9620031310299633	0.9579723933770298	0.9659629376256534	0.9600391489152701	0.9602347617191818	0.964917625925538	0.9689227425455085	0.9591513445954446	0.960488201991911	0.9625048835354253	0.9613926189134618	0.9598820492947	1.0	0.9570970793244882	0.9580335161009974	0.963370340369435	0.9607947588192594	0.9590809432354682	0.9899810192647767	0.9583904546884093	0.9578702009115045	0.9630862546767506	0.9670612816999016	0.957993232767823	0.9577681244764216	0.9681573971300169	0.9596337613211303
