	FerrettiP_2018__CA_C10031MS2525SA_t0M15__bin.35	HMP_2012__SRS015434__bin.38	HMP_2012__SRS021496__bin.28	HMP_2012__SRS057205__bin.47	HMP_2012__SRS019327__bin.12	HMP_2012__SRS075404__bin.33	FerrettiP_2018__CA_C10002MS2015SA_t0M15__bin.16	HMP_2012__SRS050244__bin.8	HMP_2012__SRS011306__bin.2	HMP_2012__SRS057355__bin.10	HMP_2012__SRS049389__bin.57	HMP_2012__SRS054687__bin.19	HMP_2012__SRS017808__bin.17	HMP_2012__SRS018439__bin.56	HMP_2012__SRS014888__bin.47	HMP_2012__SRS019071__bin.72	HMP_2012__SRS022143__bin.96	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.47	HMP_2012__SRS024441__bin.60	HMP_2012__SRS022719__bin.10	HMP_2012__SRS023926__bin.34	HMP_2012__SRS064329__bin.1	HMP_2012__SRS063193__bin.10	HMP_2012__SRS058336__bin.20	HMP_2012__SRS022077__bin.54	HMP_2012__SRS024081__bin.1	HMP_2012__SRS063288__bin.38	HMP_2012__SRS015797__bin.56	HMP_2012__SRS011115__bin.9	HMP_2012__SRS017209__bin.19	HMP_2012__SRS014573__bin.65	CM_cf__CF_TNFC046IS_t2M15__bin.39	HMP_2012__SRS023958__bin.2	HMP_2012__SRS015762__bin.51	HMP_2012__SRS017439__bin.21	HMP_2012__SRS013705__bin.34	HMP_2012__SRS022530__bin.50	HMP_2012__SRS050669__bin.55	HMP_2012__SRS013164__bin.43	HMP_2012__SRS018739__bin.68
HMP_2012__SRS049389__bin.57	0.9855631234727965	0.9855395397760511	0.9858772347891475	0.9845205921294822	0.9855267150411349	0.9701605063121401	0.9855343556721603	0.986801715170881	0.9871311963799849	0.9864900987278871	1.0	0.9852902496725097	0.9864040397201271	0.9848139219746435	0.9864491325562625	0.9854397489949995	0.9857438295487706	0.9854747831753261	0.9848639761061518	0.9758007309992939	0.9838881251636554	0.9853027224790016	0.9849782400643625	0.9862288671470633	0.9852710486780397	0.9855533796448354	0.9842889986379968	0.9842081904262984	0.9847006711388206	0.9842910304896693	0.9860837265166166	0.9867245427519847	0.9867701978839258	0.9853671732470729	0.9868636867279266	0.9844976488789269	0.9851192391906977	0.9851380730941556	0.9865101627043829	0.9855162538194708
HMP_2012__SRS054687__bin.19	0.9859258201349554	0.9898115288875342	0.9867337410413547	0.9873529520668933	0.9845842608837003	0.9705165659453626	0.9889256220117751	0.9868537914308378	0.9872797479798714	0.9854031744671474	0.9852902496725097	1.0	0.9861820915143324	0.9841811815568144	0.9855514675512935	0.9897431799188371	0.985922492255517	0.9865530999088278	0.9860612294584833	0.9771589558667702	0.9863506326451317	0.9866801649437655	0.9847588701012245	0.9871483511363732	0.9885355491220814	0.9867004642637447	0.9854411089912334	0.9861445073657144	0.9855831722437008	0.9865399815665632	0.986098750515707	0.9852706678681294	0.9857478539300202	0.9872822221387577	0.9853066810764202	0.9865639600191929	0.9864211587208572	0.9872147300068224	0.9856801717090772	0.9856576417379717
HMP_2012__SRS017808__bin.17	0.9860892083529902	0.9862858823891281	0.9862876209274066	0.9862919692910724	0.9843049945874371	0.970589884611237	0.9865575595818017	0.9865133145786913	0.9878466809643811	0.9851776694263397	0.9864040397201271	0.9861820915143324	1.0	0.9836369340287856	0.9853982572338927	0.9862547719164516	0.9860301092140928	0.9859712027625939	0.985534062365811	0.9763086244718595	0.9854096886058871	0.9859806883322172	0.9847551773646376	0.9864331466650573	0.9865905582879866	0.9861278251330701	0.98471766425448	0.9846385688590734	0.9850618492934338	0.9851356247433637	0.9858271935183597	0.9853662175659504	0.9854039787603076	0.9863050251594487	0.9855431703471065	0.9859704679792372	0.9857804162524372	0.9858496845458072	0.9851902394045154	0.9854426972289626
HMP_2012__SRS018439__bin.56	0.9832637867854052	0.9835601286851727	0.9836789188305496	0.9829744530656106	0.9853994289648298	0.9683323883484425	0.9835437737660384	0.9852524367249819	0.9819655506729023	0.985939165456895	0.9848139219746435	0.9841811815568144	0.9836369340287856	1.0	0.9861411426585724	0.9833346082695595	0.9841031878326137	0.9827130727794118	0.9823508706889909	0.9737417867742849	0.9830983591190333	0.983664233260266	0.984012659553425	0.9845804985919037	0.9828851357709274	0.9838668855544206	0.9821647744987014	0.9836389224422818	0.9827725264769784	0.982779688319671	0.9838135126502694	0.9847506838357876	0.9850587095331023	0.9829896373028882	0.9851148087053088	0.9833617925474779	0.9828561673236323	0.9828367668661304	0.9848393640619573	0.9845519911360906
HMP_2012__SRS014888__bin.47	0.9850717060520898	0.9855127418526339	0.9857954600023587	0.9854115627995557	0.9897869146575615	0.9700054571403105	0.9860495286129366	0.9870567091954361	0.987145937630572	0.9998432338146752	0.9864491325562625	0.9855514675512935	0.9853982572338927	0.9861411426585724	1.0	0.9854566389318272	0.9859550930421773	0.9853095659699487	0.9847594564818215	0.9757244115330695	0.9838212790663982	0.9856279693457474	0.9849528286058804	0.9863116616654916	0.9855129167133104	0.9856541861118782	0.9841890828811884	0.9842309604592819	0.9844578308484491	0.9848099685734316	0.9861908167316217	0.9872044173189556	0.9915165482172115	0.9854457645637965	0.9917599464644925	0.9842462058219512	0.9849893881528304	0.9856873032987369	0.9912805208715774	0.9875990166995794
HMP_2012__SRS019071__bin.72	0.9859985564936848	0.9998129920770313	0.9863709495940983	0.9865515188813446	0.9847386225741966	0.9701931464793843	0.9881588633779715	0.9870644824114225	0.9868128888146487	0.9853510065465434	0.9854397489949995	0.9897431799188371	0.9862547719164516	0.9833346082695595	0.9854566389318272	1.0	0.9859618254136702	0.9864444131607166	0.9866934233229924	0.9768046670297542	0.9852025740747229	0.9857536711099889	0.9845712113840379	0.9870593704862293	0.9875407802881492	0.9857911577922324	0.9847620934806189	0.9855478497833708	0.984523614672559	0.9860296105404467	0.9856675455146642	0.9849012297575158	0.9855526123137535	0.9866214691024022	0.9849779554142434	0.9855046861451712	0.9854219100242506	0.9865930432087825	0.9851283399612186	0.9854139201980979
HMP_2012__SRS022143__bin.96	0.9863637085572539	0.9860984345700108	0.9868077209104932	0.9864303292217582	0.9848262981779373	0.970266650379437	0.9859539476152247	0.9903712596791984	0.9877005393855244	0.9858236499151387	0.9857438295487706	0.985922492255517	0.9860301092140928	0.9841031878326137	0.9859550930421773	0.9859618254136702	1.0	0.9861362156306888	0.9858960498312415	0.9760483958061964	0.9846597380018376	0.9857652621049171	0.9844396664895234	0.9868052106398848	0.9859493918871626	0.9859039238948071	0.9852809875251483	0.9845462325451715	0.9853384790319789	0.9857341276784712	0.9855382592413898	0.9858133572829383	0.9859960816802655	0.986386013034115	0.9854918588861694	0.9850246902245074	0.9861068615537936	0.9864887513890688	0.9856235433540244	0.9865365351566449
FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.47	0.9865812965334225	0.9867298342307114	0.9866963466010753	0.9871596075532133	0.9841886299281203	0.9701089537743941	0.9867547141703423	0.9868734464941347	0.9870692210258364	0.9849954980963695	0.9854747831753261	0.9865530999088278	0.9859712027625939	0.9827130727794118	0.9853095659699487	0.9864444131607166	0.9861362156306888	1.0	0.985825678681607	0.9769378474635871	0.9848610705841607	0.9862912668602971	0.9843098693914196	0.9869763196467374	0.9862928382988111	0.9863407516889222	0.9850755315684788	0.9846006322001636	0.9856309547345319	0.9858230818440217	0.9854731028425812	0.9850383766827628	0.9852394145091665	0.9871014844588486	0.9847996055013739	0.9854047117050284	0.9860451686832868	0.98645940393357	0.9850896563095192	0.984989124338416
HMP_2012__SRS024441__bin.60	0.9858050512332313	0.9869946511701512	0.9861655490915763	0.9863226837684812	0.9836399177651025	0.9701784789744501	0.9867695857912596	0.9870459070663777	0.9875650085091541	0.9844884117834254	0.9848639761061518	0.9860612294584833	0.985534062365811	0.9823508706889909	0.9847594564818215	0.9866934233229924	0.9858960498312415	0.985825678681607	1.0	0.9764093886959758	0.9846041355477522	0.98602545056452	0.9846547849221071	0.9870521922318801	0.9859249031543201	0.9861549239783522	0.9849161182220578	0.9839972702516242	0.9845342596709563	0.985447613495901	0.9857057488315686	0.984310505510809	0.984811814361831	0.9863421881287674	0.9844862902571591	0.9850967170875023	0.9853817670932629	0.9860511957511521	0.9846672672004086	0.9846856745274339
HMP_2012__SRS022719__bin.10	0.9769187085964018	0.9769831387027119	0.9767811828836068	0.9783066341371061	0.973585196681224	0.9765368318307832	0.9771201550783507	0.9772054025893449	0.9784606066853947	0.9754506278723726	0.9758007309992939	0.9771589558667702	0.9763086244718595	0.9737417867742849	0.9757244115330695	0.9768046670297542	0.9760483958061964	0.9769378474635871	0.9764093886959758	1.0	0.9738568238740669	0.9773983248195123	0.9741822587158433	0.9779303433845113	0.9767589492559485	0.9773656572985532	0.9754209478405519	0.9737380803134775	0.9755404087400913	0.9760972290031869	0.9761143962223086	0.9758656248867797	0.976103478474979	0.9782600641999307	0.9756078400988298	0.9744274418775332	0.9764883827356384	0.9771157806884112	0.975930429783263	0.9761523616623855
HMP_2012__SRS023926__bin.34	0.9854410893338618	0.9855303756867134	0.9853171841031313	0.9855242989012264	0.9841746854583244	0.9686577753562897	0.9901932487533442	0.986502359642362	0.9845655966597107	0.9839111933517128	0.9838881251636554	0.9863506326451317	0.9854096886058871	0.9830983591190333	0.9838212790663982	0.9852025740747229	0.9846597380018376	0.9848610705841607	0.9846041355477522	0.9738568238740669	1.0	0.98581306482279	0.9840559771276253	0.9867180859912588	0.9966206249161861	0.9858617718203867	0.9836016432071123	0.9863529289576671	0.984333954217904	0.9867692368367896	0.9841292150015676	0.9835208366344478	0.9840127593815337	0.9856193328572134	0.983360972500008	0.9999388408736098	0.984513505000653	0.9868514527830667	0.9836558941646388	0.9835646810869355
HMP_2012__SRS064329__bin.1	0.9859204633829581	0.9858194153265546	0.9867568710806153	0.9874461014915485	0.9842672219312649	0.9707996928895258	0.9871290065231334	0.9880929938265586	0.9872723018587463	0.9854955213600803	0.9853027224790016	0.9866801649437655	0.9859806883322172	0.983664233260266	0.9856279693457474	0.9857536711099889	0.9857652621049171	0.9862912668602971	0.98602545056452	0.9773983248195123	0.98581306482279	1.0	0.9844943967156305	0.9938951573624791	0.9866845020348641	0.9998302327965425	0.9852026651350643	0.9847503810781147	0.9852318904765235	0.9868303366663609	0.9856099261137156	0.9850241372198916	0.9851116089390263	0.9873746806682951	0.9852182224714092	0.9858308098593246	0.985939683645505	0.9873717372790728	0.9848441600578265	0.9853215606931522
HMP_2012__SRS063193__bin.10	0.984614854306462	0.9846977889584982	0.9846461587838283	0.9846147224029274	0.9847389928117563	0.9691422025396818	0.9847073457259347	0.9859474152949685	0.9849568947056052	0.9847427793872355	0.9849782400643625	0.9847588701012245	0.9847551773646376	0.984012659553425	0.9849528286058804	0.9845712113840379	0.9844396664895234	0.9843098693914196	0.9846547849221071	0.9741822587158433	0.9840559771276253	0.9844943967156305	1.0	0.9854725494611933	0.9841639451566406	0.9847512139203408	0.9826807456875934	0.9839325958464483	0.9840084528808241	0.9847259992650079	0.9997246594955762	0.9847144663331687	0.9850658953220609	0.9845576602998798	0.9847314334306442	0.9845583190544507	0.9838264852989296	0.9847224841040878	0.9848493045990991	0.9847443181330997
HMP_2012__SRS058336__bin.20	0.9868090702586378	0.9871922938826064	0.9873130889148978	0.9881708546126875	0.9853586892268953	0.9717636076272643	0.988021042134803	0.9887249584330264	0.987942771431868	0.9861427064299317	0.9862288671470633	0.9871483511363732	0.9864331466650573	0.9845804985919037	0.9863116616654916	0.9870593704862293	0.9868052106398848	0.9869763196467374	0.9870521922318801	0.9779303433845113	0.9867180859912588	0.9938951573624791	0.9854725494611933	1.0	0.9879184299682392	0.9937505876936147	0.9860747065101387	0.985897890631013	0.9861921622074943	0.9874029567284086	0.9864587124320355	0.9861487112772732	0.9860711914130251	0.9881609959184819	0.9860568524182791	0.9869986922648242	0.9867259670096078	0.9879194988378198	0.9859165296559286	0.9861022020071454
HMP_2012__SRS022077__bin.54	0.9860906883413465	0.9875902704855446	0.9870114176265274	0.9871241387014108	0.9844671110170623	0.9702199304313037	0.9923176820795976	0.9874893394697011	0.9873563218390805	0.9855769396698009	0.9852710486780397	0.9885355491220814	0.9865905582879866	0.9828851357709274	0.9855129167133104	0.9875407802881492	0.9859493918871626	0.9862928382988111	0.9859249031543201	0.9767589492559485	0.9966206249161861	0.9866845020348641	0.9841639451566406	0.9879184299682392	1.0	0.9866372524070915	0.9854898630718607	0.9872518914514749	0.9851332553507635	0.9873907018052739	0.9853916372117488	0.9846378559723296	0.9854337985918619	0.9871321839059236	0.9850127892796	0.996469751978593	0.9860442772520167	0.9880281878370967	0.9852256481694766	0.9853836144670199
HMP_2012__SRS024081__bin.1	0.9859563014846722	0.9859490957451462	0.9866029786944892	0.9874037021528881	0.9844001432067873	0.9709033714255247	0.9871311942380402	0.9881012204934436	0.9873706143106856	0.9855676814944535	0.9855533796448354	0.9867004642637447	0.9861278251330701	0.9838668855544206	0.9856541861118782	0.9857911577922324	0.9859039238948071	0.9863407516889222	0.9861549239783522	0.9773656572985532	0.9858617718203867	0.9998302327965425	0.9847512139203408	0.9937505876936147	0.9866372524070915	1.0	0.9851043031492447	0.9849830477121185	0.9852249696144835	0.986805755417828	0.9856662263431005	0.9850451869299507	0.9852680716590884	0.987358092554472	0.9852983451644077	0.9859003847024872	0.9857743533894442	0.9873401936652173	0.985028485485867	0.9855220546392253
HMP_2012__SRS063288__bin.38	0.9850193084875767	0.9850147461524921	0.9983330787250437	0.9859102615012536	0.9830138047257113	0.9698086544525628	0.985489911738992	0.9858913209504734	0.9857762581395223	0.9840392943758631	0.9842889986379968	0.9854411089912334	0.98471766425448	0.9821647744987014	0.9841890828811884	0.9847620934806189	0.9852809875251483	0.9850755315684788	0.9849161182220578	0.9754209478405519	0.9836016432071123	0.9852026651350643	0.9826807456875934	0.9860747065101387	0.9854898630718607	0.9851043031492447	1.0	0.9833783458251975	0.9983720415081697	0.9843709479705093	0.984231189436453	0.9841884087241222	0.9844773834377175	0.985918359715404	0.9839816403907772	0.9836700700496481	0.9987731251514216	0.9853812031238031	0.9842686507101766	0.9844096428104869
HMP_2012__SRS015797__bin.56	0.9846464206034634	0.9855374661622027	0.9850780616701901	0.9850896615051344	0.9845086646862964	0.968697618565794	0.9877776910924304	0.9859015754396409	0.9851114127661597	0.98418061749106	0.9842081904262984	0.9861445073657144	0.9846385688590734	0.9836389224422818	0.9842309604592819	0.9855478497833708	0.9845462325451715	0.9846006322001636	0.9839972702516242	0.9737380803134775	0.9863529289576671	0.9847503810781147	0.9839325958464483	0.985897890631013	0.9872518914514749	0.9849830477121185	0.9833783458251975	1.0	0.9845748624405172	0.9853787275210563	0.9841824682674581	0.9837431195948938	0.9843562199972304	0.9850574008350431	0.9834374489360863	0.9869741281440381	0.9842146418217718	0.9855301716404521	0.9842740800488212	0.9843301171268309
HMP_2012__SRS011115__bin.9	0.9850441249492609	0.9847749571568525	0.999706792328666	0.9854746455738965	0.9836558463345076	0.9701343044854496	0.985434254457744	0.9863455581825846	0.9853745898602169	0.9842966802087582	0.9847006711388206	0.9855831722437008	0.9850618492934338	0.9827725264769784	0.9844578308484491	0.984523614672559	0.9853384790319789	0.9856309547345319	0.9845342596709563	0.9755404087400913	0.984333954217904	0.9852318904765235	0.9840084528808241	0.9861921622074943	0.9851332553507635	0.9852249696144835	0.9983720415081697	0.9845748624405172	1.0	0.9847280744828069	0.9842234635649504	0.9840873487160979	0.9846787570496517	0.9858828646343653	0.983882384971413	0.9846752337897986	0.9993526855082561	0.985219465421372	0.9845239703008866	0.9843612573224768
HMP_2012__SRS017209__bin.19	0.9853187929315984	0.9861103063351442	0.9858981548545936	0.9866652849900021	0.9839923315757073	0.970037207845019	0.9880899046778829	0.9870137602786541	0.9861957240346841	0.9847719137688403	0.9842910304896693	0.9865399815665632	0.9851356247433637	0.982779688319671	0.9848099685734316	0.9860296105404467	0.9857341276784712	0.9858230818440217	0.985447613495901	0.9760972290031869	0.9867692368367896	0.9868303366663609	0.9847259992650079	0.9874029567284086	0.9873907018052739	0.986805755417828	0.9843709479705093	0.9853787275210563	0.9847280744828069	1.0	0.9850885108800461	0.9840373088181521	0.9846152882686191	0.9869406019541493	0.9840946109939599	0.9869248917645985	0.9848676581809661	0.9998182937978891	0.9844941252603693	0.9846870420278695
HMP_2012__SRS014573__bin.65	0.9856388620023823	0.9858136967424627	0.9859857614690194	0.9858002756995382	0.9848457209856446	0.9702403965234035	0.9859350450100741	0.9867915664578241	0.9875241549515297	0.9860371090471409	0.9860837265166166	0.986098750515707	0.9858271935183597	0.9838135126502694	0.9861908167316217	0.9856675455146642	0.9855382592413898	0.9854731028425812	0.9857057488315686	0.9761143962223086	0.9841292150015676	0.9856099261137156	0.9997246594955762	0.9864587124320355	0.9853916372117488	0.9856662263431005	0.984231189436453	0.9841824682674581	0.9842234635649504	0.9850885108800461	1.0	0.9858106647530258	0.9863732983488951	0.9858354623768196	0.9860580108484387	0.9846688301490735	0.9851311508475914	0.9856094147816659	0.9859921326232334	0.9861272044333247
CM_cf__CF_TNFC046IS_t2M15__bin.39	0.9849315630521842	0.9851626104052267	0.9858165047651151	0.9850652872657132	0.9860264792064416	0.9697477878423135	0.9853504851529348	0.9868763719127938	0.9866847372495574	0.9871097588981461	0.9867245427519847	0.9852706678681294	0.9853662175659504	0.9847506838357876	0.9872044173189556	0.9849012297575158	0.9858133572829383	0.9850383766827628	0.984310505510809	0.9758656248867797	0.9835208366344478	0.9850241372198916	0.9847144663331687	0.9861487112772732	0.9846378559723296	0.9850451869299507	0.9841884087241222	0.9837431195948938	0.9840873487160979	0.9840373088181521	0.9858106647530258	1.0	0.9877269890542397	0.9850355809241567	0.9875319579486032	0.9837489075161912	0.9848299420648263	0.9847553304204011	0.9876474184427673	0.9866750722687055
HMP_2012__SRS023958__bin.2	0.9855723244837422	0.9856058453913732	0.9857703040615065	0.9855679963590205	0.9901111827427101	0.9700314868558226	0.9856838882384716	0.9873751460513581	0.9869899287176781	0.9915002323988887	0.9867701978839258	0.9857478539300202	0.9854039787603076	0.9850587095331023	0.9915165482172115	0.9855526123137535	0.9859960816802655	0.9852394145091665	0.984811814361831	0.976103478474979	0.9840127593815337	0.9851116089390263	0.9850658953220609	0.9860711914130251	0.9854337985918619	0.9852680716590884	0.9844773834377175	0.9843562199972304	0.9846787570496517	0.9846152882686191	0.9863732983488951	0.9877269890542397	1.0	0.9855948793960165	0.9914469087757019	0.9842208204421298	0.9852311063304818	0.9853970879118685	0.9998235251981271	0.9879316057390134
