	FerrettiP_2018__CA_C10031MS2525SA_t0M15__bin.35	HMP_2012__SRS015434__bin.38	HMP_2012__SRS021496__bin.28	HMP_2012__SRS057205__bin.47	HMP_2012__SRS019327__bin.12	HMP_2012__SRS075404__bin.33	FerrettiP_2018__CA_C10002MS2015SA_t0M15__bin.16	HMP_2012__SRS050244__bin.8	HMP_2012__SRS011306__bin.2	HMP_2012__SRS057355__bin.10	HMP_2012__SRS049389__bin.57	HMP_2012__SRS054687__bin.19	HMP_2012__SRS017808__bin.17	HMP_2012__SRS018439__bin.56	HMP_2012__SRS014888__bin.47	HMP_2012__SRS019071__bin.72	HMP_2012__SRS022143__bin.96	FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.47	HMP_2012__SRS024441__bin.60	HMP_2012__SRS022719__bin.10	HMP_2012__SRS023926__bin.34	HMP_2012__SRS064329__bin.1	HMP_2012__SRS063193__bin.10	HMP_2012__SRS058336__bin.20	HMP_2012__SRS022077__bin.54	HMP_2012__SRS024081__bin.1	HMP_2012__SRS063288__bin.38	HMP_2012__SRS015797__bin.56	HMP_2012__SRS011115__bin.9	HMP_2012__SRS017209__bin.19	HMP_2012__SRS014573__bin.65	CM_cf__CF_TNFC046IS_t2M15__bin.39	HMP_2012__SRS023958__bin.2	HMP_2012__SRS015762__bin.51	HMP_2012__SRS017439__bin.21	HMP_2012__SRS013705__bin.34	HMP_2012__SRS022530__bin.50	HMP_2012__SRS050669__bin.55	HMP_2012__SRS013164__bin.43	HMP_2012__SRS018739__bin.68
HMP_2012__SRS049389__bin.57	0.9155063628733633	0.903013897939537	0.8366914986459374	0.930465959495083	0.7486922081310594	0.9201739266788256	0.8614852402673936	0.8587790429405587	0.4627057603251293	0.879927354892941	1.0	0.8734896128550478	0.8257664560061386	0.5954190010912189	0.9184558030613255	0.9110592278693982	0.8853230406578675	0.9073280044831233	0.9415760852101914	0.5938580052928618	0.5890268871725861	0.9258710150906971	0.7268961054150938	0.7812893221203837	0.8717836995793216	0.9108185556065391	0.6933710054509536	0.6783876307952531	0.8142055116197469	0.8165784951460678	0.9181682173800719	0.9461993061955274	0.9073006918765238	0.9003700376207057	0.9346717795866221	0.6534133046454567	0.9035501890032377	0.8819070368842292	0.9215867917519784	0.9455997141494725
HMP_2012__SRS054687__bin.19	0.9361353149403757	0.9496125032691968	0.8679251394426567	0.9492176153109019	0.7567641791826508	0.9284911661909748	0.9156524834352082	0.9004896128271738	0.4767941300215121	0.9006808543776569	0.9367049046393822	1.0	0.8508309014644279	0.5941061766196695	0.9427409014678737	0.9615266795746099	0.9201261573990323	0.9497720435176178	0.9567494311856046	0.615583119607979	0.611031915285851	0.9577976416298742	0.734709032011079	0.8135587847236939	0.9164777510269326	0.937703151074967	0.7133998991760763	0.7021907322621739	0.82710075397412	0.8400710660493182	0.9354365079775293	0.946057133327062	0.9316264938807872	0.9357831548239905	0.9526909753629196	0.6800780403357719	0.9279060704203076	0.913675287008772	0.9412519740090672	0.9515938346480759
HMP_2012__SRS017808__bin.17	0.9060117182652245	0.9017360485116409	0.8474701753899362	0.9099186363941851	0.7476433855310681	0.9067929596531672	0.86866788208909	0.8667409148240642	0.4528131268466473	0.8758199567525818	0.9138358667672288	0.8780296217433311	1.0	0.6064186251929545	0.9158147508472931	0.9106124015047342	0.895611642310213	0.9028771516586178	0.9299677724592675	0.6049560645062871	0.600890906769846	0.9164747344686047	0.7269189752758615	0.7895402552671564	0.8699039290005551	0.895332500530725	0.7052867319467276	0.6802891411003023	0.8083042723627236	0.8097085155311285	0.9225564693152065	0.9199574282116684	0.9078174277636192	0.8981929036825734	0.9230023849731401	0.6537532479123929	0.903516866386387	0.8707978938841636	0.924008717757791	0.9273310383256329
HMP_2012__SRS018439__bin.56	0.8927663416378523	0.8716743348190927	0.8081819369891854	0.8891788813768494	0.9067284267689448	0.9017134502951971	0.8437252715847201	0.8335167594328806	0.2577447062940444	0.8883545410286446	0.8870577129198834	0.8253690981515532	0.8163769906598696	1.0	0.8857920010263564	0.8886321934107345	0.8647133981156977	0.8859250826853581	0.9193874605482294	0.5559696937637839	0.8528442374923586	0.9056546779878628	0.9051209152188451	0.7914509874132516	0.8394221383733305	0.8984261418334536	0.6556392395579965	0.8401761082040056	0.8956515328565691	0.9034186188900319	0.9022658827933553	0.9168747064903159	0.8838407749756695	0.882289751323995	0.9306845615222626	0.8374029353601319	0.8776826366253172	0.8463165342472245	0.8986190623679057	0.9224354135081714
HMP_2012__SRS014888__bin.47	0.9231608773014373	0.9092424644409575	0.844270951244526	0.919988829722021	0.772655652504458	0.9206342668061762	0.8730386334637398	0.8729400340297784	0.46342025868080444	0.9310241821598595	0.9270750153575105	0.8873683097527165	0.8353207822308252	0.6001491316438666	1.0	0.9211230475528205	0.8897535079019013	0.911437599207572	0.9397019053691933	0.595502308978192	0.5932607935567865	0.9389643556559425	0.7442690700711149	0.7926093886121546	0.8778875201009866	0.919676814407972	0.7046042043577058	0.6823489498835943	0.8194813021093144	0.8262652026380538	0.9338310226253267	0.9480595047583957	0.954770428732394	0.9074427004309185	0.9727388782108873	0.6558947866197974	0.9160023637916931	0.8907138793622952	0.9629240181085644	0.9458737758588367
HMP_2012__SRS019071__bin.72	0.8989536857369703	0.9620422793771686	0.8335004301560268	0.9169168865826728	0.73578116621567	0.8984525547631527	0.8835187879456788	0.8645759733376631	0.456405911622953	0.8752209394275878	0.9044351845619761	0.8901170655990334	0.8168709203361246	0.5921390381666581	0.9059242229997745	1.0	0.8912389482437927	0.917696494539395	0.9276779644959391	0.5886247415794207	0.6008805997239474	0.9297832887653198	0.7251304583322833	0.7835544827617006	0.8929933851349433	0.9119639517446918	0.6857730160588393	0.6875883797583917	0.8068502147909238	0.8283423856960441	0.9188990812811473	0.9218251630270607	0.9019623855110308	0.9018733877123706	0.9250045216623513	0.6699164154366203	0.8969609644171489	0.8872796626632543	0.9123512038148476	0.9148836537200921
HMP_2012__SRS022143__bin.96	0.9233601798239357	0.9308431780094312	0.8528974744922787	0.9278934415192243	0.7495413743038956	0.9222489457608454	0.8884739629926394	0.8950527086246962	0.46233669792165233	0.8803783528671438	0.9183272960948822	0.8900164918600605	0.8394686741317776	0.6020585494362504	0.9143423187528581	0.9312344763867761	1.0	0.9304708779349045	0.9409052791283978	0.6049019620913865	0.6058025483056847	0.9399403653273641	0.7388213319610115	0.8025936349686095	0.8999992667321719	0.9251630187703231	0.7059172713904225	0.6885731541315643	0.8242610326810805	0.8286169768833984	0.9332989586263627	0.9337292535200189	0.9120441907189625	0.9098897165186577	0.9329789872104759	0.667950996377657	0.9150462558678092	0.8929045671919975	0.9354274351491266	0.9429617620825873
FerrettiP_2018__CA_C10035MS2597SA_t0M15__bin.47	0.9260161091043154	0.9283384675558032	0.8396606239357484	0.9264915141341071	0.7469488335981522	0.9180686125624722	0.8868197616206593	0.8725309281721897	0.47757249926704326	0.8825372115884288	0.9188267875928724	0.8968992593638684	0.8262035052416578	0.6021949980622608	0.9144072454199558	0.9361330275035313	0.9083984642562775	1.0	0.9376933061605138	0.5987112976865249	0.5966105345979996	0.9415310384817757	0.7306750783962743	0.791425723739892	0.8923801457062726	0.9264319664815049	0.6925043822842154	0.6810585425012422	0.8147241495667827	0.8275786330006583	0.9218116543541862	0.9300646986872508	0.9103700447323267	0.9074323605372825	0.9337153277284783	0.6610144121589148	0.9015856270839645	0.8918705739905616	0.9196672880664877	0.9381335683133599
HMP_2012__SRS024441__bin.60	0.9068947748054998	0.9045257967489643	0.8243156786952541	0.9079776650769754	0.744839000977713	0.9069433181624971	0.847908683721981	0.8561224686661966	0.4576670809448031	0.8673300718006038	0.9118353060814246	0.864000806566547	0.8138004407487875	0.5976272256040069	0.9015596731662903	0.9049558411039008	0.8784380988180938	0.8967109386231485	1.0	0.5811402212207908	0.5860157168453539	0.9203739581070829	0.7293913223148211	0.7713408733198864	0.8672171151429757	0.905651318045495	0.6815627351318855	0.6666378310828094	0.8069247098756481	0.8199355742523545	0.9195991314473202	0.9262178314686668	0.8952431244247145	0.8884955978021062	0.9206060949296464	0.6475615364843781	0.8921509748190671	0.8772105120017226	0.9112789245281492	0.92667899336014
HMP_2012__SRS022719__bin.10	0.9372404243165973	0.9243234273172909	0.8694791866405133	0.9406483946972062	0.7413140012638227	0.9345574571360198	0.8915596574423121	0.9002430000258026	0.47113773897152755	0.8901572088236887	0.9350441654950082	0.9038391777967897	0.8607209658479477	0.5875860024294943	0.9289157888292843	0.9335921353595646	0.9182031455930886	0.930888424891338	0.9448643414284436	1.0	0.5809597868601898	0.9537713067714692	0.7141306817003222	0.8138623849822645	0.9045662047322016	0.9315845898621988	0.7691808374520565	0.6683001584078869	0.8133756766232761	0.8155385438110884	0.9344871323315506	0.9356087876661423	0.9225850386255194	0.9286496676267605	0.9403023359471562	0.6479934916670166	0.9275533089844238	0.9020233812267175	0.9363201306523562	0.9471977083220552
HMP_2012__SRS023926__bin.34	0.9247903055175235	0.9392199015486495	0.8505969582577831	0.9434829839143409	0.9353157088755752	0.9266638313705075	0.925552692661162	0.8760497396782463	0.2844499888734057	0.9215415427491863	0.9292201600708858	0.8988813083861065	0.8565804807601162	0.9030754514888093	0.9271981106586691	0.9548625244645675	0.9213377663982936	0.9294051808869949	0.954622757763144	0.5820765012918508	1.0	0.9504671395426995	0.9432310514606252	0.8379542070945598	0.9261001515143067	0.9453159572596845	0.6916255523378267	0.9175673970004324	0.9391621142252621	0.951112938226872	0.9377463248022685	0.9469294401574249	0.9201034494469905	0.9347723052731947	0.9494082121869409	0.9448683589566043	0.9237668616059502	0.8969185670163138	0.9353081052803928	0.9529099212216848
HMP_2012__SRS064329__bin.1	0.9166784475248735	0.924000091699653	0.843805242672943	0.9266539688119291	0.7550835995170485	0.9111096040103315	0.8792350593245811	0.8816405832097935	0.4626788780038004	0.8894490633899323	0.9174480241271976	0.8850334703733704	0.8206170113045295	0.6023715185971991	0.92177191749069	0.9280724478203501	0.8979156796217899	0.921289857508928	0.9417471585843611	0.6002410936711956	0.5970140937272342	1.0	0.7401906843341332	0.8014747087262408	0.897373441742701	0.9752697498127799	0.6940683060526865	0.6863865496986647	0.8195847534043497	0.8330149317601748	0.9309049482151681	0.9386936874977712	0.9140331672550728	0.9103406642111538	0.9427042737132756	0.6609513584284717	0.9104132597698339	0.8976730576230431	0.9303197261237028	0.9402955658123315
HMP_2012__SRS063193__bin.10	0.9139978479266098	0.9135931224129072	0.8281003105319111	0.9102357586704969	0.9297433668638863	0.9174533636648582	0.8767639085013361	0.8689674894739053	0.33007546797902215	0.9202052548074282	0.9137365131887201	0.8612296385098346	0.8257026551932504	0.76370573466163	0.926876763100666	0.9181929369339094	0.8953489687173837	0.90699229971338	0.9467781910304425	0.5701338421618967	0.7515938591587525	0.9389906581919352	1.0	0.8106740901350378	0.870093208043455	0.9337465949739715	0.6671225550862929	0.8350153811851914	0.9247279210518663	0.9342413941299451	0.9902082276415408	0.9497877816517971	0.9314058920279575	0.9017979183698529	0.9575890476913681	0.8083228853293868	0.9073061437494547	0.8847182593410002	0.9481365661827195	0.9421412160830326
HMP_2012__SRS058336__bin.20	0.9582989985192558	0.9561709946577457	0.8944580952534686	0.9621801940912754	0.799907793061172	0.9480928478991031	0.9349295396464246	0.9320160838508327	0.4504218408394847	0.9288660081994096	0.9572918877185633	0.9295577570957413	0.8741698127395973	0.6509195693282398	0.9621329488621577	0.9670988161526713	0.9480526894543531	0.9575761465137549	0.9759281620542856	0.6333356824711145	0.6508325593646147	0.9910403360080695	0.7901874808804463	1.0	0.9217748930190843	0.9713902577975297	0.7378129947215267	0.7314935516167907	0.8591127582197841	0.8739918557099206	0.9725520967235828	0.9642018961872706	0.9533803764578598	0.9533311626775288	0.9778695472607807	0.7093036486309316	0.9534858908028894	0.9312751211741699	0.9681543533132095	0.9740631566348641
HMP_2012__SRS022077__bin.54	0.9150777033180574	0.9470738256991298	0.8420609720978997	0.9322027229486728	0.7469524635531973	0.9156397409810254	0.8966393403977544	0.8829316590015402	0.4815953864746671	0.8845051609439112	0.9202534019898915	0.9021433748920105	0.8297724612399222	0.5947711841899518	0.9180808906855401	0.9495461808743705	0.9158937942155233	0.9302062512020042	0.9452910435889548	0.6064423694313922	0.6196880741849012	0.9559626361974641	0.7306608335049068	0.7941290298727937	1.0	0.9343572571883667	0.7030117688719324	0.6860634671787982	0.8153975933119892	0.8314246552389067	0.938902062647696	0.9465301042907183	0.9109053283680455	0.9184723158292124	0.9367366743312278	0.6828479469344186	0.9178919619116879	0.9009979306024251	0.9276877662004728	0.942865496619803
HMP_2012__SRS024081__bin.1	0.9173226785047871	0.9288597747064201	0.8419993212325481	0.9370739011314091	0.7654458604937838	0.9145643730308267	0.8793136516778689	0.8823690804521476	0.45526311341007825	0.9047625549222993	0.9214635500577992	0.8846400907103783	0.8185018744124175	0.6100978361361747	0.921774976886798	0.9293795779418783	0.9023371315703584	0.9255299782456332	0.9461202328614469	0.598575693623617	0.6062332827508546	0.9957264957264957	0.7514960190679041	0.8020612685149426	0.8954896422947541	1.0	0.6937120387599621	0.6959037294500553	0.8350198493968461	0.8448873337052251	0.9294891299683632	0.9354514258667613	0.9153351381785887	0.9187787127084251	0.944240619160747	0.670352100863283	0.909817551990076	0.899376626213687	0.9307166327933101	0.9442809291052102
HMP_2012__SRS063288__bin.38	0.9349991215402613	0.9104365302125873	0.8892082292394252	0.9183328119710494	0.739187017650613	0.9145640054335948	0.878823549577268	0.892133714427737	0.4747393545677764	0.8945835458063189	0.9246757198013396	0.8871800585354148	0.8499209386235179	0.5868938092156855	0.9309200687341181	0.921241156481533	0.9075736084983481	0.9119624790562343	0.9385742384182583	0.6514824543736583	0.5846706633013803	0.9341035211237428	0.7077514430308146	0.8030407562467058	0.8881527920021597	0.9144431636549067	1.0	0.6564009718764329	0.8531073906317626	0.8228956604088908	0.9252533606441466	0.9250806683150286	0.9236682764619927	0.9052887561438617	0.9440643975266002	0.638527101554231	0.9674922759820537	0.8894070611022313	0.9370722865235706	0.9315838414830114
HMP_2012__SRS015797__bin.56	0.9219809046494278	0.9476208291180852	0.8580373804880317	0.9344232101706096	0.9124389849756382	0.9276311449462403	0.9079876829897306	0.8790772425304328	0.3166972525806173	0.9142002023319085	0.9347207310513068	0.9022232159262219	0.8470060854531327	0.7770430763304873	0.931437818357304	0.954336743164657	0.9146571093986935	0.9266571182534816	0.9484903693110753	0.584825106866224	0.8014167660985582	0.9544248483064111	0.9152711889545373	0.8225872362656702	0.8955081873584617	0.9477784443465499	0.6781868935853701	1.0	0.9345808253990743	0.9335780206449384	0.9356358734030943	0.9387549725169514	0.9175849450892452	0.9248799622786026	0.942895028700582	0.8860313503773246	0.9251739412440535	0.8883654725246993	0.9358780518580666	0.958381167636635
HMP_2012__SRS011115__bin.9	0.9060378738296503	0.8862999302329779	0.8595442241861133	0.9115693261553416	0.8440004431674866	0.8951682355102462	0.8517388837347267	0.8497644522333058	0.3954887532091591	0.891404143615999	0.8969193134302048	0.8496356080119868	0.8046059685315687	0.6622610674177388	0.8943381813921335	0.8953264590457669	0.8753633920294275	0.8862588699866235	0.917891542190996	0.5690638653195602	0.6558075293872785	0.9111339459569285	0.8103724553708749	0.772390665590133	0.8509226343546126	0.9092218127603211	0.7046918764780361	0.7471920631959668	1.0	0.9118790478412044	0.9062035306856318	0.9042577705631306	0.8962602256826886	0.8854496999593291	0.9230874331930323	0.7303739986697896	0.9613180622253875	0.8760023036214075	0.9068516454362775	0.91235478035069
HMP_2012__SRS017209__bin.19	0.91363222922195	0.9135757163454196	0.8399984548378062	0.9319366783948769	0.8552415514143779	0.9064032308196907	0.8822014126073074	0.8650343744936643	0.39277808359112865	0.902030994093689	0.9089584712623081	0.8720011960699944	0.8144489118231019	0.6750033889842096	0.9111900145323935	0.9288062942468104	0.889209724649951	0.9096745394826496	0.9424641688690593	0.5765554543331248	0.6711115117087169	0.9357673930002006	0.827287707412093	0.7940009077827889	0.8767389781112753	0.9296053433997788	0.6868582167039902	0.7542108352352778	0.9214335099181886	1.0	0.9255002909697788	0.9341489071375405	0.9138182209674933	0.9016271774	0.9301833485166979	0.7370945871752254	0.9188947225915232	0.9350055421963408	0.9197105825368773	0.9215805149324546
HMP_2012__SRS014573__bin.65	0.9113144409111015	0.9163008148152649	0.8313133790958643	0.9076191959564028	0.7626753394370652	0.9116176339366384	0.865107567960173	0.87754967584252	0.45861814981253524	0.8897554338874495	0.9138794283212349	0.8682322471368568	0.8297526386268554	0.6027982669384316	0.920827601823124	0.9213054186798246	0.8955538405889109	0.9060235946859345	0.9451575628269999	0.5907319520993398	0.591654963778348	0.9350632819493648	0.7840514072090219	0.7900362712247111	0.8852954900677099	0.9144599086391143	0.6905633729392548	0.6758799393997738	0.8187909954230006	0.8275554486633121	1.0	0.943941592486186	0.9244278590894422	0.8955586379469099	0.9436898911031717	0.6557662164292881	0.911729892113815	0.8869806420208263	0.945644654575832	0.9343107363912546
CM_cf__CF_TNFC046IS_t2M15__bin.39	0.900460769184288	0.8988045423820299	0.8173557540731752	0.8976013515311645	0.7427037573806194	0.9028543143455854	0.8542304384429965	0.8508012036291718	0.45578265795910905	0.8779855523171991	0.9219397452792057	0.8595917291352211	0.8099844490008945	0.5996539769637323	0.9151639304484931	0.9047688373882712	0.877092003868495	0.8948778133548235	0.9319059100371414	0.5789815113116533	0.5848628384346058	0.9230236502299463	0.7362034585396964	0.7667528593393815	0.8736865636174248	0.9009379127847873	0.6758895644248745	0.6638473240666035	0.7998210398411776	0.8176923219016113	0.9240562090189534	1.0	0.9065286957730525	0.8857350657027364	0.9338821110911779	0.6426604575381332	0.8884849031326482	0.8797003262672874	0.9228414339730627	0.9272105540156925
HMP_2012__SRS023958__bin.2	0.9170833461149115	0.9121001623206038	0.8462040018196616	0.9178032481090335	0.7734710567417222	0.9265654278652328	0.8735792052099236	0.8786805234203111	0.4595046969852228	0.9197612771048322	0.921456603877028	0.8823084248113602	0.8331269788330539	0.6025158714567018	0.9606517756385948	0.9227440079417656	0.8929842515727868	0.9130031400258329	0.9388660923550063	0.5950871094466414	0.592347826881519	0.936816688672737	0.7525129670470246	0.7902370063564148	0.8763915875242224	0.918877227013229	0.703421916740691	0.6763413967142968	0.8263012897536995	0.8337528954353776	0.9432569723780849	0.9448987796910622	1.0	0.9059914381918777	0.9780883501843485	0.6595558668096463	0.9168425085484283	0.898994095237225	1.0022693556061306	0.942585694770692
