	SchirmerM_2016__G88826__bin.15	LeChatelierE_2013__MH0125__bin.25	CM_madagascar__A27_02_1FE__bin.18	LeChatelierE_2013__MH0077__bin.23	XieH_2016__YSZC12003_37583__bin.34	SchirmerM_2016__G88820__bin.25	SchirmerM_2016__G88863__bin.21	LeChatelierE_2013__MH0431__bin.18	ZeeviD_2015__PNP_Main_640__bin.3	LeChatelierE_2013__MH0111__bin.22	VatanenT_2016__G69170__bin.2	KarlssonFH_2013__S198__bin.15	LiJ_2014__MH0364__bin.50	BritoIL_2016__W1.9.ST__bin.62	ZeeviD_2015__PNP_Main_749__bin.39	VatanenT_2016__G80409__bin.3	ZeeviD_2015__PNP_Main_82__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES7__bin.47	FengQ_2015__SID532779__bin.88	SchirmerM_2016__G89093__bin.27	ZeeviD_2015__PNP_Main_25__bin.9	NielsenHB_2014__O2_UC57_2__bin.33	Bengtsson-PalmeJ_2015__TRAVELRES4__bin.85	ZeeviD_2015__PNP_DietIntervention_35__bin.69	ZeeviD_2015__PNP_Validation_33__bin.5	NielsenHB_2014__O2_UC57_0__bin.17	ZeeviD_2015__PNP_Main_409__bin.44	CosteaPI_2017__SID713B040-11-0-0__bin.75	ChengpingW_2017__AS9raw__bin.10	ZeeviD_2015__PNP_Main_359__bin.26	CM_madagascar__V30_01_1FE__bin.40	NielsenHB_2014__MH0111__bin.30	NielsenHB_2014__V1_UC43_0__bin.58	CM_madagascar__A42_02_1FE__bin.10	NielsenHB_2014__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES20__bin.85	LiJ_2017__H2M514903__bin.46	ZeeviD_2015__PNP_Main_40__bin.3	LeChatelierE_2013__MH0161__bin.61	LeChatelierE_2013__MH0060__bin.19	Bengtsson-PalmeJ_2015__TRAVELRES19__bin.62	CosteaPI_2017__SID713A057-11-0-0__bin.57	SchirmerM_2016__G89251__bin.2	LiJ_2017__H1M513730__bin.47
VatanenT_2016__G69170__bin.2	0.9801382166802125	0.9789862480113831	0.9728387389446522	0.9788910309737905	0.9813629565199464	0.9814283027602569	0.9783208883369221	0.979282787522145	0.97730532762792	0.9803618258413159	1.0	0.98118429262819	0.981945263579244	0.9808898144206541	0.9820575527838917	0.9820052255720879	0.978966632257213	0.9790909026713649	0.9807807638785108	0.9804770853243372	0.9820332526629197	0.9782868315729608	0.9806146301938794	0.980668891284741	0.9817864104427252	0.9789838575530746	0.9825851242551774	0.9818519786974482	0.9736824105051476	0.9815777772134477	0.972550265244434	0.9800402943619995	0.9781914677182915	0.9676898494659827	0.9762695246825968	0.9827248663782133	0.9731855219424098	0.9814023934424099	0.9841292966180666	0.9763973055151717	0.9826340836330824	0.9819278210621007	0.9816154240872262	0.9758435100171011
KarlssonFH_2013__S198__bin.15	0.9808542446784853	0.9795534813145249	0.9734717770648434	0.9785934541520152	0.9828444185094682	0.9816960493290212	0.9802719427340782	0.9798051645763733	0.9768518584716135	0.9805767979878388	0.98118429262819	1.0	0.9819909610255152	0.9810727264285374	0.9826439453084737	0.9818691696620505	0.9797731577137634	0.9782915383696292	0.9833667172818493	0.9805913552293412	0.9822598050016667	0.9787571171260211	0.9806440267995855	0.9822780702983858	0.9812470346454895	0.9796068991648279	0.9829452954801081	0.9815400738333852	0.9755520454502029	0.9821310259166692	0.972465213159086	0.9809913063892634	0.9782472916554452	0.9706685010782276	0.978173658028705	0.9811592024004525	0.9744247576599627	0.9820551946104589	0.9809103831455761	0.977695984092008	0.980569701656396	0.9815744655480352	0.9800960906368439	0.9760427328902527
LiJ_2014__MH0364__bin.50	0.9806646506199665	0.9841465124526787	0.9734369350293778	0.9796862345741004	0.9819901945163473	0.9811066448094716	0.9789796277541419	0.9814438880301671	0.977451907014994	0.98138678356939	0.981945263579244	0.9819909610255152	1.0	0.9806775501242816	0.9827158235220251	0.9829942981703269	0.9795152295152295	0.9790510793977556	0.9813034659591025	0.9807106179046337	0.9826576352832174	0.9798576928829236	0.9805639285249599	0.9822845187278026	0.9825312187064029	0.9798764210045826	0.9821316755722268	0.9813032111404301	0.9755387668795595	0.9826318010663438	0.9721345319372658	0.9809252607187998	0.9783697057293715	0.9717064996041422	0.9780861013991573	0.9816479465493472	0.9739496760985488	0.9822191913665558	0.9807256300317504	0.9775087679132962	0.9813635406542294	0.9816517399048091	0.9817258277454147	0.9755168509599189
BritoIL_2016__W1.9.ST__bin.62	0.9799523283876914	0.9788422718732299	0.9750312341854676	0.9779641429944836	0.9800897616843841	0.980887641034576	0.9787307019065491	0.9793193983332205	0.9771420322773356	0.9795242132475821	0.9808898144206541	0.9810727264285374	0.9806775501242816	1.0	0.982066960667552	0.9804224687425678	0.9790959661463978	0.9793697428933916	0.980647297840356	0.9794520490011072	0.9809361132331357	0.9783062610588719	0.9793802237600608	0.9807522614206331	0.9805735913635557	0.9790490381289413	0.9802198793611503	0.9808259034021461	0.9763126879505267	0.9812908502891089	0.9737987662304001	0.9788771906663586	0.9775636291368675	0.9729346077410808	0.9775680023332012	0.9800555741958644	0.9751694931855458	0.9807405203047906	0.9802168680198208	0.9774537803436916	0.980579558928148	0.9807187582784687	0.9800554851099674	0.9761143499516353
ZeeviD_2015__PNP_Main_749__bin.39	0.9819763624839176	0.9800632390499806	0.9739499986481709	0.9797822915866297	0.9829222164179029	0.9828549222770792	0.9800461107756491	0.9814266082624753	0.9783199625919707	0.9806029322081682	0.9820575527838917	0.9826439453084737	0.9827158235220251	0.982066960667552	1.0	0.9830070886656661	0.9807862698611133	0.9800736829151205	0.9826267855270471	0.9811512603113778	0.983242580853535	0.9800533934998381	0.9806753509682137	0.9829956016336789	0.9824371390692762	0.9799313601175621	0.9829582409163131	0.9821294460040694	0.9758948882792247	0.9951940233779039	0.973243281459434	0.9797307157022509	0.9787709869045044	0.9699744295595247	0.9790398390427489	0.9822554077678549	0.9741287732588129	0.9827244283199094	0.9816112370325167	0.978407515707015	0.9822084335823731	0.9823149872433283	0.9809752329570072	0.9761297784573999
VatanenT_2016__G80409__bin.3	0.9804596250839759	0.9800606514868881	0.9735916735157771	0.9792481185130106	0.9815214332614202	0.9817042133384992	0.9798528622049307	0.9793788341380728	0.9774086009556617	0.9800783251042472	0.9820052255720879	0.9818691696620505	0.9829942981703269	0.9804224687425678	0.9830070886656661	1.0	0.9797523851417619	0.9785067739241149	0.9817220994028845	0.980947242453217	0.9831373533245483	0.9792215886998875	0.9808252328623555	0.9816933007848551	0.9819344689241606	0.9796863039364756	0.9830063979815952	0.9820926238852075	0.9741588111992308	0.9830806194835016	0.9722523674147853	0.9800732081060931	0.9786430272897316	0.969385703903494	0.9766454091535964	0.9832160928656263	0.973702559947776	0.9819184595406734	0.9824031850386998	0.9767241924089411	0.9829318069142167	0.982203355179383	0.9810008778743432	0.9757726085543604
ZeeviD_2015__PNP_Main_82__bin.1	0.9786849617299291	0.9776912130184483	0.9719683276947292	0.9770311751220713	0.980194855228387	0.9797201409160494	0.9781804261834885	0.9783211802611498	0.9756527316747524	0.9775416878941788	0.978966632257213	0.9797731577137634	0.9795152295152295	0.9790959661463978	0.9807862698611133	0.9797523851417619	1.0	0.9772667503943171	0.9790642780242312	0.9784666154545597	0.9797720647958639	0.9776053379356031	0.9771413897992401	0.9803720373340116	0.9788308528690948	0.9775445482200392	0.9802047183453722	0.9796065504436213	0.9733351295045345	0.9808716899399045	0.9713378103192468	0.976971498718887	0.9760363576548722	0.9700364864392516	0.9760022336080951	0.9788755713904383	0.9723500486029384	0.9799851872152531	0.9783556004915384	0.9752845472878285	0.9785893196958044	0.9796560244466599	0.9794550235932633	0.9738278966764531
Bengtsson-PalmeJ_2015__TRAVELRES7__bin.47	0.9789901494799201	0.977531228189822	0.9694406976086394	0.9769070930373874	0.9795618416652734	0.9787352701096216	0.9757803694949091	0.9783154870457347	0.9740555890516298	0.9773261121058029	0.9790909026713649	0.9782915383696292	0.9790510793977556	0.9793697428933916	0.9800736829151205	0.9785067739241149	0.9772667503943171	1.0	0.9786293405013752	0.9778018527098683	0.9798523421779288	0.9808142044756348	0.9783628452965721	0.978815415061419	0.9778286672485585	0.981719642984811	0.9798163704151474	0.9786882324011922	0.9727410714923357	0.9796172123230354	0.9693876350613801	0.9762546592790778	0.9808366568786431	0.9684399282725642	0.9759385708372414	0.9790589860888261	0.9719280472324634	0.9785091756119548	0.9783077817251538	0.9751413066838599	0.9784779314451746	0.9787347738960905	0.9789120173840576	0.9737355209193516
FengQ_2015__SID532779__bin.88	0.980903972180414	0.979182156133829	0.9734498909949448	0.9786371900559663	0.9817392886689416	0.9813793638793973	0.9857222995782704	0.9809432464989353	0.9771014262021471	0.979277789436866	0.9807807638785108	0.9833667172818493	0.9813034659591025	0.980647297840356	0.9826267855270471	0.9817220994028845	0.9790642780242312	0.9786293405013752	1.0	0.9804164924312119	0.9818797142119833	0.9786716356965535	0.9807605728544138	0.9817001529740981	0.9811109878529036	0.9791837564549453	0.9818439953149001	0.9807379629429867	0.9745740737991677	0.9823746755979686	0.9723291984876515	0.9787405166544553	0.9778892265872509	0.9701823986616833	0.9772523746291685	0.9813572327792199	0.9731511400514478	0.9813541313070545	0.9800438074155026	0.9763403004802312	0.9810588124328804	0.9807972945136924	0.9805955621248446	0.9750218097682475
SchirmerM_2016__G89093__bin.27	0.9790980661178623	0.9783623596864186	0.973763792510043	0.977810778220225	0.9808464982383017	0.9805983395683776	0.9774630912147994	0.9790639201859457	0.9762440403143566	0.9790075469624611	0.9804770853243372	0.9805913552293412	0.9807106179046337	0.9794520490011072	0.9811512603113778	0.980947242453217	0.9784666154545597	0.9778018527098683	0.9804164924312119	1.0	0.9811908650406943	0.9778841740463287	0.9793811008384534	0.9806248798045982	0.9802847150923172	0.9782834752716734	0.9807224316796054	0.9805208204366308	0.9747523924044644	0.9810827896242783	0.9720428450456386	0.9782484713787489	0.97786887608725	0.9706963062587833	0.976420065920462	0.9799933704671983	0.9736343500098791	0.9804163623285408	0.9802340480833684	0.9764097431442872	0.9801424607469247	0.9804670458681946	0.9796382566909164	0.9752756969236909
ZeeviD_2015__PNP_Main_25__bin.9	0.981624555264525	0.980646611878827	0.9742810850658059	0.9790169266730211	0.9824074342543999	0.982628220338428	0.9798464045643089	0.9808724167896461	0.9777451149218781	0.9801261329909826	0.9820332526629197	0.9822598050016667	0.9826576352832174	0.9809361132331357	0.983242580853535	0.9831373533245483	0.9797720647958639	0.9798523421779288	0.9818797142119833	0.9811908650406943	1.0	0.9789673550029608	0.9802084310208251	0.9829103735517762	0.9815860350257785	0.9791572448942967	0.9826282328997612	0.9820755588238635	0.976065170805496	0.9826675255532578	0.9734123429052868	0.979201751589664	0.9784455362227589	0.971561901206444	0.978317823491066	0.9818184735781907	0.9743620584759334	0.9826792487127736	0.9813365941893258	0.9781043807423705	0.9815197535772034	0.9819042361741998	0.9810743667124859	0.9760675581305124
NielsenHB_2014__O2_UC57_2__bin.33	0.9793135204134766	0.977820999588487	0.9706590152363709	0.9763142816553004	0.9793406754967047	0.9793248062229194	0.9760612919203255	0.9785604959798508	0.9754620373858277	0.9778958725648534	0.9782868315729608	0.9787571171260211	0.9798576928829236	0.9783062610588719	0.9800533934998381	0.9792215886998875	0.9776053379356031	0.9808142044756348	0.9786716356965535	0.9778841740463287	0.9789673550029608	1.0	0.9775916006189578	0.9788152661248697	0.9786464208818421	0.9944157634942945	0.9790753828484899	0.9787672121565599	0.9718717119809696	0.9791685340105567	0.9700212830647613	0.9776200712406968	0.9800528223944694	0.9677744545996313	0.9752378469959598	0.9778590214576619	0.9710686986376189	0.9787845247747176	0.9774340857540968	0.9746391224299434	0.9777387150119434	0.9783070578947269	0.9777488285089854	0.9721257913007963
Bengtsson-PalmeJ_2015__TRAVELRES4__bin.85	0.9799352161797222	0.9784483953615906	0.9717765410313259	0.9775020690851712	0.9812210845581673	0.9798209765685761	0.9797354944198092	0.9793145723192616	0.9769035507601626	0.9780788935533408	0.9806146301938794	0.9806440267995855	0.9805639285249599	0.9793802237600608	0.9806753509682137	0.9808252328623555	0.9771413897992401	0.9783628452965721	0.9807605728544138	0.9793811008384534	0.9802084310208251	0.9775916006189578	1.0	0.9796269751788922	0.9796485866925314	0.9778064224781774	0.9816118919239956	0.9796884659964104	0.9741127492210602	0.9802930161569028	0.9715512719526216	0.9776778035846284	0.9771461530191844	0.9695136872650573	0.9757955639522253	0.9812371555919326	0.972511530558272	0.9798497885766937	0.9802170627060665	0.9754247884881059	0.9808555344746404	0.9800709959717638	0.9791717829284872	0.9744894585523132
ZeeviD_2015__PNP_DietIntervention_35__bin.69	0.981197049481724	0.9793519153082971	0.973256103907368	0.9787828444947444	0.982396983452228	0.9818813005751368	0.979979285492896	0.9798337430817456	0.9758461833999016	0.9797994774502463	0.980668891284741	0.9822780702983858	0.9822845187278026	0.9807522614206331	0.9829956016336789	0.9816933007848551	0.9803720373340116	0.978815415061419	0.9817001529740981	0.9806248798045982	0.9829103735517762	0.9788152661248697	0.9796269751788922	1.0	0.9808891434802347	0.9794602326224313	0.9828989831301145	0.9817050114567929	0.9748647037774673	0.9828737125728553	0.9712837431588685	0.979154005848788	0.9782507498357644	0.9696614342533734	0.9785932168688939	0.9818522566684331	0.9735256721493026	0.9988758732056349	0.979413874686922	0.978444987858011	0.9817277378745234	0.9812541811984139	0.9801760887518505	0.9749484648302231
ZeeviD_2015__PNP_Validation_33__bin.5	0.980116978258971	0.9797611435248935	0.973770927640746	0.9801184071651077	0.9806079748676787	0.9814901738593154	0.9791029946545318	0.9801071436491569	0.9773213094851035	0.9795829720578197	0.9817864104427252	0.9812470346454895	0.9825312187064029	0.9805735913635557	0.9824371390692762	0.9819344689241606	0.9788308528690948	0.9778286672485585	0.9811109878529036	0.9802847150923172	0.9815860350257785	0.9786464208818421	0.9796485866925314	0.9808891434802347	1.0	0.978947362227634	0.9816987325173067	0.9808009552006043	0.9749894947078046	0.9821216506549034	0.9725228222809775	0.9786548082953509	0.9776685963163569	0.9712858387631336	0.9771473455727419	0.9811484898791608	0.9733037606282714	0.9816305129652009	0.9798431445051731	0.9771410155438043	0.9809236080722954	0.9809786103393471	0.9801135625204693	0.9749844724791982
NielsenHB_2014__O2_UC57_0__bin.17	0.9795758251577307	0.9787680545504597	0.9712384888695527	0.9770821798493564	0.9796624909021052	0.9800533342547334	0.9771762228293659	0.9786455630513752	0.9756535214039475	0.9791266623995448	0.9789838575530746	0.9796068991648279	0.9798764210045826	0.9790490381289413	0.9799313601175621	0.9796863039364756	0.9775445482200392	0.981719642984811	0.9791837564549453	0.9782834752716734	0.9791572448942967	0.9944157634942945	0.9778064224781774	0.9794602326224313	0.978947362227634	1.0	0.9794566535389673	0.9793198924382135	0.9724745025055124	0.9799266432654358	0.9703784633223914	0.9786419608719658	0.9809830714208877	0.9684162178795341	0.9758117858974098	0.978471560906505	0.9706023754677956	0.9791285008675787	0.9792043111751455	0.9751908769600282	0.9783772501196848	0.9783954599805098	0.9785250925737426	0.9729341623065191
ZeeviD_2015__PNP_Main_409__bin.44	0.9806648674765147	0.9800322610872388	0.9746196878581608	0.9790632292964264	0.987604245828925	0.9815318082179126	0.9799989254244573	0.9807775377969763	0.9774352067483806	0.9802853460101225	0.9825851242551774	0.9829452954801081	0.9821316755722268	0.9802198793611503	0.9829582409163131	0.9830063979815952	0.9802047183453722	0.9798163704151474	0.9818439953149001	0.9807224316796054	0.9826282328997612	0.9790753828484899	0.9816118919239956	0.9828989831301145	0.9816987325173067	0.9794566535389673	1.0	0.9823462375966516	0.9747236617534605	0.982615436739946	0.9732716883458987	0.9798714148557044	0.9780664005584208	0.9699966464741601	0.9785268842020106	0.9835860545840521	0.9746453251694341	0.9828426928717626	0.9827217178645461	0.9780690099531021	0.9839869307848296	0.9817656240315101	0.9815848419812031	0.9758889725682273
CosteaPI_2017__SID713B040-11-0-0__bin.75	0.9809168553683676	0.9796353619971518	0.9735685257396879	0.978909677941591	0.9820405356244051	0.9813241594930686	0.979377566152079	0.9806106893716986	0.9772929683743399	0.9804555370505031	0.9818519786974482	0.9815400738333852	0.9813032111404301	0.9808259034021461	0.9821294460040694	0.9820926238852075	0.9796065504436213	0.9786882324011922	0.9807379629429867	0.9805208204366308	0.9820755588238635	0.9787672121565599	0.9796884659964104	0.9817050114567929	0.9808009552006043	0.9793198924382135	0.9823462375966516	1.0	0.974601189978592	0.9819420609360159	0.9731251947165884	0.9798592671775519	0.978249967753844	0.9715465591667275	0.9776630168448139	0.9816404148999116	0.9741314005881084	0.9813941111537189	0.9808002619594545	0.977004539485725	0.9814353936554732	0.9822661378596963	0.9801236447483118	0.9752786318216756
ChengpingW_2017__AS9raw__bin.10	0.9738053216110686	0.9720825850998929	0.9780204805892257	0.9730692328011321	0.9747719001098912	0.9743499005797944	0.97081438336979	0.9720768378822403	0.9722973024815663	0.9731981839722743	0.9736824105051476	0.9755520454502029	0.9755387668795595	0.9763126879505267	0.9758948882792247	0.9741588111992308	0.9733351295045345	0.9727410714923357	0.9745740737991677	0.9747523924044644	0.976065170805496	0.9718717119809696	0.9741127492210602	0.9748647037774673	0.9749894947078046	0.9724745025055124	0.9747236617534605	0.974601189978592	1.0	0.9753196152503485	0.976946012381646	0.9724699260350971	0.9718307397448522	0.9749905490242254	0.9812473188930736	0.9750235742993173	0.9823741433815961	0.9748137527041566	0.9744589540800687	0.9808826098243832	0.9745929104637125	0.9747083378424053	0.973863444761437	0.9842574096292451
