	CM_madagascar__V12_01_2FE__bin.49	ZeeviD_2015__PNP_Main_698__bin.3	XieH_2016__YSZC12003_37100__bin.68	BritoIL_2016__W3.17.ST__bin.75	Obregon-TitoAJ_2015__HCO67__bin.11	LeChatelierE_2013__MH0175__bin.63	BritoIL_2016__W1.33.ST__bin.25	BritoIL_2016__M1.15.ST__bin.41	XieH_2016__YSZC12003_36244__bin.14	BritoIL_2016__W3.18.ST__bin.62	LeChatelierE_2013__MH0189__bin.81	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.45	Obregon-TitoAJ_2015__HCO12__bin.13	CM_madagascar__A81_03_1FE__bin.52	LeChatelierE_2013__MH0407__bin.67	CosteaPI_2017__SID713B076-11-0-0__bin.33	CM_madagascar__A39_02_1FE__bin.21	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.17	ZeeviD_2015__PNP_Main_257__bin.39	XieH_2016__YSZC12003_37315__bin.79	CosteaPI_2017__SID713B046-11-0-0__bin.22	Obregon-TitoAJ_2015__HCO11__bin.22	BritoIL_2016__W1.5.ST__bin.29	RampelliS_2015__H10__bin.58	CM_madagascar__A32_01_1FE__bin.4	CosteaPI_2017__SID713B041-11-0-0__bin.41	RampelliS_2015__H14__bin.94	CosteaPI_2017__SID713A028-11-0-0__bin.67	ZellerG_2014__CCMD86114146ST-21-0__bin.29	LiuW_2016__SRR3993051__bin.74	RampelliS_2015__H13__bin.18	ZeeviD_2015__PNP_Main_438__bin.9	ZellerG_2014__CCMD87156761ST-21-0__bin.33	LeChatelierE_2013__MH0430__bin.47	BritoIL_2016__M1.29.ST__bin.68	NielsenHB_2014__MH0175__bin.23	BritoIL_2016__W2.61.ST__bin.52	CM_madagascar__A90_04_1FE__bin.83	BritoIL_2016__W3.22.ST__bin.21	BritoIL_2016__WL.14.ST__bin.43	CosteaPI_2017__SID713A028-11-90-0__bin.78	BritoIL_2016__W2.35.ST__bin.34	XieH_2016__YSZC12003_35520__bin.2	BritoIL_2016__W1.2.ST__bin.41	LeChatelierE_2013__MH0257__bin.12	CM_madagascar__A08_01_1FE__bin.2	LiJ_2014__MH0252__bin.12	ZellerG_2014__CCMD18872694ST-21-0__bin.35
LeChatelierE_2013__MH0189__bin.81	0.9751490437322476	0.9792059775373325	0.9804222173166766	0.9762576005121425	0.9716547675572598	0.9792605555857207	0.9763178878670415	0.9776516657001935	0.9788600071675222	0.9753986259971082	1.0	0.9794924508723893	0.9679555095770767	0.9758308829987473	0.979338141579217	0.9779531000815782	0.9725469564444125	0.9794554999156382	0.9784198365255032	0.9775003468833948	0.9790792197679057	0.9673263475335154	0.9740254553678482	0.9636680740284217	0.9747936359702564	0.9793628649624184	0.9551140849757587	0.9800496563884387	0.9794643094755072	0.9806508994425114	0.9547356607181348	0.9781732897137903	0.9759352725493243	0.9791168151284985	0.979221417372674	0.9795539510492501	0.9748586306137356	0.9730897044369796	0.9739920832584533	0.9771293925223452	0.9800511846413089	0.9748474247229484	0.9791760278664644	0.973450418414042	0.9793335609437055	0.9745283291413844	0.9785902013095487	0.9782189264100086
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.45	0.9758845351588201	0.9791418355184743	0.9798189727372031	0.9754788361023952	0.9722812139195147	0.9859000646974453	0.9760279924614791	0.9776155084465242	0.9846163363289056	0.9759579652951448	0.9794924508723893	1.0	0.9686221904536071	0.9757923738377969	0.9857952866228095	0.9784876863167735	0.9727864607636691	0.9884741371085584	0.979652511363528	0.9784954226055892	0.9826592055022592	0.9678609224470733	0.9745267234629581	0.9639241475336909	0.9754897584514522	0.9798836984112116	0.9556725459860627	0.9800806468608841	0.9855884233042779	0.9808356658183542	0.9545771626569551	0.9796616086258833	0.9774818474818012	0.9804757096634805	0.9787351738902419	0.9857362355053525	0.974505050735508	0.9735715993444297	0.9752454052109255	0.9770724850132163	0.9799815212276333	0.9760564873061692	0.9857137825041764	0.975082554013912	0.9860212772475043	0.9757280197072321	0.9861601329099972	0.9848824542619059
Obregon-TitoAJ_2015__HCO12__bin.13	0.9660722760797256	0.968866169075792	0.9673609752035696	0.9672666364884267	0.9698831023560613	0.9678276996709543	0.9642922780085162	0.966431281354777	0.9683946315034014	0.9653736928574786	0.9679555095770767	0.9686221904536071	1.0	0.9670071572581157	0.9676689266147043	0.9671414489697395	0.9653048846865621	0.9671136088092401	0.9685809724293191	0.9670875813719948	0.9681105599772185	0.9702159378320256	0.9637040609410785	0.9621817723064123	0.9666111533708532	0.9671996529714838	0.9599981691594917	0.9676085465963303	0.9679786883877907	0.9682225482739597	0.960011862912074	0.9686899976827578	0.965318139085224	0.9681631092989663	0.9674364222715605	0.9681173876132654	0.9643174289515716	0.9650734756702722	0.9645271747504487	0.9664150240085934	0.9674953993859992	0.9655723795849106	0.9677715458896122	0.9634760212228919	0.968141466423466	0.9654172793224913	0.96779543260338	0.9664107141847194
CM_madagascar__A81_03_1FE__bin.52	0.9743210260887966	0.9763773576939722	0.9758444606389638	0.974060034474	0.9698984977706188	0.9751641182260012	0.9726578757173463	0.9753090263474699	0.9748183183370565	0.9732616608177478	0.9758308829987473	0.9757923738377969	0.9670071572581157	1.0	0.9745517733311165	0.9755441449651256	0.973859835183208	0.9751985067757134	0.9756360014657497	0.976197011212991	0.975361447246625	0.966027670662445	0.9725375595409299	0.963832046921	0.9745414883959812	0.9749058283444586	0.9570721794799488	0.9752051731453479	0.9745783911112964	0.9758788243609825	0.9564143406617153	0.9747823005533728	0.9749001029968274	0.9753506005166492	0.9765589577910507	0.9753206824019945	0.972570398460484	0.9723420707812017	0.9732570347991634	0.9756761134120061	0.9750715674241403	0.9734103222997402	0.9747049292285442	0.9720932745238247	0.9755608788295989	0.9755860133129511	0.9747469998119255	0.9741421773788521
LeChatelierE_2013__MH0407__bin.67	0.9759329711990953	0.9779517086397432	0.9795623016705296	0.9751271608988146	0.9715901277985891	0.9897042878597068	0.97506764479824	0.9769399066647577	0.9855847634010485	0.9745795856620945	0.979338141579217	0.9857952866228095	0.9676689266147043	0.9745517733311165	1.0	0.978621872786447	0.9724559173962677	0.9855867530597552	0.9788593137780318	0.9772612303978283	0.9821231618103283	0.9666872103193281	0.9736395846412516	0.9635952440512352	0.9738529018948618	0.9789804116597081	0.9548690528260901	0.9787738646377456	0.9882281175877988	0.9798867364339072	0.953440558363698	0.9785888773003878	0.9775375219920321	0.9795266189869787	0.9777587841347493	0.9894862357120668	0.9742118264508374	0.9731075827110652	0.9737609612085725	0.9764817894266256	0.9787476565429322	0.9753747068020028	0.9876399519023306	0.9740099864628806	0.9899551277208432	0.9752424235189912	0.9891275621361993	0.9857263018377387
CosteaPI_2017__SID713B076-11-0-0__bin.33	0.9752821431425848	0.9796933940950382	0.9787676563036645	0.9752721509257158	0.9712136218243859	0.9789434249812319	0.9741091886859922	0.9770637055098015	0.9788107716047931	0.9746437210757489	0.9779531000815782	0.9784876863167735	0.9671414489697395	0.9755441449651256	0.978621872786447	1.0	0.9726045732409344	0.9792256752739077	0.9780015615618711	0.9791475961219699	0.979189201877016	0.9676156027217266	0.9732193156608531	0.9635154831737822	0.9745293493266651	0.9785371504430721	0.9548911895658293	0.9792558364796845	0.9792450179189394	0.9802132129629451	0.9543361225026059	0.9767216299104624	0.9760859986443683	0.9771726410346661	0.978815402369978	0.9789462436695591	0.9741136359407325	0.9728949426084672	0.9739741295144155	0.9767538109089874	0.9791611095280043	0.9744683675268417	0.9785177223135052	0.9729428572531457	0.9791124832064202	0.9751761285154747	0.978746207316005	0.9777647893922846
CM_madagascar__A39_02_1FE__bin.21	0.9739091668389942	0.9730098823375126	0.9729140973578899	0.9719169856283999	0.9672812077326961	0.9726713420244412	0.9700291888887342	0.973277133622733	0.9726425131345081	0.9711451965899789	0.9725469564444125	0.9727864607636691	0.9653048846865621	0.973859835183208	0.9724559173962677	0.9726045732409344	1.0	0.9729226498406844	0.9736218923330539	0.9737713354402342	0.9727474488817418	0.9645432418354772	0.9695841327094434	0.9637861831501413	0.9721495268485053	0.971967720781867	0.9573247706713764	0.972846489485929	0.9729914019242735	0.9746299020712164	0.9560902080569607	0.9720368276810842	0.972705548596026	0.973471082174386	0.9743099815839713	0.9728330554387103	0.9696394825329961	0.9717844127623468	0.9696940298955946	0.9725798214185921	0.9728139898593369	0.9700757406425821	0.9725749989452724	0.9695549438028352	0.9729120509383576	0.9734526988605982	0.9727110622972542	0.9726236776841704
FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.17	0.9759873536259526	0.979465438639675	0.9803397189062022	0.9761067581199238	0.9721087288995157	0.9858121725110842	0.9761715597928287	0.9776838163789054	0.984869571689056	0.9754640809966009	0.9794554999156382	0.9884741371085584	0.9671136088092401	0.9751985067757134	0.9855867530597552	0.9792256752739077	0.9729226498406844	1.0	0.9801351180448322	0.9785794352188013	0.9818610707076338	0.9661990038868811	0.9737842319433547	0.9626639561948223	0.974944901239281	0.9798726862280883	0.9544719160392015	0.9804211458039357	0.9861499701599007	0.9801772224164753	0.9545919585682019	0.9802472411152303	0.977910479478504	0.9802270127504277	0.9792173722376232	0.9860430994353089	0.9742853501764224	0.9726043019807046	0.974495659175444	0.9772141663823664	0.9803430608223469	0.9758052182193925	0.9858984666884641	0.9742459020777909	0.9861191794766982	0.9758235012205658	0.9852264020987951	0.9850106480310917
ZeeviD_2015__PNP_Main_257__bin.39	0.9757768271127392	0.9789735630563923	0.9799563811537398	0.9761287864120174	0.9718767607722191	0.978655234933137	0.9739729794005201	0.9773889778262629	0.9787770744525001	0.9748258548492726	0.9784198365255032	0.979652511363528	0.9685809724293191	0.9756360014657497	0.9788593137780318	0.9780015615618711	0.9736218923330539	0.9801351180448322	1.0	0.9773378683511018	0.9797460663569151	0.9686992217566065	0.9734381521950353	0.9638030056307217	0.9747877272490493	0.978922934676486	0.9564284371579708	0.9795834931164968	0.9791026042988102	0.979422158077867	0.9553631071219068	0.9805690655965659	0.9761952326080332	0.9793672436704888	0.9786170004527897	0.9789338067059499	0.9741965377791063	0.9736787668859819	0.9740797470403185	0.9767581926739939	0.9796250080379006	0.9749379594901217	0.9791233176482882	0.9730478011278305	0.9793935901615728	0.9750739086550819	0.9791404302688576	0.9782660601284342
XieH_2016__YSZC12003_37315__bin.79	0.9762109301357638	0.9786524752252487	0.9778854499108174	0.9755107830921116	0.9700123712491472	0.9774885861026729	0.9755150378011693	0.9778006407200154	0.977803502946355	0.975736206560253	0.9775003468833948	0.9784954226055892	0.9670875813719948	0.976197011212991	0.9772612303978283	0.9791475961219699	0.9737713354402342	0.9785794352188013	0.9773378683511018	1.0	0.9778087983038927	0.9664486095751235	0.9737357402675911	0.9640335584507114	0.9746957060673626	0.9777932384480491	0.9547147838089433	0.9782738138870313	0.9773679672112354	0.9792761063048945	0.954437101098984	0.9773607588391147	0.9769494291387791	0.9781152223147108	0.9789782734520379	0.9776782112378033	0.9746940916960243	0.9735603931647198	0.9745307498199387	0.9773355773180848	0.9782347186269574	0.9750343337925241	0.9771099019556129	0.9732820922697751	0.9776546621303542	0.9763054987714626	0.9771849331757221	0.9770593070978588
CosteaPI_2017__SID713B046-11-0-0__bin.22	0.9761131601518827	0.9789593808000867	0.9798194542592391	0.9754431405678117	0.9720645620844861	0.9825337631847446	0.9752672025957159	0.9775881141678814	0.981400670225225	0.9749238333075758	0.9790792197679057	0.9826592055022592	0.9681105599772185	0.975361447246625	0.9821231618103283	0.979189201877016	0.9727474488817418	0.9818610707076338	0.9797460663569151	0.9778087983038927	1.0	0.967156979744966	0.9738761590523412	0.96349474490186	0.9746497196934754	0.9795680084985087	0.9548842795124313	0.9799916366355813	0.9827187726078032	0.9808568252554268	0.9548242952965591	0.9787109832432259	0.9765185518525024	0.980613357836271	0.9787056616719039	0.982687040104738	0.974584865219354	0.9728210877244833	0.9740973665647286	0.9768647169024718	0.9800068156311804	0.9754674993805167	0.982141539568508	0.9737889072071451	0.9827369295222985	0.9750607395355452	0.9828712319673782	0.9813764602319635
Obregon-TitoAJ_2015__HCO11__bin.22	0.9652492028714441	0.9690016344437012	0.967183627278306	0.966261566920613	0.9691721959443848	0.9658291553830717	0.9641204417062715	0.9667775218158543	0.9667711220363691	0.9647483209654677	0.9673263475335154	0.9678609224470733	0.9702159378320256	0.966027670662445	0.9666872103193281	0.9676156027217266	0.9645432418354772	0.9661990038868811	0.9686992217566065	0.9664486095751235	0.967156979744966	1.0	0.9633213075325243	0.9609000158138634	0.965874178650489	0.9674435063950255	0.9576656185173548	0.967424456838425	0.967115731499277	0.967867461412322	0.9582296054412247	0.9673754574499436	0.9656734485073216	0.9670576466441372	0.9679727360449225	0.9660870349008186	0.964374543334342	0.9649214414342042	0.9646248990256407	0.9659844723522059	0.9674900313820718	0.9653863706987109	0.9668950644391069	0.9627752682631442	0.966966185028647	0.9645024478402684	0.9661317228090331	0.9663738108409341
BritoIL_2016__W1.5.ST__bin.29	0.9726890221430321	0.9737586247352741	0.974517145966222	0.975916746827765	0.9672272859232409	0.9734609687286794	0.9768744341500185	0.9755387074039218	0.9736784099834237	0.9754701092472989	0.9740254553678482	0.9745267234629581	0.9637040609410785	0.9725375595409299	0.9736395846412516	0.9732193156608531	0.9695841327094434	0.9737842319433547	0.9734381521950353	0.9737357402675911	0.9738761590523412	0.9633213075325243	1.0	0.9594704402259727	0.9710153988990631	0.9742922397777437	0.9525068248623426	0.9739422863204231	0.9739293360814191	0.9752745891570037	0.9521104191231087	0.9739573012518635	0.9734810509572753	0.9741229696067286	0.9753654376618728	0.9734086391622631	0.9748122262436532	0.9697339889184532	0.9752266230367777	0.9755314444034789	0.9740756451321301	0.9744372226078543	0.9736163568956228	0.9757103759926927	0.9742531066696452	0.9724006581760232	0.9737230411897265	0.9735225408697459
RampelliS_2015__H10__bin.58	0.9626122037317196	0.9649479902528852	0.9632107374708583	0.9619042983290003	0.9624756744739711	0.9639603059233731	0.9612450327776328	0.963177534141181	0.9645656360569099	0.9622556914250534	0.9636680740284217	0.9639241475336909	0.9621817723064123	0.963832046921	0.9635952440512352	0.9635154831737822	0.9637861831501413	0.9626639561948223	0.9638030056307217	0.9640335584507114	0.96349474490186	0.9609000158138634	0.9594704402259727	1.0	0.9635127375734492	0.9638190995307493	0.9653373557452617	0.9643432137084155	0.9642327216815489	0.965339634891886	0.9653423757000077	0.9636946738554237	0.9631414178572233	0.9635835022653092	0.9644810938962015	0.9638969670576338	0.9596177096502525	0.9634298655854822	0.9603164405657804	0.9629222775200176	0.9642804472675999	0.9614085865894838	0.9635756752279997	0.9599453455633177	0.9638030930412135	0.9628642242314933	0.9635720443324596	0.9631227798113854
CM_madagascar__A32_01_1FE__bin.4	0.9737067866075505	0.9751825723080224	0.9748582261475479	0.9733819158573049	0.9687495283977775	0.9744760794221488	0.9722318653191677	0.9749243807613469	0.9742754025747988	0.9724746870857122	0.9747936359702564	0.9754897584514522	0.9666111533708532	0.9745414883959812	0.9738529018948618	0.9745293493266651	0.9721495268485053	0.974944901239281	0.9747877272490493	0.9746957060673626	0.9746497196934754	0.965874178650489	0.9710153988990631	0.9635127375734492	1.0	0.9742344234197846	0.9579076185573101	0.9749669174102878	0.9746184920776588	0.9760199610133388	0.9576100963684762	0.9743681872275001	0.9743522638052866	0.9750556944808635	0.9759389439907111	0.9746422576496526	0.9717396062473176	0.9719873464934812	0.9722512109722564	0.9744869984215336	0.9749956033492224	0.9724186935395607	0.9743337837474206	0.9708614455632703	0.9743908696921768	0.9735774378883647	0.9741114816002711	0.9744658333775618
CosteaPI_2017__SID713B041-11-0-0__bin.41	0.9754509351914916	0.9795356800975226	0.9792845608324351	0.9762766422495639	0.9719225183067535	0.9791912508162401	0.9751705943192915	0.9770541476899354	0.9795921764461091	0.975293508303731	0.9793628649624184	0.9798836984112116	0.9671996529714838	0.9749058283444586	0.9789804116597081	0.9785371504430721	0.971967720781867	0.9798726862280883	0.978922934676486	0.9777932384480491	0.9795680084985087	0.9674435063950255	0.9742922397777437	0.9638190995307493	0.9742344234197846	1.0	0.9554977288117912	0.98425711368507	0.9797016660572478	0.9807663565183947	0.9550040826224755	0.9785916331431923	0.9751664384573884	0.9790676635129125	0.978352434954805	0.979193565434729	0.9747841308335932	0.9728822762631807	0.9748310524007674	0.9759023630654028	0.9843430039606884	0.9757683210095901	0.9791766711198168	0.9740526238628855	0.9795522834971763	0.9747334835610869	0.9794665647424058	0.9789576938390209
