	CM_madagascar__V12_01_2FE__bin.49	ZeeviD_2015__PNP_Main_698__bin.3	XieH_2016__YSZC12003_37100__bin.68	BritoIL_2016__W3.17.ST__bin.75	Obregon-TitoAJ_2015__HCO67__bin.11	LeChatelierE_2013__MH0175__bin.63	BritoIL_2016__W1.33.ST__bin.25	BritoIL_2016__M1.15.ST__bin.41	XieH_2016__YSZC12003_36244__bin.14	BritoIL_2016__W3.18.ST__bin.62	LeChatelierE_2013__MH0189__bin.81	FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.45	Obregon-TitoAJ_2015__HCO12__bin.13	CM_madagascar__A81_03_1FE__bin.52	LeChatelierE_2013__MH0407__bin.67	CosteaPI_2017__SID713B076-11-0-0__bin.33	CM_madagascar__A39_02_1FE__bin.21	FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.17	ZeeviD_2015__PNP_Main_257__bin.39	XieH_2016__YSZC12003_37315__bin.79	CosteaPI_2017__SID713B046-11-0-0__bin.22	Obregon-TitoAJ_2015__HCO11__bin.22	BritoIL_2016__W1.5.ST__bin.29	RampelliS_2015__H10__bin.58	CM_madagascar__A32_01_1FE__bin.4	CosteaPI_2017__SID713B041-11-0-0__bin.41	RampelliS_2015__H14__bin.94	CosteaPI_2017__SID713A028-11-0-0__bin.67	ZellerG_2014__CCMD86114146ST-21-0__bin.29	LiuW_2016__SRR3993051__bin.74	RampelliS_2015__H13__bin.18	ZeeviD_2015__PNP_Main_438__bin.9	ZellerG_2014__CCMD87156761ST-21-0__bin.33	LeChatelierE_2013__MH0430__bin.47	BritoIL_2016__M1.29.ST__bin.68	NielsenHB_2014__MH0175__bin.23	BritoIL_2016__W2.61.ST__bin.52	CM_madagascar__A90_04_1FE__bin.83	BritoIL_2016__W3.22.ST__bin.21	BritoIL_2016__WL.14.ST__bin.43	CosteaPI_2017__SID713A028-11-90-0__bin.78	BritoIL_2016__W2.35.ST__bin.34	XieH_2016__YSZC12003_35520__bin.2	BritoIL_2016__W1.2.ST__bin.41	LeChatelierE_2013__MH0257__bin.12	CM_madagascar__A08_01_1FE__bin.2	LiJ_2014__MH0252__bin.12	ZellerG_2014__CCMD18872694ST-21-0__bin.35
LeChatelierE_2013__MH0189__bin.81	0.7613330330326206	0.745462186143411	0.7471764408597573	0.5225259867693732	0.6934628975265017	0.6439733629605622	0.6604055570280667	0.772748465651046	0.6404954137763867	0.6934594642104266	1.0	0.588554491532756	0.6386287198263016	0.7972482658320504	0.6774760045539504	0.7758339868078263	0.7622432051241556	0.42253065607923546	0.7465423073806683	0.5901698667461364	0.6725457626699662	0.4140843552026412	0.7452503505415713	0.6468913382928728	0.7726574827750532	0.7633229830298053	0.7035561601243684	0.7205819745412747	0.6570810770724526	0.6764707296071325	0.48512172478813004	0.733584629181264	0.7504442711001306	0.7869943240418645	0.8073501117201051	0.6289999848934092	0.7574399959349538	0.7420470666434117	0.7108128169809067	0.7843438040318118	0.7344357482363055	0.7882313478237583	0.6247241330533578	0.7516019852806873	0.6539268895941683	0.7643752944068535	0.643407209139762	0.42264876215222225
FerrettiP_2018__CA_C10002MS2016FE_t0M15__bin.45	0.7811598353913891	0.7526464720354963	0.7514528310090278	0.514892274233535	0.7284997819352762	0.7745712775813776	0.6444038944163328	0.7744256022777342	0.734830606515765	0.6839482399958046	0.768378956597276	1.0	0.6353424422980123	0.7712104362683995	0.8073486691328375	0.7797322174156842	0.770915051575781	0.5294091544153736	0.7827936399507125	0.5902812609116406	0.7349283210271319	0.43657857568997427	0.7498100618156341	0.6575321527806726	0.7640391772438143	0.764291531692895	0.7395455558050712	0.7504124852251625	0.7823198590400938	0.6853050373623537	0.5225888608146432	0.7798908914387297	0.7569208095602444	0.8004346951060718	0.793854653698427	0.7539934083045681	0.765809244241007	0.7556550032295094	0.7289896991872213	0.7785668149865375	0.7654260061344991	0.7719069883356664	0.7651310696735842	0.7643596629118297	0.7791073824209801	0.7513483930221081	0.7779643915770091	0.4741453229935244
Obregon-TitoAJ_2015__HCO12__bin.13	0.7694862536412049	0.7449655169663704	0.7273170624722112	0.5257279917695309	0.7475179991665853	0.6450885353633031	0.6674304308036471	0.768946727252064	0.6112387374364721	0.6715368925592812	0.7417363338922661	0.5652234767750438	1.0	0.7594944482216165	0.6572472191262703	0.7637137599167382	0.7673125963261961	0.43959916339514826	0.7397807999585286	0.6098175459723937	0.664268638682806	0.5148860235549326	0.7553987530679831	0.6751688263008149	0.7626123764083812	0.7397401261287486	0.7527266419566505	0.6944211057300255	0.6660838080274987	0.6949594358300551	0.5369743057037071	0.7518043030519329	0.7079371788711417	0.7595749983551024	0.7832942213254485	0.6239006601522078	0.7612645573431217	0.7503113342411839	0.7388692276558116	0.7691811999178547	0.7027357138157435	0.7905329667371812	0.6217987801838697	0.7458447894630855	0.6427948503741394	0.7451385801244539	0.6415686540351829	0.4088278161144131
CM_madagascar__A81_03_1FE__bin.52	0.7390304129374207	0.7110658717911112	0.7003406477749973	0.4964085780884061	0.6602039213081808	0.5910172789809655	0.6028955214610557	0.7512853081157435	0.5764219100565656	0.637921762623938	0.7139779352237302	0.529023934511011	0.5856183853252419	1.0	0.6145840539698734	0.7530981606127047	0.7513071385986613	0.38891773997312085	0.6966626726107075	0.5806850036573745	0.604878405747505	0.38574893776252306	0.7007252947345798	0.6216921821965955	0.7502832582026503	0.7000387106732305	0.6939507731834348	0.6649909464990208	0.603739838448277	0.6151076780883138	0.4763143872414049	0.6783250669596256	0.7252526109718777	0.6892344664583854	0.7490001792559373	0.5786888980925385	0.7076603164559102	0.7403946643839976	0.6791995161627052	0.7520078663531685	0.6761291048610335	0.7355184724319435	0.5595063605110546	0.7026531416063485	0.6006725018625092	0.7380071474845903	0.5991766525752437	0.3721393227569256
LeChatelierE_2013__MH0407__bin.67	0.7582202635904627	0.7353604631980817	0.7412296076779412	0.4936565812187377	0.6868699663589284	0.811717152822374	0.6175618471363847	0.7688387791413573	0.7539694696965233	0.6670657002468583	0.7265974353838086	0.6632424160298822	0.6069146100051256	0.7360206913210748	1.0	0.7656411098607814	0.7534487989960703	0.47888853375595786	0.7566284252325711	0.5747821578596973	0.7285718599211704	0.4106486363877384	0.7452476831258505	0.6255228800527888	0.7370233690561059	0.7480476689859956	0.7154464659200037	0.7353656183535318	0.8387312720567008	0.6669497092492326	0.5061327938585897	0.7542198629612391	0.7203736898540649	0.7933441787984659	0.7527473296294769	0.7846919868263684	0.7365535134593745	0.7418176636246341	0.702736430157954	0.7689046914860399	0.7449192260786058	0.7530481697725251	0.7736577448109678	0.7426325464111281	0.8299119057578668	0.737072343032881	0.8310235782081269	0.4984133167975585
CosteaPI_2017__SID713B076-11-0-0__bin.33	0.7654607607412112	0.7466385011258887	0.7279578667997988	0.5169099948652749	0.7042349841625418	0.6455335651935481	0.6306819872032821	0.7546332163685207	0.6056621661296977	0.6688525894147059	0.7306707347830417	0.5624832668750736	0.6192733911302474	0.7919783177502402	0.672323379037129	1.0	0.7730215464446879	0.4164080981211045	0.736327339371701	0.6159911118813917	0.6474639372865112	0.41622637800113044	0.728964764404068	0.653000580728355	0.774231828311348	0.7445745873789233	0.7178116112043065	0.720473713958304	0.6580447691119771	0.654132613005987	0.4955717846209164	0.7215627412965117	0.7291801124465994	0.7352037140747083	0.7763959791351674	0.6280312015386068	0.7447915521485009	0.766424976751465	0.7154511897170985	0.7768489860534659	0.7299674585180175	0.7738522208009395	0.6013746060036189	0.7334967736595069	0.6209357098789783	0.7499020263410104	0.6431372523659185	0.40352666370913404
CM_madagascar__A39_02_1FE__bin.21	0.8169591206010016	0.7450023541997282	0.7215559409670338	0.529230857363174	0.7035948291925915	0.6321404422548438	0.650386053353922	0.7829714280932785	0.5993261485453363	0.6789067888168593	0.714510720700512	0.5535195044562442	0.6192790774240452	0.7863963622706264	0.6585200306512621	0.7694029987644876	1.0	0.3983849835849682	0.7350297517421561	0.6126303539538487	0.644776524815003	0.41538542739104145	0.7595720023056032	0.6523823761036015	0.7981216607937724	0.7560730468107594	0.7363257684619625	0.733845732494039	0.645685377861125	0.6404739552776073	0.5021683418549034	0.7208424398327375	0.7516848700105208	0.7441182822033765	0.7803330508722769	0.6177770883425114	0.7700041805952794	0.7884290520154235	0.7270097029073964	0.8065417465748245	0.7444948254271593	0.782186480296008	0.6009478590621242	0.7681578314714826	0.6332803705442788	0.7762898777779316	0.6321916135134604	0.4069251126330895
FerrettiP_2018__CA_C10031MS2526FE_t0M15__bin.17	0.7828480608626087	0.7702855002126858	0.7768934835436282	0.5292118845970966	0.7661326445527677	0.7737686616954351	0.6881367654585651	0.7746876900938511	0.7461157424490259	0.6705749910258475	0.770980253105558	0.7399249867345424	0.6906225900563258	0.7924129726465324	0.8147409148060047	0.8067728696802695	0.7754839307853214	1.0	0.7865354508783393	0.6136334448655005	0.750207204255471	0.49256476581690467	0.768170544607333	0.6835178176865669	0.7615418878359356	0.7698200345684983	0.7436224002365542	0.76607250363508	0.7898344308006698	0.7077308017348148	0.5459467214116076	0.796251341424375	0.7726122019657309	0.8063211863297188	0.7833611380666324	0.7510823799014065	0.7663111879021532	0.7800333406212431	0.7453176223538779	0.76622786767244	0.7794964576373014	0.8113993350669788	0.7612712537063407	0.7758892555118212	0.7858770331232369	0.762796703024775	0.7975437446867691	0.4734700244510418
ZeeviD_2015__PNP_Main_257__bin.39	0.7789328460098114	0.7788578661691642	0.7964733572768957	0.539538574060656	0.7148475762084876	0.6541854769501746	0.6434616556503103	0.79757453848204	0.6409845943692866	0.7031272046629281	0.7410755244669445	0.5952049710271079	0.6322807981399546	0.7722170380100077	0.7003106891942462	0.7761149672712996	0.7783909462524053	0.42789904441601273	1.0	0.5826976519722084	0.6682929339679808	0.4246483275064909	0.7614444798137229	0.6537856980725409	0.7717037669190306	0.7740025806697881	0.742179773029206	0.7504612964287102	0.6694537582281854	0.6642556103665764	0.520091529936383	0.7813390172596776	0.7544447708718315	0.7711144935350336	0.7889102770777766	0.6401553854952179	0.7975336403871415	0.7796519708451114	0.7609799456191665	0.791498104032484	0.7684414622159542	0.8001548674526826	0.6514463270443424	0.7845679218519203	0.6603672239940943	0.7421293320454978	0.6894910981888279	0.4272951158813437
XieH_2016__YSZC12003_37315__bin.79	0.804303864132343	0.7673435897259377	0.7388165277194528	0.5473791641137554	0.7175764496520008	0.6606858266957641	0.6702162172395514	0.8047625276230733	0.6076508168168582	0.701671238959376	0.7396056354511596	0.5666219476934304	0.65799408298281	0.8125920769108971	0.6716244776571503	0.8196807082521564	0.8190426238649585	0.42145108048382546	0.7356282571131565	1.0	0.665168337245885	0.43466368693161866	0.7679093894354223	0.6921244983099154	0.815378479130381	0.7655558347503425	0.7541339951397159	0.7464903207374414	0.6676376334684941	0.683465826558079	0.543695657411933	0.7359806449170103	0.7449185592631093	0.7568640325212207	0.8121764400140439	0.6465081337473065	0.7705632697457644	0.7847964670003236	0.7399421034152789	0.7933105693967327	0.7533190714516829	0.7951503865509193	0.6216783469526845	0.77072591027062	0.6451523657742377	0.7977173531416297	0.6505474703804928	0.4085994671586614
CosteaPI_2017__SID713B046-11-0-0__bin.22	0.831448988228928	0.8141293407198502	0.813959309067486	0.5646217499028833	0.7791003381189039	0.7979779885545117	0.6883994146939617	0.8284442682991912	0.7352933997518613	0.7385670261877704	0.8103936087956423	0.6783133522009169	0.689154835125147	0.8138625027252641	0.8185526458952249	0.8283937966164943	0.8288352169889338	0.495416385176715	0.811209429765137	0.6395618561499125	1.0	0.46435396039296756	0.7889377655193185	0.7142429847463819	0.8330946960467019	0.84306699040252	0.8045806775368329	0.8017977020491089	0.8024852753002756	0.7443203843129046	0.5638170988959527	0.8211817241209549	0.7980851374546634	0.8688832561020057	0.8273607819304757	0.7713310086021123	0.82260072306891	0.8361043804042451	0.7700923838644513	0.8462632545051147	0.8113819436314045	0.8387227023697282	0.7544308552426633	0.8120008422979178	0.7872117994520099	0.8112255641555074	0.7889584506351778	0.5045666530282802
Obregon-TitoAJ_2015__HCO11__bin.22	0.7854143503602115	0.7515371417286647	0.732919926103659	0.5381744415046686	0.7852760513892404	0.667923637226701	0.6896293285615156	0.7712480666830531	0.6288236796826733	0.66980969699239	0.7283808210127471	0.5882247787065483	0.7797936144526653	0.757675441907487	0.6735039101165395	0.7774032767797235	0.7794813848981147	0.47484075990755104	0.7524732264666787	0.610098361368568	0.6778672728469598	1.0	0.7450087055880635	0.7009016005841169	0.7636343761719933	0.728111470178454	0.7675405671948802	0.7018624462732656	0.6922805621098264	0.7186135316786174	0.5623181806377817	0.7493557623262731	0.7159254586664234	0.7671462037536394	0.7712124350704449	0.6408212663958262	0.7891254734022091	0.7834431370796451	0.7565128850554373	0.7845489249217765	0.7045299858137868	0.8086491814089947	0.6568881040539717	0.7729638194189873	0.6481505079316574	0.7529050332974401	0.6764619378886638	0.4283300308666394
BritoIL_2016__W1.5.ST__bin.29	0.7931103016046741	0.7739370463542262	0.7518748196307126	0.5420685838900958	0.7097830940207241	0.6467835051265716	0.6668375070105799	0.7923207605730433	0.6298890286467267	0.706440476773881	0.7387119454835531	0.5692924351078948	0.6446857762821874	0.7755852132577551	0.6887690510805822	0.7672317330153389	0.8032055365884205	0.41729727853374066	0.7603317569738254	0.6073789415794089	0.6489952409733679	0.41982142759908736	1.0	0.6578132572106876	0.7716470370430871	0.7781430539447104	0.7334635395396704	0.7336837261980604	0.6631950683633632	0.6497844416855884	0.4990477862903006	0.7476854876913276	0.73690961388721	0.7529846012273279	0.7881981312380547	0.6286455015219083	0.7953424566160817	0.7828823420509554	0.7438541717714577	0.7942098736189839	0.7572637774910019	0.7882770853412179	0.6192625550636806	0.7805079335260902	0.6604902096912079	0.7662577388633877	0.6517201784907243	0.4114226848751164
RampelliS_2015__H10__bin.58	0.7729862106068992	0.7501611108647152	0.7426823271697902	0.518249782582286	0.7112762178766533	0.6518925464772545	0.6450126979658187	0.7724929471814759	0.5980203900213464	0.6654775380023024	0.7266510730118572	0.5657476951794009	0.6529889873830235	0.7797920117550189	0.6551456168396045	0.7788525358329461	0.7817747070404772	0.4207841692907844	0.7398129918412918	0.6203769087925459	0.6658346622649622	0.44759162879131176	0.7454598746208447	1.0	0.7765817500245861	0.7373189069529317	0.7893109545746423	0.691624356183244	0.6568768596204687	0.6921025787379939	0.5623619566244429	0.7305613137236375	0.7421593676663704	0.7451868249686167	0.7775690482021339	0.6359407389695462	0.7505753133032643	0.7648490995724921	0.7234882478735487	0.7755150051968136	0.7010252860175824	0.7701643118705251	0.6079921016145796	0.7375263938355571	0.6349279870108584	0.7527269291362877	0.6366970248000818	0.41198024632318203
CM_madagascar__A32_01_1FE__bin.4	0.7662132750232107	0.7377629916745727	0.7197286879715079	0.5189158046137377	0.6920581207161592	0.6105313357719411	0.6189585478953056	0.7736641773250063	0.581121231107977	0.6640644421557834	0.7135940123892099	0.5404941858990295	0.6064107946445332	0.7737456685962446	0.6346663867848428	0.7592456127889928	0.7863539853987936	0.3854543471312536	0.7179707595366983	0.6008972918262669	0.6385345269320724	0.40094054244648847	0.7189686312510465	0.6384939398397825	1.0	0.7258211910282232	0.719784178136748	0.6989883667246725	0.6198058034468589	0.6299735042388145	0.49175764939854993	0.7025280050936801	0.7342794776441222	0.725139454712415	0.7846312535830792	0.5921025762656832	0.7559767664263574	0.7709546718279919	0.7054379093588761	0.7810729071012191	0.7084410371016757	0.7646002551913428	0.5855474437741937	0.7338304829356643	0.6147444662036355	0.7512734200205979	0.6124934680148345	0.39006510423272645
CosteaPI_2017__SID713B041-11-0-0__bin.41	0.7983824489952742	0.7971886337814028	0.7919934792989697	0.541656260806086	0.7251905987738009	0.6641156299227725	0.6494776715388964	0.7946706442211111	0.6460214392745995	0.7028151397724341	0.7626976656109864	0.5849440690711295	0.6363882424295649	0.781042969114491	0.6969047253127247	0.7899495853207384	0.8059213234608017	0.4215491879312143	0.7790735170619522	0.610376449730774	0.6990882407829232	0.413592135090483	0.7843873669650747	0.6558505178688065	0.7852528829951314	1.0	0.7352515794038059	0.8221143290758498	0.6810873598296274	0.6753309749765354	0.5079577389414289	0.7578977051303867	0.7515162825417562	0.7959684036906729	0.7940380593778987	0.6483370291290912	0.7796165657641241	0.7916586621585276	0.7366364736619664	0.8122564342523424	0.8416640823540389	0.7859780914325233	0.6288455944102004	0.768105511309684	0.6767151831339983	0.776372338615394	0.6610837509399581	0.41837116949980513
