	CosteaPI_2017__SID713A058-11-90-0__bin.61	BritoIL_2016__M1.22.ST__bin.46	HeQ_2017__SZAXPI029560-51__bin.83	CosteaPI_2017__SID713A013-11-90-0__bin.5	CosteaPI_2017__SID713A013-11-0-0__bin.41	HeQ_2017__SZAXPI029554-33__bin.69	BritoIL_2016__W2.39.ST__bin.18	ZellerG_2014__CCIS74726977ST-3-0__bin.74	LiuW_2016__SRR3993041__bin.74	LiuW_2016__SRR3992994__bin.9	CosteaPI_2017__SID713B056-11-0-0__bin.21	Obregon-TitoAJ_2015__SM03__bin.28	BritoIL_2016__M1.59.ST__bin.32	CM_madagascar__A32_01_1FE__bin.62	CosteaPI_2017__SID713B040-11-90-0__bin.55	CosteaPI_2017__SID713A004-11-90-0__bin.40	BritoIL_2016__M1.44.ST__bin.2	LiuW_2016__SRR3992981__bin.32	CosteaPI_2017__SID713B029-11-0-0__bin.23	CosteaPI_2017__SID713A021-11-90-0__bin.15	BritoIL_2016__W2.19.ST__bin.52	BritoIL_2016__M1.48.ST__bin.39	BritoIL_2016__W3.22.ST__bin.109	ZeeviD_2015__PNP_Main_671__bin.34	XieH_2016__YSZC12003_37315__bin.111	VogtmannE_2016__MMRS65205033ST-27-0-0__bin.9	LiuW_2016__SRR3992961__bin.32	BritoIL_2016__M2.39.ST__bin.45	FengQ_2015__SID530840__bin.40	LeChatelierE_2013__MH0189__bin.38	FengQ_2015__SID31188__bin.43	CM_madagascar__A81_03_1FE__bin.25	LiuW_2016__SRR3992995__bin.67	CosteaPI_2017__SID713A084-11-90-0__bin.9	CosteaPI_2017__SID713B007-11-0-0__bin.56	ZellerG_2014__CCMD86114146ST-21-0__bin.68	CosteaPI_2017__SID713A004-11-0-0__bin.7	ZeeviD_2015__PNP_Main_362__bin.25	VogtmannE_2016__MMRS93508324ST-27-0-0__bin.39	LiuW_2016__SRR3992978__bin.107	CosteaPI_2017__SID713A084-11-0-0__bin.19	CM_madagascar__A70_03_1FE__bin.24	ZeeviD_2015__PNP_Main_377__bin.14	BritoIL_2016__W1.41.ST__bin.58	CosteaPI_2017__SID713B041-11-0-0__bin.48	CosteaPI_2017__SID713A040-11-0-0__bin.30	QinJ_2012__CON-110__bin.27	RampelliS_2015__H4__bin.33	CosteaPI_2017__SID713A057-11-90-0__bin.64
CosteaPI_2017__SID713B056-11-0-0__bin.21	0.8478149424238625	0.9055988305575265	0.9038826724149814	0.8629121454372642	0.8881727198792749	0.8725605709630899	0.8809851384446337	0.886992840643771	0.8542745761132053	0.45165645855062914	1.0	0.8851227566705022	0.6219348575381975	0.8620975528746716	0.9161471806629773	0.8858149306086601	0.6909589415154047	0.6213106210135999	0.8543963383375092	0.8111093752974313	0.8229452542598727	0.8822345960940253	0.9006938805784985	0.9054911809360398	0.8111792819113847	0.8670796298690941	0.894300871502454	0.5660912881918211	0.8350249858709872	0.8812575444990058	0.6855984498454506	0.9018849186162298	0.5899940989628222	0.9213347108984083	0.7678992110726826	0.8760962702688155	0.9065118831397718	0.9049837836347632	0.8660924040720438	0.6435002274426453	0.9155629845463717	0.8181939019115029	0.9039197590223839	0.8682979085122625	0.9091440476651519	0.861511387557673	0.8300143554708653	0.8960790594573803	0.8776607999810957
Obregon-TitoAJ_2015__SM03__bin.28	0.8003967699116986	0.8404204958495284	0.8352122637516702	0.8087597867926031	0.8354887737565044	0.8194041679650933	0.8390053414710458	0.8309097429961771	0.8065433177062336	0.4261100685381148	0.845487337910901	1.0	0.5784830698755203	0.8068555670994477	0.8568515229054994	0.8306351140117839	0.667550955276231	0.5877514845953831	0.7880651134035873	0.7591644883404948	0.7837707437366722	0.8330161723867453	0.8170453683320177	0.8377541493743412	0.75102782091933	0.8070979052329361	0.8242882375402774	0.5368203481267231	0.7895003320001078	0.8221974833200513	0.6385252423538087	0.8322198737333678	0.5602791810538605	0.8499372052676096	0.7170819855299367	0.8202619132862117	0.839663698625413	0.8368161471810714	0.8279411792367948	0.6075846506223983	0.8392307504205648	0.7599777161778417	0.8351251098045682	0.8235505640239793	0.8313495882759758	0.7978106803086629	0.7780004000303471	0.8557793412541014	0.8125422053961461
BritoIL_2016__M1.59.ST__bin.32	0.7031781176120306	0.7509247116680507	0.7385542868041562	0.7079838146335646	0.7328644520972306	0.7300276297962692	0.7507849239321738	0.7374861347545876	0.7179502063448626	0.4013361180313938	0.7482936221648065	0.7286419937364038	1.0	0.7386383963740483	0.7508022986790059	0.7238311632669421	0.6076442567971787	0.549195608453762	0.700448307956331	0.6904057042873373	0.706578434543208	0.7467591161150382	0.7365384212910148	0.7526187494841872	0.6826688084990944	0.7349304674478195	0.7325722404459624	0.5017092407196146	0.7067663977134833	0.7248554835688203	0.5811138081456761	0.7430796185927165	0.5171854015797593	0.7394328961610102	0.6517310973613683	0.7400418020613557	0.7414104582549988	0.7412446083988736	0.7233829737747941	0.5655014134751428	0.7309820562302091	0.7040555423270551	0.7369577844986458	0.7368207609270375	0.7356977204727037	0.6978760556639503	0.7039599812194782	0.7491161584750659	0.7157297926758335
CM_madagascar__A32_01_1FE__bin.62	0.6412457854295823	0.6679531422941338	0.6616863399934743	0.6564687817892171	0.6776235900782455	0.6527718597851608	0.6700682648445647	0.6656294504903937	0.6628456267634019	0.34340223796088365	0.6722184475026071	0.6586371342840508	0.478694842709353	1.0	0.6787455135218134	0.6731223329046787	0.536461360306584	0.4907785519151904	0.6472694701957096	0.6257755769243073	0.6246214084182645	0.6651465422928543	0.6507690831270033	0.6796898332085757	0.6067420331023716	0.6646961350709839	0.6796248312572375	0.4307830303960897	0.6342250628586783	0.6523247794348157	0.5212962003288485	0.6735036435641031	0.4662792140905805	0.677735168230936	0.5734316039999232	0.6569516899867565	0.6871177136715226	0.6776453426997563	0.6603189957966258	0.5016346455282368	0.6719533214333698	0.6152301619290736	0.6823618228696826	0.6604748469319207	0.6731896380747651	0.6471046620986162	0.6292222158243924	0.6775562849081591	0.6628184999648119
CosteaPI_2017__SID713B040-11-90-0__bin.55	0.799853824789777	0.8557306067809911	0.8422889499234504	0.8257302221093852	0.8514592132696317	0.8307700356205907	0.8406536339926605	0.8515927712511828	0.8334448880990298	0.42570775728760357	0.8590267808371993	0.8410918518860449	0.5851132088536016	0.8161959055554273	1.0	0.8468376147283064	0.6551163631607696	0.5858536247605419	0.8029419684415414	0.7726932397811987	0.7765267231364584	0.8357778444541895	0.8370207953470122	0.8535533654918795	0.7568918534247313	0.826828844215693	0.8475764919488233	0.5294663066140436	0.797053723236473	0.8292356575191758	0.6393845254306398	0.8370841892276564	0.5574590132403967	0.8656382086612658	0.711925896861849	0.8300927058570099	0.8664549434148068	0.8496777221286188	0.8243204776082659	0.6076860464221694	0.8537253906340158	0.763742700856279	0.8813288095952485	0.8285186296458713	0.9075778767666044	0.8208402766558189	0.783596987251983	0.8700037697817373	0.8327297066494334
CosteaPI_2017__SID713A004-11-90-0__bin.40	0.8115004413878676	0.8494091077333896	0.8453239187591278	0.8469252847820494	0.8688521715677351	0.8269051808319389	0.8453940562317622	0.8415364952368686	0.8392707360640826	0.4325027250002152	0.8604621358071882	0.8446863053715421	0.5843847843766867	0.8385495953227232	0.8772986361130832	1.0	0.6670105528203712	0.6073414167833233	0.8166520387528665	0.7917321947258533	0.7848599976344544	0.8573783186581299	0.8267897728087858	0.8546617668203209	0.7621271675268603	0.8388279135664044	0.8708083694408482	0.536483441020921	0.8089458433505053	0.8264091176163971	0.6494672580743375	0.8345887409590407	0.5762711540196582	0.8616334316001832	0.7214228852834685	0.8340059623227873	0.9378339699371664	0.8495015616745896	0.8389302505151119	0.6268268819079433	0.8555225448935616	0.7651357462961835	0.8744752840328537	0.8412989842499929	0.8646471112766072	0.8362140174839967	0.789563990401368	0.8608947564906652	0.8404232222621439
BritoIL_2016__M1.44.ST__bin.2	0.6182281206714113	0.6575000077124075	0.6463648338901692	0.6221213439332661	0.6458885156083701	0.6431345691694971	0.6544918603252168	0.6597020542768384	0.6368181074986194	0.3395325664115402	0.6494766360329844	0.6568891850453336	0.47471564353869933	0.6466893719940892	0.656732160430414	0.6454390365043667	1.0	0.4682171690528855	0.621325423488291	0.6062402630856416	0.6189919575015502	0.6533263613170324	0.6438512060662712	0.6566322076303474	0.6010624612451527	0.6293938356270034	0.645872473800952	0.4353768128013623	0.621392367184632	0.6364253917131725	0.5159764062032435	0.6472215281055551	0.44787399777265674	0.6529108168056442	0.566712941111142	0.6354792335718009	0.6546951593846115	0.6501698272112243	0.6566383775562774	0.4975767615909771	0.6490027857215575	0.6025617532461522	0.659881907617699	0.6457558622008743	0.6440165600811962	0.617392712700484	0.6201722643319667	0.6611106483666663	0.6348881546677032
LiuW_2016__SRR3992981__bin.32	0.6557747811350214	0.6652968970343195	0.6659616277188072	0.6544200678245808	0.6807699352518881	0.6524874051496178	0.6629836769316402	0.6619920936526933	0.6660793515585961	0.4317811688092287	0.6732967832227523	0.6667881842253611	0.49464961152911174	0.6820705880679242	0.677088486715167	0.677550846206785	0.5398011498524895	1.0	0.646596945226405	0.6372412787440893	0.6350432928531671	0.6651048400147244	0.6469536733572456	0.6721718270135312	0.6253308982400108	0.6761100628986739	0.6808023004163014	0.4680070349774955	0.6531901915768771	0.6530863385218367	0.5211456556879999	0.6702597926851172	0.5319346365943312	0.6738487693235147	0.6096956785392286	0.6698618078611783	0.6893449255156642	0.6696277828261902	0.6545801153409101	0.5751136781942372	0.6697885416648143	0.6334140091369349	0.6805455130678797	0.6629655382131229	0.6773751495999701	0.6425754846327709	0.6457333999605216	0.6761865300453646	0.663161151844192
CosteaPI_2017__SID713B029-11-0-0__bin.23	0.8370636557461574	0.8936469670155098	0.8877670322319923	0.8820543191984505	0.9028479954292722	0.8830416242805981	0.8894643329942448	0.8799229386435529	0.8757322919134348	0.4565237385209236	0.906926812614094	0.8757322919134348	0.6179620545979013	0.8811380833600424	0.9089825950028567	0.8924032552500661	0.7016502696450718	0.633357255333677	1.0	0.8250466827385349	0.8216078371260155	0.8939538886024442	0.8755605412410641	0.8975400983821296	0.8062645448084614	0.8852719443708978	0.9062997310516855	0.5730867044773623	0.8511768230654534	0.8689619013112972	0.693244589679631	0.882018087819289	0.5944175805799807	0.9018234138320258	0.7542442970415686	0.8781082342776717	0.9099427265506334	0.8993419127381168	0.877290937974666	0.6562471258761723	0.8966701969036106	0.8135425230975042	0.9154359610373323	0.8679219910536363	0.8988904140131826	0.8702477668928805	0.8286450857708226	0.8916828082105879	0.891730884463706
CosteaPI_2017__SID713A021-11-90-0__bin.15	0.6668820095018602	0.6992253069988416	0.6960262125781295	0.702079738945236	0.7231548522921906	0.6857039987398457	0.6950662848604017	0.6969921220412791	0.6902068288175428	0.3695958134618326	0.7039622796830587	0.6897667432614926	0.49802046953283424	0.6965215580680786	0.7152133731318795	0.7073909591899691	0.5597620518640116	0.5103593861134065	0.6745833643102292	1.0	0.658752817473305	0.6960566909952798	0.6821707811105595	0.6962686156902321	0.6398826894269232	0.7157725239063304	0.7076917555311918	0.4572081598983217	0.6678949183933259	0.6810037710632211	0.5476387629636529	0.6935403700877408	0.483139026302874	0.7007788517384519	0.6087872979629878	0.6900145584289772	0.7195885926405732	0.7037628881689906	0.6813877421503122	0.5304480811557644	0.6989413165138045	0.6486544918208177	0.7184352551541995	0.681073842938165	0.7055443089246787	0.6855103041261795	0.6582890897805868	0.7136641010675706	0.6984459710238555
BritoIL_2016__W2.19.ST__bin.52	0.8120647467193894	0.8550018050921957	0.8558659377402965	0.8296237725543041	0.8562065596574472	0.8287688183410965	0.8519960376356623	0.8512923576271774	0.8202097578320945	0.45035656519850237	0.8523876508577757	0.8498683404505863	0.6082742570736838	0.8297152169612038	0.857790349589588	0.8368924131057172	0.6820872304854576	0.6069763583913671	0.8017111322177343	0.7861740815956063	1.0	0.8404703030039318	0.8367407989589615	0.8449310223620669	0.7748971845320936	0.823666968308564	0.8360272606315171	0.5625683708414041	0.803206537221273	0.8322086917738787	0.6606892392709195	0.8474799077261346	0.5933321050094538	0.8527983008337419	0.7419265466852593	0.8334899332965743	0.8482199615321595	0.8537290621203273	0.8273886536867733	0.643488852280909	0.8427479146255981	0.8017566844501676	0.8577648539371067	0.8324384925882439	0.8449847332032941	0.814130574454444	0.8058278302383878	0.8417807795414726	0.829848814180206
BritoIL_2016__M1.48.ST__bin.39	0.7673828904953439	0.8306838973387206	0.815162930671902	0.7855103227638314	0.8079414752358437	0.799487088383873	0.8112084398103229	0.8114702099779378	0.7807671809448324	0.4136618518569131	0.8163159948557	0.8069080600613733	0.5742851806806328	0.789291717342881	0.8247524647240405	0.8166913404788694	0.6431216244326922	0.5678930690122731	0.7792493998569678	0.7420768213448974	0.7508105916704246	1.0	0.8065469872895703	0.8274652175167364	0.7262372967826868	0.7903020530130141	0.8098950338069187	0.5133604517509296	0.7654035193207337	0.7991105280499489	0.6264503266812735	0.7942304275933695	0.5409778117896789	0.8269264932970742	0.6881679580560377	0.8061634423688074	0.8265456814755091	0.8121185618432021	0.8087377181354797	0.5953090907434485	0.815423789806451	0.7411411903861718	0.8220834415185099	0.8022514663836391	0.8151173790186048	0.7899786362746036	0.7615950974273945	0.8349897432860659	0.7876864770806856
BritoIL_2016__W3.22.ST__bin.109	0.7978903830792966	0.8705754910864566	0.8587320671941567	0.8144375781628646	0.8398268718698649	0.8294760650263541	0.8467920962741214	0.846646310262241	0.8212480054993186	0.4237548812568106	0.8831941876114716	0.8387288103410878	0.6002708465951403	0.8183741223070621	0.875333972260108	0.8346133323721541	0.6716657644883297	0.585402282500465	0.8088207939126455	0.7707297732367777	0.7921432603416348	0.8547408130675759	1.0	0.8617298524053405	0.77057690710953	0.8242428942996703	0.8397769892388683	0.5370544274214155	0.7987593063289151	0.8412908466337592	0.6586892003138423	0.8507482716472918	0.5537425811654771	0.8718106493946179	0.7201780713379552	0.8333929779415787	0.8565961251172242	0.865442085621766	0.8359488995891602	0.605768556177819	0.8583716249572779	0.7743448157786164	0.8722251579670286	0.8341959273889114	0.8516574228251333	0.8228529389237066	0.7918655267251827	0.855436917137548	0.8223013335719118
ZeeviD_2015__PNP_Main_671__bin.34	0.7052480447202945	0.7626811559061044	0.7481933944342942	0.7195803426460893	0.7406798772807902	0.7348883752341306	0.7574984834683501	0.7446961574454984	0.7194088062200937	0.37514711534757744	0.7645594659148254	0.7405255222092562	0.5281714632666799	0.7360101514093006	0.7686281214987795	0.7429037542090855	0.5898450435810598	0.5237325772059405	0.7139504007550929	0.6773823818511691	0.6887824876550582	0.7550966963857912	0.7420261195384423	1.0	0.6722875560160652	0.7322629534249506	0.7534165261906194	0.4703761580440746	0.7128826627108907	0.7392263901170633	0.5747293313155403	0.746883731834528	0.49315253745050314	0.7677621258101909	0.629710219829888	0.7340226566641624	0.7589561274113823	0.7566748869286749	0.7395910782214417	0.5400332486920694	0.7568616648787897	0.6756844760642948	0.764756497253893	0.7340093549703857	0.7584559283016536	0.7210188654043175	0.7049925413523334	0.7518715898821775	0.725935226847917
XieH_2016__YSZC12003_37315__bin.111	0.6662889431940373	0.7085497204078377	0.7062741644631998	0.6779857960615776	0.696586493299752	0.6840487617485439	0.6997708893559157	0.69366645567907	0.6782979578742817	0.3759977515134376	0.7117519707374218	0.6898652232734486	0.49784568033132925	0.6827502953154418	0.7082787386128612	0.6884152834884255	0.561073997900107	0.5063186849578898	0.6664637422902656	0.646907553451951	0.6564319444052482	0.6886779140909958	0.6895231123569426	0.6986181368316958	1.0	0.6908973154660052	0.6841999471283129	0.4660705451140053	0.6611051564869471	0.6883185248453734	0.5532941422432686	0.7061224031391269	0.4812342947187635	0.6989971081836502	0.6177192720755132	0.6879193954427831	0.6989159000368028	0.6993562094571206	0.6870621023464547	0.5271641251204443	0.6923233535624171	0.6561672979976144	0.698143846697449	0.6875018358224686	0.7009366006269729	0.6634028862872845	0.6673959081460986	0.6962000346718471	0.6871885221211568
