	CosteaPI_2017__SID713A058-11-90-0__bin.61	BritoIL_2016__M1.22.ST__bin.46	HeQ_2017__SZAXPI029560-51__bin.83	CosteaPI_2017__SID713A013-11-90-0__bin.5	CosteaPI_2017__SID713A013-11-0-0__bin.41	HeQ_2017__SZAXPI029554-33__bin.69	BritoIL_2016__W2.39.ST__bin.18	ZellerG_2014__CCIS74726977ST-3-0__bin.74	LiuW_2016__SRR3993041__bin.74	LiuW_2016__SRR3992994__bin.9	CosteaPI_2017__SID713B056-11-0-0__bin.21	Obregon-TitoAJ_2015__SM03__bin.28	BritoIL_2016__M1.59.ST__bin.32	CM_madagascar__A32_01_1FE__bin.62	CosteaPI_2017__SID713B040-11-90-0__bin.55	CosteaPI_2017__SID713A004-11-90-0__bin.40	BritoIL_2016__M1.44.ST__bin.2	LiuW_2016__SRR3992981__bin.32	CosteaPI_2017__SID713B029-11-0-0__bin.23	CosteaPI_2017__SID713A021-11-90-0__bin.15	BritoIL_2016__W2.19.ST__bin.52	BritoIL_2016__M1.48.ST__bin.39	BritoIL_2016__W3.22.ST__bin.109	ZeeviD_2015__PNP_Main_671__bin.34	XieH_2016__YSZC12003_37315__bin.111	VogtmannE_2016__MMRS65205033ST-27-0-0__bin.9	LiuW_2016__SRR3992961__bin.32	BritoIL_2016__M2.39.ST__bin.45	FengQ_2015__SID530840__bin.40	LeChatelierE_2013__MH0189__bin.38	FengQ_2015__SID31188__bin.43	CM_madagascar__A81_03_1FE__bin.25	LiuW_2016__SRR3992995__bin.67	CosteaPI_2017__SID713A084-11-90-0__bin.9	CosteaPI_2017__SID713B007-11-0-0__bin.56	ZellerG_2014__CCMD86114146ST-21-0__bin.68	CosteaPI_2017__SID713A004-11-0-0__bin.7	ZeeviD_2015__PNP_Main_362__bin.25	VogtmannE_2016__MMRS93508324ST-27-0-0__bin.39	LiuW_2016__SRR3992978__bin.107	CosteaPI_2017__SID713A084-11-0-0__bin.19	CM_madagascar__A70_03_1FE__bin.24	ZeeviD_2015__PNP_Main_377__bin.14	BritoIL_2016__W1.41.ST__bin.58	CosteaPI_2017__SID713B041-11-0-0__bin.48	CosteaPI_2017__SID713A040-11-0-0__bin.30	QinJ_2012__CON-110__bin.27	RampelliS_2015__H4__bin.33	CosteaPI_2017__SID713A057-11-90-0__bin.64
CosteaPI_2017__SID713B056-11-0-0__bin.21	0.8411560912947558	0.8999485382297282	0.8986885781782402	0.8554767729531639	0.8806900865857413	0.8655672839672298	0.8735576427621055	0.8800615834602921	0.8470597540731268	0.447611392743234	1.0	0.8767093479911858	0.6177742653077434	0.8549569040493981	0.9086799727725227	0.878158351280407	0.6848954453051309	0.616185776990681	0.8469186280449581	0.8039844800753022	0.8178748914478283	0.8753384563175558	0.8966560351725446	0.8981739604755226	0.8076724642114239	0.8599192890398901	0.8861897350834711	0.5628145387377819	0.8280881492863946	0.874236688697643	0.6816357622544982	0.8949753226370745	0.5848059123272601	0.9145140571370058	0.763011327497061	0.8698680176256564	0.8986226099650728	0.8992202622843642	0.858432870943201	0.6381187309684987	0.9087991093963023	0.8129282600604807	0.8960413164498467	0.8614152249384789	0.9020139012419747	0.8539860882556233	0.8236577766020922	0.8878087460066257	0.8699497394419681
Obregon-TitoAJ_2015__SM03__bin.28	0.7929353888288704	0.832298563088485	0.8271558532026568	0.7999810643942268	0.8266840305753603	0.8112295666317006	0.8304915294514505	0.8227746430920465	0.7981176001439608	0.42158339284673	0.8374506780765186	1.0	0.5729970737592006	0.7989872585945392	0.8482050989448102	0.8223012529477157	0.6613683545899094	0.5818011899335309	0.7800409937054785	0.7512062043578227	0.7763808414306038	0.8248588137407289	0.8093422761225146	0.8294168397727978	0.7438874673251075	0.7989668808730944	0.815642127082995	0.5318140122228708	0.7817100858435029	0.8141912333161325	0.6320952874794891	0.8240738012099977	0.554432656019673	0.8418234235951443	0.7104814848022953	0.812415863523189	0.8311367194627305	0.8287268187743396	0.8202913826064547	0.60153372136695	0.8311940905861824	0.7529527318373369	0.8268856132659593	0.8156142252797862	0.8230828169409717	0.7895037805375831	0.7705938820437161	0.8475765246140929	0.8042838986531268
BritoIL_2016__M1.59.ST__bin.32	0.6973856139465514	0.746160477110548	0.7338492843381269	0.7021569563550308	0.7268602924248868	0.7242355210113998	0.7440924873569101	0.7317441758071654	0.7120487156310724	0.39764872289687575	0.7432877206740928	0.7217319779451282	1.0	0.7317268010603334	0.7445608157601591	0.7180216797352404	0.6022474235027411	0.544214584441467	0.6947118773374464	0.6843588975091326	0.7019579365276805	0.7407506127559863	0.7322954291384771	0.7463168498320375	0.6786884119520884	0.7283000271282979	0.7265234592647086	0.4985225541983509	0.7006856312028339	0.7190242816035785	0.5769355764131493	0.7372124824919809	0.5126482233729043	0.7335503597164914	0.6474490120284582	0.7344183072968803	0.7355081777799891	0.7362023778920562	0.7169404966255478	0.5606368792427453	0.7252705030897434	0.6989003759658287	0.730807124120058	0.7308730691818982	0.7298222918791618	0.6920476178629772	0.6983424096641502	0.7419549986159434	0.7098606821720487
CM_madagascar__A32_01_1FE__bin.62	0.6356942605068361	0.6623284261978337	0.6562218255567712	0.6509297966129888	0.6718297153605497	0.6469984581230046	0.6638500860508115	0.6594683403389571	0.6569721630422961	0.3403507290327121	0.6666505441354292	0.6522142249349021	0.4742155940704913	1.0	0.6727141513598588	0.6672836733779901	0.5314357369980103	0.48620845409237184	0.6418597211825748	0.6204784297166401	0.6191952809606981	0.6594913725264391	0.6453327191416671	0.6732538722865204	0.6015513457835102	0.6590107675476479	0.6735169510502037	0.4270891793503644	0.6285437899464501	0.6466588613142422	0.5160906700447209	0.6673366474091988	0.46212548703479783	0.6716109095794706	0.5685713006148314	0.6512279354842837	0.6806274991522876	0.6718363691036001	0.6540219957390453	0.4972946136670441	0.6659989891428828	0.6101850892177373	0.6761899643640877	0.6544122633602683	0.6672189273398463	0.6414292751898556	0.6238636494501066	0.6704631389032839	0.6568971804763823
CosteaPI_2017__SID713B040-11-90-0__bin.55	0.7933461044306475	0.8483821481601157	0.835268539248044	0.8188569098560559	0.84466991329502	0.8231883121379279	0.83294450727414	0.8439470384133065	0.827761903662843	0.42210692331956207	0.8520251421361584	0.8326044575745686	0.5802491133319485	0.8089431532300875	1.0	0.8400590855586585	0.6490093167462936	0.5813468122264023	0.7967109039013394	0.7660590393980657	0.7702574991729562	0.8286934244235696	0.8303348951000531	0.8458402381886583	0.7507768058408536	0.8201558689346905	0.8404880713335027	0.525418330371362	0.7903259707187974	0.8219207422623306	0.6335993722159392	0.8293338257129889	0.5529245043506359	0.8581183403728236	0.7062869188573715	0.8233092528908071	0.8593332871727406	0.8416266992868189	0.8162506827921004	0.6029191958824751	0.8463480047083805	0.7573457659196344	0.8748023172617536	0.8213708157346074	0.9041022918734277	0.8138989544625753	0.7768855448103954	0.860466991329502	0.8259668720813041
CosteaPI_2017__SID713A004-11-90-0__bin.40	0.8046234621960616	0.8420398910063676	0.8381185686727153	0.8409852784633007	0.8626504249533825	0.8197039752325456	0.8378459889495223	0.8340394370256355	0.833015111118479	0.4293267727166507	0.8530246944476945	0.8362114670304464	0.579694500297606	0.831276020603839	0.8702762810689078	1.0	0.6604823481515747	0.6033566519176063	0.8108998095767619	0.7852288569791727	0.7780072477513766	0.8493051767512132	0.8195764525550284	0.8471704471295761	0.7554379654776984	0.8323370092807817	0.8647185239760169	0.5321180209628154	0.8019795982844374	0.8189802840376358	0.643026725246334	0.8268108140505761	0.5720667313419179	0.8541398802625819	0.715550465983804	0.8268573598278699	0.9374906151279515	0.841755834242198	0.8304429787129582	0.6222255448964309	0.8480015761802941	0.7584943652510905	0.8679422972636502	0.8339533592183115	0.8575893686894207	0.8300502088662054	0.7826465227594505	0.8520459578977504	0.8346400688367414
BritoIL_2016__M1.44.ST__bin.2	0.6126893781640151	0.6516913309455721	0.6403784632565486	0.6161247929218611	0.6397281530635225	0.6373255839063652	0.6485724333879371	0.6534966512727014	0.6305997476500295	0.33616687181670385	0.6437771669551108	0.6508053295820184	0.47049942465440703	0.6406311217233837	0.6506100514263327	0.6391219578408961	1.0	0.4634820593978769	0.6154063050473079	0.6004593509854914	0.6136083886312945	0.6476867405206801	0.6381585239069205	0.6502599081298028	0.5955872689748359	0.6233815513044766	0.6397932457820844	0.43159156324328324	0.6154420906177022	0.630611162013	0.5105780295107557	0.6414671466869041	0.44337427079187913	0.6468491730756772	0.5617140671226242	0.6298124651013564	0.6484400884767378	0.6440372293330618	0.6509160797524626	0.49271300898032716	0.6431311757102357	0.5971960771610937	0.6532668215318075	0.6400135121377869	0.6381847460921232	0.6111965645852422	0.6147066354468415	0.6551369260812023	0.6289246127600239
LiuW_2016__SRR3992981__bin.32	0.6504882338400912	0.6597677888368635	0.6604865800157558	0.6499035269137683	0.6760517344705006	0.6470148470745981	0.6570256413904217	0.6565085100821043	0.6614977246578095	0.42821388750082245	0.6677431344061259	0.6600377356477389	0.49016330181582796	0.6757191912976831	0.671879829211517	0.673105437525452	0.5343421069010711	1.0	0.6422176895184881	0.6319664682670233	0.6293921928821534	0.6594608532666587	0.6414743577204255	0.6661842715970786	0.620018032020173	0.6708697515529055	0.6760471108755844	0.46436293086125124	0.6477620911452823	0.6476842013540021	0.5164046925931788	0.6641523794619913	0.5282087304141853	0.6682286118723247	0.6043742764518533	0.664246629666052	0.6849105423299006	0.6637960069922981	0.6483926783596197	0.5711142685917419	0.6643152722674999	0.6278343970565484	0.6756441467955819	0.6572710475821267	0.6720388097444041	0.6384046463572296	0.6402764909759875	0.6691611554008033	0.6587840301031596
CosteaPI_2017__SID713B029-11-0-0__bin.23	0.8298609272446037	0.8864783796212428	0.8801431139476874	0.8762395312216943	0.8968562311004584	0.8753302629562019	0.8814592884714538	0.872101838045735	0.8696388010200526	0.4530956926464235	0.8989893535485849	0.866815540474631	0.6129011580106185	0.8737737071668455	0.9019286241830521	0.886117459344212	0.6949659285684424	0.6290676690681568	1.0	0.818372793021279	0.8144775713827844	0.8859021613411184	0.8683376067780549	0.8896636055796324	0.7992339153579243	0.8786224411588468	0.9000393667869735	0.5686009810342665	0.844258719917504	0.8614721088056186	0.6869462521425287	0.8741025766084642	0.5901374005378967	0.8940242610888923	0.7482065467315115	0.8705282117027354	0.9035311659536517	0.8913382617299089	0.8688873482810998	0.6517617508117223	0.888887417956829	0.8065056228313429	0.9086997115424813	0.8602803054583965	0.891772341522554	0.8640504591630551	0.8216569585150709	0.8825545909337941	0.8856739733281309
CosteaPI_2017__SID713A021-11-90-0__bin.15	0.6613332285103659	0.6930826241404445	0.690031364285163	0.6968340330551253	0.7177447908254837	0.6794858319511229	0.6886934472257662	0.6906489082887337	0.6846640295714705	0.36643147013357236	0.6977785791417677	0.6825359524263241	0.4936586377400852	0.6906255509970858	0.7090726841886231	0.7015804056250055	0.5544243410324095	0.5061348496203443	0.6691265882602264	1.0	0.6526765035045907	0.6894776255660938	0.6762306230614517	0.6900293703700222	0.6342749455162688	0.7133667228665891	0.7015530605030762	0.45333141917479824	0.6620299594295238	0.6749129299984817	0.542427808165994	0.6869789650498008	0.47928193988573725	0.6946771865629489	0.6037626318084724	0.6840433522726788	0.7134763881993266	0.697504273387414	0.6746599876206354	0.5260828312227741	0.6927855307844831	0.6428342535251708	0.7123125114472093	0.6750020864897721	0.6996126962261737	0.6797176957974821	0.65249876021205	0.7060476300751904	0.6928009124155684
BritoIL_2016__W2.19.ST__bin.52	0.8055667547569788	0.8493312320383128	0.8503089053254639	0.8217969471845662	0.8482794513879494	0.822372129104545	0.8450731181318961	0.8444833187044944	0.8132113711969835	0.44613040584319563	0.8471358863886529	0.8418552268467181	0.6042965953445618	0.8225074260337127	0.8508650504915902	0.8295853591045654	0.6761549020660996	0.6015750194276872	0.7947535386265934	0.7789224381458474	1.0	0.8336327089504698	0.8321339045266001	0.8382674786295441	0.7702209419249829	0.8162256372043438	0.8286641161949064	0.5591832280759484	0.7966317183593854	0.8256345527960572	0.656363476899919	0.8412531895061254	0.5876020420997812	0.8462041052759683	0.7369708717269531	0.8270388533347294	0.8408326812111998	0.8481706699373623	0.8199429033361231	0.6377159566750678	0.8363219903742014	0.7964144954002443	0.8503609164565258	0.8261553439907428	0.838303172543018	0.806786126829653	0.799413464016116	0.8340195629841199	0.8225125251642089
BritoIL_2016__M1.48.ST__bin.39	0.76127259172205	0.8239978256677494	0.8088412722273088	0.77804015530077	0.8004421547146721	0.7930141984503328	0.8045123467756262	0.8047015379756541	0.7736240743524454	0.40986102190579005	0.8099351192618203	0.7990063666027425	0.5696644209701591	0.7825810477791292	0.8177615006536663	0.8090013103692265	0.6375700926065112	0.563074007771112	0.7722308011169267	0.7350627777701858	0.7447024186409512	1.0	0.7997679902458726	0.8205796296043231	0.7205393923105773	0.7830815086100217	0.8025596992376172	0.5096206610152249	0.7586479054590619	0.7926500889016433	0.6207178029526581	0.7871556484809282	0.5361074290191362	0.8202589459651105	0.6827539922228144	0.7998083793784628	0.8191077038474445	0.8054783455032166	0.8014069387315079	0.5898960359432912	0.8088898606574926	0.7349686376867048	0.8147435517838786	0.7957096416147759	0.8082402940814737	0.7825115055884287	0.7556159874155967	0.8270980711911605	0.7807444051181838
BritoIL_2016__W3.22.ST__bin.109	0.7915012226071945	0.8651228367833877	0.854135463203675	0.8073883578444783	0.8325777992040663	0.8229507732451451	0.8399440155968505	0.8397142336708402	0.8142612189255345	0.4198157625252068	0.8792347940040434	0.8308212869461339	0.5968128538850845	0.8115376272731194	0.8683420365115113	0.8273317555403512	0.6657271568123261	0.5804442708028271	0.8021484288258529	0.7640184675154652	0.7877819092754016	0.8475567487337858	1.0	0.8549104140129644	0.7682285615715796	0.8170614045532865	0.8324545408319909	0.5343340540032582	0.7919469480519062	0.8347929098437419	0.6554577712955388	0.8448247896723	0.5487987296985738	0.864977372594933	0.7154334285716125	0.8270936062052705	0.8490657787772898	0.8604052271848109	0.8286814829880919	0.6006123012498977	0.8517301549193607	0.7698425060518895	0.8645577148477099	0.8277424022316523	0.8449921378537081	0.8155086065238757	0.7857392959919467	0.8472815897047399	0.8150860523658207
ZeeviD_2015__PNP_Main_671__bin.34	0.6995346901245731	0.7565388216860839	0.7421702212210234	0.7128563364419576	0.734070043948242	0.728566191029504	0.7508124425152062	0.7383930944256759	0.7130771999823753	0.37177375038207733	0.7583811062741596	0.7331558296197129	0.523748927204541	0.7290408952261607	0.7616824203983691	0.7363920208681406	0.5841208813591449	0.5190672852323764	0.7076850258676376	0.6713123755910594	0.6833504084589904	0.7488133087880133	0.7361539759732614	1.0	0.6664289912632813	0.7255223201035981	0.7459440225929269	0.4668611854635765	0.7062789259879902	0.7333068592678028	0.5695383453191756	0.7400272629298699	0.4886726378339522	0.7617217712424584	0.6249598524398771	0.7285005139164815	0.7518588424256415	0.7505101061004061	0.7328399143925158	0.5353020024868624	0.7509327119964374	0.6698533460549254	0.7572138826452525	0.7275342012873267	0.7520630788488383	0.7145262532481766	0.6994346503026274	0.7445387540691406	0.7192397638616812
XieH_2016__YSZC12003_37315__bin.111	0.660876218626154	0.7042373374325209	0.7023522717259151	0.6719262860404347	0.6905629797976016	0.6785338070667215	0.6939820731575973	0.6881972885694062	0.6723671714050564	0.3726797363787732	0.708674988293932	0.6833063695408399	0.4949429210397638	0.6769093561576222	0.7025564439816412	0.6823730517963991	0.5559630681474579	0.5020169569521948	0.660652176291944	0.6412382456966882	0.6524705994831476	0.6832746926041264	0.687421779564229	0.6925301175675108	1.0	0.6849066307891761	0.6781375573856506	0.46358188977693104	0.6556783212836186	0.6826261793179552	0.5507190952606119	0.7007174538193459	0.476881883614327	0.6935996461398197	0.6138247366926629	0.6825236612318643	0.6927250747143748	0.6952586537071518	0.6808718529683305	0.5224958085653284	0.6870180426072078	0.6522284149033651	0.6920970074509915	0.681875723889997	0.6954130067805923	0.6575178873902178	0.6622072259124253	0.6896103679189808	0.6809326150923901
