	FengQ_2015__SID530258__bin.16	CosteaPI_2017__SID713B076-11-90-0__bin.31	FengQ_2015__SID530026__bin.15	LiuW_2016__SRR3993012__bin.86	LiuW_2016__SRR3993004__bin.71	LiuW_2016__SRR3993014__bin.44	LiuW_2016__SRR3992970__bin.33	BritoIL_2016__M1.37.ST__bin.19	XieH_2016__YSZC12003_35697__bin.56	ZeeviD_2015__PNP_Main_297__bin.15	LiuW_2016__SRR3992955__bin.69	LiuW_2016__SRR3992997__bin.3	LiuW_2016__SRR3992993__bin.60	FengQ_2015__SID31749__bin.28	LiuW_2016__SRR3993044__bin.108	BackhedF_2015__SID590_4M__bin.25	LiuW_2016__SRR3993048__bin.32	XieH_2016__YSZC12003_35515__bin.94	LiuW_2016__SRR3993061__bin.114	ZeeviD_2015__PNP_Main_404__bin.12	LiuW_2016__SRR3993002__bin.82	LiuW_2016__SRR3992969__bin.31	LiuW_2016__SRR3992995__bin.2	FengQ_2015__SID31477__bin.22	XieH_2016__YSZC12003_36244__bin.124	ZeeviD_2015__PNP_Main_198__bin.44	LiuW_2016__SRR3993031__bin.91	LiuW_2016__SRR3992981__bin.82	LiuW_2016__SRR3993038__bin.74	BritoIL_2016__W2.8.ST__bin.73	LiuW_2016__SRR3993005__bin.7
LiuW_2016__SRR3992955__bin.69	0.7050378668412627	0.7802669243022481	0.45686373925575785	0.7563403504429442	0.7836036776946939	0.758591201798126	0.714540308124703	0.6615714439702495	0.7885557103675699	0.7492005445479334	1.0	0.7859263902141064	0.7745355972261591	0.803189837234463	0.7928226666081132	0.6259099419920713	0.5134344446529305	0.7828132048881561	0.7417421541581665	0.43754586139578333	0.8023674261327116	0.7626393807164558	0.7720092780747596	0.7867679642929859	0.771310627866961	0.48835330142165334	0.7946399556057696	0.826489622050199	0.8072100701444809	0.49075346430695893	0.6915638985480053
LiuW_2016__SRR3992997__bin.3	0.7169090681458674	0.8472993592048629	0.5027740729794145	0.7884878686830171	0.843732081432262	0.7521851005555006	0.7039050829706506	0.6803713398958287	0.8449268908144313	0.8060109773826586	0.5627071979547608	1.0	0.8351929102640986	0.8720382018861981	0.8446370494954074	0.6584983246943089	0.4918115539782293	0.8225776668974345	0.781581984789905	0.4526269513552511	0.8514497496902929	0.82022349223917	0.8369005158260792	0.8317977079096953	0.8072783900143663	0.5020154547736065	0.865315255314758	0.8253531690746745	0.8790366977984065	0.4919721958138224	0.7356755789537471
LiuW_2016__SRR3992993__bin.60	0.7711114843029125	0.9047119458489057	0.5276627045678057	0.8485982895283964	0.9029644167125754	0.8153927571733902	0.7578940910586618	0.7243080683172348	0.9043333145360342	0.8572497981355971	0.6011252352502654	0.9053359748702832	1.0	0.9188929588828703	0.8944913791661063	0.6922675553864487	0.5348455450710693	0.8662501928788807	0.8317464074952888	0.48271712274904927	0.899242551466902	0.8621162329964486	0.8837812564486613	0.881826130765994	0.8480721717139481	0.5342642747413254	0.9126396551542504	0.8748979833389828	0.9212601792022963	0.5241781810452579	0.7649108543248557
FengQ_2015__SID31749__bin.28	0.7780081901911731	0.8985127718182165	0.557679112660695	0.8413231303816112	0.8970117267310084	0.8047688902085177	0.7430843448582003	0.727868110288303	0.922687064730732	0.884638246958076	0.5914382222640322	0.896862974515159	0.8718314455128865	1.0	0.9133421330362209	0.7298783230392488	0.5036620678909817	0.887741465121133	0.842932358898528	0.49139559564091334	0.9173143463574815	0.8483797473564144	0.8818636947581012	0.9043023491678989	0.8691139247948777	0.555415491984725	0.922127333072674	0.8702680773629113	0.9320073023815053	0.5290069760673559	0.7348588764798053
LiuW_2016__SRR3993044__bin.108	0.7994213284476058	0.9122860023284195	0.5619231621560041	0.8611338092131753	0.9235491855213506	0.8350492682333039	0.771246203833465	0.7539878085702069	0.93148016941905	0.8852382572435383	0.6198358869998658	0.9222957092784084	0.9010590251225854	0.9697124433111	1.0	0.730289741532949	0.5241821660543902	0.9030840634353864	0.8630496053235286	0.49702642724937496	0.9682011554703813	0.8707527411989799	0.9044960969321668	0.9229954836152302	0.8795139658352815	0.5628170754926043	0.9426771830493557	0.8964090527452565	0.9551133153759961	0.541848815034224	0.7668378127838347
BackhedF_2015__SID590_4M__bin.25	0.7681864026785292	0.845410770905305	0.6309546696796177	0.8065601190194501	0.8458758754909849	0.7569810053949174	0.6960064597037527	0.7134319838152477	0.8758229911031187	0.8601846812739576	0.5796423205243482	0.8517307214518953	0.8260353568217311	0.9179256779139653	0.8650531210070512	1.0	0.4714038320477024	0.8549657493729591	0.8049755099143439	0.5003800695660404	0.8711320157588377	0.8048350172732005	0.844167780748663	0.8664573079835313	0.8272154950073352	0.5851496320571672	0.8675509322795892	0.8515983625952392	0.901028110359188	0.5375795632009843	0.6828556090577824
LiuW_2016__SRR3993048__bin.32	0.8107000889820289	0.8713388468926977	0.4888283894252759	0.8673949471513277	0.8776029322489168	0.856114188059776	0.8153882776571947	0.7195839466440469	0.8794491014478291	0.8182386132109206	0.6684390306780098	0.8942829046395396	0.8971841761677852	0.8904814177248875	0.8728877163219653	0.6627071742800356	1.0	0.8618377283802776	0.8249600828281316	0.46474918710342705	0.8842079767815118	0.8657338106761803	0.8726829329142031	0.8688720904123943	0.8428105431230197	0.4963741902219561	0.8824636795316385	0.8669146936772864	0.9129348269008474	0.5265199710600504	0.7934847691041089
XieH_2016__YSZC12003_35515__bin.94	0.7588980902279843	0.8832922480029141	0.5285527919267023	0.8168356671495252	0.8728660134159638	0.7867574537502617	0.7455468705564007	0.7116015533764396	0.8877620173078762	0.8421591158001231	0.5932304203289489	0.8706459533672424	0.8458338022748808	0.9136094703199331	0.8753722790801243	0.6996256938822188	0.5016651963080081	1.0	0.8174631411943669	0.4799468492573781	0.8871333330912989	0.826841972144267	0.8625002874157872	0.8798765382795473	0.8589684012058151	0.5382613946745183	0.8889080499413672	0.8659698497813825	0.9062970076083497	0.5179129620284415	0.7230074219832536
LiuW_2016__SRR3993061__bin.114	0.8198186469691264	0.9083560992674844	0.5670967492115376	0.8552814296739598	0.9246621161503272	0.8486739677885399	0.7725048936744084	0.750475347364092	0.9339954815295504	0.8923157962201873	0.6202007942039668	0.9127530623853358	0.8960798530161859	0.9571519749614782	0.9230271081522073	0.7267981082243106	0.5298287147194783	0.9019495918154797	1.0	0.5123456790123457	0.9307201245516914	0.8614569396709422	0.8882626587940597	0.9234937764211685	0.8813868125822845	0.5611776063322678	0.9308209355797502	0.8986041344538713	0.9347031615940694	0.5442747347535003	0.7695399812531545
ZeeviD_2015__PNP_Main_404__bin.12	0.7517899058873739	0.8386335851623082	0.5536067746794673	0.7812882697173468	0.842308529212967	0.7521431041714189	0.6849523865587029	0.7210143518338454	0.8416914834012574	0.8484075067249583	0.5760380192724326	0.8322760160494982	0.8188355599191428	0.8785523495569779	0.8369632516106787	0.7113434464373751	0.46996921078053666	0.8337876206103813	0.8066985736465726	1.0	0.849927520768795	0.7947886434137456	0.8155663734209881	0.8361096890909033	0.8127071492168143	0.5633470583103036	0.8604635517241017	0.8407948222813456	0.86381788423716	0.5506445343091136	0.6730277397307073
LiuW_2016__SRR3993002__bin.82	0.7672132581433064	0.8819753018374747	0.5451921976667767	0.8278000207285796	0.8936593910949783	0.8099836268184686	0.743042296486985	0.7372814288102095	0.9038044132703648	0.8550371347112048	0.6020256495204569	0.8922778851816416	0.8693506383024612	0.9346923932702809	0.9291945269360703	0.705793158729997	0.5095881662575867	0.8783454040365614	0.8351826301691896	0.4843909601825553	1.0	0.8407661666446001	0.8700120357562008	0.8909377166091639	0.8504630680814023	0.542590341560263	0.908056767551745	0.8659501926979085	0.9290735103729767	0.5279940665938571	0.739103267267476
LiuW_2016__SRR3992969__bin.31	0.7761436772284418	0.9074486140406451	0.5370312423542379	0.8532734806985555	0.9044167072294462	0.8132837308485733	0.7731388122703052	0.7335817320693199	0.8999960081074051	0.8574359945092161	0.6149710137089318	0.9237767424611176	0.8957311215672943	0.9290402460036005	0.8981101607831321	0.7007999237677285	0.536219986762369	0.8798176348937771	0.830786892169967	0.4868100142420426	0.9035848483209584	1.0	0.8841153579697492	0.8923663424219713	0.8638706678307541	0.533600146283548	0.919341878558901	0.8807325509223848	0.9305578090433108	0.5279207132868213	0.7743801620965935
LiuW_2016__SRR3992995__bin.2	0.757548451347996	0.8979645725196055	0.5184902050938313	0.8474669640807277	0.9017875003616117	0.7957211029186833	0.7701953195446956	0.7250261745301049	0.8987419606800392	0.8465707826384542	0.5951211045190072	0.9010648925228554	0.8778171088177237	0.9231942959528422	0.8918439487133087	0.7026893444888227	0.5167286176709007	0.877357938930405	0.8189264164867841	0.4775452999407265	0.8938535863568685	0.8451938884857303	1.0	0.8780706986214439	0.8510018336020031	0.5283703592912042	0.9167579159103597	0.8791429157041641	0.9336548753563029	0.5196067388412793	0.7526730027187043
FengQ_2015__SID31477__bin.22	0.7884411089935711	0.9044301662923122	0.5514972227069066	0.8407703789930717	0.9009798983046459	0.8272553907354508	0.7542127981759699	0.7412940231320861	0.9312412641199874	0.8760684208611735	0.6075332495223204	0.8970992716580461	0.8773699783525896	0.948300237437134	0.9116377489899211	0.7224741553594759	0.5153501781549205	0.8965610150545378	0.8528604978226195	0.4904097224063338	0.9169148833191627	0.8545375401611564	0.8795692467428693	1.0	0.8756818379397535	0.5579532191505904	0.9146490264830881	0.8937353220260398	0.9402146737505264	0.5380025809188342	0.7503925943783322
XieH_2016__YSZC12003_36244__bin.124	0.7818627528248222	0.8891596559709816	0.542311647517164	0.8292862236440822	0.8852196271316602	0.7947168683548661	0.7422165672884922	0.7354014333911927	0.9041934289978304	0.853321093119987	0.6090689388403364	0.8903481588293782	0.862871990360832	0.9320144839722351	0.8883399988272598	0.7053546940188358	0.5111993538579686	0.8950536213398368	0.8323851581528459	0.48746523550326004	0.8950574043728078	0.8459612024748602	0.8717356366119409	0.8954886701315046	1.0	0.5419749575827428	0.9058976853512767	0.8721782514695506	0.9234490668203419	0.53987726580031	0.7448085753791387
ZeeviD_2015__PNP_Main_198__bin.44	0.74338033746508	0.8266637013431226	0.5602565943259097	0.7758778436842831	0.8301348189979646	0.751707641620005	0.6576759182884453	0.7018310872884275	0.8637405679720659	0.8425263055165341	0.5739411871241148	0.8240427682233676	0.8090322253720965	0.8864618904312951	0.8460574803570775	0.7425949020833275	0.44809041609307365	0.8347592222969809	0.7887770011007356	0.5029001051939144	0.8498917563067083	0.777703019093493	0.8055432782402494	0.8491954683099814	0.8066318147310892	1.0	0.8447071320723201	0.8252373431827118	0.8589707136764287	0.5401759112504938	0.6649559752677002
LiuW_2016__SRR3993031__bin.91	0.7984998977598531	0.930433815198293	0.5601846413546167	0.8746380419116235	0.9429972336115882	0.832039638100956	0.7794216998962682	0.7529909127465806	0.9427361949387087	0.8888466254847084	0.6185491594865493	0.9407572731900231	0.91533397101352	0.9747730983488061	0.9385688989823843	0.7292065605233701	0.5276231745161617	0.9130517471877745	0.8665439784904133	0.5087550506321797	0.9420525222240246	0.8874531761880523	0.925711501301775	0.9220084812707859	0.8929884390943947	0.559469892607447	1.0	0.9138789911725422	0.9521056187331296	0.544488758866769	0.769925485889306
LiuW_2016__SRR3992981__bin.82	0.7245005960084858	0.8442913308067841	0.5010694460257968	0.7853829209295409	0.8436366509202696	0.7695869533393902	0.7083764171176425	0.683233688769713	0.8389016946159406	0.7934098656250653	0.6012993682077687	0.8386728180628911	0.8201384645055453	0.8598351856456061	0.8341783564107509	0.6690212680922849	0.48445440244630694	0.8313632909892347	0.7818841303736613	0.4646391534588243	0.839662099204625	0.7946245378901067	0.8297170063411585	0.8420519421976331	0.8035658269879149	0.5108565327409652	0.8541580015010584	1.0	0.8659718656111236	0.4924075722122952	0.7074893752483369
LiuW_2016__SRR3993038__bin.74	0.7464077362007561	0.8698058192620174	0.5184866405203706	0.8124322671759034	0.858431267867206	0.7830131210600886	0.7247223952379974	0.7167022584832867	0.8795125746344424	0.8316843599062749	0.5766342005416344	0.8770416812113995	0.8479544972313673	0.9041530630636797	0.8727062100875422	0.6950306066807665	0.5009297221328625	0.8543171048338706	0.798561155182602	0.4687145650383411	0.884549615220521	0.8243692149038451	0.8652016983684803	0.8697961227735151	0.8353907000408394	0.5221062826400914	0.8737659792426701	0.8502845063802894	1.0	0.5208485910431825	0.7208962749513464
BritoIL_2016__W2.8.ST__bin.73	0.766955073265268	0.8063353326699444	0.527803996080377	0.7675166455918944	0.8152294241132707	0.7392653837142128	0.6767828735618009	0.7391828553486444	0.8302922737323596	0.8032998065800719	0.5830363418875091	0.8163421341455895	0.8023938917626257	0.8534979220875313	0.8233978351007368	0.6896468639695384	0.48047445272784706	0.8119396727133714	0.7733410612768371	0.496908032096894	0.8360256236346061	0.777795695813725	0.8008002405654426	0.8277386374092544	0.8122508141375834	0.5460522508900257	0.8310312346148628	0.8040880947615358	0.8662234166174184	1.0	0.6815742617742839
LiuW_2016__SRR3993005__bin.7	0.7792396457826184	0.8948532747485766	0.5174476308927306	0.8577326854445667	0.9024467679957707	0.8391487248421845	0.78406968420884	0.7252055478813149	0.8966824706669647	0.835388387373014	0.6306975775533193	0.9370755147708298	0.8988269698626865	0.9101261868474114	0.8945234078094724	0.6724647031452412	0.5558410842354915	0.8700943215554573	0.8393453342760877	0.4662235915300656	0.8983638454183812	0.8758054615188006	0.890455777076942	0.8862454224590597	0.8601939442837991	0.5159985465465553	0.9020564618603185	0.8868607371688678	0.9203389546640491	0.5232024618413857	1.0
