	ZeeviD_2015__PNP_Main_107__bin.35	BritoIL_2016__M1.52.ST__bin.86	RampelliS_2015__H11__bin.13	BritoIL_2016__W1.2.ST__bin.60	LeChatelierE_2013__MH0454__bin.26	ZeeviD_2015__PNP_Main_133__bin.40	ZeeviD_2015__PNP_Main_93__bin.29	ZellerG_2014__CCIS90164298ST-4-0__bin.73	ZeeviD_2015__PNP_Main_310__bin.41	HMP_2012__SRS011529__bin.49	CM_madagascar__A07_01_1FE__bin.9	LiJ_2014__MH0340__bin.28	ZeeviD_2015__PNP_Validation_93__bin.6	BritoIL_2016__W2.61.ST__bin.7	KarlssonFH_2013__S60__bin.4	NielsenHB_2014__MH0115__bin.39	RampelliS_2015__H10__bin.44	ZeeviD_2015__PNP_Main_137__bin.17	ZeeviD_2015__PNP_Main_325__bin.40	ZeeviD_2015__PNP_Main_25__bin.85	FengQ_2015__SID530867__bin.63	ZeeviD_2015__PNP_Main_438__bin.40	XieH_2016__YSZC12003_37255__bin.30	BritoIL_2016__M1.1.ST__bin.103	BritoIL_2016__W2.39.ST__bin.75	ZeeviD_2015__PNP_Validation_18__bin.12	XieH_2016__YSZC12003_37315__bin.109	WenC_2017__N277__bin.7	BritoIL_2016__M2.36.ST__bin.40	LiJ_2014__O2.UC28-0__bin.26	BritoIL_2016__M2.46.ST__bin.6	LiJ_2014__V1.FI26__bin.8	QinN_2014__HD-60__bin.82	NielsenHB_2014__V1_CD22_0__bin.3	CosteaPI_2017__SID713A084-11-90-0__bin.44	BritoIL_2016__M1.44.ST__bin.14	CosteaPI_2017__SID713B040-11-90-0__bin.4	RaymondF_2016__P19E0__bin.81	LeChatelierE_2013__MH0177__bin.3	CosteaPI_2017__SID713A063-11-90-0__bin.85	CosteaPI_2017__SID713A084-11-0-0__bin.26	XieH_2016__YSZC12003_37797__bin.39	KarlssonFH_2013__S378__bin.20
CM_madagascar__A07_01_1FE__bin.9	0.9852749876973667	0.985947976489375	0.9630526238626591	0.9856145333348981	0.9847666922496502	0.9719930562318464	0.9857093138150411	0.9849748689979682	0.9844790469467408	0.9853202488411514	1.0	0.9845283128443248	0.9870127158457395	0.9838783287891316	0.9855381530423903	0.9874496884064774	0.9629558557052039	0.9845972589398326	0.9836770140662935	0.9853256932779109	0.9851545524137374	0.9737431620891551	0.9844764549577448	0.9848560356953229	0.9850371614587597	0.9728767771446999	0.970136033521379	0.9859495624574399	0.986187835059957	0.9846665425641784	0.9863765924442978	0.9847676144120615	0.9854181167992417	0.9849616391338948	0.984828376594599	0.9851427224887807	0.9845123711536872	0.984470437099351	0.9844130455214762	0.9850322773656435	0.9852826227185915	0.9839680762859321	0.9850266201857717
LiJ_2014__MH0340__bin.28	0.9901590408829404	0.989098451439673	0.9635137827747164	0.9886251379624356	0.9900901549531226	0.9701709488359094	0.9897399401336728	0.989955835373278	0.9893329097642029	0.9900673472432386	0.9845283128443248	1.0	0.9910385273545879	0.9898359949575892	0.9887783675801576	0.9834843375689272	0.9622353400090854	0.9893252276875488	0.9890261307166316	0.9895532340520116	0.989868159860472	0.9740694581792402	0.9898786518148232	0.9910180316399991	0.9909816145559024	0.97350081304185	0.9704017523061254	0.9878880030310947	0.9895763916097655	0.9897279320539407	0.989611391835233	0.9899144611175523	0.9885914912067343	0.9897315881991833	0.9903138768905907	0.9899963006829747	0.99032824933687	0.9899647246752089	0.9891257433468773	0.9903376280698816	0.9901461171771093	0.989623550552434	0.9895838065364633
ZeeviD_2015__PNP_Validation_93__bin.6	0.9922664818363436	0.9900188341191074	0.9639644759862016	0.9900612625092551	0.9916228689044518	0.9697934184412589	0.9927390635377832	0.9928511275960716	0.9922966520343124	0.9916349798506268	0.9870127158457395	0.9910385273545879	1.0	0.992261466516264	0.9905022869009574	0.9844279262325931	0.962459797542648	0.9914626063022486	0.9911175794811503	0.992350537957776	0.9920569330346402	0.9740579197976341	0.992118566621531	0.991512158142657	0.9922003639830141	0.9745926359496522	0.9703412414087157	0.9900986589251998	0.9897307695303069	0.9924235233068813	0.9897675282683089	0.9919564649172395	0.9901953556948028	0.9918329587419727	0.9927743015306002	0.9907960439744565	0.9932121626436773	0.9927211376235238	0.9914690714808749	0.9923586579580652	0.9924945589553195	0.9925719946970168	0.9928140618313646
BritoIL_2016__W2.61.ST__bin.7	0.9920762302165859	0.98973915427878	0.9624414576174246	0.9897908044834709	0.9918619533489158	0.9723556682456137	0.992105121356047	0.9916682564302481	0.9903039423455264	0.9900541011662849	0.9838783287891316	0.9898359949575892	0.992261466516264	1.0	0.9892185324525283	0.983817399954668	0.9629110145927339	0.9912379416721254	0.9914065862701715	0.9914894665213349	0.9906808568508391	0.9755777610307236	0.992526260936343	0.9911932737171649	0.9945500514533416	0.9747573872370183	0.9719068645111559	0.9896868980534319	0.9885329520358562	0.9913860390546442	0.988962918582576	0.9920548463754706	0.9893003136090265	0.9904653720532361	0.9908847809373088	0.9927105486333094	0.9920612222165357	0.9916871851634327	0.9906401333560461	0.9928926042399718	0.9904859814497048	0.9912451037659561	0.9907129651717558
KarlssonFH_2013__S60__bin.4	0.9889091406273557	0.9885249734891915	0.9627683203566646	0.989036144333376	0.9886939803406537	0.9695602949886523	0.9889748160547239	0.9891080947944965	0.9889249041578244	0.9892969063881076	0.9855381530423903	0.9887783675801576	0.9905022869009574	0.9892185324525283	1.0	0.9841973854592303	0.9614179817115518	0.98913445875907	0.9888404392075132	0.9871250794431802	0.9894435260847758	0.9739258413836004	0.9887055022608857	0.9890508352684718	0.989364759706545	0.9726302126706448	0.9702301723406535	0.9921059974722309	0.9882081490415415	0.9898754698439226	0.9877805057376002	0.9886434579013726	0.990738720581545	0.9888603606629843	0.989716299056642	0.9906753372045926	0.9891642493366077	0.9890728312398437	0.9892992653164184	0.9889374768941437	0.9897496101158204	0.9883456432357811	0.9882595960901971
NielsenHB_2014__MH0115__bin.39	0.9840140227469445	0.9842552037976197	0.9647139260756502	0.9842753712292472	0.9834456794215266	0.9713904054692798	0.9842478912672394	0.9837689706531392	0.9841187535163368	0.9843098770052566	0.9874496884064774	0.9834843375689272	0.9844279262325931	0.983817399954668	0.9841973854592303	1.0	0.9632792719495167	0.9847224964713281	0.9836616884108824	0.9843600122999536	0.9837951735464052	0.9733922775428525	0.9840948093771428	0.9840081220709214	0.9842372249083674	0.9738611288569158	0.969167924429126	0.985032855834702	0.9850498905941831	0.9837483670527079	0.9850864021847746	0.983435822249412	0.9842391116989103	0.9826279001418391	0.9846394148912545	0.9840593281342493	0.9842211363012896	0.9836837063087872	0.9837761792205882	0.9843967790148958	0.9844839987669403	0.9829401264831074	0.984200167985102
RampelliS_2015__H10__bin.44	0.9621103754862667	0.9625459153580668	0.9986227459889252	0.9632510079030583	0.9617050189809799	0.9750766530817202	0.9617405710439803	0.9623751139644431	0.9618267807371924	0.9620917921678822	0.9629558557052039	0.9622353400090854	0.962459797542648	0.9629110145927339	0.9614179817115518	0.9632792719495167	1.0	0.962505917446629	0.9629354140291693	0.961666736924065	0.9622435323564877	0.9721804288214826	0.9623308457644929	0.9619550918319529	0.9626075106167618	0.9747721578237286	0.9746922959919738	0.9632968394500637	0.9625213403897264	0.9622859801077647	0.9622133126899213	0.962150856912567	0.9626901107817419	0.962582909836351	0.9621077204056421	0.961995423361587	0.961760484176645	0.9619434319938459	0.962684336099223	0.9624157585899077	0.9622903220292212	0.9643108375467135	0.9616553354574486
ZeeviD_2015__PNP_Main_137__bin.17	0.9913772452728633	0.9888886981860344	0.9637426846717391	0.9886550808274396	0.9912792838601174	0.9694475548044054	0.9928836206985269	0.990517883895836	0.9889722336908062	0.992269055389672	0.9845972589398326	0.9893252276875488	0.9914626063022486	0.9912379416721254	0.98913445875907	0.9847224964713281	0.962505917446629	1.0	0.9901138717370388	0.9896150360110914	0.9900282014782421	0.9743116010205942	0.9906971126106645	0.9894175975424703	0.9908346091778044	0.9739999891671135	0.9701418283880651	0.9873384211429279	0.9883450659082658	0.9897619846118701	0.9890359104886407	0.9910153158605279	0.9895282675683607	0.98968100881429	0.9914395156900697	0.9885088339222615	0.990907837178453	0.9905287099623363	0.9903046042939248	0.989783887869844	0.9912629175386513	0.9914353804976448	0.9904334550494204
ZeeviD_2015__PNP_Main_325__bin.40	0.9925967677712267	0.9887812313801285	0.9623124520634242	0.9885535193219187	0.9905752972773203	0.9695405801948367	0.9912255924363387	0.9901260012178557	0.9919351665302525	0.9906933134942878	0.9836770140662935	0.9890261307166316	0.9911175794811503	0.9914065862701715	0.9888404392075132	0.9836616884108824	0.9629354140291693	0.9901138717370388	1.0	0.991376325219298	0.990653306044702	0.9734555115273775	0.9906003146554664	0.9905245827973109	0.9907316087670044	0.973929836995039	0.9715935528997841	0.9878537855721803	0.9884993817279755	0.991444729450986	0.9885199594080407	0.9906101708722836	0.9889610343845052	0.9902387004323208	0.9909446310903366	0.9894052311176829	0.9902266237437497	0.9901575817851588	0.990490041920363	0.9909865255343235	0.9911727277615472	0.9895302773061686	0.9904121518190688
ZeeviD_2015__PNP_Main_25__bin.85	0.9923648840633368	0.9890265238399939	0.962548092169177	0.988489009954433	0.9910571078134056	0.969524720215328	0.992815518301026	0.991903630873284	0.9910090697630326	0.9906347154965252	0.9853256932779109	0.9895532340520116	0.992350537957776	0.9914894665213349	0.9871250794431802	0.9843600122999536	0.961666736924065	0.9896150360110914	0.991376325219298	1.0	0.9907569748242463	0.9733390404058556	0.9920669180148697	0.9918633315350295	0.9916637742643714	0.9732873978228582	0.9704906005316142	0.9891286486168306	0.989217704920924	0.9917231962896339	0.9889985998407254	0.991834376020703	0.9891673561257368	0.9914162585815381	0.9916376142707687	0.9906162954698138	0.9918958103171703	0.9912565859252408	0.990913790057514	0.9917655666144547	0.9915123044894038	0.99120046841613	0.9917875410622947
FengQ_2015__SID530867__bin.63	0.9911973259342193	0.9887258079676124	0.9633177681826105	0.9892165993203667	0.9901865515815275	0.9698432028650664	0.9903983416075687	0.9913768628571696	0.9903895572735696	0.9900430167158162	0.9851545524137374	0.989868159860472	0.9920569330346402	0.9906808568508391	0.9894435260847758	0.9837951735464052	0.9622435323564877	0.9900282014782421	0.990653306044702	0.9907569748242463	1.0	0.9738868620238654	0.9911164935101808	0.9908061376377961	0.9916728202422668	0.9742630366881643	0.9701844729073489	0.9887681670991202	0.9892299915348416	0.9920828806608529	0.9891991403709877	0.9912199600437063	0.9891813319514572	0.9908288543192376	0.9913467052937694	0.9900732106383983	0.9910223043684592	0.9905442850706054	0.9903242060180447	0.991156252833953	0.9911545656916116	0.9909183298986535	0.9909719935429362
ZeeviD_2015__PNP_Main_438__bin.40	0.9738938862614797	0.9736570780492835	0.9720481988938422	0.9740741076455297	0.9735503716939338	0.9858455363150171	0.9732582520299795	0.9734655522539454	0.9733961655452116	0.97382615102265	0.9737431620891551	0.9740694581792402	0.9740579197976341	0.9755777610307236	0.9739258413836004	0.9733922775428525	0.9721804288214826	0.9743116010205942	0.9734555115273775	0.9733390404058556	0.9738868620238654	1.0	0.9747335702629362	0.9738234283074565	0.974375273665855	0.986838022265326	0.9875873585662347	0.973348407355754	0.9732099480697577	0.973555515493944	0.972990772637419	0.9738027122015188	0.9744070514573058	0.9743207728201858	0.9738955923042915	0.9740133005638283	0.9736219724638704	0.9744772896862893	0.9740000399175178	0.974408309676112	0.9743253133191305	0.9773101555352242	0.9734078340192681
XieH_2016__YSZC12003_37255__bin.30	0.9911578581044572	0.9890751781333419	0.9631667582563684	0.9893282495217135	0.991419175031866	0.9702940546415719	0.9924790675234378	0.9921485866273325	0.9915743370883836	0.9901252025007098	0.9844764549577448	0.9898786518148232	0.992118566621531	0.992526260936343	0.9887055022608857	0.9840948093771428	0.9623308457644929	0.9906971126106645	0.9906003146554664	0.9920669180148697	0.9911164935101808	0.9747335702629362	1.0	0.9914036235151787	0.9921035879977158	0.9750316599775798	0.971523135607962	0.9887994395127749	0.989005571692539	0.9917215415108015	0.9891794518929056	0.9920856481728318	0.9897125940817108	0.9914738979933324	0.9907573679316339	0.9906012604882081	0.9911534678542304	0.9913875443517776	0.9913739605312151	0.9913377904712449	0.9906562733204493	0.9912357355813715	0.9908229567742671
BritoIL_2016__M1.1.ST__bin.103	0.9918242232862984	0.9897896030886638	0.963307753980071	0.9893153650444124	0.9912409470497585	0.9703079535339482	0.9919869839332927	0.9911584427031491	0.9897390654681005	0.9937802027460361	0.9848560356953229	0.9910180316399991	0.991512158142657	0.9911932737171649	0.9890508352684718	0.9840081220709214	0.9619550918319529	0.9894175975424703	0.9905245827973109	0.9918633315350295	0.9908061376377961	0.9738234283074565	0.9914036235151787	1.0	0.9918140555052614	0.97320792361408	0.9703678107210858	0.9890580810318969	0.9900893332727531	0.9909221476964442	0.9898815646641151	0.9911542939616339	0.9889265586676872	0.9902991217077594	0.9910101731296586	0.9907094631237618	0.9909399875684238	0.9908532355473312	0.9911047659809822	0.9908800428386979	0.9914377434800613	0.9900886597069031	0.991027154189952
BritoIL_2016__W2.39.ST__bin.75	0.9918378727518545	0.9890892291547052	0.9635983935256418	0.9900095866190195	0.9926294939430945	0.9710851709250672	0.9931727192501153	0.9919923862032752	0.9909850008144475	0.9903901058069341	0.9850371614587597	0.9909816145559024	0.9922003639830141	0.9945500514533416	0.989364759706545	0.9842372249083674	0.9626075106167618	0.9908346091778044	0.9907316087670044	0.9916637742643714	0.9916728202422668	0.974375273665855	0.9921035879977158	0.9918140555052614	1.0	0.9747045380627346	0.9713941241529539	0.9895402921127237	0.9893390317357735	0.9911902162296437	0.9893142743741038	0.9914265724428716	0.9891782595226153	0.9907239917493079	0.9914107454785422	0.9950178917325908	0.9919200914879543	0.9919806864700326	0.9910215870761927	0.9937288387195986	0.9917038372876477	0.991119862003223	0.9909934342135417
ZeeviD_2015__PNP_Validation_18__bin.12	0.9735002513460642	0.9737544458671219	0.9740968450601086	0.9742399436533267	0.9736371975085123	0.9862222314076714	0.9724957010943572	0.9739579179364939	0.9743318633898101	0.9732539298886382	0.9728767771446999	0.97350081304185	0.9745926359496522	0.9747573872370183	0.9726302126706448	0.9738611288569158	0.9747721578237286	0.9739999891671135	0.973929836995039	0.9732873978228582	0.9742630366881643	0.986838022265326	0.9750316599775798	0.97320792361408	0.9747045380627346	1.0	0.9873333092407214	0.97366239027684	0.973460546468066	0.973816730986386	0.973396808557069	0.9740782830099113	0.9752352579972531	0.9748926522771831	0.9740851747225514	0.9746677323736271	0.9742665395117964	0.9748454222911773	0.9745316152561234	0.9744890424794577	0.9744073993078005	0.9774485267127173	0.974085750609967
XieH_2016__YSZC12003_37315__bin.109	0.9713037096917525	0.9701322463076467	0.9734185069238797	0.9712260976840689	0.9704505078818958	0.9880151309896585	0.9697419020969487	0.9713657504570719	0.9712673639015337	0.9706168147767967	0.970136033521379	0.9704017523061254	0.9703412414087157	0.9719068645111559	0.9702301723406535	0.969167924429126	0.9746922959919738	0.9701418283880651	0.9715935528997841	0.9704906005316142	0.9701844729073489	0.9875873585662347	0.971523135607962	0.9703678107210858	0.9713941241529539	0.9873333092407214	1.0	0.9702818217140778	0.9692439919943876	0.9698792092821305	0.9697319452319755	0.9708741491985374	0.9717359179971127	0.9717974362060164	0.9706426010027044	0.971210618298616	0.9706666039947474	0.9714236144845869	0.9711107142481957	0.9707793114230516	0.97068642169168	0.9750235790040999	0.9702977085761719
WenC_2017__N277__bin.7	0.9884259231374325	0.988456104315689	0.9643956826947895	0.9880061442293587	0.9892077249175695	0.9704353789138872	0.9891598333992342	0.9891273301086799	0.9883129757075794	0.9886869591342614	0.9859495624574399	0.9878880030310947	0.9900986589251998	0.9896868980534319	0.9921059974722309	0.985032855834702	0.9632968394500637	0.9873384211429279	0.9878537855721803	0.9891286486168306	0.9887681670991202	0.973348407355754	0.9887994395127749	0.9890580810318969	0.9895402921127237	0.97366239027684	0.9702818217140778	1.0	0.9884770676617505	0.9894203188086236	0.988371803933129	0.9889574115869688	0.9909107539587119	0.9885056680607528	0.989375580729631	0.9900068517207031	0.9883682086076462	0.9889173384128387	0.9882832490543215	0.9888953249178046	0.9893449739471775	0.9885059100565756	0.9895433001610489
BritoIL_2016__M2.36.ST__bin.40	0.9893676979085744	0.997311748603231	0.9628772151373968	0.9893654675654759	0.9884680364893955	0.9696346273782429	0.9895837459357484	0.9888379928352684	0.9887154542753023	0.9892476655919317	0.986187835059957	0.9895763916097655	0.9897307695303069	0.9885329520358562	0.9882081490415415	0.9850498905941831	0.9625213403897264	0.9883450659082658	0.9884993817279755	0.989217704920924	0.9892299915348416	0.9732099480697577	0.989005571692539	0.9900893332727531	0.9893390317357735	0.973460546468066	0.9692439919943876	0.9884770676617505	1.0	0.9887166741068825	0.999397299903568	0.9887784712291005	0.9887825545969021	0.9881051538570279	0.9884520123216093	0.9883537311412637	0.9886196701596356	0.989144278725405	0.9887648768600041	0.9891485252651614	0.9882746192113087	0.9875257209592605	0.9886204538794647
LiJ_2014__O2.UC28-0__bin.26	0.9916974090412679	0.9891477948769901	0.9630325753200265	0.9901878278024036	0.9907274055127893	0.9697857068757904	0.9908788710957072	0.9915228242380302	0.9904759333903421	0.9898973375562437	0.9846665425641784	0.9897279320539407	0.9924235233068813	0.9913860390546442	0.9898754698439226	0.9837483670527079	0.9622859801077647	0.9897619846118701	0.991444729450986	0.9917231962896339	0.9920828806608529	0.973555515493944	0.9917215415108015	0.9909221476964442	0.9911902162296437	0.973816730986386	0.9698792092821305	0.9894203188086236	0.9887166741068825	1.0	0.9890798803014107	0.9913269357490235	0.989878724539447	0.9913488723057098	0.9913799712600182	0.9899481584327695	0.9904656558967583	0.9909139265515258	0.9913939642611914	0.9915366498419149	0.9914884530058422	0.9915094081651875	0.9909744997838965
