	XieH_2016__YSZC12003_35387__bin.21	NielsenHB_2014__V1_UC50_1__bin.32	ZeeviD_2015__PNP_Main_123__bin.25	ZellerG_2014__CCIS81710917ST-20-0__bin.55	YuJ_2015__SZAXPI015225-18__bin.48	LiJ_2014__MH0382__bin.26	RaymondF_2016__P21E90__bin.27	VogtmannE_2016__MMRS80093644ST-27-0-0__bin.27	ZellerG_2014__CCIS87167916ST-4-0__bin.6	KarlssonFH_2013__S347__bin.32	LouisS_2016__AS60_6__bin.21	Obregon-TitoAJ_2015__NO22__bin.52	VogtmannE_2016__MMRS15137911ST-27-0-0__bin.27	LouisS_2016__AS50_6__bin.15	LiJ_2014__MH0348__bin.42	LiJ_2014__V1.FI26__bin.52	LiJ_2014__MH0343__bin.58	VogtmannE_2016__MMRS55294627ST-27-0-0__bin.38	NielsenHB_2014__V1_UC26_4__bin.30	YuJ_2015__SZAXPI003413-4__bin.66	LeChatelierE_2013__MH0433__bin.72	KarlssonFH_2013__S144__bin.55	XieH_2016__YSZC12003_37199__bin.48	ZellerG_2014__CCMD25511638ST-21-0__bin.43	XieH_2016__YSZC12003_37297R1__bin.8	ZellerG_2014__CCIS90166425ST-4-0__bin.57	ZellerG_2014__CCIS33816588ST-4-0__bin.26	YuJ_2015__SZAXPI017584-108__bin.17	ZellerG_2014__CCIS17669415ST-4-0__bin.25	ZellerG_2014__CCMD12232071ST-21-0__bin.2	GeversD_2014__SKBSTL024__bin.11	XieH_2016__YSZC12003_36699__bin.14
LiJ_2014__V1.FI26__bin.52	0.9211472492698255	0.9277509517752437	0.7864405821895041	0.8815837584374487	0.7401952745854958	0.8609904002552841	0.8973019000048752	0.8823416330202853	0.9250873106975549	0.7263518754071914	0.9378786602904743	0.9139612907800789	0.9236568778226396	0.887613514986859	0.9314239842929385	1.0	0.6673988724953575	0.5391291533521546	0.8530393651581565	0.9189655898347302	0.8035381884581463	0.9024363895032155	0.927353178419632	0.895914679277227	0.7324004680207951	0.9077858317341145	0.7284149784382465	0.7703279912777943	0.6332961782733756	0.8790275937260394	0.8707430494923126	0.5899621505910092
LiJ_2014__MH0343__bin.58	0.8281360207827093	0.8472240845698413	0.7196928816168302	0.80666705912236	0.7744568031649371	0.7992474662079295	0.810304360291769	0.7968354989256525	0.8670131178315514	0.699418729511905	0.8352667227006184	0.8617656581645501	0.8404373264609981	0.8270785707199708	0.8403811834937496	0.6566475998608963	1.0	0.4787272661863445	0.7953343558984456	0.9101456337668878	0.798863731752173	0.906253236396777	0.8540871535079543	0.8037634320686449	0.6427519429282209	0.9324164042119217	0.685827770818957	0.7945805139207305	0.6009052644660804	0.8653184723444104	0.7674383871815249	0.48851249480813824
VogtmannE_2016__MMRS55294627ST-27-0-0__bin.38	0.9356548990426582	0.91939869206222	0.7841727762593234	0.8864879819502678	0.7624882935911684	0.8662416584383928	0.9006541278904296	0.8896997912323966	0.9298505872681972	0.7458910306250786	0.9260528612927691	0.9336785233309324	0.942831384782702	0.8865468121202871	0.9337667685859612	0.7736596658764344	0.6982298478842603	1.0	0.8574521130366066	0.9157448615026498	0.8257577564399161	0.9059806432840591	0.9112666135605132	0.900968948800262	0.7509194201571242	0.914534073003471	0.7526557051749879	0.7838150252254229	0.6382079694210316	0.8814699274480903	0.8602719861860401	0.5792959141651919
NielsenHB_2014__V1_UC26_4__bin.30	0.867214474126284	0.9110450279145906	0.7419638325553467	0.8531713977310906	0.7179375370824428	0.8277230129171999	0.8424912074400783	0.8426408775403708	0.8892780807914734	0.68894666204402	0.9395015583561487	0.8752014961648712	0.8737007741741785	0.8557207039766676	0.8917018428633722	0.6879360537847324	0.6519013017277737	0.4818720468078718	1.0	0.8866662258472668	0.7985109835514793	0.8663620247192457	0.8833909079211671	0.8479400926435582	0.6922537010958532	0.8632278881414815	0.6795080634208062	0.7487646632020645	0.583169217462167	0.8488845779928659	0.8279638254069239	0.5311242324381126
YuJ_2015__SZAXPI003413-4__bin.66	0.8167362665251597	0.8522744926131863	0.7073018326680971	0.800187650447208	0.6772031623714709	0.7852952033777081	0.8040660160425751	0.8048577624991348	0.8543705634896831	0.643001945719801	0.8311430527036276	0.8444139384291196	0.8395988587161326	0.8339978004906597	0.8311449753516523	0.6378488644840766	0.6420702304870451	0.4429308077428881	0.7631320705381107	1.0	0.7005641049304386	0.8754485537841559	0.8633539441201578	0.8055964438702136	0.639479270008998	0.8653235047566312	0.6472902198740281	0.6938063816533235	0.5295034184681878	0.8517519168800806	0.7945246829553407	0.49507532934960663
LeChatelierE_2013__MH0433__bin.72	0.8929395089785606	0.9211805831923957	0.7644162959278966	0.8699610384409839	0.809153123722354	0.8551362665818981	0.8703619751794945	0.857985834227737	0.9049681055071701	0.7311237154328015	0.9493376139468638	0.8964564805664331	0.8954178022833125	0.8628128950351573	0.9293164844324323	0.7170513797216975	0.7245520112835759	0.5134986155076002	0.883579539471505	0.900685349692475	1.0	0.887893440803495	0.9002616717826063	0.8763300495411475	0.7134676677396214	0.8796784398369952	0.707812531670789	0.8225244381076775	0.6270077117289569	0.8662319807115317	0.8445907899244746	0.5429929260125878
KarlssonFH_2013__S144__bin.55	0.8245075882393171	0.8316761584421882	0.7063384802382477	0.8088784109773005	0.6643692373213298	0.7708023762597845	0.8007718025876487	0.8000467076180825	0.844680460827774	0.635584210493593	0.8434362196206191	0.8400633234063454	0.838810921966414	0.8342194309908543	0.8303001877630704	0.6329779875777942	0.6460627265436052	0.44282668909046824	0.7535158945791185	0.8846757045778129	0.697893416479629	1.0	0.8564335275209679	0.8061260810365516	0.6383738443556058	0.894135357278306	0.6533945014020057	0.6884683476228076	0.5338948868758587	0.8972665551693909	0.7804839095752949	0.5035796221112776
XieH_2016__YSZC12003_37199__bin.48	0.8085830169941435	0.8313219420287165	0.6804804024391375	0.8083610072116054	0.6542034285289996	0.7764851544879946	0.7870543794028383	0.8184093630212635	0.8218579397269428	0.6215884094558347	0.8365161541817102	0.8034760494881338	0.831277391570682	0.8203469366919429	0.8146764058917981	0.6214480755130264	0.581721318322304	0.42554746015982475	0.7340634658400081	0.8335468661537176	0.6760591407330406	0.8182411850421837	1.0	0.7916631242864965	0.6214833446256369	0.8069777154896374	0.628463287638176	0.7010003434097807	0.5160383505192913	0.7795246094873913	0.8245684638445189	0.4941785545232637
ZellerG_2014__CCMD25511638ST-21-0__bin.43	0.879857308017471	0.8628858578607322	0.7221941958409032	0.8206035874131478	0.6855416849951024	0.7955466398049473	0.8304952193443625	0.839891370291091	0.8673738036096525	0.6604618438760677	0.881854358025075	0.8654511575122603	0.890261591066298	0.8337093047404285	0.8610752264413509	0.6611192146871684	0.6028294744140488	0.4633037461959979	0.7758884726267197	0.8564699514494045	0.7246646509475461	0.8480941969855788	0.8717538228074967	1.0	0.6714400999465273	0.8340478016506221	0.6685093217470365	0.7097458493247232	0.5445201111316426	0.8328900441027134	0.808074704796354	0.5194938244754524
XieH_2016__YSZC12003_37297R1__bin.8	0.938446947896002	0.9532499793645864	0.8035750081839769	0.9071198633963701	0.73654781604329	0.8734282693373477	0.9081064326900886	0.9115731821604464	0.9528277254608435	0.7301196741682244	0.9494788926391374	0.9388596561662826	0.938618769298323	0.9228246764732141	0.9324191611185012	0.7423234857958166	0.6621266885242956	0.5303722403994792	0.8700232857305694	0.933797101384173	0.8103546539735945	0.9224602578780955	0.9399708802028616	0.9222289166435981	1.0	0.9220166666760251	0.7298237595308938	0.7679647417990375	0.597520718235922	0.9065465638807829	0.8872351858787514	0.592485115830647
ZellerG_2014__CCIS90166425ST-4-0__bin.57	0.8354200777549201	0.8579839543998963	0.713227242690298	0.8081112265922145	0.6699216963900183	0.7797463462423889	0.8126800637116404	0.8149507650247586	0.871874555183489	0.6423981404980036	0.8513503734669486	0.8633770191190585	0.8447084429056388	0.8402974535223902	0.8389646937952718	0.651508380243666	0.6801420391064784	0.45738230403621033	0.7682155094744426	0.8947394160508484	0.7074842887826321	0.9148878644910982	0.8642481636781624	0.8111747449983738	0.6528761288896346	1.0	0.6660756985259327	0.6865970970330192	0.538297757289822	0.8599803107811197	0.787592611294582	0.5001029787497983
ZellerG_2014__CCIS33816588ST-4-0__bin.26	0.8524952252917654	0.8489229988991505	0.6965690526455607	0.8240250840731028	0.6684777686767065	0.8080984887972967	0.8449538025595253	0.833501043492611	0.8455208306080433	0.6558788783812883	0.8484958411234702	0.8486120642638497	0.8817366655329459	0.828343956094822	0.8406988281084911	0.6615280273863982	0.6330493329496125	0.4763307298008207	0.7652176844325392	0.8469346272507542	0.7203505209412967	0.8460048421277186	0.8517058135720452	0.8227421013546286	0.6539473604768872	0.8428617860326955	1.0	0.6834735725685214	0.5371088915230564	0.809212922805697	0.7879727665534958	0.5246186774108503
YuJ_2015__SZAXPI017584-108__bin.17	0.8712495558733694	0.8915863257764627	0.749776319416868	0.8949084427352826	0.8144187638898427	0.8692063245622678	0.8472313867399961	0.8750986533383892	0.879400088178419	0.7042524689459693	0.9004136224709663	0.8669466281707158	0.8673123795135458	0.8692008507326472	0.8968128378223712	0.6919313760909094	0.7254013561164074	0.49061835365119366	0.8339762595033147	0.897856846417279	0.8279276777725694	0.8816563012238487	0.9396062425543477	0.8639270647036519	0.680587610633561	0.8593156120587472	0.6759890961313958	1.0	0.6032304551937189	0.8633055362312783	0.8641694060695814	0.530841048944994
ZellerG_2014__CCIS17669415ST-4-0__bin.25	0.8919755145720741	0.9124059850361015	0.773379619635963	0.8890358502982183	0.7686581027848969	0.8535682186576449	0.87259099942044	0.8719375226492825	0.9104919980166751	0.7506623075383353	0.9025586984364963	0.892764396439958	0.8966806781505888	0.8720369505463955	0.931717891657607	0.7477566580713866	0.7211282973103446	0.5251199349008926	0.8538252921021543	0.9007487182304974	0.8296263735113616	0.898746423539293	0.9092341042920145	0.8712729256527899	0.6960842415940909	0.8856036254551116	0.6983069783992893	0.7929564492728026	1.0	0.867431214864994	0.8504486683857226	0.5708345271222296
ZellerG_2014__CCMD12232071ST-21-0__bin.2	0.8617526412063073	0.8652673271274607	0.7352069187227842	0.8352483705846291	0.6965727866450242	0.8056360410232214	0.8345028185604657	0.8393295929742832	0.8828507251168377	0.6602770712224395	0.8642164933552416	0.870133559726401	0.8635070767216645	0.8541600556900364	0.8571439251839582	0.6590293618739232	0.6593732711084677	0.4605243702058305	0.7891724247926991	0.9200190894546131	0.7277675971045169	0.9590731396919437	0.8721122838729829	0.8462073623158549	0.6705756575395039	0.8983677602537286	0.6680295662257872	0.7205754083299136	0.5507872530955985	1.0	0.8120332512049284	0.5210008921703331
GeversD_2014__SKBSTL024__bin.11	0.8582295837805759	0.8900526835622572	0.7437689207689786	0.8681745434912554	0.7024062183314801	0.834592468328802	0.850969578938573	0.8863667624354846	0.8883575540601051	0.6684487808222407	0.8927102146978354	0.8586949302515914	0.873031115224671	0.883659954279495	0.8717224889608762	0.6734810358458186	0.6032981324009264	0.46367533727977994	0.7940863290548025	0.8853687956481964	0.7320452748693623	0.8606514422098387	0.9517050920301918	0.8469811397560574	0.6770636894776422	0.8487902491489001	0.671084458670506	0.7441267147867483	0.5570959980631989	0.8377354852393899	1.0	0.535838319953551
XieH_2016__YSZC12003_36699__bin.14	0.8880841571326816	0.8967193385748992	0.7557834898160917	0.8750875049407552	0.6894028710464605	0.8333082752291456	0.8746765973861109	0.8723478944729532	0.8936769899252816	0.7129375332076573	0.8972737916494605	0.8786475698968037	0.8958948022235269	0.8748317081848839	0.8959084084339456	0.7244694768480126	0.6097119769347521	0.49572322791014733	0.80874770480238	0.8758882304238946	0.7472163394259675	0.881641616499435	0.9055660965891271	0.8644964307508519	0.7178418917530718	0.8556945732310055	0.7093659029727529	0.7257266906906988	0.5936804595089382	0.8533597475231595	0.8507351095333954	1.0
