	BritoIL_2016__W2.61.ST__bin.63	LiJ_2017__H2M615912__bin.50	BritoIL_2016__W2.17.ST__bin.59	BritoIL_2016__W2.35.ST__bin.94	BritoIL_2016__W3.22.ST__bin.82	BritoIL_2016__WL.14.ST__bin.58	BritoIL_2016__M1.59.ST__bin.30	BritoIL_2016__W1.41.ST__bin.35	FengQ_2015__SID31160__bin.57	BritoIL_2016__M1.22.ST__bin.76	BritoIL_2016__W1.33.ST__bin.49	BritoIL_2016__W1.1.ST__bin.115	BritoIL_2016__WL.37.ST__bin.63	Obregon-TitoAJ_2015__SM43__bin.3	BritoIL_2016__W2.7.ST__bin.18	BritoIL_2016__WL.43.ST__bin.39	LiJ_2014__MH0329__bin.15	CM_madagascar__A53_01_1FE__bin.4	BritoIL_2016__M1.52.ST__bin.16	Obregon-TitoAJ_2015__SM31__bin.33	ZellerG_2014__CCIS74726977ST-3-0__bin.68	Obregon-TitoAJ_2015__SM37__bin.42	HMP_2012__SRS024009__bin.28	BritoIL_2016__W1.53.ST__bin.71	CM_madagascar__A81_01_1FE__bin.50	BritoIL_2016__M1.15.ST__bin.23	BritoIL_2016__M1.48.ST__bin.38	CM_madagascar__A75_02_1FE__bin.34	BritoIL_2016__M2.46.ST__bin.81	CM_madagascar__A46_02_1FE__bin.8	BritoIL_2016__M1.3.ST__bin.76	BritoIL_2016__W2.39.ST__bin.22	LiJ_2017__H1F613739__bin.39	BritoIL_2016__W2.6.ST__bin.50	Obregon-TitoAJ_2015__SM03__bin.1	BritoIL_2016__WL.12.ST__bin.24	XieH_2016__YSZC12003_37204__bin.77	VogtmannE_2016__MMRS51307502ST-27-0-0__bin.48	VogtmannE_2016__MMRS21365932ST-27-0-0__bin.31
CM_madagascar__A53_01_1FE__bin.4	0.9709316227867819	0.9700872408068139	0.9725223418618677	0.9722323458621857	0.9706959524884133	0.9726410607480003	0.9720008553218493	0.9718148761617512	0.9698359017538665	0.9719563501382095	0.9715478426465934	0.9715389553220624	0.9716794811819033	0.9689713523478877	0.9713570983266132	0.9716376683657488	0.969041123780403	1.0	0.973164750909736	0.9683576127214888	0.9694479630011489	0.9697341905957155	0.969084140152648	0.9717328517420262	0.9732169764625733	0.9744951253481894	0.9714728356878047	0.9726824438776916	0.9709147074542255	0.9731253313168481	0.972286512798153	0.971326831380342	0.968667485249215	0.971279146336051	0.9694708925071802	0.9715724036984013	0.969465739549887	0.9696645010755437	0.9685231686024166
BritoIL_2016__M1.52.ST__bin.16	0.9733710469525678	0.970219659539263	0.9746886183727652	0.9740681613962062	0.9740369060951419	0.9773264944878312	0.9756632328374831	0.9739391268325006	0.971270600277547	0.9747448105419466	0.9761997159740475	0.9766017564445356	0.973925153245632	0.9700895841225379	0.9732757760555474	0.9751227275319195	0.9702773641214849	0.973164750909736	1.0	0.9698668712269115	0.9699815687745682	0.9709467271338798	0.9699825162203647	0.9746402103353579	0.973318621896185	0.9760255307952885	0.9739328827581187	0.9722599813462685	0.9808392037711575	0.9717028297170283	0.9754650349763012	0.9732451165848767	0.969752921870682	0.9732701559298862	0.9696245547269737	0.9747256786980859	0.9703815711305526	0.9703144808448437	0.9698040408377463
Obregon-TitoAJ_2015__SM31__bin.33	0.9675822026681018	0.9676114357892662	0.9701156991638102	0.9690412765145413	0.9680983246974145	0.9703939494513673	0.9699766597847117	0.9680252724477658	0.9677521610994709	0.9681532714353829	0.9684259907233063	0.9693015518182527	0.9686373225236358	0.9685888987195591	0.9684465981743311	0.9678900568143934	0.9676875281314199	0.9683576127214888	0.9698668712269115	1.0	0.967816644498174	0.9684116056427964	0.9680949897576671	0.9694867546172116	0.9681046713910716	0.9715861391242224	0.9681416689975412	0.9686087196226575	0.9680453709297678	0.967368162708239	0.968979616409217	0.968731474987339	0.9665856312518922	0.9684826351983575	0.9687386154585081	0.9682314280539239	0.9678380716191186	0.9677880659114488	0.9679182943247566
ZellerG_2014__CCIS74726977ST-3-0__bin.68	0.9685066825265856	0.969500879583319	0.970329731369558	0.9687569213079682	0.9690698868862053	0.9706289896609306	0.970957633398285	0.9688512932615702	0.9696373705482965	0.9694545224555977	0.9686017153033031	0.9700091899318043	0.9692072848762973	0.967581704646825	0.9686338136877477	0.9686149455021743	0.9692253922007856	0.9694479630011489	0.9699815687745682	0.967816644498174	1.0	0.9674001875468115	0.9689832468617058	0.9692893328372306	0.9688285144426982	0.9714038838110949	0.9690857789976774	0.9684285357215894	0.9681071673670674	0.9683449745259803	0.969096360785985	0.9691996813600251	0.9687420063307044	0.9685318502689765	0.9668512324529921	0.9693793086689013	0.9688966920523258	0.9685118395961914	0.9682212017678873
Obregon-TitoAJ_2015__SM37__bin.42	0.9672553677297941	0.967513500245459	0.9704048657210119	0.9695273569294972	0.9677549395373914	0.9701320558391586	0.9700164934551222	0.9687712260712165	0.9676415326314204	0.9687890619810606	0.9684366460943404	0.9691598605031941	0.9697043012476586	0.9705841229191629	0.9682095605248486	0.9683845361990278	0.9669983392879374	0.9697341905957155	0.9709467271338798	0.9684116056427964	0.9674001875468115	1.0	0.96806347470964	0.9697868047108521	0.9688514658495254	0.9721825650227884	0.9681373795187286	0.968145978102449	0.9682760539863643	0.9683610589046768	0.9697876775983811	0.9685390329417353	0.965969782137464	0.9692410700164137	0.9712207833057067	0.9689521980011125	0.9677352379894586	0.9678664554284243	0.967126816695841
HMP_2012__SRS024009__bin.28	0.9693231140123745	0.9688919184815745	0.9707577915052069	0.9693956334306773	0.9692369497095105	0.9695385536583482	0.9707232687048551	0.9692280524751524	0.9691806286735349	0.9689742518579447	0.9690349748201353	0.9696748927705601	0.9688909253994342	0.9675927438797075	0.968868487438015	0.9683981141859118	0.9689366902901504	0.969084140152648	0.9699825162203647	0.9680949897576671	0.9689832468617058	0.96806347470964	1.0	0.9695259956164457	0.9692241210775192	0.9713106138547147	0.9692223207330453	0.9681441609983819	0.9686202831525373	0.9679613652831442	0.9702379314826391	0.9694751111739022	0.9681178479271075	0.9682146798088532	0.9676011169505786	0.9689434213024493	0.9685126608270925	0.9686664231867158	0.9689162272551682
BritoIL_2016__W1.53.ST__bin.71	0.9722545951205107	0.9690623367577921	0.9741756163103639	0.9724447545783327	0.9724538341018917	0.9727561665354398	0.9749134469760969	0.9743358470455628	0.9701937045144837	0.9747048096185186	0.9723227997664642	0.9732407876002672	0.9721419531490607	0.9688261011195501	0.9724033262303088	0.9731397330814541	0.9688017800501822	0.9717328517420262	0.9746402103353579	0.9694867546172116	0.9692893328372306	0.9697868047108521	0.9695259956164457	1.0	0.9717689757083788	0.9751204559142718	0.9724092752961542	0.9713270186828598	0.9730870943449097	0.9714376331855369	0.9731656869665845	0.9722131142792592	0.9685286282482133	0.9721717005730502	0.9691239355245024	0.9714265275263926	0.9686645229169202	0.969445277825741	0.9692723032930585
CM_madagascar__A81_01_1FE__bin.50	0.9712994335827678	0.968833905586383	0.9726226959182153	0.9715846111213745	0.9708648466684294	0.9717247469324586	0.9722387255186626	0.9712145267356858	0.9691862228016086	0.9712058522825819	0.9715053907461091	0.9719317276056119	0.9712742941499619	0.9684504572548767	0.9716583626880173	0.9707279403847534	0.967649034332401	0.9732169764625733	0.973318621896185	0.9681046713910716	0.9688285144426982	0.9688514658495254	0.9692241210775192	0.9717689757083788	1.0	0.9741783127218397	0.9707846115196638	0.9705848896745412	0.9719576716771476	0.9707966229961189	0.9718245107645765	0.970896988756096	0.9682532122769182	0.9714480709783613	0.9685459112325177	0.972907888992039	0.9682811990393453	0.9687882808768112	0.9678320652572506
BritoIL_2016__M1.15.ST__bin.23	0.9749983681399483	0.9718785707181968	0.9760782919937014	0.9747376436086148	0.9749392770819764	0.9765189896944637	0.9762824206975421	0.9749659163629282	0.9723960115437124	0.9748590197779236	0.9757821006311066	0.9746544653983308	0.974810423070267	0.9714930449143263	0.9743655157093868	0.9756075432663389	0.9710382441378552	0.9744951253481894	0.9760255307952885	0.9715861391242224	0.9714038838110949	0.9721825650227884	0.9713106138547147	0.9751204559142718	0.9741783127218397	1.0	0.975232857343652	0.9725808612479041	0.9748898693330534	0.9731753866693721	0.9806548925930479	0.9744188563427718	0.9707814475412951	0.9838190286625793	0.970842063521834	0.9752578755055887	0.9713458627183104	0.9718291296240634	0.9710332338423845
BritoIL_2016__M1.48.ST__bin.38	0.9710967135307697	0.9683885108412784	0.9742055015759723	0.9713572252436783	0.9708222380983308	0.9730762571188744	0.9735739244915071	0.9715125546653927	0.9690003404586887	0.9716555687322561	0.9717844454496479	0.972603642280991	0.9716290124957911	0.9688379483423906	0.9712015895886524	0.9717853798813206	0.9681134216853428	0.9714728356878047	0.9739328827581187	0.9681416689975412	0.9690857789976774	0.9681373795187286	0.9692223207330453	0.9724092752961542	0.9707846115196638	0.975232857343652	1.0	0.9705314506589229	0.9711394279474967	0.9698809723221236	0.9740153741272715	0.9717195424732279	0.9677612776688148	0.9723886474018895	0.9684963863600846	0.9711582671211275	0.9681377134407059	0.9685353920732528	0.9685367335763986
CM_madagascar__A75_02_1FE__bin.34	0.9699400519505699	0.968326547785519	0.9722588987953448	0.9702771620368187	0.9696373163783587	0.972383793839705	0.9717530115319798	0.9699499436208464	0.9682107637331311	0.9705914061657738	0.9701575074071852	0.97078605659745	0.9703276604361061	0.9680895478180496	0.9704573695587455	0.970269374234084	0.9667441401106136	0.9726824438776916	0.9722599813462685	0.9686087196226575	0.9684285357215894	0.968145978102449	0.9681441609983819	0.9713270186828598	0.9705848896745412	0.9725808612479041	0.9705314506589229	1.0	0.9692907231288099	0.9717270806196436	0.9719455026422146	0.9700654225875743	0.9674099843898455	0.9692867856970049	0.9682592675737092	0.9700837986684677	0.9669315190345109	0.9669915217229155	0.9675797449557528
BritoIL_2016__M2.46.ST__bin.81	0.9716668871731385	0.9685980897122988	0.9726833696004239	0.9715710927901625	0.971662187219194	0.9721695036833671	0.9734138748337531	0.9726353967489325	0.9684406072961762	0.9722052600628246	0.9708727625407498	0.9717134067576656	0.9718614366760407	0.9679034992315273	0.9716094652846589	0.9719831781598007	0.9675422212643026	0.9709147074542255	0.9808392037711575	0.9680453709297678	0.9681071673670674	0.9682760539863643	0.9686202831525373	0.9730870943449097	0.9719576716771476	0.9748898693330534	0.9711394279474967	0.9692907231288099	1.0	0.9698814256035633	0.9737033456337914	0.9711523758093578	0.9677289590431633	0.9722796097246077	0.9673230541781411	0.9736509222221825	0.9677985055510375	0.9675052778051972	0.9673630738983685
CM_madagascar__A46_02_1FE__bin.8	0.9702535506575861	0.9684485491162446	0.9729162351516096	0.9697035131870828	0.97041024152576	0.9715566412408745	0.9722331371834927	0.9693426746317881	0.9687131959456156	0.9699399203852959	0.96989814049002	0.9707227509845314	0.9700862426951012	0.9676922992940303	0.9696802227848704	0.9696081605820437	0.9679015157112869	0.9731253313168481	0.9717028297170283	0.967368162708239	0.9683449745259803	0.9683610589046768	0.9679613652831442	0.9714376331855369	0.9707966229961189	0.9731753866693721	0.9698809723221236	0.9717270806196436	0.9698814256035633	1.0	0.9703714590865888	0.9703806641464828	0.9673498372677402	0.9695650865103183	0.9682227201965835	0.9698370670078045	0.9682335054362919	0.9670187837765133	0.9674236050723357
BritoIL_2016__M1.3.ST__bin.76	0.9730395779508069	0.96955240318833	0.9742671399431161	0.9726979422117144	0.9729295954443133	0.9734703150959204	0.974349692715731	0.9731605213608029	0.9698516826467873	0.973867378367762	0.9733375080821133	0.9742318229967266	0.97303453562036	0.9692920635348045	0.9728633342219088	0.9727968211853638	0.9692033881363399	0.972286512798153	0.9754650349763012	0.968979616409217	0.969096360785985	0.9697876775983811	0.9702379314826391	0.9731656869665845	0.9718245107645765	0.9806548925930479	0.9740153741272715	0.9719455026422146	0.9737033456337914	0.9703714590865888	1.0	0.9729365463460959	0.9691393136735922	0.9723349307678797	0.9693418095699854	0.9721174136428277	0.9688446193718743	0.9692970994384591	0.9695558860542272
BritoIL_2016__W2.39.ST__bin.22	0.9888948296093092	0.9684113277994582	0.9730824792389945	0.9713368589600602	0.9715740884383809	0.9727386649821173	0.9737806620137953	0.9710888362206306	0.9693967306080045	0.9715408224096544	0.9725569974581817	0.9734210496580098	0.9718654188796415	0.9684010039677007	0.9715567206441907	0.9714937370535336	0.9684780293092042	0.971326831380342	0.9732451165848767	0.968731474987339	0.9691996813600251	0.9685390329417353	0.9694751111739022	0.9722131142792592	0.970896988756096	0.9744188563427718	0.9717195424732279	0.9700654225875743	0.9711523758093578	0.9703806641464828	0.9729365463460959	1.0	0.9679441613153256	0.9706784381135802	0.9681686461561241	0.9716121838988622	0.9679391373309981	0.9683783027439385	0.9684016474696375
LiJ_2017__H1F613739__bin.39	0.9679414308205154	0.9701104921848438	0.9702950322441511	0.9678085076325602	0.9677870115247954	0.9695595725111961	0.9702506395867436	0.9676634178243668	0.9680490914303491	0.9682841102425325	0.968406209961993	0.9690051050243264	0.9681140895994577	0.966295694848173	0.9685381075479875	0.9672852452070755	0.9668949517783929	0.968667485249215	0.969752921870682	0.9665856312518922	0.9687420063307044	0.965969782137464	0.9681178479271075	0.9685286282482133	0.9682532122769182	0.9707814475412951	0.9677612776688148	0.9674099843898455	0.9677289590431633	0.9673498372677402	0.9691393136735922	0.9679441613153256	1.0	0.9675352058937323	0.9660466493403954	0.9678059642076573	0.9666984302481073	0.9664691346650566	0.9665421780307579
