	HMP_2012__SRS015215__bin.8	HMP_2012__SRS023964__bin.18	HMP_2012__SRS017139__bin.20	HMP_2012__SRS019128__bin.7	HMP_2012__SRS011126__bin.20	HMP_2012__SRS019906__bin.20	HMP_2012__SRS017227__bin.42	HMP_2012__SRS016575__bin.67	HMP_2012__SRS047634__bin.63	HMP_2012__SRS011152__bin.27	HMP_2012__SRS022602__bin.23	HMP_2012__SRS042984__bin.3	HMP_2012__SRS063932__bin.25	HMP_2012__SRS063603__bin.72	HMP_2012__SRS024561__bin.57	HMP_2012__SRS024355__bin.22	HMP_2012__SRS022149__bin.12	HMP_2012__SRS023938__bin.6	HMP_2012__SRS055401__bin.41	HMP_2012__SRS047113__bin.59	HMP_2012__SRS051378__bin.2	HMP_2012__SRS024649__bin.43	HMP_2012__SRS018443__bin.45	HMP_2012__SRS018157__bin.75	HMP_2012__SRS051930__bin.20	HMP_2012__SRS024087__bin.44	HMP_2012__SRS015044__bin.29	HMP_2012__SRS014578__bin.12	HMP_2012__SRS013170__bin.25	HMP_2012__SRS018665__bin.14	HMP_2012__SRS013533__bin.40	HMP_2012__SRS013723__bin.10	HMP_2012__SRS011343__bin.50	HMP_2012__SRS018394__bin.56	HMP_2012__SRS053917__bin.70
HMP_2012__SRS022602__bin.23	0.9634861403077636	0.9911140231806853	0.9937409425714114	0.9640490349363292	0.9643657239773672	0.965113192165388	0.9645533766297559	0.962992088651572	0.9642264770724214	0.9996219818276871	1.0	0.9918211767499248	0.970664712740211	0.9610535393811582	0.9646874531935452	0.9936013673286858	0.9916796123545757	0.9670133777257448	0.9640060420438659	0.9649372325071752	0.9647155910647386	0.9579103760763605	0.959285469674775	0.9666023188804179	0.9622364708014395	0.9720237522717033	0.964282244531457	0.958432730462872	0.9906117816981327	0.9627955599964533	0.9614274967134343	0.9623671174102655	0.9622368355580697	0.9618590185128276	0.9615901391183291
HMP_2012__SRS042984__bin.3	0.9632780071776559	0.9907469035665649	0.9899536510176812	0.9642119081058296	0.9641001426367458	0.9652216039373543	0.9644930490462287	0.962840804563605	0.963787449063481	0.9922569217861471	0.9918211767499248	1.0	0.9711418487217887	0.9609743357837208	0.9643957644685976	0.9902488271750844	0.9997698565592956	0.9677537860661166	0.963851400222442	0.9646249766038205	0.964905426945556	0.9574514595524095	0.9591998506507236	0.9664097410908764	0.9622710084314328	0.9720892667796375	0.9643140271219588	0.9581824376186848	0.9899042790243804	0.9631219447518473	0.9616117359451859	0.9629056924558904	0.9624896062709181	0.9619210590257001	0.9616198408012121
HMP_2012__SRS063932__bin.25	0.9660724267579597	0.9705601605302702	0.9694728625484142	0.9701245758488954	0.9723053252414736	0.9714680798135187	0.9718671820202276	0.9689218098150055	0.9708636199770283	0.9707191554269324	0.970664712740211	0.9711418487217887	1.0	0.9655841605370278	0.972078336733849	0.9702490747556335	0.9708789595004175	0.9708801882970765	0.9695584633636378	0.9720525572994205	0.971793800275281	0.9610374343337864	0.9615395245869045	0.971836046237795	0.9656416695376165	0.9748741017282966	0.9685583203189846	0.9670325878616297	0.9697522522895038	0.9654334159401989	0.9651995411736851	0.9659780745465417	0.9660211572359552	0.9653637938154891	0.9694106277714349
HMP_2012__SRS063603__bin.72	0.9790362051157987	0.9606250171305872	0.9613730925944546	0.9600386307847196	0.9597089531038634	0.9596259684874922	0.9598938553201318	0.9620065639958246	0.9604475266980301	0.9614925967281666	0.9610535393811582	0.9609743357837208	0.9655841605370278	1.0	0.9600931777895333	0.9615263888965075	0.9609454581592706	0.9708345694789932	0.9620557753821274	0.9602739902385434	0.959573065974328	0.9571838009697932	0.9579028962208336	0.9645220153908789	0.9785016980439953	0.9617945384078948	0.9891577268059403	0.9556108874290692	0.9607308580071259	0.9767764504811461	0.9744318769612745	0.9723792499247801	0.9731070888466572	0.965339045403414	0.958656413086634
HMP_2012__SRS024561__bin.57	0.9605743762726782	0.9632358430244824	0.9639221204408616	0.9691590920988288	0.9939618801386838	0.9756241529140276	0.9907319909268828	0.9673066125001958	0.973011108299866	0.9650805648570416	0.9646874531935452	0.9643957644685976	0.972078336733849	0.9600931777895333	1.0	0.965317261834361	0.9642169001828655	0.9678672785638136	0.9680608256363235	0.9914420673816856	0.9867928832116788	0.9557913509105139	0.9568654594141565	0.9744185966422729	0.9600592708049082	0.9645455279100378	0.9643464376513802	0.9625940057608087	0.962995257141862	0.9601088458745539	0.9595803826766343	0.9608786908814714	0.9601592189621134	0.9606338193893649	0.9680076292242301
HMP_2012__SRS024355__bin.22	0.9635261608765877	0.9899746599956857	0.99902557204274	0.9647441601706434	0.9648302741868188	0.9655251160217682	0.9652371027109636	0.9638720983319093	0.9642707597626032	0.9939049805942769	0.9936013673286858	0.9902488271750844	0.9702490747556335	0.9615263888965075	0.965317261834361	1.0	0.9899598444370354	0.9677045610891467	0.9644218722801237	0.9655755478454832	0.9655925789111799	0.9583929009096522	0.9597746248882179	0.9659697423080386	0.9623349839115922	0.9718221918505572	0.964591182711879	0.9592294084373074	0.9893506205972962	0.9627144271892583	0.9617390824469073	0.9633280895514811	0.9627715949784224	0.96195294425338	0.9621403685212456
HMP_2012__SRS022149__bin.12	0.9629323557045514	0.990332784124771	0.9897946222038	0.9640249966543424	0.9638280479173454	0.9650737518030803	0.9643080605958899	0.962735000062139	0.9634990499906884	0.9921431278259908	0.9916796123545757	0.9997698565592956	0.9708789595004175	0.9609454581592706	0.9642169001828655	0.9899598444370354	1.0	0.9675211651755727	0.9637411705060894	0.9644488461013154	0.964745075423914	0.9573960789451856	0.9590452510126908	0.9660936198092851	0.9622558235014478	0.9720448976641349	0.9642148838084486	0.9577751364384047	0.9896473344719334	0.9629658536585366	0.9617794461214335	0.9627548223679938	0.9622217708000813	0.9617110720061376	0.9613489620698433
HMP_2012__SRS023938__bin.6	0.9709963767190143	0.9667574939491153	0.967423553063168	0.9666408944260418	0.9676512467558837	0.9675500707787491	0.9675083597252344	0.967349542511138	0.967559104289176	0.9675266738284132	0.9670133777257448	0.9677537860661166	0.9708801882970765	0.9708345694789932	0.9678672785638136	0.9677045610891467	0.9675211651755727	1.0	0.9671641579018397	0.9682267516601207	0.967416898824345	0.961135916076194	0.9623817032776233	0.9700455679742293	0.9711963986237723	0.9683080092675204	0.97102677413943	0.9623648908578732	0.9665747293337474	0.9711715347787049	0.9696459368408984	0.9880322186925147	0.9739759270608533	0.966586280582134	0.9657770327245709
HMP_2012__SRS055401__bin.41	0.9636600138909818	0.9633340638258889	0.9633502594925074	0.9668348507360303	0.9681046719469635	0.9679338646011767	0.9685382242729864	0.9935810322897218	0.9673906016481532	0.9641677306545109	0.9640060420438659	0.963851400222442	0.9695584633636378	0.9620557753821274	0.9680608256363235	0.9644218722801237	0.9637411705060894	0.9671641579018397	1.0	0.9685668612204995	0.9681106326456285	0.9572197468216258	0.9580973050881545	0.9693220718684783	0.9634244395766579	0.9639075889558133	0.9650510834533995	0.962060009666405	0.9626069037775679	0.9632822303924744	0.9631771718516713	0.9634183440808219	0.9635610836214104	0.963209473304491	0.9658683714791197
HMP_2012__SRS047113__bin.59	0.9609703478575815	0.9644595977895651	0.9646439704400633	0.9696430390041697	0.9916410846188903	0.9754524419078164	0.9982373564095073	0.968079111981735	0.973099943135215	0.9651975708051477	0.9649372325071752	0.9646249766038205	0.9720525572994205	0.9602739902385434	0.9914420673816856	0.9655755478454832	0.9644488461013154	0.9682267516601207	0.9685668612204995	1.0	0.9860813134095612	0.9562528567635845	0.9573160697374754	0.9745376383798485	0.9604717277400373	0.9648346501505161	0.9647522583268672	0.9641782302705358	0.9645471523426994	0.9605812534589353	0.959985369226428	0.9611624370628189	0.9614944351360217	0.960895087241125	0.9694068358878931
HMP_2012__SRS051378__bin.2	0.9607260010367298	0.9640040467177614	0.9644182751875403	0.9685224011669072	0.987071889464249	0.9746611255945936	0.9845805007691917	0.967153841909214	0.972165355434799	0.9654334567110266	0.9647155910647386	0.964905426945556	0.971793800275281	0.959573065974328	0.9867928832116788	0.9655925789111799	0.964745075423914	0.967416898824345	0.9681106326456285	0.9860813134095612	1.0	0.955639601572616	0.9568911294486533	0.9729527626869793	0.9599645947301049	0.964182901805025	0.9644668584610591	0.9624222378993468	0.9633225288642375	0.959672506429601	0.9594795316617372	0.9604601519426307	0.9600166241887451	0.9602483853568811	0.9674823095806983
HMP_2012__SRS024649__bin.43	0.9595665546389652	0.9570615874597667	0.9579403741231489	0.9550553134677828	0.9559536439230901	0.9556172978565409	0.9559361696245109	0.9556692251944552	0.9562983745670343	0.9579655897135894	0.9579103760763605	0.9574514595524095	0.9610374343337864	0.9571838009697932	0.9557913509105139	0.9583929009096522	0.9573960789451856	0.961135916076194	0.9572197468216258	0.9562528567635845	0.955639601572616	1.0	0.9991938284540562	0.9586740869018091	0.9588798778516379	0.9574831841727323	0.9592164816428485	0.9532147734326505	0.9563994467423139	0.9579675566381612	0.95834330537576	0.9575205172075899	0.9576566227798886	0.9573200590281672	0.9543611188994744
HMP_2012__SRS018443__bin.45	0.9604045256529004	0.9587613888468789	0.9593157620489199	0.9559637954800644	0.9565694848268866	0.9568600798889713	0.9570703418753977	0.9567791322247596	0.9571478018677592	0.9592403814243938	0.959285469674775	0.9591998506507236	0.9615395245869045	0.9579028962208336	0.9568654594141565	0.9597746248882179	0.9590452510126908	0.9623817032776233	0.9580973050881545	0.9573160697374754	0.9568911294486533	0.9991938284540562	1.0	0.9593507057564042	0.960048400958687	0.9592944555983076	0.9598323572771413	0.9546445290641336	0.9578883592872235	0.9592668842055105	0.9593275643802244	0.9591084713828631	0.9587584605944784	0.95846220097042	0.9555515075480122
HMP_2012__SRS018157__bin.75	0.9643564548912539	0.9656573661895715	0.9657996304046912	0.9692135818916393	0.9744255754953004	0.973019251080733	0.972388250567817	0.9683466306650745	0.998405252505143	0.9669179226554546	0.9666023188804179	0.9664097410908764	0.971836046237795	0.9645220153908789	0.9744185966422729	0.9659697423080386	0.9660936198092851	0.9700455679742293	0.9693220718684783	0.9745376383798485	0.9729527626869793	0.9586740869018091	0.9593507057564042	1.0	0.9642065752193792	0.9660841131379512	0.9678076830469908	0.9647656815177581	0.9653407208013813	0.9645397751625157	0.9631123808190949	0.9649582557615144	0.9643354213898648	0.9636701483460215	0.968950454252167
HMP_2012__SRS051930__bin.20	0.9987359428123093	0.9618460698360075	0.961979668518983	0.9598382527823225	0.9597274614180152	0.9599270745860368	0.9596397273896081	0.9626167415520309	0.9607612359284612	0.9623421691892902	0.9622364708014395	0.9622710084314328	0.9656416695376165	0.9785016980439953	0.9600592708049082	0.9623349839115922	0.9622558235014478	0.9711963986237723	0.9634244395766579	0.9604717277400373	0.9599645947301049	0.9588798778516379	0.960048400958687	0.9642065752193792	1.0	0.9623756472965364	0.9745332481150655	0.9556730388257277	0.9612603395056394	0.9777892417207732	0.97792148320243	0.9736502397793735	0.9743678110688173	0.9663755943394194	0.957991024842668
HMP_2012__SRS024087__bin.44	0.9642649092118947	0.9711626861861267	0.9712853747539374	0.9637174500169299	0.9644628132357016	0.9648476514553657	0.9646569670310596	0.9625465223065397	0.963593176296186	0.9723280049656601	0.9720237522717033	0.9720892667796375	0.9748741017282966	0.9617945384078948	0.9645455279100378	0.9718221918505572	0.9720448976641349	0.9683080092675204	0.9639075889558133	0.9648346501505161	0.964182901805025	0.9574831841727323	0.9592944555983076	0.9660841131379512	0.9623756472965364	1.0	0.9640865530484118	0.9589903754452092	0.97106054168459	0.9634347364205272	0.9620830621864771	0.964104345428126	0.9633052344952593	0.9618273106266051	0.9620921432085038
HMP_2012__SRS015044__bin.29	0.9752801811079067	0.9640720860593377	0.9641080191304441	0.9644931254420955	0.9641796996328003	0.964434979027441	0.963895164619492	0.9650595794519717	0.9655367267110774	0.9644744878478569	0.964282244531457	0.9643140271219588	0.9685583203189846	0.9891577268059403	0.9643464376513802	0.964591182711879	0.9642148838084486	0.97102677413943	0.9650510834533995	0.9647522583268672	0.9644668584610591	0.9592164816428485	0.9598323572771413	0.9678076830469908	0.9745332481150655	0.9640865530484118	1.0	0.9595106098567695	0.963790647297022	0.9732010484198658	0.9721391003222178	0.971094932979271	0.9714844730374331	0.9675196895055351	0.9637164561444105
HMP_2012__SRS014578__bin.12	0.9558397884163189	0.9580988677219154	0.9581079798842395	0.9616774243095967	0.9638504914997487	0.9624198837275492	0.9629795401819052	0.9615106678519171	0.9624122233075917	0.9586939134654116	0.958432730462872	0.9581824376186848	0.9670325878616297	0.9556108874290692	0.9625940057608087	0.9592294084373074	0.9577751364384047	0.9623648908578732	0.962060009666405	0.9641782302705358	0.9624222378993468	0.9532147734326505	0.9546445290641336	0.9647656815177581	0.9556730388257277	0.9589903754452092	0.9595106098567695	1.0	0.9572702472463646	0.9550212947295649	0.955762454775634	0.956616999752312	0.9560437223028473	0.9558060201564369	0.9614818684428192
HMP_2012__SRS013170__bin.25	0.9625181675995634	0.9991030285451481	0.9896966279690285	0.9634593083841455	0.963229140592336	0.9637608968468234	0.9630646637592204	0.9616690034067767	0.9631806398893413	0.9908192183886508	0.9906117816981327	0.9899042790243804	0.9697522522895038	0.9607308580071259	0.962995257141862	0.9893506205972962	0.9896473344719334	0.9665747293337474	0.9626069037775679	0.9645471523426994	0.9633225288642375	0.9563994467423139	0.9578883592872235	0.9653407208013813	0.9612603395056394	0.97106054168459	0.963790647297022	0.9572702472463646	1.0	0.9624131305651185	0.9601032597419046	0.9615325678156095	0.9615827491640312	0.9601356660635432	0.9606737177141316
HMP_2012__SRS018665__bin.14	0.9785128074962456	0.9624134283495692	0.9625960490610422	0.9602177558155945	0.9602800956014927	0.959849850037101	0.9602767752282672	0.9627870106588419	0.9608165087789577	0.9629884906241497	0.9627955599964533	0.9631219447518473	0.9654334159401989	0.9767764504811461	0.9601088458745539	0.9627144271892583	0.9629658536585366	0.9711715347787049	0.9632822303924744	0.9605812534589353	0.959672506429601	0.9579675566381612	0.9592668842055105	0.9645397751625157	0.9777892417207732	0.9634347364205272	0.9732010484198658	0.9550212947295649	0.9624131305651185	1.0	0.9757972607543378	0.9739634571125044	0.9748830305424911	0.9676239852545643	0.9593499301278402
HMP_2012__SRS013533__bin.40	0.9786001490656376	0.9609562099359379	0.9608682631352773	0.9587673879821306	0.9588142994976168	0.9592956388735363	0.9593332884473382	0.9618622813884463	0.9594126183339431	0.9616640863903421	0.9614274967134343	0.9616117359451859	0.9651995411736851	0.9744318769612745	0.9595803826766343	0.9617390824469073	0.9617794461214335	0.9696459368408984	0.9631771718516713	0.959985369226428	0.9594795316617372	0.95834330537576	0.9593275643802244	0.9631123808190949	0.97792148320243	0.9620830621864771	0.9721391003222178	0.955762454775634	0.9601032597419046	0.9757972607543378	1.0	0.9712957170343753	0.9713620150642363	0.9655087249046463	0.9569255012706971
HMP_2012__SRS013723__bin.10	0.9742125748387271	0.9621263515441875	0.9623204743476304	0.9606437648558567	0.9612331269929839	0.9603325203465154	0.9610695001371906	0.9629894173691674	0.960815435885364	0.9627997918262906	0.9623671174102655	0.9629056924558904	0.9659780745465417	0.9723792499247801	0.9608786908814714	0.9633280895514811	0.9627548223679938	0.9880322186925147	0.9634183440808219	0.9611624370628189	0.9604601519426307	0.9575205172075899	0.9591084713828631	0.9649582557615144	0.9736502397793735	0.964104345428126	0.971094932979271	0.956616999752312	0.9615325678156095	0.9739634571125044	0.9712957170343753	1.0	0.97748953287031	0.9646367324805608	0.9589247747410224
HMP_2012__SRS011343__bin.50	0.9748471988853569	0.9619668620068612	0.9615813522127453	0.9596843349942609	0.9601887261456713	0.9600126148669148	0.9604613398364653	0.9618835056481545	0.9602738044636991	0.962302676136597	0.9622368355580697	0.9624896062709181	0.9660211572359552	0.9731070888466572	0.9601592189621134	0.9627715949784224	0.9622217708000813	0.9739759270608533	0.9635610836214104	0.9614944351360217	0.9600166241887451	0.9576566227798886	0.9587584605944784	0.9643354213898648	0.9743678110688173	0.9633052344952593	0.9714844730374331	0.9560437223028473	0.9615827491640312	0.9748830305424911	0.9713620150642363	0.97748953287031	1.0	0.9644137254415627	0.957361128882117
HMP_2012__SRS018394__bin.56	0.967008827372025	0.9606559422692972	0.9607375819383774	0.9588205486001278	0.9603520200447073	0.9611134191028174	0.9605040278755117	0.9622239900601284	0.9611349665628718	0.961898283620337	0.9618590185128276	0.9619210590257001	0.9653637938154891	0.965339045403414	0.9606338193893649	0.96195294425338	0.9617110720061376	0.966586280582134	0.963209473304491	0.960895087241125	0.9602483853568811	0.9573200590281672	0.95846220097042	0.9636701483460215	0.9663755943394194	0.9618273106266051	0.9675196895055351	0.9558060201564369	0.9601356660635432	0.9676239852545643	0.9655087249046463	0.9646367324805608	0.9644137254415627	1.0	0.9581597271919444
HMP_2012__SRS053917__bin.70	0.9579217576998437	0.9608196434553256	0.9615122026975155	0.97054106901317	0.9691782315368237	0.9667955819014659	0.9675241934502545	0.964903937496139	0.9673792282627177	0.9615251724855162	0.9615901391183291	0.9616198408012121	0.9694106277714349	0.958656413086634	0.9680076292242301	0.9621403685212456	0.9613489620698433	0.9657770327245709	0.9658683714791197	0.9694068358878931	0.9674823095806983	0.9543611188994744	0.9555515075480122	0.968950454252167	0.957991024842668	0.9620921432085038	0.9637164561444105	0.9614818684428192	0.9606737177141316	0.9593499301278402	0.9569255012706971	0.9589247747410224	0.957361128882117	0.9581597271919444	1.0
