	HMP_2012__SRS015215__bin.8	HMP_2012__SRS023964__bin.18	HMP_2012__SRS017139__bin.20	HMP_2012__SRS019128__bin.7	HMP_2012__SRS011126__bin.20	HMP_2012__SRS019906__bin.20	HMP_2012__SRS017227__bin.42	HMP_2012__SRS016575__bin.67	HMP_2012__SRS047634__bin.63	HMP_2012__SRS011152__bin.27	HMP_2012__SRS022602__bin.23	HMP_2012__SRS042984__bin.3	HMP_2012__SRS063932__bin.25	HMP_2012__SRS063603__bin.72	HMP_2012__SRS024561__bin.57	HMP_2012__SRS024355__bin.22	HMP_2012__SRS022149__bin.12	HMP_2012__SRS023938__bin.6	HMP_2012__SRS055401__bin.41	HMP_2012__SRS047113__bin.59	HMP_2012__SRS051378__bin.2	HMP_2012__SRS024649__bin.43	HMP_2012__SRS018443__bin.45	HMP_2012__SRS018157__bin.75	HMP_2012__SRS051930__bin.20	HMP_2012__SRS024087__bin.44	HMP_2012__SRS015044__bin.29	HMP_2012__SRS014578__bin.12	HMP_2012__SRS013170__bin.25	HMP_2012__SRS018665__bin.14	HMP_2012__SRS013533__bin.40	HMP_2012__SRS013723__bin.10	HMP_2012__SRS011343__bin.50	HMP_2012__SRS018394__bin.56	HMP_2012__SRS053917__bin.70
HMP_2012__SRS022602__bin.23	0.5562245484862491	0.9438375765889222	0.9372121067539219	0.676135431760236	0.6741148984062998	0.8344197314660569	0.7896106090652005	0.7983867360479505	0.7787809659613325	0.9546279114634093	1.0	0.9512211982503772	0.5650228145866966	0.7461826965174264	0.8060739798949701	0.8793847313282521	0.9391038717702304	0.6262203059083883	0.7200101930305153	0.6642711237680597	0.8308291280305176	0.8200274976878176	0.7252083675021247	0.6291557721875752	0.8060662989765854	0.8675488879159726	0.5919507589876911	0.7453490909633091	0.8937028668350144	0.5838130518683382	0.8574638420767035	0.8318285510580012	0.8300438670803519	0.8202113879103249	0.7608527988137048
HMP_2012__SRS042984__bin.3	0.5613313366312805	0.9448150898853306	0.9301556141050895	0.6760412397846333	0.6631428983998643	0.8496589517134285	0.7896602742511355	0.8103705849620265	0.7783885642773569	0.957619863976547	0.947061154773349	1.0	0.5805054343254316	0.7398883220370319	0.8053103037833126	0.8895262660936869	0.9751304431535956	0.630428533706043	0.731335911532124	0.6561010598745208	0.8455253466150907	0.8255500789698961	0.7326827407479716	0.6195180474665081	0.8098901528970548	0.8825420074412988	0.5882287846283332	0.7451856703489295	0.8852900968466473	0.575113169191709	0.8755316579089779	0.8417714088040524	0.8289693337693809	0.8352347436953413	0.7560385767155091
HMP_2012__SRS063932__bin.25	0.6029486487229857	0.9074314807228235	0.8962667434868143	0.7398033558630613	0.7327650476048472	0.9158160717206797	0.8564768504511495	0.8874341153836689	0.8381818813505099	0.9240262250087218	0.9051594476476965	0.93404734572396	1.0	0.7829328986625477	0.8583283511221194	0.8882368183719823	0.9139747043606532	0.7129674532528651	0.7991613961386295	0.7268551559009888	0.9055553705824193	0.852079717309577	0.7805949990662878	0.6989530842179472	0.8561402797662391	0.9057189511733651	0.6630189159962999	0.8114234261882393	0.8487646770151899	0.6209055995228658	0.9117460997609987	0.8769497575967261	0.8603832418198848	0.8730339567249719	0.8204558252785575
HMP_2012__SRS063603__bin.72	0.5936491637144016	0.8449026047466369	0.823906858367703	0.6964869798572346	0.698308861206186	0.8088383813774183	0.7844532791556155	0.7870522298299218	0.7791784402500368	0.8449061951659621	0.8470871184474207	0.8436310833885147	0.5548151882944123	1.0	0.7959267205674094	0.8091702387064642	0.8332137381753387	0.6327801181042791	0.7341566335818075	0.6886470428024145	0.805872695014908	0.8116168530179783	0.7282960434091955	0.6428096980303473	0.8482847797508557	0.829783861885801	0.6694382994132743	0.749416428630414	0.8050720315054166	0.6384575968913124	0.8696267451361359	0.8453960309453112	0.8435921016929853	0.8270705307101388	0.7715652125297427
HMP_2012__SRS024561__bin.57	0.5715491772881246	0.8863694400680968	0.855901598134307	0.7556932756899902	0.7895968201582454	0.9363001236992291	0.9033816930118647	0.8609715242881073	0.8595349207652926	0.8910680196425416	0.8880783312301975	0.8911342248637939	0.5902972017093889	0.7724431966668409	1.0	0.8409944721129172	0.8803318225600514	0.6525709279433324	0.7756977059641945	0.779217533930176	0.9475231531605526	0.8249031188632613	0.7342691665359985	0.7042314096485398	0.826620970130494	0.8626848955027738	0.6304469350218154	0.8054805976390123	0.8257463643128968	0.6120851906884596	0.872553455738325	0.8463670507067284	0.8354750473516667	0.822958776049639	0.8513906829840137
HMP_2012__SRS024355__bin.22	0.572801789444001	0.9278305381236647	0.9633689724557537	0.6995253958619108	0.6797186787556099	0.8467028633971715	0.811422521949844	0.8244055499529219	0.804577803056011	0.9516290918476105	0.9302441845459716	0.9451055552103697	0.5865265955158752	0.7540064140861361	0.8074856495576574	1.0	0.9352129505274177	0.6514923982086442	0.7520358271160033	0.6678636122488971	0.8470541564903191	0.8167225071334004	0.737133352769958	0.6461642139876784	0.8265013597671429	0.8740955995163148	0.596151070368547	0.7634875040028294	0.8756632748163478	0.5891438485472716	0.8662505317191376	0.8525720867765632	0.8344726063079813	0.8332605256491753	0.7681690221625316
HMP_2012__SRS022149__bin.12	0.562349553799698	0.9458493938402392	0.9445906815184391	0.6696992124161352	0.6646538814550021	0.8506726044589952	0.7908482226271084	0.8119765429251891	0.780418045614422	0.9604699618011344	0.9472229488503426	0.9878813620342832	0.5754580263646	0.7403074138246899	0.805950947588896	0.8917252197277864	1.0	0.6295060944098042	0.7328932245548251	0.6532675934896957	0.8470067529323622	0.8258492662372522	0.7370371315577682	0.6182269018085901	0.8117605292971901	0.888581628997961	0.5838201235379205	0.7480328632378528	0.8954648986969	0.5735189166870983	0.8787685035724279	0.8444319069446103	0.8310809887044014	0.8363414218436263	0.7572480775242834
HMP_2012__SRS023938__bin.6	0.6244576359533546	0.9099936963839329	0.9014815141036016	0.7371490696743481	0.7330270700542741	0.9043894596177472	0.8486008141458666	0.8711702574491456	0.8432680469767292	0.922340633214338	0.9110329056646438	0.9211837651978606	0.6474668205651695	0.8109178104432316	0.8617043163665931	0.8959798179116035	0.9079632615527404	1.0	0.8055252279391514	0.7178444919607532	0.9025207233843122	0.8581745542935907	0.7778517618245386	0.690403056760809	0.8789239024050366	0.8952935848381929	0.6695879775120633	0.8155945808621164	0.848849935156233	0.6548043874219526	0.9117112510015781	0.9295782887424253	0.8816576604053377	0.8788923514591326	0.8168237531296237
HMP_2012__SRS055401__bin.41	0.6086878036959624	0.8800762320285017	0.8657132557629411	0.7247277642452312	0.7166817186996575	0.8886567113559793	0.850587193391182	0.9370598921395566	0.8349179449954407	0.891013252535552	0.8717134647227207	0.8893147705572388	0.6039632340190897	0.782962447958348	0.8524153179552793	0.8607075203093042	0.8797053557704352	0.6703588364550576	1.0	0.711587913810108	0.8898765550956375	0.8250722196725239	0.7505189806044846	0.674555536531585	0.8370037136857168	0.8569314748676634	0.6279985318113914	0.8101015095976539	0.8161646252973711	0.6101105900488102	0.8776288863373671	0.8609750107078212	0.8398131833928395	0.8588372755802053	0.8113952003798474
HMP_2012__SRS047113__bin.59	0.598715975496839	0.8960743434244333	0.8635776086729907	0.8231884768918513	0.8792649051698236	0.9473966924411795	0.9470024098454143	0.8733500530411268	0.9108154843298729	0.8934805403449818	0.9015250090445852	0.8943482073325526	0.6157737565994812	0.8232773897633691	0.9598751540645446	0.8568447581263299	0.8789920346330964	0.6696623150458973	0.7976747751117542	1.0	0.9647193725817231	0.8569422556888908	0.7562327922934002	0.7637082186152894	0.8551750357184466	0.8690711977483582	0.7128433109926969	0.8398237685567294	0.8553939453400459	0.6960590136189991	0.8803214353603424	0.8720721604601394	0.8663290021523047	0.8439609764472868	0.9174379602774082
HMP_2012__SRS051378__bin.2	0.5592043181394799	0.8620620401735627	0.8506604326491962	0.7265866548918564	0.7415094437012195	0.936094125905693	0.8808344786713735	0.8471200125005689	0.8458643247182328	0.8789110615488787	0.862865380040289	0.8819855258051816	0.5870664158419373	0.7372501469896106	0.8931919292497827	0.8316191193011319	0.8721267812958828	0.6442903041288947	0.7633540002524515	0.7382439985303385	1.0	0.8010316723311824	0.717438340615165	0.6679292366441227	0.8040812668369385	0.8493104275110119	0.5954174903793952	0.7886657754223987	0.8039738107449522	0.5736123500365774	0.8653875481382176	0.8400771806899995	0.8183532189668918	0.8145157695334294	0.8306980000497395
HMP_2012__SRS024649__bin.43	0.5704451974511433	0.8782395917489582	0.8572138493818694	0.6839633790755842	0.687395016593917	0.8321195459485851	0.7870907463484663	0.8028486708398479	0.7798821279736822	0.8780061338401598	0.879074615472544	0.8888822694046145	0.5701884906219667	0.7664176126071146	0.802645727139046	0.8276635028760851	0.8777271467956206	0.6323624002960363	0.7305571216286643	0.6768874732879592	0.8268289635050072	1.0	0.8152364705813974	0.6376181093590466	0.8231062301294384	0.8631457145458808	0.6152841308681728	0.7437857573238943	0.8379550249635282	0.6131694478187669	0.8630725773171908	0.8424628937543713	0.8398904975850183	0.8351690293382	0.774860361171978
HMP_2012__SRS018443__bin.45	0.600553575070721	0.8924563480450841	0.8744679294474448	0.6964831244956414	0.7029328172248974	0.8528941312618054	0.8069454051273866	0.8243551969991222	0.787770912589676	0.9019344090026337	0.8896036739471653	0.9027203215479707	0.5977236248193177	0.7869711440403665	0.8175469108870502	0.8547946207667136	0.8963642954055708	0.6558789362136086	0.7604319082710368	0.6835288692613974	0.8473971773657186	0.9328676607518157	1.0	0.6451665824221625	0.8438633421124975	0.8876793521154239	0.6293252902001472	0.7753359803843323	0.8306984756178669	0.60920692667181	0.8887202151338601	0.8740589002101679	0.8391766873287397	0.8672079376058598	0.7733567887768585
HMP_2012__SRS018157__bin.75	0.5670212421423886	0.880521760003353	0.8622216775139118	0.7927705212329346	0.8090201156122222	0.9003344664254005	0.8884697033872743	0.8672294660666126	0.9171739968388574	0.8787024201347898	0.8842664885216482	0.8745455619220104	0.6132165992378458	0.7958376805925016	0.8983881220284909	0.8585188604899707	0.8614583802985495	0.6669922216076614	0.7830826158106667	0.7908972044398243	0.903907738830428	0.8359653963462067	0.7392019162443237	1.0	0.8449827178588053	0.8469004862368368	0.6917200032767168	0.8087597563291119	0.8435208957375375	0.6673770453285511	0.8565413999836163	0.8478682607428368	0.8548966913415297	0.8180622030078482	0.879235839153845
HMP_2012__SRS051930__bin.20	0.6405744585574579	0.8742865494867472	0.8578979713653568	0.6931749571696719	0.6980492520571555	0.8488517352107232	0.8079553318792521	0.818359190115648	0.7963400117418615	0.8840802625389984	0.8750227455650441	0.8830355605757927	0.5801421285140366	0.8111615369184432	0.814476626387602	0.8481528148832264	0.873650899841529	0.6558325023947218	0.7504829907315808	0.6840237603483125	0.8404602770471131	0.8335029543484861	0.7467701297637551	0.6526365972340412	1.0	0.8550017436222906	0.6439003383755326	0.7583192363964355	0.818385675517532	0.6330800707650701	0.9133353508016002	0.8734198882806512	0.8639101575930459	0.8579975368576248	0.7749123406768198
HMP_2012__SRS024087__bin.44	0.5624412866207635	0.9000321195012785	0.8891965522899438	0.6720798794798221	0.6699161127873267	0.8473342905657448	0.7853269193493733	0.8145816957888126	0.7825523708235932	0.8992563243112087	0.8925251738334369	0.9119381818131109	0.5816488413505808	0.7519839950988709	0.805568247897474	0.8500948943008104	0.9063277276824083	0.6331185990505457	0.7281779132178487	0.6587937477136354	0.8413208319834002	0.8283489228346413	0.744472865993815	0.6199175305077159	0.8102983209077501	1.0	0.5952319971589812	0.7431750708046749	0.8551945042650142	0.5792168698500145	0.8748143599736165	0.845041766972321	0.825831888110718	0.8333750902344166	0.7609416638273523
HMP_2012__SRS015044__bin.29	0.6505090218397277	0.9036849612025615	0.878314106386187	0.7762123075518395	0.8094982825095419	0.883631893998398	0.8608293203220001	0.8583426597515138	0.8509677571082525	0.903316976940114	0.9062311079508119	0.9044887163021178	0.6336073386575768	0.9027781428415302	0.8760432561350309	0.8627633127990736	0.8861227047673329	0.7046186175135608	0.7941031213642532	0.8041092498239624	0.877695035117596	0.8786820906486346	0.7854070722148364	0.7534574611576009	0.9080786379602052	0.885754028805144	1.0	0.8256868232582655	0.8736983940115403	0.7355597303477727	0.9188511697334328	0.9005093676895984	0.8915912829231785	0.8849122302198082	0.8584699325039392
HMP_2012__SRS014578__bin.12	0.5749744105200552	0.862956284265275	0.8511037323501073	0.7256323090692909	0.7283748480830411	0.881780553681013	0.8409964804258259	0.8467402189711423	0.8252524310664452	0.8701482056282631	0.8690487667266695	0.8726747552075842	0.5905720085068229	0.7697057433697828	0.8524386524155784	0.841527498352422	0.86470211105966	0.65365988828605	0.7801691144591228	0.7215063840681978	0.8854133906074098	0.8089747297629752	0.7369543698613611	0.6709327213983893	0.814494050017885	0.8422655500539711	0.6288490239121376	1.0	0.8074522676520001	0.6032890449632055	0.8530934691643475	0.8443643351924228	0.8287393434237276	0.8274607913326073	0.8144561201659852
HMP_2012__SRS013170__bin.25	0.5584605059671442	0.9782984642019978	0.9560434964450021	0.7014258897221168	0.6868046842325386	0.8369612792156634	0.7915910439341329	0.8109066946786885	0.7985055391827882	0.946360382441909	0.9619464464610507	0.9570769260696603	0.5702771050353554	0.7633251631603007	0.8067296937157752	0.8909982200694465	0.9555814926128018	0.6280319609387918	0.7256052250201822	0.6784088588019026	0.8332365556884829	0.8413585830585626	0.728899069183858	0.6459941836149125	0.811460126637682	0.8947385058309747	0.6142793226537501	0.7454013597502263	1.0	0.6048549307966892	0.8663719568537053	0.842232499781156	0.8459450653127523	0.8265783509867429	0.7762009668038088
HMP_2012__SRS018665__bin.14	0.6629258002989253	0.9217893106230288	0.8936436081412028	0.7750887389962927	0.8204584764549685	0.8823543741840812	0.8653001506090998	0.8719729505483403	0.8695776783270497	0.9229873049855769	0.9258232270471589	0.9160329190508331	0.6146398923524682	0.8918738437419841	0.8810281256403752	0.8831969826591749	0.9017028429437989	0.7137710598380989	0.7991489367800032	0.8133321296069403	0.8758735972646752	0.907063007911635	0.7875630702474661	0.7530096742343798	0.9248351682995788	0.8928303763221287	0.7619365951452568	0.8205315598431144	0.8911437263643306	1.0	0.9331029057095322	0.9235927507010989	0.9157613641086048	0.9042571790098778	0.8632538157410155
HMP_2012__SRS013533__bin.40	0.5972366898545785	0.8708751215052078	0.8583214920152411	0.673922165206772	0.6687188564172614	0.8547067979701645	0.7962816886956411	0.8178076933295587	0.7855924369478441	0.8840700602922354	0.8693428503633018	0.8915600948038372	0.5770189561866651	0.7766498368783995	0.8029545119315594	0.8302344351943213	0.8833059860725944	0.635368482579749	0.7349386221194906	0.6576338252175642	0.8448013177989898	0.8162538925183941	0.7345249776228863	0.6178721907217203	0.853015573738201	0.8621139203512176	0.6085090749846315	0.7418010896761114	0.8160596674169985	0.5965550696874167	1.0	0.8662425779900818	0.8544012598979219	0.8524026652814386	0.7599588462662514
HMP_2012__SRS013723__bin.10	0.5886579316987226	0.8644871752354271	0.8564830535985617	0.6758213963586291	0.6686692540556599	0.8384761153852801	0.7804102672851613	0.8249644891837393	0.7778482570623435	0.8710334967072213	0.8599512260515102	0.8740527918905019	0.5659207332253723	0.7698698255917963	0.7941862686528124	0.8332072958203968	0.8654979665065624	0.660570312350384	0.7351829630290481	0.6642935180907816	0.8362340645066063	0.8124440363081457	0.7366258161882613	0.6236535433512216	0.831791534109301	0.8491641587614911	0.6080997824743555	0.7486614255613419	0.8089361608708873	0.6020966912467064	0.8832919098863701	1.0	0.8553942576406057	0.8375657493097519	0.76514143370746
HMP_2012__SRS011343__bin.50	0.5855269961278164	0.8704522909461379	0.8607373617829662	0.6900888763773828	0.6824100990834684	0.8438157093449461	0.8013638818352081	0.8147949198178427	0.8090440953989574	0.8747855170379903	0.8795319100856782	0.8822517263963416	0.5690931966770462	0.7874086053628401	0.8035403093916728	0.8358812760204218	0.8730825797704267	0.642160551987223	0.7350182693522997	0.6763959585281873	0.8349491368975805	0.8301869448817087	0.7248868219370109	0.6445241733788344	0.8432775869134752	0.8505810190238728	0.6171105697969689	0.7531545273140221	0.8327889870659114	0.6118973890529429	0.8929706081740989	0.8767522491985614	1.0	0.8376952848218834	0.7809128356562605
HMP_2012__SRS018394__bin.56	0.5993764196165459	0.8778510103828598	0.866923133788577	0.6792716295084074	0.6748385363593362	0.8461835054146549	0.7920727114247212	0.8269484712713822	0.783868469280718	0.8895935131405578	0.8771267371806301	0.8971160011228893	0.5827852967225068	0.7791053703964079	0.7988003832511702	0.8423630729863489	0.886709949117271	0.6460487973634329	0.7585991135746385	0.6650074577430796	0.8386962889091498	0.8331316094761413	0.7560073847842714	0.6224405832646023	0.8452282765148496	0.8662645718308457	0.6181350472372046	0.7589262202843847	0.8212262781199433	0.6097815052803334	0.8990960355343218	0.8663940616361809	0.8454191290264444	1.0	0.7601196524454972
HMP_2012__SRS053917__bin.70	0.5538387908935158	0.8557661416581174	0.8353516505057036	0.7755755195140764	0.7694429240948121	0.895896074273393	0.8501274123705829	0.8429541340922919	0.8458603071643683	0.8543741519631178	0.8573811348229082	0.8556984259926327	0.5771243244344088	0.7658840331043051	0.870814802746303	0.818299013031447	0.8460049030214933	0.6326954653415441	0.7552149972379136	0.7617589780535056	0.9013326748451577	0.8145155911501225	0.7104269396337752	0.7049424798698637	0.8044096645019716	0.8334856511523119	0.6318950967239365	0.7871482794874993	0.8126241347796314	0.613419411993819	0.8446719736061646	0.834017193669349	0.8304725586084176	0.8009744946145682	1.0
