	WenC_2017__N018__bin.59	CosteaPI_2017__SID713B072-11-90-0__bin.28	QinJ_2012__CON-099__bin.46	CosteaPI_2017__SID713B072-11-0-0__bin.57	BackhedF_2015__SID201_M__bin.16	RampelliS_2015__H10__bin.65	LeChatelierE_2013__MH0169__bin.13	CosteaPI_2017__SID713A058-11-0-0__bin.1	Bengtsson-PalmeJ_2015__TRAVELRES66__bin.37	BritoIL_2016__M1.59.ST__bin.102	CosteaPI_2017__SID713B005-11-90-0__bin.25	NielsenHB_2014__V1_CD38_0__bin.40	ChengpingW_2017__AS78raw__bin.62	LiJ_2017__H3M415131__bin.36	CosteaPI_2017__alien-11-600-0__bin.4	QinJ_2012__T2D-012__bin.11	LiuW_2016__SRR3992984__bin.8	LiJ_2014__V1.CD8-0-PN__bin.57	NielsenHB_2014__V1_UC28_0__bin.36	WenC_2017__N308__bin.46	CosteaPI_2017__SID713B014-11-90-0__bin.33	YuJ_2015__SZAXPI015270-90__bin.14	LiJ_2017__H1M413815__bin.24	FengQ_2015__SID530600__bin.2	WenC_2017__RA035__bin.14	QinN_2014__HD-53__bin.28	QinN_2014__HD-60__bin.57	CosteaPI_2017__SID713A057-11-0-0__bin.30	LiJ_2014__V1.UC63-0__bin.82	CosteaPI_2017__SID713B063-11-0-0__bin.75	LiJ_2017__H2M513938__bin.20	XieH_2016__YSZC12003_35989__bin.7	ZeeviD_2015__PNP_Main_429__bin.44	LiJ_2014__V1.CD55-0__bin.62	VogtmannE_2016__MMRS33294861ST-27-0-0__bin.63	Bengtsson-PalmeJ_2015__TRAVELRES2__bin.73	NielsenHB_2014__MH0169__bin.18	RaymondF_2016__P38C0__bin.23	BritoIL_2016__W1.11.ST__bin.3
LiuW_2016__SRR3992984__bin.8	0.630348353778004	0.9408132437305942	0.7933225357214588	0.9349961892085658	0.9023204815740807	0.5965371677417725	0.9215411470149687	0.8854780692167415	0.9145061467023907	0.949257726994813	0.9470656905956584	0.7782598228192585	0.9581579977627396	0.8909231337430396	0.8938418585843896	0.7749988139770696	1.0	0.911262429409467	0.8573757546763665	0.899702807039168	0.9619732229275302	0.9765353676471566	0.9514510935131418	0.8937589478225284	0.9144901852722997	0.8923366070522032	0.8550706581474011	0.9572796757346802	0.9326928661718328	0.7652920476164929	0.9160725837165924	0.4861439268753683	0.5921597455393345	0.9445637364289049	0.7054331377910357	0.9506162220447745	0.9133604707203083	0.8756347439542759	0.9201609266851613
LiJ_2014__V1.CD8-0-PN__bin.57	0.6167619333276202	0.9385440054846174	0.7608025537749593	0.9314131459422401	0.8900891250321364	0.5774925014997001	0.9096366440997514	0.8341485988516583	0.9018489159310995	0.9429496957751307	0.9361453423600994	0.7672289827748736	0.9550021424286571	0.8371728511440569	0.8798933070528752	0.7372962550347073	0.8806645813694404	1.0	0.8355017567914989	0.8691490273373896	0.9495946524980718	0.9489947724740766	0.9143229925443482	0.8513754391978747	0.8877890136258463	0.8654520524466536	0.8279916873768104	0.9482337818150656	0.9248281772216985	0.7176664667066587	0.9085281515125546	0.4695787985260091	0.5700818407747023	0.9323733824663639	0.6692595766560974	0.9442754306281601	0.9065832547776159	0.8387633901791071	0.9174822178421459
NielsenHB_2014__V1_UC28_0__bin.36	0.6461082874725155	0.9508570272356764	0.7965311398932622	0.9432651137416045	0.9112168288124912	0.600506222116536	0.9429620801436408	0.8653840608109482	0.9103124555318287	0.9571928404648659	0.9572396428458306	0.7933556692575015	0.9677153394094485	0.8639766801227452	0.8986860822483297	0.7710087142251346	0.9141861798714779	0.9218149679687341	1.0	0.8955437042051703	0.964064753694197	0.964672711895416	0.9343594243212591	0.8751756862103639	0.9122152796064061	0.8935557848924751	0.85248078620436	0.9560506732687964	0.9400792425767406	0.7362562917291683	0.922564751566816	0.4966030453694717	0.5927762652361842	0.9530378290881052	0.7073177650019359	0.9577478505179227	0.934810901834606	0.8656885126628806	0.9337793584480898
WenC_2017__N308__bin.46	0.6430697945013004	0.9366023628444992	0.7830277951602898	0.9303769795488886	0.9003422434543246	0.5895040253109325	0.9210950174488498	0.8625935625550467	0.9028237778398261	0.9522062223307569	0.950758510971632	0.7857436567797333	0.9664651691869564	0.8738237625771327	0.8926395212182862	0.7594774592463641	0.9109237790069733	0.9105633101011198	0.8503667984345863	1.0	0.9558710643573912	0.9592064117677161	0.9338469977833183	0.8750537561039551	0.9125519492703984	0.8853354246215974	0.8452520005350921	0.9456643625985005	0.9300533206682905	0.7480820630133764	0.919621718633145	0.483458831577974	0.5850149978407778	0.9413405313392474	0.6878846535413489	0.948900951404482	0.9093104225341997	0.866084679218586	0.916720011276437
CosteaPI_2017__SID713B014-11-90-0__bin.33	0.6230534060165056	0.892181548845757	0.71875106530019	0.8872176373423744	0.8528429181942426	0.5498548867450315	0.8963129766734123	0.8016244472060469	0.867490602115415	0.917484946339861	0.9047013440601961	0.7443438370640791	0.9578900393270092	0.7956246765361241	0.8365418883782335	0.7072311027367756	0.8404908593369882	0.8585017928033742	0.789973936946625	0.8248716216425612	1.0	0.9269727035226959	0.8936745186392668	0.8327641402136489	0.8578819817837542	0.8517094387921123	0.8329655787950254	0.9343027435934783	0.8774912529169856	0.6722013208172828	0.8759905354857304	0.4427864069245287	0.5433522943854419	0.9249920199331224	0.6451148044961091	0.9446593983494432	0.8892107171523402	0.7949967304968715	0.875960319698524
YuJ_2015__SZAXPI015270-90__bin.14	0.5894908088845605	0.8489539872434769	0.6823743807110156	0.8434134950585996	0.8046230406858568	0.5268123079420238	0.8442235969853584	0.768750945303364	0.8335509836688468	0.8615821334897464	0.8749768515956721	0.6978467372739111	0.8917761374074525	0.7569963515901386	0.7938840255720699	0.6641765992688424	0.8125049340224364	0.8170239452258953	0.7527565968341099	0.7882557354552396	0.8827443862813887	1.0	0.8495139757338321	0.7759227083079715	0.8061085964504551	0.7963346207904027	0.7785256587611638	0.9110813532686285	0.8512186574294389	0.6410551245587047	0.847689401904256	0.41490203890407523	0.5121651781597111	0.882330850643913	0.6163259885567569	0.8767202676730228	0.8455837271328811	0.7606499260357759	0.8510142874533804
LiJ_2017__H1M413815__bin.24	0.6362047885698475	0.9203014240746257	0.751536180153188	0.9171839889128319	0.8754961869164936	0.5611678251112228	0.9032573126163481	0.8454609620594349	0.9082317487340612	0.9311360068330988	0.9276035506522976	0.7550462027653944	0.9654419184523164	0.8384712436962711	0.8705902978139318	0.7360840211922445	0.8915008763632029	0.8864778341802005	0.8210806582341375	0.8642274730620616	0.9583952852947543	0.9566824407888805	1.0	0.8630534496389234	0.8953669280177408	0.877647732319336	0.8429371855924975	0.967486696686105	0.9101921933673908	0.7177711667989832	0.913703046852508	0.46680808123610623	0.5661559706319661	0.9392125069637536	0.6635803892390326	0.9484426741312288	0.8931102771916661	0.842837065406731	0.9007817267782446
FengQ_2015__SID530600__bin.2	0.6503611799029443	0.9426221442277729	0.7936723358426407	0.9379579668232022	0.9003675579537026	0.5940334246305742	0.9216857370384341	0.8721660953755488	0.8954500808190146	0.9541240476203493	0.9482908646267838	0.789898352093914	0.9797319214151254	0.8736599259781652	0.8956642010944735	0.7838838502287898	0.9183559389675211	0.9052002981283155	0.8433783077026807	0.8880601978653575	0.9793606277459787	0.9582328790338893	0.9464398631816997	1.0	0.9221554349192812	0.9073615461852879	0.8712353555398837	0.9665375566963155	0.9297571602731264	0.7514469063720371	0.9222160264014856	0.4857719354832831	0.5920334501427772	0.9561978252669214	0.7000562179616843	0.9679580397152109	0.9200228880907214	0.8603193216669673	0.922567274768249
WenC_2017__RA035__bin.14	0.6609044292071939	0.9436495740522476	0.7771854889030672	0.9420466203698422	0.9087703023978924	0.5855590240631738	0.9237774241986767	0.8650162050587165	0.9102209908386348	0.9539930791717824	0.9477383565358648	0.7845736441592018	0.975348389016191	0.8591107709886885	0.897693993377559	0.7671443202432031	0.9050676680775701	0.9091691758983869	0.8467123433138006	0.8920241974480873	0.9717611603401263	0.9588651281002651	0.9457312636961926	0.8882096679213557	1.0	0.8937811715910796	0.8503500345339323	0.9697571391335713	0.9317763956403873	0.7412627395983532	0.9245567414009631	0.48633430426193486	0.586873683037301	0.9571950372940141	0.6869496840167132	0.9718664734755704	0.9138915924135927	0.865825799787443	0.9208861398260052
QinN_2014__HD-53__bin.28	0.653731715323406	0.9246214042842272	0.7666060761386836	0.9181014129207912	0.8790077957277095	0.5731325624790449	0.9077081332909697	0.8505874443319038	0.8845917204842795	0.9408566523484608	0.9298327455671782	0.7737803925423622	0.9631116030129672	0.8365297689368074	0.8657290787138542	0.7469170802094542	0.8832330415274782	0.8863852995851992	0.829477891625166	0.8655087761181454	0.9648683187313379	0.94733626953101	0.9271105603058607	0.8740501096246781	0.8938729547405432	1.0	0.8521918791723644	0.9499338214513289	0.9045980048133045	0.7122167882865724	0.894907323700873	0.47395514252963555	0.5717063006542372	0.9439009533572886	0.6826909742640928	0.9536526345908428	0.9000743411548069	0.8316186009117543	0.907030549211738
QinN_2014__HD-60__bin.57	0.6321085382007827	0.8997074620013038	0.7278089254003729	0.8910545239244321	0.8487590512391318	0.5566859402275867	0.8956191980443695	0.8166738238984178	0.8621331032383039	0.914857305184805	0.9153341585200528	0.7559188977065393	0.9472363557237247	0.8040478466482218	0.8405085135604059	0.7270360330056961	0.854683377805668	0.8563714208855556	0.79914281624439	0.834461871454345	0.9529284600340622	0.9352724778070419	0.8992142112930037	0.8475163962651215	0.8588137431258446	0.8605855457599717	1.0	0.944172262824186	0.8787884025368952	0.6836689698328221	0.8777593565848083	0.45777787232119	0.5521296863802976	0.9243469524595838	0.6513883035322158	0.9336637625589475	0.8928125882189749	0.8039561099935785	0.8812094525094407
CosteaPI_2017__SID713A057-11-0-0__bin.30	0.5858001663739717	0.8544375635456142	0.6752420741288474	0.8517142064885849	0.7997312136056937	0.514464553101026	0.8404469914040115	0.7704604861817174	0.8498870505592014	0.8680957574637213	0.8559689435252796	0.6911023199926056	0.9158887142989186	0.7502416119789259	0.7950598021998336	0.6646263055735281	0.7982564007764119	0.8181857842684167	0.7476890655328589	0.7788568259543396	0.8917049634901562	0.9131091598114428	0.8610200573065903	0.7843893150938165	0.8170799519364081	0.8002954062297809	0.7876831500138645	1.0	0.8330762547370367	0.6385251871707182	0.8706738145854516	0.4159160735742675	0.5154923745262964	0.8797079212496534	0.6030712635178852	0.8975491265366485	0.8547714206488585	0.7578463813661152	0.8393119511969683
LiJ_2014__V1.UC63-0__bin.82	0.5960233203978746	0.8964217198038136	0.7353963283014637	0.8865452148741079	0.8583074345892734	0.5518241222850047	0.880872535246541	0.7885676623074092	0.844328870719353	0.9096485641799897	0.9301966237419332	0.7196467912191531	0.905228087833911	0.7943452884957103	0.8450873481355687	0.701119350476195	0.8362452028688574	0.8580033280780548	0.7904892974384293	0.8236066952725549	0.9004669326902971	0.9172718982527193	0.8709491223843858	0.8112858100324142	0.8441209652221409	0.8194151932408055	0.7882719038180672	0.8957280389383542	1.0	0.6804810527730141	0.8653571403016259	0.44207665392201995	0.5518360480305426	0.8833085675350995	0.6554047876302987	0.8942599796626286	0.8758577592478194	0.7960220483183507	0.8965540955792851
CosteaPI_2017__SID713B063-11-0-0__bin.75	0.6557947757990956	0.9522328709844459	0.8163178050934989	0.9453976025054898	0.9084920263508406	0.596998839743359	0.9147806727273231	0.9332539522107182	0.9149213434608877	0.9515444705048363	0.9518900552991053	0.7890066375541015	0.9652316221163192	0.9320349904604197	0.8985597864463194	0.8039044435890975	0.9559340619781961	0.9275905706302768	0.862514295524843	0.9229262835512161	0.9610148230400939	0.9624054695439554	0.9568666978652939	0.9134996829370277	0.9355584046609642	0.8988067909627361	0.8543648079484503	0.9564784687935269	0.9480293636310771	1.0	0.914715321756612	0.5041943692939049	0.6104871693337801	0.9469255968122018	0.727964400335616	0.9550645617746665	0.9072071598080453	0.8936329878408427	0.928820608816289
LiJ_2017__H2M513938__bin.20	0.6282730998359105	0.8834269640215661	0.7162379863070171	0.8900123673340716	0.8386159902354643	0.542519379531658	0.8798541786231034	0.7823139039551219	0.878735460299241	0.9031904488614778	0.8973842684277319	0.7272776506915198	0.9376694446016183	0.7892901311907399	0.8373283325115388	0.6930730804361708	0.8350553296743268	0.8569523817222119	0.7887125847728209	0.8279643206453646	0.913933863054004	0.9287184855269859	0.8889045613638017	0.8181395649608367	0.8515632956924495	0.824170054885097	0.8004930767178874	0.9517815427643013	0.8798036584675822	0.6675296856433843	1.0	0.43441513826356165	0.5441651241179181	0.9099257959955704	0.6318648808128491	0.9208442120068222	0.883990364795939	0.7989782803747383	0.8742860491621738
XieH_2016__YSZC12003_35989__bin.7	0.7111566276903886	0.9564554919604011	0.8144163642742497	0.9455447893874245	0.927730048456231	0.590633829194752	0.9191760576390172	0.9004486311411366	0.9095187087829673	0.962514639408695	0.9616350037371805	0.8009201429789311	0.9733346666282497	0.8955250441936419	0.9064433736655045	0.8102478403164655	0.9291825489774024	0.9287045966472153	0.8901887572730955	0.912667770589661	0.9686356494812861	0.9531115205155106	0.95222425794511	0.9036036249802972	0.9392237850773791	0.915222781716459	0.875362065838781	0.9533191416518507	0.9424075916456645	0.7714955670768808	0.910868669885783	1.0	0.6500194062204987	0.9549936696739246	0.73112978100631	0.9615875474774456	0.9122101566565031	0.9030926227549376	0.9371340147826249
ZeeviD_2015__PNP_Main_429__bin.44	0.7076703984773564	0.9641278458323308	0.8254684589451259	0.9575426553802149	0.9259576676949197	0.6017869164032951	0.9357688782669115	0.866315835007286	0.8955054706488268	0.9838327254834637	0.9875602555402654	0.7690120930131961	0.9427704165911923	0.8584768697128552	0.9334255697071777	0.7662598713647288	0.9027036927893415	0.8992417872678657	0.8474882598010722	0.8808265045973998	0.9480207254726495	0.938379163140777	0.9211007264459302	0.8783385557054528	0.9039594952998651	0.8805068089098445	0.8420622196748702	0.9423777248481277	0.9382561512694555	0.7450443788981921	0.9100215473541633	0.5184375870207606	1.0	0.9278967943917401	0.7358786427059367	0.9394180051529808	0.9275324900035957	0.8530028414390497	0.9447021085045811
