	QinN_2014__HD-35__bin.38	NielsenHB_2014__MH0063__bin.7	ZeeviD_2015__PNP_Main_643__bin.11	CosteaPI_2017__SID713B014-11-0-0__bin.75	ZeeviD_2015__PNP_Main_393__bin.10	ZeeviD_2015__PNP_Main_256__bin.32	LoombaR_2017__SID0012_qdz__bin.20	LiuW_2016__SRR3993048__bin.89	ChengpingW_2017__AS78raw__bin.26	LiJ_2014__O2.UC24-1__bin.30	ZeeviD_2015__PNP_Main_313__bin.25	WenC_2017__N041__bin.34	CM_madagascar__A91_01_1FE__bin.7	LiJ_2014__MH0402__bin.26	ZeeviD_2015__PNP_Validation_66__bin.3	SchirmerM_2016__G88801__bin.13	BritoIL_2016__M1.3.ST__bin.37	ZeeviD_2015__PNP_Main_597__bin.40	LiJ_2017__H2M614904__bin.68	CosteaPI_2017__SID713B066-11-90-0__bin.49	CosteaPI_2017__SID713A056-11-90-0__bin.34	ZeeviD_2015__PNP_Main_46__bin.29	LiJ_2017__H3M516751__bin.20	CosteaPI_2017__SID713B066-11-0-0__bin.59	ChengpingW_2017__AS67raw__bin.51	CM_madagascar__A39_01_1FE__bin.25	LiuW_2016__SRR3992978__bin.28	ZeeviD_2015__PNP_Main_650__bin.39	Bengtsson-PalmeJ_2015__TRAVELRES11__bin.68	LeChatelierE_2013__MH0063__bin.4	XieH_2016__YSZC12003_37100__bin.78	XieH_2016__YSZC12003_37652__bin.105	CosteaPI_2017__SID713A055-11-90-0__bin.41	LiuW_2016__SRR3993017__bin.46	BackhedF_2015__SID335_M__bin.68	CM_madagascar__A08_01_1FE__bin.70	LeChatelierE_2013__MH0430__bin.16	ZeeviD_2015__PNP_Main_634__bin.3	ZeeviD_2015__PNP_Main_107__bin.49	ZeeviD_2015__PNP_Main_438__bin.46	XieH_2016__YSZC12003_35989__bin.106	NielsenHB_2014__O2_UC24_2__bin.22	BritoIL_2016__M2.49.ST__bin.75	CosteaPI_2017__SID713B014-11-90-0__bin.30	BritoIL_2016__M1.15.ST__bin.73	LiuW_2016__SRR3992961__bin.139	CosteaPI_2017__SID713A014-11-0-0__bin.30	LiJ_2017__H1M513729__bin.50	LiJ_2014__MH0357__bin.7
ZeeviD_2015__PNP_Main_313__bin.25	0.8460800083807747	0.7134000425129411	0.5729666419588112	0.9470214446725741	0.9267218197975092	0.9376917421961649	0.902538168764195	0.8551648655513009	0.9194659936060049	0.8997638643654456	1.0	0.895402328953932	0.8769219899710875	0.8866932666931815	0.956280495269674	0.6124360707079135	0.6147901182383563	0.9426331102723569	0.9181607610425537	0.9403704229306765	0.9481031493075202	0.9405366984742239	0.9213882119775644	0.8703416201084994	0.9416056126827432	0.49168043667733957	0.8360748495754492	0.6755921510634632	0.8979738137336291	0.8724782303896877	0.9098884004840871	0.795021235153208	0.8981309532583002	0.9419619174189163	0.766697140365185	0.9379128338529698	0.8325995079949301	0.9322338845195033	0.8996237787426767	0.9470823514650825	0.8915542378032626	0.9219375912459884	0.952560917451197	0.9448087009007505	0.9385706272120586	0.6211055435535338	0.7617417637267161	0.46127637492516077	0.9355478230998756
WenC_2017__N041__bin.34	0.842320304997515	0.7042189647807785	0.5694257273321727	0.9785904834745007	0.9124088172766557	0.9136724904718918	0.8952174688417533	0.8434313813811054	0.9445479120282446	0.9003254785809844	0.9009456712451839	1.0	0.8542032454706631	0.86526620789569	0.9088365810714992	0.6057731847567429	0.6175341703482946	0.9271187822161593	0.9450093794947881	0.916562637314149	0.9269318664428581	0.9214867954730839	0.9210688395472104	0.8615407620402868	0.9690093647866617	0.481208223558619	0.8258484290801722	0.6838696590349876	0.8771185064387889	0.8584085439506396	0.8837488072628729	0.7881747889230649	0.8780543109824968	0.9234999702773278	0.7611057079174457	0.9240809412710641	0.8221327886423847	0.9082954445868273	0.8779544182905358	0.9274190731306431	0.9055376708823835	0.9004566260415958	0.9335566517195332	0.9767770940541786	0.9212612708679204	0.6126406541194092	0.7594032422839024	0.45345031196548985	0.9190918222204246
CM_madagascar__A91_01_1FE__bin.7	0.841648631615817	0.7238086959411868	0.579283063585219	0.9310854394821245	0.9370168726263083	0.9297783510360195	0.9153224002362347	0.8659489717783945	0.9187010161414239	0.9131671424170335	0.920252264874283	0.8908955057888998	1.0	0.9002733061220316	0.9269615594555864	0.632412214150303	0.6243907178184598	0.9344563854306618	0.9194769600893805	0.9313276822797155	0.9337469144403552	0.9309838125564861	0.9175946248943783	0.8692010333988263	0.928436108621926	0.512131314771186	0.8603089969869853	0.686203537639673	0.9100020069719905	0.8884507071060871	0.9163188554379355	0.8111317915868246	0.8944876021542352	0.9281542377149664	0.7784379621947837	0.9561093122222037	0.8551886617587466	0.9152802154746489	0.912967084381028	0.9347516787617622	0.8868208413175451	0.9278333778616928	0.9422024024860887	0.9308604540870004	0.9410058892483826	0.6440405075977312	0.7833281987234635	0.47233638384553733	0.9265838140904774
LiJ_2014__MH0402__bin.26	0.8377213479172456	0.7415148912521787	0.5789766842650366	0.9393866673402884	0.9401444918786471	0.9266507944527245	0.9233220501679844	0.8654646727461036	0.9253921741986005	0.9207744966782024	0.9193800995276227	0.891643089903251	0.8895085507868745	1.0	0.9268762472528861	0.6473842423017657	0.6162957536565034	0.9402354308232501	0.9216624144289792	0.9352236845429055	0.9429023416778235	0.9415237325384597	0.9185559653421578	0.8708603834592163	0.9321860711849851	0.5024383004521688	0.8611318109480386	0.6879846919443251	0.9578232753176548	0.9198834213251824	0.9102817844241796	0.8098131962512946	0.9119673125015787	0.9470451158208503	0.7677002551342612	0.936951524490363	0.8572725894864476	0.9295576830777781	0.9556729481900624	0.941833809078738	0.8965897895773866	0.9413361709652158	0.9367601737944274	0.9391271124359007	0.9342833505948923	0.6341399954530528	0.7755816303331902	0.46669613762093615	0.9325656149746129
ZeeviD_2015__PNP_Validation_66__bin.3	0.7712713030945959	0.6538223423978154	0.5296915889726995	0.8783818906684693	0.871749737301805	0.8808382024527422	0.838559409949736	0.7909798029150018	0.8567608810596274	0.84048084366836	0.8757008073925838	0.8271339905807917	0.8088839956005024	0.8185976936102428	1.0	0.564014139967383	0.5692536024790678	0.8801460401175282	0.8503021865859944	0.8671717611153128	0.8766746312743595	0.874068843659436	0.8588105962747055	0.811695033609752	0.8682972918102861	0.45376065573039026	0.7709433486601834	0.6233181180323626	0.891752726818418	0.8006176475181435	0.8349268126175449	0.7330194340889672	0.8330689619015111	0.8696693460767057	0.7088891268603605	0.8811734075804325	0.7693783144034465	0.8661192950987544	0.826920931747551	0.8789831404648921	0.8404094522268551	0.8585791318354516	0.884039662407721	0.8767761409802491	0.8738485341329174	0.5665881360810113	0.7034672815254567	0.4219613459963903	0.8676720589514829
SchirmerM_2016__G88801__bin.13	0.7801309995948292	0.7062613166199011	0.5565036625079227	0.8603094092072945	0.8662045590952421	0.8523430131588018	0.8498968579935475	0.8127909537651457	0.8515923545462339	0.8496396334297786	0.8452516849890133	0.8309118358604666	0.8317246991061026	0.8617191006891265	0.8500506883699193	1.0	0.5851892449870632	0.8628993075111253	0.8468824550991828	0.8590846504183681	0.8610978949615928	0.8562669486610033	0.8471598541385414	0.794015241816308	0.8554103740515895	0.49545149635766655	0.8133238961619741	0.6645236890373581	0.8842514681134007	0.8322937874383628	0.8465125897133711	0.7680666631921736	0.8305882036478814	0.8634179596544113	0.7287045801103208	0.8597924382703077	0.8060165329827458	0.8499262791037826	0.8740389804492519	0.8634280468922062	0.8247468523615065	0.856801572264131	0.8636886338685733	0.8608062056686914	0.860274944478162	0.6196791922139974	0.7387186854311706	0.45111136142404895	0.8619931373158869
BritoIL_2016__M1.3.ST__bin.37	0.8613119295301399	0.7417921959906344	0.6190992667939365	0.9524203861332083	0.9436107375664594	0.9536515567346131	0.9263670207503545	0.8893915965278059	0.9436208141115602	0.9124696329572645	0.9246558401823305	0.9230683263041798	0.8948778173104053	0.893965431954007	0.934950405077113	0.6377115616446387	1.0	0.9478456346574524	0.9338401530169176	0.9466410294931314	0.9414653495095471	0.9378716871067858	0.936159590489207	0.8892468606981764	0.9417667298130159	0.5157890301233736	0.8716999314794933	0.7225524071950197	0.9022291149862043	0.8768261447871284	0.9199152837371891	0.8267640366273253	0.8924649427835447	0.9354276668950683	0.8117234189900737	0.9488688620099592	0.8668998318133018	0.9298278559676965	0.8988278229899124	0.9478648716980994	0.907375481384041	0.924981953823774	0.9728666121922532	0.9519202230763876	0.958097145223168	0.6586103161836643	0.8030383531627527	0.47084763897387794	0.9408827419928107
ZeeviD_2015__PNP_Main_597__bin.40	0.7919639915945732	0.6707192697065051	0.5494462961822434	0.9054293429403963	0.9079962866049388	0.9035308329881925	0.871488957282961	0.8143048204636771	0.8863764394914931	0.8721460903408221	0.8744813705885777	0.8547967605543875	0.8260778422982368	0.8412455807378084	0.8916453696415828	0.5800196518381362	0.5846450097157376	1.0	0.8761109249642193	0.9055389592888273	0.9450466123745557	0.9080686107935941	0.879133850036925	0.8354698162344072	0.8965340327685077	0.46543214550270684	0.8044692958392686	0.6488994010088094	0.8584259657398058	0.8248178193240062	0.8577405810457513	0.7541175347170231	0.8707335085311465	0.898326316568624	0.7340826043940334	0.9098315128920691	0.7974385936561517	0.9115073999510681	0.8568523496038272	0.9630468598588888	0.8470258655030006	0.8868849689429763	0.9144365295916114	0.9041241173482563	0.9072668293584223	0.5871147677517744	0.7220276312302627	0.43114426472009126	0.9243161267684817
LiJ_2017__H2M614904__bin.68	0.8448098792347567	0.6958710377623443	0.5621593510950746	0.9782716575350943	0.9162908124163998	0.9104048753552269	0.8890579406598533	0.8359274218500835	0.9361067608543534	0.8938353556077058	0.8969836060111293	0.9175326189920838	0.8559742380174887	0.8683923037743304	0.9071281006488098	0.5994647200788283	0.6065758031578897	0.9226075439005698	1.0	0.9183186403080775	0.9216489668074088	0.9180514763634287	0.9027291183708831	0.8660544705036725	0.9670531519395269	0.4782615421964327	0.8224888969282692	0.6717227492776459	0.8866272842814779	0.8725038914302852	0.8824329888564669	0.7798920157846885	0.8849755089800406	0.9186512564440659	0.7529620091680669	0.9220351347363109	0.8122533642426348	0.90332413829215	0.8829786221242687	0.923285866610814	0.9081069084192939	0.9042571295286966	0.9280121098454376	0.9831817619253893	0.9211223741770874	0.6062723429980436	0.7586141034001819	0.4544309943496908	0.9144385154014956
CosteaPI_2017__SID713B066-11-90-0__bin.49	0.8068052281633403	0.6809634243384238	0.5528365800503322	0.9168117073531297	0.9152242481079266	0.9138827901862796	0.8745191136098788	0.8253667787339363	0.8942921918255955	0.8734271218191625	0.8915815575233095	0.8636621397033432	0.8414313581236451	0.8551768264443339	0.8978355348334409	0.5901641048265921	0.5967524360483178	0.9254679511092582	0.8912298795748451	1.0	0.9324264392521098	0.90829174602038	0.8882414832147406	0.9075081220859527	0.9112229730588127	0.47554654448985906	0.8115398874399578	0.6609096967254107	0.8737990111439754	0.8192768023061758	0.8700108217483647	0.7678140183796481	0.881517447037532	0.9086769171067934	0.7432883793825482	0.9112893818668151	0.8058171805938448	0.909234751094013	0.8727237659222336	0.9281878248978749	0.8637730135393122	0.8939301194550089	0.9262873780532171	0.9170715679061823	0.9166915940308298	0.5991443080721927	0.7354584921851269	0.43979435213299317	0.907137387696931
CosteaPI_2017__SID713A056-11-90-0__bin.34	0.7429484006429163	0.6230278532046447	0.5131812074027099	0.8596195744712257	0.8383942696315883	0.8464265061168246	0.8125890559789476	0.7569206017350728	0.8281685478136049	0.8175864702914789	0.8205912447198997	0.7973311277234723	0.7701131429360653	0.7870753581612046	0.8285892162335838	0.5400059357473797	0.5417792798135563	0.8816914876849057	0.8165279462472212	0.8511845927818993	1.0	0.8475651574791735	0.8270952634739094	0.7862466730030506	0.8430695932115292	0.4332700222089731	0.7482568354664596	0.6097583476060119	0.8004956296346669	0.7695422357946652	0.7976743045924023	0.7022331799844067	0.8114857238949678	0.846235149429541	0.6864828904453972	0.8500570116411288	0.742713817376136	0.8471049525535574	0.7958419193444741	0.8865681838668916	0.792571459598172	0.8328428170867288	0.8585784464894483	0.8571582952069631	0.8441929571250318	0.545460392065076	0.6748681193960298	0.40224967988609267	0.8527122833597173
ZeeviD_2015__PNP_Main_46__bin.29	0.8174328271608838	0.694843638686221	0.563210726597859	0.9288632936654161	0.9238583044685189	0.9210209546269684	0.893249903199052	0.836852091660847	0.9139822681719652	0.8937236721892924	0.9032160140937502	0.8794772631827684	0.851946020749912	0.8720180336364286	0.9166236765175523	0.5957990143265404	0.5988334754640304	0.9399974498360525	0.9024375122097872	0.9199815873483792	0.9404109741275339	1.0	0.9054778223471569	0.8600983567819739	0.9249339355463609	0.4798338182154233	0.8233847694382739	0.6620155419624799	0.8855777700570978	0.8565801833544483	0.8784033868048902	0.7824815434808802	0.8908863223477417	0.9233523659789413	0.747825634294792	0.9313807032135575	0.8165747788785596	0.9227850129906288	0.8806499876586102	0.9403308428291847	0.8750466457740391	0.9050900336551453	0.9335372294691331	0.9281497156801158	0.9247976538491682	0.6061488196133343	0.7451584903497351	0.4463576523050323	0.9266465227110816
LiJ_2017__H3M516751__bin.20	0.7775464121346056	0.6578678685738659	0.5268570731275897	0.8967642768461579	0.8611033678254726	0.8624350263700857	0.8381030107014074	0.7907146623498316	0.8583230618182877	0.8383011641796726	0.8467892979209558	0.8412874602433593	0.8035957579482494	0.8141728995451427	0.8619054975835352	0.5641216819088113	0.572043902750303	0.8709231601113689	0.8492281530192657	0.8609970142636919	0.8782475619845351	0.8665520287221787	1.0	0.8048770384899137	0.8748101029166624	0.45102306528877234	0.7693695025004281	0.6889259073917965	0.8287998728235303	0.8029565170663882	0.8284819316493646	0.7325420628336843	0.8431385719739333	0.8632970499760985	0.7084753713138695	0.8813827530347149	0.771743425950493	0.8597157337220276	0.8204231304443228	0.8732752530934892	0.8383481836490915	0.8462843983802912	0.8727720328195896	0.8807519084866783	0.8701540559330173	0.5754494557496415	0.7007680966182926	0.4210408767115926	0.8615618076523067
CosteaPI_2017__SID713B066-11-0-0__bin.59	0.7985211825088981	0.6831623924211997	0.5607142724408727	0.911700212710868	0.9100333375041346	0.9015236639292169	0.869893917113376	0.822409343916432	0.8966698422569899	0.86698633174719	0.885142944924362	0.8708013761166701	0.8423604340441452	0.8541821781246013	0.9014592436313722	0.5850961163232362	0.6013021572127815	0.9158968234598903	0.901577553986068	0.9734464487691387	0.9238706935960029	0.9108689430982941	0.8906775157055447	1.0	0.9046554814859781	0.47561072300634666	0.8034914562579983	0.6447716114613621	0.8705486503328175	0.8297445859075643	0.866085067003304	0.7679673785522529	0.8787771045306052	0.9004031224022825	0.7382175894667857	0.9113669615547095	0.8003652135347046	0.9043562987565643	0.8651850411112997	0.9140905774164735	0.8554662480999109	0.8910120057135849	0.915181386498249	0.9123041530031628	0.9090726078699305	0.5962011845901691	0.7334034110547709	0.4385052508737003	0.8990156082948567
ChengpingW_2017__AS67raw__bin.51	0.8165060384486661	0.6699932496440464	0.5391997141025714	0.9630959741784704	0.8831201393182707	0.8971693885538922	0.8619228871102237	0.8123730053832671	0.9209385831059579	0.865427966894893	0.8769665375212012	0.8969362460079302	0.8239864539075484	0.837326632139636	0.8831042561277915	0.5772490314090091	0.5831819703097789	0.9000629655051139	0.9219312825109055	0.8951102463596294	0.9072064304231169	0.8970338141780165	0.886533323500882	0.8284638118522636	1.0	0.4619172145421954	0.7963411936217645	0.6612075762818586	0.8537390732158355	0.8280417727909601	0.8456443186394913	0.7545950637313018	0.8527781401918463	0.8960303368938152	0.726699643195471	0.8979992852564284	0.7816724999574557	0.8812294723944477	0.8502402332559973	0.9059550619160801	0.8809872537396405	0.8730751558538067	0.9061575725946893	0.9564885669391391	0.8988365562974014	0.5842818812504609	0.7318072234481272	0.4405361711300323	0.8888494330268256
CM_madagascar__A39_01_1FE__bin.25	0.8535722723133701	0.7102868689834237	0.6107359690630139	0.9357119428968561	0.946588513772326	0.938909315271467	0.929153200927559	0.8815423995889748	0.9280361848971176	0.9200484881291243	0.9258010060025277	0.900507588598638	0.9189039480897191	0.912422043978779	0.9330203241869522	0.6759437867990266	0.6457338932940045	0.9446767419830591	0.9217951158646094	0.9444209980664383	0.9425883578029419	0.9408268212292681	0.9240612592692835	0.8805675909381787	0.9338666874625846	1.0	0.907458547695667	0.7457871063780009	0.915700841546574	0.8807086514841175	0.9084746423599085	0.8386485252865364	0.9059424335352526	0.9403371232364565	0.8076071773440707	0.9418991107451438	0.8765685818025015	0.9339251759816324	0.916638951518752	0.9447111469942635	0.8910014840028168	0.936452797471461	0.9436812903255402	0.93541491296679	0.9387923382333715	0.723344717569263	0.8647756907952833	0.5746990134936454	0.9443005805272223
